threeday_yrmo,threeday_yr,year,dayofyear,vartemp2_C_0-4m
2058,172,2016,149,12.8
2059,172,2016,149,12.8
2060,172,2016,149,12.8
2061,172,2016,149,12.8
2062,172,2016,149,12.8
2063,172,2016,149,12.8
2064,172,2016,149,12.8
2065,173,2016,152,12.8
2066,173,2016,152,12.8
2067,173,2016,152,12.8
2068,173,2016,152,12.8
2069,173,2016,152,12.8
2070,173,2016,152,12.8
2071,173,2016,152,12.8
2072,173,2016,152,12.8
2073,173,2016,152,12.8
2074,173,2016,152,12.8
2075,173,2016,152,12.8
2076,173,2016,152,12.8
2077,174,2016,155,13.0
2078,174,2016,155,13.0
2079,174,2016,155,13.0
2080,174,2016,155,13.0
2081,174,2016,155,13.0
2082,174,2016,155,13.0
2083,174,2016,155,13.0
2084,174,2016,155,13.0
2085,174,2016,155,13.0
2086,174,2016,155,13.0
2087,174,2016,155,13.0
2088,174,2016,155,13.0
2089,175,2016,158,13.2
2090,175,2016,158,13.2
2091,175,2016,158,13.2
2092,175,2016,158,13.2
2093,175,2016,158,13.2
2094,175,2016,158,13.2
2095,175,2016,158,13.2
2096,175,2016,158,13.2
2097,175,2016,158,13.2
2098,175,2016,158,13.2
2099,175,2016,158,13.2
2100,175,2016,158,13.2
2101,176,2016,161,13.4
2102,176,2016,161,13.4
2103,176,2016,161,13.4
2104,176,2016,161,13.4
2105,176,2016,161,13.4
2106,176,2016,161,13.4
2107,176,2016,161,13.4
2108,176,2016,161,13.4
2109,176,2016,161,13.4
2110,176,2016,161,13.4
2111,176,2016,161,13.4
2112,176,2016,161,13.4
2113,177,2016,164,13.5
2114,177,2016,164,13.5
2115,177,2016,164,13.5
2116,177,2016,164,13.5
2117,177,2016,164,13.5
2118,177,2016,164,13.5
2119,177,2016,164,13.5
2120,177,2016,164,13.5
2121,177,2016,164,13.5
2122,177,2016,164,13.5
2123,177,2016,164,13.5
2124,177,2016,164,13.5
2125,178,2016,167,13.6
2126,178,2016,167,13.6
2127,178,2016,167,13.6
2128,178,2016,167,13.6
2129,178,2016,167,13.6
2130,178,2016,167,13.6
2131,178,2016,167,13.6
2132,178,2016,167,13.6
2133,178,2016,167,13.6
2134,178,2016,167,13.6
2135,178,2016,167,13.6
2136,178,2016,167,13.6
2137,179,2016,170,13.7
2138,179,2016,170,13.7
2139,179,2016,170,13.7
2140,179,2016,170,13.7
2141,179,2016,170,13.7
2142,179,2016,170,13.7
2143,179,2016,170,13.7
2144,179,2016,170,13.7
2145,179,2016,170,13.7
2146,179,2016,170,13.7
2147,179,2016,170,13.7
2148,179,2016,170,13.7
2149,180,2016,173,13.7
2150,180,2016,173,13.7
2151,180,2016,173,13.7
2152,180,2016,173,13.7
2153,180,2016,173,13.7
2154,180,2016,173,13.7
2155,180,2016,173,13.7
2156,180,2016,173,13.7
2157,180,2016,173,13.7
2158,180,2016,173,13.7
2159,180,2016,173,13.7
2160,180,2016,173,13.7
2161,181,2016,176,13.7
2162,181,2016,176,13.7
2163,181,2016,176,13.7
2164,181,2016,176,13.7
2165,181,2016,176,13.7
2166,181,2016,176,13.7
2167,181,2016,176,13.7
2168,181,2016,176,13.7
2169,181,2016,176,13.7
2170,181,2016,176,13.7
2171,181,2016,176,13.7
2172,181,2016,176,13.7
2173,182,2016,179,13.8
2174,182,2016,179,13.8
2175,182,2016,179,13.8
2176,182,2016,179,13.8
2177,182,2016,179,13.8
2178,182,2016,179,13.8
2179,182,2016,179,13.8
2180,182,2016,179,13.8
2181,182,2016,179,13.8
2182,182,2016,179,13.8
2183,182,2016,179,13.8
2184,182,2016,179,13.8
2185,183,2016,182,14.3
2186,183,2016,182,14.3
2187,183,2016,182,14.3
2188,183,2016,182,14.3
2189,183,2016,182,14.3
2190,183,2016,182,14.3
2191,183,2016,182,14.3
2192,183,2016,182,14.3
2193,183,2016,182,14.3
2194,183,2016,182,14.3
2195,183,2016,182,14.3
2196,183,2016,182,14.3
2197,184,2016,185,14.5
2198,184,2016,185,14.5
2199,184,2016,185,14.5
2200,184,2016,185,14.5
2201,184,2016,185,14.5
2202,184,2016,185,14.5
2203,184,2016,185,14.5
2204,184,2016,185,14.5
2205,184,2016,185,14.5
2206,184,2016,185,14.5
2207,184,2016,185,14.5
2208,184,2016,185,14.5
2209,185,2016,188,14.2
2210,185,2016,188,14.2
2211,185,2016,188,14.2
2212,185,2016,188,14.2
2213,185,2016,188,14.2
2214,185,2016,188,14.2
2215,185,2016,188,14.2
2216,185,2016,188,14.2
2217,185,2016,188,14.2
2218,185,2016,188,14.2
2219,185,2016,188,14.2
2220,185,2016,188,14.2
2221,186,2016,191,13.9
2222,186,2016,191,13.9
2223,186,2016,191,13.9
2224,186,2016,191,13.9
2225,186,2016,191,13.9
2226,186,2016,191,13.9
2227,186,2016,191,13.9
2228,186,2016,191,13.9
2229,186,2016,191,13.9
2230,186,2016,191,13.9
2231,186,2016,191,13.9
2232,186,2016,191,13.9
2233,187,2016,194,14.2
2234,187,2016,194,14.2
2235,187,2016,194,14.2
2236,187,2016,194,14.2
2237,187,2016,194,14.2
2238,187,2016,194,14.2
2239,187,2016,194,14.2
2240,187,2016,194,14.2
2241,187,2016,194,14.2
2242,187,2016,194,14.2
2243,187,2016,194,14.2
2244,187,2016,194,14.2
2245,188,2016,197,14.6
2246,188,2016,197,14.6
2247,188,2016,197,14.6
2248,188,2016,197,14.6
2249,188,2016,197,14.6
2250,188,2016,197,14.6
2251,188,2016,197,14.6
2252,188,2016,197,14.6
2253,188,2016,197,14.6
2254,188,2016,197,14.6
2255,188,2016,197,14.6
2256,188,2016,197,14.6
2257,189,2016,200,14.9
2258,189,2016,200,14.9
2259,189,2016,200,14.9
2260,189,2016,200,14.9
2261,189,2016,200,14.9
2262,189,2016,200,14.9
2263,189,2016,200,14.9
2264,189,2016,200,14.9
2265,189,2016,200,14.9
2266,189,2016,200,14.9
2267,189,2016,200,14.9
2268,189,2016,200,14.9
2269,190,2016,203,15.0
2270,190,2016,203,15.0
2271,190,2016,203,15.0
2272,190,2016,203,15.0
2273,190,2016,203,15.0
2274,190,2016,203,15.0
2275,190,2016,203,15.0
2276,190,2016,203,15.0
2277,190,2016,203,15.0
2278,190,2016,203,15.0
2279,190,2016,203,15.0
2280,190,2016,203,15.0
2281,191,2016,206,14.9
2282,191,2016,206,14.9
2283,191,2016,206,14.9
2284,191,2016,206,14.9
2285,191,2016,206,14.9
2286,191,2016,206,14.9
2287,191,2016,206,14.9
2288,191,2016,206,14.9
2289,191,2016,206,14.9
2290,191,2016,206,14.9
2291,191,2016,206,14.9
2292,191,2016,206,14.9
2293,192,2016,209,15.0
2294,192,2016,209,15.0
2295,192,2016,209,15.0
2296,192,2016,209,15.0
2297,192,2016,209,15.0
2298,192,2016,209,15.0
2299,192,2016,209,15.0
2300,192,2016,209,15.0
2301,192,2016,209,15.0
2302,192,2016,209,15.0
2303,192,2016,209,15.0
2304,192,2016,209,15.0
2305,193,2016,212,14.9
2306,193,2016,212,14.9
2307,193,2016,212,14.9
2308,193,2016,212,14.9
2309,193,2016,212,14.9
2310,193,2016,212,14.9
2311,193,2016,212,14.9
2312,193,2016,212,14.9
2313,193,2016,212,14.9
2314,193,2016,212,14.9
2315,193,2016,212,14.9
2316,193,2016,212,14.9
2317,194,2016,215,14.5
2318,194,2016,215,14.5
2319,194,2016,215,14.5
2320,194,2016,215,14.5
2321,194,2016,215,14.5
2322,194,2016,215,14.5
2323,194,2016,215,14.5
2324,194,2016,215,14.5
2325,194,2016,215,14.5
2326,194,2016,215,14.5
2327,194,2016,215,14.5
2328,194,2016,215,14.5
2329,195,2016,218,14.5
2330,195,2016,218,14.5
2331,195,2016,218,14.5
2332,195,2016,218,14.5
2333,195,2016,218,14.5
2334,195,2016,218,14.5
2335,195,2016,218,14.5
2336,195,2016,218,14.5
2337,195,2016,218,14.5
2338,195,2016,218,14.5
2339,195,2016,218,14.5
2340,195,2016,218,14.5
2341,196,2016,221,14.6
2342,196,2016,221,14.6
2343,196,2016,221,14.6
2344,196,2016,221,14.6
2345,196,2016,221,14.6
2346,196,2016,221,14.6
2347,196,2016,221,14.6
2348,196,2016,221,14.6
2349,196,2016,221,14.6
2350,196,2016,221,14.6
2351,196,2016,221,14.6
2352,196,2016,221,14.6
2353,197,2016,224,14.9
2354,197,2016,224,14.9
2355,197,2016,224,14.9
2356,197,2016,224,14.9
2357,197,2016,224,14.9
2358,197,2016,224,14.9
2359,197,2016,224,14.9
2360,197,2016,224,14.9
2361,197,2016,224,14.9
2362,197,2016,224,14.9
2363,197,2016,224,14.9
2364,197,2016,224,14.9
2365,198,2016,227,15.2
2366,198,2016,227,15.2
2367,198,2016,227,15.2
2368,198,2016,227,15.2
2369,198,2016,227,15.2
2370,198,2016,227,15.2
2371,198,2016,227,15.2
2372,198,2016,227,15.2
2373,198,2016,227,15.2
2374,198,2016,227,15.2
2375,198,2016,227,15.2
2376,198,2016,227,15.2
2377,199,2016,230,14.9
2378,199,2016,230,14.9
2379,199,2016,230,14.9
2380,199,2016,230,14.9
2381,199,2016,230,14.9
2382,199,2016,230,14.9
2383,199,2016,230,14.9
2384,199,2016,230,14.9
2385,199,2016,230,14.9
2386,199,2016,230,14.9
2387,199,2016,230,14.9
2388,199,2016,230,14.9
2389,200,2016,233,14.3
2390,200,2016,233,14.3
2391,200,2016,233,14.3
2392,200,2016,233,14.3
2393,200,2016,233,14.3
2394,200,2016,233,14.3
2395,200,2016,233,14.3
2396,200,2016,233,14.3
2397,200,2016,233,14.3
2398,200,2016,233,14.3
2399,200,2016,233,14.3
2400,200,2016,233,14.3
2401,201,2016,236,14.1
2402,201,2016,236,14.1
2403,201,2016,236,14.1
2404,201,2016,236,14.1
2405,201,2016,236,14.1
2406,201,2016,236,14.1
2407,201,2016,236,14.1
2408,201,2016,236,14.1
2409,201,2016,236,14.1
2410,201,2016,236,14.1
2411,201,2016,236,14.1
2412,201,2016,236,14.1
2413,202,2016,239,14.2
2414,202,2016,239,14.2
2415,202,2016,239,14.2
2416,202,2016,239,14.2
2417,202,2016,239,14.2
2418,202,2016,239,14.2
2419,202,2016,239,14.2
2420,202,2016,239,14.2
2421,202,2016,239,14.2
2422,202,2016,239,14.2
2423,202,2016,239,14.2
2424,202,2016,239,14.2
2425,203,2016,242,14.3
2426,203,2016,242,14.3
2427,203,2016,242,14.3
2428,203,2016,242,14.3
2429,203,2016,242,14.3
2430,203,2016,242,14.3
2431,203,2016,242,14.3
2432,203,2016,242,14.3
2433,203,2016,242,14.3
2434,203,2016,242,14.3
2435,203,2016,242,14.3
2436,203,2016,242,14.3
2437,204,2016,245,14.0
2438,204,2016,245,14.0
2439,204,2016,245,14.0
2440,204,2016,245,14.0
2441,204,2016,245,14.0
2442,204,2016,245,14.0
2443,204,2016,245,14.0
2444,204,2016,245,14.0
2445,204,2016,245,14.0
2446,204,2016,245,14.0
2447,204,2016,245,14.0
2448,204,2016,245,14.0
2449,205,2016,248,13.7
2450,205,2016,248,13.7
2451,205,2016,248,13.7
2452,205,2016,248,13.7
2453,205,2016,248,13.7
2454,205,2016,248,13.7
2455,205,2016,248,13.7
2456,205,2016,248,13.7
2457,205,2016,248,13.7
2458,205,2016,248,13.7
2459,205,2016,248,13.7
2460,205,2016,248,13.7
2461,206,2016,251,13.7
2462,206,2016,251,13.7
2463,206,2016,251,13.7
2464,206,2016,251,13.7
2465,206,2016,251,13.7
2466,206,2016,251,13.7
2467,206,2016,251,13.7
2468,206,2016,251,13.7
2469,206,2016,251,13.7
2470,206,2016,251,13.7
2471,206,2016,251,13.7
2472,206,2016,251,13.7
2473,207,2016,254,13.8
2474,207,2016,254,13.8
2475,207,2016,254,13.8
2476,207,2016,254,13.8
2477,207,2016,254,13.8
2478,207,2016,254,13.8
2479,207,2016,254,13.8
2480,207,2016,254,13.8
2481,207,2016,254,13.8
2482,207,2016,254,13.8
2483,207,2016,254,13.8
2484,207,2016,254,13.8
2485,208,2016,257,13.7
2486,208,2016,257,13.7
2487,208,2016,257,13.7
2488,208,2016,257,13.7
2489,208,2016,257,13.7
2490,208,2016,257,13.7
2491,208,2016,257,13.7
2492,208,2016,257,13.7
2493,208,2016,257,13.7
2494,208,2016,257,13.7
2495,208,2016,257,13.7
2496,208,2016,257,13.7
2497,209,2016,260,13.5
2498,209,2016,260,13.5
2499,209,2016,260,13.5
2500,209,2016,260,13.5
2501,209,2016,260,13.5
2502,209,2016,260,13.5
2503,209,2016,260,13.5
2504,209,2016,260,13.5
2505,209,2016,260,13.5
2506,209,2016,260,13.5
2507,209,2016,260,13.5
2508,209,2016,260,13.5
2509,210,2016,263,13.2
2510,210,2016,263,13.2
2511,210,2016,263,13.2
2512,210,2016,263,13.2
2513,210,2016,263,13.2
2514,210,2016,263,13.2
2515,210,2016,263,13.2
2516,210,2016,263,13.2
2517,210,2016,263,13.2
2518,210,2016,263,13.2
2519,210,2016,263,13.2
2520,210,2016,263,13.2
2521,211,2016,266,12.9
2522,211,2016,266,12.9
2523,211,2016,266,12.9
2524,211,2016,266,12.9
2525,211,2016,266,12.9
2526,211,2016,266,12.9
2527,211,2016,266,12.9
2528,211,2016,266,12.9
2529,211,2016,266,12.9
2530,211,2016,266,12.9
2531,211,2016,266,12.9
2532,211,2016,266,12.9
2533,212,2016,269,12.7
2534,212,2016,269,12.7
2535,212,2016,269,12.7
2536,212,2016,269,12.7
2537,212,2016,269,12.7
2538,212,2016,269,12.7
2539,212,2016,269,12.7
2540,212,2016,269,12.7
2541,212,2016,269,12.7
2542,212,2016,269,12.7
2543,212,2016,269,12.7
2544,212,2016,269,12.7
2545,213,2016,272,12.6
2546,213,2016,272,12.6
2547,213,2016,272,12.6
2548,213,2016,272,12.6
2549,213,2016,272,12.6
2550,213,2016,272,12.6
2551,213,2016,272,12.6
2552,213,2016,272,12.6
2553,213,2016,272,12.6
2554,213,2016,272,12.6
2555,213,2016,272,12.6
2556,213,2016,272,12.6
2557,214,2016,275,12.3
2558,214,2016,275,12.3
2559,214,2016,275,12.3
2560,214,2016,275,12.3
2561,214,2016,275,12.3
2562,214,2016,275,12.3
2563,214,2016,275,12.3
2564,214,2016,275,12.3
2565,214,2016,275,12.3
2566,214,2016,275,12.3
2567,214,2016,275,12.3
2568,214,2016,275,12.3
2569,215,2016,278,12.2
2570,215,2016,278,12.2
2571,215,2016,278,12.2
2572,215,2016,278,12.2
2573,215,2016,278,12.2
2574,215,2016,278,12.2
2575,215,2016,278,12.2
2576,215,2016,278,12.2
2577,215,2016,278,12.2
2578,215,2016,278,12.2
2579,215,2016,278,12.2
2580,215,2016,278,12.2
2581,216,2016,281,11.9
2582,216,2016,281,11.9
2583,216,2016,281,11.9
2584,216,2016,281,11.9
2585,216,2016,281,11.9
2586,216,2016,281,11.9
2587,216,2016,281,11.9
2588,216,2016,281,11.9
2589,216,2016,281,11.9
2590,216,2016,281,11.9
2591,216,2016,281,11.9
2592,216,2016,281,11.9
2593,217,2016,284,11.8
2594,217,2016,284,11.8
2595,217,2016,284,11.8
2596,217,2016,284,11.8
2597,217,2016,284,11.8
2598,217,2016,284,11.8
2599,217,2016,284,11.8
2600,217,2016,284,11.8
2601,217,2016,284,11.8
2602,217,2016,284,11.8
2603,217,2016,284,11.8
2604,217,2016,284,11.8
2605,218,2016,287,11.6
2606,218,2016,287,11.6
2607,218,2016,287,11.6
2608,218,2016,287,11.6
2609,218,2016,287,11.6
2610,218,2016,287,11.6
2611,218,2016,287,11.6
2612,218,2016,287,11.6
2613,218,2016,287,11.6
2614,218,2016,287,11.6
2615,218,2016,287,11.6
2616,218,2016,287,11.6
2617,219,2016,290,11.1
2618,219,2016,290,11.1
2619,219,2016,290,11.1
2620,219,2016,290,11.1
2621,219,2016,290,11.1
2622,219,2016,290,11.1
2623,219,2016,290,11.1
2624,219,2016,290,11.1
2625,219,2016,290,11.1
2626,219,2016,290,11.1
2627,219,2016,290,11.1
2628,219,2016,290,11.1
2629,220,2016,293,11.0
2630,220,2016,293,11.0
2631,220,2016,293,11.0
2632,220,2016,293,11.0
2633,220,2016,293,11.0
2634,220,2016,293,11.0
2635,220,2016,293,11.0
2636,220,2016,293,11.0
2637,220,2016,293,11.0
2638,220,2016,293,11.0
2639,220,2016,293,11.0
2640,220,2016,293,11.0
2641,221,2016,296,11.0
2642,221,2016,296,11.0
2643,221,2016,296,11.0
2644,221,2016,296,11.0
2645,221,2016,296,11.0
2646,221,2016,296,11.0
2647,221,2016,296,11.0
2648,221,2016,296,11.0
2649,221,2016,296,11.0
2650,221,2016,296,11.0
2651,221,2016,296,11.0
2652,221,2016,296,11.0
2653,222,2016,299,10.9
2654,222,2016,299,10.9
2655,222,2016,299,10.9
2656,222,2016,299,10.9
2657,222,2016,299,10.9
2658,222,2016,299,10.9
2659,222,2016,299,10.9
2660,222,2016,299,10.9
2661,222,2016,299,10.9
2662,222,2016,299,10.9
2663,222,2016,299,10.9
2664,222,2016,299,10.9
2665,223,2016,302,10.8
2666,223,2016,302,10.8
2667,223,2016,302,10.8
2668,223,2016,302,10.8
2669,223,2016,302,10.8
2670,223,2016,302,10.8
2671,223,2016,302,10.8
2672,223,2016,302,10.8
2673,223,2016,302,10.8
2674,223,2016,302,10.8
2675,223,2016,302,10.8
2676,223,2016,302,10.8
2677,224,2016,305,10.7
2678,224,2016,305,10.7
2679,224,2016,305,10.7
2680,224,2016,305,10.7
2681,224,2016,305,10.7
2682,224,2016,305,10.7
2683,224,2016,305,10.7
2684,224,2016,305,10.7
2685,224,2016,305,10.7
2686,224,2016,305,10.7
2687,224,2016,305,10.7
2688,224,2016,305,10.7
2689,225,2016,308,10.6
2690,225,2016,308,10.6
2691,225,2016,308,10.6
2692,225,2016,308,10.6
2693,225,2016,308,10.6
2694,225,2016,308,10.6
2695,225,2016,308,10.6
2696,225,2016,308,10.6
2697,225,2016,308,10.6
2698,225,2016,308,10.6
2699,225,2016,308,10.6
2700,225,2016,308,10.6
2701,226,2016,311,10.5
2702,226,2016,311,10.5
2703,226,2016,311,10.5
2704,226,2016,311,10.5
2705,226,2016,311,10.5
2706,226,2016,311,10.5
2707,226,2016,311,10.5
2708,226,2016,311,10.5
2709,226,2016,311,10.5
2710,226,2016,311,10.5
2711,226,2016,311,10.5
2712,226,2016,311,10.5
2713,227,2016,314,10.5
2714,227,2016,314,10.5
2715,227,2016,314,10.5
2716,227,2016,314,10.5
2717,227,2016,314,10.5
2718,227,2016,314,10.5
2719,227,2016,314,10.5
2720,227,2016,314,10.5
2721,227,2016,314,10.5
2722,227,2016,314,10.5
2723,227,2016,314,10.5
2724,227,2016,314,10.5
2725,228,2016,317,10.6
2726,228,2016,317,10.6
2727,228,2016,317,10.6
2728,228,2016,317,10.6
2729,228,2016,317,10.6
2730,228,2016,317,10.6
2731,228,2016,317,10.6
2732,228,2016,317,10.6
2733,228,2016,317,10.6
2734,228,2016,317,10.6
2735,228,2016,317,10.6
2736,228,2016,317,10.6
2737,229,2016,320,10.4
2738,229,2016,320,10.4
2739,229,2016,320,10.4
2740,229,2016,320,10.4
2741,229,2016,320,10.4
2742,229,2016,320,10.4
2743,229,2016,320,10.4
2744,229,2016,320,10.4
2745,229,2016,320,10.4
2746,229,2016,320,10.4
2747,229,2016,320,10.4
2748,229,2016,320,10.4
2749,230,2016,323,10.2
2750,230,2016,323,10.2
2751,230,2016,323,10.2
2752,230,2016,323,10.2
2753,230,2016,323,10.2
2754,230,2016,323,10.2
2755,230,2016,323,10.2
2756,230,2016,323,10.2
2757,230,2016,323,10.2
2758,230,2016,323,10.2
2759,230,2016,323,10.2
2760,230,2016,323,10.2
2761,231,2016,326,10.0
2762,231,2016,326,10.0
2763,231,2016,326,10.0
2764,231,2016,326,10.0
2765,231,2016,326,10.0
2766,231,2016,326,10.0
2767,231,2016,326,10.0
2768,231,2016,326,10.0
2769,231,2016,326,10.0
2770,231,2016,326,10.0
2771,231,2016,326,10.0
2772,231,2016,326,10.0
2773,232,2016,329,9.8
2774,232,2016,329,9.8
2775,232,2016,329,9.8
2776,232,2016,329,9.8
2777,232,2016,329,9.8
2778,232,2016,329,9.8
2779,232,2016,329,9.8
2780,232,2016,329,9.8
2781,232,2016,329,9.8
2782,232,2016,329,9.8
2783,232,2016,329,9.8
2784,232,2016,329,9.8
2785,233,2016,332,9.6
2786,233,2016,332,9.6
2787,233,2016,332,9.6
2788,233,2016,332,9.6
2789,233,2016,332,9.6
2790,233,2016,332,9.6
2791,233,2016,332,9.6
2792,233,2016,332,9.6
2793,233,2016,332,9.6
2794,233,2016,332,9.6
2795,233,2016,332,9.6
2796,233,2016,332,9.6
2797,234,2016,335,9.4
2798,234,2016,335,9.4
2799,234,2016,335,9.4
2800,234,2016,335,9.4
2801,234,2016,335,9.4
2802,234,2016,335,9.4
2803,234,2016,335,9.4
2804,234,2016,335,9.4
2805,234,2016,335,9.4
2806,234,2016,335,9.4
2807,234,2016,335,9.4
2808,234,2016,335,9.4
2809,235,2016,338,9.2
2810,235,2016,338,9.2
2811,235,2016,338,9.2
2812,235,2016,338,9.2
2813,235,2016,338,9.2
2814,235,2016,338,9.2
2815,235,2016,338,9.2
2816,235,2016,338,9.2
2817,235,2016,338,9.2
2818,235,2016,338,9.2
2819,235,2016,338,9.2
2820,235,2016,338,9.2
2821,236,2016,341,8.9
2822,236,2016,341,8.9
2823,236,2016,341,8.9
2824,236,2016,341,8.9
2825,236,2016,341,8.9
2826,236,2016,341,8.9
2827,236,2016,341,8.9
2828,236,2016,341,8.9
2829,236,2016,341,8.9
2830,236,2016,341,8.9
2831,236,2016,341,8.9
2832,236,2016,341,8.9
2833,237,2016,344,8.4
2834,237,2016,344,8.4
2835,237,2016,344,8.4
2836,237,2016,344,8.4
2837,237,2016,344,8.4
2838,237,2016,344,8.4
2839,237,2016,344,8.4
2840,237,2016,344,8.4
2841,237,2016,344,8.4
2842,237,2016,344,8.4
2843,237,2016,344,8.4
2844,237,2016,344,8.4
2845,238,2016,347,8.1
2846,238,2016,347,8.1
2847,238,2016,347,8.1
2848,238,2016,347,8.1
2849,238,2016,347,8.1
2850,238,2016,347,8.1
2851,238,2016,347,8.1
2852,238,2016,347,8.1
2853,238,2016,347,8.1
2854,238,2016,347,8.1
2855,238,2016,347,8.1
2856,238,2016,347,8.1
2857,239,2016,350,7.9
2858,239,2016,350,7.9
2859,239,2016,350,7.9
2860,239,2016,350,7.9
2861,239,2016,350,7.9
2862,239,2016,350,7.9
2863,239,2016,350,7.9
2864,239,2016,350,7.9
2865,239,2016,350,7.9
2866,239,2016,350,7.9
2867,239,2016,350,7.9
2868,239,2016,350,7.9
2869,240,2016,353,7.6
2870,240,2016,353,7.6
2871,240,2016,353,7.6
2872,240,2016,353,7.6
2873,240,2016,353,7.6
2874,240,2016,353,7.6
2875,240,2016,353,7.6
2876,240,2016,353,7.6
2877,240,2016,353,7.6
2878,240,2016,353,7.6
2879,240,2016,353,7.6
2880,240,2016,353,7.6
2881,241,2016,356,7.5
2882,241,2016,356,7.5
2883,241,2016,356,7.5
2884,241,2016,356,7.5
2885,241,2016,356,7.5
2886,241,2016,356,7.5
2887,241,2016,356,7.5
2888,241,2016,356,7.5
2889,241,2016,356,7.5
2890,241,2016,356,7.5
2891,241,2016,356,7.5
2892,241,2016,356,7.5
2893,242,2016,359,7.4
2894,242,2016,359,7.4
2895,242,2016,359,7.4
2896,242,2016,359,7.4
2897,242,2016,359,7.4
2898,242,2016,359,7.4
2899,242,2016,359,7.4
2900,242,2016,359,7.4
2901,242,2016,359,7.4
2902,242,2016,359,7.4
2903,242,2016,359,7.4
2904,242,2016,359,7.4
2905,243,2016,362,7.3
2906,243,2016,362,7.3
2907,243,2016,362,7.3
2908,243,2016,362,7.3
2909,243,2016,362,7.3
2910,243,2016,362,7.3
2911,243,2016,362,7.3
2912,243,2016,362,7.3
2913,243,2016,362,7.3
2914,243,2016,362,7.3
2915,243,2016,362,7.3
2916,243,2016,362,7.3
2917,244,2016,365,7.2
2918,244,2016,365,7.2
2919,244,2016,365,7.2
2920,244,2016,365,7.2
2921,244,2016,365,7.2
2922,244,2016,365,7.2
2923,244,2016,365,7.2
2924,244,2016,365,7.2
2925,244,2016,365,7.2
2926,244,2016,365,7.2
2927,244,2016,365,7.2
2928,244,2016,365,7.2
2929,245,2017,2,7.1
2930,245,2017,2,7.1
2931,245,2017,2,7.1
2932,245,2017,2,7.1
2933,245,2017,2,7.1
2934,245,2017,2,7.1
2935,245,2017,2,7.1
2936,245,2017,2,7.1
2937,245,2017,2,7.1
2938,245,2017,2,7.1
2939,245,2017,2,7.1
2940,245,2017,2,7.1
2941,246,2017,5,6.6
2942,246,2017,5,6.6
2943,246,2017,5,6.6
2944,246,2017,5,6.6
2945,246,2017,5,6.6
2946,246,2017,5,6.6
2947,246,2017,5,6.6
2948,246,2017,5,6.6
2949,246,2017,5,6.6
2950,246,2017,5,6.6
2951,246,2017,5,6.6
2952,246,2017,5,6.6
2953,247,2017,8,6.5
2954,247,2017,8,6.5
2955,247,2017,8,6.5
2956,247,2017,8,6.5
2957,247,2017,8,6.5
2958,247,2017,8,6.5
2959,247,2017,8,6.5
2960,247,2017,8,6.5
2961,247,2017,8,6.5
2962,247,2017,8,6.5
2963,247,2017,8,6.5
2964,247,2017,8,6.5
2965,248,2017,11,6.5
2966,248,2017,11,6.5
2967,248,2017,11,6.5
2968,248,2017,11,6.5
2969,248,2017,11,6.5
2970,248,2017,11,6.5
2971,248,2017,11,6.5
2972,248,2017,11,6.5
2973,248,2017,11,6.5
2974,248,2017,11,6.5
2975,248,2017,11,6.5
2976,248,2017,11,6.5
2977,249,2017,14,6.4
2978,249,2017,14,6.4
2979,249,2017,14,6.4
2980,249,2017,14,6.4
2981,249,2017,14,6.4
2982,249,2017,14,6.4
2983,249,2017,14,6.4
2984,249,2017,14,6.4
2985,249,2017,14,6.4
2986,249,2017,14,6.4
2987,249,2017,14,6.4
2988,249,2017,14,6.4
2989,250,2017,17,6.5
2990,250,2017,17,6.5
2991,250,2017,17,6.5
2992,250,2017,17,6.5
2993,250,2017,17,6.5
2994,250,2017,17,6.5
2995,250,2017,17,6.5
2996,250,2017,17,6.5
2997,250,2017,17,6.5
2998,250,2017,17,6.5
2999,250,2017,17,6.5
3000,250,2017,17,6.5
3001,251,2017,20,6.8
3002,251,2017,20,6.8
3003,251,2017,20,6.8
3004,251,2017,20,6.8
3005,251,2017,20,6.8
3006,251,2017,20,6.8
3007,251,2017,20,6.8
3008,251,2017,20,6.8
3009,251,2017,20,6.8
3010,251,2017,20,6.8
3011,251,2017,20,6.8
3012,251,2017,20,6.8
3013,252,2017,23,6.8
3014,252,2017,23,6.8
3015,252,2017,23,6.8
3016,252,2017,23,6.8
3017,252,2017,23,6.8
3018,252,2017,23,6.8
3019,252,2017,23,6.8
3020,252,2017,23,6.8
3021,252,2017,23,6.8
3022,252,2017,23,6.8
3023,252,2017,23,6.8
3024,252,2017,23,6.8
3025,253,2017,26,6.8
3026,253,2017,26,6.8
3027,253,2017,26,6.8
3028,253,2017,26,6.8
3029,253,2017,26,6.8
3030,253,2017,26,6.8
3031,253,2017,26,6.8
3032,253,2017,26,6.8
3033,253,2017,26,6.8
3034,253,2017,26,6.8
3035,253,2017,26,6.8
3036,253,2017,26,6.8
3037,254,2017,29,6.8
3038,254,2017,29,6.8
3039,254,2017,29,6.8
3040,254,2017,29,6.8
3041,254,2017,29,6.8
3042,254,2017,29,6.8
3043,254,2017,29,6.8
3044,254,2017,29,6.8
3045,254,2017,29,6.8
3046,254,2017,29,6.8
3047,254,2017,29,6.8
3048,254,2017,29,6.8
3049,255,2017,32,6.8
3050,255,2017,32,6.8
3051,255,2017,32,6.8
3052,255,2017,32,6.8
3053,255,2017,32,6.8
3054,255,2017,32,6.8
