threeday_yrmo,threeday_yr,year,dayofyear,varmixing_m
5920,494,2007,41,12.7
5921,494,2007,41,12.7
5922,494,2007,41,12.7
5923,494,2007,41,12.7
5924,494,2007,41,12.7
5925,494,2007,41,12.7
5926,494,2007,41,12.7
5927,494,2007,41,12.7
5928,494,2007,41,12.7
5929,495,2007,44,13.6
5930,495,2007,44,13.6
5931,495,2007,44,13.6
5932,495,2007,44,13.6
5933,495,2007,44,13.6
5934,495,2007,44,13.6
5935,495,2007,44,13.6
5936,495,2007,44,13.6
5937,495,2007,44,13.6
5938,495,2007,44,13.6
5939,495,2007,44,13.6
5940,495,2007,44,13.6
5941,496,2007,47,16.9
5942,496,2007,47,16.9
5943,496,2007,47,16.9
5944,496,2007,47,16.9
5945,496,2007,47,16.9
5946,496,2007,47,16.9
5947,496,2007,47,16.9
5948,496,2007,47,16.9
5949,496,2007,47,16.9
5950,496,2007,47,16.9
5951,496,2007,47,16.9
5952,496,2007,47,16.9
5953,497,2007,50,20.3
5954,497,2007,50,20.3
5955,497,2007,50,20.3
5956,497,2007,50,20.3
5957,497,2007,50,20.3
5958,497,2007,50,20.3
5959,497,2007,50,20.3
5960,497,2007,50,20.3
5961,497,2007,50,20.3
5962,497,2007,50,20.3
5963,497,2007,50,20.3
5964,497,2007,50,20.3
5965,498,2007,53,20.2
5966,498,2007,53,20.2
5967,498,2007,53,20.2
5968,498,2007,53,20.2
5969,498,2007,53,20.2
5970,498,2007,53,20.2
5971,498,2007,53,20.2
5972,498,2007,53,20.2
5973,498,2007,53,20.2
5974,498,2007,53,20.2
5975,498,2007,53,20.2
5976,498,2007,53,20.2
5977,499,2007,56,20.0
5978,499,2007,56,20.0
5979,499,2007,56,20.0
5980,499,2007,56,20.0
5981,499,2007,56,20.0
5982,499,2007,56,20.0
5983,499,2007,56,20.0
5984,499,2007,56,20.0
5985,499,2007,56,20.0
5986,499,2007,56,20.0
5987,499,2007,56,20.0
5988,499,2007,56,20.0
5989,500,2007,59,18.4
5990,500,2007,59,18.4
5991,500,2007,59,18.4
5992,500,2007,59,18.4
5993,500,2007,59,18.4
5994,500,2007,59,18.4
5995,500,2007,59,18.4
5996,500,2007,59,18.4
5997,500,2007,59,18.4
5998,500,2007,59,18.4
5999,500,2007,59,18.4
6000,500,2007,59,18.4
6001,501,2007,62,17.9
6002,501,2007,62,17.9
6003,501,2007,62,17.9
6004,501,2007,62,17.9
6005,501,2007,62,17.9
6006,501,2007,62,17.9
6007,501,2007,62,17.9
6008,501,2007,62,17.9
6009,501,2007,62,17.9
6010,501,2007,62,17.9
6011,501,2007,62,17.9
6012,501,2007,62,17.9
6013,502,2007,65,15.9
6014,502,2007,65,15.9
6015,502,2007,65,15.9
6016,502,2007,65,15.9
6017,502,2007,65,15.9
6018,502,2007,65,15.9
6019,502,2007,65,15.9
6020,502,2007,65,15.9
6021,502,2007,65,15.9
6022,502,2007,65,15.9
6023,502,2007,65,15.9
6024,502,2007,65,15.9
6025,503,2007,68,15.6
6026,503,2007,68,15.6
6027,503,2007,68,15.6
6028,503,2007,68,15.6
6029,503,2007,68,15.6
6030,503,2007,68,15.6
6031,503,2007,68,15.6
6032,503,2007,68,15.6
6033,503,2007,68,15.6
6034,503,2007,68,15.6
6035,503,2007,68,15.6
6036,503,2007,68,15.6
6037,504,2007,71,15.3
6038,504,2007,71,15.3
6039,504,2007,71,15.3
6040,504,2007,71,15.3
6041,504,2007,71,15.3
6042,504,2007,71,15.3
6043,504,2007,71,15.3
6044,504,2007,71,15.3
6045,504,2007,71,15.3
6046,504,2007,71,15.3
6047,504,2007,71,15.3
6048,504,2007,71,15.3
6049,505,2007,74,15.0
6050,505,2007,74,15.0
6051,505,2007,74,15.0
6052,505,2007,74,15.0
6053,505,2007,74,15.0
6054,505,2007,74,15.0
6055,505,2007,74,15.0
6056,505,2007,74,15.0
6057,505,2007,74,15.0
6058,505,2007,74,15.0
6059,505,2007,74,15.0
6060,505,2007,74,15.0
6061,506,2007,77,16.6
6062,506,2007,77,16.6
6063,506,2007,77,16.6
6064,506,2007,77,16.6
6065,506,2007,77,16.6
6066,506,2007,77,16.6
6067,506,2007,77,16.6
6068,506,2007,77,16.6
6069,506,2007,77,16.6
6070,506,2007,77,16.6
6071,506,2007,77,16.6
6072,506,2007,77,16.6
6073,507,2007,80,20.1
6074,507,2007,80,20.1
6075,507,2007,80,20.1
6076,507,2007,80,20.1
6077,507,2007,80,20.1
6078,507,2007,80,20.1
6079,507,2007,80,20.1
6080,507,2007,80,20.1
6081,507,2007,80,20.1
6082,507,2007,80,20.1
6083,507,2007,80,20.1
6084,507,2007,80,20.1
6085,508,2007,83,18.7
6086,508,2007,83,18.7
6087,508,2007,83,18.7
6088,508,2007,83,18.7
6089,508,2007,83,18.7
6090,508,2007,83,18.7
6091,508,2007,83,18.7
6092,508,2007,83,18.7
6093,508,2007,83,18.7
6094,508,2007,83,18.7
6095,508,2007,83,18.7
6096,508,2007,83,18.7
6097,509,2007,86,16.5
6098,509,2007,86,16.5
6099,509,2007,86,16.5
6100,509,2007,86,16.5
6101,509,2007,86,16.5
6102,509,2007,86,16.5
6103,509,2007,86,16.5
6104,509,2007,86,16.5
6105,509,2007,86,16.5
6106,509,2007,86,16.5
6107,509,2007,86,16.5
6108,509,2007,86,16.5
6109,510,2007,89,14.5
6110,510,2007,89,14.5
6111,510,2007,89,14.5
6112,510,2007,89,14.5
6113,510,2007,89,14.5
6114,510,2007,89,14.5
6115,510,2007,89,14.5
6116,510,2007,89,14.5
6117,510,2007,89,14.5
6118,510,2007,89,14.5
6119,510,2007,89,14.5
6120,510,2007,89,14.5
6121,511,2007,92,15.3
6122,511,2007,92,15.3
6123,511,2007,92,15.3
6124,511,2007,92,15.3
6125,511,2007,92,15.3
6126,511,2007,92,15.3
6127,511,2007,92,15.3
6128,511,2007,92,15.3
6129,511,2007,92,15.3
6130,511,2007,92,15.3
6131,511,2007,92,15.3
6132,511,2007,92,15.3
6133,512,2007,95,14.3
6134,512,2007,95,14.3
6135,512,2007,95,14.3
6136,512,2007,95,14.3
6137,512,2007,95,14.3
6138,512,2007,95,14.3
6139,512,2007,95,14.3
6140,512,2007,95,14.3
6141,512,2007,95,14.3
6142,512,2007,95,14.3
6143,512,2007,95,14.3
6144,512,2007,95,14.3
6145,513,2007,98,14.0
6146,513,2007,98,14.0
6147,513,2007,98,14.0
6148,513,2007,98,14.0
6149,513,2007,98,14.0
6150,513,2007,98,14.0
6151,513,2007,98,14.0
6152,513,2007,98,14.0
6153,513,2007,98,14.0
6154,513,2007,98,14.0
6155,513,2007,98,14.0
6156,513,2007,98,14.0
6157,514,2007,101,13.8
6158,514,2007,101,13.8
6159,514,2007,101,13.8
6160,514,2007,101,13.8
6161,514,2007,101,13.8
6162,514,2007,101,13.8
6163,514,2007,101,13.8
6164,514,2007,101,13.8
6165,514,2007,101,13.8
6166,514,2007,101,13.8
6167,514,2007,101,13.8
6168,514,2007,101,13.8
6169,515,2007,104,15.1
6170,515,2007,104,15.1
6171,515,2007,104,15.1
6172,515,2007,104,15.1
6173,515,2007,104,15.1
6174,515,2007,104,15.1
6175,515,2007,104,15.1
6176,515,2007,104,15.1
6177,515,2007,104,15.1
6178,515,2007,104,15.1
6179,515,2007,104,15.1
6180,515,2007,104,15.1
6181,516,2007,107,17.2
6182,516,2007,107,17.2
6183,516,2007,107,17.2
6184,516,2007,107,17.2
6185,516,2007,107,17.2
6186,516,2007,107,17.2
6187,516,2007,107,17.2
6188,516,2007,107,17.2
6189,516,2007,107,17.2
6190,516,2007,107,17.2
6191,516,2007,107,17.2
6192,516,2007,107,17.2
6193,517,2007,110,18.5
6194,517,2007,110,18.5
6195,517,2007,110,18.5
6196,517,2007,110,18.5
6197,517,2007,110,18.5
6198,517,2007,110,18.5
6199,517,2007,110,18.5
6200,517,2007,110,18.5
6201,517,2007,110,18.5
6202,517,2007,110,18.5
6203,517,2007,110,18.5
6204,517,2007,110,18.5
6205,518,2007,113,16.9
6206,518,2007,113,16.9
6207,518,2007,113,16.9
6208,518,2007,113,16.9
6209,518,2007,113,16.9
6210,518,2007,113,16.9
6211,518,2007,113,16.9
6212,518,2007,113,16.9
6213,518,2007,113,16.9
6214,518,2007,113,16.9
6215,518,2007,113,16.9
6216,518,2007,113,16.9
6217,519,2007,116,13.8
6218,519,2007,116,13.8
6219,519,2007,116,13.8
6220,519,2007,116,13.8
6221,519,2007,116,13.8
6222,519,2007,116,13.8
6223,519,2007,116,13.8
6224,519,2007,116,13.8
6225,519,2007,116,13.8
6226,519,2007,116,13.8
6227,519,2007,116,13.8
6228,519,2007,116,13.8
6229,520,2007,119,13.4
6230,520,2007,119,13.4
6231,520,2007,119,13.4
6232,520,2007,119,13.4
6233,520,2007,119,13.4
6234,520,2007,119,13.4
6235,520,2007,119,13.4
6236,520,2007,119,13.4
6237,520,2007,119,13.4
6238,520,2007,119,13.4
6239,520,2007,119,13.4
6240,520,2007,119,13.4
6241,521,2007,122,14.0
6242,521,2007,122,14.0
6243,521,2007,122,14.0
6244,521,2007,122,14.0
6245,521,2007,122,14.0
6246,521,2007,122,14.0
6247,521,2007,122,14.0
6248,521,2007,122,14.0
6249,521,2007,122,14.0
6250,521,2007,122,14.0
6251,521,2007,122,14.0
6252,521,2007,122,14.0
6253,522,2007,125,15.1
6254,522,2007,125,15.1
6255,522,2007,125,15.1
6256,522,2007,125,15.1
6257,522,2007,125,15.1
6258,522,2007,125,15.1
6259,522,2007,125,15.1
6260,522,2007,125,15.1
6261,522,2007,125,15.1
6262,522,2007,125,15.1
6263,522,2007,125,15.1
6264,522,2007,125,15.1
6265,523,2007,128,14.2
6266,523,2007,128,14.2
6267,523,2007,128,14.2
6268,523,2007,128,14.2
6269,523,2007,128,14.2
6270,523,2007,128,14.2
6271,523,2007,128,14.2
6272,523,2007,128,14.2
6273,523,2007,128,14.2
6274,523,2007,128,14.2
6275,523,2007,128,14.2
6276,523,2007,128,14.2
6277,524,2007,131,12.4
6278,524,2007,131,12.4
6279,524,2007,131,12.4
6280,524,2007,131,12.4
6281,524,2007,131,12.4
6282,524,2007,131,12.4
6283,524,2007,131,12.4
6284,524,2007,131,12.4
6285,524,2007,131,12.4
6286,524,2007,131,12.4
6287,524,2007,131,12.4
6288,524,2007,131,12.4
6289,525,2007,134,12.9
6290,525,2007,134,12.9
6291,525,2007,134,12.9
6292,525,2007,134,12.9
6293,525,2007,134,12.9
6294,525,2007,134,12.9
6295,525,2007,134,12.9
6296,525,2007,134,12.9
6297,525,2007,134,12.9
6298,525,2007,134,12.9
6299,525,2007,134,12.9
6300,525,2007,134,12.9
6301,526,2007,137,15.4
6302,526,2007,137,15.4
6303,526,2007,137,15.4
6304,526,2007,137,15.4
6305,526,2007,137,15.4
6306,526,2007,137,15.4
6307,526,2007,137,15.4
6308,526,2007,137,15.4
6309,526,2007,137,15.4
6310,526,2007,137,15.4
6311,526,2007,137,15.4
6312,526,2007,137,15.4
6313,527,2007,140,16.8
6314,527,2007,140,16.8
6315,527,2007,140,16.8
6316,527,2007,140,16.8
6317,527,2007,140,16.8
6318,527,2007,140,16.8
6319,527,2007,140,16.8
6320,527,2007,140,16.8
6321,527,2007,140,16.8
6322,527,2007,140,16.8
6323,527,2007,140,16.8
6324,527,2007,140,16.8
6325,528,2007,143,14.6
6326,528,2007,143,14.6
6327,528,2007,143,14.6
6328,528,2007,143,14.6
6329,528,2007,143,14.6
6330,528,2007,143,14.6
6331,528,2007,143,14.6
6332,528,2007,143,14.6
6333,528,2007,143,14.6
6334,528,2007,143,14.6
6335,528,2007,143,14.6
6336,528,2007,143,14.6
6337,529,2007,146,12.1
6338,529,2007,146,12.1
6339,529,2007,146,12.1
6340,529,2007,146,12.1
6341,529,2007,146,12.1
6342,529,2007,146,12.1
6343,529,2007,146,12.1
6344,529,2007,146,12.1
6345,529,2007,146,12.1
6346,529,2007,146,12.1
6347,529,2007,146,12.1
6348,529,2007,146,12.1
6349,530,2007,149,12.4
6350,530,2007,149,12.4
6351,530,2007,149,12.4
6352,530,2007,149,12.4
6353,530,2007,149,12.4
6354,530,2007,149,12.4
6355,530,2007,149,12.4
6356,530,2007,149,12.4
6357,530,2007,149,12.4
6358,530,2007,149,12.4
6359,530,2007,149,12.4
6360,530,2007,149,12.4
6361,531,2007,152,12.7
6362,531,2007,152,12.7
6363,531,2007,152,12.7
6364,531,2007,152,12.7
6365,531,2007,152,12.7
6366,531,2007,152,12.7
6367,531,2007,152,12.7
6368,531,2007,152,12.7
6369,531,2007,152,12.7
6370,531,2007,152,12.7
6371,531,2007,152,12.7
6372,531,2007,152,12.7
6373,532,2007,155,13.6
6374,532,2007,155,13.6
6375,532,2007,155,13.6
6376,532,2007,155,13.6
6377,532,2007,155,13.6
6378,532,2007,155,13.6
6379,532,2007,155,13.6
6380,532,2007,155,13.6
6381,532,2007,155,13.6
6382,532,2007,155,13.6
6383,532,2007,155,13.6
6384,532,2007,155,13.6
6385,533,2007,158,13.7
6386,533,2007,158,13.7
6387,533,2007,158,13.7
6388,533,2007,158,13.7
6389,533,2007,158,13.7
6390,533,2007,158,13.7
6391,533,2007,158,13.7
6392,533,2007,158,13.7
6393,533,2007,158,13.7
6394,533,2007,158,13.7
6395,533,2007,158,13.7
6396,533,2007,158,13.7
6397,534,2007,161,12.6
6398,534,2007,161,12.6
6399,534,2007,161,12.6
6400,534,2007,161,12.6
6401,534,2007,161,12.6
6402,534,2007,161,12.6
6403,534,2007,161,12.6
6404,534,2007,161,12.6
6405,534,2007,161,12.6
6406,534,2007,161,12.6
6407,534,2007,161,12.6
6408,534,2007,161,12.6
6409,535,2007,164,14.6
6410,535,2007,164,14.6
6411,535,2007,164,14.6
6412,535,2007,164,14.6
6413,535,2007,164,14.6
6414,535,2007,164,14.6
6415,535,2007,164,14.6
6416,535,2007,164,14.6
6417,535,2007,164,14.6
6418,535,2007,164,14.6
6419,535,2007,164,14.6
6420,535,2007,164,14.6
6421,536,2007,167,16.7
6422,536,2007,167,16.7
6423,536,2007,167,16.7
6424,536,2007,167,16.7
6425,536,2007,167,16.7
6426,536,2007,167,16.7
6427,536,2007,167,16.7
6428,536,2007,167,16.7
6429,536,2007,167,16.7
6430,536,2007,167,16.7
6431,536,2007,167,16.7
6432,536,2007,167,16.7
6433,537,2007,170,16.0
6434,537,2007,170,16.0
6435,537,2007,170,16.0
6436,537,2007,170,16.0
6437,537,2007,170,16.0
6438,537,2007,170,16.0
6439,537,2007,170,16.0
6440,537,2007,170,16.0
6441,537,2007,170,16.0
6442,537,2007,170,16.0
6443,537,2007,170,16.0
6444,537,2007,170,16.0
6445,538,2007,173,12.3
6446,538,2007,173,12.3
6447,538,2007,173,12.3
6448,538,2007,173,12.3
6449,538,2007,173,12.3
6450,538,2007,173,12.3
6451,538,2007,173,12.3
6452,538,2007,173,12.3
6453,538,2007,173,12.3
6454,538,2007,173,12.3
6455,538,2007,173,12.3
6456,538,2007,173,12.3
6457,539,2007,176,11.4
6458,539,2007,176,11.4
6459,539,2007,176,11.4
6460,539,2007,176,11.4
6461,539,2007,176,11.4
6462,539,2007,176,11.4
6463,539,2007,176,11.4
6464,539,2007,176,11.4
6465,539,2007,176,11.4
6466,539,2007,176,11.4
6467,539,2007,176,11.4
6468,539,2007,176,11.4
6469,540,2007,179,12.1
6470,540,2007,179,12.1
6471,540,2007,179,12.1
6472,540,2007,179,12.1
6473,540,2007,179,12.1
6474,540,2007,179,12.1
6475,540,2007,179,12.1
6476,540,2007,179,12.1
6477,540,2007,179,12.1
6478,540,2007,179,12.1
6479,540,2007,179,12.1
6480,540,2007,179,12.1
6481,541,2007,182,13.3
6482,541,2007,182,13.3
6483,541,2007,182,13.3
6484,541,2007,182,13.3
6485,541,2007,182,13.3
6486,541,2007,182,13.3
6487,541,2007,182,13.3
6488,541,2007,182,13.3
6489,541,2007,182,13.3
6490,541,2007,182,13.3
6491,541,2007,182,13.3
6492,541,2007,182,13.3
6493,542,2007,185,13.8
6494,542,2007,185,13.8
6495,542,2007,185,13.8
6496,542,2007,185,13.8
6497,542,2007,185,13.8
6498,542,2007,185,13.8
6499,542,2007,185,13.8
6500,542,2007,185,13.8
6501,542,2007,185,13.8
6502,542,2007,185,13.8
6503,542,2007,185,13.8
6504,542,2007,185,13.8
6505,543,2007,188,12.3
6506,543,2007,188,12.3
6507,543,2007,188,12.3
6508,543,2007,188,12.3
6509,543,2007,188,12.3
6510,543,2007,188,12.3
6511,543,2007,188,12.3
6512,543,2007,188,12.3
6513,543,2007,188,12.3
6514,543,2007,188,12.3
6515,543,2007,188,12.3
6516,543,2007,188,12.3
6517,544,2007,191,11.8
6518,544,2007,191,11.8
6519,544,2007,191,11.8
6520,544,2007,191,11.8
6521,544,2007,191,11.8
6522,544,2007,191,11.8
6523,544,2007,191,11.8
6524,544,2007,191,11.8
6525,544,2007,191,11.8
6526,544,2007,191,11.8
6527,544,2007,191,11.8
6528,544,2007,191,11.8
6529,545,2007,194,13.2
6530,545,2007,194,13.2
6531,545,2007,194,13.2
6532,545,2007,194,13.2
6533,545,2007,194,13.2
6534,545,2007,194,13.2
6535,545,2007,194,13.2
6536,545,2007,194,13.2
6537,545,2007,194,13.2
6538,545,2007,194,13.2
6539,545,2007,194,13.2
6540,545,2007,194,13.2
6541,546,2007,197,14.7
6542,546,2007,197,14.7
6543,546,2007,197,14.7
6544,546,2007,197,14.7
6545,546,2007,197,14.7
6546,546,2007,197,14.7
6547,546,2007,197,14.7
6548,546,2007,197,14.7
6549,546,2007,197,14.7
6550,546,2007,197,14.7
6551,546,2007,197,14.7
6552,546,2007,197,14.7
6553,547,2007,200,13.5
6554,547,2007,200,13.5
6555,547,2007,200,13.5
6556,547,2007,200,13.5
6557,547,2007,200,13.5
6558,547,2007,200,13.5
6559,547,2007,200,13.5
6560,547,2007,200,13.5
6561,547,2007,200,13.5
6562,547,2007,200,13.5
6563,547,2007,200,13.5
6564,547,2007,200,13.5
6565,548,2007,203,11.6
6566,548,2007,203,11.6
6567,548,2007,203,11.6
6568,548,2007,203,11.6
6569,548,2007,203,11.6
6570,548,2007,203,11.6
6571,548,2007,203,11.6
6572,548,2007,203,11.6
6573,548,2007,203,11.6
6574,548,2007,203,11.6
6575,548,2007,203,11.6
6576,548,2007,203,11.6
6577,549,2007,206,11.7
6578,549,2007,206,11.7
6579,549,2007,206,11.7
6580,549,2007,206,11.7
6581,549,2007,206,11.7
6582,549,2007,206,11.7
6583,549,2007,206,11.7
6584,549,2007,206,11.7
6585,549,2007,206,11.7
6586,549,2007,206,11.7
6587,549,2007,206,11.7
6588,549,2007,206,11.7
6589,550,2007,209,12.4
6590,550,2007,209,12.4
6591,550,2007,209,12.4
6592,550,2007,209,12.4
6593,550,2007,209,12.4
6594,550,2007,209,12.4
6595,550,2007,209,12.4
6596,550,2007,209,12.4
6597,550,2007,209,12.4
6598,550,2007,209,12.4
6599,550,2007,209,12.4
6600,550,2007,209,12.4
6601,551,2007,212,13.8
6602,551,2007,212,13.8
6603,551,2007,212,13.8
6604,551,2007,212,13.8
6605,551,2007,212,13.8
6606,551,2007,212,13.8
6607,551,2007,212,13.8
6608,551,2007,212,13.8
6609,551,2007,212,13.8
6610,551,2007,212,13.8
6611,551,2007,212,13.8
6612,551,2007,212,13.8
6613,552,2007,215,13.4
6614,552,2007,215,13.4
6615,552,2007,215,13.4
6616,552,2007,215,13.4
6617,552,2007,215,13.4
6618,552,2007,215,13.4
6619,552,2007,215,13.4
6620,552,2007,215,13.4
6621,552,2007,215,13.4
6622,552,2007,215,13.4
6623,552,2007,215,13.4
6624,552,2007,215,13.4
6625,553,2007,218,12.4
6626,553,2007,218,12.4
6627,553,2007,218,12.4
6628,553,2007,218,12.4
6629,553,2007,218,12.4
6630,553,2007,218,12.4
6631,553,2007,218,12.4
6632,553,2007,218,12.4
6633,553,2007,218,12.4
6634,553,2007,218,12.4
6635,553,2007,218,12.4
6636,553,2007,218,12.4
6637,554,2007,221,13.0
6638,554,2007,221,13.0
6639,554,2007,221,13.0
6640,554,2007,221,13.0
6641,554,2007,221,13.0
6642,554,2007,221,13.0
6643,554,2007,221,13.0
6644,554,2007,221,13.0
6645,554,2007,221,13.0
6646,554,2007,221,13.0
6647,554,2007,221,13.0
6648,554,2007,221,13.0
6649,555,2007,224,14.5
6650,555,2007,224,14.5
6651,555,2007,224,14.5
6652,555,2007,224,14.5
6653,555,2007,224,14.5
6654,555,2007,224,14.5
6655,555,2007,224,14.5
6656,555,2007,224,14.5
6657,555,2007,224,14.5
6658,555,2007,224,14.5
6659,555,2007,224,14.5
6660,555,2007,224,14.5
6661,556,2007,227,14.2
6662,556,2007,227,14.2
6663,556,2007,227,14.2
6664,556,2007,227,14.2
6665,556,2007,227,14.2
6666,556,2007,227,14.2
6667,556,2007,227,14.2
6668,556,2007,227,14.2
6669,556,2007,227,14.2
6670,556,2007,227,14.2
6671,556,2007,227,14.2
6672,556,2007,227,14.2
6673,557,2007,230,12.1
6674,557,2007,230,12.1
6675,557,2007,230,12.1
6676,557,2007,230,12.1
6677,557,2007,230,12.1
6678,557,2007,230,12.1
6679,557,2007,230,12.1
6680,557,2007,230,12.1
6681,557,2007,230,12.1
6682,557,2007,230,12.1
6683,557,2007,230,12.1
6684,557,2007,230,12.1
6685,558,2007,233,11.1
6686,558,2007,233,11.1
6687,558,2007,233,11.1
6688,558,2007,233,11.1
6689,558,2007,233,11.1
6690,558,2007,233,11.1
6691,558,2007,233,11.1
6692,558,2007,233,11.1
6693,558,2007,233,11.1
6694,558,2007,233,11.1
6695,558,2007,233,11.1
6696,558,2007,233,11.1
6697,559,2007,236,11.3
6698,559,2007,236,11.3
6699,559,2007,236,11.3
6700,559,2007,236,11.3
6701,559,2007,236,11.3
6702,559,2007,236,11.3
6703,559,2007,236,11.3
6704,559,2007,236,11.3
6705,559,2007,236,11.3
6706,559,2007,236,11.3
6707,559,2007,236,11.3
6708,559,2007,236,11.3
6709,560,2007,239,12.6
6710,560,2007,239,12.6
6711,560,2007,239,12.6
6712,560,2007,239,12.6
6713,560,2007,239,12.6
6714,560,2007,239,12.6
6715,560,2007,239,12.6
6716,560,2007,239,12.6
6717,560,2007,239,12.6
6718,560,2007,239,12.6
6719,560,2007,239,12.6
6720,560,2007,239,12.6
6721,561,2007,242,13.8
6722,561,2007,242,13.8
6723,561,2007,242,13.8
6724,561,2007,242,13.8
6725,561,2007,242,13.8
6726,561,2007,242,13.8
6727,561,2007,242,13.8
6728,561,2007,242,13.8
6729,561,2007,242,13.8
6730,561,2007,242,13.8
6731,561,2007,242,13.8
6732,561,2007,242,13.8
6733,562,2007,245,14.0
6734,562,2007,245,14.0
6735,562,2007,245,14.0
6736,562,2007,245,14.0
6737,562,2007,245,14.0
6738,562,2007,245,14.0
6739,562,2007,245,14.0
6740,562,2007,245,14.0
6741,562,2007,245,14.0
6742,562,2007,245,14.0
6743,562,2007,245,14.0
6744,562,2007,245,14.0
6745,563,2007,248,13.0
6746,563,2007,248,13.0
6747,563,2007,248,13.0
6748,563,2007,248,13.0
6749,563,2007,248,13.0
6750,563,2007,248,13.0
6751,563,2007,248,13.0
6752,563,2007,248,13.0
6753,563,2007,248,13.0
6754,563,2007,248,13.0
6755,563,2007,248,13.0
6756,563,2007,248,13.0
6757,564,2007,251,12.7
6758,564,2007,251,12.7
6759,564,2007,251,12.7
6760,564,2007,251,12.7
6761,564,2007,251,12.7
6762,564,2007,251,12.7
6763,564,2007,251,12.7
6764,564,2007,251,12.7
6765,564,2007,251,12.7
6766,564,2007,251,12.7
6767,564,2007,251,12.7
6768,564,2007,251,12.7
6769,565,2007,254,13.2
6770,565,2007,254,13.2
6771,565,2007,254,13.2
6772,565,2007,254,13.2
6773,565,2007,254,13.2
6774,565,2007,254,13.2
6775,565,2007,254,13.2
6776,565,2007,254,13.2
6777,565,2007,254,13.2
6778,565,2007,254,13.2
6779,565,2007,254,13.2
6780,565,2007,254,13.2
6781,566,2007,257,13.0
6782,566,2007,257,13.0
6783,566,2007,257,13.0
6784,566,2007,257,13.0
6785,566,2007,257,13.0
6786,566,2007,257,13.0
6787,566,2007,257,13.0
6788,566,2007,257,13.0
6789,566,2007,257,13.0
6790,566,2007,257,13.0
6791,566,2007,257,13.0
6792,566,2007,257,13.0
6793,567,2007,260,12.3
6794,567,2007,260,12.3
6795,567,2007,260,12.3
6796,567,2007,260,12.3
6797,567,2007,260,12.3
6798,567,2007,260,12.3
6799,567,2007,260,12.3
6800,567,2007,260,12.3
6801,567,2007,260,12.3
6802,567,2007,260,12.3
6803,567,2007,260,12.3
6804,567,2007,260,12.3
6805,568,2007,263,11.6
6806,568,2007,263,11.6
6807,568,2007,263,11.6
6808,568,2007,263,11.6
6809,568,2007,263,11.6
6810,568,2007,263,11.6
6811,568,2007,263,11.6
6812,568,2007,263,11.6
6813,568,2007,263,11.6
6814,568,2007,263,11.6
6815,568,2007,263,11.6
6816,568,2007,263,11.6
6817,569,2007,266,11.9
6818,569,2007,266,11.9
6819,569,2007,266,11.9
6820,569,2007,266,11.9
6821,569,2007,266,11.9
6822,569,2007,266,11.9
6823,569,2007,266,11.9
6824,569,2007,266,11.9
6825,569,2007,266,11.9
6826,569,2007,266,11.9
6827,569,2007,266,11.9
6828,569,2007,266,11.9
6829,570,2007,269,13.4
6830,570,2007,269,13.4
6831,570,2007,269,13.4
6832,570,2007,269,13.4
6833,570,2007,269,13.4
6834,570,2007,269,13.4
6835,570,2007,269,13.4
6836,570,2007,269,13.4
6837,570,2007,269,13.4
6838,570,2007,269,13.4
6839,570,2007,269,13.4
6840,570,2007,269,13.4
6841,571,2007,272,16.1
6842,571,2007,272,16.1
6843,571,2007,272,16.1
6844,571,2007,272,16.1
6845,571,2007,272,16.1
6846,571,2007,272,16.1
6847,571,2007,272,16.1
6848,571,2007,272,16.1
6849,571,2007,272,16.1
6850,571,2007,272,16.1
6851,571,2007,272,16.1
6852,571,2007,272,16.1
6853,572,2007,275,16.7
6854,572,2007,275,16.7
6855,572,2007,275,16.7
6856,572,2007,275,16.7
6857,572,2007,275,16.7
6858,572,2007,275,16.7
6859,572,2007,275,16.7
6860,572,2007,275,16.7
6861,572,2007,275,16.7
6862,572,2007,275,16.7
6863,572,2007,275,16.7
6864,572,2007,275,16.7
6865,573,2007,278,14.2
6866,573,2007,278,14.2
6867,573,2007,278,14.2
6868,573,2007,278,14.2
6869,573,2007,278,14.2
6870,573,2007,278,14.2
6871,573,2007,278,14.2
6872,573,2007,278,14.2
6873,573,2007,278,14.2
6874,573,2007,278,14.2
6875,573,2007,278,14.2
6876,573,2007,278,14.2
6877,574,2007,281,14.8
6878,574,2007,281,14.8
6879,574,2007,281,14.8
6880,574,2007,281,14.8
6881,574,2007,281,14.8
6882,574,2007,281,14.8
6883,574,2007,281,14.8
6884,574,2007,281,14.8
6885,574,2007,281,14.8
6886,574,2007,281,14.8
6887,574,2007,281,14.8
6888,574,2007,281,14.8
6889,575,2007,284,15.1
6890,575,2007,284,15.1
6891,575,2007,284,15.1
6892,575,2007,284,15.1
6893,575,2007,284,15.1
6894,575,2007,284,15.1
6895,575,2007,284,15.1
6896,575,2007,284,15.1
6897,575,2007,284,15.1
6898,575,2007,284,15.1
6899,575,2007,284,15.1
6900,575,2007,284,15.1
6901,576,2007,287,14.2
6902,576,2007,287,14.2
6903,576,2007,287,14.2
6904,576,2007,287,14.2
6905,576,2007,287,14.2
6906,576,2007,287,14.2
6907,576,2007,287,14.2
6908,576,2007,287,14.2
6909,576,2007,287,14.2
6910,576,2007,287,14.2
6911,576,2007,287,14.2
6912,576,2007,287,14.2
6913,577,2007,290,14.1
6914,577,2007,290,14.1
6915,577,2007,290,14.1
6916,577,2007,290,14.1
