threeday_yrmo,threeday_yr,year,dayofyear,varupwelZ1_mmsec_4-12mAvg
3722,311,2017,200,0.00012
3723,311,2017,200,0.00012
3724,311,2017,200,0.00012
3725,311,2017,200,0.00012
3726,311,2017,200,0.00012
3727,311,2017,200,0.00012
3728,311,2017,200,0.00012
3729,311,2017,200,0.00012
3730,311,2017,200,0.00012
3731,311,2017,200,0.00012
3732,311,2017,200,0.00012
3733,312,2017,203,6e-05
3734,312,2017,203,6e-05
3735,312,2017,203,6e-05
3736,312,2017,203,6e-05
3737,312,2017,203,6e-05
3738,312,2017,203,6e-05
3739,312,2017,203,6e-05
3740,312,2017,203,6e-05
3741,312,2017,203,6e-05
3742,312,2017,203,6e-05
3743,312,2017,203,6e-05
3744,312,2017,203,6e-05
3745,313,2017,206,5e-05
3746,313,2017,206,5e-05
3747,313,2017,206,5e-05
3748,313,2017,206,5e-05
3749,313,2017,206,5e-05
3750,313,2017,206,5e-05
3751,313,2017,206,5e-05
3752,313,2017,206,5e-05
3753,313,2017,206,5e-05
3754,313,2017,206,5e-05
3755,313,2017,206,5e-05
3756,313,2017,206,5e-05
3757,314,2017,209,7e-05
3758,314,2017,209,7e-05
3759,314,2017,209,7e-05
3760,314,2017,209,7e-05
3761,314,2017,209,7e-05
3762,314,2017,209,7e-05
3763,314,2017,209,7e-05
3764,314,2017,209,7e-05
3765,314,2017,209,7e-05
3766,314,2017,209,7e-05
3767,314,2017,209,7e-05
3768,314,2017,209,7e-05
3769,315,2017,212,1e-04
3770,315,2017,212,1e-04
3771,315,2017,212,1e-04
3772,315,2017,212,1e-04
3773,315,2017,212,1e-04
3774,315,2017,212,1e-04
3775,315,2017,212,1e-04
3776,315,2017,212,1e-04
3777,315,2017,212,1e-04
3778,315,2017,212,1e-04
3779,315,2017,212,1e-04
3780,315,2017,212,1e-04
3781,316,2017,215,1e-04
3782,316,2017,215,1e-04
3783,316,2017,215,1e-04
3784,316,2017,215,1e-04
3785,316,2017,215,1e-04
3786,316,2017,215,1e-04
3787,316,2017,215,1e-04
3788,316,2017,215,1e-04
3789,316,2017,215,1e-04
3790,316,2017,215,1e-04
3791,316,2017,215,1e-04
3792,316,2017,215,1e-04
3793,317,2017,218,7e-05
3794,317,2017,218,7e-05
3795,317,2017,218,7e-05
3796,317,2017,218,7e-05
3797,317,2017,218,7e-05
3798,317,2017,218,7e-05
3799,317,2017,218,7e-05
3800,317,2017,218,7e-05
3801,317,2017,218,7e-05
3802,317,2017,218,7e-05
3803,317,2017,218,7e-05
3804,317,2017,218,7e-05
3805,318,2017,221,5e-05
3806,318,2017,221,5e-05
3807,318,2017,221,5e-05
3808,318,2017,221,5e-05
3809,318,2017,221,5e-05
3810,318,2017,221,5e-05
3811,318,2017,221,5e-05
3812,318,2017,221,5e-05
3813,318,2017,221,5e-05
3814,318,2017,221,5e-05
3815,318,2017,221,5e-05
3816,318,2017,221,5e-05
3817,319,2017,224,6e-05
3818,319,2017,224,6e-05
3819,319,2017,224,6e-05
3820,319,2017,224,6e-05
3821,319,2017,224,6e-05
3822,319,2017,224,6e-05
3823,319,2017,224,6e-05
3824,319,2017,224,6e-05
3825,319,2017,224,6e-05
3826,319,2017,224,6e-05
3827,319,2017,224,6e-05
3828,319,2017,224,6e-05
3829,320,2017,227,9e-05
3830,320,2017,227,9e-05
3831,320,2017,227,9e-05
3832,320,2017,227,9e-05
3833,320,2017,227,9e-05
3834,320,2017,227,9e-05
3835,320,2017,227,9e-05
3836,320,2017,227,9e-05
3837,320,2017,227,9e-05
3838,320,2017,227,9e-05
3839,320,2017,227,9e-05
3840,320,2017,227,9e-05
3841,321,2017,230,8e-05
3842,321,2017,230,8e-05
3843,321,2017,230,8e-05
3844,321,2017,230,8e-05
3845,321,2017,230,8e-05
3846,321,2017,230,8e-05
3847,321,2017,230,8e-05
3848,321,2017,230,8e-05
3849,321,2017,230,8e-05
3850,321,2017,230,8e-05
3851,321,2017,230,8e-05
3852,321,2017,230,8e-05
3853,322,2017,233,5e-05
3854,322,2017,233,5e-05
3855,322,2017,233,5e-05
3856,322,2017,233,5e-05
3857,322,2017,233,5e-05
3858,322,2017,233,5e-05
3859,322,2017,233,5e-05
3860,322,2017,233,5e-05
3861,322,2017,233,5e-05
3862,322,2017,233,5e-05
3863,322,2017,233,5e-05
3864,322,2017,233,5e-05
3865,323,2017,236,4e-05
3866,323,2017,236,4e-05
3867,323,2017,236,4e-05
3868,323,2017,236,4e-05
3869,323,2017,236,4e-05
3870,323,2017,236,4e-05
3871,323,2017,236,4e-05
3872,323,2017,236,4e-05
3873,323,2017,236,4e-05
3874,323,2017,236,4e-05
3875,323,2017,236,4e-05
3876,323,2017,236,4e-05
3877,324,2017,239,7e-05
3878,324,2017,239,7e-05
3879,324,2017,239,7e-05
3880,324,2017,239,7e-05
3881,324,2017,239,7e-05
3882,324,2017,239,7e-05
3883,324,2017,239,7e-05
3884,324,2017,239,7e-05
3885,324,2017,239,7e-05
3886,324,2017,239,7e-05
3887,324,2017,239,7e-05
3888,324,2017,239,7e-05
3889,325,2017,242,8e-05
3890,325,2017,242,8e-05
3891,325,2017,242,8e-05
3892,325,2017,242,8e-05
3893,325,2017,242,8e-05
3894,325,2017,242,8e-05
3895,325,2017,242,8e-05
3896,325,2017,242,8e-05
3897,325,2017,242,8e-05
3898,325,2017,242,8e-05
3899,325,2017,242,8e-05
3900,325,2017,242,8e-05
3901,326,2017,245,7e-05
3902,326,2017,245,7e-05
3903,326,2017,245,7e-05
3904,326,2017,245,7e-05
3905,326,2017,245,7e-05
3906,326,2017,245,7e-05
3907,326,2017,245,7e-05
3908,326,2017,245,7e-05
3909,326,2017,245,7e-05
3910,326,2017,245,7e-05
3911,326,2017,245,7e-05
3912,326,2017,245,7e-05
3913,327,2017,248,6e-05
3914,327,2017,248,6e-05
3915,327,2017,248,6e-05
3916,327,2017,248,6e-05
3917,327,2017,248,6e-05
3918,327,2017,248,6e-05
3919,327,2017,248,6e-05
3920,327,2017,248,6e-05
3921,327,2017,248,6e-05
3922,327,2017,248,6e-05
3923,327,2017,248,6e-05
3924,327,2017,248,6e-05
3925,328,2017,251,4e-05
3926,328,2017,251,4e-05
3927,328,2017,251,4e-05
3928,328,2017,251,4e-05
3929,328,2017,251,4e-05
3930,328,2017,251,4e-05
3931,328,2017,251,4e-05
3932,328,2017,251,4e-05
3933,328,2017,251,4e-05
3934,328,2017,251,4e-05
3935,328,2017,251,4e-05
3936,328,2017,251,4e-05
3937,329,2017,254,5e-05
3938,329,2017,254,5e-05
3939,329,2017,254,5e-05
3940,329,2017,254,5e-05
3941,329,2017,254,5e-05
3942,329,2017,254,5e-05
3943,329,2017,254,5e-05
3944,329,2017,254,5e-05
3945,329,2017,254,5e-05
3946,329,2017,254,5e-05
3947,329,2017,254,5e-05
3948,329,2017,254,5e-05
3949,330,2017,257,8e-05
3950,330,2017,257,8e-05
3951,330,2017,257,8e-05
3952,330,2017,257,8e-05
3953,330,2017,257,8e-05
3954,330,2017,257,8e-05
3955,330,2017,257,8e-05
3956,330,2017,257,8e-05
3957,330,2017,257,8e-05
3958,330,2017,257,8e-05
3959,330,2017,257,8e-05
3960,330,2017,257,8e-05
3961,331,2017,260,6e-05
3962,331,2017,260,6e-05
3963,331,2017,260,6e-05
3964,331,2017,260,6e-05
3965,331,2017,260,6e-05
3966,331,2017,260,6e-05
3967,331,2017,260,6e-05
3968,331,2017,260,6e-05
3969,331,2017,260,6e-05
3970,331,2017,260,6e-05
3971,331,2017,260,6e-05
3972,331,2017,260,6e-05
3973,332,2017,263,3e-05
3974,332,2017,263,3e-05
3975,332,2017,263,3e-05
3976,332,2017,263,3e-05
3977,332,2017,263,3e-05
3978,332,2017,263,3e-05
3979,332,2017,263,3e-05
3980,332,2017,263,3e-05
3981,332,2017,263,3e-05
3982,332,2017,263,3e-05
3983,332,2017,263,3e-05
3984,332,2017,263,3e-05
3985,333,2017,266,3e-05
3986,333,2017,266,3e-05
3987,333,2017,266,3e-05
3988,333,2017,266,3e-05
3989,333,2017,266,3e-05
3990,333,2017,266,3e-05
3991,333,2017,266,3e-05
3992,333,2017,266,3e-05
3993,333,2017,266,3e-05
3994,333,2017,266,3e-05
3995,333,2017,266,3e-05
3996,333,2017,266,3e-05
3997,334,2017,269,5e-05
3998,334,2017,269,5e-05
3999,334,2017,269,5e-05
4000,334,2017,269,5e-05
4001,334,2017,269,5e-05
4002,334,2017,269,5e-05
4003,334,2017,269,5e-05
4004,334,2017,269,5e-05
4005,334,2017,269,5e-05
4006,334,2017,269,5e-05
4007,334,2017,269,5e-05
4008,334,2017,269,5e-05
4009,335,2017,272,5e-05
4010,335,2017,272,5e-05
4011,335,2017,272,5e-05
4012,335,2017,272,5e-05
4013,335,2017,272,5e-05
4014,335,2017,272,5e-05
4015,335,2017,272,5e-05
4016,335,2017,272,5e-05
4017,335,2017,272,5e-05
4018,335,2017,272,5e-05
4019,335,2017,272,5e-05
4020,335,2017,272,5e-05
4021,336,2017,275,4e-05
4022,336,2017,275,4e-05
4023,336,2017,275,4e-05
4024,336,2017,275,4e-05
4025,336,2017,275,4e-05
4026,336,2017,275,4e-05
4027,336,2017,275,4e-05
4028,336,2017,275,4e-05
4029,336,2017,275,4e-05
4030,336,2017,275,4e-05
4031,336,2017,275,4e-05
4032,336,2017,275,4e-05
4033,337,2017,278,4e-05
4034,337,2017,278,4e-05
4035,337,2017,278,4e-05
4036,337,2017,278,4e-05
4037,337,2017,278,4e-05
4038,337,2017,278,4e-05
4039,337,2017,278,4e-05
4040,337,2017,278,4e-05
4041,337,2017,278,4e-05
4042,337,2017,278,4e-05
4043,337,2017,278,4e-05
4044,337,2017,278,4e-05
4045,338,2017,281,1e-05
4046,338,2017,281,1e-05
4047,338,2017,281,1e-05
4048,338,2017,281,1e-05
4049,338,2017,281,1e-05
4050,338,2017,281,1e-05
4051,338,2017,281,1e-05
4052,338,2017,281,1e-05
4053,338,2017,281,1e-05
4054,338,2017,281,1e-05
4055,338,2017,281,1e-05
4056,338,2017,281,1e-05
4057,339,2017,284,2e-05
4058,339,2017,284,2e-05
4059,339,2017,284,2e-05
4060,339,2017,284,2e-05
4061,339,2017,284,2e-05
4062,339,2017,284,2e-05
4063,339,2017,284,2e-05
4064,339,2017,284,2e-05
4065,339,2017,284,2e-05
4066,339,2017,284,2e-05
4067,339,2017,284,2e-05
4068,339,2017,284,2e-05
4069,340,2017,287,2e-05
4070,340,2017,287,2e-05
4071,340,2017,287,2e-05
4072,340,2017,287,2e-05
4073,340,2017,287,2e-05
4074,340,2017,287,2e-05
4075,340,2017,287,2e-05
4076,340,2017,287,2e-05
4077,340,2017,287,2e-05
4078,340,2017,287,2e-05
4079,340,2017,287,2e-05
4080,340,2017,287,2e-05
4081,341,2017,290,2e-05
4082,341,2017,290,2e-05
4083,341,2017,290,2e-05
4084,341,2017,290,2e-05
4085,341,2017,290,2e-05
4086,341,2017,290,2e-05
4087,341,2017,290,2e-05
4088,341,2017,290,2e-05
4089,341,2017,290,2e-05
4090,341,2017,290,2e-05
4091,341,2017,290,2e-05
4092,341,2017,290,2e-05
4093,342,2017,293,-2e-05
4094,342,2017,293,-2e-05
4095,342,2017,293,-2e-05
4096,342,2017,293,-2e-05
4097,342,2017,293,-2e-05
4098,342,2017,293,-2e-05
4099,342,2017,293,-2e-05
4100,342,2017,293,-2e-05
4101,342,2017,293,-2e-05
4102,342,2017,293,-2e-05
4103,342,2017,293,-2e-05
4104,342,2017,293,-2e-05
4105,343,2017,296,-4e-05
4106,343,2017,296,-4e-05
4107,343,2017,296,-4e-05
4108,343,2017,296,-4e-05
4109,343,2017,296,-4e-05
4110,343,2017,296,-4e-05
4111,343,2017,296,-4e-05
4112,343,2017,296,-4e-05
4113,343,2017,296,-4e-05
4114,343,2017,296,-4e-05
4115,343,2017,296,-4e-05
4116,343,2017,296,-4e-05
4117,344,2017,299,-1e-05
4118,344,2017,299,-1e-05
4119,344,2017,299,-1e-05
4120,344,2017,299,-1e-05
4121,344,2017,299,-1e-05
4122,344,2017,299,-1e-05
4123,344,2017,299,-1e-05
4124,344,2017,299,-1e-05
4125,344,2017,299,-1e-05
4126,344,2017,299,-1e-05
4127,344,2017,299,-1e-05
4128,344,2017,299,-1e-05
4129,345,2017,302,-1e-05
4130,345,2017,302,-1e-05
4131,345,2017,302,-1e-05
4132,345,2017,302,-1e-05
4133,345,2017,302,-1e-05
4134,345,2017,302,-1e-05
4135,345,2017,302,-1e-05
4136,345,2017,302,-1e-05
4137,345,2017,302,-1e-05
4138,345,2017,302,-1e-05
4139,345,2017,302,-1e-05
4140,345,2017,302,-1e-05
4141,346,2017,305,-1e-05
4142,346,2017,305,-1e-05
4143,346,2017,305,-1e-05
4144,346,2017,305,-1e-05
4145,346,2017,305,-1e-05
4146,346,2017,305,-1e-05
4147,346,2017,305,-1e-05
4148,346,2017,305,-1e-05
4149,346,2017,305,-1e-05
4150,346,2017,305,-1e-05
4151,346,2017,305,-1e-05
4152,346,2017,305,-1e-05
4153,347,2017,308,-3e-05
4154,347,2017,308,-3e-05
4155,347,2017,308,-3e-05
4156,347,2017,308,-3e-05
4157,347,2017,308,-3e-05
4158,347,2017,308,-3e-05
4159,347,2017,308,-3e-05
4160,347,2017,308,-3e-05
4161,347,2017,308,-3e-05
4162,347,2017,308,-3e-05
4163,347,2017,308,-3e-05
4164,347,2017,308,-3e-05
4165,348,2017,311,-6e-05
4166,348,2017,311,-6e-05
4167,348,2017,311,-6e-05
4168,348,2017,311,-6e-05
4169,348,2017,311,-6e-05
4170,348,2017,311,-6e-05
4171,348,2017,311,-6e-05
4172,348,2017,311,-6e-05
4173,348,2017,311,-6e-05
4174,348,2017,311,-6e-05
4175,348,2017,311,-6e-05
4176,348,2017,311,-6e-05
4177,349,2017,314,-6e-05
4178,349,2017,314,-6e-05
4179,349,2017,314,-6e-05
4180,349,2017,314,-6e-05
4181,349,2017,314,-6e-05
4182,349,2017,314,-6e-05
4183,349,2017,314,-6e-05
4184,349,2017,314,-6e-05
4185,349,2017,314,-6e-05
4186,349,2017,314,-6e-05
4187,349,2017,314,-6e-05
4188,349,2017,314,-6e-05
4189,350,2017,317,-6e-05
4190,350,2017,317,-6e-05
4191,350,2017,317,-6e-05
4192,350,2017,317,-6e-05
4193,350,2017,317,-6e-05
4194,350,2017,317,-6e-05
4195,350,2017,317,-6e-05
4196,350,2017,317,-6e-05
4197,350,2017,317,-6e-05
4198,350,2017,317,-6e-05
4199,350,2017,317,-6e-05
4200,350,2017,317,-6e-05
4201,351,2017,320,-7e-05
4202,351,2017,320,-7e-05
4203,351,2017,320,-7e-05
4204,351,2017,320,-7e-05
4205,351,2017,320,-7e-05
4206,351,2017,320,-7e-05
4207,351,2017,320,-7e-05
4208,351,2017,320,-7e-05
4209,351,2017,320,-7e-05
4210,351,2017,320,-7e-05
4211,351,2017,320,-7e-05
4212,351,2017,320,-7e-05
4213,352,2017,323,-7e-05
4214,352,2017,323,-7e-05
4215,352,2017,323,-7e-05
4216,352,2017,323,-7e-05
4217,352,2017,323,-7e-05
4218,352,2017,323,-7e-05
4219,352,2017,323,-7e-05
4220,352,2017,323,-7e-05
4221,352,2017,323,-7e-05
4222,352,2017,323,-7e-05
4223,352,2017,323,-7e-05
4224,352,2017,323,-7e-05
4225,353,2017,326,-8e-05
4226,353,2017,326,-8e-05
4227,353,2017,326,-8e-05
4228,353,2017,326,-8e-05
4229,353,2017,326,-8e-05
4230,353,2017,326,-8e-05
4231,353,2017,326,-8e-05
4232,353,2017,326,-8e-05
4233,353,2017,326,-8e-05
4234,353,2017,326,-8e-05
4235,353,2017,326,-8e-05
4236,353,2017,326,-8e-05
4237,354,2017,329,-7e-05
4238,354,2017,329,-7e-05
4239,354,2017,329,-7e-05
4240,354,2017,329,-7e-05
4241,354,2017,329,-7e-05
4242,354,2017,329,-7e-05
4243,354,2017,329,-7e-05
4244,354,2017,329,-7e-05
4245,354,2017,329,-7e-05
4246,354,2017,329,-7e-05
4247,354,2017,329,-7e-05
4248,354,2017,329,-7e-05
4249,355,2017,332,-6e-05
4250,355,2017,332,-6e-05
4251,355,2017,332,-6e-05
4252,355,2017,332,-6e-05
4253,355,2017,332,-6e-05
4254,355,2017,332,-6e-05
4255,355,2017,332,-6e-05
4256,355,2017,332,-6e-05
4257,355,2017,332,-6e-05
4258,355,2017,332,-6e-05
4259,355,2017,332,-6e-05
4260,355,2017,332,-6e-05
4261,356,2017,335,-2e-05
4262,356,2017,335,-2e-05
4263,356,2017,335,-2e-05
4264,356,2017,335,-2e-05
4265,356,2017,335,-2e-05
4266,356,2017,335,-2e-05
4267,356,2017,335,-2e-05
4268,356,2017,335,-2e-05
4269,356,2017,335,-2e-05
4270,356,2017,335,-2e-05
4271,356,2017,335,-2e-05
4272,356,2017,335,-2e-05
4273,357,2017,338,-3e-05
4274,357,2017,338,-3e-05
4275,357,2017,338,-3e-05
4276,357,2017,338,-3e-05
4277,357,2017,338,-3e-05
4278,357,2017,338,-3e-05
4279,357,2017,338,-3e-05
4280,357,2017,338,-3e-05
4281,357,2017,338,-3e-05
4282,357,2017,338,-3e-05
4283,357,2017,338,-3e-05
4284,357,2017,338,-3e-05
4285,358,2017,341,-4e-05
4286,358,2017,341,-4e-05
4287,358,2017,341,-4e-05
4288,358,2017,341,-4e-05
4289,358,2017,341,-4e-05
4290,358,2017,341,-4e-05
4291,358,2017,341,-4e-05
4292,358,2017,341,-4e-05
4293,358,2017,341,-4e-05
4294,358,2017,341,-4e-05
4295,358,2017,341,-4e-05
4296,358,2017,341,-4e-05
4297,359,2017,344,-3e-05
4298,359,2017,344,-3e-05
4299,359,2017,344,-3e-05
4300,359,2017,344,-3e-05
4301,359,2017,344,-3e-05
4302,359,2017,344,-3e-05
4303,359,2017,344,-3e-05
4304,359,2017,344,-3e-05
4305,359,2017,344,-3e-05
4306,359,2017,344,-3e-05
4307,359,2017,344,-3e-05
4308,359,2017,344,-3e-05
4309,360,2017,347,0.0
4310,360,2017,347,0.0
4311,360,2017,347,0.0
4312,360,2017,347,0.0
4313,360,2017,347,0.0
4314,360,2017,347,0.0
4315,360,2017,347,0.0
4316,360,2017,347,0.0
4317,360,2017,347,0.0
4318,360,2017,347,0.0
4319,360,2017,347,0.0
4320,360,2017,347,0.0
4321,361,2017,350,1e-05
4322,361,2017,350,1e-05
4323,361,2017,350,1e-05
4324,361,2017,350,1e-05
4325,361,2017,350,1e-05
4326,361,2017,350,1e-05
4327,361,2017,350,1e-05
4328,361,2017,350,1e-05
4329,361,2017,350,1e-05
4330,361,2017,350,1e-05
4331,361,2017,350,1e-05
4332,361,2017,350,1e-05
4333,362,2017,353,-1e-05
4334,362,2017,353,-1e-05
4335,362,2017,353,-1e-05
4336,362,2017,353,-1e-05
4337,362,2017,353,-1e-05
4338,362,2017,353,-1e-05
4339,362,2017,353,-1e-05
4340,362,2017,353,-1e-05
4341,362,2017,353,-1e-05
4342,362,2017,353,-1e-05
4343,362,2017,353,-1e-05
4344,362,2017,353,-1e-05
4345,363,2017,356,-3e-05
4346,363,2017,356,-3e-05
4347,363,2017,356,-3e-05
4348,363,2017,356,-3e-05
4349,363,2017,356,-3e-05
4350,363,2017,356,-3e-05
4351,363,2017,356,-3e-05
4352,363,2017,356,-3e-05
4353,363,2017,356,-3e-05
4354,363,2017,356,-3e-05
4355,363,2017,356,-3e-05
4356,363,2017,356,-3e-05
4357,364,2017,359,-3e-05
4358,364,2017,359,-3e-05
4359,364,2017,359,-3e-05
4360,364,2017,359,-3e-05
4361,364,2017,359,-3e-05
4362,364,2017,359,-3e-05
4363,364,2017,359,-3e-05
4364,364,2017,359,-3e-05
4365,364,2017,359,-3e-05
4366,364,2017,359,-3e-05
4367,364,2017,359,-3e-05
4368,364,2017,359,-3e-05
4369,365,2017,362,-1e-05
4370,365,2017,362,-1e-05
4371,365,2017,362,-1e-05
4372,365,2017,362,-1e-05
4373,365,2017,362,-1e-05
4374,365,2017,362,-1e-05
4375,365,2017,362,-1e-05
4376,365,2017,362,-1e-05
4377,365,2017,362,-1e-05
4378,365,2017,362,-1e-05
4379,365,2017,362,-1e-05
4380,365,2017,362,-1e-05
4381,366,2017,365,-0.0
4382,366,2017,365,-0.0
4383,366,2017,365,-0.0
4384,366,2017,365,-0.0
4385,366,2017,365,-0.0
4386,366,2017,365,-0.0
4387,366,2017,365,-0.0
4388,366,2017,365,-0.0
4389,366,2017,365,-0.0
4390,366,2017,365,-0.0
4391,366,2017,365,-0.0
4392,366,2017,365,-0.0
4393,367,2018,2,-1e-05
4394,367,2018,2,-1e-05
4395,367,2018,2,-1e-05
4396,367,2018,2,-1e-05
4397,367,2018,2,-1e-05
4398,367,2018,2,-1e-05
4399,367,2018,2,-1e-05
4400,367,2018,2,-1e-05
4401,367,2018,2,-1e-05
4402,367,2018,2,-1e-05
4403,367,2018,2,-1e-05
4404,367,2018,2,-1e-05
4405,368,2018,5,-6e-05
4406,368,2018,5,-6e-05
4407,368,2018,5,-6e-05
4408,368,2018,5,-6e-05
4409,368,2018,5,-6e-05
4410,368,2018,5,-6e-05
4411,368,2018,5,-6e-05
4412,368,2018,5,-6e-05
4413,368,2018,5,-6e-05
4414,368,2018,5,-6e-05
4415,368,2018,5,-6e-05
4416,368,2018,5,-6e-05
4417,369,2018,8,-6e-05
4418,369,2018,8,-6e-05
4419,369,2018,8,-6e-05
4420,369,2018,8,-6e-05
4421,369,2018,8,-6e-05
4422,369,2018,8,-6e-05
4423,369,2018,8,-6e-05
4424,369,2018,8,-6e-05
4425,369,2018,8,-6e-05
4426,369,2018,8,-6e-05
4427,369,2018,8,-6e-05
4428,369,2018,8,-6e-05
4429,370,2018,11,-3e-05
4430,370,2018,11,-3e-05
4431,370,2018,11,-3e-05
4432,370,2018,11,-3e-05
4433,370,2018,11,-3e-05
4434,370,2018,11,-3e-05
4435,370,2018,11,-3e-05
4436,370,2018,11,-3e-05
4437,370,2018,11,-3e-05
4438,370,2018,11,-3e-05
4439,370,2018,11,-3e-05
4440,370,2018,11,-3e-05
4441,371,2018,14,-2e-05
4442,371,2018,14,-2e-05
4443,371,2018,14,-2e-05
4444,371,2018,14,-2e-05
4445,371,2018,14,-2e-05
4446,371,2018,14,-2e-05
4447,371,2018,14,-2e-05
4448,371,2018,14,-2e-05
4449,371,2018,14,-2e-05
4450,371,2018,14,-2e-05
4451,371,2018,14,-2e-05
4452,371,2018,14,-2e-05
4453,372,2018,17,-5e-05
4454,372,2018,17,-5e-05
4455,372,2018,17,-5e-05
4456,372,2018,17,-5e-05
4457,372,2018,17,-5e-05
4458,372,2018,17,-5e-05
4459,372,2018,17,-5e-05
4460,372,2018,17,-5e-05
4461,372,2018,17,-5e-05
4462,372,2018,17,-5e-05
4463,372,2018,17,-5e-05
4464,372,2018,17,-5e-05
4465,373,2018,20,-7e-05
4466,373,2018,20,-7e-05
4467,373,2018,20,-7e-05
4468,373,2018,20,-7e-05
4469,373,2018,20,-7e-05
4470,373,2018,20,-7e-05
4471,373,2018,20,-7e-05
4472,373,2018,20,-7e-05
4473,373,2018,20,-7e-05
4474,373,2018,20,-7e-05
4475,373,2018,20,-7e-05
4476,373,2018,20,-7e-05
4477,374,2018,23,-7e-05
4478,374,2018,23,-7e-05
4479,374,2018,23,-7e-05
4480,374,2018,23,-7e-05
4481,374,2018,23,-7e-05
4482,374,2018,23,-7e-05
4483,374,2018,23,-7e-05
4484,374,2018,23,-7e-05
4485,374,2018,23,-7e-05
4486,374,2018,23,-7e-05
4487,374,2018,23,-7e-05
4488,374,2018,23,-7e-05
4489,375,2018,26,-2e-05
4490,375,2018,26,-2e-05
4491,375,2018,26,-2e-05
4492,375,2018,26,-2e-05
4493,375,2018,26,-2e-05
4494,375,2018,26,-2e-05
4495,375,2018,26,-2e-05
4496,375,2018,26,-2e-05
4497,375,2018,26,-2e-05
4498,375,2018,26,-2e-05
4499,375,2018,26,-2e-05
4500,375,2018,26,-2e-05
4501,376,2018,29,1e-05
4502,376,2018,29,1e-05
4503,376,2018,29,1e-05
4504,376,2018,29,1e-05
4505,376,2018,29,1e-05
4506,376,2018,29,1e-05
4507,376,2018,29,1e-05
4508,376,2018,29,1e-05
4509,376,2018,29,1e-05
4510,376,2018,29,1e-05
4511,376,2018,29,1e-05
4512,376,2018,29,1e-05
4513,377,2018,32,-2e-05
4514,377,2018,32,-2e-05
4515,377,2018,32,-2e-05
4516,377,2018,32,-2e-05
4517,377,2018,32,-2e-05
4518,377,2018,32,-2e-05
4519,377,2018,32,-2e-05
4520,377,2018,32,-2e-05
4521,377,2018,32,-2e-05
4522,377,2018,32,-2e-05
4523,377,2018,32,-2e-05
4524,377,2018,32,-2e-05
4525,378,2018,35,-4e-05
4526,378,2018,35,-4e-05
4527,378,2018,35,-4e-05
4528,378,2018,35,-4e-05
4529,378,2018,35,-4e-05
4530,378,2018,35,-4e-05
4531,378,2018,35,-4e-05
4532,378,2018,35,-4e-05
4533,378,2018,35,-4e-05
4534,378,2018,35,-4e-05
4535,378,2018,35,-4e-05
4536,378,2018,35,-4e-05
4537,379,2018,38,-0.0
4538,379,2018,38,-0.0
4539,379,2018,38,-0.0
4540,379,2018,38,-0.0
4541,379,2018,38,-0.0
4542,379,2018,38,-0.0
4543,379,2018,38,-0.0
4544,379,2018,38,-0.0
4545,379,2018,38,-0.0
4546,379,2018,38,-0.0
4547,379,2018,38,-0.0
4548,379,2018,38,-0.0
4549,380,2018,41,4e-05
4550,380,2018,41,4e-05
4551,380,2018,41,4e-05
4552,380,2018,41,4e-05
4553,380,2018,41,4e-05
4554,380,2018,41,4e-05
4555,380,2018,41,4e-05
4556,380,2018,41,4e-05
4557,380,2018,41,4e-05
4558,380,2018,41,4e-05
4559,380,2018,41,4e-05
4560,380,2018,41,4e-05
4561,381,2018,44,5e-05
4562,381,2018,44,5e-05
4563,381,2018,44,5e-05
4564,381,2018,44,5e-05
4565,381,2018,44,5e-05
4566,381,2018,44,5e-05
4567,381,2018,44,5e-05
4568,381,2018,44,5e-05
4569,381,2018,44,5e-05
4570,381,2018,44,5e-05
4571,381,2018,44,5e-05
4572,381,2018,44,5e-05
4573,382,2018,47,3e-05
4574,382,2018,47,3e-05
4575,382,2018,47,3e-05
4576,382,2018,47,3e-05
4577,382,2018,47,3e-05
4578,382,2018,47,3e-05
4579,382,2018,47,3e-05
4580,382,2018,47,3e-05
4581,382,2018,47,3e-05
4582,382,2018,47,3e-05
4583,382,2018,47,3e-05
4584,382,2018,47,3e-05
4585,383,2018,50,-1e-05
4586,383,2018,50,-1e-05
4587,383,2018,50,-1e-05
4588,383,2018,50,-1e-05
4589,383,2018,50,-1e-05
4590,383,2018,50,-1e-05
4591,383,2018,50,-1e-05
4592,383,2018,50,-1e-05
4593,383,2018,50,-1e-05
4594,383,2018,50,-1e-05
4595,383,2018,50,-1e-05
4596,383,2018,50,-1e-05
4597,384,2018,53,1e-05
4598,384,2018,53,1e-05
4599,384,2018,53,1e-05
4600,384,2018,53,1e-05
4601,384,2018,53,1e-05
4602,384,2018,53,1e-05
4603,384,2018,53,1e-05
4604,384,2018,53,1e-05
4605,384,2018,53,1e-05
4606,384,2018,53,1e-05
4607,384,2018,53,1e-05
4608,384,2018,53,1e-05
4609,385,2018,56,7e-05
4610,385,2018,56,7e-05
4611,385,2018,56,7e-05
4612,385,2018,56,7e-05
4613,385,2018,56,7e-05
4614,385,2018,56,7e-05
4615,385,2018,56,7e-05
4616,385,2018,56,7e-05
4617,385,2018,56,7e-05
4618,385,2018,56,7e-05
4619,385,2018,56,7e-05
4620,385,2018,56,7e-05
4621,386,2018,59,7e-05
4622,386,2018,59,7e-05
4623,386,2018,59,7e-05
4624,386,2018,59,7e-05
