threeday_yrmo,threeday_yr,year,dayofyear,varadvecX2_cmsec_0-40mAvg
1917,160,2016,113,-0.006
1918,160,2016,113,-0.006
1919,160,2016,113,-0.006
1920,160,2016,113,-0.006
1921,161,2016,116,-0.007
1922,161,2016,116,-0.007
1923,161,2016,116,-0.007
1924,161,2016,116,-0.007
1925,161,2016,116,-0.007
1926,161,2016,116,-0.007
1927,161,2016,116,-0.007
1928,161,2016,116,-0.007
1929,161,2016,116,-0.007
1930,161,2016,116,-0.007
1931,161,2016,116,-0.007
1932,161,2016,116,-0.007
1933,162,2016,119,-0.006
1934,162,2016,119,-0.006
1935,162,2016,119,-0.006
1936,162,2016,119,-0.006
1937,162,2016,119,-0.006
1938,162,2016,119,-0.006
1939,162,2016,119,-0.006
1940,162,2016,119,-0.006
1941,162,2016,119,-0.006
1942,162,2016,119,-0.006
1943,162,2016,119,-0.006
1944,162,2016,119,-0.006
1945,163,2016,122,-0.004
1946,163,2016,122,-0.004
1947,163,2016,122,-0.004
1948,163,2016,122,-0.004
1949,163,2016,122,-0.004
1950,163,2016,122,-0.004
1951,163,2016,122,-0.004
1952,163,2016,122,-0.004
1953,163,2016,122,-0.004
1954,163,2016,122,-0.004
1955,163,2016,122,-0.004
1956,163,2016,122,-0.004
1957,164,2016,125,-0.006
1958,164,2016,125,-0.006
1959,164,2016,125,-0.006
1960,164,2016,125,-0.006
1961,164,2016,125,-0.006
1962,164,2016,125,-0.006
1963,164,2016,125,-0.006
1964,164,2016,125,-0.006
1965,164,2016,125,-0.006
1966,164,2016,125,-0.006
1967,164,2016,125,-0.006
1968,164,2016,125,-0.006
1969,165,2016,128,-0.008
1970,165,2016,128,-0.008
1971,165,2016,128,-0.008
1972,165,2016,128,-0.008
1973,165,2016,128,-0.008
1974,165,2016,128,-0.008
1975,165,2016,128,-0.008
1976,165,2016,128,-0.008
1977,165,2016,128,-0.008
1978,165,2016,128,-0.008
1979,165,2016,128,-0.008
1980,165,2016,128,-0.008
1981,166,2016,131,-0.008
1982,166,2016,131,-0.008
1983,166,2016,131,-0.008
1984,166,2016,131,-0.008
1985,166,2016,131,-0.008
1986,166,2016,131,-0.008
1987,166,2016,131,-0.008
1988,166,2016,131,-0.008
1989,166,2016,131,-0.008
1990,166,2016,131,-0.008
1991,166,2016,131,-0.008
1992,166,2016,131,-0.008
1993,167,2016,134,-0.007
1994,167,2016,134,-0.007
1995,167,2016,134,-0.007
1996,167,2016,134,-0.007
1997,167,2016,134,-0.007
1998,167,2016,134,-0.007
1999,167,2016,134,-0.007
2000,167,2016,134,-0.007
2001,167,2016,134,-0.007
2002,167,2016,134,-0.007
2003,167,2016,134,-0.007
2004,167,2016,134,-0.007
2005,168,2016,137,-0.006
2006,168,2016,137,-0.006
2007,168,2016,137,-0.006
2008,168,2016,137,-0.006
2009,168,2016,137,-0.006
2010,168,2016,137,-0.006
2011,168,2016,137,-0.006
2012,168,2016,137,-0.006
2013,168,2016,137,-0.006
2014,168,2016,137,-0.006
2015,168,2016,137,-0.006
2016,168,2016,137,-0.006
2017,169,2016,140,-0.008
2018,169,2016,140,-0.008
2019,169,2016,140,-0.008
2020,169,2016,140,-0.008
2021,169,2016,140,-0.008
2022,169,2016,140,-0.008
2023,169,2016,140,-0.008
2024,169,2016,140,-0.008
2025,169,2016,140,-0.008
2026,169,2016,140,-0.008
2027,169,2016,140,-0.008
2028,169,2016,140,-0.008
2029,170,2016,143,-0.008
2030,170,2016,143,-0.008
2031,170,2016,143,-0.008
2032,170,2016,143,-0.008
2033,170,2016,143,-0.008
2034,170,2016,143,-0.008
2035,170,2016,143,-0.008
2036,170,2016,143,-0.008
2037,170,2016,143,-0.008
2038,170,2016,143,-0.008
2039,170,2016,143,-0.008
2040,170,2016,143,-0.008
2041,171,2016,146,-0.008
2042,171,2016,146,-0.008
2043,171,2016,146,-0.008
2044,171,2016,146,-0.008
2045,171,2016,146,-0.008
2046,171,2016,146,-0.008
2047,171,2016,146,-0.008
2048,171,2016,146,-0.008
2049,171,2016,146,-0.008
2050,171,2016,146,-0.008
2051,171,2016,146,-0.008
2052,171,2016,146,-0.008
2053,172,2016,149,-0.005
2054,172,2016,149,-0.005
2055,172,2016,149,-0.005
2056,172,2016,149,-0.005
2057,172,2016,149,-0.005
2058,172,2016,149,-0.005
2059,172,2016,149,-0.005
2060,172,2016,149,-0.005
2061,172,2016,149,-0.005
2062,172,2016,149,-0.005
2063,172,2016,149,-0.005
2064,172,2016,149,-0.005
2065,173,2016,152,-0.004
2066,173,2016,152,-0.004
2067,173,2016,152,-0.004
2068,173,2016,152,-0.004
2069,173,2016,152,-0.004
2070,173,2016,152,-0.004
2071,173,2016,152,-0.004
2072,173,2016,152,-0.004
2073,173,2016,152,-0.004
2074,173,2016,152,-0.004
2075,173,2016,152,-0.004
2076,173,2016,152,-0.004
2077,174,2016,155,-0.006
2078,174,2016,155,-0.006
2079,174,2016,155,-0.006
2080,174,2016,155,-0.006
2081,174,2016,155,-0.006
2082,174,2016,155,-0.006
2083,174,2016,155,-0.006
2084,174,2016,155,-0.006
2085,174,2016,155,-0.006
2086,174,2016,155,-0.006
2087,174,2016,155,-0.006
2088,174,2016,155,-0.006
2089,175,2016,158,-0.009
2090,175,2016,158,-0.009
2091,175,2016,158,-0.009
2092,175,2016,158,-0.009
2093,175,2016,158,-0.009
2094,175,2016,158,-0.009
2095,175,2016,158,-0.009
2096,175,2016,158,-0.009
2097,175,2016,158,-0.009
2098,175,2016,158,-0.009
2099,175,2016,158,-0.009
2100,175,2016,158,-0.009
2101,176,2016,161,-0.007
2102,176,2016,161,-0.007
2103,176,2016,161,-0.007
2104,176,2016,161,-0.007
2105,176,2016,161,-0.007
2106,176,2016,161,-0.007
2107,176,2016,161,-0.007
2108,176,2016,161,-0.007
2109,176,2016,161,-0.007
2110,176,2016,161,-0.007
2111,176,2016,161,-0.007
2112,176,2016,161,-0.007
2113,177,2016,164,-0.007
2114,177,2016,164,-0.007
2115,177,2016,164,-0.007
2116,177,2016,164,-0.007
2117,177,2016,164,-0.007
2118,177,2016,164,-0.007
2119,177,2016,164,-0.007
2120,177,2016,164,-0.007
2121,177,2016,164,-0.007
2122,177,2016,164,-0.007
2123,177,2016,164,-0.007
2124,177,2016,164,-0.007
2125,178,2016,167,-0.008
2126,178,2016,167,-0.008
2127,178,2016,167,-0.008
2128,178,2016,167,-0.008
2129,178,2016,167,-0.008
2130,178,2016,167,-0.008
2131,178,2016,167,-0.008
2132,178,2016,167,-0.008
2133,178,2016,167,-0.008
2134,178,2016,167,-0.008
2135,178,2016,167,-0.008
2136,178,2016,167,-0.008
2137,179,2016,170,-0.009
2138,179,2016,170,-0.009
2139,179,2016,170,-0.009
2140,179,2016,170,-0.009
2141,179,2016,170,-0.009
2142,179,2016,170,-0.009
2143,179,2016,170,-0.009
2144,179,2016,170,-0.009
2145,179,2016,170,-0.009
2146,179,2016,170,-0.009
2147,179,2016,170,-0.009
2148,179,2016,170,-0.009
2149,180,2016,173,-0.009
2150,180,2016,173,-0.009
2151,180,2016,173,-0.009
2152,180,2016,173,-0.009
2153,180,2016,173,-0.009
2154,180,2016,173,-0.009
2155,180,2016,173,-0.009
2156,180,2016,173,-0.009
2157,180,2016,173,-0.009
2158,180,2016,173,-0.009
2159,180,2016,173,-0.009
2160,180,2016,173,-0.009
2161,181,2016,176,-0.008
2162,181,2016,176,-0.008
2163,181,2016,176,-0.008
2164,181,2016,176,-0.008
2165,181,2016,176,-0.008
2166,181,2016,176,-0.008
2167,181,2016,176,-0.008
2168,181,2016,176,-0.008
2169,181,2016,176,-0.008
2170,181,2016,176,-0.008
2171,181,2016,176,-0.008
2172,181,2016,176,-0.008
2173,182,2016,179,-0.006
2174,182,2016,179,-0.006
2175,182,2016,179,-0.006
2176,182,2016,179,-0.006
2177,182,2016,179,-0.006
2178,182,2016,179,-0.006
2179,182,2016,179,-0.006
2180,182,2016,179,-0.006
2181,182,2016,179,-0.006
2182,182,2016,179,-0.006
2183,182,2016,179,-0.006
2184,182,2016,179,-0.006
2185,183,2016,182,-0.005
2186,183,2016,182,-0.005
2187,183,2016,182,-0.005
2188,183,2016,182,-0.005
2189,183,2016,182,-0.005
2190,183,2016,182,-0.005
2191,183,2016,182,-0.005
2192,183,2016,182,-0.005
2193,183,2016,182,-0.005
2194,183,2016,182,-0.005
2195,183,2016,182,-0.005
2196,183,2016,182,-0.005
2197,184,2016,185,-0.008
2198,184,2016,185,-0.008
2199,184,2016,185,-0.008
2200,184,2016,185,-0.008
2201,184,2016,185,-0.008
2202,184,2016,185,-0.008
2203,184,2016,185,-0.008
2204,184,2016,185,-0.008
2205,184,2016,185,-0.008
2206,184,2016,185,-0.008
2207,184,2016,185,-0.008
2208,184,2016,185,-0.008
2209,185,2016,188,-0.007
2210,185,2016,188,-0.007
2211,185,2016,188,-0.007
2212,185,2016,188,-0.007
2213,185,2016,188,-0.007
2214,185,2016,188,-0.007
2215,185,2016,188,-0.007
2216,185,2016,188,-0.007
2217,185,2016,188,-0.007
2218,185,2016,188,-0.007
2219,185,2016,188,-0.007
2220,185,2016,188,-0.007
2221,186,2016,191,-0.008
2222,186,2016,191,-0.008
2223,186,2016,191,-0.008
2224,186,2016,191,-0.008
2225,186,2016,191,-0.008
2226,186,2016,191,-0.008
2227,186,2016,191,-0.008
2228,186,2016,191,-0.008
2229,186,2016,191,-0.008
2230,186,2016,191,-0.008
2231,186,2016,191,-0.008
2232,186,2016,191,-0.008
2233,187,2016,194,-0.009
2234,187,2016,194,-0.009
2235,187,2016,194,-0.009
2236,187,2016,194,-0.009
2237,187,2016,194,-0.009
2238,187,2016,194,-0.009
2239,187,2016,194,-0.009
2240,187,2016,194,-0.009
2241,187,2016,194,-0.009
2242,187,2016,194,-0.009
2243,187,2016,194,-0.009
2244,187,2016,194,-0.009
2245,188,2016,197,-0.008
2246,188,2016,197,-0.008
2247,188,2016,197,-0.008
2248,188,2016,197,-0.008
2249,188,2016,197,-0.008
2250,188,2016,197,-0.008
2251,188,2016,197,-0.008
2252,188,2016,197,-0.008
2253,188,2016,197,-0.008
2254,188,2016,197,-0.008
2255,188,2016,197,-0.008
2256,188,2016,197,-0.008
2257,189,2016,200,-0.008
2258,189,2016,200,-0.008
2259,189,2016,200,-0.008
2260,189,2016,200,-0.008
2261,189,2016,200,-0.008
2262,189,2016,200,-0.008
2263,189,2016,200,-0.008
2264,189,2016,200,-0.008
2265,189,2016,200,-0.008
2266,189,2016,200,-0.008
2267,189,2016,200,-0.008
2268,189,2016,200,-0.008
2269,190,2016,203,-0.01
2270,190,2016,203,-0.01
2271,190,2016,203,-0.01
2272,190,2016,203,-0.01
2273,190,2016,203,-0.01
2274,190,2016,203,-0.01
2275,190,2016,203,-0.01
2276,190,2016,203,-0.01
2277,190,2016,203,-0.01
2278,190,2016,203,-0.01
2279,190,2016,203,-0.01
2280,190,2016,203,-0.01
2281,191,2016,206,-0.008
2282,191,2016,206,-0.008
2283,191,2016,206,-0.008
2284,191,2016,206,-0.008
2285,191,2016,206,-0.008
2286,191,2016,206,-0.008
2287,191,2016,206,-0.008
2288,191,2016,206,-0.008
2289,191,2016,206,-0.008
2290,191,2016,206,-0.008
2291,191,2016,206,-0.008
2292,191,2016,206,-0.008
2293,192,2016,209,-0.006
2294,192,2016,209,-0.006
2295,192,2016,209,-0.006
2296,192,2016,209,-0.006
2297,192,2016,209,-0.006
2298,192,2016,209,-0.006
2299,192,2016,209,-0.006
2300,192,2016,209,-0.006
2301,192,2016,209,-0.006
2302,192,2016,209,-0.006
2303,192,2016,209,-0.006
2304,192,2016,209,-0.006
2305,193,2016,212,-0.007
2306,193,2016,212,-0.007
2307,193,2016,212,-0.007
2308,193,2016,212,-0.007
2309,193,2016,212,-0.007
2310,193,2016,212,-0.007
2311,193,2016,212,-0.007
2312,193,2016,212,-0.007
2313,193,2016,212,-0.007
2314,193,2016,212,-0.007
2315,193,2016,212,-0.007
2316,193,2016,212,-0.007
2317,194,2016,215,-0.01
2318,194,2016,215,-0.01
2319,194,2016,215,-0.01
2320,194,2016,215,-0.01
2321,194,2016,215,-0.01
2322,194,2016,215,-0.01
2323,194,2016,215,-0.01
2324,194,2016,215,-0.01
2325,194,2016,215,-0.01
2326,194,2016,215,-0.01
2327,194,2016,215,-0.01
2328,194,2016,215,-0.01
2329,195,2016,218,-0.011
2330,195,2016,218,-0.011
2331,195,2016,218,-0.011
2332,195,2016,218,-0.011
2333,195,2016,218,-0.011
2334,195,2016,218,-0.011
2335,195,2016,218,-0.011
2336,195,2016,218,-0.011
2337,195,2016,218,-0.011
2338,195,2016,218,-0.011
2339,195,2016,218,-0.011
2340,195,2016,218,-0.011
2341,196,2016,221,-0.01
2342,196,2016,221,-0.01
2343,196,2016,221,-0.01
2344,196,2016,221,-0.01
2345,196,2016,221,-0.01
2346,196,2016,221,-0.01
2347,196,2016,221,-0.01
2348,196,2016,221,-0.01
2349,196,2016,221,-0.01
2350,196,2016,221,-0.01
2351,196,2016,221,-0.01
2352,196,2016,221,-0.01
2353,197,2016,224,-0.011
2354,197,2016,224,-0.011
2355,197,2016,224,-0.011
2356,197,2016,224,-0.011
2357,197,2016,224,-0.011
2358,197,2016,224,-0.011
2359,197,2016,224,-0.011
2360,197,2016,224,-0.011
2361,197,2016,224,-0.011
2362,197,2016,224,-0.011
2363,197,2016,224,-0.011
2364,197,2016,224,-0.011
2365,198,2016,227,-0.009
2366,198,2016,227,-0.009
2367,198,2016,227,-0.009
2368,198,2016,227,-0.009
2369,198,2016,227,-0.009
2370,198,2016,227,-0.009
2371,198,2016,227,-0.009
2372,198,2016,227,-0.009
2373,198,2016,227,-0.009
2374,198,2016,227,-0.009
2375,198,2016,227,-0.009
2376,198,2016,227,-0.009
2377,199,2016,230,-0.008
2378,199,2016,230,-0.008
2379,199,2016,230,-0.008
2380,199,2016,230,-0.008
2381,199,2016,230,-0.008
2382,199,2016,230,-0.008
2383,199,2016,230,-0.008
2384,199,2016,230,-0.008
2385,199,2016,230,-0.008
2386,199,2016,230,-0.008
2387,199,2016,230,-0.008
2388,199,2016,230,-0.008
2389,200,2016,233,-0.01
2390,200,2016,233,-0.01
2391,200,2016,233,-0.01
2392,200,2016,233,-0.01
2393,200,2016,233,-0.01
2394,200,2016,233,-0.01
2395,200,2016,233,-0.01
2396,200,2016,233,-0.01
2397,200,2016,233,-0.01
2398,200,2016,233,-0.01
2399,200,2016,233,-0.01
2400,200,2016,233,-0.01
2401,201,2016,236,-0.009
2402,201,2016,236,-0.009
2403,201,2016,236,-0.009
2404,201,2016,236,-0.009
2405,201,2016,236,-0.009
2406,201,2016,236,-0.009
2407,201,2016,236,-0.009
2408,201,2016,236,-0.009
2409,201,2016,236,-0.009
2410,201,2016,236,-0.009
2411,201,2016,236,-0.009
2412,201,2016,236,-0.009
2413,202,2016,239,-0.009
2414,202,2016,239,-0.009
2415,202,2016,239,-0.009
2416,202,2016,239,-0.009
2417,202,2016,239,-0.009
2418,202,2016,239,-0.009
2419,202,2016,239,-0.009
2420,202,2016,239,-0.009
2421,202,2016,239,-0.009
2422,202,2016,239,-0.009
2423,202,2016,239,-0.009
2424,202,2016,239,-0.009
2425,203,2016,242,-0.009
2426,203,2016,242,-0.009
2427,203,2016,242,-0.009
2428,203,2016,242,-0.009
2429,203,2016,242,-0.009
2430,203,2016,242,-0.009
2431,203,2016,242,-0.009
2432,203,2016,242,-0.009
2433,203,2016,242,-0.009
2434,203,2016,242,-0.009
2435,203,2016,242,-0.009
2436,203,2016,242,-0.009
2437,204,2016,245,-0.01
2438,204,2016,245,-0.01
2439,204,2016,245,-0.01
2440,204,2016,245,-0.01
2441,204,2016,245,-0.01
2442,204,2016,245,-0.01
2443,204,2016,245,-0.01
2444,204,2016,245,-0.01
2445,204,2016,245,-0.01
2446,204,2016,245,-0.01
2447,204,2016,245,-0.01
2448,204,2016,245,-0.01
2449,205,2016,248,-0.01
2450,205,2016,248,-0.01
2451,205,2016,248,-0.01
2452,205,2016,248,-0.01
2453,205,2016,248,-0.01
2454,205,2016,248,-0.01
2455,205,2016,248,-0.01
2456,205,2016,248,-0.01
2457,205,2016,248,-0.01
2458,205,2016,248,-0.01
2459,205,2016,248,-0.01
2460,205,2016,248,-0.01
2461,206,2016,251,-0.009
2462,206,2016,251,-0.009
2463,206,2016,251,-0.009
2464,206,2016,251,-0.009
2465,206,2016,251,-0.009
2466,206,2016,251,-0.009
2467,206,2016,251,-0.009
2468,206,2016,251,-0.009
2469,206,2016,251,-0.009
2470,206,2016,251,-0.009
2471,206,2016,251,-0.009
2472,206,2016,251,-0.009
2473,207,2016,254,-0.009
2474,207,2016,254,-0.009
2475,207,2016,254,-0.009
2476,207,2016,254,-0.009
2477,207,2016,254,-0.009
2478,207,2016,254,-0.009
2479,207,2016,254,-0.009
2480,207,2016,254,-0.009
2481,207,2016,254,-0.009
2482,207,2016,254,-0.009
2483,207,2016,254,-0.009
2484,207,2016,254,-0.009
2485,208,2016,257,-0.008
2486,208,2016,257,-0.008
2487,208,2016,257,-0.008
2488,208,2016,257,-0.008
2489,208,2016,257,-0.008
2490,208,2016,257,-0.008
2491,208,2016,257,-0.008
2492,208,2016,257,-0.008
2493,208,2016,257,-0.008
2494,208,2016,257,-0.008
2495,208,2016,257,-0.008
2496,208,2016,257,-0.008
2497,209,2016,260,-0.008
2498,209,2016,260,-0.008
2499,209,2016,260,-0.008
2500,209,2016,260,-0.008
2501,209,2016,260,-0.008
2502,209,2016,260,-0.008
2503,209,2016,260,-0.008
2504,209,2016,260,-0.008
2505,209,2016,260,-0.008
2506,209,2016,260,-0.008
2507,209,2016,260,-0.008
2508,209,2016,260,-0.008
2509,210,2016,263,-0.008
2510,210,2016,263,-0.008
2511,210,2016,263,-0.008
2512,210,2016,263,-0.008
2513,210,2016,263,-0.008
2514,210,2016,263,-0.008
2515,210,2016,263,-0.008
2516,210,2016,263,-0.008
2517,210,2016,263,-0.008
2518,210,2016,263,-0.008
2519,210,2016,263,-0.008
2520,210,2016,263,-0.008
2521,211,2016,266,-0.008
2522,211,2016,266,-0.008
2523,211,2016,266,-0.008
2524,211,2016,266,-0.008
2525,211,2016,266,-0.008
2526,211,2016,266,-0.008
2527,211,2016,266,-0.008
2528,211,2016,266,-0.008
2529,211,2016,266,-0.008
2530,211,2016,266,-0.008
2531,211,2016,266,-0.008
2532,211,2016,266,-0.008
2533,212,2016,269,-0.007
2534,212,2016,269,-0.007
2535,212,2016,269,-0.007
2536,212,2016,269,-0.007
2537,212,2016,269,-0.007
2538,212,2016,269,-0.007
2539,212,2016,269,-0.007
2540,212,2016,269,-0.007
2541,212,2016,269,-0.007
2542,212,2016,269,-0.007
2543,212,2016,269,-0.007
2544,212,2016,269,-0.007
2545,213,2016,272,-0.007
2546,213,2016,272,-0.007
2547,213,2016,272,-0.007
2548,213,2016,272,-0.007
2549,213,2016,272,-0.007
2550,213,2016,272,-0.007
2551,213,2016,272,-0.007
2552,213,2016,272,-0.007
2553,213,2016,272,-0.007
2554,213,2016,272,-0.007
2555,213,2016,272,-0.007
2556,213,2016,272,-0.007
2557,214,2016,275,-0.004
2558,214,2016,275,-0.004
2559,214,2016,275,-0.004
2560,214,2016,275,-0.004
2561,214,2016,275,-0.004
2562,214,2016,275,-0.004
2563,214,2016,275,-0.004
2564,214,2016,275,-0.004
2565,214,2016,275,-0.004
2566,214,2016,275,-0.004
2567,214,2016,275,-0.004
2568,214,2016,275,-0.004
2569,215,2016,278,-0.004
2570,215,2016,278,-0.004
2571,215,2016,278,-0.004
2572,215,2016,278,-0.004
2573,215,2016,278,-0.004
2574,215,2016,278,-0.004
2575,215,2016,278,-0.004
2576,215,2016,278,-0.004
2577,215,2016,278,-0.004
2578,215,2016,278,-0.004
2579,215,2016,278,-0.004
2580,215,2016,278,-0.004
2581,216,2016,281,-0.005
2582,216,2016,281,-0.005
2583,216,2016,281,-0.005
2584,216,2016,281,-0.005
2585,216,2016,281,-0.005
2586,216,2016,281,-0.005
2587,216,2016,281,-0.005
2588,216,2016,281,-0.005
2589,216,2016,281,-0.005
2590,216,2016,281,-0.005
2591,216,2016,281,-0.005
2592,216,2016,281,-0.005
2593,217,2016,284,-0.007
2594,217,2016,284,-0.007
2595,217,2016,284,-0.007
2596,217,2016,284,-0.007
2597,217,2016,284,-0.007
2598,217,2016,284,-0.007
2599,217,2016,284,-0.007
2600,217,2016,284,-0.007
2601,217,2016,284,-0.007
2602,217,2016,284,-0.007
2603,217,2016,284,-0.007
2604,217,2016,284,-0.007
2605,218,2016,287,-0.002
2606,218,2016,287,-0.002
2607,218,2016,287,-0.002
2608,218,2016,287,-0.002
2609,218,2016,287,-0.002
2610,218,2016,287,-0.002
2611,218,2016,287,-0.002
2612,218,2016,287,-0.002
2613,218,2016,287,-0.002
2614,218,2016,287,-0.002
2615,218,2016,287,-0.002
2616,218,2016,287,-0.002
2617,219,2016,290,-0.003
2618,219,2016,290,-0.003
2619,219,2016,290,-0.003
2620,219,2016,290,-0.003
2621,219,2016,290,-0.003
2622,219,2016,290,-0.003
2623,219,2016,290,-0.003
2624,219,2016,290,-0.003
2625,219,2016,290,-0.003
2626,219,2016,290,-0.003
2627,219,2016,290,-0.003
2628,219,2016,290,-0.003
2629,220,2016,293,-0.004
2630,220,2016,293,-0.004
2631,220,2016,293,-0.004
2632,220,2016,293,-0.004
2633,220,2016,293,-0.004
2634,220,2016,293,-0.004
2635,220,2016,293,-0.004
2636,220,2016,293,-0.004
2637,220,2016,293,-0.004
2638,220,2016,293,-0.004
2639,220,2016,293,-0.004
2640,220,2016,293,-0.004
2641,221,2016,296,-0.003
2642,221,2016,296,-0.003
2643,221,2016,296,-0.003
2644,221,2016,296,-0.003
2645,221,2016,296,-0.003
2646,221,2016,296,-0.003
2647,221,2016,296,-0.003
2648,221,2016,296,-0.003
2649,221,2016,296,-0.003
2650,221,2016,296,-0.003
2651,221,2016,296,-0.003
2652,221,2016,296,-0.003
2653,222,2016,299,-0.0
2654,222,2016,299,-0.0
2655,222,2016,299,-0.0
2656,222,2016,299,-0.0
2657,222,2016,299,-0.0
2658,222,2016,299,-0.0
2659,222,2016,299,-0.0
2660,222,2016,299,-0.0
2661,222,2016,299,-0.0
2662,222,2016,299,-0.0
2663,222,2016,299,-0.0
2664,222,2016,299,-0.0
2665,223,2016,302,-0.002
2666,223,2016,302,-0.002
2667,223,2016,302,-0.002
2668,223,2016,302,-0.002
2669,223,2016,302,-0.002
2670,223,2016,302,-0.002
2671,223,2016,302,-0.002
2672,223,2016,302,-0.002
2673,223,2016,302,-0.002
2674,223,2016,302,-0.002
2675,223,2016,302,-0.002
2676,223,2016,302,-0.002
2677,224,2016,305,-0.002
2678,224,2016,305,-0.002
2679,224,2016,305,-0.002
2680,224,2016,305,-0.002
2681,224,2016,305,-0.002
2682,224,2016,305,-0.002
2683,224,2016,305,-0.002
2684,224,2016,305,-0.002
2685,224,2016,305,-0.002
2686,224,2016,305,-0.002
2687,224,2016,305,-0.002
2688,224,2016,305,-0.002
2689,225,2016,308,0.002
2690,225,2016,308,0.002
2691,225,2016,308,0.002
2692,225,2016,308,0.002
2693,225,2016,308,0.002
2694,225,2016,308,0.002
2695,225,2016,308,0.002
2696,225,2016,308,0.002
2697,225,2016,308,0.002
2698,225,2016,308,0.002
2699,225,2016,308,0.002
2700,225,2016,308,0.002
2701,226,2016,311,-0.003
2702,226,2016,311,-0.003
2703,226,2016,311,-0.003
2704,226,2016,311,-0.003
2705,226,2016,311,-0.003
2706,226,2016,311,-0.003
2707,226,2016,311,-0.003
2708,226,2016,311,-0.003
2709,226,2016,311,-0.003
2710,226,2016,311,-0.003
2711,226,2016,311,-0.003
2712,226,2016,311,-0.003
2713,227,2016,314,-0.003
2714,227,2016,314,-0.003
2715,227,2016,314,-0.003
2716,227,2016,314,-0.003
2717,227,2016,314,-0.003
2718,227,2016,314,-0.003
2719,227,2016,314,-0.003
2720,227,2016,314,-0.003
2721,227,2016,314,-0.003
2722,227,2016,314,-0.003
2723,227,2016,314,-0.003
2724,227,2016,314,-0.003
2725,228,2016,317,-0.0
2726,228,2016,317,-0.0
2727,228,2016,317,-0.0
2728,228,2016,317,-0.0
2729,228,2016,317,-0.0
2730,228,2016,317,-0.0
2731,228,2016,317,-0.0
2732,228,2016,317,-0.0
2733,228,2016,317,-0.0
2734,228,2016,317,-0.0
2735,228,2016,317,-0.0
2736,228,2016,317,-0.0
2737,229,2016,320,-0.0
2738,229,2016,320,-0.0
2739,229,2016,320,-0.0
2740,229,2016,320,-0.0
2741,229,2016,320,-0.0
2742,229,2016,320,-0.0
2743,229,2016,320,-0.0
2744,229,2016,320,-0.0
2745,229,2016,320,-0.0
2746,229,2016,320,-0.0
2747,229,2016,320,-0.0
2748,229,2016,320,-0.0
2749,230,2016,323,-0.001
2750,230,2016,323,-0.001
2751,230,2016,323,-0.001
2752,230,2016,323,-0.001
2753,230,2016,323,-0.001
2754,230,2016,323,-0.001
2755,230,2016,323,-0.001
2756,230,2016,323,-0.001
2757,230,2016,323,-0.001
2758,230,2016,323,-0.001
2759,230,2016,323,-0.001
2760,230,2016,323,-0.001
2761,231,2016,326,-0.001
2762,231,2016,326,-0.001
2763,231,2016,326,-0.001
2764,231,2016,326,-0.001
2765,231,2016,326,-0.001
2766,231,2016,326,-0.001
2767,231,2016,326,-0.001
2768,231,2016,326,-0.001
2769,231,2016,326,-0.001
2770,231,2016,326,-0.001
2771,231,2016,326,-0.001
2772,231,2016,326,-0.001
2773,232,2016,329,-0.001
2774,232,2016,329,-0.001
2775,232,2016,329,-0.001
2776,232,2016,329,-0.001
2777,232,2016,329,-0.001
2778,232,2016,329,-0.001
2779,232,2016,329,-0.001
2780,232,2016,329,-0.001
2781,232,2016,329,-0.001
2782,232,2016,329,-0.001
2783,232,2016,329,-0.001
2784,232,2016,329,-0.001
2785,233,2016,332,-0.004
2786,233,2016,332,-0.004
2787,233,2016,332,-0.004
2788,233,2016,332,-0.004
2789,233,2016,332,-0.004
2790,233,2016,332,-0.004
2791,233,2016,332,-0.004
2792,233,2016,332,-0.004
2793,233,2016,332,-0.004
2794,233,2016,332,-0.004
2795,233,2016,332,-0.004
2796,233,2016,332,-0.004
2797,234,2016,335,-0.0
2798,234,2016,335,-0.0
2799,234,2016,335,-0.0
2800,234,2016,335,-0.0
2801,234,2016,335,-0.0
2802,234,2016,335,-0.0
2803,234,2016,335,-0.0
2804,234,2016,335,-0.0
2805,234,2016,335,-0.0
2806,234,2016,335,-0.0
2807,234,2016,335,-0.0
2808,234,2016,335,-0.0
2809,235,2016,338,-0.001
2810,235,2016,338,-0.001
2811,235,2016,338,-0.001
2812,235,2016,338,-0.001
2813,235,2016,338,-0.001
2814,235,2016,338,-0.001
2815,235,2016,338,-0.001
2816,235,2016,338,-0.001
2817,235,2016,338,-0.001
2818,235,2016,338,-0.001
2819,235,2016,338,-0.001
2820,235,2016,338,-0.001
2821,236,2016,341,-0.004
2822,236,2016,341,-0.004
2823,236,2016,341,-0.004
2824,236,2016,341,-0.004
2825,236,2016,341,-0.004
2826,236,2016,341,-0.004
2827,236,2016,341,-0.004
2828,236,2016,341,-0.004
2829,236,2016,341,-0.004
2830,236,2016,341,-0.004
2831,236,2016,341,-0.004
2832,236,2016,341,-0.004
2833,237,2016,344,-0.003
2834,237,2016,344,-0.003
2835,237,2016,344,-0.003
2836,237,2016,344,-0.003
2837,237,2016,344,-0.003
2838,237,2016,344,-0.003
2839,237,2016,344,-0.003
2840,237,2016,344,-0.003
2841,237,2016,344,-0.003
2842,237,2016,344,-0.003
2843,237,2016,344,-0.003
2844,237,2016,344,-0.003
2845,238,2016,347,-0.003
2846,238,2016,347,-0.003
2847,238,2016,347,-0.003
