threeday_yrmo,threeday_yr,year,dayofyear,varmixing_m
1,1,2015,2,16.6
2,1,2015,2,16.6
3,1,2015,2,16.6
4,1,2015,2,16.6
5,1,2015,2,16.6
6,1,2015,2,16.6
7,1,2015,2,16.6
8,1,2015,2,16.6
9,1,2015,2,16.6
10,1,2015,2,16.6
11,1,2015,2,16.6
12,1,2015,2,16.6
13,2,2015,5,19.2
14,2,2015,5,19.2
15,2,2015,5,19.2
16,2,2015,5,19.2
17,2,2015,5,19.2
18,2,2015,5,19.2
19,2,2015,5,19.2
20,2,2015,5,19.2
21,2,2015,5,19.2
22,2,2015,5,19.2
23,2,2015,5,19.2
24,2,2015,5,19.2
25,3,2015,8,18.0
26,3,2015,8,18.0
27,3,2015,8,18.0
28,3,2015,8,18.0
29,3,2015,8,18.0
30,3,2015,8,18.0
31,3,2015,8,18.0
32,3,2015,8,18.0
33,3,2015,8,18.0
34,3,2015,8,18.0
35,3,2015,8,18.0
36,3,2015,8,18.0
37,4,2015,11,14.6
38,4,2015,11,14.6
39,4,2015,11,14.6
40,4,2015,11,14.6
41,4,2015,11,14.6
42,4,2015,11,14.6
43,4,2015,11,14.6
44,4,2015,11,14.6
45,4,2015,11,14.6
46,4,2015,11,14.6
47,4,2015,11,14.6
48,4,2015,11,14.6
49,5,2015,14,12.7
50,5,2015,14,12.7
51,5,2015,14,12.7
52,5,2015,14,12.7
53,5,2015,14,12.7
54,5,2015,14,12.7
55,5,2015,14,12.7
56,5,2015,14,12.7
57,5,2015,14,12.7
58,5,2015,14,12.7
59,5,2015,14,12.7
60,5,2015,14,12.7
61,6,2015,17,15.0
62,6,2015,17,15.0
63,6,2015,17,15.0
64,6,2015,17,15.0
65,6,2015,17,15.0
66,6,2015,17,15.0
67,6,2015,17,15.0
68,6,2015,17,15.0
69,6,2015,17,15.0
70,6,2015,17,15.0
71,6,2015,17,15.0
72,6,2015,17,15.0
73,7,2015,20,18.4
74,7,2015,20,18.4
75,7,2015,20,18.4
76,7,2015,20,18.4
77,7,2015,20,18.4
78,7,2015,20,18.4
79,7,2015,20,18.4
80,7,2015,20,18.4
81,7,2015,20,18.4
82,7,2015,20,18.4
83,7,2015,20,18.4
84,7,2015,20,18.4
85,8,2015,23,20.0
86,8,2015,23,20.0
87,8,2015,23,20.0
88,8,2015,23,20.0
89,8,2015,23,20.0
90,8,2015,23,20.0
91,8,2015,23,20.0
92,8,2015,23,20.0
93,8,2015,23,20.0
94,8,2015,23,20.0
95,8,2015,23,20.0
96,8,2015,23,20.0
97,9,2015,26,17.9
98,9,2015,26,17.9
99,9,2015,26,17.9
100,9,2015,26,17.9
101,9,2015,26,17.9
102,9,2015,26,17.9
103,9,2015,26,17.9
104,9,2015,26,17.9
105,9,2015,26,17.9
106,9,2015,26,17.9
107,9,2015,26,17.9
108,9,2015,26,17.9
109,10,2015,29,15.4
110,10,2015,29,15.4
111,10,2015,29,15.4
112,10,2015,29,15.4
113,10,2015,29,15.4
114,10,2015,29,15.4
115,10,2015,29,15.4
116,10,2015,29,15.4
117,10,2015,29,15.4
118,10,2015,29,15.4
119,10,2015,29,15.4
120,10,2015,29,15.4
121,11,2015,32,15.7
122,11,2015,32,15.7
123,11,2015,32,15.7
124,11,2015,32,15.7
125,11,2015,32,15.7
126,11,2015,32,15.7
127,11,2015,32,15.7
128,11,2015,32,15.7
129,11,2015,32,15.7
130,11,2015,32,15.7
131,11,2015,32,15.7
132,11,2015,32,15.7
133,12,2015,35,16.8
134,12,2015,35,16.8
135,12,2015,35,16.8
136,12,2015,35,16.8
137,12,2015,35,16.8
138,12,2015,35,16.8
139,12,2015,35,16.8
140,12,2015,35,16.8
141,12,2015,35,16.8
142,12,2015,35,16.8
143,12,2015,35,16.8
144,12,2015,35,16.8
145,13,2015,38,17.3
146,13,2015,38,17.3
147,13,2015,38,17.3
148,13,2015,38,17.3
149,13,2015,38,17.3
150,13,2015,38,17.3
151,13,2015,38,17.3
152,13,2015,38,17.3
153,13,2015,38,17.3
154,13,2015,38,17.3
155,13,2015,38,17.3
156,13,2015,38,17.3
157,14,2015,41,14.2
158,14,2015,41,14.2
159,14,2015,41,14.2
160,14,2015,41,14.2
161,14,2015,41,14.2
162,14,2015,41,14.2
163,14,2015,41,14.2
164,14,2015,41,14.2
165,14,2015,41,14.2
166,14,2015,41,14.2
167,14,2015,41,14.2
168,14,2015,41,14.2
169,15,2015,44,12.9
170,15,2015,44,12.9
171,15,2015,44,12.9
172,15,2015,44,12.9
173,15,2015,44,12.9
174,15,2015,44,12.9
175,15,2015,44,12.9
176,15,2015,44,12.9
177,15,2015,44,12.9
178,15,2015,44,12.9
179,15,2015,44,12.9
180,15,2015,44,12.9
181,16,2015,47,14.7
182,16,2015,47,14.7
183,16,2015,47,14.7
184,16,2015,47,14.7
185,16,2015,47,14.7
186,16,2015,47,14.7
187,16,2015,47,14.7
188,16,2015,47,14.7
189,16,2015,47,14.7
190,16,2015,47,14.7
191,16,2015,47,14.7
192,16,2015,47,14.7
193,17,2015,50,17.1
194,17,2015,50,17.1
195,17,2015,50,17.1
196,17,2015,50,17.1
197,17,2015,50,17.1
198,17,2015,50,17.1
199,17,2015,50,17.1
200,17,2015,50,17.1
201,17,2015,50,17.1
202,17,2015,50,17.1
203,17,2015,50,17.1
204,17,2015,50,17.1
205,18,2015,53,18.3
206,18,2015,53,18.3
207,18,2015,53,18.3
208,18,2015,53,18.3
209,18,2015,53,18.3
210,18,2015,53,18.3
211,18,2015,53,18.3
212,18,2015,53,18.3
213,18,2015,53,18.3
214,18,2015,53,18.3
215,18,2015,53,18.3
216,18,2015,53,18.3
217,19,2015,56,15.6
218,19,2015,56,15.6
219,19,2015,56,15.6
220,19,2015,56,15.6
221,19,2015,56,15.6
222,19,2015,56,15.6
223,19,2015,56,15.6
224,19,2015,56,15.6
225,19,2015,56,15.6
226,19,2015,56,15.6
227,19,2015,56,15.6
228,19,2015,56,15.6
229,20,2015,59,15.0
230,20,2015,59,15.0
231,20,2015,59,15.0
232,20,2015,59,15.0
233,20,2015,59,15.0
234,20,2015,59,15.0
235,20,2015,59,15.0
236,20,2015,59,15.0
237,20,2015,59,15.0
238,20,2015,59,15.0
239,20,2015,59,15.0
240,20,2015,59,15.0
241,21,2015,62,15.5
242,21,2015,62,15.5
243,21,2015,62,15.5
244,21,2015,62,15.5
245,21,2015,62,15.5
246,21,2015,62,15.5
247,21,2015,62,15.5
248,21,2015,62,15.5
249,21,2015,62,15.5
250,21,2015,62,15.5
251,21,2015,62,15.5
252,21,2015,62,15.5
253,22,2015,65,15.3
254,22,2015,65,15.3
255,22,2015,65,15.3
256,22,2015,65,15.3
257,22,2015,65,15.3
258,22,2015,65,15.3
259,22,2015,65,15.3
260,22,2015,65,15.3
261,22,2015,65,15.3
262,22,2015,65,15.3
263,22,2015,65,15.3
264,22,2015,65,15.3
265,23,2015,68,14.6
266,23,2015,68,14.6
267,23,2015,68,14.6
268,23,2015,68,14.6
269,23,2015,68,14.6
270,23,2015,68,14.6
271,23,2015,68,14.6
272,23,2015,68,14.6
273,23,2015,68,14.6
274,23,2015,68,14.6
275,23,2015,68,14.6
276,23,2015,68,14.6
277,24,2015,71,14.0
278,24,2015,71,14.0
279,24,2015,71,14.0
280,24,2015,71,14.0
281,24,2015,71,14.0
282,24,2015,71,14.0
283,24,2015,71,14.0
284,24,2015,71,14.0
285,24,2015,71,14.0
286,24,2015,71,14.0
287,24,2015,71,14.0
288,24,2015,71,14.0
289,25,2015,74,13.9
290,25,2015,74,13.9
291,25,2015,74,13.9
292,25,2015,74,13.9
293,25,2015,74,13.9
294,25,2015,74,13.9
295,25,2015,74,13.9
296,25,2015,74,13.9
297,25,2015,74,13.9
298,25,2015,74,13.9
299,25,2015,74,13.9
300,25,2015,74,13.9
301,26,2015,77,15.5
302,26,2015,77,15.5
303,26,2015,77,15.5
304,26,2015,77,15.5
305,26,2015,77,15.5
306,26,2015,77,15.5
307,26,2015,77,15.5
308,26,2015,77,15.5
309,26,2015,77,15.5
310,26,2015,77,15.5
311,26,2015,77,15.5
312,26,2015,77,15.5
313,27,2015,80,19.1
314,27,2015,80,19.1
315,27,2015,80,19.1
316,27,2015,80,19.1
317,27,2015,80,19.1
318,27,2015,80,19.1
319,27,2015,80,19.1
320,27,2015,80,19.1
321,27,2015,80,19.1
322,27,2015,80,19.1
323,27,2015,80,19.1
324,27,2015,80,19.1
325,28,2015,83,18.5
326,28,2015,83,18.5
327,28,2015,83,18.5
328,28,2015,83,18.5
329,28,2015,83,18.5
330,28,2015,83,18.5
331,28,2015,83,18.5
332,28,2015,83,18.5
333,28,2015,83,18.5
334,28,2015,83,18.5
335,28,2015,83,18.5
336,28,2015,83,18.5
337,29,2015,86,15.4
338,29,2015,86,15.4
339,29,2015,86,15.4
340,29,2015,86,15.4
341,29,2015,86,15.4
342,29,2015,86,15.4
343,29,2015,86,15.4
344,29,2015,86,15.4
345,29,2015,86,15.4
346,29,2015,86,15.4
347,29,2015,86,15.4
348,29,2015,86,15.4
349,30,2015,89,14.0
350,30,2015,89,14.0
351,30,2015,89,14.0
352,30,2015,89,14.0
353,30,2015,89,14.0
354,30,2015,89,14.0
355,30,2015,89,14.0
356,30,2015,89,14.0
357,30,2015,89,14.0
358,30,2015,89,14.0
359,30,2015,89,14.0
360,30,2015,89,14.0
361,31,2015,92,14.5
362,31,2015,92,14.5
363,31,2015,92,14.5
364,31,2015,92,14.5
365,31,2015,92,14.5
366,31,2015,92,14.5
367,31,2015,92,14.5
368,31,2015,92,14.5
369,31,2015,92,14.5
370,31,2015,92,14.5
371,31,2015,92,14.5
372,31,2015,92,14.5
373,32,2015,95,14.3
374,32,2015,95,14.3
375,32,2015,95,14.3
376,32,2015,95,14.3
377,32,2015,95,14.3
378,32,2015,95,14.3
379,32,2015,95,14.3
380,32,2015,95,14.3
381,32,2015,95,14.3
382,32,2015,95,14.3
383,32,2015,95,14.3
384,32,2015,95,14.3
385,33,2015,98,14.3
386,33,2015,98,14.3
387,33,2015,98,14.3
388,33,2015,98,14.3
389,33,2015,98,14.3
390,33,2015,98,14.3
391,33,2015,98,14.3
392,33,2015,98,14.3
393,33,2015,98,14.3
394,33,2015,98,14.3
395,33,2015,98,14.3
396,33,2015,98,14.3
397,34,2015,101,13.8
398,34,2015,101,13.8
399,34,2015,101,13.8
400,34,2015,101,13.8
401,34,2015,101,13.8
402,34,2015,101,13.8
403,34,2015,101,13.8
404,34,2015,101,13.8
405,34,2015,101,13.8
406,34,2015,101,13.8
407,34,2015,101,13.8
408,34,2015,101,13.8
409,35,2015,104,14.3
410,35,2015,104,14.3
411,35,2015,104,14.3
412,35,2015,104,14.3
413,35,2015,104,14.3
414,35,2015,104,14.3
415,35,2015,104,14.3
416,35,2015,104,14.3
417,35,2015,104,14.3
418,35,2015,104,14.3
419,35,2015,104,14.3
420,35,2015,104,14.3
421,36,2015,107,14.9
422,36,2015,107,14.9
423,36,2015,107,14.9
424,36,2015,107,14.9
425,36,2015,107,14.9
426,36,2015,107,14.9
427,36,2015,107,14.9
428,36,2015,107,14.9
429,36,2015,107,14.9
430,36,2015,107,14.9
431,36,2015,107,14.9
432,36,2015,107,14.9
433,37,2015,110,16.1
434,37,2015,110,16.1
435,37,2015,110,16.1
436,37,2015,110,16.1
437,37,2015,110,16.1
438,37,2015,110,16.1
439,37,2015,110,16.1
440,37,2015,110,16.1
441,37,2015,110,16.1
442,37,2015,110,16.1
443,37,2015,110,16.1
444,37,2015,110,16.1
445,38,2015,113,16.4
446,38,2015,113,16.4
447,38,2015,113,16.4
448,38,2015,113,16.4
449,38,2015,113,16.4
450,38,2015,113,16.4
451,38,2015,113,16.4
452,38,2015,113,16.4
453,38,2015,113,16.4
454,38,2015,113,16.4
455,38,2015,113,16.4
456,38,2015,113,16.4
457,39,2015,116,12.9
458,39,2015,116,12.9
459,39,2015,116,12.9
460,39,2015,116,12.9
461,39,2015,116,12.9
462,39,2015,116,12.9
463,39,2015,116,12.9
464,39,2015,116,12.9
465,39,2015,116,12.9
466,39,2015,116,12.9
467,39,2015,116,12.9
468,39,2015,116,12.9
469,40,2015,119,12.3
470,40,2015,119,12.3
471,40,2015,119,12.3
472,40,2015,119,12.3
473,40,2015,119,12.3
474,40,2015,119,12.3
475,40,2015,119,12.3
476,40,2015,119,12.3
477,40,2015,119,12.3
478,40,2015,119,12.3
479,40,2015,119,12.3
480,40,2015,119,12.3
481,41,2015,122,13.1
482,41,2015,122,13.1
483,41,2015,122,13.1
484,41,2015,122,13.1
485,41,2015,122,13.1
486,41,2015,122,13.1
487,41,2015,122,13.1
488,41,2015,122,13.1
489,41,2015,122,13.1
490,41,2015,122,13.1
491,41,2015,122,13.1
492,41,2015,122,13.1
493,42,2015,125,13.6
494,42,2015,125,13.6
495,42,2015,125,13.6
496,42,2015,125,13.6
497,42,2015,125,13.6
498,42,2015,125,13.6
499,42,2015,125,13.6
500,42,2015,125,13.6
501,42,2015,125,13.6
502,42,2015,125,13.6
503,42,2015,125,13.6
504,42,2015,125,13.6
505,43,2015,128,14.2
506,43,2015,128,14.2
507,43,2015,128,14.2
508,43,2015,128,14.2
509,43,2015,128,14.2
510,43,2015,128,14.2
511,43,2015,128,14.2
512,43,2015,128,14.2
513,43,2015,128,14.2
514,43,2015,128,14.2
515,43,2015,128,14.2
516,43,2015,128,14.2
517,44,2015,131,13.4
518,44,2015,131,13.4
519,44,2015,131,13.4
520,44,2015,131,13.4
521,44,2015,131,13.4
522,44,2015,131,13.4
523,44,2015,131,13.4
524,44,2015,131,13.4
525,44,2015,131,13.4
526,44,2015,131,13.4
527,44,2015,131,13.4
528,44,2015,131,13.4
529,45,2015,134,13.2
530,45,2015,134,13.2
531,45,2015,134,13.2
532,45,2015,134,13.2
533,45,2015,134,13.2
534,45,2015,134,13.2
535,45,2015,134,13.2
536,45,2015,134,13.2
537,45,2015,134,13.2
538,45,2015,134,13.2
539,45,2015,134,13.2
540,45,2015,134,13.2
541,46,2015,137,15.5
542,46,2015,137,15.5
543,46,2015,137,15.5
544,46,2015,137,15.5
545,46,2015,137,15.5
546,46,2015,137,15.5
547,46,2015,137,15.5
548,46,2015,137,15.5
549,46,2015,137,15.5
550,46,2015,137,15.5
551,46,2015,137,15.5
552,46,2015,137,15.5
553,47,2015,140,16.3
554,47,2015,140,16.3
555,47,2015,140,16.3
556,47,2015,140,16.3
557,47,2015,140,16.3
558,47,2015,140,16.3
559,47,2015,140,16.3
560,47,2015,140,16.3
561,47,2015,140,16.3
562,47,2015,140,16.3
563,47,2015,140,16.3
564,47,2015,140,16.3
565,48,2015,143,14.0
566,48,2015,143,14.0
567,48,2015,143,14.0
568,48,2015,143,14.0
569,48,2015,143,14.0
570,48,2015,143,14.0
571,48,2015,143,14.0
572,48,2015,143,14.0
573,48,2015,143,14.0
574,48,2015,143,14.0
575,48,2015,143,14.0
576,48,2015,143,14.0
577,49,2015,146,11.7
578,49,2015,146,11.7
579,49,2015,146,11.7
580,49,2015,146,11.7
581,49,2015,146,11.7
582,49,2015,146,11.7
583,49,2015,146,11.7
584,49,2015,146,11.7
585,49,2015,146,11.7
586,49,2015,146,11.7
587,49,2015,146,11.7
588,49,2015,146,11.7
589,50,2015,149,11.4
590,50,2015,149,11.4
591,50,2015,149,11.4
592,50,2015,149,11.4
593,50,2015,149,11.4
594,50,2015,149,11.4
595,50,2015,149,11.4
596,50,2015,149,11.4
597,50,2015,149,11.4
598,50,2015,149,11.4
599,50,2015,149,11.4
600,50,2015,149,11.4
601,51,2015,152,12.5
602,51,2015,152,12.5
603,51,2015,152,12.5
604,51,2015,152,12.5
605,51,2015,152,12.5
606,51,2015,152,12.5
607,51,2015,152,12.5
608,51,2015,152,12.5
609,51,2015,152,12.5
610,51,2015,152,12.5
611,51,2015,152,12.5
612,51,2015,152,12.5
613,52,2015,155,14.2
614,52,2015,155,14.2
615,52,2015,155,14.2
616,52,2015,155,14.2
617,52,2015,155,14.2
618,52,2015,155,14.2
619,52,2015,155,14.2
620,52,2015,155,14.2
621,52,2015,155,14.2
622,52,2015,155,14.2
623,52,2015,155,14.2
624,52,2015,155,14.2
625,53,2015,158,14.3
626,53,2015,158,14.3
627,53,2015,158,14.3
628,53,2015,158,14.3
629,53,2015,158,14.3
630,53,2015,158,14.3
631,53,2015,158,14.3
632,53,2015,158,14.3
633,53,2015,158,14.3
634,53,2015,158,14.3
635,53,2015,158,14.3
636,53,2015,158,14.3
637,54,2015,161,12.2
638,54,2015,161,12.2
639,54,2015,161,12.2
640,54,2015,161,12.2
641,54,2015,161,12.2
642,54,2015,161,12.2
643,54,2015,161,12.2
644,54,2015,161,12.2
645,54,2015,161,12.2
646,54,2015,161,12.2
647,54,2015,161,12.2
648,54,2015,161,12.2
649,55,2015,164,12.5
650,55,2015,164,12.5
651,55,2015,164,12.5
652,55,2015,164,12.5
653,55,2015,164,12.5
654,55,2015,164,12.5
655,55,2015,164,12.5
656,55,2015,164,12.5
657,55,2015,164,12.5
658,55,2015,164,12.5
659,55,2015,164,12.5
660,55,2015,164,12.5
661,56,2015,167,13.7
662,56,2015,167,13.7
663,56,2015,167,13.7
664,56,2015,167,13.7
665,56,2015,167,13.7
666,56,2015,167,13.7
667,56,2015,167,13.7
668,56,2015,167,13.7
669,56,2015,167,13.7
670,56,2015,167,13.7
671,56,2015,167,13.7
672,56,2015,167,13.7
673,57,2015,170,14.7
674,57,2015,170,14.7
675,57,2015,170,14.7
676,57,2015,170,14.7
677,57,2015,170,14.7
678,57,2015,170,14.7
679,57,2015,170,14.7
680,57,2015,170,14.7
681,57,2015,170,14.7
682,57,2015,170,14.7
683,57,2015,170,14.7
684,57,2015,170,14.7
685,58,2015,173,12.7
686,58,2015,173,12.7
687,58,2015,173,12.7
688,58,2015,173,12.7
689,58,2015,173,12.7
690,58,2015,173,12.7
691,58,2015,173,12.7
692,58,2015,173,12.7
693,58,2015,173,12.7
694,58,2015,173,12.7
695,58,2015,173,12.7
696,58,2015,173,12.7
697,59,2015,176,10.9
698,59,2015,176,10.9
699,59,2015,176,10.9
700,59,2015,176,10.9
701,59,2015,176,10.9
702,59,2015,176,10.9
703,59,2015,176,10.9
704,59,2015,176,10.9
705,59,2015,176,10.9
706,59,2015,176,10.9
707,59,2015,176,10.9
708,59,2015,176,10.9
709,60,2015,179,11.1
710,60,2015,179,11.1
711,60,2015,179,11.1
712,60,2015,179,11.1
713,60,2015,179,11.1
714,60,2015,179,11.1
715,60,2015,179,11.1
716,60,2015,179,11.1
717,60,2015,179,11.1
718,60,2015,179,11.1
719,60,2015,179,11.1
720,60,2015,179,11.1
721,61,2015,182,12.2
722,61,2015,182,12.2
723,61,2015,182,12.2
724,61,2015,182,12.2
725,61,2015,182,12.2
726,61,2015,182,12.2
727,61,2015,182,12.2
728,61,2015,182,12.2
729,61,2015,182,12.2
730,61,2015,182,12.2
731,61,2015,182,12.2
732,61,2015,182,12.2
733,62,2015,185,13.4
734,62,2015,185,13.4
735,62,2015,185,13.4
736,62,2015,185,13.4
737,62,2015,185,13.4
738,62,2015,185,13.4
739,62,2015,185,13.4
740,62,2015,185,13.4
741,62,2015,185,13.4
742,62,2015,185,13.4
743,62,2015,185,13.4
744,62,2015,185,13.4
745,63,2015,188,13.2
746,63,2015,188,13.2
747,63,2015,188,13.2
748,63,2015,188,13.2
749,63,2015,188,13.2
750,63,2015,188,13.2
751,63,2015,188,13.2
752,63,2015,188,13.2
753,63,2015,188,13.2
754,63,2015,188,13.2
755,63,2015,188,13.2
756,63,2015,188,13.2
757,64,2015,191,12.6
758,64,2015,191,12.6
759,64,2015,191,12.6
760,64,2015,191,12.6
761,64,2015,191,12.6
762,64,2015,191,12.6
763,64,2015,191,12.6
764,64,2015,191,12.6
765,64,2015,191,12.6
766,64,2015,191,12.6
767,64,2015,191,12.6
768,64,2015,191,12.6
769,65,2015,194,13.4
770,65,2015,194,13.4
771,65,2015,194,13.4
772,65,2015,194,13.4
773,65,2015,194,13.4
774,65,2015,194,13.4
775,65,2015,194,13.4
776,65,2015,194,13.4
777,65,2015,194,13.4
778,65,2015,194,13.4
779,65,2015,194,13.4
780,65,2015,194,13.4
781,66,2015,197,14.9
782,66,2015,197,14.9
783,66,2015,197,14.9
784,66,2015,197,14.9
785,66,2015,197,14.9
786,66,2015,197,14.9
787,66,2015,197,14.9
788,66,2015,197,14.9
789,66,2015,197,14.9
790,66,2015,197,14.9
791,66,2015,197,14.9
792,66,2015,197,14.9
793,67,2015,200,13.1
794,67,2015,200,13.1
795,67,2015,200,13.1
796,67,2015,200,13.1
797,67,2015,200,13.1
798,67,2015,200,13.1
799,67,2015,200,13.1
800,67,2015,200,13.1
801,67,2015,200,13.1
802,67,2015,200,13.1
803,67,2015,200,13.1
804,67,2015,200,13.1
805,68,2015,203,11.7
806,68,2015,203,11.7
807,68,2015,203,11.7
808,68,2015,203,11.7
809,68,2015,203,11.7
810,68,2015,203,11.7
811,68,2015,203,11.7
812,68,2015,203,11.7
813,68,2015,203,11.7
814,68,2015,203,11.7
815,68,2015,203,11.7
816,68,2015,203,11.7
817,69,2015,206,10.9
818,69,2015,206,10.9
819,69,2015,206,10.9
820,69,2015,206,10.9
821,69,2015,206,10.9
822,69,2015,206,10.9
823,69,2015,206,10.9
824,69,2015,206,10.9
825,69,2015,206,10.9
826,69,2015,206,10.9
827,69,2015,206,10.9
828,69,2015,206,10.9
829,70,2015,209,11.8
830,70,2015,209,11.8
831,70,2015,209,11.8
832,70,2015,209,11.8
833,70,2015,209,11.8
834,70,2015,209,11.8
835,70,2015,209,11.8
836,70,2015,209,11.8
837,70,2015,209,11.8
838,70,2015,209,11.8
839,70,2015,209,11.8
840,70,2015,209,11.8
841,71,2015,212,13.5
842,71,2015,212,13.5
843,71,2015,212,13.5
844,71,2015,212,13.5
845,71,2015,212,13.5
846,71,2015,212,13.5
847,71,2015,212,13.5
848,71,2015,212,13.5
849,71,2015,212,13.5
850,71,2015,212,13.5
851,71,2015,212,13.5
852,71,2015,212,13.5
853,72,2015,215,14.3
854,72,2015,215,14.3
855,72,2015,215,14.3
856,72,2015,215,14.3
857,72,2015,215,14.3
858,72,2015,215,14.3
859,72,2015,215,14.3
860,72,2015,215,14.3
861,72,2015,215,14.3
862,72,2015,215,14.3
863,72,2015,215,14.3
864,72,2015,215,14.3
865,73,2015,218,13.5
866,73,2015,218,13.5
867,73,2015,218,13.5
868,73,2015,218,13.5
869,73,2015,218,13.5
870,73,2015,218,13.5
871,73,2015,218,13.5
872,73,2015,218,13.5
873,73,2015,218,13.5
874,73,2015,218,13.5
875,73,2015,218,13.5
876,73,2015,218,13.5
877,74,2015,221,12.4
878,74,2015,221,12.4
879,74,2015,221,12.4
880,74,2015,221,12.4
881,74,2015,221,12.4
882,74,2015,221,12.4
883,74,2015,221,12.4
884,74,2015,221,12.4
885,74,2015,221,12.4
886,74,2015,221,12.4
887,74,2015,221,12.4
888,74,2015,221,12.4
889,75,2015,224,13.0
890,75,2015,224,13.0
891,75,2015,224,13.0
892,75,2015,224,13.0
893,75,2015,224,13.0
894,75,2015,224,13.0
895,75,2015,224,13.0
896,75,2015,224,13.0
897,75,2015,224,13.0
898,75,2015,224,13.0
899,75,2015,224,13.0
900,75,2015,224,13.0
901,76,2015,227,13.5
902,76,2015,227,13.5
903,76,2015,227,13.5
904,76,2015,227,13.5
905,76,2015,227,13.5
906,76,2015,227,13.5
907,76,2015,227,13.5
908,76,2015,227,13.5
909,76,2015,227,13.5
910,76,2015,227,13.5
911,76,2015,227,13.5
912,76,2015,227,13.5
913,77,2015,230,12.7
914,77,2015,230,12.7
915,77,2015,230,12.7
916,77,2015,230,12.7
917,77,2015,230,12.7
918,77,2015,230,12.7
919,77,2015,230,12.7
920,77,2015,230,12.7
921,77,2015,230,12.7
922,77,2015,230,12.7
923,77,2015,230,12.7
924,77,2015,230,12.7
925,78,2015,233,11.5
926,78,2015,233,11.5
927,78,2015,233,11.5
928,78,2015,233,11.5
929,78,2015,233,11.5
930,78,2015,233,11.5
931,78,2015,233,11.5
932,78,2015,233,11.5
933,78,2015,233,11.5
934,78,2015,233,11.5
935,78,2015,233,11.5
936,78,2015,233,11.5
937,79,2015,236,11.0
938,79,2015,236,11.0
939,79,2015,236,11.0
940,79,2015,236,11.0
941,79,2015,236,11.0
942,79,2015,236,11.0
943,79,2015,236,11.0
944,79,2015,236,11.0
945,79,2015,236,11.0
946,79,2015,236,11.0
947,79,2015,236,11.0
948,79,2015,236,11.0
949,80,2015,239,12.1
950,80,2015,239,12.1
951,80,2015,239,12.1
952,80,2015,239,12.1
953,80,2015,239,12.1
954,80,2015,239,12.1
955,80,2015,239,12.1
956,80,2015,239,12.1
957,80,2015,239,12.1
958,80,2015,239,12.1
959,80,2015,239,12.1
960,80,2015,239,12.1
961,81,2015,242,14.8
962,81,2015,242,14.8
963,81,2015,242,14.8
964,81,2015,242,14.8
965,81,2015,242,14.8
966,81,2015,242,14.8
967,81,2015,242,14.8
968,81,2015,242,14.8
969,81,2015,242,14.8
970,81,2015,242,14.8
971,81,2015,242,14.8
972,81,2015,242,14.8
973,82,2015,245,16.0
974,82,2015,245,16.0
975,82,2015,245,16.0
976,82,2015,245,16.0
977,82,2015,245,16.0
978,82,2015,245,16.0
979,82,2015,245,16.0
980,82,2015,245,16.0
981,82,2015,245,16.0
982,82,2015,245,16.0
983,82,2015,245,16.0
984,82,2015,245,16.0
985,83,2015,248,14.4
986,83,2015,248,14.4
987,83,2015,248,14.4
988,83,2015,248,14.4
989,83,2015,248,14.4
990,83,2015,248,14.4
991,83,2015,248,14.4
992,83,2015,248,14.4
993,83,2015,248,14.4
994,83,2015,248,14.4
995,83,2015,248,14.4
996,83,2015,248,14.4
997,84,2015,251,12.8
998,84,2015,251,12.8
999,84,2015,251,12.8
1000,84,2015,251,12.8
1001,84,2015,251,12.8
1002,84,2015,251,12.8
1003,84,2015,251,12.8
1004,84,2015,251,12.8
1005,84,2015,251,12.8
1006,84,2015,251,12.8
1007,84,2015,251,12.8
1008,84,2015,251,12.8
1009,85,2015,254,13.3
1010,85,2015,254,13.3
1011,85,2015,254,13.3
1012,85,2015,254,13.3
1013,85,2015,254,13.3
1014,85,2015,254,13.3
1015,85,2015,254,13.3
1016,85,2015,254,13.3
1017,85,2015,254,13.3
1018,85,2015,254,13.3
1019,85,2015,254,13.3
1020,85,2015,254,13.3
1021,86,2015,257,13.2
1022,86,2015,257,13.2
1023,86,2015,257,13.2
1024,86,2015,257,13.2
1025,86,2015,257,13.2
1026,86,2015,257,13.2
1027,86,2015,257,13.2
1028,86,2015,257,13.2
1029,86,2015,257,13.2
1030,86,2015,257,13.2
1031,86,2015,257,13.2
1032,86,2015,257,13.2
1033,87,2015,260,12.8
1034,87,2015,260,12.8
1035,87,2015,260,12.8
1036,87,2015,260,12.8
1037,87,2015,260,12.8
1038,87,2015,260,12.8
1039,87,2015,260,12.8
1040,87,2015,260,12.8
1041,87,2015,260,12.8
1042,87,2015,260,12.8
1043,87,2015,260,12.8
1044,87,2015,260,12.8
1045,88,2015,263,12.2
1046,88,2015,263,12.2
1047,88,2015,263,12.2
1048,88,2015,263,12.2
1049,88,2015,263,12.2
1050,88,2015,263,12.2
1051,88,2015,263,12.2
1052,88,2015,263,12.2
1053,88,2015,263,12.2
1054,88,2015,263,12.2
1055,88,2015,263,12.2
1056,88,2015,263,12.2
1057,89,2015,266,11.9
1058,89,2015,266,11.9
1059,89,2015,266,11.9
1060,89,2015,266,11.9
1061,89,2015,266,11.9
1062,89,2015,266,11.9
1063,89,2015,266,11.9
1064,89,2015,266,11.9
1065,89,2015,266,11.9
1066,89,2015,266,11.9
1067,89,2015,266,11.9
1068,89,2015,266,11.9
1069,90,2015,269,13.6
