threeday_yrmo,threeday_yr,year,dayofyear,varadvecY2_cmsec_0-40mAvg
1979,165,2016,128,-0.005
1980,165,2016,128,-0.005
1981,166,2016,131,-0.004
1982,166,2016,131,-0.004
1983,166,2016,131,-0.004
1984,166,2016,131,-0.004
1985,166,2016,131,-0.004
1986,166,2016,131,-0.004
1987,166,2016,131,-0.004
1988,166,2016,131,-0.004
1989,166,2016,131,-0.004
1990,166,2016,131,-0.004
1991,166,2016,131,-0.004
1992,166,2016,131,-0.004
1993,167,2016,134,0.006
1994,167,2016,134,0.006
1995,167,2016,134,0.006
1996,167,2016,134,0.006
1997,167,2016,134,0.006
1998,167,2016,134,0.006
1999,167,2016,134,0.006
2000,167,2016,134,0.006
2001,167,2016,134,0.006
2002,167,2016,134,0.006
2003,167,2016,134,0.006
2004,167,2016,134,0.006
2005,168,2016,137,0.009
2006,168,2016,137,0.009
2007,168,2016,137,0.009
2008,168,2016,137,0.009
2009,168,2016,137,0.009
2010,168,2016,137,0.009
2011,168,2016,137,0.009
2012,168,2016,137,0.009
2013,168,2016,137,0.009
2014,168,2016,137,0.009
2015,168,2016,137,0.009
2016,168,2016,137,0.009
2017,169,2016,140,0.001
2018,169,2016,140,0.001
2019,169,2016,140,0.001
2020,169,2016,140,0.001
2021,169,2016,140,0.001
2022,169,2016,140,0.001
2023,169,2016,140,0.001
2024,169,2016,140,0.001
2025,169,2016,140,0.001
2026,169,2016,140,0.001
2027,169,2016,140,0.001
2028,169,2016,140,0.001
2029,170,2016,143,0.001
2030,170,2016,143,0.001
2031,170,2016,143,0.001
2032,170,2016,143,0.001
2033,170,2016,143,0.001
2034,170,2016,143,0.001
2035,170,2016,143,0.001
2036,170,2016,143,0.001
2037,170,2016,143,0.001
2038,170,2016,143,0.001
2039,170,2016,143,0.001
2040,170,2016,143,0.001
2041,171,2016,146,-0.001
2042,171,2016,146,-0.001
2043,171,2016,146,-0.001
2044,171,2016,146,-0.001
2045,171,2016,146,-0.001
2046,171,2016,146,-0.001
2047,171,2016,146,-0.001
2048,171,2016,146,-0.001
2049,171,2016,146,-0.001
2050,171,2016,146,-0.001
2051,171,2016,146,-0.001
2052,171,2016,146,-0.001
2053,172,2016,149,-0.003
2054,172,2016,149,-0.003
2055,172,2016,149,-0.003
2056,172,2016,149,-0.003
2057,172,2016,149,-0.003
2058,172,2016,149,-0.003
2059,172,2016,149,-0.003
2060,172,2016,149,-0.003
2061,172,2016,149,-0.003
2062,172,2016,149,-0.003
2063,172,2016,149,-0.003
2064,172,2016,149,-0.003
2065,173,2016,152,-0.003
2066,173,2016,152,-0.003
2067,173,2016,152,-0.003
2068,173,2016,152,-0.003
2069,173,2016,152,-0.003
2070,173,2016,152,-0.003
2071,173,2016,152,-0.003
2072,173,2016,152,-0.003
2073,173,2016,152,-0.003
2074,173,2016,152,-0.003
2075,173,2016,152,-0.003
2076,173,2016,152,-0.003
2077,174,2016,155,0.0
2078,174,2016,155,0.0
2079,174,2016,155,0.0
2080,174,2016,155,0.0
2081,174,2016,155,0.0
2082,174,2016,155,0.0
2083,174,2016,155,0.0
2084,174,2016,155,0.0
2085,174,2016,155,0.0
2086,174,2016,155,0.0
2087,174,2016,155,0.0
2088,174,2016,155,0.0
2089,175,2016,158,-0.005
2090,175,2016,158,-0.005
2091,175,2016,158,-0.005
2092,175,2016,158,-0.005
2093,175,2016,158,-0.005
2094,175,2016,158,-0.005
2095,175,2016,158,-0.005
2096,175,2016,158,-0.005
2097,175,2016,158,-0.005
2098,175,2016,158,-0.005
2099,175,2016,158,-0.005
2100,175,2016,158,-0.005
2101,176,2016,161,-0.002
2102,176,2016,161,-0.002
2103,176,2016,161,-0.002
2104,176,2016,161,-0.002
2105,176,2016,161,-0.002
2106,176,2016,161,-0.002
2107,176,2016,161,-0.002
2108,176,2016,161,-0.002
2109,176,2016,161,-0.002
2110,176,2016,161,-0.002
2111,176,2016,161,-0.002
2112,176,2016,161,-0.002
2113,177,2016,164,0.002
2114,177,2016,164,0.002
2115,177,2016,164,0.002
2116,177,2016,164,0.002
2117,177,2016,164,0.002
2118,177,2016,164,0.002
2119,177,2016,164,0.002
2120,177,2016,164,0.002
2121,177,2016,164,0.002
2122,177,2016,164,0.002
2123,177,2016,164,0.002
2124,177,2016,164,0.002
2125,178,2016,167,0.002
2126,178,2016,167,0.002
2127,178,2016,167,0.002
2128,178,2016,167,0.002
2129,178,2016,167,0.002
2130,178,2016,167,0.002
2131,178,2016,167,0.002
2132,178,2016,167,0.002
2133,178,2016,167,0.002
2134,178,2016,167,0.002
2135,178,2016,167,0.002
2136,178,2016,167,0.002
2137,179,2016,170,-0.002
2138,179,2016,170,-0.002
2139,179,2016,170,-0.002
2140,179,2016,170,-0.002
2141,179,2016,170,-0.002
2142,179,2016,170,-0.002
2143,179,2016,170,-0.002
2144,179,2016,170,-0.002
2145,179,2016,170,-0.002
2146,179,2016,170,-0.002
2147,179,2016,170,-0.002
2148,179,2016,170,-0.002
2149,180,2016,173,-0.003
2150,180,2016,173,-0.003
2151,180,2016,173,-0.003
2152,180,2016,173,-0.003
2153,180,2016,173,-0.003
2154,180,2016,173,-0.003
2155,180,2016,173,-0.003
2156,180,2016,173,-0.003
2157,180,2016,173,-0.003
2158,180,2016,173,-0.003
2159,180,2016,173,-0.003
2160,180,2016,173,-0.003
2161,181,2016,176,-0.0
2162,181,2016,176,-0.0
2163,181,2016,176,-0.0
2164,181,2016,176,-0.0
2165,181,2016,176,-0.0
2166,181,2016,176,-0.0
2167,181,2016,176,-0.0
2168,181,2016,176,-0.0
2169,181,2016,176,-0.0
2170,181,2016,176,-0.0
2171,181,2016,176,-0.0
2172,181,2016,176,-0.0
2173,182,2016,179,-0.002
2174,182,2016,179,-0.002
2175,182,2016,179,-0.002
2176,182,2016,179,-0.002
2177,182,2016,179,-0.002
2178,182,2016,179,-0.002
2179,182,2016,179,-0.002
2180,182,2016,179,-0.002
2181,182,2016,179,-0.002
2182,182,2016,179,-0.002
2183,182,2016,179,-0.002
2184,182,2016,179,-0.002
2185,183,2016,182,-0.004
2186,183,2016,182,-0.004
2187,183,2016,182,-0.004
2188,183,2016,182,-0.004
2189,183,2016,182,-0.004
2190,183,2016,182,-0.004
2191,183,2016,182,-0.004
2192,183,2016,182,-0.004
2193,183,2016,182,-0.004
2194,183,2016,182,-0.004
2195,183,2016,182,-0.004
2196,183,2016,182,-0.004
2197,184,2016,185,-0.0
2198,184,2016,185,-0.0
2199,184,2016,185,-0.0
2200,184,2016,185,-0.0
2201,184,2016,185,-0.0
2202,184,2016,185,-0.0
2203,184,2016,185,-0.0
2204,184,2016,185,-0.0
2205,184,2016,185,-0.0
2206,184,2016,185,-0.0
2207,184,2016,185,-0.0
2208,184,2016,185,-0.0
2209,185,2016,188,-0.005
2210,185,2016,188,-0.005
2211,185,2016,188,-0.005
2212,185,2016,188,-0.005
2213,185,2016,188,-0.005
2214,185,2016,188,-0.005
2215,185,2016,188,-0.005
2216,185,2016,188,-0.005
2217,185,2016,188,-0.005
2218,185,2016,188,-0.005
2219,185,2016,188,-0.005
2220,185,2016,188,-0.005
2221,186,2016,191,0.008
2222,186,2016,191,0.008
2223,186,2016,191,0.008
2224,186,2016,191,0.008
2225,186,2016,191,0.008
2226,186,2016,191,0.008
2227,186,2016,191,0.008
2228,186,2016,191,0.008
2229,186,2016,191,0.008
2230,186,2016,191,0.008
2231,186,2016,191,0.008
2232,186,2016,191,0.008
2233,187,2016,194,0.003
2234,187,2016,194,0.003
2235,187,2016,194,0.003
2236,187,2016,194,0.003
2237,187,2016,194,0.003
2238,187,2016,194,0.003
2239,187,2016,194,0.003
2240,187,2016,194,0.003
2241,187,2016,194,0.003
2242,187,2016,194,0.003
2243,187,2016,194,0.003
2244,187,2016,194,0.003
2245,188,2016,197,-0.005
2246,188,2016,197,-0.005
2247,188,2016,197,-0.005
2248,188,2016,197,-0.005
2249,188,2016,197,-0.005
2250,188,2016,197,-0.005
2251,188,2016,197,-0.005
2252,188,2016,197,-0.005
2253,188,2016,197,-0.005
2254,188,2016,197,-0.005
2255,188,2016,197,-0.005
2256,188,2016,197,-0.005
2257,189,2016,200,-0.003
2258,189,2016,200,-0.003
2259,189,2016,200,-0.003
2260,189,2016,200,-0.003
2261,189,2016,200,-0.003
2262,189,2016,200,-0.003
2263,189,2016,200,-0.003
2264,189,2016,200,-0.003
2265,189,2016,200,-0.003
2266,189,2016,200,-0.003
2267,189,2016,200,-0.003
2268,189,2016,200,-0.003
2269,190,2016,203,-0.0
2270,190,2016,203,-0.0
2271,190,2016,203,-0.0
2272,190,2016,203,-0.0
2273,190,2016,203,-0.0
2274,190,2016,203,-0.0
2275,190,2016,203,-0.0
2276,190,2016,203,-0.0
2277,190,2016,203,-0.0
2278,190,2016,203,-0.0
2279,190,2016,203,-0.0
2280,190,2016,203,-0.0
2281,191,2016,206,-0.0
2282,191,2016,206,-0.0
2283,191,2016,206,-0.0
2284,191,2016,206,-0.0
2285,191,2016,206,-0.0
2286,191,2016,206,-0.0
2287,191,2016,206,-0.0
2288,191,2016,206,-0.0
2289,191,2016,206,-0.0
2290,191,2016,206,-0.0
2291,191,2016,206,-0.0
2292,191,2016,206,-0.0
2293,192,2016,209,-0.001
2294,192,2016,209,-0.001
2295,192,2016,209,-0.001
2296,192,2016,209,-0.001
2297,192,2016,209,-0.001
2298,192,2016,209,-0.001
2299,192,2016,209,-0.001
2300,192,2016,209,-0.001
2301,192,2016,209,-0.001
2302,192,2016,209,-0.001
2303,192,2016,209,-0.001
2304,192,2016,209,-0.001
2305,193,2016,212,-0.01
2306,193,2016,212,-0.01
2307,193,2016,212,-0.01
2308,193,2016,212,-0.01
2309,193,2016,212,-0.01
2310,193,2016,212,-0.01
2311,193,2016,212,-0.01
2312,193,2016,212,-0.01
2313,193,2016,212,-0.01
2314,193,2016,212,-0.01
2315,193,2016,212,-0.01
2316,193,2016,212,-0.01
2317,194,2016,215,0.001
2318,194,2016,215,0.001
2319,194,2016,215,0.001
2320,194,2016,215,0.001
2321,194,2016,215,0.001
2322,194,2016,215,0.001
2323,194,2016,215,0.001
2324,194,2016,215,0.001
2325,194,2016,215,0.001
2326,194,2016,215,0.001
2327,194,2016,215,0.001
2328,194,2016,215,0.001
2329,195,2016,218,0.002
2330,195,2016,218,0.002
2331,195,2016,218,0.002
2332,195,2016,218,0.002
2333,195,2016,218,0.002
2334,195,2016,218,0.002
2335,195,2016,218,0.002
2336,195,2016,218,0.002
2337,195,2016,218,0.002
2338,195,2016,218,0.002
2339,195,2016,218,0.002
2340,195,2016,218,0.002
2341,196,2016,221,0.005
2342,196,2016,221,0.005
2343,196,2016,221,0.005
2344,196,2016,221,0.005
2345,196,2016,221,0.005
2346,196,2016,221,0.005
2347,196,2016,221,0.005
2348,196,2016,221,0.005
2349,196,2016,221,0.005
2350,196,2016,221,0.005
2351,196,2016,221,0.005
2352,196,2016,221,0.005
2353,197,2016,224,0.003
2354,197,2016,224,0.003
2355,197,2016,224,0.003
2356,197,2016,224,0.003
2357,197,2016,224,0.003
2358,197,2016,224,0.003
2359,197,2016,224,0.003
2360,197,2016,224,0.003
2361,197,2016,224,0.003
2362,197,2016,224,0.003
2363,197,2016,224,0.003
2364,197,2016,224,0.003
2365,198,2016,227,-0.005
2366,198,2016,227,-0.005
2367,198,2016,227,-0.005
2368,198,2016,227,-0.005
2369,198,2016,227,-0.005
2370,198,2016,227,-0.005
2371,198,2016,227,-0.005
2372,198,2016,227,-0.005
2373,198,2016,227,-0.005
2374,198,2016,227,-0.005
2375,198,2016,227,-0.005
2376,198,2016,227,-0.005
2377,199,2016,230,-0.007
2378,199,2016,230,-0.007
2379,199,2016,230,-0.007
2380,199,2016,230,-0.007
2381,199,2016,230,-0.007
2382,199,2016,230,-0.007
2383,199,2016,230,-0.007
2384,199,2016,230,-0.007
2385,199,2016,230,-0.007
2386,199,2016,230,-0.007
2387,199,2016,230,-0.007
2388,199,2016,230,-0.007
2389,200,2016,233,-0.002
2390,200,2016,233,-0.002
2391,200,2016,233,-0.002
2392,200,2016,233,-0.002
2393,200,2016,233,-0.002
2394,200,2016,233,-0.002
2395,200,2016,233,-0.002
2396,200,2016,233,-0.002
2397,200,2016,233,-0.002
2398,200,2016,233,-0.002
2399,200,2016,233,-0.002
2400,200,2016,233,-0.002
2401,201,2016,236,-0.001
2402,201,2016,236,-0.001
2403,201,2016,236,-0.001
2404,201,2016,236,-0.001
2405,201,2016,236,-0.001
2406,201,2016,236,-0.001
2407,201,2016,236,-0.001
2408,201,2016,236,-0.001
2409,201,2016,236,-0.001
2410,201,2016,236,-0.001
2411,201,2016,236,-0.001
2412,201,2016,236,-0.001
2413,202,2016,239,0.003
2414,202,2016,239,0.003
2415,202,2016,239,0.003
2416,202,2016,239,0.003
2417,202,2016,239,0.003
2418,202,2016,239,0.003
2419,202,2016,239,0.003
2420,202,2016,239,0.003
2421,202,2016,239,0.003
2422,202,2016,239,0.003
2423,202,2016,239,0.003
2424,202,2016,239,0.003
2425,203,2016,242,0.004
2426,203,2016,242,0.004
2427,203,2016,242,0.004
2428,203,2016,242,0.004
2429,203,2016,242,0.004
2430,203,2016,242,0.004
2431,203,2016,242,0.004
2432,203,2016,242,0.004
2433,203,2016,242,0.004
2434,203,2016,242,0.004
2435,203,2016,242,0.004
2436,203,2016,242,0.004
2437,204,2016,245,0.007
2438,204,2016,245,0.007
2439,204,2016,245,0.007
2440,204,2016,245,0.007
2441,204,2016,245,0.007
2442,204,2016,245,0.007
2443,204,2016,245,0.007
2444,204,2016,245,0.007
2445,204,2016,245,0.007
2446,204,2016,245,0.007
2447,204,2016,245,0.007
2448,204,2016,245,0.007
2449,205,2016,248,0.002
2450,205,2016,248,0.002
2451,205,2016,248,0.002
2452,205,2016,248,0.002
2453,205,2016,248,0.002
2454,205,2016,248,0.002
2455,205,2016,248,0.002
2456,205,2016,248,0.002
2457,205,2016,248,0.002
2458,205,2016,248,0.002
2459,205,2016,248,0.002
2460,205,2016,248,0.002
2461,206,2016,251,0.002
2462,206,2016,251,0.002
2463,206,2016,251,0.002
2464,206,2016,251,0.002
2465,206,2016,251,0.002
2466,206,2016,251,0.002
2467,206,2016,251,0.002
2468,206,2016,251,0.002
2469,206,2016,251,0.002
2470,206,2016,251,0.002
2471,206,2016,251,0.002
2472,206,2016,251,0.002
2473,207,2016,254,-0.003
2474,207,2016,254,-0.003
2475,207,2016,254,-0.003
2476,207,2016,254,-0.003
2477,207,2016,254,-0.003
2478,207,2016,254,-0.003
2479,207,2016,254,-0.003
2480,207,2016,254,-0.003
2481,207,2016,254,-0.003
2482,207,2016,254,-0.003
2483,207,2016,254,-0.003
2484,207,2016,254,-0.003
2485,208,2016,257,-0.008
2486,208,2016,257,-0.008
2487,208,2016,257,-0.008
2488,208,2016,257,-0.008
2489,208,2016,257,-0.008
2490,208,2016,257,-0.008
2491,208,2016,257,-0.008
2492,208,2016,257,-0.008
2493,208,2016,257,-0.008
2494,208,2016,257,-0.008
2495,208,2016,257,-0.008
2496,208,2016,257,-0.008
2497,209,2016,260,-0.003
2498,209,2016,260,-0.003
2499,209,2016,260,-0.003
2500,209,2016,260,-0.003
2501,209,2016,260,-0.003
2502,209,2016,260,-0.003
2503,209,2016,260,-0.003
2504,209,2016,260,-0.003
2505,209,2016,260,-0.003
2506,209,2016,260,-0.003
2507,209,2016,260,-0.003
2508,209,2016,260,-0.003
2509,210,2016,263,0.004
2510,210,2016,263,0.004
2511,210,2016,263,0.004
2512,210,2016,263,0.004
2513,210,2016,263,0.004
2514,210,2016,263,0.004
2515,210,2016,263,0.004
2516,210,2016,263,0.004
2517,210,2016,263,0.004
2518,210,2016,263,0.004
2519,210,2016,263,0.004
2520,210,2016,263,0.004
2521,211,2016,266,-0.0
2522,211,2016,266,-0.0
2523,211,2016,266,-0.0
2524,211,2016,266,-0.0
2525,211,2016,266,-0.0
2526,211,2016,266,-0.0
2527,211,2016,266,-0.0
2528,211,2016,266,-0.0
2529,211,2016,266,-0.0
2530,211,2016,266,-0.0
2531,211,2016,266,-0.0
2532,211,2016,266,-0.0
2533,212,2016,269,0.003
2534,212,2016,269,0.003
2535,212,2016,269,0.003
2536,212,2016,269,0.003
2537,212,2016,269,0.003
2538,212,2016,269,0.003
2539,212,2016,269,0.003
2540,212,2016,269,0.003
2541,212,2016,269,0.003
2542,212,2016,269,0.003
2543,212,2016,269,0.003
2544,212,2016,269,0.003
2545,213,2016,272,-0.009
2546,213,2016,272,-0.009
2547,213,2016,272,-0.009
2548,213,2016,272,-0.009
2549,213,2016,272,-0.009
2550,213,2016,272,-0.009
2551,213,2016,272,-0.009
2552,213,2016,272,-0.009
2553,213,2016,272,-0.009
2554,213,2016,272,-0.009
2555,213,2016,272,-0.009
2556,213,2016,272,-0.009
2557,214,2016,275,-0.005
2558,214,2016,275,-0.005
2559,214,2016,275,-0.005
2560,214,2016,275,-0.005
2561,214,2016,275,-0.005
2562,214,2016,275,-0.005
2563,214,2016,275,-0.005
2564,214,2016,275,-0.005
2565,214,2016,275,-0.005
2566,214,2016,275,-0.005
2567,214,2016,275,-0.005
2568,214,2016,275,-0.005
2569,215,2016,278,0.002
2570,215,2016,278,0.002
2571,215,2016,278,0.002
2572,215,2016,278,0.002
2573,215,2016,278,0.002
2574,215,2016,278,0.002
2575,215,2016,278,0.002
2576,215,2016,278,0.002
2577,215,2016,278,0.002
2578,215,2016,278,0.002
2579,215,2016,278,0.002
2580,215,2016,278,0.002
2581,216,2016,281,0.007
2582,216,2016,281,0.007
2583,216,2016,281,0.007
2584,216,2016,281,0.007
2585,216,2016,281,0.007
2586,216,2016,281,0.007
2587,216,2016,281,0.007
2588,216,2016,281,0.007
2589,216,2016,281,0.007
2590,216,2016,281,0.007
2591,216,2016,281,0.007
2592,216,2016,281,0.007
2593,217,2016,284,-0.0
2594,217,2016,284,-0.0
2595,217,2016,284,-0.0
2596,217,2016,284,-0.0
2597,217,2016,284,-0.0
2598,217,2016,284,-0.0
2599,217,2016,284,-0.0
2600,217,2016,284,-0.0
2601,217,2016,284,-0.0
2602,217,2016,284,-0.0
2603,217,2016,284,-0.0
2604,217,2016,284,-0.0
2605,218,2016,287,-0.001
2606,218,2016,287,-0.001
2607,218,2016,287,-0.001
2608,218,2016,287,-0.001
2609,218,2016,287,-0.001
2610,218,2016,287,-0.001
2611,218,2016,287,-0.001
2612,218,2016,287,-0.001
2613,218,2016,287,-0.001
2614,218,2016,287,-0.001
2615,218,2016,287,-0.001
2616,218,2016,287,-0.001
2617,219,2016,290,0.008
2618,219,2016,290,0.008
2619,219,2016,290,0.008
2620,219,2016,290,0.008
2621,219,2016,290,0.008
2622,219,2016,290,0.008
2623,219,2016,290,0.008
2624,219,2016,290,0.008
2625,219,2016,290,0.008
2626,219,2016,290,0.008
2627,219,2016,290,0.008
2628,219,2016,290,0.008
2629,220,2016,293,-0.0
2630,220,2016,293,-0.0
2631,220,2016,293,-0.0
2632,220,2016,293,-0.0
2633,220,2016,293,-0.0
2634,220,2016,293,-0.0
2635,220,2016,293,-0.0
2636,220,2016,293,-0.0
2637,220,2016,293,-0.0
2638,220,2016,293,-0.0
2639,220,2016,293,-0.0
2640,220,2016,293,-0.0
2641,221,2016,296,0.001
2642,221,2016,296,0.001
2643,221,2016,296,0.001
2644,221,2016,296,0.001
2645,221,2016,296,0.001
2646,221,2016,296,0.001
2647,221,2016,296,0.001
2648,221,2016,296,0.001
2649,221,2016,296,0.001
2650,221,2016,296,0.001
2651,221,2016,296,0.001
2652,221,2016,296,0.001
2653,222,2016,299,0.002
2654,222,2016,299,0.002
2655,222,2016,299,0.002
2656,222,2016,299,0.002
2657,222,2016,299,0.002
2658,222,2016,299,0.002
2659,222,2016,299,0.002
2660,222,2016,299,0.002
2661,222,2016,299,0.002
2662,222,2016,299,0.002
2663,222,2016,299,0.002
2664,222,2016,299,0.002
2665,223,2016,302,0.002
2666,223,2016,302,0.002
2667,223,2016,302,0.002
2668,223,2016,302,0.002
2669,223,2016,302,0.002
2670,223,2016,302,0.002
2671,223,2016,302,0.002
2672,223,2016,302,0.002
2673,223,2016,302,0.002
2674,223,2016,302,0.002
2675,223,2016,302,0.002
2676,223,2016,302,0.002
2677,224,2016,305,-0.009
2678,224,2016,305,-0.009
2679,224,2016,305,-0.009
2680,224,2016,305,-0.009
2681,224,2016,305,-0.009
2682,224,2016,305,-0.009
2683,224,2016,305,-0.009
2684,224,2016,305,-0.009
2685,224,2016,305,-0.009
2686,224,2016,305,-0.009
2687,224,2016,305,-0.009
2688,224,2016,305,-0.009
2689,225,2016,308,0.003
2690,225,2016,308,0.003
2691,225,2016,308,0.003
2692,225,2016,308,0.003
2693,225,2016,308,0.003
2694,225,2016,308,0.003
2695,225,2016,308,0.003
2696,225,2016,308,0.003
2697,225,2016,308,0.003
2698,225,2016,308,0.003
2699,225,2016,308,0.003
2700,225,2016,308,0.003
2701,226,2016,311,0.006
2702,226,2016,311,0.006
2703,226,2016,311,0.006
2704,226,2016,311,0.006
2705,226,2016,311,0.006
2706,226,2016,311,0.006
2707,226,2016,311,0.006
2708,226,2016,311,0.006
2709,226,2016,311,0.006
2710,226,2016,311,0.006
2711,226,2016,311,0.006
2712,226,2016,311,0.006
2713,227,2016,314,0.007
2714,227,2016,314,0.007
2715,227,2016,314,0.007
2716,227,2016,314,0.007
2717,227,2016,314,0.007
2718,227,2016,314,0.007
2719,227,2016,314,0.007
2720,227,2016,314,0.007
2721,227,2016,314,0.007
2722,227,2016,314,0.007
2723,227,2016,314,0.007
2724,227,2016,314,0.007
2725,228,2016,317,-0.003
2726,228,2016,317,-0.003
2727,228,2016,317,-0.003
2728,228,2016,317,-0.003
2729,228,2016,317,-0.003
2730,228,2016,317,-0.003
2731,228,2016,317,-0.003
2732,228,2016,317,-0.003
2733,228,2016,317,-0.003
2734,228,2016,317,-0.003
2735,228,2016,317,-0.003
2736,228,2016,317,-0.003
2737,229,2016,320,-0.005
2738,229,2016,320,-0.005
2739,229,2016,320,-0.005
2740,229,2016,320,-0.005
2741,229,2016,320,-0.005
2742,229,2016,320,-0.005
2743,229,2016,320,-0.005
2744,229,2016,320,-0.005
2745,229,2016,320,-0.005
2746,229,2016,320,-0.005
2747,229,2016,320,-0.005
2748,229,2016,320,-0.005
2749,230,2016,323,-0.006
2750,230,2016,323,-0.006
2751,230,2016,323,-0.006
2752,230,2016,323,-0.006
2753,230,2016,323,-0.006
2754,230,2016,323,-0.006
2755,230,2016,323,-0.006
2756,230,2016,323,-0.006
2757,230,2016,323,-0.006
2758,230,2016,323,-0.006
2759,230,2016,323,-0.006
2760,230,2016,323,-0.006
2761,231,2016,326,0.006
2762,231,2016,326,0.006
2763,231,2016,326,0.006
2764,231,2016,326,0.006
2765,231,2016,326,0.006
2766,231,2016,326,0.006
2767,231,2016,326,0.006
2768,231,2016,326,0.006
2769,231,2016,326,0.006
2770,231,2016,326,0.006
2771,231,2016,326,0.006
2772,231,2016,326,0.006
2773,232,2016,329,0.011
2774,232,2016,329,0.011
2775,232,2016,329,0.011
2776,232,2016,329,0.011
2777,232,2016,329,0.011
2778,232,2016,329,0.011
2779,232,2016,329,0.011
2780,232,2016,329,0.011
2781,232,2016,329,0.011
2782,232,2016,329,0.011
2783,232,2016,329,0.011
2784,232,2016,329,0.011
2785,233,2016,332,-0.001
2786,233,2016,332,-0.001
2787,233,2016,332,-0.001
2788,233,2016,332,-0.001
2789,233,2016,332,-0.001
2790,233,2016,332,-0.001
2791,233,2016,332,-0.001
2792,233,2016,332,-0.001
2793,233,2016,332,-0.001
2794,233,2016,332,-0.001
2795,233,2016,332,-0.001
2796,233,2016,332,-0.001
2797,234,2016,335,-0.003
2798,234,2016,335,-0.003
2799,234,2016,335,-0.003
2800,234,2016,335,-0.003
2801,234,2016,335,-0.003
2802,234,2016,335,-0.003
2803,234,2016,335,-0.003
2804,234,2016,335,-0.003
2805,234,2016,335,-0.003
2806,234,2016,335,-0.003
2807,234,2016,335,-0.003
2808,234,2016,335,-0.003
2809,235,2016,338,-0.001
2810,235,2016,338,-0.001
2811,235,2016,338,-0.001
2812,235,2016,338,-0.001
2813,235,2016,338,-0.001
2814,235,2016,338,-0.001
2815,235,2016,338,-0.001
2816,235,2016,338,-0.001
2817,235,2016,338,-0.001
2818,235,2016,338,-0.001
2819,235,2016,338,-0.001
2820,235,2016,338,-0.001
2821,236,2016,341,-0.006
2822,236,2016,341,-0.006
2823,236,2016,341,-0.006
2824,236,2016,341,-0.006
2825,236,2016,341,-0.006
2826,236,2016,341,-0.006
2827,236,2016,341,-0.006
2828,236,2016,341,-0.006
2829,236,2016,341,-0.006
2830,236,2016,341,-0.006
2831,236,2016,341,-0.006
2832,236,2016,341,-0.006
2833,237,2016,344,0.003
2834,237,2016,344,0.003
2835,237,2016,344,0.003
2836,237,2016,344,0.003
2837,237,2016,344,0.003
2838,237,2016,344,0.003
2839,237,2016,344,0.003
2840,237,2016,344,0.003
2841,237,2016,344,0.003
2842,237,2016,344,0.003
2843,237,2016,344,0.003
2844,237,2016,344,0.003
2845,238,2016,347,0.001
2846,238,2016,347,0.001
2847,238,2016,347,0.001
2848,238,2016,347,0.001
2849,238,2016,347,0.001
2850,238,2016,347,0.001
2851,238,2016,347,0.001
2852,238,2016,347,0.001
2853,238,2016,347,0.001
2854,238,2016,347,0.001
2855,238,2016,347,0.001
2856,238,2016,347,0.001
2857,239,2016,350,-0.004
2858,239,2016,350,-0.004
2859,239,2016,350,-0.004
2860,239,2016,350,-0.004
2861,239,2016,350,-0.004
2862,239,2016,350,-0.004
2863,239,2016,350,-0.004
2864,239,2016,350,-0.004
2865,239,2016,350,-0.004
2866,239,2016,350,-0.004
2867,239,2016,350,-0.004
2868,239,2016,350,-0.004
2869,240,2016,353,-0.002
2870,240,2016,353,-0.002
2871,240,2016,353,-0.002
2872,240,2016,353,-0.002
2873,240,2016,353,-0.002
2874,240,2016,353,-0.002
2875,240,2016,353,-0.002
2876,240,2016,353,-0.002
2877,240,2016,353,-0.002
2878,240,2016,353,-0.002
2879,240,2016,353,-0.002
2880,240,2016,353,-0.002
2881,241,2016,356,0.003
2882,241,2016,356,0.003
2883,241,2016,356,0.003
2884,241,2016,356,0.003
2885,241,2016,356,0.003
2886,241,2016,356,0.003
2887,241,2016,356,0.003
2888,241,2016,356,0.003
2889,241,2016,356,0.003
2890,241,2016,356,0.003
2891,241,2016,356,0.003
2892,241,2016,356,0.003
2893,242,2016,359,0.002
2894,242,2016,359,0.002
2895,242,2016,359,0.002
2896,242,2016,359,0.002
2897,242,2016,359,0.002
2898,242,2016,359,0.002
2899,242,2016,359,0.002
2900,242,2016,359,0.002
2901,242,2016,359,0.002
2902,242,2016,359,0.002
2903,242,2016,359,0.002
2904,242,2016,359,0.002
2905,243,2016,362,0.004
2906,243,2016,362,0.004
2907,243,2016,362,0.004
2908,243,2016,362,0.004
2909,243,2016,362,0.004
2910,243,2016,362,0.004
2911,243,2016,362,0.004
2912,243,2016,362,0.004
2913,243,2016,362,0.004
2914,243,2016,362,0.004
2915,243,2016,362,0.004
2916,243,2016,362,0.004
2917,244,2016,365,0.0
2918,244,2016,365,0.0
2919,244,2016,365,0.0
2920,244,2016,365,0.0
2921,244,2016,365,0.0
2922,244,2016,365,0.0
2923,244,2016,365,0.0
2924,244,2016,365,0.0
2925,244,2016,365,0.0
2926,244,2016,365,0.0
2927,244,2016,365,0.0
2928,244,2016,365,0.0
2929,245,2017,2,-0.005
2930,245,2017,2,-0.005
2931,245,2017,2,-0.005
2932,245,2017,2,-0.005
2933,245,2017,2,-0.005
2934,245,2017,2,-0.005
2935,245,2017,2,-0.005
2936,245,2017,2,-0.005
2937,245,2017,2,-0.005
2938,245,2017,2,-0.005
