threeday_yrmo,threeday_yr,year,dayofyear,varadvecY1_cmsec_0-10mAvg
1983,166,2016,131,-0.017
1984,166,2016,131,-0.017
1985,166,2016,131,-0.017
1986,166,2016,131,-0.017
1987,166,2016,131,-0.017
1988,166,2016,131,-0.017
1989,166,2016,131,-0.017
1990,166,2016,131,-0.017
1991,166,2016,131,-0.017
1992,166,2016,131,-0.017
1993,167,2016,134,0.008
1994,167,2016,134,0.008
1995,167,2016,134,0.008
1996,167,2016,134,0.008
1997,167,2016,134,0.008
1998,167,2016,134,0.008
1999,167,2016,134,0.008
2000,167,2016,134,0.008
2001,167,2016,134,0.008
2002,167,2016,134,0.008
2003,167,2016,134,0.008
2004,167,2016,134,0.008
2005,168,2016,137,0.021
2006,168,2016,137,0.021
2007,168,2016,137,0.021
2008,168,2016,137,0.021
2009,168,2016,137,0.021
2010,168,2016,137,0.021
2011,168,2016,137,0.021
2012,168,2016,137,0.021
2013,168,2016,137,0.021
2014,168,2016,137,0.021
2015,168,2016,137,0.021
2016,168,2016,137,0.021
2017,169,2016,140,-0.002
2018,169,2016,140,-0.002
2019,169,2016,140,-0.002
2020,169,2016,140,-0.002
2021,169,2016,140,-0.002
2022,169,2016,140,-0.002
2023,169,2016,140,-0.002
2024,169,2016,140,-0.002
2025,169,2016,140,-0.002
2026,169,2016,140,-0.002
2027,169,2016,140,-0.002
2028,169,2016,140,-0.002
2029,170,2016,143,-0.0
2030,170,2016,143,-0.0
2031,170,2016,143,-0.0
2032,170,2016,143,-0.0
2033,170,2016,143,-0.0
2034,170,2016,143,-0.0
2035,170,2016,143,-0.0
2036,170,2016,143,-0.0
2037,170,2016,143,-0.0
2038,170,2016,143,-0.0
2039,170,2016,143,-0.0
2040,170,2016,143,-0.0
2041,171,2016,146,-0.002
2042,171,2016,146,-0.002
2043,171,2016,146,-0.002
2044,171,2016,146,-0.002
2045,171,2016,146,-0.002
2046,171,2016,146,-0.002
2047,171,2016,146,-0.002
2048,171,2016,146,-0.002
2049,171,2016,146,-0.002
2050,171,2016,146,-0.002
2051,171,2016,146,-0.002
2052,171,2016,146,-0.002
2053,172,2016,149,-0.008
2054,172,2016,149,-0.008
2055,172,2016,149,-0.008
2056,172,2016,149,-0.008
2057,172,2016,149,-0.008
2058,172,2016,149,-0.008
2059,172,2016,149,-0.008
2060,172,2016,149,-0.008
2061,172,2016,149,-0.008
2062,172,2016,149,-0.008
2063,172,2016,149,-0.008
2064,172,2016,149,-0.008
2065,173,2016,152,-0.008
2066,173,2016,152,-0.008
2067,173,2016,152,-0.008
2068,173,2016,152,-0.008
2069,173,2016,152,-0.008
2070,173,2016,152,-0.008
2071,173,2016,152,-0.008
2072,173,2016,152,-0.008
2073,173,2016,152,-0.008
2074,173,2016,152,-0.008
2075,173,2016,152,-0.008
2076,173,2016,152,-0.008
2077,174,2016,155,0.001
2078,174,2016,155,0.001
2079,174,2016,155,0.001
2080,174,2016,155,0.001
2081,174,2016,155,0.001
2082,174,2016,155,0.001
2083,174,2016,155,0.001
2084,174,2016,155,0.001
2085,174,2016,155,0.001
2086,174,2016,155,0.001
2087,174,2016,155,0.001
2088,174,2016,155,0.001
2089,175,2016,158,-0.019
2090,175,2016,158,-0.019
2091,175,2016,158,-0.019
2092,175,2016,158,-0.019
2093,175,2016,158,-0.019
2094,175,2016,158,-0.019
2095,175,2016,158,-0.019
2096,175,2016,158,-0.019
2097,175,2016,158,-0.019
2098,175,2016,158,-0.019
2099,175,2016,158,-0.019
2100,175,2016,158,-0.019
2101,176,2016,161,-0.013
2102,176,2016,161,-0.013
2103,176,2016,161,-0.013
2104,176,2016,161,-0.013
2105,176,2016,161,-0.013
2106,176,2016,161,-0.013
2107,176,2016,161,-0.013
2108,176,2016,161,-0.013
2109,176,2016,161,-0.013
2110,176,2016,161,-0.013
2111,176,2016,161,-0.013
2112,176,2016,161,-0.013
2113,177,2016,164,0.0
2114,177,2016,164,0.0
2115,177,2016,164,0.0
2116,177,2016,164,0.0
2117,177,2016,164,0.0
2118,177,2016,164,0.0
2119,177,2016,164,0.0
2120,177,2016,164,0.0
2121,177,2016,164,0.0
2122,177,2016,164,0.0
2123,177,2016,164,0.0
2124,177,2016,164,0.0
2125,178,2016,167,0.002
2126,178,2016,167,0.002
2127,178,2016,167,0.002
2128,178,2016,167,0.002
2129,178,2016,167,0.002
2130,178,2016,167,0.002
2131,178,2016,167,0.002
2132,178,2016,167,0.002
2133,178,2016,167,0.002
2134,178,2016,167,0.002
2135,178,2016,167,0.002
2136,178,2016,167,0.002
2137,179,2016,170,-0.01
2138,179,2016,170,-0.01
2139,179,2016,170,-0.01
2140,179,2016,170,-0.01
2141,179,2016,170,-0.01
2142,179,2016,170,-0.01
2143,179,2016,170,-0.01
2144,179,2016,170,-0.01
2145,179,2016,170,-0.01
2146,179,2016,170,-0.01
2147,179,2016,170,-0.01
2148,179,2016,170,-0.01
2149,180,2016,173,-0.012
2150,180,2016,173,-0.012
2151,180,2016,173,-0.012
2152,180,2016,173,-0.012
2153,180,2016,173,-0.012
2154,180,2016,173,-0.012
2155,180,2016,173,-0.012
2156,180,2016,173,-0.012
2157,180,2016,173,-0.012
2158,180,2016,173,-0.012
2159,180,2016,173,-0.012
2160,180,2016,173,-0.012
2161,181,2016,176,-0.001
2162,181,2016,176,-0.001
2163,181,2016,176,-0.001
2164,181,2016,176,-0.001
2165,181,2016,176,-0.001
2166,181,2016,176,-0.001
2167,181,2016,176,-0.001
2168,181,2016,176,-0.001
2169,181,2016,176,-0.001
2170,181,2016,176,-0.001
2171,181,2016,176,-0.001
2172,181,2016,176,-0.001
2173,182,2016,179,-0.009
2174,182,2016,179,-0.009
2175,182,2016,179,-0.009
2176,182,2016,179,-0.009
2177,182,2016,179,-0.009
2178,182,2016,179,-0.009
2179,182,2016,179,-0.009
2180,182,2016,179,-0.009
2181,182,2016,179,-0.009
2182,182,2016,179,-0.009
2183,182,2016,179,-0.009
2184,182,2016,179,-0.009
2185,183,2016,182,-0.014
2186,183,2016,182,-0.014
2187,183,2016,182,-0.014
2188,183,2016,182,-0.014
2189,183,2016,182,-0.014
2190,183,2016,182,-0.014
2191,183,2016,182,-0.014
2192,183,2016,182,-0.014
2193,183,2016,182,-0.014
2194,183,2016,182,-0.014
2195,183,2016,182,-0.014
2196,183,2016,182,-0.014
2197,184,2016,185,-0.003
2198,184,2016,185,-0.003
2199,184,2016,185,-0.003
2200,184,2016,185,-0.003
2201,184,2016,185,-0.003
2202,184,2016,185,-0.003
2203,184,2016,185,-0.003
2204,184,2016,185,-0.003
2205,184,2016,185,-0.003
2206,184,2016,185,-0.003
2207,184,2016,185,-0.003
2208,184,2016,185,-0.003
2209,185,2016,188,-0.019
2210,185,2016,188,-0.019
2211,185,2016,188,-0.019
2212,185,2016,188,-0.019
2213,185,2016,188,-0.019
2214,185,2016,188,-0.019
2215,185,2016,188,-0.019
2216,185,2016,188,-0.019
2217,185,2016,188,-0.019
2218,185,2016,188,-0.019
2219,185,2016,188,-0.019
2220,185,2016,188,-0.019
2221,186,2016,191,0.023
2222,186,2016,191,0.023
2223,186,2016,191,0.023
2224,186,2016,191,0.023
2225,186,2016,191,0.023
2226,186,2016,191,0.023
2227,186,2016,191,0.023
2228,186,2016,191,0.023
2229,186,2016,191,0.023
2230,186,2016,191,0.023
2231,186,2016,191,0.023
2232,186,2016,191,0.023
2233,187,2016,194,0.005
2234,187,2016,194,0.005
2235,187,2016,194,0.005
2236,187,2016,194,0.005
2237,187,2016,194,0.005
2238,187,2016,194,0.005
2239,187,2016,194,0.005
2240,187,2016,194,0.005
2241,187,2016,194,0.005
2242,187,2016,194,0.005
2243,187,2016,194,0.005
2244,187,2016,194,0.005
2245,188,2016,197,-0.022
2246,188,2016,197,-0.022
2247,188,2016,197,-0.022
2248,188,2016,197,-0.022
2249,188,2016,197,-0.022
2250,188,2016,197,-0.022
2251,188,2016,197,-0.022
2252,188,2016,197,-0.022
2253,188,2016,197,-0.022
2254,188,2016,197,-0.022
2255,188,2016,197,-0.022
2256,188,2016,197,-0.022
2257,189,2016,200,-0.014
2258,189,2016,200,-0.014
2259,189,2016,200,-0.014
2260,189,2016,200,-0.014
2261,189,2016,200,-0.014
2262,189,2016,200,-0.014
2263,189,2016,200,-0.014
2264,189,2016,200,-0.014
2265,189,2016,200,-0.014
2266,189,2016,200,-0.014
2267,189,2016,200,-0.014
2268,189,2016,200,-0.014
2269,190,2016,203,-0.001
2270,190,2016,203,-0.001
2271,190,2016,203,-0.001
2272,190,2016,203,-0.001
2273,190,2016,203,-0.001
2274,190,2016,203,-0.001
2275,190,2016,203,-0.001
2276,190,2016,203,-0.001
2277,190,2016,203,-0.001
2278,190,2016,203,-0.001
2279,190,2016,203,-0.001
2280,190,2016,203,-0.001
2281,191,2016,206,-0.004
2282,191,2016,206,-0.004
2283,191,2016,206,-0.004
2284,191,2016,206,-0.004
2285,191,2016,206,-0.004
2286,191,2016,206,-0.004
2287,191,2016,206,-0.004
2288,191,2016,206,-0.004
2289,191,2016,206,-0.004
2290,191,2016,206,-0.004
2291,191,2016,206,-0.004
2292,191,2016,206,-0.004
2293,192,2016,209,-0.009
2294,192,2016,209,-0.009
2295,192,2016,209,-0.009
2296,192,2016,209,-0.009
2297,192,2016,209,-0.009
2298,192,2016,209,-0.009
2299,192,2016,209,-0.009
2300,192,2016,209,-0.009
2301,192,2016,209,-0.009
2302,192,2016,209,-0.009
2303,192,2016,209,-0.009
2304,192,2016,209,-0.009
2305,193,2016,212,-0.041
2306,193,2016,212,-0.041
2307,193,2016,212,-0.041
2308,193,2016,212,-0.041
2309,193,2016,212,-0.041
2310,193,2016,212,-0.041
2311,193,2016,212,-0.041
2312,193,2016,212,-0.041
2313,193,2016,212,-0.041
2314,193,2016,212,-0.041
2315,193,2016,212,-0.041
2316,193,2016,212,-0.041
2317,194,2016,215,-0.009
2318,194,2016,215,-0.009
2319,194,2016,215,-0.009
2320,194,2016,215,-0.009
2321,194,2016,215,-0.009
2322,194,2016,215,-0.009
2323,194,2016,215,-0.009
2324,194,2016,215,-0.009
2325,194,2016,215,-0.009
2326,194,2016,215,-0.009
2327,194,2016,215,-0.009
2328,194,2016,215,-0.009
2329,195,2016,218,-0.001
2330,195,2016,218,-0.001
2331,195,2016,218,-0.001
2332,195,2016,218,-0.001
2333,195,2016,218,-0.001
2334,195,2016,218,-0.001
2335,195,2016,218,-0.001
2336,195,2016,218,-0.001
2337,195,2016,218,-0.001
2338,195,2016,218,-0.001
2339,195,2016,218,-0.001
2340,195,2016,218,-0.001
2341,196,2016,221,0.008
2342,196,2016,221,0.008
2343,196,2016,221,0.008
2344,196,2016,221,0.008
2345,196,2016,221,0.008
2346,196,2016,221,0.008
2347,196,2016,221,0.008
2348,196,2016,221,0.008
2349,196,2016,221,0.008
2350,196,2016,221,0.008
2351,196,2016,221,0.008
2352,196,2016,221,0.008
2353,197,2016,224,0.003
2354,197,2016,224,0.003
2355,197,2016,224,0.003
2356,197,2016,224,0.003
2357,197,2016,224,0.003
2358,197,2016,224,0.003
2359,197,2016,224,0.003
2360,197,2016,224,0.003
2361,197,2016,224,0.003
2362,197,2016,224,0.003
2363,197,2016,224,0.003
2364,197,2016,224,0.003
2365,198,2016,227,-0.022
2366,198,2016,227,-0.022
2367,198,2016,227,-0.022
2368,198,2016,227,-0.022
2369,198,2016,227,-0.022
2370,198,2016,227,-0.022
2371,198,2016,227,-0.022
2372,198,2016,227,-0.022
2373,198,2016,227,-0.022
2374,198,2016,227,-0.022
2375,198,2016,227,-0.022
2376,198,2016,227,-0.022
2377,199,2016,230,-0.025
2378,199,2016,230,-0.025
2379,199,2016,230,-0.025
2380,199,2016,230,-0.025
2381,199,2016,230,-0.025
2382,199,2016,230,-0.025
2383,199,2016,230,-0.025
2384,199,2016,230,-0.025
2385,199,2016,230,-0.025
2386,199,2016,230,-0.025
2387,199,2016,230,-0.025
2388,199,2016,230,-0.025
2389,200,2016,233,-0.013
2390,200,2016,233,-0.013
2391,200,2016,233,-0.013
2392,200,2016,233,-0.013
2393,200,2016,233,-0.013
2394,200,2016,233,-0.013
2395,200,2016,233,-0.013
2396,200,2016,233,-0.013
2397,200,2016,233,-0.013
2398,200,2016,233,-0.013
2399,200,2016,233,-0.013
2400,200,2016,233,-0.013
2401,201,2016,236,-0.012
2402,201,2016,236,-0.012
2403,201,2016,236,-0.012
2404,201,2016,236,-0.012
2405,201,2016,236,-0.012
2406,201,2016,236,-0.012
2407,201,2016,236,-0.012
2408,201,2016,236,-0.012
2409,201,2016,236,-0.012
2410,201,2016,236,-0.012
2411,201,2016,236,-0.012
2412,201,2016,236,-0.012
2413,202,2016,239,0.001
2414,202,2016,239,0.001
2415,202,2016,239,0.001
2416,202,2016,239,0.001
2417,202,2016,239,0.001
2418,202,2016,239,0.001
2419,202,2016,239,0.001
2420,202,2016,239,0.001
2421,202,2016,239,0.001
2422,202,2016,239,0.001
2423,202,2016,239,0.001
2424,202,2016,239,0.001
2425,203,2016,242,0.007
2426,203,2016,242,0.007
2427,203,2016,242,0.007
2428,203,2016,242,0.007
2429,203,2016,242,0.007
2430,203,2016,242,0.007
2431,203,2016,242,0.007
2432,203,2016,242,0.007
2433,203,2016,242,0.007
2434,203,2016,242,0.007
2435,203,2016,242,0.007
2436,203,2016,242,0.007
2437,204,2016,245,0.021
2438,204,2016,245,0.021
2439,204,2016,245,0.021
2440,204,2016,245,0.021
2441,204,2016,245,0.021
2442,204,2016,245,0.021
2443,204,2016,245,0.021
2444,204,2016,245,0.021
2445,204,2016,245,0.021
2446,204,2016,245,0.021
2447,204,2016,245,0.021
2448,204,2016,245,0.021
2449,205,2016,248,0.004
2450,205,2016,248,0.004
2451,205,2016,248,0.004
2452,205,2016,248,0.004
2453,205,2016,248,0.004
2454,205,2016,248,0.004
2455,205,2016,248,0.004
2456,205,2016,248,0.004
2457,205,2016,248,0.004
2458,205,2016,248,0.004
2459,205,2016,248,0.004
2460,205,2016,248,0.004
2461,206,2016,251,0.007
2462,206,2016,251,0.007
2463,206,2016,251,0.007
2464,206,2016,251,0.007
2465,206,2016,251,0.007
2466,206,2016,251,0.007
2467,206,2016,251,0.007
2468,206,2016,251,0.007
2469,206,2016,251,0.007
2470,206,2016,251,0.007
2471,206,2016,251,0.007
2472,206,2016,251,0.007
2473,207,2016,254,-0.007
2474,207,2016,254,-0.007
2475,207,2016,254,-0.007
2476,207,2016,254,-0.007
2477,207,2016,254,-0.007
2478,207,2016,254,-0.007
2479,207,2016,254,-0.007
2480,207,2016,254,-0.007
2481,207,2016,254,-0.007
2482,207,2016,254,-0.007
2483,207,2016,254,-0.007
2484,207,2016,254,-0.007
2485,208,2016,257,-0.025
2486,208,2016,257,-0.025
2487,208,2016,257,-0.025
2488,208,2016,257,-0.025
2489,208,2016,257,-0.025
2490,208,2016,257,-0.025
2491,208,2016,257,-0.025
2492,208,2016,257,-0.025
2493,208,2016,257,-0.025
2494,208,2016,257,-0.025
2495,208,2016,257,-0.025
2496,208,2016,257,-0.025
2497,209,2016,260,-0.01
2498,209,2016,260,-0.01
2499,209,2016,260,-0.01
2500,209,2016,260,-0.01
2501,209,2016,260,-0.01
2502,209,2016,260,-0.01
2503,209,2016,260,-0.01
2504,209,2016,260,-0.01
2505,209,2016,260,-0.01
2506,209,2016,260,-0.01
2507,209,2016,260,-0.01
2508,209,2016,260,-0.01
2509,210,2016,263,0.01
2510,210,2016,263,0.01
2511,210,2016,263,0.01
2512,210,2016,263,0.01
2513,210,2016,263,0.01
2514,210,2016,263,0.01
2515,210,2016,263,0.01
2516,210,2016,263,0.01
2517,210,2016,263,0.01
2518,210,2016,263,0.01
2519,210,2016,263,0.01
2520,210,2016,263,0.01
2521,211,2016,266,-0.003
2522,211,2016,266,-0.003
2523,211,2016,266,-0.003
2524,211,2016,266,-0.003
2525,211,2016,266,-0.003
2526,211,2016,266,-0.003
2527,211,2016,266,-0.003
2528,211,2016,266,-0.003
2529,211,2016,266,-0.003
2530,211,2016,266,-0.003
2531,211,2016,266,-0.003
2532,211,2016,266,-0.003
2533,212,2016,269,0.009
2534,212,2016,269,0.009
2535,212,2016,269,0.009
2536,212,2016,269,0.009
2537,212,2016,269,0.009
2538,212,2016,269,0.009
2539,212,2016,269,0.009
2540,212,2016,269,0.009
2541,212,2016,269,0.009
2542,212,2016,269,0.009
2543,212,2016,269,0.009
2544,212,2016,269,0.009
2545,213,2016,272,-0.028
2546,213,2016,272,-0.028
2547,213,2016,272,-0.028
2548,213,2016,272,-0.028
2549,213,2016,272,-0.028
2550,213,2016,272,-0.028
2551,213,2016,272,-0.028
2552,213,2016,272,-0.028
2553,213,2016,272,-0.028
2554,213,2016,272,-0.028
2555,213,2016,272,-0.028
2556,213,2016,272,-0.028
2557,214,2016,275,-0.016
2558,214,2016,275,-0.016
2559,214,2016,275,-0.016
2560,214,2016,275,-0.016
2561,214,2016,275,-0.016
2562,214,2016,275,-0.016
2563,214,2016,275,-0.016
2564,214,2016,275,-0.016
2565,214,2016,275,-0.016
2566,214,2016,275,-0.016
2567,214,2016,275,-0.016
2568,214,2016,275,-0.016
2569,215,2016,278,0.008
2570,215,2016,278,0.008
2571,215,2016,278,0.008
2572,215,2016,278,0.008
2573,215,2016,278,0.008
2574,215,2016,278,0.008
2575,215,2016,278,0.008
2576,215,2016,278,0.008
2577,215,2016,278,0.008
2578,215,2016,278,0.008
2579,215,2016,278,0.008
2580,215,2016,278,0.008
2581,216,2016,281,0.02
2582,216,2016,281,0.02
2583,216,2016,281,0.02
2584,216,2016,281,0.02
2585,216,2016,281,0.02
2586,216,2016,281,0.02
2587,216,2016,281,0.02
2588,216,2016,281,0.02
2589,216,2016,281,0.02
2590,216,2016,281,0.02
2591,216,2016,281,0.02
2592,216,2016,281,0.02
2593,217,2016,284,0.001
2594,217,2016,284,0.001
2595,217,2016,284,0.001
2596,217,2016,284,0.001
2597,217,2016,284,0.001
2598,217,2016,284,0.001
2599,217,2016,284,0.001
2600,217,2016,284,0.001
2601,217,2016,284,0.001
2602,217,2016,284,0.001
2603,217,2016,284,0.001
2604,217,2016,284,0.001
2605,218,2016,287,0.002
2606,218,2016,287,0.002
2607,218,2016,287,0.002
2608,218,2016,287,0.002
2609,218,2016,287,0.002
2610,218,2016,287,0.002
2611,218,2016,287,0.002
2612,218,2016,287,0.002
2613,218,2016,287,0.002
2614,218,2016,287,0.002
2615,218,2016,287,0.002
2616,218,2016,287,0.002
2617,219,2016,290,0.028
2618,219,2016,290,0.028
2619,219,2016,290,0.028
2620,219,2016,290,0.028
2621,219,2016,290,0.028
2622,219,2016,290,0.028
2623,219,2016,290,0.028
2624,219,2016,290,0.028
2625,219,2016,290,0.028
2626,219,2016,290,0.028
2627,219,2016,290,0.028
2628,219,2016,290,0.028
2629,220,2016,293,0.005
2630,220,2016,293,0.005
2631,220,2016,293,0.005
2632,220,2016,293,0.005
2633,220,2016,293,0.005
2634,220,2016,293,0.005
2635,220,2016,293,0.005
2636,220,2016,293,0.005
2637,220,2016,293,0.005
2638,220,2016,293,0.005
2639,220,2016,293,0.005
2640,220,2016,293,0.005
2641,221,2016,296,0.008
2642,221,2016,296,0.008
2643,221,2016,296,0.008
2644,221,2016,296,0.008
2645,221,2016,296,0.008
2646,221,2016,296,0.008
2647,221,2016,296,0.008
2648,221,2016,296,0.008
2649,221,2016,296,0.008
2650,221,2016,296,0.008
2651,221,2016,296,0.008
2652,221,2016,296,0.008
2653,222,2016,299,0.014
2654,222,2016,299,0.014
2655,222,2016,299,0.014
2656,222,2016,299,0.014
2657,222,2016,299,0.014
2658,222,2016,299,0.014
2659,222,2016,299,0.014
2660,222,2016,299,0.014
2661,222,2016,299,0.014
2662,222,2016,299,0.014
2663,222,2016,299,0.014
2664,222,2016,299,0.014
2665,223,2016,302,0.012
2666,223,2016,302,0.012
2667,223,2016,302,0.012
2668,223,2016,302,0.012
2669,223,2016,302,0.012
2670,223,2016,302,0.012
2671,223,2016,302,0.012
2672,223,2016,302,0.012
2673,223,2016,302,0.012
2674,223,2016,302,0.012
2675,223,2016,302,0.012
2676,223,2016,302,0.012
2677,224,2016,305,-0.018
2678,224,2016,305,-0.018
2679,224,2016,305,-0.018
2680,224,2016,305,-0.018
2681,224,2016,305,-0.018
2682,224,2016,305,-0.018
2683,224,2016,305,-0.018
2684,224,2016,305,-0.018
2685,224,2016,305,-0.018
2686,224,2016,305,-0.018
2687,224,2016,305,-0.018
2688,224,2016,305,-0.018
2689,225,2016,308,0.014
2690,225,2016,308,0.014
2691,225,2016,308,0.014
2692,225,2016,308,0.014
2693,225,2016,308,0.014
2694,225,2016,308,0.014
2695,225,2016,308,0.014
2696,225,2016,308,0.014
2697,225,2016,308,0.014
2698,225,2016,308,0.014
2699,225,2016,308,0.014
2700,225,2016,308,0.014
2701,226,2016,311,0.022
2702,226,2016,311,0.022
2703,226,2016,311,0.022
2704,226,2016,311,0.022
2705,226,2016,311,0.022
2706,226,2016,311,0.022
2707,226,2016,311,0.022
2708,226,2016,311,0.022
2709,226,2016,311,0.022
2710,226,2016,311,0.022
2711,226,2016,311,0.022
2712,226,2016,311,0.022
2713,227,2016,314,0.024
2714,227,2016,314,0.024
2715,227,2016,314,0.024
2716,227,2016,314,0.024
2717,227,2016,314,0.024
2718,227,2016,314,0.024
2719,227,2016,314,0.024
2720,227,2016,314,0.024
2721,227,2016,314,0.024
2722,227,2016,314,0.024
2723,227,2016,314,0.024
2724,227,2016,314,0.024
2725,228,2016,317,-0.003
2726,228,2016,317,-0.003
2727,228,2016,317,-0.003
2728,228,2016,317,-0.003
2729,228,2016,317,-0.003
2730,228,2016,317,-0.003
2731,228,2016,317,-0.003
2732,228,2016,317,-0.003
2733,228,2016,317,-0.003
2734,228,2016,317,-0.003
2735,228,2016,317,-0.003
2736,228,2016,317,-0.003
2737,229,2016,320,-0.008
2738,229,2016,320,-0.008
2739,229,2016,320,-0.008
2740,229,2016,320,-0.008
2741,229,2016,320,-0.008
2742,229,2016,320,-0.008
2743,229,2016,320,-0.008
2744,229,2016,320,-0.008
2745,229,2016,320,-0.008
2746,229,2016,320,-0.008
2747,229,2016,320,-0.008
2748,229,2016,320,-0.008
2749,230,2016,323,-0.009
2750,230,2016,323,-0.009
2751,230,2016,323,-0.009
2752,230,2016,323,-0.009
2753,230,2016,323,-0.009
2754,230,2016,323,-0.009
2755,230,2016,323,-0.009
2756,230,2016,323,-0.009
2757,230,2016,323,-0.009
2758,230,2016,323,-0.009
2759,230,2016,323,-0.009
2760,230,2016,323,-0.009
2761,231,2016,326,0.02
2762,231,2016,326,0.02
2763,231,2016,326,0.02
2764,231,2016,326,0.02
2765,231,2016,326,0.02
2766,231,2016,326,0.02
2767,231,2016,326,0.02
2768,231,2016,326,0.02
2769,231,2016,326,0.02
2770,231,2016,326,0.02
2771,231,2016,326,0.02
2772,231,2016,326,0.02
2773,232,2016,329,0.033
2774,232,2016,329,0.033
2775,232,2016,329,0.033
2776,232,2016,329,0.033
2777,232,2016,329,0.033
2778,232,2016,329,0.033
2779,232,2016,329,0.033
2780,232,2016,329,0.033
2781,232,2016,329,0.033
2782,232,2016,329,0.033
2783,232,2016,329,0.033
2784,232,2016,329,0.033
2785,233,2016,332,0.001
2786,233,2016,332,0.001
2787,233,2016,332,0.001
2788,233,2016,332,0.001
2789,233,2016,332,0.001
2790,233,2016,332,0.001
2791,233,2016,332,0.001
2792,233,2016,332,0.001
2793,233,2016,332,0.001
2794,233,2016,332,0.001
2795,233,2016,332,0.001
2796,233,2016,332,0.001
2797,234,2016,335,-0.004
2798,234,2016,335,-0.004
2799,234,2016,335,-0.004
2800,234,2016,335,-0.004
2801,234,2016,335,-0.004
2802,234,2016,335,-0.004
2803,234,2016,335,-0.004
2804,234,2016,335,-0.004
2805,234,2016,335,-0.004
2806,234,2016,335,-0.004
2807,234,2016,335,-0.004
2808,234,2016,335,-0.004
2809,235,2016,338,0.001
2810,235,2016,338,0.001
2811,235,2016,338,0.001
2812,235,2016,338,0.001
2813,235,2016,338,0.001
2814,235,2016,338,0.001
2815,235,2016,338,0.001
2816,235,2016,338,0.001
2817,235,2016,338,0.001
2818,235,2016,338,0.001
2819,235,2016,338,0.001
2820,235,2016,338,0.001
2821,236,2016,341,-0.015
2822,236,2016,341,-0.015
2823,236,2016,341,-0.015
2824,236,2016,341,-0.015
2825,236,2016,341,-0.015
2826,236,2016,341,-0.015
2827,236,2016,341,-0.015
2828,236,2016,341,-0.015
2829,236,2016,341,-0.015
2830,236,2016,341,-0.015
2831,236,2016,341,-0.015
2832,236,2016,341,-0.015
2833,237,2016,344,0.01
2834,237,2016,344,0.01
2835,237,2016,344,0.01
2836,237,2016,344,0.01
2837,237,2016,344,0.01
2838,237,2016,344,0.01
2839,237,2016,344,0.01
2840,237,2016,344,0.01
2841,237,2016,344,0.01
2842,237,2016,344,0.01
2843,237,2016,344,0.01
2844,237,2016,344,0.01
2845,238,2016,347,0.006
2846,238,2016,347,0.006
2847,238,2016,347,0.006
2848,238,2016,347,0.006
2849,238,2016,347,0.006
2850,238,2016,347,0.006
2851,238,2016,347,0.006
2852,238,2016,347,0.006
2853,238,2016,347,0.006
2854,238,2016,347,0.006
2855,238,2016,347,0.006
2856,238,2016,347,0.006
2857,239,2016,350,-0.009
2858,239,2016,350,-0.009
2859,239,2016,350,-0.009
2860,239,2016,350,-0.009
2861,239,2016,350,-0.009
2862,239,2016,350,-0.009
2863,239,2016,350,-0.009
2864,239,2016,350,-0.009
2865,239,2016,350,-0.009
2866,239,2016,350,-0.009
2867,239,2016,350,-0.009
2868,239,2016,350,-0.009
2869,240,2016,353,-0.003
2870,240,2016,353,-0.003
2871,240,2016,353,-0.003
2872,240,2016,353,-0.003
2873,240,2016,353,-0.003
2874,240,2016,353,-0.003
2875,240,2016,353,-0.003
2876,240,2016,353,-0.003
2877,240,2016,353,-0.003
2878,240,2016,353,-0.003
2879,240,2016,353,-0.003
2880,240,2016,353,-0.003
2881,241,2016,356,0.008
2882,241,2016,356,0.008
2883,241,2016,356,0.008
2884,241,2016,356,0.008
2885,241,2016,356,0.008
2886,241,2016,356,0.008
2887,241,2016,356,0.008
2888,241,2016,356,0.008
2889,241,2016,356,0.008
2890,241,2016,356,0.008
2891,241,2016,356,0.008
2892,241,2016,356,0.008
2893,242,2016,359,0.006
2894,242,2016,359,0.006
2895,242,2016,359,0.006
2896,242,2016,359,0.006
2897,242,2016,359,0.006
2898,242,2016,359,0.006
2899,242,2016,359,0.006
2900,242,2016,359,0.006
2901,242,2016,359,0.006
2902,242,2016,359,0.006
2903,242,2016,359,0.006
2904,242,2016,359,0.006
2905,243,2016,362,0.012
2906,243,2016,362,0.012
2907,243,2016,362,0.012
2908,243,2016,362,0.012
2909,243,2016,362,0.012
2910,243,2016,362,0.012
2911,243,2016,362,0.012
2912,243,2016,362,0.012
2913,243,2016,362,0.012
2914,243,2016,362,0.012
2915,243,2016,362,0.012
2916,243,2016,362,0.012
2917,244,2016,365,0.003
2918,244,2016,365,0.003
2919,244,2016,365,0.003
2920,244,2016,365,0.003
2921,244,2016,365,0.003
2922,244,2016,365,0.003
2923,244,2016,365,0.003
2924,244,2016,365,0.003
2925,244,2016,365,0.003
2926,244,2016,365,0.003
2927,244,2016,365,0.003
2928,244,2016,365,0.003
2929,245,2017,2,-0.011
2930,245,2017,2,-0.011
2931,245,2017,2,-0.011
2932,245,2017,2,-0.011
2933,245,2017,2,-0.011
2934,245,2017,2,-0.011
2935,245,2017,2,-0.011
2936,245,2017,2,-0.011
2937,245,2017,2,-0.011
2938,245,2017,2,-0.011
2939,245,2017,2,-0.011
2940,245,2017,2,-0.011
2941,246,2017,5,-0.011
2942,246,2017,5,-0.011
