threeday_yrmo,threeday_yr,year,dayofyear,varp10_varmixing_m
3851,3851,2010,32,10.0
3852,3852,2010,35,10.0
3853,3853,2010,38,10.0
3854,3854,2010,41,10.0
3855,3855,2010,44,10.0
3856,3856,2010,47,10.0
3857,3857,2010,50,10.0
3858,3858,2010,53,10.0
3859,3859,2010,56,10.0
3860,3860,2010,59,10.0
3861,3861,2010,62,10.0
3862,3862,2010,65,10.0
3863,3863,2010,68,10.0
3864,3864,2010,71,10.0
3865,3865,2010,74,10.0
3866,3866,2010,77,10.0
3867,3867,2010,80,10.0
3868,3868,2010,83,10.0
3869,3869,2010,86,10.0
3870,3870,2010,89,10.0
3871,3871,2010,92,10.0
3872,3872,2010,95,10.0
3873,3873,2010,98,10.0
3874,3874,2010,101,10.0
3875,3875,2010,104,10.0
3876,3876,2010,107,10.0
3877,3877,2010,110,10.0
3878,3878,2010,113,10.0
3879,3879,2010,116,10.0
3880,3880,2010,119,10.0
3881,3881,2010,122,10.0
3882,3882,2010,125,10.0
3883,3883,2010,128,10.0
3884,3884,2010,131,10.0
3885,3885,2010,134,10.0
3886,3886,2010,137,10.0
3887,3887,2010,140,10.0
3888,3888,2010,143,10.0
3889,3889,2010,146,10.0
3890,3890,2010,149,10.0
3891,3891,2010,152,10.0
3892,3892,2010,155,10.0
3893,3893,2010,158,10.0
3894,3894,2010,161,10.0
3895,3895,2010,164,10.0
3896,3896,2010,167,10.0
3897,3897,2010,170,10.0
3898,3898,2010,173,10.0
3899,3899,2010,176,10.0
3900,3900,2010,179,10.0
3901,3901,2010,182,10.0
3902,3902,2010,185,10.0
3903,3903,2010,188,10.0
3904,3904,2010,191,10.0
3905,3905,2010,194,10.0
3906,3906,2010,197,10.0
3907,3907,2010,200,10.0
3908,3908,2010,203,10.0
3909,3909,2010,206,10.0
3910,3910,2010,209,10.0
3911,3911,2010,212,10.0
3912,3912,2010,215,10.0
3913,3913,2010,218,10.0
3914,3914,2010,221,10.0
3915,3915,2010,224,10.0
3916,3916,2010,227,10.0
3917,3917,2010,230,10.0
3918,3918,2010,233,10.0
3919,3919,2010,236,10.0
3920,3920,2010,239,10.0
3921,3921,2010,242,10.0
3922,3922,2010,245,10.0
3923,3923,2010,248,10.0
3924,3924,2010,251,10.0
3925,3925,2010,254,10.0
3926,3926,2010,257,10.0
3927,3927,2010,260,10.0
3928,3928,2010,263,10.0
3929,3929,2010,266,10.0
3930,3930,2010,269,10.0
3931,3931,2010,272,10.0
3932,3932,2010,275,10.0
3933,3933,2010,278,10.0
3934,3934,2010,281,10.0
3935,3935,2010,284,10.0
3936,3936,2010,287,10.0
3937,3937,2010,290,10.0
3938,3938,2010,293,10.0
3939,3939,2010,296,10.0
3940,3940,2010,299,10.0
3941,3941,2010,302,10.0
3942,3942,2010,305,10.0
3943,3943,2010,308,10.0
3944,3944,2010,311,10.0
3945,3945,2010,314,10.0
3946,3946,2010,317,10.0
3947,3947,2010,320,10.0
3948,3948,2010,323,10.0
3949,3949,2010,326,10.0
3950,3950,2010,329,10.0
3951,3951,2010,332,10.0
3952,3952,2010,335,10.0
3953,3953,2010,338,10.0
3954,3954,2010,341,10.0
3955,3955,2010,344,10.0
3956,3956,2010,347,10.0
3957,3957,2010,350,10.0
3958,3958,2010,353,10.0
3959,3959,2010,356,10.0
3960,3960,2010,360,10.0
3961,3961,2011,2,10.0
3962,3962,2011,5,10.0
3963,3963,2011,8,10.0
3964,3964,2011,11,10.0
3965,3965,2011,14,10.0
3966,3966,2011,17,10.0
3967,3967,2011,20,10.0
3968,3968,2011,23,10.0
3969,3969,2011,26,10.0
3970,3970,2011,29,10.0
3971,3971,2011,32,10.0
3972,3972,2011,35,10.0
3973,3973,2011,38,10.0
3974,3974,2011,41,10.0
3975,3975,2011,44,10.0
3976,3976,2011,47,10.0
3977,3977,2011,50,10.0
3978,3978,2011,53,10.0
3979,3979,2011,56,10.0
3980,3980,2011,59,10.0
3981,3981,2011,62,10.0
3982,3982,2011,65,10.0
3983,3983,2011,68,10.0
3984,3984,2011,71,10.0
3985,3985,2011,74,10.0
3986,3986,2011,77,10.0
3987,3987,2011,80,10.0
3988,3988,2011,83,10.0
3989,3989,2011,86,10.0
3990,3990,2011,89,10.0
3991,3991,2011,92,10.0
3992,3992,2011,95,10.0
3993,3993,2011,98,10.0
3994,3994,2011,101,10.0
3995,3995,2011,104,10.0
3996,3996,2011,107,10.0
3997,3997,2011,110,10.0
3998,3998,2011,113,10.0
3999,3999,2011,116,10.0
4000,4000,2011,119,10.0
4001,4001,2011,122,10.0
4002,4002,2011,125,10.0
4003,4003,2011,128,10.0
4004,4004,2011,131,10.0
4005,4005,2011,134,10.0
4006,4006,2011,137,10.0
4007,4007,2011,140,10.0
4008,4008,2011,143,10.0
4009,4009,2011,146,10.0
4010,4010,2011,149,10.0
4011,4011,2011,152,10.0
4012,4012,2011,155,10.0
4013,4013,2011,158,10.0
4014,4014,2011,161,10.0
4015,4015,2011,164,10.0
4016,4016,2011,167,10.0
4017,4017,2011,170,10.0
4018,4018,2011,173,10.0
4019,4019,2011,176,10.0
4020,4020,2011,179,10.0
4021,4021,2011,182,10.0
4022,4022,2011,185,10.0
4023,4023,2011,188,10.0
4024,4024,2011,191,10.0
4025,4025,2011,194,10.0
4026,4026,2011,197,10.0
4027,4027,2011,200,10.0
4028,4028,2011,203,10.0
4029,4029,2011,206,10.0
4030,4030,2011,209,10.0
4031,4031,2011,212,10.0
4032,4032,2011,215,10.0
4033,4033,2011,218,10.0
4034,4034,2011,221,10.0
4035,4035,2011,224,10.0
4036,4036,2011,227,10.0
4037,4037,2011,230,10.0
4038,4038,2011,233,10.0
4039,4039,2011,236,10.0
4040,4040,2011,239,10.0
4041,4041,2011,242,10.0
4042,4042,2011,245,10.0
4043,4043,2011,248,10.0
4044,4044,2011,251,10.0
4045,4045,2011,254,10.0
4046,4046,2011,257,10.0
4047,4047,2011,260,10.0
4048,4048,2011,263,10.0
4049,4049,2011,266,10.0
4050,4050,2011,269,10.0
4051,4051,2011,272,10.0
4052,4052,2011,275,10.0
4053,4053,2011,278,10.0
4054,4054,2011,281,10.0
4055,4055,2011,284,10.0
4056,4056,2011,287,10.0
4057,4057,2011,290,10.0
4058,4058,2011,293,10.0
4059,4059,2011,296,10.0
4060,4060,2011,299,10.0
4061,4061,2011,302,10.0
4062,4062,2011,305,10.0
4063,4063,2011,308,10.0
4064,4064,2011,311,10.0
4065,4065,2011,314,10.0
4066,4066,2011,317,10.0
4067,4067,2011,320,10.0
4068,4068,2011,323,10.0
4069,4069,2011,326,10.0
4070,4070,2011,329,10.0
4071,4071,2011,332,10.0
4072,4072,2011,335,10.0
4073,4073,2011,338,10.0
4074,4074,2011,341,10.0
4075,4075,2011,344,10.0
4076,4076,2011,347,10.0
4077,4077,2011,350,10.0
4078,4078,2011,353,10.0
4079,4079,2011,356,10.0
4080,4080,2011,360,10.0
4081,4081,2012,2,10.0
4082,4082,2012,5,10.0
4083,4083,2012,8,10.0
4084,4084,2012,11,10.0
4085,4085,2012,14,10.0
4086,4086,2012,17,10.0
4087,4087,2012,20,10.0
4088,4088,2012,23,10.0
4089,4089,2012,26,10.0
4090,4090,2012,29,10.0
4091,4091,2012,32,10.0
4092,4092,2012,35,10.0
4093,4093,2012,38,10.0
4094,4094,2012,41,10.0
4095,4095,2012,44,10.0
4096,4096,2012,47,10.0
4097,4097,2012,50,10.0
4098,4098,2012,53,10.0
4099,4099,2012,56,10.0
4100,4100,2012,59,10.0
4101,4101,2012,62,10.0
4102,4102,2012,65,10.0
4103,4103,2012,68,10.0
4104,4104,2012,71,10.0
4105,4105,2012,74,10.0
4106,4106,2012,77,10.0
4107,4107,2012,80,10.0
4108,4108,2012,83,10.0
4109,4109,2012,86,10.0
4110,4110,2012,89,10.0
4111,4111,2012,92,10.0
4112,4112,2012,95,10.0
4113,4113,2012,98,10.0
4114,4114,2012,101,10.0
4115,4115,2012,104,10.0
4116,4116,2012,107,10.0
4117,4117,2012,110,10.0
4118,4118,2012,113,10.0
4119,4119,2012,116,10.0
4120,4120,2012,119,10.0
4121,4121,2012,122,10.0
4122,4122,2012,125,10.0
4123,4123,2012,128,10.0
4124,4124,2012,131,10.0
4125,4125,2012,134,10.0
4126,4126,2012,137,10.0
4127,4127,2012,140,10.0
4128,4128,2012,143,10.0
4129,4129,2012,146,10.0
4130,4130,2012,149,10.0
4131,4131,2012,152,10.0
4132,4132,2012,155,10.0
4133,4133,2012,158,10.0
4134,4134,2012,161,10.0
4135,4135,2012,164,10.0
4136,4136,2012,167,10.0
4137,4137,2012,170,10.0
4138,4138,2012,173,10.0
4139,4139,2012,176,10.0
4140,4140,2012,179,10.0
4141,4141,2012,182,10.0
4142,4142,2012,185,10.0
4143,4143,2012,188,10.0
4144,4144,2012,191,10.0
4145,4145,2012,194,10.0
4146,4146,2012,197,10.0
4147,4147,2012,200,10.0
4148,4148,2012,203,10.0
4149,4149,2012,206,10.0
4150,4150,2012,209,10.0
4151,4151,2012,212,10.0
4152,4152,2012,215,10.0
4153,4153,2012,218,10.0
4154,4154,2012,221,10.0
4155,4155,2012,224,10.0
4156,4156,2012,227,10.0
4157,4157,2012,230,10.0
4158,4158,2012,233,10.0
4159,4159,2012,236,10.0
4160,4160,2012,239,10.0
4161,4161,2012,242,10.0
4162,4162,2012,245,10.0
4163,4163,2012,248,10.0
4164,4164,2012,251,10.0
4165,4165,2012,254,10.0
4166,4166,2012,257,10.0
4167,4167,2012,260,10.0
4168,4168,2012,263,10.0
4169,4169,2012,266,10.0
4170,4170,2012,269,10.0
4171,4171,2012,272,10.0
4172,4172,2012,275,10.0
4173,4173,2012,278,10.0
4174,4174,2012,281,10.0
4175,4175,2012,284,10.0
4176,4176,2012,287,10.0
4177,4177,2012,290,10.0
4178,4178,2012,293,10.0
4179,4179,2012,296,10.0
4180,4180,2012,299,10.0
4181,4181,2012,302,10.0
4182,4182,2012,305,10.0
4183,4183,2012,308,10.0
4184,4184,2012,311,10.0
4185,4185,2012,314,10.0
4186,4186,2012,317,10.0
4187,4187,2012,320,10.0
4188,4188,2012,323,10.0
4189,4189,2012,326,10.0
4190,4190,2012,329,10.0
4191,4191,2012,332,10.0
4192,4192,2012,335,10.0
4193,4193,2012,338,10.0
4194,4194,2012,341,10.0
4195,4195,2012,344,10.0
4196,4196,2012,347,10.0
4197,4197,2012,350,10.0
4198,4198,2012,353,10.0
4199,4199,2012,356,10.0
4200,4200,2012,361,10.0
4201,4201,2013,2,10.0
4202,4202,2013,5,10.0
4203,4203,2013,8,10.0
4204,4204,2013,11,10.0
4205,4205,2013,14,10.0
4206,4206,2013,17,10.0
4207,4207,2013,20,10.0
4208,4208,2013,23,10.0
4209,4209,2013,26,10.0
4210,4210,2013,29,10.0
4211,4211,2013,32,10.0
4212,4212,2013,35,10.0
4213,4213,2013,38,10.0
4214,4214,2013,41,10.0
4215,4215,2013,44,10.0
4216,4216,2013,47,10.0
4217,4217,2013,50,10.0
4218,4218,2013,53,10.0
4219,4219,2013,56,10.0
4220,4220,2013,59,10.0
4221,4221,2013,62,10.0
4222,4222,2013,65,10.0
4223,4223,2013,68,10.0
4224,4224,2013,71,10.0
4225,4225,2013,74,10.0
4226,4226,2013,77,10.0
4227,4227,2013,80,10.0
4228,4228,2013,83,10.0
4229,4229,2013,86,10.0
4230,4230,2013,89,10.0
4231,4231,2013,92,10.0
4232,4232,2013,95,10.0
4233,4233,2013,98,10.0
4234,4234,2013,101,10.0
4235,4235,2013,104,10.0
4236,4236,2013,107,10.0
4237,4237,2013,110,10.0
4238,4238,2013,113,10.0
4239,4239,2013,116,10.0
4240,4240,2013,119,10.0
4241,4241,2013,122,10.0
4242,4242,2013,125,10.0
4243,4243,2013,128,10.0
4244,4244,2013,131,10.0
4245,4245,2013,134,10.0
4246,4246,2013,137,10.0
4247,4247,2013,140,10.0
4248,4248,2013,143,10.0
4249,4249,2013,146,10.0
4250,4250,2013,149,10.0
4251,4251,2013,152,10.0
4252,4252,2013,155,10.0
4253,4253,2013,158,10.0
4254,4254,2013,161,10.0
4255,4255,2013,164,10.0
4256,4256,2013,167,10.0
4257,4257,2013,170,10.0
4258,4258,2013,173,10.0
4259,4259,2013,176,10.0
4260,4260,2013,179,10.0
4261,4261,2013,182,10.0
4262,4262,2013,185,10.0
4263,4263,2013,188,10.0
4264,4264,2013,191,10.0
4265,4265,2013,194,10.0
4266,4266,2013,197,10.0
4267,4267,2013,200,10.0
4268,4268,2013,203,10.0
4269,4269,2013,206,10.0
4270,4270,2013,209,10.0
4271,4271,2013,212,10.0
4272,4272,2013,215,10.0
4273,4273,2013,218,10.0
4274,4274,2013,221,10.0
4275,4275,2013,224,10.0
4276,4276,2013,227,10.0
4277,4277,2013,230,10.0
4278,4278,2013,233,10.0
4279,4279,2013,236,10.0
4280,4280,2013,239,10.0
4281,4281,2013,242,10.0
4282,4282,2013,245,10.0
4283,4283,2013,248,10.0
4284,4284,2013,251,10.0
4285,4285,2013,254,10.0
4286,4286,2013,257,10.0
4287,4287,2013,260,10.0
4288,4288,2013,263,10.0
4289,4289,2013,266,10.0
4290,4290,2013,269,10.0
4291,4291,2013,272,10.0
4292,4292,2013,275,10.0
4293,4293,2013,278,10.0
4294,4294,2013,281,10.0
4295,4295,2013,284,10.0
4296,4296,2013,287,10.0
4297,4297,2013,290,10.0
4298,4298,2013,293,10.0
4299,4299,2013,296,10.0
4300,4300,2013,299,10.0
4301,4301,2013,302,10.0
4302,4302,2013,305,10.0
4303,4303,2013,308,10.0
4304,4304,2013,311,10.0
4305,4305,2013,314,10.0
4306,4306,2013,317,10.0
4307,4307,2013,320,10.0
4308,4308,2013,323,10.0
4309,4309,2013,326,10.0
4310,4310,2013,329,10.0
4311,4311,2013,332,10.0
4312,4312,2013,335,10.0
4313,4313,2013,338,10.0
4314,4314,2013,341,10.0
4315,4315,2013,344,10.0
4316,4316,2013,347,10.0
4317,4317,2013,350,10.0
4318,4318,2013,353,10.0
4319,4319,2013,356,10.0
4320,4320,2013,360,10.0
4321,4321,2014,2,10.0
4322,4322,2014,5,10.0
4323,4323,2014,8,10.0
4324,4324,2014,11,10.0
4325,4325,2014,14,10.0
4326,4326,2014,17,10.0
4327,4327,2014,20,10.0
4328,4328,2014,23,10.0
4329,4329,2014,26,10.0
4330,4330,2014,29,10.0
4331,4331,2014,32,10.0
4332,4332,2014,35,10.0
4333,4333,2014,38,10.0
4334,4334,2014,41,10.0
4335,4335,2014,44,10.0
4336,4336,2014,47,10.0
4337,4337,2014,50,10.0
4338,4338,2014,53,10.0
4339,4339,2014,56,10.0
4340,4340,2014,59,10.0
4341,4341,2014,62,10.0
4342,4342,2014,65,10.0
4343,4343,2014,68,10.0
4344,4344,2014,71,10.0
4345,4345,2014,74,10.0
4346,4346,2014,77,10.0
4347,4347,2014,80,10.0
4348,4348,2014,83,10.0
4349,4349,2014,86,10.0
4350,4350,2014,89,10.0
4351,4351,2014,92,10.0
4352,4352,2014,95,10.0
4353,4353,2014,98,10.0
4354,4354,2014,101,10.0
4355,4355,2014,104,10.0
4356,4356,2014,107,10.0
4357,4357,2014,110,10.0
4358,4358,2014,113,10.0
4359,4359,2014,116,10.0
4360,4360,2014,119,10.0
4361,4361,2014,122,10.0
4362,4362,2014,125,10.0
4363,4363,2014,128,10.0
4364,4364,2014,131,10.0
4365,4365,2014,134,10.0
4366,4366,2014,137,10.0
4367,4367,2014,140,10.0
4368,4368,2014,143,10.0
4369,4369,2014,146,10.0
4370,4370,2014,149,10.0
4371,4371,2014,152,10.0
4372,4372,2014,155,10.0
4373,4373,2014,158,10.0
4374,4374,2014,161,10.0
4375,4375,2014,164,10.0
4376,4376,2014,167,10.0
4377,4377,2014,170,10.0
4378,4378,2014,173,10.0
4379,4379,2014,176,10.0
4380,4380,2014,179,10.0
4381,4381,2014,182,10.0
4382,4382,2014,185,10.0
4383,4383,2014,188,10.0
4384,4384,2014,191,10.0
4385,4385,2014,194,10.0
4386,4386,2014,197,10.0
4387,4387,2014,200,10.0
4388,4388,2014,203,10.0
4389,4389,2014,206,10.0
4390,4390,2014,209,10.0
4391,4391,2014,212,10.0
4392,4392,2014,215,10.0
4393,4393,2014,218,10.0
4394,4394,2014,221,10.0
4395,4395,2014,224,10.0
4396,4396,2014,227,10.0
4397,4397,2014,230,10.0
4398,4398,2014,233,10.0
4399,4399,2014,236,10.0
4400,4400,2014,239,10.0
4401,4401,2014,242,10.0
4402,4402,2014,245,10.0
4403,4403,2014,248,10.0
4404,4404,2014,251,10.0
4405,4405,2014,254,10.0
4406,4406,2014,257,10.0
4407,4407,2014,260,10.0
4408,4408,2014,263,10.0
4409,4409,2014,266,10.0
4410,4410,2014,269,10.0
4411,4411,2014,272,10.0
4412,4412,2014,275,10.0
4413,4413,2014,278,10.0
4414,4414,2014,281,10.0
4415,4415,2014,284,10.0
4416,4416,2014,287,10.0
4417,4417,2014,290,10.0
4418,4418,2014,293,10.0
4419,4419,2014,296,10.0
4420,4420,2014,299,10.0
4421,4421,2014,302,10.0
4422,4422,2014,305,10.0
4423,4423,2014,308,10.0
4424,4424,2014,311,10.0
4425,4425,2014,314,10.0
4426,4426,2014,317,10.0
4427,4427,2014,320,10.0
4428,4428,2014,323,10.0
4429,4429,2014,326,10.0
4430,4430,2014,329,10.0
4431,4431,2014,332,10.0
4432,4432,2014,335,10.0
4433,4433,2014,338,10.0
4434,4434,2014,341,10.0
4435,4435,2014,344,10.0
4436,4436,2014,347,10.0
4437,4437,2014,350,10.0
4438,4438,2014,353,10.0
4439,4439,2014,356,10.0
4440,4440,2014,360,10.0
4441,4441,2015,2,10.0
4442,4442,2015,5,10.0
4443,4443,2015,8,10.0
4444,4444,2015,11,10.0
4445,4445,2015,14,10.0
4446,4446,2015,17,10.0
4447,4447,2015,20,10.0
4448,4448,2015,23,10.0
4449,4449,2015,26,10.0
4450,4450,2015,29,10.0
4451,4451,2015,32,10.0
4452,4452,2015,35,10.0
4453,4453,2015,38,10.0
4454,4454,2015,41,10.0
4455,4455,2015,44,10.0
4456,4456,2015,47,10.0
4457,4457,2015,50,10.0
4458,4458,2015,53,10.0
4459,4459,2015,56,10.0
4460,4460,2015,59,10.0
4461,4461,2015,62,10.0
4462,4462,2015,65,10.0
4463,4463,2015,68,10.0
4464,4464,2015,71,10.0
4465,4465,2015,74,10.0
4466,4466,2015,77,10.0
4467,4467,2015,80,10.0
4468,4468,2015,83,10.0
4469,4469,2015,86,10.0
4470,4470,2015,89,10.0
4471,4471,2015,92,10.0
4472,4472,2015,95,10.0
4473,4473,2015,98,10.0
4474,4474,2015,101,10.0
4475,4475,2015,104,10.0
4476,4476,2015,107,10.0
4477,4477,2015,110,10.0
4478,4478,2015,113,10.0
4479,4479,2015,116,10.0
4480,4480,2015,119,10.0
4481,4481,2015,122,10.0
4482,4482,2015,125,10.0
4483,4483,2015,128,10.0
4484,4484,2015,131,10.0
4485,4485,2015,134,10.0
4486,4486,2015,137,10.0
4487,4487,2015,140,10.0
4488,4488,2015,143,10.0
4489,4489,2015,146,10.0
4490,4490,2015,149,10.0
4491,4491,2015,152,10.0
4492,4492,2015,155,10.0
4493,4493,2015,158,10.0
4494,4494,2015,161,10.0
4495,4495,2015,164,10.0
4496,4496,2015,167,10.0
4497,4497,2015,170,10.0
4498,4498,2015,173,10.0
4499,4499,2015,176,10.0
4500,4500,2015,179,10.0
4501,4501,2015,182,10.0
4502,4502,2015,185,10.0
4503,4503,2015,188,10.0
4504,4504,2015,191,10.0
4505,4505,2015,194,10.0
4506,4506,2015,197,10.0
4507,4507,2015,200,10.0
4508,4508,2015,203,10.0
4509,4509,2015,206,10.0
4510,4510,2015,209,10.0
4511,4511,2015,212,10.0
4512,4512,2015,215,10.0
4513,4513,2015,218,10.0
4514,4514,2015,221,10.0
4515,4515,2015,224,10.0
4516,4516,2015,227,10.0
4517,4517,2015,230,10.0
4518,4518,2015,233,10.0
4519,4519,2015,236,10.0
4520,4520,2015,239,10.0
4521,4521,2015,242,10.0
4522,4522,2015,245,10.0
4523,4523,2015,248,10.0
4524,4524,2015,251,10.0
4525,4525,2015,254,10.0
4526,4526,2015,257,10.0
4527,4527,2015,260,10.0
4528,4528,2015,263,10.0
4529,4529,2015,266,10.0
4530,4530,2015,269,10.0
4531,4531,2015,272,10.0
4532,4532,2015,275,10.0
4533,4533,2015,278,10.0
4534,4534,2015,281,10.0
4535,4535,2015,284,10.0
4536,4536,2015,287,10.0
4537,4537,2015,290,10.0
4538,4538,2015,293,10.0
4539,4539,2015,296,10.0
4540,4540,2015,299,10.0
4541,4541,2015,302,10.0
4542,4542,2015,305,10.0
4543,4543,2015,308,10.0
4544,4544,2015,311,10.0
4545,4545,2015,314,10.0
4546,4546,2015,317,10.0
4547,4547,2015,320,10.0
4548,4548,2015,323,10.0
4549,4549,2015,326,10.0
4550,4550,2015,329,10.0
4551,4551,2015,332,10.0
4552,4552,2015,335,10.0
4553,4553,2015,338,10.0
4554,4554,2015,341,10.0
4555,4555,2015,344,10.0
4556,4556,2015,347,10.0
4557,4557,2015,350,10.0
4558,4558,2015,353,10.0
4559,4559,2015,356,10.0
4560,4560,2015,360,10.0
4561,4561,2016,2,10.0
4562,4562,2016,5,10.0
4563,4563,2016,8,10.0
4564,4564,2016,11,10.0
4565,4565,2016,14,10.0
4566,4566,2016,17,10.0
4567,4567,2016,20,10.0
4568,4568,2016,23,10.0
4569,4569,2016,26,10.0
4570,4570,2016,29,10.0
4571,4571,2016,32,10.0
4572,4572,2016,35,10.0
4573,4573,2016,38,10.0
4574,4574,2016,41,10.0
4575,4575,2016,44,10.0
4576,4576,2016,47,10.0
4577,4577,2016,50,10.0
4578,4578,2016,53,10.0
4579,4579,2016,56,10.0
4580,4580,2016,59,10.0
4581,4581,2016,62,10.0
4582,4582,2016,65,10.0
4583,4583,2016,68,10.0
4584,4584,2016,71,10.0
4585,4585,2016,74,10.0
4586,4586,2016,77,10.0
4587,4587,2016,80,10.0
4588,4588,2016,83,10.0
4589,4589,2016,86,10.0
4590,4590,2016,89,10.0
4591,4591,2016,92,10.0
4592,4592,2016,95,10.0
4593,4593,2016,98,10.0
4594,4594,2016,101,10.0
4595,4595,2016,104,10.0
4596,4596,2016,107,10.0
4597,4597,2016,110,10.0
4598,4598,2016,113,10.0
4599,4599,2016,116,10.0
4600,4600,2016,119,10.0
4601,4601,2016,122,10.0
4602,4602,2016,125,10.0
4603,4603,2016,128,10.0
4604,4604,2016,131,10.0
4605,4605,2016,134,10.0
4606,4606,2016,137,10.0
4607,4607,2016,140,10.0
4608,4608,2016,143,10.0
4609,4609,2016,146,10.0
4610,4610,2016,149,10.0
4611,4611,2016,152,10.0
4612,4612,2016,155,10.0
4613,4613,2016,158,10.0
4614,4614,2016,161,10.0
4615,4615,2016,164,10.0
4616,4616,2016,167,10.0
4617,4617,2016,170,10.0
4618,4618,2016,173,10.0
4619,4619,2016,176,10.0
4620,4620,2016,179,10.0
4621,4621,2016,182,10.0
4622,4622,2016,185,10.0
4623,4623,2016,188,10.0
4624,4624,2016,191,10.0
4625,4625,2016,194,10.0
4626,4626,2016,197,10.0
4627,4627,2016,200,10.0
4628,4628,2016,203,10.0
4629,4629,2016,206,10.0
4630,4630,2016,209,10.0
4631,4631,2016,212,10.0
4632,4632,2016,215,10.0
4633,4633,2016,218,10.0
4634,4634,2016,221,10.0
4635,4635,2016,224,10.0
4636,4636,2016,227,10.0
4637,4637,2016,230,10.0
4638,4638,2016,233,10.0
4639,4639,2016,236,10.0
4640,4640,2016,239,10.0
4641,4641,2016,242,10.0
4642,4642,2016,245,10.0
4643,4643,2016,248,10.0
4644,4644,2016,251,10.0
4645,4645,2016,254,10.0
4646,4646,2016,257,10.0
4647,4647,2016,260,10.0
4648,4648,2016,263,10.0
4649,4649,2016,266,10.0
4650,4650,2016,269,10.0
4651,4651,2016,272,10.0
4652,4652,2016,275,10.0
4653,4653,2016,278,10.0
4654,4654,2016,281,10.0
4655,4655,2016,284,10.0
4656,4656,2016,287,10.0
4657,4657,2016,290,10.0
4658,4658,2016,293,10.0
4659,4659,2016,296,10.0
4660,4660,2016,299,10.0
4661,4661,2016,302,10.0
4662,4662,2016,305,10.0
4663,4663,2016,308,10.0
4664,4664,2016,311,10.0
4665,4665,2016,314,10.0
4666,4666,2016,317,10.0
4667,4667,2016,320,10.0
4668,4668,2016,323,10.0
4669,4669,2016,326,10.0
4670,4670,2016,329,10.0
4671,4671,2016,332,10.0
4672,4672,2016,335,10.0
4673,4673,2016,338,10.0
4674,4674,2016,341,10.0
4675,4675,2016,344,10.0
4676,4676,2016,347,10.0
4677,4677,2016,350,10.0
4678,4678,2016,353,10.0
4679,4679,2016,356,10.0
4680,4680,2016,361,10.0
4681,4681,2017,2,10.0
4682,4682,2017,5,10.0
4683,4683,2017,8,10.0
4684,4684,2017,11,10.0
4685,4685,2017,14,10.0
4686,4686,2017,17,10.0
4687,4687,2017,20,10.0
4688,4688,2017,23,10.0
4689,4689,2017,26,10.0
4690,4690,2017,29,10.0
4691,4691,2017,32,10.0
4692,4692,2017,35,10.0
4693,4693,2017,38,10.0
4694,4694,2017,41,10.0
4695,4695,2017,44,10.0
4696,4696,2017,47,10.0
4697,4697,2017,50,10.0
4698,4698,2017,53,10.0
4699,4699,2017,56,10.0
4700,4700,2017,59,10.0
4701,4701,2017,62,10.0
4702,4702,2017,65,10.0
4703,4703,2017,68,10.0
4704,4704,2017,71,10.0
4705,4705,2017,74,10.0
4706,4706,2017,77,10.0
4707,4707,2017,80,10.0
4708,4708,2017,83,10.0
4709,4709,2017,86,10.0
4710,4710,2017,89,10.0
4711,4711,2017,92,10.0
4712,4712,2017,95,10.0
4713,4713,2017,98,10.0
4714,4714,2017,101,10.0
4715,4715,2017,104,10.0
4716,4716,2017,107,10.0
4717,4717,2017,110,10.0
4718,4718,2017,113,10.0
4719,4719,2017,116,10.0
4720,4720,2017,119,10.0
4721,4721,2017,122,10.0
4722,4722,2017,125,10.0
4723,4723,2017,128,10.0
4724,4724,2017,131,10.0
4725,4725,2017,134,10.0
4726,4726,2017,137,10.0
4727,4727,2017,140,10.0
4728,4728,2017,143,10.0
4729,4729,2017,146,10.0
4730,4730,2017,149,10.0
4731,4731,2017,152,10.0
4732,4732,2017,155,10.0
4733,4733,2017,158,10.0
4734,4734,2017,161,10.0
4735,4735,2017,164,10.0
4736,4736,2017,167,10.0
4737,4737,2017,170,10.0
4738,4738,2017,173,10.0
4739,4739,2017,176,10.0
4740,4740,2017,179,10.0
4741,4741,2017,182,10.0
4742,4742,2017,185,10.0
4743,4743,2017,188,10.0
4744,4744,2017,191,10.0
4745,4745,2017,194,10.0
4746,4746,2017,197,10.0
4747,4747,2017,200,10.0
4748,4748,2017,203,10.0
4749,4749,2017,206,10.0
4750,4750,2017,209,10.0
4751,4751,2017,212,10.0
4752,4752,2017,215,10.0
4753,4753,2017,218,10.0
4754,4754,2017,221,10.0
4755,4755,2017,224,10.0
4756,4756,2017,227,10.0
4757,4757,2017,230,10.0
4758,4758,2017,233,10.0
4759,4759,2017,236,10.0
4760,4760,2017,239,10.0
4761,4761,2017,242,10.0
4762,4762,2017,245,10.0
4763,4763,2017,248,10.0
4764,4764,2017,251,10.0
4765,4765,2017,254,10.0
4766,4766,2017,257,10.0
4767,4767,2017,260,10.0
4768,4768,2017,263,10.0
4769,4769,2017,266,10.0
4770,4770,2017,269,10.0
4771,4771,2017,272,10.0
4772,4772,2017,275,10.0
4773,4773,2017,278,10.0
4774,4774,2017,281,10.0
4775,4775,2017,284,10.0
4776,4776,2017,287,10.0
4777,4777,2017,290,10.0
4778,4778,2017,293,10.0
4779,4779,2017,296,10.0
4780,4780,2017,299,10.0
4781,4781,2017,302,10.0
