threeday_yrmo,threeday_yr,year,dayofyear,varvarsalt1_PSU_0-10mAvg
3839,3839,2009,356,27.0
3840,3840,2009,360,26.9
3841,3841,2010,2,27.2
3842,3842,2010,5,27.2
3843,3843,2010,8,27.1
3844,3844,2010,11,27.3
3845,3845,2010,14,27.4
3846,3846,2010,17,27.4
3847,3847,2010,20,27.6
3848,3848,2010,23,27.3
3849,3849,2010,26,27.2
3850,3850,2010,29,27.0
3851,3851,2010,32,27.0
3852,3852,2010,35,27.0
3853,3853,2010,38,27.1
3854,3854,2010,41,27.0
3855,3855,2010,44,27.2
3856,3856,2010,47,27.3
3857,3857,2010,50,27.1
3858,3858,2010,53,27.0
3859,3859,2010,56,27.0
3860,3860,2010,59,27.1
3861,3861,2010,62,27.2
3862,3862,2010,65,27.1
3863,3863,2010,68,27.3
3864,3864,2010,71,27.6
3865,3865,2010,74,27.7
3866,3866,2010,77,27.6
3867,3867,2010,80,27.4
3868,3868,2010,83,27.3
3869,3869,2010,86,27.2
3870,3870,2010,89,27.5
3871,3871,2010,92,27.5
3872,3872,2010,95,27.7
3873,3873,2010,98,27.5
3874,3874,2010,101,27.2
3875,3875,2010,104,27.1
3876,3876,2010,107,27.2
3877,3877,2010,110,27.2
3878,3878,2010,113,27.3
3879,3879,2010,116,27.2
3880,3880,2010,119,27.2
3881,3881,2010,122,27.0
3882,3882,2010,125,27.0
3883,3883,2010,128,26.6
3884,3884,2010,131,26.4
3885,3885,2010,134,26.3
3886,3886,2010,137,26.2
3887,3887,2010,140,26.4
3888,3888,2010,143,26.1
3889,3889,2010,146,25.8
3890,3890,2010,149,25.4
3891,3891,2010,152,25.2
3892,3892,2010,155,25.1
3893,3893,2010,158,24.4
3894,3894,2010,161,24.1
3895,3895,2010,164,24.3
3896,3896,2010,167,24.7
3897,3897,2010,170,24.7
3898,3898,2010,173,24.6
3899,3899,2010,176,24.5
3900,3900,2010,179,24.4
3901,3901,2010,182,24.2
3902,3902,2010,185,23.7
3903,3903,2010,188,23.5
3904,3904,2010,191,24.3
3905,3905,2010,194,25.1
3906,3906,2010,197,25.2
3907,3907,2010,200,25.1
3908,3908,2010,203,25.1
3909,3909,2010,206,25.1
3910,3910,2010,209,25.5
3911,3911,2010,212,25.5
3912,3912,2010,215,25.4
3913,3913,2010,218,25.3
3914,3914,2010,221,25.4
3915,3915,2010,224,25.3
3916,3916,2010,227,25.3
3917,3917,2010,230,25.5
3918,3918,2010,233,25.6
3919,3919,2010,236,25.6
3920,3920,2010,239,25.7
3921,3921,2010,242,26.2
3922,3922,2010,245,26.3
3923,3923,2010,248,26.4
3924,3924,2010,251,26.5
3925,3925,2010,254,26.7
3926,3926,2010,257,26.7
3927,3927,2010,260,26.6
3928,3928,2010,263,26.5
3929,3929,2010,266,26.6
3930,3930,2010,269,27.0
3931,3931,2010,272,26.9
3932,3932,2010,275,26.6
3933,3933,2010,278,26.7
3934,3934,2010,281,26.9
3935,3935,2010,284,27.3
3936,3936,2010,287,27.2
3937,3937,2010,290,26.9
3938,3938,2010,293,26.8
3939,3939,2010,296,27.0
3940,3940,2010,299,27.7
3941,3941,2010,302,27.4
3942,3942,2010,305,27.4
3943,3943,2010,308,27.2
3944,3944,2010,311,27.1
3945,3945,2010,314,27.3
3946,3946,2010,317,27.2
3947,3947,2010,320,26.9
3948,3948,2010,323,26.9
3949,3949,2010,326,26.9
3950,3950,2010,329,27.0
3951,3951,2010,332,27.2
3952,3952,2010,335,27.4
3953,3953,2010,338,27.1
3954,3954,2010,341,27.0
3955,3955,2010,344,27.2
3956,3956,2010,347,27.0
3957,3957,2010,350,27.0
3958,3958,2010,353,27.0
3959,3959,2010,356,27.1
3960,3960,2010,360,27.4
3961,3961,2011,2,27.0
3962,3962,2011,5,27.0
3963,3963,2011,8,27.0
3964,3964,2011,11,26.9
3965,3965,2011,14,27.0
3966,3966,2011,17,27.0
3967,3967,2011,20,26.8
3968,3968,2011,23,26.9
3969,3969,2011,26,26.8
3970,3970,2011,29,26.8
3971,3971,2011,32,26.8
3972,3972,2011,35,26.8
3973,3973,2011,38,26.8
3974,3974,2011,41,27.0
3975,3975,2011,44,27.0
3976,3976,2011,47,27.4
3977,3977,2011,50,27.3
3978,3978,2011,53,27.2
3979,3979,2011,56,27.2
3980,3980,2011,59,27.2
3981,3981,2011,62,27.4
3982,3982,2011,65,27.4
3983,3983,2011,68,27.3
3984,3984,2011,71,27.3
3985,3985,2011,74,27.5
3986,3986,2011,77,27.4
3987,3987,2011,80,27.1
3988,3988,2011,83,27.1
3989,3989,2011,86,27.1
3990,3990,2011,89,27.1
3991,3991,2011,92,27.0
3992,3992,2011,95,27.1
3993,3993,2011,98,27.0
3994,3994,2011,101,27.0
3995,3995,2011,104,27.1
3996,3996,2011,107,27.0
3997,3997,2011,110,27.0
3998,3998,2011,113,27.0
3999,3999,2011,116,26.9
4000,4000,2011,119,26.8
4001,4001,2011,122,26.6
4002,4002,2011,125,26.4
4003,4003,2011,128,26.3
4004,4004,2011,131,26.0
4005,4005,2011,134,25.8
4006,4006,2011,137,25.7
4007,4007,2011,140,25.6
4008,4008,2011,143,25.3
4009,4009,2011,146,24.7
4010,4010,2011,149,24.2
4011,4011,2011,152,23.7
4012,4012,2011,155,23.3
4013,4013,2011,158,23.4
4014,4014,2011,161,23.5
4015,4015,2011,164,23.3
4016,4016,2011,167,23.1
4017,4017,2011,170,23.1
4018,4018,2011,173,22.8
4019,4019,2011,176,22.3
4020,4020,2011,179,22.0
4021,4021,2011,182,22.5
4022,4022,2011,185,22.6
4023,4023,2011,188,22.5
4024,4024,2011,191,22.7
4025,4025,2011,194,23.0
4026,4026,2011,197,23.1
4027,4027,2011,200,22.7
4028,4028,2011,203,22.3
4029,4029,2011,206,21.9
4030,4030,2011,209,22.0
4031,4031,2011,212,22.3
4032,4032,2011,215,22.7
4033,4033,2011,218,23.0
4034,4034,2011,221,23.1
4035,4035,2011,224,23.3
4036,4036,2011,227,23.4
4037,4037,2011,230,23.4
4038,4038,2011,233,23.5
4039,4039,2011,236,24.1
4040,4040,2011,239,24.2
4041,4041,2011,242,24.5
4042,4042,2011,245,24.7
4043,4043,2011,248,24.9
4044,4044,2011,251,25.1
4045,4045,2011,254,25.4
4046,4046,2011,257,25.7
4047,4047,2011,260,25.8
4048,4048,2011,263,26.0
4049,4049,2011,266,26.0
4050,4050,2011,269,26.3
4051,4051,2011,272,26.3
4052,4052,2011,275,25.9
4053,4053,2011,278,26.3
4054,4054,2011,281,26.1
4055,4055,2011,284,26.1
4056,4056,2011,287,26.0
4057,4057,2011,290,26.0
4058,4058,2011,293,26.2
4059,4059,2011,296,26.3
4060,4060,2011,299,26.4
4061,4061,2011,302,26.7
4062,4062,2011,305,26.7
4063,4063,2011,308,26.7
4064,4064,2011,311,26.6
4065,4065,2011,314,26.6
4066,4066,2011,317,26.7
4067,4067,2011,320,26.8
4068,4068,2011,323,26.9
4069,4069,2011,326,27.2
4070,4070,2011,329,27.5
4071,4071,2011,332,27.5
4072,4072,2011,335,27.2
4073,4073,2011,338,26.9
4074,4074,2011,341,26.8
4075,4075,2011,344,27.0
4076,4076,2011,347,27.2
4077,4077,2011,350,27.2
4078,4078,2011,353,27.2
4079,4079,2011,356,27.2
4080,4080,2011,360,27.5
4081,4081,2012,2,27.3
4082,4082,2012,5,27.4
4083,4083,2012,8,27.2
4084,4084,2012,11,27.2
4085,4085,2012,14,27.1
4086,4086,2012,17,27.2
4087,4087,2012,20,27.3
4088,4088,2012,23,27.7
4089,4089,2012,26,27.9
4090,4090,2012,29,27.7
4091,4091,2012,32,27.6
4092,4092,2012,35,27.3
4093,4093,2012,38,27.2
4094,4094,2012,41,27.3
4095,4095,2012,44,27.2
4096,4096,2012,47,27.2
4097,4097,2012,50,27.4
4098,4098,2012,53,27.3
4099,4099,2012,56,27.4
4100,4100,2012,59,27.5
4101,4101,2012,62,27.4
4102,4102,2012,65,27.3
4103,4103,2012,68,27.3
4104,4104,2012,71,27.4
4105,4105,2012,74,27.9
4106,4106,2012,77,27.8
4107,4107,2012,80,27.5
4108,4108,2012,83,27.5
4109,4109,2012,86,27.3
4110,4110,2012,89,27.5
4111,4111,2012,92,27.4
4112,4112,2012,95,27.4
4113,4113,2012,98,27.3
4114,4114,2012,101,27.2
4115,4115,2012,104,27.2
4116,4116,2012,107,27.2
4117,4117,2012,110,27.2
4118,4118,2012,113,27.1
4119,4119,2012,116,26.9
4120,4120,2012,119,26.7
4121,4121,2012,122,26.3
4122,4122,2012,125,25.8
4123,4123,2012,128,25.5
4124,4124,2012,131,25.5
4125,4125,2012,134,25.6
4126,4126,2012,137,25.6
4127,4127,2012,140,26.3
4128,4128,2012,143,26.1
4129,4129,2012,146,25.8
4130,4130,2012,149,25.5
4131,4131,2012,152,25.1
4132,4132,2012,155,24.7
4133,4133,2012,158,24.4
4134,4134,2012,161,24.5
4135,4135,2012,164,24.0
4136,4136,2012,167,23.4
4137,4137,2012,170,23.3
4138,4138,2012,173,23.0
4139,4139,2012,176,22.7
4140,4140,2012,179,22.2
4141,4141,2012,182,21.9
4142,4142,2012,185,21.9
4143,4143,2012,188,21.7
4144,4144,2012,191,21.7
4145,4145,2012,194,21.6
4146,4146,2012,197,21.5
4147,4147,2012,200,21.6
4148,4148,2012,203,21.9
4149,4149,2012,206,22.1
4150,4150,2012,209,21.8
4151,4151,2012,212,22.0
4152,4152,2012,215,22.1
4153,4153,2012,218,22.4
4154,4154,2012,221,22.8
4155,4155,2012,224,22.9
4156,4156,2012,227,23.2
4157,4157,2012,230,23.8
4158,4158,2012,233,24.3
4159,4159,2012,236,24.5
4160,4160,2012,239,24.5
4161,4161,2012,242,24.7
4162,4162,2012,245,24.8
4163,4163,2012,248,25.0
4164,4164,2012,251,25.3
4165,4165,2012,254,25.7
4166,4166,2012,257,26.0
4167,4167,2012,260,26.2
4168,4168,2012,263,26.4
4169,4169,2012,266,26.6
4170,4170,2012,269,26.6
4171,4171,2012,272,26.7
4172,4172,2012,275,26.8
4173,4173,2012,278,27.2
4174,4174,2012,281,27.2
4175,4175,2012,284,27.1
4176,4176,2012,287,27.1
4177,4177,2012,290,27.4
4178,4178,2012,293,27.3
4179,4179,2012,296,27.2
4180,4180,2012,299,26.9
4181,4181,2012,302,26.8
4182,4182,2012,305,26.7
4183,4183,2012,308,26.6
4184,4184,2012,311,26.6
4185,4185,2012,314,26.4
4186,4186,2012,317,26.6
4187,4187,2012,320,26.7
4188,4188,2012,323,27.2
4189,4189,2012,326,27.4
4190,4190,2012,329,27.3
4191,4191,2012,332,26.9
4192,4192,2012,335,27.1
4193,4193,2012,338,27.3
4194,4194,2012,341,27.3
4195,4195,2012,344,27.0
4196,4196,2012,347,26.9
4197,4197,2012,350,27.0
4198,4198,2012,353,27.2
4199,4199,2012,356,27.5
4200,4200,2012,361,27.1
4201,4201,2013,2,26.9
4202,4202,2013,5,26.9
4203,4203,2013,8,27.0
4204,4204,2013,11,27.0
4205,4205,2013,14,27.0
4206,4206,2013,17,27.0
4207,4207,2013,20,26.9
4208,4208,2013,23,26.9
4209,4209,2013,26,27.1
4210,4210,2013,29,27.1
4211,4211,2013,32,27.0
4212,4212,2013,35,27.0
4213,4213,2013,38,27.3
4214,4214,2013,41,27.3
4215,4215,2013,44,27.2
4216,4216,2013,47,27.1
4217,4217,2013,50,27.0
4218,4218,2013,53,27.0
4219,4219,2013,56,27.4
4220,4220,2013,59,27.5
4221,4221,2013,62,27.4
4222,4222,2013,65,27.2
4223,4223,2013,68,27.2
4224,4224,2013,71,27.3
4225,4225,2013,74,27.4
4226,4226,2013,77,27.4
4227,4227,2013,80,27.4
4228,4228,2013,83,27.3
4229,4229,2013,86,27.3
4230,4230,2013,89,27.4
4231,4231,2013,92,27.5
4232,4232,2013,95,27.4
4233,4233,2013,98,27.4
4234,4234,2013,101,27.5
4235,4235,2013,104,27.4
4236,4236,2013,107,27.1
4237,4237,2013,110,26.9
4238,4238,2013,113,26.8
4239,4239,2013,116,26.9
4240,4240,2013,119,27.0
4241,4241,2013,122,27.0
4242,4242,2013,125,26.9
4243,4243,2013,128,26.8
4244,4244,2013,131,26.6
4245,4245,2013,134,26.1
4246,4246,2013,137,25.4
4247,4247,2013,140,24.6
4248,4248,2013,143,24.2
4249,4249,2013,146,24.0
4250,4250,2013,149,24.0
4251,4251,2013,152,23.5
4252,4252,2013,155,23.1
4253,4253,2013,158,23.6
4254,4254,2013,161,23.9
4255,4255,2013,164,23.8
4256,4256,2013,167,23.5
4257,4257,2013,170,23.2
4258,4258,2013,173,23.1
4259,4259,2013,176,23.2
4260,4260,2013,179,23.3
4261,4261,2013,182,22.8
4262,4262,2013,185,22.7
4263,4263,2013,188,23.1
4264,4264,2013,191,23.6
4265,4265,2013,194,23.7
4266,4266,2013,197,23.7
4267,4267,2013,200,24.0
4268,4268,2013,203,24.3
4269,4269,2013,206,24.4
4270,4270,2013,209,24.5
4271,4271,2013,212,24.7
4272,4272,2013,215,24.9
4273,4273,2013,218,24.9
4274,4274,2013,221,24.9
4275,4275,2013,224,24.8
4276,4276,2013,227,24.8
4277,4277,2013,230,24.9
4278,4278,2013,233,25.0
4279,4279,2013,236,25.3
4280,4280,2013,239,25.6
4281,4281,2013,242,25.6
4282,4282,2013,245,25.4
4283,4283,2013,248,25.5
4284,4284,2013,251,25.7
4285,4285,2013,254,25.8
4286,4286,2013,257,26.0
4287,4287,2013,260,26.1
4288,4288,2013,263,26.3
4289,4289,2013,266,26.5
4290,4290,2013,269,26.4
4291,4291,2013,272,26.4
4292,4292,2013,275,26.8
4293,4293,2013,278,26.5
4294,4294,2013,281,26.5
4295,4295,2013,284,26.5
4296,4296,2013,287,26.5
4297,4297,2013,290,26.6
4298,4298,2013,293,26.9
4299,4299,2013,296,27.0
4300,4300,2013,299,27.1
4301,4301,2013,302,27.2
4302,4302,2013,305,27.2
4303,4303,2013,308,27.4
4304,4304,2013,311,27.4
4305,4305,2013,314,27.3
4306,4306,2013,317,27.2
4307,4307,2013,320,27.3
4308,4308,2013,323,27.5
4309,4309,2013,326,27.6
4310,4310,2013,329,27.5
4311,4311,2013,332,27.3
4312,4312,2013,335,27.4
4313,4313,2013,338,27.5
4314,4314,2013,341,27.6
4315,4315,2013,344,27.5
4316,4316,2013,347,27.6
4317,4317,2013,350,27.6
4318,4318,2013,353,27.6
4319,4319,2013,356,27.5
4320,4320,2013,360,27.4
4321,4321,2014,2,27.4
4322,4322,2014,5,27.6
4323,4323,2014,8,27.5
4324,4324,2014,11,27.6
4325,4325,2014,14,27.6
4326,4326,2014,17,27.4
4327,4327,2014,20,27.3
4328,4328,2014,23,27.3
4329,4329,2014,26,27.4
4330,4330,2014,29,27.5
4331,4331,2014,32,27.7
4332,4332,2014,35,27.8
4333,4333,2014,38,27.8
4334,4334,2014,41,27.7
4335,4335,2014,44,27.9
4336,4336,2014,47,28.1
4337,4337,2014,50,28.1
4338,4338,2014,53,27.9
4339,4339,2014,56,27.7
4340,4340,2014,59,27.7
4341,4341,2014,62,27.8
4342,4342,2014,65,27.7
4343,4343,2014,68,27.6
4344,4344,2014,71,27.5
4345,4345,2014,74,27.5
4346,4346,2014,77,27.8
4347,4347,2014,80,27.7
4348,4348,2014,83,27.6
4349,4349,2014,86,27.6
4350,4350,2014,89,27.8
4351,4351,2014,92,27.7
4352,4352,2014,95,27.6
4353,4353,2014,98,27.5
4354,4354,2014,101,27.3
4355,4355,2014,104,27.3
4356,4356,2014,107,27.5
4357,4357,2014,110,27.5
4358,4358,2014,113,27.4
4359,4359,2014,116,27.3
4360,4360,2014,119,27.0
4361,4361,2014,122,26.7
4362,4362,2014,125,26.5
4363,4363,2014,128,26.0
4364,4364,2014,131,25.5
4365,4365,2014,134,25.2
4366,4366,2014,137,25.4
4367,4367,2014,140,25.3
4368,4368,2014,143,24.8
4369,4369,2014,146,24.3
4370,4370,2014,149,23.6
4371,4371,2014,152,23.0
4372,4372,2014,155,22.8
4373,4373,2014,158,23.1
4374,4374,2014,161,23.3
4375,4375,2014,164,23.4
4376,4376,2014,167,23.4
4377,4377,2014,170,23.3
4378,4378,2014,173,23.2
4379,4379,2014,176,23.0
4380,4380,2014,179,23.3
4381,4381,2014,182,23.4
4382,4382,2014,185,23.0
4383,4383,2014,188,22.7
4384,4384,2014,191,23.1
4385,4385,2014,194,24.1
4386,4386,2014,197,24.3
4387,4387,2014,200,24.3
4388,4388,2014,203,24.3
4389,4389,2014,206,24.4
4390,4390,2014,209,24.2
4391,4391,2014,212,24.1
4392,4392,2014,215,24.3
4393,4393,2014,218,24.6
4394,4394,2014,221,24.8
4395,4395,2014,224,25.0
4396,4396,2014,227,25.2
4397,4397,2014,230,25.3
4398,4398,2014,233,25.2
4399,4399,2014,236,25.3
4400,4400,2014,239,25.4
4401,4401,2014,242,25.5
4402,4402,2014,245,25.6
4403,4403,2014,248,25.7
4404,4404,2014,251,26.0
4405,4405,2014,254,26.3
4406,4406,2014,257,26.4
4407,4407,2014,260,26.5
4408,4408,2014,263,26.5
4409,4409,2014,266,26.6
4410,4410,2014,269,26.8
4411,4411,2014,272,26.6
4412,4412,2014,275,26.5
4413,4413,2014,278,26.7
4414,4414,2014,281,26.9
4415,4415,2014,284,27.1
4416,4416,2014,287,27.2
4417,4417,2014,290,27.2
4418,4418,2014,293,27.3
4419,4419,2014,296,27.2
4420,4420,2014,299,26.7
4421,4421,2014,302,26.8
4422,4422,2014,305,26.6
4423,4423,2014,308,26.4
4424,4424,2014,311,26.5
4425,4425,2014,314,26.3
4426,4426,2014,317,26.5
4427,4427,2014,320,26.1
4428,4428,2014,323,26.0
4429,4429,2014,326,26.3
4430,4430,2014,329,26.5
4431,4431,2014,332,26.4
4432,4432,2014,335,26.4
4433,4433,2014,338,26.4
4434,4434,2014,341,26.5
4435,4435,2014,344,27.0
4436,4436,2014,347,26.8
4437,4437,2014,350,26.4
4438,4438,2014,353,26.3
4439,4439,2014,356,26.6
4440,4440,2014,360,26.3
4441,4441,2015,2,26.3
4442,4442,2015,5,26.4
4443,4443,2015,8,26.4
4444,4444,2015,11,26.3
4445,4445,2015,14,26.3
4446,4446,2015,17,26.6
4447,4447,2015,20,26.6
4448,4448,2015,23,26.6
4449,4449,2015,26,26.6
4450,4450,2015,29,26.5
4451,4451,2015,32,26.5
4452,4452,2015,35,26.6
4453,4453,2015,38,26.7
4454,4454,2015,41,26.6
4455,4455,2015,44,26.3
4456,4456,2015,47,26.1
4457,4457,2015,50,26.4
4458,4458,2015,53,26.6
4459,4459,2015,56,26.6
4460,4460,2015,59,26.5
4461,4461,2015,62,26.6
4462,4462,2015,65,26.6
4463,4463,2015,68,26.6
4464,4464,2015,71,26.7
4465,4465,2015,74,26.7
4466,4466,2015,77,26.6
4467,4467,2015,80,26.7
4468,4468,2015,83,26.5
4469,4469,2015,86,26.4
4470,4470,2015,89,26.2
4471,4471,2015,92,25.8
4472,4472,2015,95,25.7
4473,4473,2015,98,25.4
4474,4474,2015,101,25.5
4475,4475,2015,104,25.7
4476,4476,2015,107,25.7
4477,4477,2015,110,26.1
4478,4478,2015,113,26.4
4479,4479,2015,116,26.4
4480,4480,2015,119,26.2
4481,4481,2015,122,25.9
4482,4482,2015,125,25.8
4483,4483,2015,128,25.8
4484,4484,2015,131,25.6
4485,4485,2015,134,25.4
4486,4486,2015,137,25.2
4487,4487,2015,140,24.9
4488,4488,2015,143,24.8
4489,4489,2015,146,24.4
4490,4490,2015,149,23.9
4491,4491,2015,152,23.5
4492,4492,2015,155,23.5
4493,4493,2015,158,23.2
4494,4494,2015,161,23.6
4495,4495,2015,164,24.4
4496,4496,2015,167,24.6
4497,4497,2015,170,24.6
4498,4498,2015,173,24.4
4499,4499,2015,176,24.2
4500,4500,2015,179,24.0
4501,4501,2015,182,24.7
4502,4502,2015,185,25.4
4503,4503,2015,188,25.5
4504,4504,2015,191,25.4
4505,4505,2015,194,25.5
4506,4506,2015,197,25.2
4507,4507,2015,200,25.4
4508,4508,2015,203,25.5
4509,4509,2015,206,25.4
4510,4510,2015,209,25.3
4511,4511,2015,212,25.2
4512,4512,2015,215,25.4
4513,4513,2015,218,25.8
4514,4514,2015,221,25.9
4515,4515,2015,224,26.0
4516,4516,2015,227,26.1
4517,4517,2015,230,26.2
4518,4518,2015,233,26.3
4519,4519,2015,236,26.5
4520,4520,2015,239,26.5
4521,4521,2015,242,26.8
4522,4522,2015,245,27.1
4523,4523,2015,248,26.9
4524,4524,2015,251,26.6
4525,4525,2015,254,26.5
4526,4526,2015,257,26.8
4527,4527,2015,260,26.8
4528,4528,2015,263,26.9
4529,4529,2015,266,26.8
4530,4530,2015,269,26.9
4531,4531,2015,272,26.8
4532,4532,2015,275,26.9
4533,4533,2015,278,27.0
4534,4534,2015,281,27.0
4535,4535,2015,284,27.2
4536,4536,2015,287,27.1
4537,4537,2015,290,27.0
4538,4538,2015,293,27.0
4539,4539,2015,296,27.0
4540,4540,2015,299,27.2
4541,4541,2015,302,27.3
4542,4542,2015,305,27.4
4543,4543,2015,308,27.3
4544,4544,2015,311,27.1
4545,4545,2015,314,27.0
4546,4546,2015,317,27.3
4547,4547,2015,320,27.3
4548,4548,2015,323,27.3
4549,4549,2015,326,27.1
4550,4550,2015,329,27.3
4551,4551,2015,332,27.4
4552,4552,2015,335,27.4
4553,4553,2015,338,27.7
4554,4554,2015,341,28.1
4555,4555,2015,344,27.8
4556,4556,2015,347,27.8
4557,4557,2015,350,27.5
4558,4558,2015,353,27.3
4559,4559,2015,356,27.5
4560,4560,2015,360,27.3
4561,4561,2016,2,27.1
4562,4562,2016,5,27.0
4563,4563,2016,8,27.1
4564,4564,2016,11,27.3
4565,4565,2016,14,27.4
4566,4566,2016,17,27.4
4567,4567,2016,20,27.5
4568,4568,2016,23,27.5
4569,4569,2016,26,27.3
4570,4570,2016,29,27.3
4571,4571,2016,32,27.1
4572,4572,2016,35,26.9
4573,4573,2016,38,27.0
4574,4574,2016,41,26.9
4575,4575,2016,44,26.8
4576,4576,2016,47,26.8
4577,4577,2016,50,26.8
4578,4578,2016,53,26.9
4579,4579,2016,56,26.7
4580,4580,2016,59,26.6
4581,4581,2016,62,26.8
4582,4582,2016,65,27.0
4583,4583,2016,68,27.0
4584,4584,2016,71,27.2
4585,4585,2016,74,27.1
4586,4586,2016,77,26.7
4587,4587,2016,80,26.4
4588,4588,2016,83,26.5
4589,4589,2016,86,26.6
4590,4590,2016,89,26.5
4591,4591,2016,92,26.4
4592,4592,2016,95,26.4
4593,4593,2016,98,26.5
4594,4594,2016,101,26.6
4595,4595,2016,104,26.6
4596,4596,2016,107,26.5
4597,4597,2016,110,26.2
4598,4598,2016,113,26.1
4599,4599,2016,116,26.0
4600,4600,2016,119,25.8
4601,4601,2016,122,25.6
4602,4602,2016,125,25.6
4603,4603,2016,128,26.1
4604,4604,2016,131,26.6
4605,4605,2016,134,26.2
4606,4606,2016,137,25.8
4607,4607,2016,140,25.5
4608,4608,2016,143,25.3
4609,4609,2016,146,25.2
4610,4610,2016,149,24.8
4611,4611,2016,152,24.4
4612,4612,2016,155,24.4
4613,4613,2016,158,24.7
4614,4614,2016,161,24.9
4615,4615,2016,164,24.7
4616,4616,2016,167,24.4
4617,4617,2016,170,24.1
4618,4618,2016,173,24.1
4619,4619,2016,176,24.2
4620,4620,2016,179,24.1
4621,4621,2016,182,24.0
4622,4622,2016,185,24.1
4623,4623,2016,188,24.2
4624,4624,2016,191,24.6
4625,4625,2016,194,24.3
4626,4626,2016,197,23.8
4627,4627,2016,200,24.0
4628,4628,2016,203,24.3
4629,4629,2016,206,24.4
4630,4630,2016,209,24.3
4631,4631,2016,212,24.6
4632,4632,2016,215,25.5
4633,4633,2016,218,25.6
4634,4634,2016,221,25.6
4635,4635,2016,224,25.4
4636,4636,2016,227,25.3
4637,4637,2016,230,25.7
4638,4638,2016,233,26.1
4639,4639,2016,236,26.3
4640,4640,2016,239,26.4
4641,4641,2016,242,26.5
4642,4642,2016,245,26.7
4643,4643,2016,248,26.6
4644,4644,2016,251,26.5
4645,4645,2016,254,26.2
4646,4646,2016,257,26.3
4647,4647,2016,260,26.6
4648,4648,2016,263,26.8
4649,4649,2016,266,26.8
4650,4650,2016,269,26.8
4651,4651,2016,272,26.8
4652,4652,2016,275,27.0
4653,4653,2016,278,27.0
4654,4654,2016,281,27.2
4655,4655,2016,284,27.1
4656,4656,2016,287,26.9
4657,4657,2016,290,27.4
4658,4658,2016,293,27.3
4659,4659,2016,296,27.2
4660,4660,2016,299,27.0
4661,4661,2016,302,26.9
4662,4662,2016,305,26.6
4663,4663,2016,308,26.6
4664,4664,2016,311,26.7
4665,4665,2016,314,26.7
4666,4666,2016,317,26.3
4667,4667,2016,320,26.3
4668,4668,2016,323,26.2
4669,4669,2016,326,26.3
4670,4670,2016,329,26.4
4671,4671,2016,332,25.9
4672,4672,2016,335,25.7
4673,4673,2016,338,25.9
4674,4674,2016,341,26.0
4675,4675,2016,344,25.9
4676,4676,2016,347,26.0
4677,4677,2016,350,26.0
4678,4678,2016,353,26.1
4679,4679,2016,356,26.6
4680,4680,2016,361,26.5
4681,4681,2017,2,26.5
4682,4682,2017,5,26.5
4683,4683,2017,8,26.6
4684,4684,2017,11,26.6
4685,4685,2017,14,26.6
4686,4686,2017,17,26.7
4687,4687,2017,20,27.0
4688,4688,2017,23,26.8
4689,4689,2017,26,26.6
4690,4690,2017,29,26.6
4691,4691,2017,32,26.8
4692,4692,2017,35,26.7
4693,4693,2017,38,26.6
4694,4694,2017,41,26.6
4695,4695,2017,44,26.7
4696,4696,2017,47,26.9
4697,4697,2017,50,26.7
4698,4698,2017,53,26.5
4699,4699,2017,56,26.6
4700,4700,2017,59,26.8
4701,4701,2017,62,26.9
4702,4702,2017,65,27.0
4703,4703,2017,68,27.0
4704,4704,2017,71,26.9
4705,4705,2017,74,27.0
4706,4706,2017,77,26.9
4707,4707,2017,80,26.7
4708,4708,2017,83,26.7
4709,4709,2017,86,26.9
4710,4710,2017,89,27.1
4711,4711,2017,92,26.8
4712,4712,2017,95,26.7
4713,4713,2017,98,26.9
4714,4714,2017,101,26.9
4715,4715,2017,104,26.6
4716,4716,2017,107,26.4
4717,4717,2017,110,26.2
4718,4718,2017,113,26.0
4719,4719,2017,116,25.9
4720,4720,2017,119,25.9
4721,4721,2017,122,26.0
4722,4722,2017,125,25.8
4723,4723,2017,128,25.6
4724,4724,2017,131,25.4
4725,4725,2017,134,25.2
4726,4726,2017,137,25.0
4727,4727,2017,140,24.5
4728,4728,2017,143,24.2
4729,4729,2017,146,25.1
4730,4730,2017,149,25.0
4731,4731,2017,152,24.7
4732,4732,2017,155,24.3
4733,4733,2017,158,23.6
4734,4734,2017,161,23.3
4735,4735,2017,164,22.9
4736,4736,2017,167,23.0
4737,4737,2017,170,22.6
4738,4738,2017,173,22.5
4739,4739,2017,176,23.5
4740,4740,2017,179,24.0
4741,4741,2017,182,24.0
4742,4742,2017,185,23.8
4743,4743,2017,188,23.8
4744,4744,2017,191,23.9
4745,4745,2017,194,24.0
4746,4746,2017,197,24.0
4747,4747,2017,200,24.0
4748,4748,2017,203,24.3
4749,4749,2017,206,24.5
4750,4750,2017,209,24.8
4751,4751,2017,212,24.8
4752,4752,2017,215,24.9
4753,4753,2017,218,25.4
4754,4754,2017,221,25.6
4755,4755,2017,224,25.7
4756,4756,2017,227,25.7
4757,4757,2017,230,25.6
4758,4758,2017,233,25.7
4759,4759,2017,236,25.8
4760,4760,2017,239,25.9
4761,4761,2017,242,25.9
4762,4762,2017,245,26.1
4763,4763,2017,248,26.2
4764,4764,2017,251,26.4
4765,4765,2017,254,26.6
4766,4766,2017,257,26.6
4767,4767,2017,260,26.7
4768,4768,2017,263,26.9
