threeday_yrmo,threeday_yr,year,dayofyear,varPAR-VarZ-VarK
1982,1982,1994,185,32.1
1983,1983,1994,188,36.3
1984,1984,1994,191,39.7
1985,1985,1994,194,38.8
1986,1986,1994,197,40.6
1987,1987,1994,200,38.3
1988,1988,1994,203,40.5
1989,1989,1994,206,38.5
1990,1990,1994,209,44.0
1991,1991,1994,212,38.5
1992,1992,1994,215,34.3
1993,1993,1994,218,31.8
1994,1994,1994,221,22.2
1995,1995,1994,224,37.3
1996,1996,1994,227,32.3
1997,1997,1994,230,35.4
1998,1998,1994,233,24.7
1999,1999,1994,236,36.9
2000,2000,1994,239,38.8
2001,2001,1994,242,32.7
2002,2002,1994,245,28.4
2003,2003,1994,248,32.3
2004,2004,1994,251,20.7
2005,2005,1994,254,27.8
2006,2006,1994,257,23.8
2007,2007,1994,260,29.6
2008,2008,1994,263,33.1
2009,2009,1994,266,33.5
2010,2010,1994,269,32.7
2011,2011,1994,272,29.2
2012,2012,1994,275,30.7
2013,2013,1994,278,30.2
2014,2014,1994,281,22.5
2015,2015,1994,284,21.4
2016,2016,1994,287,16.7
2017,2017,1994,290,22.8
2018,2018,1994,293,10.0
2019,2019,1994,296,12.0
2020,2020,1994,299,9.4
2021,2021,1994,302,18.5
2022,2022,1994,305,12.2
2023,2023,1994,308,11.2
2024,2024,1994,311,11.5
2025,2025,1994,314,10.0
2026,2026,1994,317,12.3
2027,2027,1994,320,8.1
2028,2028,1994,323,5.4
2029,2029,1994,326,6.5
2030,2030,1994,329,7.5
2031,2031,1994,332,8.0
2032,2032,1994,335,8.0
2033,2033,1994,338,11.8
2034,2034,1994,341,6.1
2035,2035,1994,344,3.9
2036,2036,1994,347,9.0
2037,2037,1994,350,5.1
2038,2038,1994,353,4.2
2039,2039,1994,356,3.6
2040,2040,1994,360,6.4
2041,2041,1995,2,10.9
2042,2042,1995,5,11.3
2043,2043,1995,8,4.5
2044,2044,1995,11,5.8
2045,2045,1995,14,2.9
2046,2046,1995,17,4.7
2047,2047,1995,20,12.2
2048,2048,1995,23,11.6
2049,2049,1995,26,10.0
2050,2050,1995,29,3.6
2051,2051,1995,32,7.1
2052,2052,1995,35,9.8
2053,2053,1995,38,15.2
2054,2054,1995,41,16.6
2055,2055,1995,44,14.6
2056,2056,1995,47,10.4
2057,2057,1995,50,7.4
2058,2058,1995,53,17.7
2059,2059,1995,56,15.3
2060,2060,1995,59,28.9
2061,2061,1995,62,29.0
2062,2062,1995,65,22.0
2063,2063,1995,68,8.3
2064,2064,1995,71,23.5
2065,2065,1995,74,19.1
2066,2066,1995,77,20.8
2067,2067,1995,80,19.8
2068,2068,1995,83,35.3
2069,2069,1995,86,41.4
2070,2070,1995,89,37.4
2071,2071,1995,92,30.3
2072,2072,1995,95,35.3
2073,2073,1995,98,28.3
2074,2074,1995,101,29.4
2075,2075,1995,104,31.7
2076,2076,1995,107,33.9
2077,2077,1995,110,39.8
2078,2078,1995,113,48.2
2079,2079,1995,116,48.1
2080,2080,1995,119,41.0
2081,2081,1995,122,21.8
2082,2082,1995,125,50.8
2083,2083,1995,128,51.5
2084,2084,1995,131,23.7
2085,2085,1995,134,47.2
2086,2086,1995,137,48.5
2087,2087,1995,140,58.9
2088,2088,1995,143,56.5
2089,2089,1995,146,60.1
2090,2090,1995,149,53.7
2091,2091,1995,152,50.2
2092,2092,1995,155,37.5
2093,2093,1995,158,29.5
2094,2094,1995,161,34.0
2095,2095,1995,164,25.4
2096,2096,1995,167,44.6
2097,2097,1995,170,34.4
2098,2098,1995,173,45.9
2099,2099,1995,176,43.2
2100,2100,1995,179,44.0
2101,2101,1995,182,40.8
2102,2102,1995,185,36.3
2103,2103,1995,188,34.2
2104,2104,1995,191,24.7
2105,2105,1995,194,37.9
2106,2106,1995,197,45.2
2107,2107,1995,200,47.1
2108,2108,1995,203,38.7
2109,2109,1995,206,25.0
2110,2110,1995,209,43.2
2111,2111,1995,212,42.4
2112,2112,1995,215,37.7
2113,2113,1995,218,22.2
2114,2114,1995,221,32.6
2115,2115,1995,224,33.3
2116,2116,1995,227,26.4
2117,2117,1995,230,30.3
2118,2118,1995,233,33.9
2119,2119,1995,236,30.7
2120,2120,1995,239,28.0
2121,2121,1995,242,31.9
2122,2122,1995,245,38.3
2123,2123,1995,248,28.5
2124,2124,1995,251,35.4
2125,2125,1995,254,35.3
2126,2126,1995,257,37.0
2127,2127,1995,260,36.6
2128,2128,1995,263,29.1
2129,2129,1995,266,36.8
2130,2130,1995,269,17.3
2131,2131,1995,272,21.3
2132,2132,1995,275,16.4
2133,2133,1995,278,18.7
2134,2134,1995,281,18.6
2135,2135,1995,284,16.1
2136,2136,1995,287,9.3
2137,2137,1995,290,18.2
2138,2138,1995,293,18.0
2139,2139,1995,296,11.7
2140,2140,1995,299,10.4
2141,2141,1995,302,18.2
2142,2142,1995,305,20.7
2143,2143,1995,308,12.4
2144,2144,1995,311,6.1
2145,2145,1995,314,8.3
2146,2146,1995,317,3.9
2147,2147,1995,320,6.2
2148,2148,1995,323,12.1
2149,2149,1995,326,4.8
2150,2150,1995,329,5.5
2151,2151,1995,332,2.1
2152,2152,1995,335,6.4
2153,2153,1995,338,6.3
2154,2154,1995,341,8.6
2155,2155,1995,344,1.9
2156,2156,1995,347,3.8
2157,2157,1995,350,4.9
2158,2158,1995,353,3.7
2159,2159,1995,356,7.4
2160,2160,1995,360,6.1
2161,2161,1996,2,2.4
2162,2162,1996,5,4.7
2163,2163,1996,8,6.0
2164,2164,1996,11,5.3
2165,2165,1996,14,1.9
2166,2166,1996,17,10.3
2167,2167,1996,20,4.4
2168,2168,1996,23,3.7
2169,2169,1996,26,9.4
2170,2170,1996,29,10.0
2171,2171,1996,32,15.0
2172,2172,1996,35,11.1
2173,2173,1996,38,4.9
2174,2174,1996,41,17.4
2175,2175,1996,44,16.8
2176,2176,1996,47,19.7
2177,2177,1996,50,7.9
2178,2178,1996,53,12.8
2179,2179,1996,56,24.4
2180,2180,1996,59,22.3
2181,2181,1996,62,27.5
2182,2182,1996,65,21.4
2183,2183,1996,68,7.6
2184,2184,1996,71,12.3
2185,2185,1996,74,30.6
2186,2186,1996,77,19.9
2187,2187,1996,80,20.2
2188,2188,1996,83,32.4
2189,2189,1996,86,34.8
2190,2190,1996,89,37.2
2191,2191,1996,92,12.7
2192,2192,1996,95,22.1
2193,2193,1996,98,17.2
2194,2194,1996,101,23.6
2195,2195,1996,104,33.3
2196,2196,1996,107,21.1
2197,2197,1996,110,26.0
2198,2198,1996,113,32.1
2199,2199,1996,116,27.0
2200,2200,1996,119,34.6
2201,2201,1996,122,32.2
2202,2202,1996,125,37.5
2203,2203,1996,128,28.9
2204,2204,1996,131,40.5
2205,2205,1996,134,25.2
2206,2206,1996,137,39.9
2207,2207,1996,140,22.9
2208,2208,1996,143,19.0
2209,2209,1996,146,39.8
2210,2210,1996,149,45.5
2211,2211,1996,152,40.8
2212,2212,1996,155,29.9
2213,2213,1996,158,33.4
2214,2214,1996,161,36.9
2215,2215,1996,164,37.6
2216,2216,1996,167,37.6
2217,2217,1996,170,32.7
2218,2218,1996,173,43.1
2219,2219,1996,176,18.7
2220,2220,1996,179,35.1
2221,2221,1996,182,29.2
2222,2222,1996,185,23.7
2223,2223,1996,188,40.8
2224,2224,1996,191,38.4
2225,2225,1996,194,39.5
2226,2226,1996,197,44.9
2227,2227,1996,200,13.6
2228,2228,1996,203,34.0
2229,2229,1996,206,43.1
2230,2230,1996,209,42.5
2231,2231,1996,212,42.7
2232,2232,1996,215,30.5
2233,2233,1996,218,31.3
2234,2234,1996,221,43.2
2235,2235,1996,224,34.8
2236,2236,1996,227,38.6
2237,2237,1996,230,36.0
2238,2238,1996,233,25.3
2239,2239,1996,236,37.0
2240,2240,1996,239,38.5
2241,2241,1996,242,33.4
2242,2242,1996,245,37.4
2243,2243,1996,248,31.5
2244,2244,1996,251,16.7
2245,2245,1996,254,37.7
2246,2246,1996,257,21.4
2247,2247,1996,260,31.7
2248,2248,1996,263,19.6
2249,2249,1996,266,24.9
2250,2250,1996,269,31.1
2251,2251,1996,272,30.5
2252,2252,1996,275,30.9
2253,2253,1996,278,9.6
2254,2254,1996,281,23.4
2255,2255,1996,284,21.5
2256,2256,1996,287,12.5
2257,2257,1996,290,21.1
2258,2258,1996,293,21.2
2259,2259,1996,296,11.6
2260,2260,1996,299,16.2
2261,2261,1996,302,8.2
2262,2262,1996,305,20.3
2263,2263,1996,308,12.2
2264,2264,1996,311,10.6
2265,2265,1996,314,8.3
2266,2266,1996,317,7.4
2267,2267,1996,320,10.7
2268,2268,1996,323,7.6
2269,2269,1996,326,9.8
2270,2270,1996,329,4.2
2271,2271,1996,332,2.4
2272,2272,1996,335,3.2
2273,2273,1996,338,7.3
2274,2274,1996,341,6.4
2275,2275,1996,344,5.6
2276,2276,1996,347,5.0
2277,2277,1996,350,3.8
2278,2278,1996,353,7.0
2279,2279,1996,356,5.0
2280,2280,1996,361,5.3
2281,2281,1997,2,4.5
2282,2282,1997,5,5.7
2283,2283,1997,8,3.4
2284,2284,1997,11,7.4
2285,2285,1997,14,12.0
2286,2286,1997,17,4.8
2287,2287,1997,20,3.2
2288,2288,1997,23,9.9
2289,2289,1997,26,14.1
2290,2290,1997,29,4.0
2291,2291,1997,32,13.8
2292,2292,1997,35,17.2
2293,2293,1997,38,12.5
2294,2294,1997,41,14.0
2295,2295,1997,44,11.0
2296,2296,1997,47,10.6
2297,2297,1997,50,10.9
2298,2298,1997,53,23.1
2299,2299,1997,56,20.3
2300,2300,1997,59,23.1
2301,2301,1997,62,13.7
2302,2302,1997,65,10.6
2303,2303,1997,68,19.0
2304,2304,1997,71,22.9
2305,2305,1997,74,24.9
2306,2306,1997,77,10.6
2307,2307,1997,80,24.7
2308,2308,1997,83,27.3
2309,2309,1997,86,21.8
2310,2310,1997,89,16.2
2311,2311,1997,92,42.9
2312,2312,1997,95,43.8
2313,2313,1997,98,39.1
2314,2314,1997,101,42.8
2315,2315,1997,104,34.8
2316,2316,1997,107,41.7
2317,2317,1997,110,27.3
2318,2318,1997,113,42.4
2319,2319,1997,116,20.5
2320,2320,1997,119,27.4
2321,2321,1997,122,39.2
2322,2322,1997,125,21.2
2323,2323,1997,128,47.7
2324,2324,1997,131,45.4
2325,2325,1997,134,44.0
2326,2326,1997,137,42.8
2327,2327,1997,140,39.9
2328,2328,1997,143,34.8
2329,2329,1997,146,40.9
2330,2330,1997,149,21.9
2331,2331,1997,152,22.3
2332,2332,1997,155,20.5
2333,2333,1997,158,29.6
2334,2334,1997,161,32.7
2335,2335,1997,164,29.5
2336,2336,1997,167,22.4
2337,2337,1997,170,24.0
2338,2338,1997,173,17.9
2339,2339,1997,176,21.3
2340,2340,1997,179,25.6
2341,2341,1997,182,25.5
2342,2342,1997,185,24.7
2343,2343,1997,188,22.3
2344,2344,1997,191,24.9
2345,2345,1997,194,26.9
2346,2346,1997,197,21.3
2347,2347,1997,200,26.5
2348,2348,1997,203,19.6
2349,2349,1997,206,29.8
2350,2350,1997,209,29.4
2351,2351,1997,212,25.4
2352,2352,1997,215,28.1
2353,2353,1997,218,27.8
2354,2354,1997,221,33.6
2355,2355,1997,224,33.4
2356,2356,1997,227,32.8
2357,2357,1997,230,32.0
2358,2358,1997,233,23.9
2359,2359,1997,236,20.3
2360,2360,1997,239,11.9
2361,2361,1997,242,27.4
2362,2362,1997,245,29.5
2363,2363,1997,248,25.2
2364,2364,1997,251,25.0
2365,2365,1997,254,27.7
2366,2366,1997,257,18.0
2367,2367,1997,260,9.8
2368,2368,1997,263,33.0
2369,2369,1997,266,32.0
2370,2370,1997,269,12.1
2371,2371,1997,272,15.9
2372,2372,1997,275,14.7
2373,2373,1997,278,17.5
2374,2374,1997,281,11.8
2375,2375,1997,284,19.8
2376,2376,1997,287,13.1
2377,2377,1997,290,14.6
2378,2378,1997,293,19.0
2379,2379,1997,296,15.2
2380,2380,1997,299,7.0
2381,2381,1997,302,7.2
2382,2382,1997,305,12.0
2383,2383,1997,308,7.5
2384,2384,1997,311,8.6
2385,2385,1997,314,14.1
2386,2386,1997,317,13.6
2387,2387,1997,320,11.3
2388,2388,1997,323,7.6
2389,2389,1997,326,5.7
2390,2390,1997,329,6.6
2391,2391,1997,332,5.2
2392,2392,1997,335,6.4
2393,2393,1997,338,8.1
2394,2394,1997,341,7.9
2395,2395,1997,344,4.3
2396,2396,1997,347,6.9
2397,2397,1997,350,2.6
2398,2398,1997,353,4.6
2399,2399,1997,356,6.0
2400,2400,1997,360,4.7
2401,2401,1998,2,4.4
2402,2402,1998,5,6.3
2403,2403,1998,8,9.6
2404,2404,1998,11,10.0
2405,2405,1998,14,3.1
2406,2406,1998,17,6.4
2407,2407,1998,20,7.3
2408,2408,1998,23,3.7
2409,2409,1998,26,5.8
2410,2410,1998,29,4.2
2411,2411,1998,32,12.3
2412,2412,1998,35,5.0
2413,2413,1998,38,10.2
2414,2414,1998,41,9.2
2415,2415,1998,44,7.4
2416,2416,1998,47,16.4
2417,2417,1998,50,9.0
2418,2418,1998,53,12.6
2419,2419,1998,56,18.1
2420,2420,1998,59,14.2
2421,2421,1998,62,18.4
2422,2422,1998,65,25.2
2423,2423,1998,68,13.5
2424,2424,1998,71,14.5
2425,2425,1998,74,18.2
2426,2426,1998,77,31.1
2427,2427,1998,80,21.4
2428,2428,1998,83,14.8
2429,2429,1998,86,29.5
2430,2430,1998,89,22.5
2431,2431,1998,92,32.0
2432,2432,1998,95,28.0
2433,2433,1998,98,35.2
2434,2434,1998,101,24.2
2435,2435,1998,104,44.9
2436,2436,1998,107,38.9
2437,2437,1998,110,42.7
2438,2438,1998,113,34.6
2439,2439,1998,116,37.9
2440,2440,1998,119,47.2
2441,2441,1998,122,45.9
2442,2442,1998,125,54.1
2443,2443,1998,128,43.6
2444,2444,1998,131,44.7
2445,2445,1998,134,26.7
2446,2446,1998,137,39.2
2447,2447,1998,140,44.9
2448,2448,1998,143,31.3
2449,2449,1998,146,22.8
2450,2450,1998,149,39.9
2451,2451,1998,152,41.6
2452,2452,1998,155,39.1
2453,2453,1998,158,37.0
2454,2454,1998,161,24.1
2455,2455,1998,164,38.5
2456,2456,1998,167,35.1
2457,2457,1998,170,35.2
2458,2458,1998,173,40.1
2459,2459,1998,176,23.5
2460,2460,1998,179,43.9
2461,2461,1998,182,45.1
2462,2462,1998,185,24.4
2463,2463,1998,188,34.0
2464,2464,1998,191,34.1
2465,2465,1998,194,28.9
2466,2466,1998,197,18.5
2467,2467,1998,200,42.1
2468,2468,1998,203,39.4
2469,2469,1998,206,38.0
2470,2470,1998,209,38.1
2471,2471,1998,212,37.7
2472,2472,1998,215,41.0
2473,2473,1998,218,37.2
2474,2474,1998,221,36.3
2475,2475,1998,224,37.0
2476,2476,1998,227,35.8
2477,2477,1998,230,31.7
2478,2478,1998,233,37.9
2479,2479,1998,236,38.1
2480,2480,1998,239,37.8
2481,2481,1998,242,38.1
2482,2482,1998,245,34.7
2483,2483,1998,248,35.7
2484,2484,1998,251,25.8
2485,2485,1998,254,28.1
2486,2486,1998,257,32.4
2487,2487,1998,260,32.9
2488,2488,1998,263,33.6
2489,2489,1998,266,35.3
2490,2490,1998,269,31.7
2491,2491,1998,272,34.1
2492,2492,1998,275,16.0
2493,2493,1998,278,15.4
2494,2494,1998,281,16.1
2495,2495,1998,284,20.2
2496,2496,1998,287,20.1
2497,2497,1998,290,12.7
2498,2498,1998,293,25.1
2499,2499,1998,296,24.6
2500,2500,1998,299,13.9
2501,2501,1998,302,13.3
2502,2502,1998,305,8.4
2503,2503,1998,308,7.6
2504,2504,1998,311,16.4
2505,2505,1998,314,11.7
2506,2506,1998,317,5.5
2507,2507,1998,320,6.9
2508,2508,1998,323,7.1
2509,2509,1998,326,6.3
2510,2510,1998,329,5.5
2511,2511,1998,332,5.8
2512,2512,1998,335,5.2
2513,2513,1998,338,6.3
2514,2514,1998,341,5.9
2515,2515,1998,344,4.4
2516,2516,1998,347,3.0
2517,2517,1998,350,3.3
2518,2518,1998,353,7.4
2519,2519,1998,356,4.4
2520,2520,1998,360,3.7
2521,2521,1999,2,8.0
2522,2522,1999,5,7.3
2523,2523,1999,8,6.3
2524,2524,1999,11,2.5
2525,2525,1999,14,5.4
2526,2526,1999,17,4.0
2527,2527,1999,20,4.1
2528,2528,1999,23,9.5
2529,2529,1999,26,7.8
2530,2530,1999,29,4.1
2531,2531,1999,32,9.2
2532,2532,1999,35,8.6
2533,2533,1999,38,5.5
2534,2534,1999,41,16.9
2535,2535,1999,44,9.4
2536,2536,1999,47,7.1
2537,2537,1999,50,10.5
2538,2538,1999,53,7.8
2539,2539,1999,56,10.3
2540,2540,1999,59,10.9
2541,2541,1999,62,9.4
2542,2542,1999,65,25.7
2543,2543,1999,68,14.3
2544,2544,1999,71,15.4
2545,2545,1999,74,19.6
2546,2546,1999,77,17.2
2547,2547,1999,80,21.5
2548,2548,1999,83,17.0
2549,2549,1999,86,26.7
2550,2550,1999,89,18.9
2551,2551,1999,92,31.5
2552,2552,1999,95,29.9
2553,2553,1999,98,22.2
2554,2554,1999,101,34.9
2555,2555,1999,104,44.2
2556,2556,1999,107,37.3
2557,2557,1999,110,24.1
2558,2558,1999,113,49.5
2559,2559,1999,116,43.2
2560,2560,1999,119,51.1
2561,2561,1999,122,22.7
2562,2562,1999,125,35.1
2563,2563,1999,128,43.2
2564,2564,1999,131,27.1
2565,2565,1999,134,41.3
2566,2566,1999,137,21.4
2567,2567,1999,140,34.6
2568,2568,1999,143,48.1
2569,2569,1999,146,41.7
2570,2570,1999,149,48.9
2571,2571,1999,152,35.2
2572,2572,1999,155,36.6
2573,2573,1999,158,32.0
2574,2574,1999,161,39.6
2575,2575,1999,164,34.7
2576,2576,1999,167,31.5
2577,2577,1999,170,30.3
2578,2578,1999,173,20.9
2579,2579,1999,176,21.7
2580,2580,1999,179,15.5
2581,2581,1999,182,19.1
2582,2582,1999,185,16.6
2583,2583,1999,188,24.9
2584,2584,1999,191,26.5
2585,2585,1999,194,31.7
2586,2586,1999,197,25.2
2587,2587,1999,200,35.8
2588,2588,1999,203,34.2
2589,2589,1999,206,28.3
2590,2590,1999,209,33.3
2591,2591,1999,212,30.1
2592,2592,1999,215,32.6
2593,2593,1999,218,32.6
2594,2594,1999,221,23.5
2595,2595,1999,224,25.5
2596,2596,1999,227,19.0
2597,2597,1999,230,33.5
2598,2598,1999,233,28.0
2599,2599,1999,236,24.5
2600,2600,1999,239,28.1
2601,2601,1999,242,21.1
2602,2602,1999,245,32.3
2603,2603,1999,248,17.4
2604,2604,1999,251,31.3
2605,2605,1999,254,33.4
2606,2606,1999,257,33.2
2607,2607,1999,260,34.5
2608,2608,1999,263,33.8
2609,2609,1999,266,28.8
2610,2610,1999,269,27.0
2611,2611,1999,272,29.9
2612,2612,1999,275,31.8
2613,2613,1999,278,25.1
2614,2614,1999,281,15.7
2615,2615,1999,284,20.9
2616,2616,1999,287,26.6
2617,2617,1999,290,25.7
2618,2618,1999,293,27.0
2619,2619,1999,296,20.1
2620,2620,1999,299,14.3
2621,2621,1999,302,6.4
2622,2622,1999,305,21.0
2623,2623,1999,308,11.9
2624,2624,1999,311,4.6
2625,2625,1999,314,6.1
2626,2626,1999,317,9.1
2627,2627,1999,320,5.3
2628,2628,1999,323,5.0
2629,2629,1999,326,10.5
2630,2630,1999,329,2.6
2631,2631,1999,332,4.6
2632,2632,1999,335,4.2
2633,2633,1999,338,5.8
2634,2634,1999,341,6.6
2635,2635,1999,344,3.8
2636,2636,1999,347,6.2
2637,2637,1999,350,5.4
2638,2638,1999,353,4.5
2639,2639,1999,356,9.5
2640,2640,1999,360,7.7
2641,2641,2000,2,8.8
2642,2642,2000,5,7.1
2643,2643,2000,8,5.4
2644,2644,2000,11,5.9
2645,2645,2000,14,5.8
2646,2646,2000,17,6.2
2647,2647,2000,20,9.9
2648,2648,2000,23,12.2
2649,2649,2000,26,6.7
2650,2650,2000,29,15.8
2651,2651,2000,32,10.2
2652,2652,2000,35,15.6
2653,2653,2000,38,7.6
2654,2654,2000,41,13.6
2655,2655,2000,44,19.6
2656,2656,2000,47,20.4
2657,2657,2000,50,23.5
2658,2658,2000,53,12.2
2659,2659,2000,56,13.7
2660,2660,2000,59,11.2
2661,2661,2000,62,11.0
2662,2662,2000,65,27.1
2663,2663,2000,68,16.8
2664,2664,2000,71,20.6
2665,2665,2000,74,19.7
2666,2666,2000,77,16.1
2667,2667,2000,80,28.2
2668,2668,2000,83,28.0
2669,2669,2000,86,33.4
2670,2670,2000,89,34.2
2671,2671,2000,92,38.9
2672,2672,2000,95,34.0
2673,2673,2000,98,44.5
2674,2674,2000,101,50.9
2675,2675,2000,104,45.0
2676,2676,2000,107,40.3
2677,2677,2000,110,48.6
2678,2678,2000,113,34.3
2679,2679,2000,116,39.5
2680,2680,2000,119,24.4
2681,2681,2000,122,22.4
2682,2682,2000,125,32.5
2683,2683,2000,128,46.1
2684,2684,2000,131,28.4
2685,2685,2000,134,41.9
2686,2686,2000,137,49.7
2687,2687,2000,140,30.5
2688,2688,2000,143,22.9
2689,2689,2000,146,49.4
2690,2690,2000,149,27.8
2691,2691,2000,152,38.2
2692,2692,2000,155,42.9
2693,2693,2000,158,20.6
2694,2694,2000,161,42.5
2695,2695,2000,164,21.2
2696,2696,2000,167,33.1
2697,2697,2000,170,39.0
2698,2698,2000,173,39.1
2699,2699,2000,176,32.3
2700,2700,2000,179,45.6
2701,2701,2000,182,38.7
2702,2702,2000,185,30.5
2703,2703,2000,188,32.1
2704,2704,2000,191,42.6
2705,2705,2000,194,41.0
2706,2706,2000,197,36.9
2707,2707,2000,200,38.4
2708,2708,2000,203,35.9
2709,2709,2000,206,31.1
2710,2710,2000,209,15.7
2711,2711,2000,212,37.0
2712,2712,2000,215,33.2
2713,2713,2000,218,34.2
2714,2714,2000,221,35.1
2715,2715,2000,224,34.2
2716,2716,2000,227,34.6
2717,2717,2000,230,31.2
2718,2718,2000,233,24.1
2719,2719,2000,236,36.8
2720,2720,2000,239,26.3
2721,2721,2000,242,21.1
2722,2722,2000,245,27.3
2723,2723,2000,248,27.0
2724,2724,2000,251,22.3
2725,2725,2000,254,19.7
2726,2726,2000,257,29.3
2727,2727,2000,260,27.0
2728,2728,2000,263,21.8
2729,2729,2000,266,30.1
2730,2730,2000,269,28.0
2731,2731,2000,272,25.0
2732,2732,2000,275,23.7
2733,2733,2000,278,28.5
2734,2734,2000,281,26.7
2735,2735,2000,284,16.7
2736,2736,2000,287,19.6
2737,2737,2000,290,10.1
2738,2738,2000,293,11.4
2739,2739,2000,296,18.0
2740,2740,2000,299,13.7
2741,2741,2000,302,10.3
2742,2742,2000,305,15.6
2743,2743,2000,308,10.4
2744,2744,2000,311,11.8
2745,2745,2000,314,12.2
2746,2746,2000,317,8.0
2747,2747,2000,320,14.9
2748,2748,2000,323,12.6
2749,2749,2000,326,11.1
2750,2750,2000,329,4.4
2751,2751,2000,332,9.6
2752,2752,2000,335,3.9
2753,2753,2000,338,9.7
2754,2754,2000,341,9.6
2755,2755,2000,344,10.4
2756,2756,2000,347,8.4
2757,2757,2000,350,6.2
2758,2758,2000,353,7.7
2759,2759,2000,356,4.4
2760,2760,2000,361,5.3
2761,2761,2001,2,8.0
2762,2762,2001,5,6.2
2763,2763,2001,8,6.4
2764,2764,2001,11,7.8
2765,2765,2001,14,8.1
2766,2766,2001,17,9.0
2767,2767,2001,20,5.5
2768,2768,2001,23,13.7
2769,2769,2001,26,13.4
2770,2770,2001,29,9.0
2771,2771,2001,32,9.0
2772,2772,2001,35,10.0
2773,2773,2001,38,16.5
2774,2774,2001,41,12.8
2775,2775,2001,44,21.1
2776,2776,2001,47,13.4
2777,2777,2001,50,20.7
2778,2778,2001,53,21.6
2779,2779,2001,56,26.6
2780,2780,2001,59,26.8
2781,2781,2001,62,22.6
2782,2782,2001,65,30.7
2783,2783,2001,68,25.0
2784,2784,2001,71,22.8
2785,2785,2001,74,22.3
2786,2786,2001,77,12.8
2787,2787,2001,80,41.4
2788,2788,2001,83,35.1
2789,2789,2001,86,24.6
2790,2790,2001,89,29.8
2791,2791,2001,92,39.8
2792,2792,2001,95,29.7
2793,2793,2001,98,44.7
2794,2794,2001,101,48.8
2795,2795,2001,104,51.4
2796,2796,2001,107,30.3
2797,2797,2001,110,51.9
2798,2798,2001,113,21.7
2799,2799,2001,116,48.6
2800,2800,2001,119,35.1
2801,2801,2001,122,47.2
2802,2802,2001,125,33.0
2803,2803,2001,128,43.0
2804,2804,2001,131,54.0
2805,2805,2001,134,30.2
2806,2806,2001,137,42.5
2807,2807,2001,140,52.6
2808,2808,2001,143,53.7
2809,2809,2001,146,53.7
2810,2810,2001,149,43.1
2811,2811,2001,152,36.6
2812,2812,2001,155,49.3
2813,2813,2001,158,36.2
2814,2814,2001,161,34.8
2815,2815,2001,164,46.7
2816,2816,2001,167,46.8
2817,2817,2001,170,39.9
2818,2818,2001,173,37.3
2819,2819,2001,176,36.0
2820,2820,2001,179,24.7
2821,2821,2001,182,47.4
2822,2822,2001,185,44.6
2823,2823,2001,188,35.9
2824,2824,2001,191,45.4
2825,2825,2001,194,42.8
2826,2826,2001,197,28.3
2827,2827,2001,200,36.7
2828,2828,2001,203,35.7
2829,2829,2001,206,41.2
2830,2830,2001,209,27.3
2831,2831,2001,212,37.8
2832,2832,2001,215,17.2
2833,2833,2001,218,24.5
2834,2834,2001,221,40.8
2835,2835,2001,224,39.2
2836,2836,2001,227,37.9
2837,2837,2001,230,34.4
2838,2838,2001,233,23.8
2839,2839,2001,236,26.1
2840,2840,2001,239,33.8
2841,2841,2001,242,32.2
2842,2842,2001,245,25.1
2843,2843,2001,248,29.4
2844,2844,2001,251,33.2
2845,2845,2001,254,31.5
2846,2846,2001,257,35.1
2847,2847,2001,260,32.0
2848,2848,2001,263,25.2
2849,2849,2001,266,31.5
2850,2850,2001,269,12.7
2851,2851,2001,272,12.4
2852,2852,2001,275,29.8
2853,2853,2001,278,31.8
2854,2854,2001,281,15.8
2855,2855,2001,284,17.0
2856,2856,2001,287,17.5
2857,2857,2001,290,21.2
2858,2858,2001,293,20.0
2859,2859,2001,296,13.2
2860,2860,2001,299,7.6
2861,2861,2001,302,15.5
2862,2862,2001,305,12.9
2863,2863,2001,308,7.3
2864,2864,2001,311,13.6
2865,2865,2001,314,15.7
2866,2866,2001,317,3.6
2867,2867,2001,320,11.0
2868,2868,2001,323,6.6
2869,2869,2001,326,5.3
2870,2870,2001,329,5.4
2871,2871,2001,332,5.0
2872,2872,2001,335,3.9
2873,2873,2001,338,7.4
2874,2874,2001,341,4.2
2875,2875,2001,344,5.8
2876,2876,2001,347,2.0
2877,2877,2001,350,2.3
2878,2878,2001,353,5.1
2879,2879,2001,356,9.0
2880,2880,2001,360,7.9
2881,2881,2002,2,5.4
2882,2882,2002,5,5.5
2883,2883,2002,8,4.7
2884,2884,2002,11,5.1
2885,2885,2002,14,8.5
2886,2886,2002,17,8.6
2887,2887,2002,20,9.0
2888,2888,2002,23,6.3
2889,2889,2002,26,10.8
2890,2890,2002,29,11.3
2891,2891,2002,32,10.0
2892,2892,2002,35,11.1
2893,2893,2002,38,7.6
2894,2894,2002,41,10.3
2895,2895,2002,44,16.6
2896,2896,2002,47,15.3
2897,2897,2002,50,11.5
2898,2898,2002,53,7.2
2899,2899,2002,56,22.8
2900,2900,2002,59,22.7
2901,2901,2002,62,28.1
2902,2902,2002,65,30.0
2903,2903,2002,68,19.7
2904,2904,2002,71,20.0
2905,2905,2002,74,18.0
2906,2906,2002,77,25.4
2907,2907,2002,80,20.8
2908,2908,2002,83,35.3
2909,2909,2002,86,20.6
2910,2910,2002,89,24.7
2911,2911,2002,92,40.1
