threeday_yrmo,threeday_yr,year,dayofyear,varRDRS_windstress10m
1065,1065,1986,314,13.5
1066,1066,1986,317,4.2
1067,1067,1986,320,8.4
1068,1068,1986,323,79.1
1069,1069,1986,326,18.8
1070,1070,1986,329,68.0
1071,1071,1986,332,44.5
1072,1072,1986,335,64.2
1073,1073,1986,338,12.2
1074,1074,1986,341,2.8
1075,1075,1986,344,7.7
1076,1076,1986,347,14.1
1077,1077,1986,350,10.1
1078,1078,1986,353,23.1
1079,1079,1986,356,65.0
1080,1080,1986,360,65.1
1081,1081,1987,2,71.4
1082,1082,1987,5,27.8
1083,1083,1987,8,7.6
1084,1084,1987,11,82.0
1085,1085,1987,14,29.5
1086,1086,1987,17,5.0
1087,1087,1987,20,2.4
1088,1088,1987,23,6.3
1089,1089,1987,26,32.1
1090,1090,1987,29,76.7
1091,1091,1987,32,76.5
1092,1092,1987,35,59.6
1093,1093,1987,38,16.2
1094,1094,1987,41,18.5
1095,1095,1987,44,38.6
1096,1096,1987,47,42.7
1097,1097,1987,50,10.9
1098,1098,1987,53,30.8
1099,1099,1987,56,31.5
1100,1100,1987,59,9.2
1101,1101,1987,62,19.1
1102,1102,1987,65,50.8
1103,1103,1987,68,12.9
1104,1104,1987,71,27.5
1105,1105,1987,74,4.1
1106,1106,1987,77,41.2
1107,1107,1987,80,23.9
1108,1108,1987,83,3.1
1109,1109,1987,86,47.3
1110,1110,1987,89,2.5
1111,1111,1987,92,6.5
1112,1112,1987,95,4.9
1113,1113,1987,98,41.7
1114,1114,1987,101,22.6
1115,1115,1987,104,31.9
1116,1116,1987,107,30.1
1117,1117,1987,110,11.4
1118,1118,1987,113,42.7
1119,1119,1987,116,13.3
1120,1120,1987,119,4.5
1121,1121,1987,122,40.8
1122,1122,1987,125,21.5
1123,1123,1987,128,18.2
1124,1124,1987,131,16.9
1125,1125,1987,134,14.9
1126,1126,1987,137,20.5
1127,1127,1987,140,8.5
1128,1128,1987,143,3.3
1129,1129,1987,146,4.5
1130,1130,1987,149,31.1
1131,1131,1987,152,31.9
1132,1132,1987,155,9.5
1133,1133,1987,158,11.5
1134,1134,1987,161,9.0
1135,1135,1987,164,44.1
1136,1136,1987,167,15.7
1137,1137,1987,170,1.8
1138,1138,1987,173,24.5
1139,1139,1987,176,8.7
1140,1140,1987,179,12.3
1141,1141,1987,182,3.8
1142,1142,1987,185,2.6
1143,1143,1987,188,10.9
1144,1144,1987,191,1.0
1145,1145,1987,194,6.4
1146,1146,1987,197,53.1
1147,1147,1987,200,11.7
1148,1148,1987,203,8.0
1149,1149,1987,206,5.3
1150,1150,1987,209,4.9
1151,1151,1987,212,3.7
1152,1152,1987,215,13.4
1153,1153,1987,218,6.0
1154,1154,1987,221,15.1
1155,1155,1987,224,4.5
1156,1156,1987,227,3.8
1157,1157,1987,230,1.9
1158,1158,1987,233,8.2
1159,1159,1987,236,25.3
1160,1160,1987,239,3.2
1161,1161,1987,242,3.0
1162,1162,1987,245,11.7
1163,1163,1987,248,17.3
1164,1164,1987,251,1.1
1165,1165,1987,254,3.2
1166,1166,1987,257,37.5
1167,1167,1987,260,3.6
1168,1168,1987,263,14.1
1169,1169,1987,266,15.5
1170,1170,1987,269,11.4
1171,1171,1987,272,8.2
1172,1172,1987,275,12.4
1173,1173,1987,278,10.0
1174,1174,1987,281,9.2
1175,1175,1987,284,7.5
1176,1176,1987,287,14.5
1177,1177,1987,290,18.2
1178,1178,1987,293,10.1
1179,1179,1987,296,3.9
1180,1180,1987,299,10.1
1181,1181,1987,302,5.7
1182,1182,1987,305,14.4
1183,1183,1987,308,1.8
1184,1184,1987,311,11.9
1185,1185,1987,314,59.3
1186,1186,1987,317,12.1
1187,1187,1987,320,22.7
1188,1188,1987,323,13.3
1189,1189,1987,326,37.4
1190,1190,1987,329,53.3
1191,1191,1987,332,3.3
1192,1192,1987,335,130.2
1193,1193,1987,338,56.0
1194,1194,1987,341,77.6
1195,1195,1987,344,115.6
1196,1196,1987,347,24.5
1197,1197,1987,350,7.5
1198,1198,1987,353,4.3
1199,1199,1987,356,15.4
1200,1200,1987,360,22.6
1201,1201,1988,2,8.6
1202,1202,1988,5,7.3
1203,1203,1988,8,9.7
1204,1204,1988,11,30.1
1205,1205,1988,14,97.7
1206,1206,1988,17,46.9
1207,1207,1988,20,27.9
1208,1208,1988,23,36.4
1209,1209,1988,26,6.6
1210,1210,1988,29,39.7
1211,1211,1988,32,13.4
1212,1212,1988,35,4.0
1213,1213,1988,38,9.6
1214,1214,1988,41,11.4
1215,1215,1988,44,43.9
1216,1216,1988,47,18.8
1217,1217,1988,50,3.7
1218,1218,1988,53,16.1
1219,1219,1988,56,3.1
1220,1220,1988,59,25.3
1221,1221,1988,62,14.6
1222,1222,1988,65,61.0
1223,1223,1988,68,27.9
1224,1224,1988,71,17.1
1225,1225,1988,74,12.2
1226,1226,1988,77,5.1
1227,1227,1988,80,27.7
1228,1228,1988,83,72.5
1229,1229,1988,86,29.7
1230,1230,1988,89,4.0
1231,1231,1988,92,13.0
1232,1232,1988,95,40.5
1233,1233,1988,98,29.3
1234,1234,1988,101,7.2
1235,1235,1988,104,8.1
1236,1236,1988,107,2.0
1237,1237,1988,110,7.5
1238,1238,1988,113,3.8
1239,1239,1988,116,7.8
1240,1240,1988,119,14.3
1241,1241,1988,122,6.5
1242,1242,1988,125,16.9
1243,1243,1988,128,1.5
1244,1244,1988,131,5.8
1245,1245,1988,134,14.3
1246,1246,1988,137,8.1
1247,1247,1988,140,19.9
1248,1248,1988,143,4.3
1249,1249,1988,146,3.3
1250,1250,1988,149,29.9
1251,1251,1988,152,27.7
1252,1252,1988,155,57.5
1253,1253,1988,158,3.1
1254,1254,1988,161,5.8
1255,1255,1988,164,4.9
1256,1256,1988,167,4.1
1257,1257,1988,170,13.7
1258,1258,1988,173,6.9
1259,1259,1988,176,2.5
1260,1260,1988,179,6.6
1261,1261,1988,182,7.2
1262,1262,1988,185,8.8
1263,1263,1988,188,7.1
1264,1264,1988,191,3.6
1265,1265,1988,194,14.5
1266,1266,1988,197,4.9
1267,1267,1988,200,8.9
1268,1268,1988,203,9.3
1269,1269,1988,206,4.1
1270,1270,1988,209,19.2
1271,1271,1988,212,5.8
1272,1272,1988,215,22.4
1273,1273,1988,218,10.7
1274,1274,1988,221,3.6
1275,1275,1988,224,8.3
1276,1276,1988,227,4.5
1277,1277,1988,230,15.4
1278,1278,1988,233,23.7
1279,1279,1988,236,10.1
1280,1280,1988,239,5.1
1281,1281,1988,242,3.6
1282,1282,1988,245,8.3
1283,1283,1988,248,5.0
1284,1284,1988,251,16.4
1285,1285,1988,254,30.6
1286,1286,1988,257,7.5
1287,1287,1988,260,15.8
1288,1288,1988,263,11.1
1289,1289,1988,266,3.6
1290,1290,1988,269,2.8
1291,1291,1988,272,22.8
1292,1292,1988,275,17.5
1293,1293,1988,278,0.7
1294,1294,1988,281,15.9
1295,1295,1988,284,8.8
1296,1296,1988,287,11.8
1297,1297,1988,290,4.7
1298,1298,1988,293,3.5
1299,1299,1988,296,7.8
1300,1300,1988,299,3.9
1301,1301,1988,302,16.8
1302,1302,1988,305,24.7
1303,1303,1988,308,35.9
1304,1304,1988,311,51.2
1305,1305,1988,314,32.5
1306,1306,1988,317,31.5
1307,1307,1988,320,15.9
1308,1308,1988,323,40.0
1309,1309,1988,326,65.6
1310,1310,1988,329,24.6
1311,1311,1988,332,78.9
1312,1312,1988,335,22.8
1313,1313,1988,338,6.2
1314,1314,1988,341,14.8
1315,1315,1988,344,5.9
1316,1316,1988,347,14.7
1317,1317,1988,350,51.0
1318,1318,1988,353,17.5
1319,1319,1988,356,29.5
1320,1320,1988,361,54.8
1321,1321,1989,2,5.9
1322,1322,1989,5,9.8
1323,1323,1989,8,14.8
1324,1324,1989,11,8.0
1325,1325,1989,14,23.1
1326,1326,1989,17,40.4
1327,1327,1989,20,15.4
1328,1328,1989,23,10.8
1329,1329,1989,26,15.7
1330,1330,1989,29,48.2
1331,1331,1989,32,61.1
1332,1332,1989,35,75.8
1333,1333,1989,38,5.5
1334,1334,1989,41,8.6
1335,1335,1989,44,2.2
1336,1336,1989,47,9.3
1337,1337,1989,50,15.4
1338,1338,1989,53,16.6
1339,1339,1989,56,5.5
1340,1340,1989,59,7.0
1341,1341,1989,62,36.8
1342,1342,1989,65,48.2
1343,1343,1989,68,42.1
1344,1344,1989,71,31.9
1345,1345,1989,74,2.9
1346,1346,1989,77,9.3
1347,1347,1989,80,12.4
1348,1348,1989,83,4.1
1349,1349,1989,86,63.6
1350,1350,1989,89,28.1
1351,1351,1989,92,74.9
1352,1352,1989,95,21.0
1353,1353,1989,98,13.6
1354,1354,1989,101,5.6
1355,1355,1989,104,9.4
1356,1356,1989,107,3.7
1357,1357,1989,110,15.4
1358,1358,1989,113,9.9
1359,1359,1989,116,23.7
1360,1360,1989,119,8.3
1361,1361,1989,122,7.7
1362,1362,1989,125,2.7
1363,1363,1989,128,6.6
1364,1364,1989,131,12.9
1365,1365,1989,134,6.1
1366,1366,1989,137,19.3
1367,1367,1989,140,13.4
1368,1368,1989,143,2.1
1369,1369,1989,146,30.8
1370,1370,1989,149,7.8
1371,1371,1989,152,7.2
1372,1372,1989,155,28.2
1373,1373,1989,158,12.2
1374,1374,1989,161,4.3
1375,1375,1989,164,5.9
1376,1376,1989,167,3.2
1377,1377,1989,170,13.2
1378,1378,1989,173,13.1
1379,1379,1989,176,8.3
1380,1380,1989,179,2.1
1381,1381,1989,182,34.0
1382,1382,1989,185,2.8
1383,1383,1989,188,8.1
1384,1384,1989,191,4.2
1385,1385,1989,194,10.8
1386,1386,1989,197,22.8
1387,1387,1989,200,2.9
1388,1388,1989,203,6.9
1389,1389,1989,206,6.3
1390,1390,1989,209,12.5
1391,1391,1989,212,2.6
1392,1392,1989,215,8.7
1393,1393,1989,218,1.5
1394,1394,1989,221,9.3
1395,1395,1989,224,4.7
1396,1396,1989,227,1.7
1397,1397,1989,230,1.6
1398,1398,1989,233,14.3
1399,1399,1989,236,3.0
1400,1400,1989,239,1.3
1401,1401,1989,242,4.4
1402,1402,1989,245,2.3
1403,1403,1989,248,23.1
1404,1404,1989,251,10.2
1405,1405,1989,254,6.0
1406,1406,1989,257,8.9
1407,1407,1989,260,6.3
1408,1408,1989,263,4.9
1409,1409,1989,266,7.3
1410,1410,1989,269,7.1
1411,1411,1989,272,10.8
1412,1412,1989,275,8.1
1413,1413,1989,278,5.1
1414,1414,1989,281,1.9
1415,1415,1989,284,20.7
1416,1416,1989,287,10.0
1417,1417,1989,290,4.8
1418,1418,1989,293,31.2
1419,1419,1989,296,58.3
1420,1420,1989,299,54.2
1421,1421,1989,302,6.3
1422,1422,1989,305,5.8
1423,1423,1989,308,21.4
1424,1424,1989,311,20.9
1425,1425,1989,314,20.9
1426,1426,1989,317,35.7
1427,1427,1989,320,5.4
1428,1428,1989,323,13.8
1429,1429,1989,326,27.8
1430,1430,1989,329,22.3
1431,1431,1989,332,38.9
1432,1432,1989,335,3.2
1433,1433,1989,338,40.6
1434,1434,1989,341,13.5
1435,1435,1989,344,13.1
1436,1436,1989,347,2.0
1437,1437,1989,350,5.0
1438,1438,1989,353,14.5
1439,1439,1989,356,8.4
1440,1440,1989,360,28.5
1441,1441,1990,2,25.9
1442,1442,1990,5,27.7
1443,1443,1990,8,37.8
1444,1444,1990,11,17.3
1445,1445,1990,14,17.4
1446,1446,1990,17,7.0
1447,1447,1990,20,3.3
1448,1448,1990,23,40.1
1449,1449,1990,26,53.2
1450,1450,1990,29,32.2
1451,1451,1990,32,37.7
1452,1452,1990,35,44.3
1453,1453,1990,38,31.7
1454,1454,1990,41,28.0
1455,1455,1990,44,43.2
1456,1456,1990,47,48.7
1457,1457,1990,50,6.6
1458,1458,1990,53,3.6
1459,1459,1990,56,15.8
1460,1460,1990,59,7.9
1461,1461,1990,62,3.4
1462,1462,1990,65,36.0
1463,1463,1990,68,40.1
1464,1464,1990,71,2.8
1465,1465,1990,74,37.7
1466,1466,1990,77,3.0
1467,1467,1990,80,8.7
1468,1468,1990,83,10.1
1469,1469,1990,86,6.8
1470,1470,1990,89,5.1
1471,1471,1990,92,2.6
1472,1472,1990,95,18.4
1473,1473,1990,98,4.7
1474,1474,1990,101,8.0
1475,1475,1990,104,5.2
1476,1476,1990,107,10.4
1477,1477,1990,110,5.5
1478,1478,1990,113,15.8
1479,1479,1990,116,30.3
1480,1480,1990,119,3.5
1481,1481,1990,122,3.7
1482,1482,1990,125,3.9
1483,1483,1990,128,16.2
1484,1484,1990,131,19.8
1485,1485,1990,134,5.7
1486,1486,1990,137,3.8
1487,1487,1990,140,18.4
1488,1488,1990,143,7.9
1489,1489,1990,146,9.6
1490,1490,1990,149,11.1
1491,1491,1990,152,17.6
1492,1492,1990,155,20.2
1493,1493,1990,158,17.1
1494,1494,1990,161,5.7
1495,1495,1990,164,18.0
1496,1496,1990,167,6.8
1497,1497,1990,170,7.0
1498,1498,1990,173,7.6
1499,1499,1990,176,3.1
1500,1500,1990,179,6.7
1501,1501,1990,182,4.1
1502,1502,1990,185,5.1
1503,1503,1990,188,8.3
1504,1504,1990,191,8.9
1505,1505,1990,194,27.5
1506,1506,1990,197,45.3
1507,1507,1990,200,9.6
1508,1508,1990,203,5.6
1509,1509,1990,206,5.5
1510,1510,1990,209,7.0
1511,1511,1990,212,8.9
1512,1512,1990,215,2.2
1513,1513,1990,218,9.2
1514,1514,1990,221,5.2
1515,1515,1990,224,2.4
1516,1516,1990,227,7.6
1517,1517,1990,230,1.5
1518,1518,1990,233,3.1
1519,1519,1990,236,13.3
1520,1520,1990,239,2.9
1521,1521,1990,242,19.5
1522,1522,1990,245,4.6
1523,1523,1990,248,28.4
1524,1524,1990,251,5.0
1525,1525,1990,254,1.8
1526,1526,1990,257,10.3
1527,1527,1990,260,4.9
1528,1528,1990,263,24.1
1529,1529,1990,266,3.4
1530,1530,1990,269,2.9
1531,1531,1990,272,8.1
1532,1532,1990,275,17.5
1533,1533,1990,278,25.4
1534,1534,1990,281,4.2
1535,1535,1990,284,18.8
1536,1536,1990,287,11.1
1537,1537,1990,290,33.9
1538,1538,1990,293,15.1
1539,1539,1990,296,19.7
1540,1540,1990,299,44.7
1541,1541,1990,302,33.6
1542,1542,1990,305,15.1
1543,1543,1990,308,26.3
1544,1544,1990,311,31.4
1545,1545,1990,314,10.4
1546,1546,1990,317,52.6
1547,1547,1990,320,46.1
1548,1548,1990,323,44.4
1549,1549,1990,326,22.7
1550,1550,1990,329,14.0
1551,1551,1990,332,40.1
1552,1552,1990,335,26.3
1553,1553,1990,338,105.2
1554,1554,1990,341,16.3
1555,1555,1990,344,12.9
1556,1556,1990,347,18.7
1557,1557,1990,350,10.8
1558,1558,1990,353,135.1
1559,1559,1990,356,20.7
1560,1560,1990,360,69.7
1561,1561,1991,2,8.8
1562,1562,1991,5,7.1
1563,1563,1991,8,6.6
1564,1564,1991,11,26.3
1565,1565,1991,14,23.9
1566,1566,1991,17,12.9
1567,1567,1991,20,28.2
1568,1568,1991,23,1.1
1569,1569,1991,26,19.0
1570,1570,1991,29,8.8
1571,1571,1991,32,82.6
1572,1572,1991,35,73.3
1573,1573,1991,38,13.5
1574,1574,1991,41,2.7
1575,1575,1991,44,6.3
1576,1576,1991,47,3.0
1577,1577,1991,50,46.9
1578,1578,1991,53,10.0
1579,1579,1991,56,8.4
1580,1580,1991,59,7.0
1581,1581,1991,62,15.1
1582,1582,1991,65,16.4
1583,1583,1991,68,45.9
1584,1584,1991,71,23.7
1585,1585,1991,74,3.7
1586,1586,1991,77,19.3
1587,1587,1991,80,3.2
1588,1588,1991,83,45.6
1589,1589,1991,86,30.9
1590,1590,1991,89,14.2
1591,1591,1991,92,17.9
1592,1592,1991,95,34.3
1593,1593,1991,98,15.7
1594,1594,1991,101,29.6
1595,1595,1991,104,8.6
1596,1596,1991,107,7.2
1597,1597,1991,110,7.9
1598,1598,1991,113,7.3
1599,1599,1991,116,4.6
1600,1600,1991,119,13.0
1601,1601,1991,122,16.8
1602,1602,1991,125,8.2
1603,1603,1991,128,34.8
1604,1604,1991,131,3.9
1605,1605,1991,134,4.1
1606,1606,1991,137,62.5
1607,1607,1991,140,6.9
1608,1608,1991,143,20.3
1609,1609,1991,146,4.1
1610,1610,1991,149,13.1
1611,1611,1991,152,3.9
1612,1612,1991,155,15.7
1613,1613,1991,158,15.7
1614,1614,1991,161,1.6
1615,1615,1991,164,7.1
1616,1616,1991,167,10.6
1617,1617,1991,170,25.3
1618,1618,1991,173,23.3
1619,1619,1991,176,3.2
1620,1620,1991,179,4.9
1621,1621,1991,182,13.2
1622,1622,1991,185,32.7
1623,1623,1991,188,30.3
1624,1624,1991,191,8.1
1625,1625,1991,194,8.3
1626,1626,1991,197,12.5
1627,1627,1991,200,5.8
1628,1628,1991,203,9.9
1629,1629,1991,206,3.9
1630,1630,1991,209,2.1
1631,1631,1991,212,7.6
1632,1632,1991,215,2.9
1633,1633,1991,218,10.9
1634,1634,1991,221,56.9
1635,1635,1991,224,2.4
1636,1636,1991,227,3.0
1637,1637,1991,230,1.0
1638,1638,1991,233,7.1
1639,1639,1991,236,3.8
1640,1640,1991,239,56.8
1641,1641,1991,242,65.2
1642,1642,1991,245,1.9
1643,1643,1991,248,12.7
1644,1644,1991,251,22.1
1645,1645,1991,254,8.7
1646,1646,1991,257,8.6
1647,1647,1991,260,6.0
1648,1648,1991,263,44.5
1649,1649,1991,266,13.1
1650,1650,1991,269,7.2
1651,1651,1991,272,5.8
1652,1652,1991,275,12.6
1653,1653,1991,278,6.9
1654,1654,1991,281,2.3
1655,1655,1991,284,10.7
1656,1656,1991,287,2.6
1657,1657,1991,290,12.1
1658,1658,1991,293,4.8
1659,1659,1991,296,10.0
1660,1660,1991,299,26.0
1661,1661,1991,302,20.5
1662,1662,1991,305,9.0
1663,1663,1991,308,4.1
1664,1664,1991,311,7.0
1665,1665,1991,314,17.3
1666,1666,1991,317,20.0
1667,1667,1991,320,93.8
1668,1668,1991,323,107.1
1669,1669,1991,326,5.4
1670,1670,1991,329,28.0
1671,1671,1991,332,20.8
1672,1672,1991,335,6.5
1673,1673,1991,338,36.6
1674,1674,1991,341,26.5
1675,1675,1991,344,22.6
1676,1676,1991,347,16.4
1677,1677,1991,350,9.7
1678,1678,1991,353,30.2
1679,1679,1991,356,43.1
1680,1680,1991,360,42.5
1681,1681,1992,2,65.0
1682,1682,1992,5,35.7
1683,1683,1992,8,8.0
1684,1684,1992,11,52.4
1685,1685,1992,14,13.8
1686,1686,1992,17,13.1
1687,1687,1992,20,24.1
1688,1688,1992,23,64.6
1689,1689,1992,26,40.7
1690,1690,1992,29,68.0
1691,1691,1992,32,69.2
1692,1692,1992,35,52.2
1693,1693,1992,38,8.1
1694,1694,1992,41,14.2
1695,1695,1992,44,22.9
1696,1696,1992,47,4.4
1697,1697,1992,50,32.8
1698,1698,1992,53,51.1
1699,1699,1992,56,11.9
1700,1700,1992,59,2.6
1701,1701,1992,62,14.9
1702,1702,1992,65,12.0
1703,1703,1992,68,23.8
1704,1704,1992,71,1.7
1705,1705,1992,74,7.0
1706,1706,1992,77,3.1
1707,1707,1992,80,4.9
1708,1708,1992,83,5.3
1709,1709,1992,86,8.8
1710,1710,1992,89,26.6
1711,1711,1992,92,12.5
1712,1712,1992,95,9.6
1713,1713,1992,98,6.3
1714,1714,1992,101,6.3
1715,1715,1992,104,2.7
1716,1716,1992,107,43.1
1717,1717,1992,110,25.4
1718,1718,1992,113,10.5
1719,1719,1992,116,6.3
1720,1720,1992,119,4.2
1721,1721,1992,122,16.2
1722,1722,1992,125,10.9
1723,1723,1992,128,35.5
1724,1724,1992,131,16.5
1725,1725,1992,134,12.3
1726,1726,1992,137,4.7
1727,1727,1992,140,8.1
1728,1728,1992,143,3.9
1729,1729,1992,146,5.4
1730,1730,1992,149,3.9
1731,1731,1992,152,1.2
1732,1732,1992,155,41.0
1733,1733,1992,158,4.2
1734,1734,1992,161,4.7
1735,1735,1992,164,9.2
1736,1736,1992,167,3.0
1737,1737,1992,170,4.2
1738,1738,1992,173,7.3
1739,1739,1992,176,20.8
1740,1740,1992,179,7.5
1741,1741,1992,182,10.6
1742,1742,1992,185,4.1
1743,1743,1992,188,17.4
1744,1744,1992,191,4.7
1745,1745,1992,194,6.8
1746,1746,1992,197,3.0
1747,1747,1992,200,17.5
1748,1748,1992,203,7.9
1749,1749,1992,206,6.5
1750,1750,1992,209,12.1
1751,1751,1992,212,15.5
1752,1752,1992,215,6.9
1753,1753,1992,218,11.3
1754,1754,1992,221,17.1
1755,1755,1992,224,17.6
1756,1756,1992,227,11.3
1757,1757,1992,230,14.5
1758,1758,1992,233,12.2
1759,1759,1992,236,11.2
1760,1760,1992,239,0.8
1761,1761,1992,242,11.3
1762,1762,1992,245,4.1
1763,1763,1992,248,27.2
1764,1764,1992,251,26.0
1765,1765,1992,254,3.4
1766,1766,1992,257,36.1
1767,1767,1992,260,6.7
1768,1768,1992,263,1.5
1769,1769,1992,266,3.1
1770,1770,1992,269,19.9
1771,1771,1992,272,8.4
1772,1772,1992,275,5.2
1773,1773,1992,278,20.0
1774,1774,1992,281,9.4
1775,1775,1992,284,7.4
1776,1776,1992,287,55.5
1777,1777,1992,290,7.4
1778,1778,1992,293,29.0
1779,1779,1992,296,48.7
1780,1780,1992,299,20.8
1781,1781,1992,302,6.1
1782,1782,1992,305,49.3
1783,1783,1992,308,2.6
1784,1784,1992,311,9.9
1785,1785,1992,314,32.1
1786,1786,1992,317,25.6
1787,1787,1992,320,1.5
1788,1788,1992,323,7.7
1789,1789,1992,326,103.7
1790,1790,1992,329,7.7
1791,1791,1992,332,22.9
1792,1792,1992,335,17.5
1793,1793,1992,338,40.0
1794,1794,1992,341,27.8
1795,1795,1992,344,124.4
1796,1796,1992,347,5.3
1797,1797,1992,350,41.2
1798,1798,1992,353,13.3
1799,1799,1992,356,7.2
1800,1800,1992,361,42.7
1801,1801,1993,2,9.0
1802,1802,1993,5,41.7
1803,1803,1993,8,19.0
1804,1804,1993,11,4.7
1805,1805,1993,14,26.1
1806,1806,1993,17,19.0
1807,1807,1993,20,87.6
1808,1808,1993,23,31.3
1809,1809,1993,26,18.9
1810,1810,1993,29,11.4
1811,1811,1993,32,4.0
1812,1812,1993,35,3.5
1813,1813,1993,38,8.3
1814,1814,1993,41,5.1
1815,1815,1993,44,2.0
1816,1816,1993,47,34.5
1817,1817,1993,50,22.8
1818,1818,1993,53,11.0
1819,1819,1993,56,10.1
1820,1820,1993,59,2.2
1821,1821,1993,62,26.9
1822,1822,1993,65,22.3
1823,1823,1993,68,22.7
1824,1824,1993,71,12.4
1825,1825,1993,74,17.9
1826,1826,1993,77,13.0
1827,1827,1993,80,65.1
1828,1828,1993,83,23.3
1829,1829,1993,86,9.7
1830,1830,1993,89,20.4
1831,1831,1993,92,6.2
1832,1832,1993,95,6.8
1833,1833,1993,98,36.1
1834,1834,1993,101,14.7
1835,1835,1993,104,15.0
1836,1836,1993,107,25.6
1837,1837,1993,110,3.5
1838,1838,1993,113,28.5
1839,1839,1993,116,48.4
1840,1840,1993,119,14.7
1841,1841,1993,122,16.4
1842,1842,1993,125,9.4
1843,1843,1993,128,19.7
1844,1844,1993,131,16.0
1845,1845,1993,134,9.2
1846,1846,1993,137,5.1
1847,1847,1993,140,6.9
1848,1848,1993,143,12.6
1849,1849,1993,146,9.6
1850,1850,1993,149,6.6
1851,1851,1993,152,6.7
1852,1852,1993,155,2.7
1853,1853,1993,158,12.5
1854,1854,1993,161,29.6
1855,1855,1993,164,6.0
1856,1856,1993,167,2.5
1857,1857,1993,170,6.2
1858,1858,1993,173,6.8
1859,1859,1993,176,3.3
1860,1860,1993,179,9.0
1861,1861,1993,182,5.6
1862,1862,1993,185,6.1
1863,1863,1993,188,11.0
1864,1864,1993,191,8.6
1865,1865,1993,194,3.7
1866,1866,1993,197,11.1
1867,1867,1993,200,3.4
1868,1868,1993,203,21.5
1869,1869,1993,206,5.4
1870,1870,1993,209,7.3
1871,1871,1993,212,17.4
1872,1872,1993,215,21.9
1873,1873,1993,218,2.1
1874,1874,1993,221,13.9
1875,1875,1993,224,1.5
1876,1876,1993,227,0.8
1877,1877,1993,230,8.0
1878,1878,1993,233,10.4
1879,1879,1993,236,14.0
1880,1880,1993,239,5.7
1881,1881,1993,242,12.8
1882,1882,1993,245,1.3
1883,1883,1993,248,1.7
1884,1884,1993,251,2.1
1885,1885,1993,254,11.2
1886,1886,1993,257,3.7
1887,1887,1993,260,5.3
1888,1888,1993,263,3.3
1889,1889,1993,266,6.3
1890,1890,1993,269,7.4
1891,1891,1993,272,4.5
1892,1892,1993,275,2.8
1893,1893,1993,278,1.1
1894,1894,1993,281,2.6
1895,1895,1993,284,3.7
1896,1896,1993,287,3.1
1897,1897,1993,290,1.7
1898,1898,1993,293,11.0
1899,1899,1993,296,45.2
1900,1900,1993,299,7.8
1901,1901,1993,302,1.8
1902,1902,1993,305,11.0
1903,1903,1993,308,13.5
1904,1904,1993,311,3.9
1905,1905,1993,314,15.6
1906,1906,1993,317,29.2
1907,1907,1993,320,25.6
1908,1908,1993,323,11.9
1909,1909,1993,326,42.1
1910,1910,1993,329,4.5
1911,1911,1993,332,14.1
1912,1912,1993,335,33.2
1913,1913,1993,338,79.1
1914,1914,1993,341,56.8
1915,1915,1993,344,57.5
1916,1916,1993,347,161.5
1917,1917,1993,350,3.1
1918,1918,1993,353,4.4
1919,1919,1993,356,3.4
1920,1920,1993,360,23.1
1921,1921,1994,2,35.6
1922,1922,1994,5,22.7
1923,1923,1994,8,31.1
1924,1924,1994,11,20.2
1925,1925,1994,14,4.6
1926,1926,1994,17,7.3
1927,1927,1994,20,5.8
1928,1928,1994,23,24.4
1929,1929,1994,26,2.2
1930,1930,1994,29,8.0
1931,1931,1994,32,4.3
1932,1932,1994,35,3.3
1933,1933,1994,38,35.3
1934,1934,1994,41,30.6
1935,1935,1994,44,85.9
1936,1936,1994,47,60.5
1937,1937,1994,50,14.4
1938,1938,1994,53,27.1
1939,1939,1994,56,25.0
1940,1940,1994,59,50.3
1941,1941,1994,62,48.4
1942,1942,1994,65,45.5
1943,1943,1994,68,4.3
1944,1944,1994,71,2.4
1945,1945,1994,74,9.8
1946,1946,1994,77,31.2
1947,1947,1994,80,81.7
1948,1948,1994,83,22.0
1949,1949,1994,86,8.0
1950,1950,1994,89,4.6
1951,1951,1994,92,0.9
1952,1952,1994,95,11.0
1953,1953,1994,98,35.8
1954,1954,1994,101,17.8
1955,1955,1994,104,7.8
1956,1956,1994,107,9.0
1957,1957,1994,110,2.5
1958,1958,1994,113,2.2
1959,1959,1994,116,10.7
1960,1960,1994,119,2.4
1961,1961,1994,122,3.0
1962,1962,1994,125,9.3
1963,1963,1994,128,29.4
1964,1964,1994,131,1.7
1965,1965,1994,134,4.6
1966,1966,1994,137,2.5
1967,1967,1994,140,15.5
1968,1968,1994,143,1.2
1969,1969,1994,146,11.0
1970,1970,1994,149,44.6
1971,1971,1994,152,7.4
1972,1972,1994,155,4.7
1973,1973,1994,158,7.5
1974,1974,1994,161,1.5
1975,1975,1994,164,47.5
1976,1976,1994,167,7.8
1977,1977,1994,170,2.5
1978,1978,1994,173,3.0
1979,1979,1994,176,7.4
1980,1980,1994,179,2.2
1981,1981,1994,182,23.0
1982,1982,1994,185,4.2
1983,1983,1994,188,3.3
1984,1984,1994,191,25.8
1985,1985,1994,194,2.6
1986,1986,1994,197,4.2
1987,1987,1994,200,6.7
1988,1988,1994,203,2.5
1989,1989,1994,206,15.7
1990,1990,1994,209,4.2
1991,1991,1994,212,1.6
1992,1992,1994,215,2.3
1993,1993,1994,218,8.4
1994,1994,1994,221,5.9
