threeday_yrmo,threeday_yr,year,dayofyear,stdfilter_varmixing_m
1564,1564,1991.0,11.0,1.1
1565,1565,1991.0,14.0,1.1
1566,1566,1991.0,17.0,1.1
1567,1567,1991.0,20.0,1.1
1568,1568,1991.0,23.0,1.1
1569,1569,1991.0,26.0,1.1
1570,1570,1991.0,29.0,1.1
1571,1571,1991.0,32.0,1.2
1572,1572,1991.0,35.0,1.2
1573,1573,1991.0,38.0,1.2
1574,1574,1991.0,41.0,1.2
1575,1575,1991.0,44.0,1.2
1576,1576,1991.0,47.0,1.2
1577,1577,1991.0,50.0,1.2
1578,1578,1991.0,53.0,1.2
1579,1579,1991.0,56.0,1.2
1580,1580,1991.0,59.0,1.2
1581,1581,1991.0,62.0,1.1
1582,1582,1991.0,65.0,1.1
1583,1583,1991.0,68.0,1.1
1584,1584,1991.0,71.0,1.1
1585,1585,1991.0,74.0,1.1
1586,1586,1991.0,77.0,1.2
1587,1587,1991.0,80.0,1.2
1588,1588,1991.0,83.0,1.2
1589,1589,1991.0,86.0,1.2
1590,1590,1991.0,89.0,1.2
1591,1591,1991.0,92.0,1.1
1592,1592,1991.0,95.0,1.1
1593,1593,1991.0,98.0,1.1
1594,1594,1991.0,101.0,1.1
1595,1595,1991.0,104.0,1.1
1596,1596,1991.0,107.0,1.1
1597,1597,1991.0,110.0,1.1
1598,1598,1991.0,113.0,1.1
1599,1599,1991.0,116.0,1.1
1600,1600,1991.0,119.0,1.0
1601,1601,1991.0,122.0,1.0
1602,1602,1991.0,125.0,0.9
1603,1603,1991.0,128.0,0.9
1604,1604,1991.0,131.0,0.9
1605,1605,1991.0,134.0,0.9
1606,1606,1991.0,137.0,0.9
1607,1607,1991.0,140.0,0.9
1608,1608,1991.0,143.0,0.9
1609,1609,1991.0,146.0,0.9
1610,1610,1991.0,149.0,0.9
1611,1611,1991.0,152.0,0.9
1612,1612,1991.0,155.0,0.9
1613,1613,1991.0,158.0,0.9
1614,1614,1991.0,161.0,0.9
1615,1615,1991.0,164.0,0.9
1616,1616,1991.0,167.0,1.0
1617,1617,1991.0,170.0,1.0
1618,1618,1991.0,173.0,1.0
1619,1619,1991.0,176.0,0.9
1620,1620,1991.0,179.0,0.8
1621,1621,1991.0,182.0,0.8
1622,1622,1991.0,185.0,0.8
1623,1623,1991.0,188.0,0.8
1624,1624,1991.0,191.0,0.9
1625,1625,1991.0,194.0,0.9
1626,1626,1991.0,197.0,0.9
1627,1627,1991.0,200.0,0.9
1628,1628,1991.0,203.0,0.8
1629,1629,1991.0,206.0,0.7
1630,1630,1991.0,209.0,0.7
1631,1631,1991.0,212.0,0.7
1632,1632,1991.0,215.0,0.8
1633,1633,1991.0,218.0,0.9
1634,1634,1991.0,221.0,0.9
1635,1635,1991.0,224.0,0.9
1636,1636,1991.0,227.0,0.9
1637,1637,1991.0,230.0,0.8
1638,1638,1991.0,233.0,0.7
1639,1639,1991.0,236.0,0.8
1640,1640,1991.0,239.0,0.8
1641,1641,1991.0,242.0,0.9
1642,1642,1991.0,245.0,0.9
1643,1643,1991.0,248.0,0.9
1644,1644,1991.0,251.0,0.9
1645,1645,1991.0,254.0,0.8
1646,1646,1991.0,257.0,0.7
1647,1647,1991.0,260.0,0.7
1648,1648,1991.0,263.0,0.7
1649,1649,1991.0,266.0,0.7
1650,1650,1991.0,269.0,0.8
1651,1651,1991.0,272.0,0.8
1652,1652,1991.0,275.0,0.9
1653,1653,1991.0,278.0,1.0
1654,1654,1991.0,281.0,1.0
1655,1655,1991.0,284.0,0.9
1656,1656,1991.0,287.0,0.9
1657,1657,1991.0,290.0,0.9
1658,1658,1991.0,293.0,0.9
1659,1659,1991.0,296.0,0.9
1660,1660,1991.0,299.0,1.0
1661,1661,1991.0,302.0,1.1
1662,1662,1991.0,305.0,1.1
1663,1663,1991.0,308.0,1.1
1664,1664,1991.0,311.0,1.1
1665,1665,1991.0,314.0,1.2
1666,1666,1991.0,317.0,1.2
1667,1667,1991.0,320.0,1.2
1668,1668,1991.0,323.0,1.2
1669,1669,1991.0,326.0,1.2
1670,1670,1991.0,329.0,1.1
1671,1671,1991.0,332.0,1.1
1672,1672,1991.0,335.0,1.1
1673,1673,1991.0,338.0,1.1
1674,1674,1991.0,341.0,1.1
1675,1675,1991.0,344.0,1.1
1676,1676,1991.0,347.0,1.1
1677,1677,1991.0,350.0,1.1
1678,1678,1991.0,353.0,1.1
1679,1679,1991.0,356.0,1.1
1680,1680,1991.0,360.0,1.2
1681,1681,1992.0,2.0,1.2
1682,1682,1992.0,5.0,1.2
1683,1683,1992.0,8.0,1.1
1684,1684,1992.0,11.0,1.1
1685,1685,1992.0,14.0,1.1
1686,1686,1992.0,17.0,1.1
1687,1687,1992.0,20.0,1.1
1688,1688,1992.0,23.0,1.2
1689,1689,1992.0,26.0,1.2
1690,1690,1992.0,29.0,1.2
1691,1691,1992.0,32.0,1.2
1692,1692,1992.0,35.0,1.1
1693,1693,1992.0,38.0,1.1
1694,1694,1992.0,41.0,1.1
1695,1695,1992.0,44.0,1.1
1696,1696,1992.0,47.0,1.1
1697,1697,1992.0,50.0,1.1
1698,1698,1992.0,53.0,1.2
1699,1699,1992.0,56.0,1.1
1700,1700,1992.0,59.0,1.1
1701,1701,1992.0,62.0,1.1
1702,1702,1992.0,65.0,1.1
1703,1703,1992.0,68.0,1.1
1704,1704,1992.0,71.0,1.1
1705,1705,1992.0,74.0,1.1
1706,1706,1992.0,77.0,1.1
1707,1707,1992.0,80.0,1.1
1708,1708,1992.0,83.0,1.1
1709,1709,1992.0,86.0,1.0
1710,1710,1992.0,89.0,0.9
1711,1711,1992.0,92.0,0.9
1712,1712,1992.0,95.0,1.0
1713,1713,1992.0,98.0,1.0
1714,1714,1992.0,101.0,1.1
1715,1715,1992.0,104.0,1.2
1716,1716,1992.0,107.0,1.2
1717,1717,1992.0,110.0,1.1
1718,1718,1992.0,113.0,1.0
1719,1719,1992.0,116.0,0.9
1720,1720,1992.0,119.0,0.9
1721,1721,1992.0,122.0,0.9
1722,1722,1992.0,125.0,0.9
1723,1723,1992.0,128.0,1.0
1724,1724,1992.0,131.0,1.0
1725,1725,1992.0,134.0,1.0
1726,1726,1992.0,137.0,1.0
1727,1727,1992.0,140.0,0.9
1728,1728,1992.0,143.0,0.9
1729,1729,1992.0,146.0,0.9
1730,1730,1992.0,149.0,0.9
1731,1731,1992.0,152.0,0.9
1732,1732,1992.0,155.0,0.9
1733,1733,1992.0,158.0,1.0
1734,1734,1992.0,161.0,1.0
1735,1735,1992.0,164.0,1.0
1736,1736,1992.0,167.0,1.0
1737,1737,1992.0,170.0,0.9
1738,1738,1992.0,173.0,0.9
1739,1739,1992.0,176.0,0.8
1740,1740,1992.0,179.0,0.8
1741,1741,1992.0,182.0,0.9
1742,1742,1992.0,185.0,1.0
1743,1743,1992.0,188.0,1.0
1744,1744,1992.0,191.0,1.0
1745,1745,1992.0,194.0,1.0
1746,1746,1992.0,197.0,0.9
1747,1747,1992.0,200.0,0.8
1748,1748,1992.0,203.0,0.8
1749,1749,1992.0,206.0,0.8
1750,1750,1992.0,209.0,0.8
1751,1751,1992.0,212.0,0.9
1752,1752,1992.0,215.0,0.9
1753,1753,1992.0,218.0,0.9
1754,1754,1992.0,221.0,0.9
1755,1755,1992.0,224.0,0.8
1756,1756,1992.0,227.0,0.8
1757,1757,1992.0,230.0,0.7
1758,1758,1992.0,233.0,0.7
1759,1759,1992.0,236.0,0.8
1760,1760,1992.0,239.0,0.9
1761,1761,1992.0,242.0,0.9
1762,1762,1992.0,245.0,0.9
1763,1763,1992.0,248.0,0.9
1764,1764,1992.0,251.0,0.8
1765,1765,1992.0,254.0,0.8
1766,1766,1992.0,257.0,0.8
1767,1767,1992.0,260.0,0.8
1768,1768,1992.0,263.0,0.9
1769,1769,1992.0,266.0,1.0
1770,1770,1992.0,269.0,1.0
1771,1771,1992.0,272.0,1.0
1772,1772,1992.0,275.0,1.0
1773,1773,1992.0,278.0,0.9
1774,1774,1992.0,281.0,0.8
1775,1775,1992.0,284.0,0.8
1776,1776,1992.0,287.0,0.9
1777,1777,1992.0,290.0,1.0
1778,1778,1992.0,293.0,1.1
1779,1779,1992.0,296.0,1.2
1780,1780,1992.0,299.0,1.2
1781,1781,1992.0,302.0,1.1
1782,1782,1992.0,305.0,1.0
1783,1783,1992.0,308.0,1.0
1784,1784,1992.0,311.0,1.0
1785,1785,1992.0,314.0,1.0
1786,1786,1992.0,317.0,1.1
1787,1787,1992.0,320.0,1.1
1788,1788,1992.0,323.0,1.1
1789,1789,1992.0,326.0,1.1
1790,1790,1992.0,329.0,1.1
1791,1791,1992.0,332.0,1.2
1792,1792,1992.0,335.0,1.1
1793,1793,1992.0,338.0,1.1
1794,1794,1992.0,341.0,1.1
1795,1795,1992.0,344.0,1.1
1796,1796,1992.0,347.0,1.1
1797,1797,1992.0,350.0,1.2
1798,1798,1992.0,353.0,1.2
1799,1799,1992.0,356.0,1.1
1800,1800,1992.0,361.0,1.1
1801,1801,1993.0,2.0,1.1
1802,1802,1993.0,5.0,1.1
1803,1803,1993.0,8.0,1.1
1804,1804,1993.0,11.0,1.2
1805,1805,1993.0,14.0,1.2
1806,1806,1993.0,17.0,1.2
1807,1807,1993.0,20.0,1.2
1808,1808,1993.0,23.0,1.2
1809,1809,1993.0,26.0,1.2
1810,1810,1993.0,29.0,1.2
1811,1811,1993.0,32.0,1.2
1812,1812,1993.0,35.0,1.2
1813,1813,1993.0,38.0,1.2
1814,1814,1993.0,41.0,1.2
1815,1815,1993.0,44.0,1.2
1816,1816,1993.0,47.0,1.2
1817,1817,1993.0,50.0,1.2
1818,1818,1993.0,53.0,1.2
1819,1819,1993.0,56.0,1.2
1820,1820,1993.0,59.0,1.2
1821,1821,1993.0,62.0,1.2
1822,1822,1993.0,65.0,1.2
1823,1823,1993.0,68.0,1.2
1824,1824,1993.0,71.0,1.1
1825,1825,1993.0,74.0,1.1
1826,1826,1993.0,77.0,1.1
1827,1827,1993.0,80.0,1.1
1828,1828,1993.0,83.0,1.1
1829,1829,1993.0,86.0,1.2
1830,1830,1993.0,89.0,1.2
1831,1831,1993.0,92.0,1.2
1832,1832,1993.0,95.0,1.2
1833,1833,1993.0,98.0,1.2
1834,1834,1993.0,101.0,1.1
1835,1835,1993.0,104.0,1.1
1836,1836,1993.0,107.0,1.1
1837,1837,1993.0,110.0,1.1
1838,1838,1993.0,113.0,1.1
1839,1839,1993.0,116.0,1.2
1840,1840,1993.0,119.0,1.2
1841,1841,1993.0,122.0,1.2
1842,1842,1993.0,125.0,1.2
1843,1843,1993.0,128.0,1.1
1844,1844,1993.0,131.0,0.9
1845,1845,1993.0,134.0,0.9
1846,1846,1993.0,137.0,0.9
1847,1847,1993.0,140.0,0.9
1848,1848,1993.0,143.0,0.9
1849,1849,1993.0,146.0,1.0
1850,1850,1993.0,149.0,1.1
1851,1851,1993.0,152.0,1.1
1852,1852,1993.0,155.0,1.0
1853,1853,1993.0,158.0,0.9
1854,1854,1993.0,161.0,0.9
1855,1855,1993.0,164.0,0.8
1856,1856,1993.0,167.0,0.8
1857,1857,1993.0,170.0,0.8
1858,1858,1993.0,173.0,0.8
1859,1859,1993.0,176.0,0.9
1860,1860,1993.0,179.0,0.9
1861,1861,1993.0,182.0,1.0
1862,1862,1993.0,185.0,0.9
1863,1863,1993.0,188.0,0.9
1864,1864,1993.0,191.0,0.8
1865,1865,1993.0,194.0,0.8
1866,1866,1993.0,197.0,0.8
1867,1867,1993.0,200.0,0.9
1868,1868,1993.0,203.0,1.0
1869,1869,1993.0,206.0,1.0
1870,1870,1993.0,209.0,1.0
1871,1871,1993.0,212.0,0.9
1872,1872,1993.0,215.0,0.8
1873,1873,1993.0,218.0,0.8
1874,1874,1993.0,221.0,0.7
1875,1875,1993.0,224.0,0.7
1876,1876,1993.0,227.0,0.8
1877,1877,1993.0,230.0,0.9
1878,1878,1993.0,233.0,0.9
1879,1879,1993.0,236.0,0.9
1880,1880,1993.0,239.0,0.8
1881,1881,1993.0,242.0,0.7
1882,1882,1993.0,245.0,0.7
1883,1883,1993.0,248.0,0.7
1884,1884,1993.0,251.0,0.7
1885,1885,1993.0,254.0,0.7
1886,1886,1993.0,257.0,0.8
1887,1887,1993.0,260.0,0.9
1888,1888,1993.0,263.0,0.9
1889,1889,1993.0,266.0,0.9
1890,1890,1993.0,269.0,0.9
1891,1891,1993.0,272.0,0.8
1892,1892,1993.0,275.0,0.8
1893,1893,1993.0,278.0,0.8
1894,1894,1993.0,281.0,0.8
1895,1895,1993.0,284.0,0.9
1896,1896,1993.0,287.0,1.0
1897,1897,1993.0,290.0,1.0
1898,1898,1993.0,293.0,1.0
1899,1899,1993.0,296.0,1.0
1900,1900,1993.0,299.0,1.0
1901,1901,1993.0,302.0,1.0
1902,1902,1993.0,305.0,1.0
1903,1903,1993.0,308.0,1.0
1904,1904,1993.0,311.0,1.1
1905,1905,1993.0,314.0,1.1
1906,1906,1993.0,317.0,1.1
1907,1907,1993.0,320.0,1.1
1908,1908,1993.0,323.0,1.2
1909,1909,1993.0,326.0,1.2
1910,1910,1993.0,329.0,1.2
1911,1911,1993.0,332.0,1.2
1912,1912,1993.0,335.0,1.2
1913,1913,1993.0,338.0,1.2
1914,1914,1993.0,341.0,1.2
1915,1915,1993.0,344.0,1.2
1916,1916,1993.0,347.0,1.2
1917,1917,1993.0,350.0,1.1
1918,1918,1993.0,353.0,1.1
1919,1919,1993.0,356.0,1.1
1920,1920,1993.0,360.0,1.1
1921,1921,1994.0,2.0,1.1
1922,1922,1994.0,5.0,1.2
1923,1923,1994.0,8.0,1.2
1924,1924,1994.0,11.0,1.2
1925,1925,1994.0,14.0,1.1
1926,1926,1994.0,17.0,1.0
1927,1927,1994.0,20.0,1.0
1928,1928,1994.0,23.0,1.0
1929,1929,1994.0,26.0,1.0
1930,1930,1994.0,29.0,1.1
1931,1931,1994.0,32.0,1.2
1932,1932,1994.0,35.0,1.2
1933,1933,1994.0,38.0,1.2
1934,1934,1994.0,41.0,1.2
1935,1935,1994.0,44.0,1.2
1936,1936,1994.0,47.0,1.2
1937,1937,1994.0,50.0,1.2
1938,1938,1994.0,53.0,1.2
1939,1939,1994.0,56.0,1.2
1940,1940,1994.0,59.0,1.2
1941,1941,1994.0,62.0,1.2
1942,1942,1994.0,65.0,1.2
1943,1943,1994.0,68.0,1.2
1944,1944,1994.0,71.0,1.2
1945,1945,1994.0,74.0,1.2
1946,1946,1994.0,77.0,1.2
1947,1947,1994.0,80.0,1.2
1948,1948,1994.0,83.0,1.2
1949,1949,1994.0,86.0,1.2
1950,1950,1994.0,89.0,1.1
1951,1951,1994.0,92.0,1.1
1952,1952,1994.0,95.0,1.1
1953,1953,1994.0,98.0,1.1
1954,1954,1994.0,101.0,1.1
1955,1955,1994.0,104.0,1.0
1956,1956,1994.0,107.0,1.0
1957,1957,1994.0,110.0,1.0
1958,1958,1994.0,113.0,1.0
1959,1959,1994.0,116.0,1.0
1960,1960,1994.0,119.0,1.0
1961,1961,1994.0,122.0,1.0
1962,1962,1994.0,125.0,0.9
1963,1963,1994.0,128.0,0.9
1964,1964,1994.0,131.0,0.8
1965,1965,1994.0,134.0,0.8
1966,1966,1994.0,137.0,0.9
1967,1967,1994.0,140.0,1.0
1968,1968,1994.0,143.0,1.0
1969,1969,1994.0,146.0,1.0
1970,1970,1994.0,149.0,1.0
1971,1971,1994.0,152.0,0.9
1972,1972,1994.0,155.0,0.9
1973,1973,1994.0,158.0,0.9
1974,1974,1994.0,161.0,0.9
1975,1975,1994.0,164.0,0.9
1976,1976,1994.0,167.0,0.9
1977,1977,1994.0,170.0,0.9
1978,1978,1994.0,173.0,0.9
1979,1979,1994.0,176.0,0.9
1980,1980,1994.0,179.0,0.9
1981,1981,1994.0,182.0,0.8
1982,1982,1994.0,185.0,0.8
1983,1983,1994.0,188.0,0.7
1984,1984,1994.0,191.0,0.7
1985,1985,1994.0,194.0,0.7
1986,1986,1994.0,197.0,0.8
1987,1987,1994.0,200.0,0.8
1988,1988,1994.0,203.0,0.9
1989,1989,1994.0,206.0,0.8
1990,1990,1994.0,209.0,0.8
1991,1991,1994.0,212.0,0.8
1992,1992,1994.0,215.0,0.7
1993,1993,1994.0,218.0,0.7
1994,1994,1994.0,221.0,0.8
1995,1995,1994.0,224.0,0.8
1996,1996,1994.0,227.0,0.8
1997,1997,1994.0,230.0,0.9
1998,1998,1994.0,233.0,0.8
1999,1999,1994.0,236.0,0.8
2000,2000,1994.0,239.0,0.8
2001,2001,1994.0,242.0,0.7
2002,2002,1994.0,245.0,0.7
2003,2003,1994.0,248.0,0.8
2004,2004,1994.0,251.0,0.9
2005,2005,1994.0,254.0,0.9
2006,2006,1994.0,257.0,0.9
2007,2007,1994.0,260.0,0.9
2008,2008,1994.0,263.0,0.8
2009,2009,1994.0,266.0,0.8
2010,2010,1994.0,269.0,0.7
2011,2011,1994.0,272.0,0.7
2012,2012,1994.0,275.0,0.8
2013,2013,1994.0,278.0,0.9
2014,2014,1994.0,281.0,0.9
2015,2015,1994.0,284.0,1.0
2016,2016,1994.0,287.0,1.0
2017,2017,1994.0,290.0,1.0
2018,2018,1994.0,293.0,1.0
2019,2019,1994.0,296.0,1.0
2020,2020,1994.0,299.0,1.1
2021,2021,1994.0,302.0,1.1
2022,2022,1994.0,305.0,1.1
2023,2023,1994.0,308.0,1.1
2024,2024,1994.0,311.0,1.2
2025,2025,1994.0,314.0,1.2
2026,2026,1994.0,317.0,1.2
2027,2027,1994.0,320.0,1.2
2028,2028,1994.0,323.0,1.2
2029,2029,1994.0,326.0,1.2
2030,2030,1994.0,329.0,1.2
2031,2031,1994.0,332.0,1.2
2032,2032,1994.0,335.0,1.2
2033,2033,1994.0,338.0,1.2
2034,2034,1994.0,341.0,1.2
2035,2035,1994.0,344.0,1.2
2036,2036,1994.0,347.0,1.2
2037,2037,1994.0,350.0,1.2
2038,2038,1994.0,353.0,1.2
2039,2039,1994.0,356.0,1.2
2040,2040,1994.0,360.0,1.2
2041,2041,1995.0,2.0,1.2
2042,2042,1995.0,5.0,1.2
2043,2043,1995.0,8.0,1.2
2044,2044,1995.0,11.0,1.2
2045,2045,1995.0,14.0,1.2
2046,2046,1995.0,17.0,1.2
2047,2047,1995.0,20.0,1.2
2048,2048,1995.0,23.0,1.2
2049,2049,1995.0,26.0,1.2
2050,2050,1995.0,29.0,1.2
2051,2051,1995.0,32.0,1.2
2052,2052,1995.0,35.0,1.1
2053,2053,1995.0,38.0,1.1
2054,2054,1995.0,41.0,1.1
2055,2055,1995.0,44.0,1.1
2056,2056,1995.0,47.0,1.1
2057,2057,1995.0,50.0,1.2
2058,2058,1995.0,53.0,1.2
2059,2059,1995.0,56.0,1.2
2060,2060,1995.0,59.0,1.2
2061,2061,1995.0,62.0,1.1
2062,2062,1995.0,65.0,1.1
2063,2063,1995.0,68.0,1.1
2064,2064,1995.0,71.0,1.1
2065,2065,1995.0,74.0,1.1
2066,2066,1995.0,77.0,1.1
2067,2067,1995.0,80.0,1.2
2068,2068,1995.0,83.0,1.2
2069,2069,1995.0,86.0,1.2
2070,2070,1995.0,89.0,1.2
2071,2071,1995.0,92.0,1.1
2072,2072,1995.0,95.0,1.1
2073,2073,1995.0,98.0,1.1
2074,2074,1995.0,101.0,1.1
2075,2075,1995.0,104.0,1.1
2076,2076,1995.0,107.0,1.2
2077,2077,1995.0,110.0,1.1
2078,2078,1995.0,113.0,1.1
2079,2079,1995.0,116.0,1.1
2080,2080,1995.0,119.0,1.1
2081,2081,1995.0,122.0,1.0
2082,2082,1995.0,125.0,0.9
2083,2083,1995.0,128.0,0.9
2084,2084,1995.0,131.0,0.9
2085,2085,1995.0,134.0,0.9
2086,2086,1995.0,137.0,0.9
2087,2087,1995.0,140.0,1.0
2088,2088,1995.0,143.0,0.9
2089,2089,1995.0,146.0,0.9
2090,2090,1995.0,149.0,0.8
2091,2091,1995.0,152.0,0.8
2092,2092,1995.0,155.0,0.8
2093,2093,1995.0,158.0,0.9
2094,2094,1995.0,161.0,0.9
2095,2095,1995.0,164.0,1.0
2096,2096,1995.0,167.0,1.0
2097,2097,1995.0,170.0,1.0
2098,2098,1995.0,173.0,0.9
2099,2099,1995.0,176.0,0.9
2100,2100,1995.0,179.0,0.8
2101,2101,1995.0,182.0,0.7
2102,2102,1995.0,185.0,0.7
2103,2103,1995.0,188.0,0.8
2104,2104,1995.0,191.0,0.9
2105,2105,1995.0,194.0,0.9
2106,2106,1995.0,197.0,0.9
2107,2107,1995.0,200.0,0.9
2108,2108,1995.0,203.0,0.8
2109,2109,1995.0,206.0,0.8
2110,2110,1995.0,209.0,0.8
2111,2111,1995.0,212.0,0.8
2112,2112,1995.0,215.0,0.8
2113,2113,1995.0,218.0,0.9
2114,2114,1995.0,221.0,0.9
2115,2115,1995.0,224.0,0.9
2116,2116,1995.0,227.0,0.9
2117,2117,1995.0,230.0,0.8
2118,2118,1995.0,233.0,0.8
2119,2119,1995.0,236.0,0.7
2120,2120,1995.0,239.0,0.7
2121,2121,1995.0,242.0,0.7
2122,2122,1995.0,245.0,0.8
2123,2123,1995.0,248.0,0.8
2124,2124,1995.0,251.0,0.9
2125,2125,1995.0,254.0,0.8
2126,2126,1995.0,257.0,0.8
2127,2127,1995.0,260.0,0.7
2128,2128,1995.0,263.0,0.7
2129,2129,1995.0,266.0,0.8
2130,2130,1995.0,269.0,0.8
2131,2131,1995.0,272.0,0.9
2132,2132,1995.0,275.0,1.0
2133,2133,1995.0,278.0,1.1
2134,2134,1995.0,281.0,1.1
2135,2135,1995.0,284.0,1.0
2136,2136,1995.0,287.0,1.0
2137,2137,1995.0,290.0,0.9
2138,2138,1995.0,293.0,0.9
2139,2139,1995.0,296.0,0.9
2140,2140,1995.0,299.0,1.0
2141,2141,1995.0,302.0,1.0
2142,2142,1995.0,305.0,1.1
2143,2143,1995.0,308.0,1.1
2144,2144,1995.0,311.0,1.1
2145,2145,1995.0,314.0,1.0
2146,2146,1995.0,317.0,1.1
2147,2147,1995.0,320.0,1.1
2148,2148,1995.0,323.0,1.1
2149,2149,1995.0,326.0,1.1
2150,2150,1995.0,329.0,1.1
2151,2151,1995.0,332.0,1.1
2152,2152,1995.0,335.0,1.1
2153,2153,1995.0,338.0,1.1
2154,2154,1995.0,341.0,1.1
2155,2155,1995.0,344.0,1.2
2156,2156,1995.0,347.0,1.2
2157,2157,1995.0,350.0,1.2
2158,2158,1995.0,353.0,1.2
2159,2159,1995.0,356.0,1.2
2160,2160,1995.0,360.0,1.2
2161,2161,1996.0,2.0,1.2
2162,2162,1996.0,5.0,1.2
2163,2163,1996.0,8.0,1.2
2164,2164,1996.0,11.0,1.2
2165,2165,1996.0,14.0,1.2
2166,2166,1996.0,17.0,1.2
2167,2167,1996.0,20.0,1.2
2168,2168,1996.0,23.0,1.2
2169,2169,1996.0,26.0,1.2
2170,2170,1996.0,29.0,1.2
2171,2171,1996.0,32.0,1.2
2172,2172,1996.0,35.0,1.2
2173,2173,1996.0,38.0,1.1
2174,2174,1996.0,41.0,1.1
2175,2175,1996.0,44.0,1.1
2176,2176,1996.0,47.0,1.1
2177,2177,1996.0,50.0,1.1
2178,2178,1996.0,53.0,1.2
2179,2179,1996.0,56.0,1.2
2180,2180,1996.0,59.0,1.2
2181,2181,1996.0,62.0,1.2
2182,2182,1996.0,65.0,1.2
2183,2183,1996.0,68.0,1.1
2184,2184,1996.0,71.0,1.1
2185,2185,1996.0,74.0,1.1
2186,2186,1996.0,77.0,1.1
2187,2187,1996.0,80.0,1.1
2188,2188,1996.0,83.0,1.1
2189,2189,1996.0,86.0,1.1
2190,2190,1996.0,89.0,1.1
2191,2191,1996.0,92.0,1.1
2192,2192,1996.0,95.0,1.1
2193,2193,1996.0,98.0,1.1
2194,2194,1996.0,101.0,1.2
2195,2195,1996.0,104.0,1.2
2196,2196,1996.0,107.0,1.2
2197,2197,1996.0,110.0,1.2
2198,2198,1996.0,113.0,1.1
2199,2199,1996.0,116.0,1.0
2200,2200,1996.0,119.0,0.9
2201,2201,1996.0,122.0,0.9
2202,2202,1996.0,125.0,0.9
2203,2203,1996.0,128.0,1.0
2204,2204,1996.0,131.0,1.1
2205,2205,1996.0,134.0,1.1
2206,2206,1996.0,137.0,1.1
2207,2207,1996.0,140.0,1.0
2208,2208,1996.0,143.0,0.9
2209,2209,1996.0,146.0,0.9
2210,2210,1996.0,149.0,0.9
2211,2211,1996.0,152.0,0.9
2212,2212,1996.0,155.0,0.9
2213,2213,1996.0,158.0,1.0
2214,2214,1996.0,161.0,1.0
2215,2215,1996.0,164.0,0.9
2216,2216,1996.0,167.0,0.8
2217,2217,1996.0,170.0,0.8
2218,2218,1996.0,173.0,0.7
2219,2219,1996.0,176.0,0.7
2220,2220,1996.0,179.0,0.8
2221,2221,1996.0,182.0,0.8
2222,2222,1996.0,185.0,0.8
2223,2223,1996.0,188.0,0.8
2224,2224,1996.0,191.0,0.8
2225,2225,1996.0,194.0,0.7
2226,2226,1996.0,197.0,0.7
2227,2227,1996.0,200.0,0.7
2228,2228,1996.0,203.0,0.7
2229,2229,1996.0,206.0,0.7
2230,2230,1996.0,209.0,0.8
2231,2231,1996.0,212.0,0.8
2232,2232,1996.0,215.0,0.8
2233,2233,1996.0,218.0,0.8
2234,2234,1996.0,221.0,0.8
2235,2235,1996.0,224.0,0.7
2236,2236,1996.0,227.0,0.7
2237,2237,1996.0,230.0,0.7
2238,2238,1996.0,233.0,0.7
2239,2239,1996.0,236.0,0.8
2240,2240,1996.0,239.0,0.8
2241,2241,1996.0,242.0,0.8
2242,2242,1996.0,245.0,0.8
2243,2243,1996.0,248.0,0.8
2244,2244,1996.0,251.0,0.8
2245,2245,1996.0,254.0,0.7
2246,2246,1996.0,257.0,0.7
2247,2247,1996.0,260.0,0.8
2248,2248,1996.0,263.0,0.8
2249,2249,1996.0,266.0,0.8
2250,2250,1996.0,269.0,0.9
2251,2251,1996.0,272.0,0.8
2252,2252,1996.0,275.0,0.8
2253,2253,1996.0,278.0,0.8
2254,2254,1996.0,281.0,0.8
2255,2255,1996.0,284.0,0.8
2256,2256,1996.0,287.0,0.9
2257,2257,1996.0,290.0,1.0
2258,2258,1996.0,293.0,1.1
2259,2259,1996.0,296.0,1.2
2260,2260,1996.0,299.0,1.2
2261,2261,1996.0,302.0,1.1
2262,2262,1996.0,305.0,1.0
2263,2263,1996.0,308.0,0.9
2264,2264,1996.0,311.0,0.9
2265,2265,1996.0,314.0,0.9
2266,2266,1996.0,317.0,1.0
2267,2267,1996.0,320.0,1.1
2268,2268,1996.0,323.0,1.2
2269,2269,1996.0,326.0,1.2
2270,2270,1996.0,329.0,1.2
2271,2271,1996.0,332.0,1.2
2272,2272,1996.0,335.0,1.1
2273,2273,1996.0,338.0,1.1
2274,2274,1996.0,341.0,1.1
2275,2275,1996.0,344.0,1.1
2276,2276,1996.0,347.0,1.1
2277,2277,1996.0,350.0,1.1
2278,2278,1996.0,353.0,1.1
2279,2279,1996.0,356.0,1.1
2280,2280,1996.0,361.0,1.1
2281,2281,1997.0,2.0,1.1
2282,2282,1997.0,5.0,1.1
2283,2283,1997.0,8.0,1.1
2284,2284,1997.0,11.0,1.1
2285,2285,1997.0,14.0,1.2
2286,2286,1997.0,17.0,1.2
2287,2287,1997.0,20.0,1.2
2288,2288,1997.0,23.0,1.1
2289,2289,1997.0,26.0,1.1
2290,2290,1997.0,29.0,1.1
2291,2291,1997.0,32.0,1.1
2292,2292,1997.0,35.0,1.1
2293,2293,1997.0,38.0,1.1
2294,2294,1997.0,41.0,1.2
2295,2295,1997.0,44.0,1.2
2296,2296,1997.0,47.0,1.2
2297,2297,1997.0,50.0,1.2
