Date,Day of Year,Year,Total Biomass (C),N Bound (g m^-2),N Free (g m^-2),PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN
1998-02-04,35,1998,1.218956856471311,2.0590487440393765,22.940951255960623,0.5628361943195451,0.508506551609849,0.07540962018494335,0.06257424545035048,0.009630244906622705
1998-02-07,38,1998,1.4182741110336106,2.3957332956648827,22.604266704335117,0.6405497044324875,0.6112107890956807,0.09289901555287389,0.06288709036724748,0.010727511585321066
1998-02-10,41,1998,1.5196712073193477,2.567012174525925,22.432987825474076,0.6203160823516126,0.7100205675610957,0.11171468850576653,0.06516841320356108,0.012451455697311826
1998-02-13,44,1998,1.5463681790353905,2.612108410532754,22.387891589467245,0.5517904170841541,0.7840843971045512,0.12765021387417358,0.06857288392647258,0.014270267046039113
1998-02-16,47,1998,2.345120478062099,3.96135215888868,21.03864784111132,1.1108539669018869,0.9754458460043062,0.1705826545731639,0.07077488694691433,0.017463123635828214
1998-02-19,50,1998,2.274141328330239,3.841454946503782,21.15854505349622,1.037559894683226,0.9665991029649411,0.16787436119509194,0.08198042393152444,0.020127545555456067
1998-02-22,53,1998,2.198629791217522,3.713901674353922,21.28609832564608,0.8757853963465061,1.0221889323783369,0.18220074850152124,0.09320935128994708,0.025245362701210777
1998-02-25,56,1998,2.7224225021090427,4.598686658967977,20.401313341032022,1.299703934732473,1.0955911235989264,0.19644526314904104,0.10047681251505636,0.030205368113545877
1998-02-28,59,1998,3.221619445632018,5.441924739243273,19.558075260756727,1.7352047558100716,1.138564524897989,0.20038995016014802,0.11106009248573825,0.03640012227807124
1998-03-03,62,1998,3.8423840194659413,6.490513546395171,18.50948645360483,2.242022006016857,1.2159404448743139,0.2117729124876688,0.1258183410145202,0.04683031507258145
1998-03-06,65,1998,4.449336680256814,7.515771419352726,17.484228580647276,2.711236601955486,1.295229820485385,0.23253559981876948,0.14594763982689607,0.06438701817027803
1998-03-09,68,1998,3.8545534110153623,6.511069951039463,18.488930048960537,2.211410198571547,1.1862874646231816,0.20945406341046657,0.17484014273252127,0.07256154167764592
1998-03-12,71,1998,3.5858311780289096,6.057147260183968,18.942852739816033,1.9847375404159977,1.1288239765842005,0.20093003435517254,0.19134196759957187,0.07999765907396686
1998-03-15,74,1998,3.8084855002544398,6.4332525342135805,18.56674746578642,2.2049016322729726,1.110374279741971,0.20748097463598794,0.19849699294229722,0.08723162066121147
1998-03-18,77,1998,4.781328751322515,8.076568836693436,16.923431163306564,2.979277309381737,1.2240086838884174,0.26679194457126115,0.20495671933552004,0.10629409414557915
1998-03-21,80,1998,5.321978619764999,8.989828749603038,16.01017125039696,3.380970909910382,1.3066227957887468,0.289093424126787,0.22078072091318526,0.12451076902589708
1998-03-24,83,1998,4.695459742605124,7.931519835481627,17.068480164518373,2.8077246778416183,1.2415912529207624,0.2714398133304884,0.24330086916122795,0.1314031293510266
1998-03-27,86,1998,5.189487289693558,8.766025827185063,16.23397417281494,3.1927845577024065,1.2908295652776394,0.3017670790541847,0.25435564352094003,0.14975044413838745
1998-03-30,89,1998,5.051470750893625,8.532889781914905,16.467110218085097,2.9867220570456308,1.3239679787518843,0.3075571794554872,0.26769750520305813,0.16552603043756395
1998-04-02,92,1998,5.617294578282339,9.48867327412557,15.51132672587443,3.4614293107446636,1.3539628152577383,0.3376276992401987,0.2763214874942348,0.18795326554550315
1998-04-05,95,1998,5.965185552273157,10.07632694640736,14.92367305359264,3.760686688603095,1.3665132126718198,0.3433810454494548,0.28860397968652113,0.20600062586226553
1998-04-08,98,1998,6.581390453818834,11.117213604423705,13.882786395576295,4.284394584511811,1.3680445043545848,0.38565839922653056,0.3032125778917997,0.2400803878341081
1998-04-11,101,1998,6.076051451687544,10.263600425147878,14.736399574852122,3.8684695729669536,1.2915936773678043,0.3498147534030788,0.322165161146308,0.24400828680339853
1998-04-14,104,1998,5.96311204037014,10.072824392517127,14.927175607482873,3.6508559825285425,1.281773967338058,0.4170383189084395,0.3327278493147976,0.28071592228030257
1998-04-17,107,1998,6.815300951167098,11.512332687782258,13.487667312217742,4.388796192295146,1.2942767269206497,0.47855221735981274,0.3373636637093886,0.3163121508821002
1998-04-20,110,1998,7.700470134615898,13.007550903067393,11.992449096932607,5.159698774679652,1.303626786312967,0.5304964108287163,0.3488544036194963,0.35779375917506673
1998-04-23,113,1998,7.02706119823006,11.870035807821045,13.129964192178955,4.443483518204599,1.3004911746618881,0.5249075903645102,0.36946784584027414,0.388711069158788
1998-04-26,116,1998,7.500665942059372,12.670043821046235,12.329956178953765,4.852947343520398,1.2974274279936304,0.5496202915906906,0.3797048946034233,0.4209659843512301
1998-04-29,119,1998,7.612494002142043,12.858942571185882,12.141057428814118,4.883710607042852,1.296370369758246,0.584647806016904,0.3909634522671969,0.456801767056843
1998-05-02,122,1998,7.136860144644414,12.055507001088536,12.944492998911464,4.362048099175939,1.2970576857620815,0.5935410739115949,0.40132427704784107,0.4828890087469569
1998-05-05,125,1998,7.827933013158025,13.22285981952369,11.77714018047631,4.965814932337347,1.3145126327028815,0.6357252431927987,0.4044428003846474,0.5074374045403498
1998-05-08,128,1998,8.069236794788882,13.630467558765002,11.369532441234998,5.193037495523129,1.3287492587881269,0.6181710509759075,0.4135060100060588,0.5157729794956604
1998-05-11,131,1998,7.996789023392605,13.50808956654156,11.49191043345844,5.127412057822605,1.3260186737438417,0.5933548582612344,0.42552666248015636,0.5244767710847674
1998-05-14,134,1998,6.743364007180592,11.390817579696945,13.609182420303055,4.115355292806085,1.2346087808878916,0.4829519085726648,0.4350888475494565,0.4753591773644933
1998-05-17,137,1998,6.2593167905537594,10.573170254313782,14.426829745686218,3.7308895371994883,1.2413285153092077,0.4213802109911757,0.42826682317931697,0.43745170387457
