YEAR,Timestep,CHIN_H_MT_KM2,COHO_H_MT_KM2,CHUM_H_MT_KM2,PINK_H_MT_KM2,SOCKEYE_H_MT_KM2,CHIN_H_N,COHO_H_N,CHUM_H_N,PINK_H_N,SOCKEYE_H_N,COHO_H_N_adj,COHO_H_MT_KM2_adj,CHIN_H_N_adj,CHIN_H_MT_KM2_adj,PINK_H_N_adj,PINK_H_MT_KM2_adj,SOCKEYE_H_N_adj,SOCKEYE_H_MT_KM2_adj,CHUM_H_N_adj,CHUM_H_MT_KM2_adj,COHO_H_MT_KM2_rel1950,CHIN_H_MT_KM2_rel1950,PINK_H_MT_KM2_rel1950,SOCKEYE_H_MT_KM2_rel1950,CHUM_H_MT_KM2_rel1950
1966,200,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,1366666.6666666667,5.333333333333334e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0000000000000002
1966,201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,1366666.6666666667,5.333333333333334e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0000000000000002
1966,202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,1366666.6666666667,5.333333333333334e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0000000000000002
1966,203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,1366666.6666666667,5.333333333333334e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0000000000000002
1966,204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,1366666.6666666667,5.333333333333334e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0000000000000002
1967,205,0.0,0.0,1e-05,0.0,0.0002,0,0,227000,0,21758000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,21758000.0,0.021758000000000003,227000.0,8.858536585365854e-06,0.9999999999999999,0.9999999999999998,1.0,19.78,0.1660975609756098
1967,206,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,209,0.0,0.0,0.00069,0.0,0.0,0,0,21840000,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,21840000.0,0.0008522926829268294,0.9999999999999999,0.9999999999999998,1.0,0.0,15.980487804878052
1967,210,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,211,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,214,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,215,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1967,216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1968,217,0.0,0.0,2e-05,0.00034,0.00011,0,0,471000,12192424,11860000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,471000.0,1.838048780487805e-05,0.9999999999999999,0.9999999999999998,1.0,1.0,0.3446341463414635
1968,218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,220,0.0,0.0,0.00108,1e-05,0.0,0,0,33769900,281000,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,33769900.0,0.0013178497560975611,0.9999999999999999,0.9999999999999998,1.0,1.0,24.709682926829274
1968,221,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,222,0.00013,2e-05,2e-05,0.0,0.0,173806,6995,176000,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,176000.0,6.86829268292683e-06,0.9999999999999999,0.9999999999999998,1.0,1.0,0.12878048780487808
1968,223,7e-05,0.0,0.0,0.0,0.0,103824,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,224,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,227,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1968,228,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,1100000.0,0.0011,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0
1969,229,0.0,0.0,0.0001,0.0,8e-05,0,0,2703000,0,13584000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,13584000.0,0.013584,2703000.0,0.0001054829268292683,0.9999999999999999,0.9999999999999998,1.0,12.34909090909091,1.977804878048781
1969,230,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,231,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,232,0.0,0.0,0.0,0.0,9e-05,0,0,0,0,7645000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,7645000.0,0.007645000000000001,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,6.95,0.0
1969,233,0.0,0.0,0.00168,0.0,0.0,0,0,49674200,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,49674200.0,0.0019385053658536587,0.9999999999999999,0.9999999999999998,1.0,0.0,36.34697560975611
1969,234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,235,0.00011,0.0,0.00034,0.0,0.0,192999,0,2013800,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,2013800.0,7.858731707317074e-05,0.9999999999999999,0.9999999999999998,1.0,0.0,1.4735121951219514
1969,236,0.00025,0.0,0.0,0.0,0.0,408503,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,239,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1969,240,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,241,0.0,0.0,0.00012,0.00037,0.00046,0,0,3230000,13439500,46013000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,46013000.0,0.046013000000000005,3230000.0,0.0001260487804878049,0.9999999999999999,0.9999999999999998,1.0,41.830000000000005,2.363414634146342
1970,242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,243,1e-05,0.0,0.0,0.0,0.0,1646,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,244,1e-05,0.00058,0.00193,1e-05,1e-05,816,315972,61419400,145700,374000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,374000.0,0.00037400000000000004,61419400.0,0.0023968546341463417,0.9999999999999999,0.9999999999999998,1.0,0.34,44.94102439024391
1970,245,0.0,0.00013,0.0,0.0,0.0,0,69118,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,246,0.0,0.0,0.00042,0.0,0.0,0,0,1601100,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,1601100.0,6.24819512195122e-05,0.9999999999999999,0.9999999999999998,1.0,0.0,1.171536585365854
1970,247,5e-05,0.0,0.0,0.0,0.0,67326,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,248,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,250,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,251,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1970,252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,253,0.0,0.0,5e-05,0.0,0.00013,0,0,1240000,0,14182000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,14182000.0,0.014182,1240000.0,4.8390243902439026e-05,0.9999999999999999,0.9999999999999998,1.0,12.892727272727273,0.9073170731707318
1971,254,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,255,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,256,3e-05,0.0002,2e-05,0.0,1e-05,52072,93694,323026,0,25000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,25000.0,2.5e-05,323026.0,1.260589268292683e-05,0.9999999999999999,0.9999999999999998,1.0,0.022727272727272728,0.2363604878048781
1971,257,0.00015,0.001,0.0015,0.0,0.0,264925,550979,48070000,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,48070000.0,0.0018759024390243904,0.9999999999999999,0.9999999999999998,1.0,0.0,35.17317073170732
1971,258,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,259,9e-05,0.0,0.0,0.0,0.0,147260,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,260,7e-05,1e-05,0.0,0.0,0.0,111209,4574,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,261,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,263,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1971,264,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,265,0.0,0.0,7e-05,0.00051,9e-05,0,0,1758000,18727686,16530000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,16530000.0,0.01653,1758000.0,6.860487804878049e-05,0.9999999999999999,0.9999999999999998,1.0,15.027272727272726,1.2863414634146344
1972,266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,268,0.0,0.00091,4e-05,0.0,1e-05,0,494510,884132,0,239000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,239000.0,0.000239,884132.0,3.450271219512195e-05,0.9999999999999999,0.9999999999999998,1.0,0.21727272727272726,0.6469258536585367
1972,269,0.0001,0.00089,0.00114,2e-05,0.0,169019,487634,36700000,420800,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,36700000.0,0.0014321951219512196,0.9999999999999999,0.9999999999999998,1.0,0.0,26.85365853658537
1972,270,8e-05,0.0,0.0,0.0,0.0,129152,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,271,0.00041,0.0,0.0,0.0,0.0,690068,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,273,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,274,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1972,276,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,277,0.0,0.0,0.00046,0.0,0.00023,0,0,12507000,0,26509000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,26509000.0,0.026509,12507000.0,0.00048807804878048787,0.9999999999999999,0.9999999999999998,1.0,24.099090909090908,9.151463414634149
1973,278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,280,0.0,3e-05,0.00139,0.0,8e-05,0,13088,44313361,0,6831000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,6831000.0,0.006831,44313361.0,0.001729301892682927,0.9999999999999999,0.9999999999999998,1.0,6.21,32.424410487804884
1973,281,1e-05,0.00037,1e-05,0.0,0.0,5070,197236,258924,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,258924.0,1.0104351219512195e-05,0.9999999999999999,0.9999999999999998,1.0,0.0,0.1894565853658537
1973,282,0.0005,0.00065,0.0,0.0,0.0,835111,358857,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,283,5e-05,0.0,0.0,0.0,0.0,84948,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1973,288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1974,289,0.0,0.0,0.00016,0.0006,0.00059,0,0,4294000,22240119,54692000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,54692000.0,0.054692000000000005,4294000.0,0.00016757073170731707,0.9999999999999999,0.9999999999999998,1.0,49.72,3.1419512195121957
1974,290,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1974,291,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
1974,292,0.0,0.0,4e-05,2e-05,2e-05,0,0,850316,593700,932000,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,932000.0,0.0009320000000000001,850316.0,3.318306341463415e-05,0.9999999999999999,0.9999999999999998,1.0,0.8472727272727273,0.6221824390243904
1974,293,0.0,0.00025,0.00174,0.0,0.0,0,128220,55522228,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,55522228.0,0.002166721092682927,0.9999999999999999,0.9999999999999998,1.0,0.0,40.62602048780488
1974,294,0.00041,0.00057,0.0,0.0,0.0,690618,309516,0,0,0,258333.33333333334,0.0008166666666666667,583333.3333333334,1.105e-06,3783333.3333333335,5.6666666666666664e-05,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0
