Date,TempVertMean4m
1996-09-15,13.823044692737431
1996-10-15,10.741500399042298
1996-11-15,7.7748403830806065
1996-12-15,5.885534716679968
1997-01-15,5.224980047885076
1997-02-15,5.858040702314446
1997-03-15,6.716340782122904
1997-04-15,8.928611332801276
1997-05-15,12.230207501995212
1997-06-15,14.75415003990423
1997-07-15,16.834896249002394
1997-08-15,16.630945730247408
1997-09-15,14.537310454908221
1997-10-15,10.99193934557063
1997-11-15,8.999720670391062
1997-12-15,7.327893056664006
1998-01-15,6.337310454908221
1998-02-15,7.040881883479651
1998-03-15,7.883739026336793
1998-04-15,9.890163607342378
1998-05-15,13.04303671189146
1998-06-15,15.701456504389464
1998-07-15,17.533359936153236
1998-08-15,17.982521947326415
1998-09-15,15.138886671987231
1998-10-15,11.48254189944134
1998-11-15,9.188707102952913
1998-12-15,7.1246608140462895
1999-01-15,6.2545889864325614
1999-02-15,6.417577813248204
1999-03-15,6.888567438148444
1999-04-15,8.798204309656823
1999-05-15,11.166520351157224
1999-06-15,13.54499201915403
1999-07-15,15.442557861133281
1999-08-15,16.48288108539505
1999-09-15,13.865363128491623
1999-10-15,10.669912210694335
1999-11-15,8.422745411013569
1999-12-15,6.847885075818036
2000-01-15,5.892996807661612
2000-02-15,6.16769752593775
2000-03-15,7.109976057462091
2000-04-15,9.558220271348763
2000-05-15,11.388607342378293
2000-06-15,13.980387071029531
2000-07-15,16.453810853950518
2000-08-15,16.745869912210694
2000-09-15,14.386671987230647
2000-10-15,11.18419792498005
2000-11-15,8.16793695131684
2000-12-15,6.4334397446129294
2001-01-15,6.024820430965683
2001-02-15,5.972067039106145
2001-03-15,7.229269752593774
2001-04-15,8.92400239425379
2001-05-15,11.289485235434954
2001-06-15,14.16660015961692
2001-07-15,16.67811252992817
2001-08-15,16.11083399840383
2001-09-15,14.416241021548284
2001-10-15,10.836412609736632
2001-11-15,8.587769353551476
2001-12-15,6.686013567438149
2002-01-15,6.039185953711094
2002-02-15,5.948204309656824
2002-03-15,6.451975259377494
2002-04-15,8.66254988028731
2002-05-15,11.44680766161213
2002-06-15,14.158818834796488
2002-07-15,16.10658419792498
2002-08-15,15.674381484437351
2002-09-15,14.049082202713487
2002-10-15,11.138607342378291
2002-11-15,8.654668794892258
2002-12-15,7.410833998403829
2003-01-15,6.6907422186751795
2003-02-15,6.761113328012769
2003-03-15,7.507881085395052
2003-04-15,8.923443735035914
2003-05-15,11.960434956105347
2003-06-15,14.66546288906624
2003-07-15,16.455247406225062
2003-08-15,16.718595371109338
2003-09-15,14.073583399840384
2003-10-15,11.462250598563449
2003-11-15,7.917298483639266
2003-12-15,6.86622106943336
2004-01-15,5.78707102952913
2004-02-15,6.348084596967279
2004-03-15,7.70754189944134
2004-04-15,10.101157222665602
2004-05-15,13.098523543495611
2004-06-15,15.284417398244214
2004-07-15,16.949720670391063
2004-08-15,16.566420590582602
2004-09-15,14.283000798084599
2004-10-15,11.539724660814047
2004-11-15,8.606125299281723
2004-12-15,6.935494812450119
2005-01-15,5.743196328810854
2005-02-15,6.2765562649640865
2005-03-15,7.99608938547486
2005-04-15,9.5140263367917
2005-05-15,12.376516360734236
2005-06-15,14.615143655227456
2005-07-15,15.9048683160415
2005-08-15,16.664525139664807
2005-09-15,14.303032721468476
2005-10-15,11.072366320830008
2005-11-15,8.51717877094972
2005-12-15,6.506843575418994
2006-01-15,6.947984836392656
2006-02-15,6.388148443735036
2006-03-15,6.994592976855547
2006-04-15,8.918256185155627
2006-05-15,11.553132482043097
2006-06-15,14.776636073423782
2006-07-15,16.037130885873903
2006-08-15,16.083719074221868
2006-09-15,14.063268156424583
2006-10-15,11.296667996807662
2006-11-15,8.421867517956903
2006-12-15,6.677833200319235
2007-01-15,5.656903431763768
2007-02-15,6.189146049481245
2007-03-15,6.921947326416599
2007-04-15,8.774102154828412
2007-05-15,11.575578611332801
2007-06-15,13.783180367118915
2007-07-15,15.379828411811655
2007-08-15,16.045810055865925
2007-09-15,13.688747007182762
2007-10-15,10.374840383080606
2007-11-15,8.2066839584996
2007-12-15,6.342657621707901
2008-01-15,5.639884277733439
2008-02-15,5.60329209896249
2008-03-15,6.889445331205106
2008-04-15,8.51330806065443
2008-05-15,11.386671987230647
2008-06-15,13.764046288906624
2008-07-15,16.122406225059855
2008-08-15,15.432841181165202
2008-09-15,13.72290502793296
2008-10-15,10.626775738228252
2008-11-15,8.522525937749402
2008-12-15,6.078411811652035
2009-01-15,5.193635275339186
2009-02-15,5.557122905027933
2009-03-15,6.467936951316839
2009-04-15,8.64784517158819
2009-05-15,11.752853152434158
2009-06-15,15.655706304868314
2009-07-15,16.725837988826814
2009-08-15,17.50424980047885
2009-09-15,15.204968076616122
2009-10-15,11.083619313647247
2009-11-15,8.53477653631285
2009-12-15,5.842797286512371
2010-01-15,6.375079808459697
2010-02-15,6.889584996009576
2010-03-15,7.630446927374302
2010-04-15,9.016520351157224
2010-05-15,11.517677573822825
2010-06-15,14.088806863527532
2010-07-15,16.60401037509976
2010-08-15,17.535315243415802
2010-09-15,14.145690343176376
2010-10-15,11.725199521149243
2010-11-15,8.691819632881085
2010-12-15,6.810035913806864
2011-01-15,5.6009776536312845
2011-02-15,5.73501596169194
2011-03-15,6.424281723862729
2011-04-15,8.213248204309657
2011-05-15,10.974940143655227
2011-06-15,14.411512370311254
2011-07-15,15.849740622505985
2011-08-15,17.005327214684755
2011-09-15,14.603830806065442
2011-10-15,11.227873104549083
2011-11-15,8.141001596169193
2011-12-15,6.270351157222666
2012-01-15,5.7850359138068645
2012-02-15,5.955686352753392
2012-03-15,6.470291300877894
2012-04-15,8.587350359138068
2012-05-15,11.34485235434956
2012-06-15,13.680526735833999
2012-07-15,16.914944134078215
2012-08-15,17.62503990422985
2012-09-15,14.578351955307264
2012-10-15,11.033958499600956
2012-11-15,8.523304070231445
2012-12-15,6.858320031923383
2013-01-15,5.4529529130087795
2013-02-15,6.290722266560255
2013-03-15,7.150259377494014
2013-04-15,9.367877094972068
2013-05-15,12.23010774142059
2013-06-15,14.801755786113327
2013-07-15,17.546787709497206
2013-08-15,17.382761372705506
2013-09-15,15.459118116520353
2013-10-15,11.411332801276934
2013-11-15,8.606504389465284
2013-12-15,6.242019154030327
2014-01-15,6.140822027134877
2014-02-15,5.70987629688747
2014-03-15,7.108918595371108
2014-04-15,9.189604948124503
2014-05-15,12.698822825219473
2014-06-15,15.537170790103751
2014-07-15,17.308579409417398
2014-08-15,18.203790901835593
2014-09-15,15.54385474860335
2014-10-15,12.344812450119711
2014-11-15,9.10606544293695
2014-12-15,7.360574620909816
2015-01-15,6.592857142857143
2015-02-15,7.51340782122905
2015-03-15,8.473443735035914
2015-04-15,10.01865522745411
2015-05-15,13.84622905027933
2015-06-15,16.45885873902634
2015-07-15,17.499760574620915
2015-08-15,17.062769353551477
2015-09-15,14.094912210694334
2015-10-15,12.120351157222665
2015-11-15,9.02815243415802
2015-12-15,7.410514764565044
2016-01-15,6.201636073423782
2016-02-15,7.0006384676775735
2016-03-15,8.060574620909817
2016-04-15,10.736093375897847
2016-05-15,13.19126097366321
2016-06-15,15.589185953711093
2016-07-15,17.371548284118116
2016-08-15,16.92246608140463
2016-09-15,14.479668794892259
2016-10-15,11.255606544293695
2016-11-15,9.430167597765363
2016-12-15,6.488747007182761
2017-01-15,5.3591580207502
2017-02-15,5.4780526735834
2017-03-15,6.6890263367917004
2017-04-15,8.746069433359937
2017-05-15,11.834197924980048
2017-06-15,14.868914604948124
2017-07-15,17.508419792498007
2017-08-15,17.600199521149243
2017-09-15,15.174301675977654
2017-10-15,11.307043096568236
2017-11-15,8.516340782122905
2017-12-15,6.449022346368715
2018-01-15,6.382402234636872
2018-02-15,6.102873104549082
2018-03-15,7.022086991221069
2018-04-15,9.039545091779727
2018-05-15,13.660833998403833
2018-06-15,15.250837988826815
2018-07-15,17.162988826815642
2018-08-15,18.177972865123703
2018-09-15,14.524940143655227
2018-10-15,11.57938946528332
2018-11-15,9.145929768555467
2018-12-15,7.3573024740622515
