Date,yvelocMean4m
1990-11-15,-0.24199920191540314
1990-12-15,0.31837589784517173
1991-01-15,-0.9171787709497206
1991-02-15,0.33994413407821233
1991-03-15,-1.008978451715882
1991-04-15,-0.6529728651237032
1991-05-15,-0.8648244213886673
1991-06-15,-1.8262769353551476
1991-07-15,-4.4221867517956905
1991-08-15,-1.012769353551476
1991-09-15,-5.353351955307262
1991-10-15,-3.8380686352753393
1991-11-15,0.4276735833998402
1991-12-15,0.5965283320031926
1992-01-15,2.05377094972067
1992-02-15,0.6647645650438945
1992-03-15,-3.4227653631284918
1992-04-15,0.14267757382282528
1992-05-15,-3.0048483639265764
1992-06-15,-3.022166799680766
1992-07-15,-2.275438946528332
1992-08-15,-2.969533120510774
1992-09-15,-3.2592976855546687
1992-10-15,-1.8284317637669598
1992-11-15,0.09108140462889049
1992-12-15,-1.0407621707901038
1993-01-15,0.08952513966480444
1993-02-15,-0.9355945730247408
1993-03-15,0.14628890662410213
1993-04-15,2.3504189944134075
1993-05-15,0.1936552274541102
1993-06-15,-2.3558858739026336
1993-07-15,-1.0430367118914605
1993-08-15,-3.930885873902634
1993-09-15,-4.298483639265762
1993-10-15,-3.3353152434158018
1993-11-15,-2.1537709497206703
1993-12-15,-0.6253990422984834
1994-01-15,-0.18511572226656012
1994-02-15,1.2988228252194731
1994-03-15,-1.664565043894653
1994-04-15,-1.1128890662410218
1994-05-15,-0.3978451715881887
1994-06-15,-0.4319632881085395
1994-07-15,-2.8644453312051072
1994-08-15,-2.6751795690343174
1994-09-15,-3.645111731843575
1994-10-15,-1.665682362330407
1994-11-15,0.2730247406225061
1994-12-15,1.1202713487629687
1995-01-15,0.6591380686352755
1995-02-15,-0.6249201915403033
1995-03-15,0.6984636871508377
1995-04-15,-0.7947326416600163
1995-05-15,-3.229968076616121
1995-06-15,-1.9445131683958494
1995-07-15,-2.517537909018356
1995-08-15,-2.6756983240223464
1995-09-15,-2.98621308858739
1995-10-15,-1.3767956903431764
1995-11-15,-0.17442138866719886
1995-12-15,0.88487629688747
1996-01-15,0.5161013567438146
1996-02-15,-0.1594173982442139
1996-03-15,-1.4418395849960095
1996-04-15,1.7254189944134077
1996-05-15,-2.2369114126097367
1996-06-15,-1.7355746209098166
1996-07-15,-5.642059058260176
1996-08-15,-3.470171588188347
1996-09-15,-2.908559457302474
1996-10-15,-1.5072825219473265
1996-11-15,-1.0760375099760577
1996-12-15,0.12773343974461307
1997-01-15,0.37292498004788477
1997-02-15,-0.9806264964086194
1997-03-15,1.408858739026337
1997-04-15,-1.1038108539505187
1997-05-15,0.004389465283319669
1997-06-15,0.8286512370311248
1997-07-15,-2.6379688747007184
1997-08-15,-2.7260774142059057
1997-09-15,-1.7322426177174781
1997-10-15,-0.20810055865921787
1997-11-15,0.908679169992019
1997-12-15,0.4639465283320034
1998-01-15,2.263347964884278
1998-02-15,1.8098962490023944
1998-03-15,-1.1795091779728653
1998-04-15,-2.645151636073424
1998-05-15,0.4208100558659217
1998-06-15,-1.426536312849162
1998-07-15,-2.2636073423782923
1998-08-15,-3.5916799680766163
1998-09-15,-5.031424581005587
1998-10-15,-0.6312450119712688
1998-11-15,2.640403032721469
1998-12-15,0.8684756584197927
1999-01-15,0.3307063048683162
1999-02-15,2.82962889066241
1999-03-15,1.041280925778133
1999-04-15,-3.2590782122905027
1999-05-15,-3.0466879489225858
1999-06-15,-0.0846967278531528
1999-07-15,-3.298483639265762
1999-08-15,-2.778391859537111
1999-09-15,-5.361093375897845
1999-10-15,-2.5374501197126897
1999-11-15,1.1116320830007982
1999-12-15,-0.7482043096568236
2000-01-15,-1.0130486831604149
2000-02-15,0.14870311252992802
2000-03-15,-0.5101157222665602
2000-04-15,-0.971029529130088
2000-05-15,0.04630885873902604
2000-06-15,-2.2854549082202715
2000-07-15,-0.009616919393455851
2000-08-15,-3.3600558659217876
2000-09-15,-2.0145051875498803
2000-10-15,-2.26159217877095
2000-11-15,-0.9032920989624901
2000-12-15,-1.865482841181165
2001-01-15,-0.20297286512370316
2001-02-15,-1.6701117318435754
2001-03-15,-0.7620111731843573
2001-04-15,-0.9357142857142859
2001-05-15,-2.405027932960894
2001-06-15,-0.440562649640862
2001-07-15,-2.982801276935355
2001-08-15,-0.7725857940941737
2001-09-15,-3.020830007980846
2001-10-15,-2.674022346368715
2001-11-15,0.46316839584995984
2001-12-15,-0.070590582601756
2002-01-15,0.1753591380686352
2002-02-15,-0.20486831604150024
2002-03-15,-1.266540303272147
2002-04-15,-2.0707501995211492
2002-05-15,-0.2623104549082204
2002-06-15,-0.7739026336791699
2002-07-15,-4.0646249002394255
2002-08-15,-3.5825618515562647
2002-09-15,-4.22719473264166
2002-10-15,-2.9572027134876295
2002-11-15,-0.06237031125299289
2002-12-15,1.6234836392657623
2003-01-15,0.3679968076616121
2003-02-15,-1.7211292897047086
2003-03-15,0.8773942537909019
2003-04-15,0.09626895450917815
2003-05-15,-0.7037110933758977
2003-06-15,-2.5919992019154035
2003-07-15,-2.8058659217877095
2003-08-15,-3.307801276935355
2003-09-15,-3.790562649640862
2003-10-15,-0.5602753391859542
2003-11-15,-1.0143655227454114
2003-12-15,0.9733040702314445
2004-01-15,-0.5273144453312051
2004-02-15,0.1551675977653631
2004-03-15,-0.8700518754988028
2004-04-15,-2.568735035913807
2004-05-15,-0.08004788507581818
2004-06-15,-1.3949720670391066
2004-07-15,-3.8649042298483636
2004-08-15,-0.7135275339185955
2004-09-15,-2.842438148443735
2004-10-15,-1.1626496408619316
2004-11-15,-0.804090183559457
2004-12-15,-0.07019154030327218
2005-01-15,-0.5640462889066244
2005-02-15,-2.039485235434956
2005-03-15,0.9953711093375897
2005-04-15,0.34401436552274556
2005-05-15,1.2415003990422986
2005-06-15,-0.11803671189146056
2005-07-15,-3.35853950518755
2005-08-15,-3.1889664804469273
2005-09-15,-4.188747007182762
2005-10-15,0.8622705506783719
2005-11-15,-0.21394652833200306
2005-12-15,1.1379489225857944
2006-01-15,2.1319034317637673
2006-02-15,-1.8741221069433358
2006-03-15,0.9925179569034316
2006-04-15,-1.2519154030327215
2006-05-15,-1.097386272944932
2006-06-15,-3.028012769353552
2006-07-15,-2.5821827613727057
2006-08-15,-4.927154828411812
2006-09-15,-3.7430965682362327
2006-10-15,-4.269612928970471
2006-11-15,1.241440542697526
2006-12-15,1.314924181963288
2007-01-15,-0.039525139664804726
2007-02-15,0.6336791699920191
2007-03-15,-0.43186352753391893
2007-04-15,0.5262170790103754
2007-05-15,-2.447106943335994
2007-06-15,0.42196727853152427
2007-07-15,-2.583020750199521
2007-08-15,-3.0517557861133278
2007-09-15,-4.323743016759776
2007-10-15,-0.3776336791699922
2007-11-15,-0.5491620111731843
2007-12-15,0.810774142059058
2008-01-15,0.9442338387869113
2008-02-15,-1.2578012769353553
2008-03-15,-0.20774142059058257
2008-04-15,-2.571488427773344
2008-05-15,-2.1453312051077416
2008-06-15,-0.6328212290502795
2008-07-15,-1.3338986432561848
2008-08-15,-1.9206903431763764
2008-09-15,-4.994173982442138
2008-10-15,-2.575119712689545
2008-11-15,0.3773343974461296
2008-12-15,-0.4433758978451714
2009-01-15,-1.7309257781324823
2009-02-15,-2.242617717478053
2009-03-15,-0.5619912210694336
2009-04-15,-2.6465881883479647
2009-05-15,-0.6819034317637669
2009-06-15,-0.8705905826017557
2009-07-15,-2.5696927374301675
2009-08-15,-1.2878292098962487
2009-09-15,-3.076636073423783
2009-10-15,-1.5051077414205907
2009-11-15,1.7507980845969677
2009-12-15,-1.3987430167597765
2010-01-15,1.9201715881883483
2010-02-15,0.9299880287310456
2010-03-15,0.3079608938547484
2010-04-15,-1.0740023942537908
2010-05-15,-0.18477653631284924
2010-06-15,-0.3110734237829214
2010-07-15,-5.538467677573823
2010-08-15,-3.024062250598563
2010-09-15,-1.285554668794892
2010-10-15,-0.6825019952114922
2010-11-15,0.49323623304070185
2010-12-15,1.839126097366321
2011-01-15,-0.5213687150837988
2011-02-15,-0.4051077414205907
2011-03-15,1.6086592178770953
2011-04-15,-1.3031923383878692
2011-05-15,-0.4623902633679166
2011-06-15,-2.2276137270550675
2011-07-15,-1.4658419792497999
2011-08-15,-2.2515163607342377
2011-09-15,-0.812170790103751
2011-10-15,-1.9769353551476456
2011-11-15,-0.4667797286512374
2011-12-15,-2.115263367916999
2012-01-15,0.28563447725458907
2012-02-15,-0.5189545091779728
2012-03-15,0.9080407023144454
2012-04-15,-0.044992019154030324
2012-05-15,-1.6214684756584201
2012-06-15,0.2728052673583398
2012-07-15,-0.7474261771747802
2012-08-15,-3.256604150039904
2012-09-15,-5.224241819632882
2012-10-15,-1.6243216280925774
2012-11-15,0.8492617717478055
2012-12-15,0.7846767757382282
2013-01-15,-0.9405027932960894
2013-02-15,-0.034876296887470105
2013-03-15,-2.4374301675977654
2013-04-15,-2.0313248204309655
2013-05-15,0.7973862729449318
2013-06-15,-1.368276137270551
2013-07-15,-4.517537909018356
2013-08-15,-0.058519553072625914
2013-09-15,-2.050578611332801
2013-10-15,-3.8310654429369504
2013-11-15,-2.8476456504389462
2013-12-15,-0.9095371109337592
2014-01-15,-1.9420989624900244
2014-02-15,0.0666799680766159
2014-03-15,0.14768555466879485
2014-04-15,0.17426177174780555
2014-05-15,0.9696129289704707
2014-06-15,-1.0591779728651234
2014-07-15,-3.3341580207501993
2014-08-15,-3.1894253790901836
2014-09-15,-2.074341580207502
2014-10-15,0.9654828411811653
2014-11-15,-0.6464884277733438
2014-12-15,0.7257382282521947
2015-01-15,-0.556923383878691
2015-02-15,-1.0317637669592976
2015-03-15,1.0847366320830012
2015-04-15,-1.35061851556265
2015-05-15,-1.2484237829209894
2015-06-15,-4.067358339984038
2015-07-15,-2.96035514764565
2015-08-15,-3.868256185155626
2015-09-15,-2.1313647246608136
2015-10-15,-2.2182362330407024
2015-11-15,-1.6307063048683161
2015-12-15,2.079289704708699
2016-01-15,0.9653032721468476
2016-02-15,0.7795091779728649
2016-03-15,1.5030726256983242
2016-04-15,-1.1836592178770948
2016-05-15,-1.7464485235434957
2016-06-15,-1.9887869114126095
2016-07-15,-3.2378491620111727
2016-08-15,-4.29866320830008
2016-09-15,-2.9708699122106945
2016-10-15,2.1202713487629685
2016-11-15,3.011811652035116
2016-12-15,-0.1651835594573024
2017-01-15,-0.024321628092577922
2017-02-15,-0.9605347166799683
2017-03-15,1.7304668794892255
2017-04-15,0.922266560255387
2017-05-15,-1.1983639265762172
2017-06-15,-1.738886671987231
2017-07-15,-2.739684756584198
2017-08-15,-4.274800478850758
2017-09-15,-3.1946328810853952
2017-10-15,-2.910953711093376
2017-11-15,2.178970470869912
2017-12-15,-2.398603351955307
2018-01-15,1.792278531524342
2018-02-15,-1.244094173982442
2018-03-15,-0.7350758180367118
2018-04-15,-1.1157222665602553
2018-05-15,-1.0685554668794892
2018-06-15,-0.5593774940143657
2018-07-15,-4.393056664006385
2018-08-15,-3.282122905027933
2018-09-15,-2.264565043894653
2018-10-15,-1.9185754189944138
2018-11-15,-0.018196328810854097
2018-12-15,0.8481245011971271
