date,year,month,season,ZC2-AMP,Total
1991-01-14,1991,1,Winter,0.6637626960783074,1.825745402280831
1991-01-17,1991,1,Winter,0.6433005706765853,1.7606569416254318
1991-01-20,1991,1,Winter,0.6247532067238778,1.6993981212823814
1991-01-23,1991,1,Winter,0.6061557513703553,1.6393897722121218
1991-01-26,1991,1,Winter,0.5897348065060515,1.587758565521934
1991-01-29,1991,1,Winter,0.5707554470652654,1.5312694758813497
1991-02-01,1991,2,Winter,0.5525679510168251,1.4785005223563203
1991-02-04,1991,2,Winter,0.5360493913999015,1.4286767262967708
1991-02-07,1991,2,Winter,0.5194264396364243,1.3794258335714669
1991-02-10,1991,2,Winter,0.5035501420520526,1.3318073604689775
1991-02-13,1991,2,Winter,0.48870446264091993,1.288831183671621
1991-02-16,1991,2,Winter,0.47439561416491194,1.248657825113697
1991-02-19,1991,2,Winter,0.461202214316964,1.2132835490747556
1991-02-22,1991,2,Winter,0.4491881616232534,1.1814011270115263
1991-02-25,1991,2,Winter,0.43749558295316787,1.1529536064171193
1991-02-28,1991,2,Winter,0.42613547418225795,1.129254270555001
1991-03-03,1991,3,Spring,0.4156185520013946,1.113223517525119
1991-03-06,1991,3,Spring,0.4056658669672499,1.0995456765069473
1991-03-09,1991,3,Spring,0.39583734382636493,1.0874538988256113
1991-03-12,1991,3,Spring,0.38718227233244323,1.0791057365418961
1991-03-15,1991,3,Spring,0.3793681531551578,1.074473704779086
1991-03-18,1991,3,Spring,0.3722128236999018,1.0734838240179898
1991-03-21,1991,3,Spring,0.36573691078476417,1.0776903822366688
1991-03-24,1991,3,Spring,0.36030380024980946,1.08857613492562
1991-03-27,1991,3,Spring,0.35586488867271354,1.1071866893103133
1991-03-30,1991,3,Spring,0.35250546495551255,1.1338084899959675
1991-04-02,1991,4,Spring,0.3502262078773316,1.1685241929893375
1991-04-05,1991,4,Spring,0.3489504384990433,1.206840869565528
1991-04-08,1991,4,Spring,0.3486215300147364,1.2490720307742227
1991-04-11,1991,4,Spring,0.3491884871099692,1.2960043746622472
1991-04-14,1991,4,Spring,0.3511498590630286,1.3516954958440364
1991-04-17,1991,4,Spring,0.3543251549954077,1.4184280530901165
1991-04-20,1991,4,Spring,0.35959636663083316,1.5029511078900373
1991-04-23,1991,4,Spring,0.36833011867865506,1.61244851725786
1991-04-26,1991,4,Spring,0.37899199658088195,1.7390119177893024
1991-04-29,1991,4,Spring,0.39106865752293735,1.874460299079321
1991-05-02,1991,5,Spring,0.4047425068079755,2.0153244915884363
1991-05-05,1991,5,Spring,0.42256078000020864,2.17192574103129
1991-05-08,1991,5,Spring,0.44213173956919194,2.3257924575050355
1991-05-11,1991,5,Spring,0.4634914069989852,2.462061036066518
1991-05-14,1991,5,Spring,0.48849144610683837,2.5988339569671006
1991-05-17,1991,5,Spring,0.5153984557135644,2.7334099155521843
1991-05-20,1991,5,Spring,0.5440523500954857,2.860594453220581
1991-05-23,1991,5,Spring,0.5738687863186418,2.985913845710361
1991-05-26,1991,5,Spring,0.6058802988514856,3.115365083701581
1991-05-29,1991,5,Spring,0.6407010928362173,3.2429531022487206
1991-06-01,1991,6,Summer,0.6776182135682495,3.3645083558161883
1991-06-04,1991,6,Summer,0.7145880703963702,3.47655104769634
1991-06-07,1991,6,Summer,0.7514777186746513,3.581376275346034
1991-06-10,1991,6,Summer,0.7914923454384758,3.674151846908782
1991-06-13,1991,6,Summer,0.8323616183918526,3.751847928394766
1991-06-16,1991,6,Summer,0.8729767674752222,3.8145095926473718
1991-06-19,1991,6,Summer,0.9101620620237675,3.853207795521638
1991-06-22,1991,6,Summer,0.9464610617009206,3.888800437047869
1991-06-25,1991,6,Summer,0.9805320016564496,3.9038383178446896
1991-06-28,1991,6,Summer,1.0126122070944903,3.908035698329893
1991-07-01,1991,7,Summer,1.043255494130076,3.9086721633455297
1991-07-04,1991,7,Summer,1.069563496003509,3.895779422010441
1991-07-07,1991,7,Summer,1.0893314527370317,3.8786748150765504
1991-07-10,1991,7,Summer,1.1089132953421603,3.870682647415986
1991-07-13,1991,7,Summer,1.1278944434213338,3.8698876635748487
1991-07-16,1991,7,Summer,1.1455382118737132,3.867976884649011
1991-07-19,1991,7,Summer,1.1610072770666326,3.8427590327756485
1991-07-22,1991,7,Summer,1.1747380224654036,3.812680410315086
1991-07-25,1991,7,Summer,1.1858289417570835,3.785720384672561
1991-07-28,1991,7,Summer,1.196003767791321,3.76348346289462
1991-07-31,1991,7,Summer,1.2037183994303977,3.7398754087277037
1991-08-03,1991,8,Summer,1.210354464029597,3.714570624407328
1991-08-06,1991,8,Summer,1.2154097468824208,3.686170884905967
1991-08-09,1991,8,Summer,1.2208787928565088,3.6611507750360897
1991-08-12,1991,8,Summer,1.2241068706482214,3.6202743176256407
1991-08-15,1991,8,Summer,1.2250403900362579,3.5738673925494346
1991-08-18,1991,8,Summer,1.224528811231509,3.5321002333023728
1991-08-21,1991,8,Summer,1.2214292408411875,3.4946596921872732
1991-08-24,1991,8,Summer,1.217666290779649,3.4662180199524837
1991-08-27,1991,8,Summer,1.2147083697480716,3.4492428582592773
1991-08-30,1991,8,Summer,1.2104588368701616,3.4286957771540023
1991-09-02,1991,9,Fall,1.2056167633334947,3.385955117003661
1991-09-05,1991,9,Fall,1.1989422317001321,3.3470039425164817
1991-09-08,1991,9,Fall,1.191264796470216,3.3278637154287716
1991-09-11,1991,9,Fall,1.1832743449632264,3.3285804525369653
1991-09-14,1991,9,Fall,1.1770174250420848,3.3496366487346725
1991-09-17,1991,9,Fall,1.1718955821643968,3.3844387722459928
1991-09-20,1991,9,Fall,1.1682554825637965,3.42952958365145
1991-09-23,1991,9,Fall,1.1653979013788254,3.4827610183741644
1991-09-26,1991,9,Fall,1.1647510564300987,3.543340939424675
1991-09-29,1991,9,Fall,1.1673513875305561,3.6109466746507306
1991-10-02,1991,10,Fall,1.1707514718113827,3.6777699999760025
1991-10-05,1991,10,Fall,1.1751943169012304,3.7447363220699277
1991-10-08,1991,10,Fall,1.1808848955350524,3.811974570035774
1991-10-11,1991,10,Fall,1.1863032945806335,3.8761867790785676
1991-10-14,1991,10,Fall,1.1915603028089803,3.938821159593559
1991-10-17,1991,10,Fall,1.1967608821425555,3.9991739829819317
1991-10-20,1991,10,Fall,1.2016646725930191,4.056812268509361
1991-10-23,1991,10,Fall,1.2042614347069442,4.09590417532409
1991-10-26,1991,10,Fall,1.2052834410421813,4.117548463137055
1991-10-29,1991,10,Fall,1.204132933028151,4.125001649418963
1991-11-01,1991,11,Fall,1.1988567542816588,4.110158126944951
1991-11-04,1991,11,Fall,1.192504619302529,4.072301778500213
1991-11-07,1991,11,Fall,1.1852879193752894,4.007584871455933
1991-11-10,1991,11,Fall,1.176648962209601,3.9239358155632083
1991-11-13,1991,11,Fall,1.1677973998907414,3.833605575736239
1991-11-16,1991,11,Fall,1.1563795671174766,3.7417006061421483
1991-11-19,1991,11,Fall,1.142943089540464,3.64419049149726
1991-11-22,1991,11,Fall,1.1264739567447875,3.541316150887627
1991-11-25,1991,11,Fall,1.1062263503154675,3.4383479150445395
1991-11-28,1991,11,Fall,1.0854338406350912,3.3376362396211627
1991-12-01,1991,12,Winter,1.064324036786018,3.240669526830745
1991-12-04,1991,12,Winter,1.0420719276534287,3.1435960364062194
1991-12-07,1991,12,Winter,1.0190372174834315,3.044084206432475
1991-12-10,1991,12,Winter,0.9964261679895412,2.9481146131867204
1991-12-13,1991,12,Winter,0.9741358950673031,2.8566083909929088
1991-12-16,1991,12,Winter,0.952304952454279,2.7732111607760284
1991-12-19,1991,12,Winter,0.9269085093565457,2.685532758295019
1991-12-22,1991,12,Winter,0.9022644708365347,2.59987027413766
1991-12-26,1991,12,Winter,0.87748088544169,2.5146161436543273
1992-01-02,1992,1,Winter,0.8530316994449674,2.4295890784276297
1992-01-05,1992,1,Winter,0.8309898876617883,2.351842278741552
1992-01-08,1992,1,Winter,0.808459809183495,2.275389501940233
1992-01-11,1992,1,Winter,0.7855921024015289,2.199460380678688
1992-01-14,1992,1,Winter,0.7632595970004543,2.1255826867018603
1992-01-17,1992,1,Winter,0.7426198538990277,2.056963031512048
1992-01-20,1992,1,Winter,0.721812170082624,1.9897379941354092
1992-01-23,1992,1,Winter,0.7012621085402778,1.924713948747643
1992-01-26,1992,1,Winter,0.6816285691661975,1.8621612725081766
1992-01-29,1992,1,Winter,0.6629661053152051,1.8014384942109032
1992-02-01,1992,2,Winter,0.6449844233220938,1.7419440826570436
1992-02-04,1992,2,Winter,0.6280132352418627,1.6858589664453911
1992-02-07,1992,2,Winter,0.6111545735972402,1.6359136228125206
1992-02-10,1992,2,Winter,0.5946520688928854,1.5930819941418344
1992-02-13,1992,2,Winter,0.5787797578082013,1.5557562544029464
1992-02-16,1992,2,Winter,0.5639280458348707,1.5231273838297454
1992-02-19,1992,2,Winter,0.54976827618219,1.494907419895928
1992-02-22,1992,2,Winter,0.5361300240749468,1.4698458743782605
1992-02-25,1992,2,Winter,0.523398697127295,1.4485502729799413
1992-02-28,1992,2,Winter,0.5116150338487883,1.4310599424246324
1992-03-02,1992,3,Spring,0.5008429400645477,1.420249660380808
1992-03-05,1992,3,Spring,0.4916334716718585,1.4187433371224014
1992-03-08,1992,3,Spring,0.48325848988826553,1.4213053035390764
1992-03-11,1992,3,Spring,0.4759924187871513,1.4324592576732202
1992-03-14,1992,3,Spring,0.4700241933089035,1.4559111276866437
1992-03-17,1992,3,Spring,0.4660282876288217,1.4951935755686319
1992-03-20,1992,3,Spring,0.46327149515625266,1.5465870564315978
1992-03-23,1992,3,Spring,0.4619254151241512,1.6109011371994693
1992-03-26,1992,3,Spring,0.4629470853164412,1.690566281740935
1992-03-29,1992,3,Spring,0.46427370245282157,1.7716573032433898
1992-04-01,1992,4,Spring,0.4685612855725814,1.8642728878456771
1992-04-04,1992,4,Spring,0.4760412619543123,1.970935032429074
1992-04-07,1992,4,Spring,0.48568719975030183,2.0843515567354394
1992-04-10,1992,4,Spring,0.49707003269244987,2.2005921627149636
1992-04-13,1992,4,Spring,0.5101588495575878,2.3196237013560443
1992-04-16,1992,4,Spring,0.5253126348039522,2.442016148451774
1992-04-19,1992,4,Spring,0.5415236283453546,2.547809425275547
1992-04-22,1992,4,Spring,0.5601651032522031,2.652100013308045
1992-04-25,1992,4,Spring,0.5804882921326004,2.7595603753183258
1992-04-28,1992,4,Spring,0.6024341733372551,2.86992407420495
1992-05-01,1992,5,Spring,0.6251326525733237,2.9680710720387005
1992-05-04,1992,5,Spring,0.6491417929774573,3.064039750848428
1992-05-07,1992,5,Spring,0.6739088479375166,3.16071132497222
1992-05-10,1992,5,Spring,0.6999960909659815,3.2618329058867728
1992-05-13,1992,5,Spring,0.7265507757770099,3.3629055042223124
1992-05-16,1992,5,Spring,0.7557400260991977,3.4663223525549403
1992-05-19,1992,5,Spring,0.7875768285604559,3.569895368392294
1992-05-22,1992,5,Spring,0.8217015420443142,3.670434375777767
1992-05-25,1992,5,Spring,0.8558605825947202,3.7624258086375573
1992-05-28,1992,5,Spring,0.892317180376939,3.8472858177273968
1992-05-31,1992,5,Spring,0.9299278747978398,3.9208064164458927
1992-06-03,1992,6,Summer,0.9641127483823075,3.9785318794933846
1992-06-06,1992,6,Summer,0.998866377103585,4.027281336662257
1992-06-09,1992,6,Summer,1.0339411448869507,4.066703647075073
1992-06-12,1992,6,Summer,1.0668106624762668,4.089866678308558
1992-06-15,1992,6,Summer,1.0968510564750475,4.098553143915923
1992-06-18,1992,6,Summer,1.1249303066501006,4.101012813807157
1992-06-21,1992,6,Summer,1.150636271152641,4.097978996909053
1992-06-24,1992,6,Summer,1.1713551389175678,4.089075718436204
1992-06-27,1992,6,Summer,1.193341996700685,4.080011305543602
1992-06-30,1992,6,Summer,1.2136073899251678,4.063834969648066
1992-07-03,1992,7,Summer,1.231030320124599,4.030785221847206
1992-07-06,1992,7,Summer,1.2444847455205235,3.9848553935260536
1992-07-09,1992,7,Summer,1.254843481047982,3.929134750309912
1992-07-12,1992,7,Summer,1.2624485149678581,3.871050821366146
1992-07-15,1992,7,Summer,1.2672237695329442,3.812792416288451
1992-07-18,1992,7,Summer,1.2678809208197934,3.753536796526192
1992-07-21,1992,7,Summer,1.2690510404706996,3.696295257386119
