Cruise,Date.Time,DayOfYear,Station,Lat,Lon,Depth.Bottom,SampleNum,Pressure,Temperature,Salinity,DO2,MLD_bvfnoSmooth,bvf_noSmooth,Chlorophyll,Nitrate_plus_Nitrite,Silicate,Diatoms1,Diatoms2,Prasinophytes,Cryptophytes,Dinoflagellates,Haptophytes,Dictyochophytes,Raphidophytes,Cyanobacteria,TchlA,total diatoms,chlidea,Me-chlide a,sum,ratio,Total cells/ml,Total autrophs/ml,centric diatoms,pennate diatoms,prasinophytes,cryptophytes,auto dinoflagellates,prymnesiophytes,dictyochophytes,raphidophytes,chlorophytes,euglenophytes,UID autotroph,unidentified dinoflagellates,unidentified flagellates,Dominant Species,sdomain,ecospace_closest_lat,ecospace_closest_lon,closest_ecospace_time,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,ssc-DIA,ssc-FLA,ssc-CIL
2018-029,2018-04-10 16:30:00,101,BS17,49.483,-124.766,61.0,275,1.2,8.81,27.95,7.01,4.0,0.000788365,9.35,14.01,33.93,8.01,0.0,0.0,0.0,0.06,0.39,0.0,0.0,0.0,8.45,8.01,0.413,1.093,1.506,0.178,2169,1949.0,1740.0,142.0,4.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,46.0,17.0,204.0,Skeketonema + Chaetoceros mix,SGN,49.4783592224121,-124.76728057861328,2018-04-11 00:00:00,2.02397775650024,1.42797160148621,0.197416037321091,0.796526670455933,0.738558828830719,0.758392870426178,0.07700923085212708,0.17198684811592102
2018-035,2018-04-27 23:05:00,118,GEO1,49.25,-123.75,406.0,2,1.2,12.29,27.0,6.73,5.0,0.001460201,2.42,,,0.52,0.0,0.1,0.54,0.04,0.7,0.14,0.0,0.1,2.15,0.52,0.049,0.037,0.085,0.04,,,,,,,,,,,,,,,,,SGS,49.2464714050293,-123.75408935546876,2018-04-29 00:00:00,1.8554310798645,1.56170034408569,0.435173660516739,1.21214079856873,0.831537544727325,0.2271105796098709,0.44323065876960754,0.48557886481285095
2018-035,2018-04-28 19:25:00,119,39,49.163,-123.55,378.0,5,1.0,11.16,20.36,7.37,3.0,0.006944926,18.35,,,19.23,0.83,0.12,0.78,0.06,0.03,0.15,0.0,0.04,21.24,20.06,0.6,1.372,1.972,0.093,,,,,,,,,,,,,,,,,SGS,49.16848373413086,-123.54464721679688,2018-04-29 00:00:00,1.85852515697479,1.53375339508057,0.363940358161926,1.10222411155701,0.850171685218811,1.4915682077407837,0.312488317489624,0.21799571812152863
2018-035,2018-04-28 22:40:00,119,27,49.318,-123.8,348.0,8,0.9,11.1,27.53,6.53,18.0,0.000965089,7.83,,,2.33,0.34,0.44,2.93,0.16,0.61,0.34,0.0,0.03,7.18,2.66,0.111,0.139,0.25,0.035,1852.7,1623.7,699.0,112.4,154.0,191.5,41.6,33.3,133.2,116.6,8.3,8.3,124.9,108.2,120.7,Skeletonema costatum/Chaetoceros spp.,SGS,49.32265853881836,-123.79879760742188,2018-04-29 00:00:00,1.81365180015564,1.53549110889435,0.448925167322159,1.20338201522827,0.828658640384674,1.4915682077407837,0.312488317489624,0.21799571812152863
2018-035,2018-04-28 23:31:00,119,28,49.402,-123.756,135.0,9,2.1,10.91,27.6,6.39,16.0,0.00097631,6.79,,,0.59,0.0,0.7,2.94,0.18,1.39,0.19,0.09,0.0,6.08,0.59,0.038,0.048,0.086,0.014,,,,,,,,,,,,,,,,,SGS,49.39785385131836,-123.76123046875,2018-04-29 00:00:00,1.68014430999756,1.45205116271973,0.458005011081696,1.08374404907227,0.752495229244232,1.4915682077407837,0.312488317489624,0.21799571812152863
2018-035,2018-04-29 15:40:00,120,22,49.669,-124.273,351.0,14,0.5,10.94,27.35,6.45,20.0,0.000894306,6.06,,,0.17,0.56,0.23,1.49,0.13,1.29,0.55,0.03,0.07,4.52,0.73,0.095,0.408,0.503,0.111,2090,1790.3,379.0,16.7,29.1,528.8,50.0,8.3,187.4,208.2,8.3,4.2,370.5,66.6,233.2,Skeletonema costatum/Chaetoceros spp.,SGS,49.67061996459961,-124.27959442138672,2018-04-29 00:00:00,1.76853656768799,1.52380502223969,0.495555460453033,1.29207181930542,0.890709638595581,2.681065082550049,0.41487088799476624,0.3172673285007477
2018-035,2018-04-29 19:19:00,120,12,49.727,-124.681,358.0,17,1.9,11.18,28.69,7.92,21.0,0.000341937,13.3,,,6.01,1.92,0.16,2.08,0.0,2.17,0.9,0.0,0.1,13.34,7.93,1.056,1.429,2.486,0.186,5795.5,5591.4,4880.0,58.3,12.5,199.8,12.5,4.2,45.8,229.0,29.1,4.2,116.6,79.1,124.9,Chaetoceros spp. ,SGN,49.727420806884766,-124.67367553710936,2018-04-29 00:00:00,1.64049386978149,1.48749947547913,0.514065265655518,1.31045746803284,0.945495069026947,2.681065082550049,0.41487088799476624,0.3172673285007477
2018-035,2018-04-29 21:20:00,120,9,49.591,-124.639,168.0,20,1.1,10.74,28.73,7.79,9.0,0.000614971,11.03,,,8.37,0.9,0.0,0.55,0.0,0.61,0.1,0.0,0.08,10.63,9.28,0.925,0.59,1.515,0.143,,,,,,,,,,,,,,,,,SGN,49.58761596679688,-124.63603973388672,2018-04-29 00:00:00,1.62768661975861,1.52263069152832,0.502671957015991,1.39319467544556,0.971338510513306,2.681065082550049,0.41487088799476624,0.3172673285007477
2018-035,2018-04-29 23:03:00,120,BS11,49.484,-124.767,60.0,21,1.3,13.01,24.57,8.92,2.0,0.01130081,3.1,,,1.66,0.0,0.06,0.75,0.0,0.11,0.04,0.0,0.07,2.69,1.66,0.127,0.081,0.208,0.077,5429.1,5216.7,4846.0,74.9,45.8,79.1,4.2,12.5,16.7,0.0,16.7,0.0,120.7,70.8,141.6,Chaetoceros socialis,SGN,49.4783592224121,-124.76728057861328,2018-04-29 00:00:00,1.69219040870667,1.51235330104828,0.463555485010147,1.16348457336426,0.879410862922668,2.681065082550049,0.41487088799476624,0.3172673285007477
2018-035,2018-04-30 14:41:00,121,6,49.511,-124.464,192.0,23,1.2,10.85,28.76,7.62,7.0,0.000600734,10.55,,,8.17,1.22,0.04,0.3,0.14,0.21,0.19,0.0,0.14,10.4,9.39,0.745,1.274,2.019,0.194,,,,,,,,,,,,,,,,,SGN,49.510208129882805,-124.46824645996092,2018-05-02 00:00:00,1.52485966682434,1.49189937114716,0.595489203929901,1.45103120803833,0.954826951026917,0.46950531005859375,0.31049180030822754,0.2569323480129242
2018-035,2018-04-30 16:43:00,121,3,49.444,-124.338,324.0,27,1.2,10.99,28.45,7.32,3.0,0.0003663,9.73,,,6.69,0.75,0.18,1.01,0.06,0.0,0.08,0.0,0.04,8.81,7.44,0.687,1.55,2.237,0.254,,,,,,,,,,,,,,,,,SGS,49.45061111450195,-124.3359603881836,2018-05-02 00:00:00,1.56217229366302,1.47675538063049,0.574331939220428,1.38792085647583,0.906772792339325,0.46950531005859375,0.31049180030822754,0.2569323480129242
2018-035,2018-04-30 17:49:00,121,2,49.402,-124.154,280.0,28,1.1,11.61,27.3,6.47,9.0,0.001484838,3.13,,,1.14,0.0,0.19,1.06,0.08,0.27,0.05,0.01,0.06,2.86,1.14,0.062,0.139,0.202,0.07,,,,,,,,,,,,,,,,,SGS,49.407962799072266,-124.15697479248045,2018-05-02 00:00:00,1.63612008094788,1.52359890937805,0.550543963909149,1.42012310028076,0.943515956401825,0.46950531005859375,0.31049180030822754,0.2569323480129242
2018-035,2018-05-01 00:08:00,121,42,49.03,-123.437,320.0,34,1.4,11.78,20.59,6.49,5.0,0.005732094,3.6,,,2.9,0.0,0.15,1.81,0.15,0.31,0.09,0.0,0.01,5.41,2.9,0.126,0.18,0.306,0.056,,,,,,,,,,,,,,,,,SGS,49.02141189575195,-123.43959808349608,2018-05-02 00:00:00,1.76928865909576,1.54188346862793,0.494935840368271,1.31761145591736,0.927452564239502,2.8348894119262695,0.15531371533870697,0.16961978375911713
2018-035,2018-05-01 16:08:00,122,56,48.77,-123.03,215.0,36,1.0,9.11,29.83,4.69,118.0,0.000167113,2.4,,,1.31,0.1,0.04,0.37,0.04,0.14,0.03,0.0,0.01,2.04,1.41,0.064,0.136,0.2,0.098,725.1,682.1,351.0,17.2,4.3,235.0,4.3,0.0,4.3,0.0,0.0,0.0,65.9,4.3,38.7,Skeletonema costatum/Chaetoceros spp.,SGI,48.77114868164063,-123.0221481323242,2018-05-02 00:00:00,2.96702599525452,2.59676027297974,0.614984571933746,0.000652453629299998,0.954839110374451,2.8348894119262695,0.15531371533870697,0.16961978375911713
2018-035,2018-05-01 17:55:00,122,59,48.628,-123.242,225.0,37,1.1,9.15,30.13,4.67,70.0,0.000187068,1.47,,,0.6,0.11,0.05,0.42,0.02,0.1,0.03,0.0,0.01,1.33,0.71,0.051,0.074,0.125,0.094,550.3,482.9,191.0,7.2,7.2,117.5,2.9,4.3,43.0,5.7,1.4,0.0,103.2,15.8,51.6,Chaetoceros socialis,SGI,48.62664794921875,-123.2475814819336,2018-05-02 00:00:00,1.17643427848816,0.601086139678955,0.120131984353065,1.48609501593455e-06,0.0140218082815409,2.8348894119262695,0.15531371533870697,0.16961978375911713
2018-035,2018-05-01 21:32:00,122,SC04,48.725,-123.415,88.0,40,3.4,9.6,29.57,5.26,65.0,0.0003348,5.67,,,3.5,0.59,0.06,1.03,0.0,0.0,0.02,0.0,0.0,5.2,4.08,0.277,0.273,0.55,0.106,2044.2,1985.9,1695.0,50.0,12.5,166.5,0.0,0.0,8.3,0.0,0.0,0.0,54.1,8.3,50.0,Chaetoceros socialis,SGI,48.72222900390625,-123.41032409667967,2018-05-02 00:00:00,2.83517503738403,2.78339099884033,0.397793889045715,0.000127284540212713,1.35768008232117,2.8348894119262695,0.15531371533870697,0.16961978375911713
2018-039,2018-05-09 05:00:00,129,59,48.614,-123.248,235.0,11,1.5,9.7,29.87,5.38,99.0,0.00045705,0.56,19.66,38.98,0.4,0.08,0.09,0.45,0.02,0.1,0.01,0.0,0.0,1.14,0.48,0.024,0.0,0.024,0.021,,,,,,,,,,,,,,,,,SGI,48.60906219482422,-123.253173828125,2018-05-08 00:00:00,1.98432075977325,1.23886358737946,0.579407751560211,6.59118313706131e-06,0.0432341918349266,3.7654340267181396,0.1032080352306366,0.19506283104419708
2018-039,2018-05-09 11:48:00,129,JF2,48.298,-124.006,188.0,21,2.0,9.53,31.42,5.69,95.0,0.000365915,4.92,20.31,32.02,5.1,0.0,0.19,0.3,0.02,0.15,0.0,0.0,0.0,5.76,5.1,0.043,0.088,0.13,0.023, ,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0,3.7654340267181396,0.1032080352306366,0.19506283104419708
2018-039,2018-05-17 04:00:00,137,16,49.961,-125.146,160.0,430,1.6,10.01,29.75,6.7,7.0,0.000201101,1.29,21.15,46.34,0.69,0.1,0.05,0.2,0.02,0.1,0.0,0.01,0.0,1.17,0.79,0.052,0.067,0.119,0.102,,,,,,,,,,,,,,,,,SGN,49.95338439941406,-125.15059661865234,2018-05-17 00:00:00,1.60816645622253,1.90846300125122,0.828062891960144,1.58552551269531,1.19883346557617,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 05:09:00,137,14,49.884,-124.992,317.0,433,1.5,13.82,28.6,6.51,13.0,0.000902496,6.64,0.09,10.94,4.24,0.83,0.19,0.51,0.0,0.41,0.02,0.04,0.01,6.25,5.07,0.499,0.389,0.888,0.142,,,,,,,,,,,,,,,,,SGN,49.887741088867195,-124.9930953979492,2018-05-17 00:00:00,1.31351852416992,1.58165109157562,0.819102466106415,1.83553326129913,0.969132244586945,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 09:48:00,137,12,49.725,-124.679,353.0,434,2.0,15.51,28.11,6.47,17.0,0.000975343,,0,7.56,0.02,0.0,0.19,0.07,0.0,0.01,0.0,0.06,0.01,0.37,0.02,0.0,0.0,0.0,0.0,363.3,215.0,0.0,4.3,12.2,125.4,3.6,32.2,6.4,0.7,1.4,0.0,28.7,15.8,132.6,UID Cryptophyte spp./UID flagellates,SGN,49.727420806884766,-124.67367553710936,2018-05-17 00:00:00,1.27648556232452,1.5832953453064,0.863705694675446,1.87021923065186,1.02064657211304,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 12:30:00,138,CPF2,49.466,-124.5,327.0,440,2.0,15.04,27.95,6.47,8.0,0.001231,0.69,0,8.82,0.0,0.0,0.12,0.14,0.01,0.07,0.0,0.03,0.02,0.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,SGN,49.4697494506836,-124.4948959350586,2018-05-17 00:00:00,1.31526947021484,1.68137097358704,0.845445394515991,1.98813509941101,1.07700848579407,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 15:11:00,138,CPF1,49.366,-124.083,246.0,443,2.0,15.18,27.84,6.21,8.0,0.002145254,2.81,0.68,8.79,1.93,0.36,0.09,0.16,0.0,0.0,0.0,0.06,0.03,2.63,2.29,0.097,0.106,0.202,0.077,,,,,,,,,,,,,,,,,SGS,49.37228393554688,-124.08576965332033,2018-05-17 00:00:00,1.50072479248047,1.71725618839264,0.686548054218292,1.92017006874084,1.17377018928528,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 16:56:00,138,24,49.509,-124.101,424.0,446,1.7,14.84,21.88,6.38,4.0,0.00475087,4.38,1.5,29.89,2.46,0.09,0.16,0.66,0.06,0.09,0.0,0.0,0.02,3.54,2.55,0.261,0.56,0.821,0.232,,,,,,,,,,,,,,,,,SGS,49.50614547729492,-124.09828948974608,2018-05-17 00:00:00,1.64059770107269,1.67402303218842,0.602826833724976,1.72270202636719,1.08172142505646,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 19:00:00,138,22,49.673,-124.271,355.0,457,1.5,16.7,18.13,7.09,6.0,0.004088158,6.66,0.24,27.15,4.75,0.49,0.15,0.72,0.29,0.17,0.02,0.01,0.02,6.63,5.24,0.56,0.793,1.353,0.204,5716.3,5574.8,4954.0,208.2,50.0,166.5,16.7,66.6,8.3,0.0,20.8,0.0,83.3,41.6,99.9,Chaetoceros socialis/Skeletonema costatum,SGS,49.67622756958008,-124.26406860351562,2018-05-17 00:00:00,1.63223731517792,1.71651124954224,0.614856958389282,1.78874325752258,1.13996815681458,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-17 23:24:00,138,28,49.403,-123.758,134.0,460,1.7,14.08,19.23,6.92,7.0,0.006397668,2.51,4.46,42.46,0.93,0.0,0.31,0.8,0.11,0.08,0.0,0.07,0.0,2.29,0.93,0.067,0.195,0.262,0.114,,,,,,,,,,,,,,,,,SGS,49.39785385131836,-123.76123046875,2018-05-17 00:00:00,1.55908274650574,1.66888761520386,0.655642151832581,1.65354943275452,1.05850923061371,1.8228073120117188,0.418176531791687,0.4871126413345337
2018-039,2018-05-18 00:45:00,138,GEO1,49.251,-123.75,401.0,471,1.6,14.11,25.74,6.58,4.0,0.00258075,3.69,2.57,20.94,1.34,0.17,0.29,1.21,0.08,0.12,0.01,0.0,0.0,3.22,1.51,0.191,0.321,0.512,0.159,1536.3,1228.2,629.0,95.8,62.5,241.5,8.3,16.7,20.8,4.2,4.2,8.3,137.4,37.5,270.6,Chaetoceros socialis,SGS,49.2464714050293,-123.75408935546876,2018-05-17 00:00:00,1.64948451519012,1.71449589729309,0.626063346862793,1.77270030975342,1.06727910041809,3.4617555141448975,0.4603175222873688,0.3501957058906555
2018-039,2018-05-18 03:42:00,138,38,49.2,-123.44,308.0,474,1.6,14.58,14.39,6.62,8.0,0.009809858,2.16,4.54,57.15,0.44,0.0,0.06,0.99,0.07,0.01,0.0,0.0,0.0,1.56,0.44,0.037,0.101,0.138,0.089,,,,,,,,,,,,,,,,,SGS,49.20813751220703,-123.43565368652344,2018-05-17 00:00:00,1.65404117107391,1.50532531738281,0.584910750389099,1.42298460006714,0.866391062736511,3.4617555141448975,0.4603175222873688,0.3501957058906555
2018-039,2018-05-18 05:39:00,138,42,49.03,-123.437,320.0,485,1.4,12.83,26.13,6.57,15.0,0.001770059,11.03,,,9.14,0.5,0.07,0.31,0.0,0.0,0.0,0.0,0.02,10.03,9.64,1.02,1.67,2.69,0.268,4496.5,4230.0,3805.0,149.9,50.0,158.2,0.0,20.8,4.2,0.0,8.3,0.0,33.3,8.3,258.1,Chaetoceros socialis/Skeletonema costatum,SGS,49.02141189575195,-123.43959808349608,2018-05-17 00:00:00,1.78019213676453,1.60295510292053,0.547600150108337,1.54083955287933,1.00963306427002,3.4617555141448975,0.4603175222873688,0.3501957058906555
2018-036,2018-05-26 17:03:00,147,39,49.163,-123.55,378.0,3,1.4,15.22,8.6,8.11,6.0,0.014393534,10.66,,,2.39,0.0,1.41,3.78,0.91,0.56,0.12,1.7,0.0,10.86,2.39,0.081,0.082,0.163,0.015,,,,,,,,,,,,,,,,,SGS,49.16848373413086,-123.54464721679688,2018-05-26 00:00:00,1.80499494075775,1.66760468482971,0.498818248510361,1.64931309223175,1.1177933216095,2.319697856903076,0.11540613323450089,0.10538704693317413
2018-036,2018-05-27 08:11:00,147,GEO1,49.25,-123.75,406.0,5,1.0,16.74,18.75,7.58,4.0,0.008284232,2.82,,,1.5,0.28,0.1,0.51,0.18,0.09,0.0,0.09,0.02,2.77,1.79,0.187,0.116,0.303,0.11,,,,,,,,,,,,,,,,,SGS,49.2464714050293,-123.75408935546876,2018-05-26 00:00:00,1.47546589374542,1.78348529338837,0.683006405830383,2.0103747844696,1.20113670825958,0.2315831482410431,0.3421154320240021,0.24153706431388855
2018-036,2018-05-27 09:52:00,147,27,49.319,-123.8,348.0,8,2.0,15.39,16.67,7.73,5.0,0.00983385,6.32,,,4.2,0.45,0.39,1.42,0.2,0.0,0.01,0.15,0.03,6.85,4.65,0.202,0.146,0.347,0.051,1528,1391.0,645.0,50.0,42.0,371.0,12.0,29.0,8.0,54.0,42.0,4.0,133.0,33.0,104.0,Eucampia zodiacus,SGS,49.32265853881836,-123.79879760742188,2018-05-26 00:00:00,1.90904760360718,1.60821938514709,0.499782741069794,1.54004049301147,1.06119310855865,0.2315831482410431,0.3421154320240021,0.24153706431388855
2018-036,2018-05-27 10:45:00,147,28,49.402,-123.756,135.0,9,1.3,15.15,15.33,7.52,7.0,0.01012958,11.42,,,4.04,0.09,0.93,2.16,1.29,0.16,0.09,2.81,0.28,11.84,4.13,0.104,0.034,0.138,0.012,,,,,,,,,,,,,,,,,SGS,49.39785385131836,-123.76123046875,2018-05-26 00:00:00,1.98297095298767,1.49158477783203,0.46260404586792,1.12338352203369,0.85652619600296,0.2315831482410431,0.3421154320240021,0.24153706431388855
2018-036,2018-05-28 08:24:00,148,22,49.669,-124.273,351.0,16,1.1,15.69,14.7,8.26,9.0,0.009194944,10.15,,,7.51,1.0,0.71,1.96,0.52,0.0,0.02,1.35,0.15,13.23,8.51,0.52,0.371,0.892,0.067,3393,3039.0,1253.0,50.0,67.0,408.0,46.0,79.0,33.0,341.0,579.0,4.0,179.0,96.0,258.0,Eucampia zodiacus/Heterosigma akashiwo,SGS,49.67061996459961,-124.27959442138672,2018-05-29 00:00:00,2.03873443603516,1.57003664970398,0.48759263753891,1.25270843505859,0.969714820384979,0.6593945026397705,0.7236500382423401,0.7296741604804993
2018-036,2018-05-28 11:57:00,148,12,49.727,-124.681,358.0,19,1.4,17.69,20.3,7.06,8.0,0.00633463,1.22,,,0.5,0.05,0.12,0.23,0.08,0.14,0.0,0.08,0.02,1.22,0.56,0.084,0.039,0.123,0.101,1878,1461.0,841.0,42.0,83.0,133.0,17.0,167.0,0.0,12.0,4.0,4.0,158.0,54.0,362.0,Eucampia zodiacus,SGN,49.727420806884766,-124.67367553710936,2018-05-29 00:00:00,1.53535723686218,1.82472276687622,0.673054039478302,1.89132344722748,1.18707275390625,0.6593945026397705,0.7236500382423401,0.7296741604804993
2018-036,2018-05-28 14:07:00,149,9,49.591,-124.639,168.0,9021,1.4,17.45,22.63,6.75,3.0,0.004340833,0.6,,,0.01,0.0,0.11,0.28,0.01,0.12,0.0,0.0,0.03,0.57,0.01,0.008,0.0,0.008,0.015,,,,,,,,,,,,,,,,,SGN,49.58761596679688,-124.63603973388672,2018-05-29 00:00:00,1.47926533222198,1.75796604156494,0.723268330097198,1.91745972633362,1.09421348571777,0.6593945026397705,0.7236500382423401,0.7296741604804993
2018-036,2018-05-28 15:45:00,149,BS11,49.484,-124.767,60.0,22,1.4,18.03,23.26,7.42,4.0,0.008685434,3.01,,,1.82,0.23,0.06,0.9,0.12,0.0,0.0,0.05,0.02,3.19,2.04,0.276,0.207,0.483,0.151,2540,2173.0,1645.0,254.0,33.0,92.0,12.0,33.0,0.0,4.0,4.0,0.0,96.0,17.0,350.0,Eucampia zodiacus,SGN,49.4783592224121,-124.76728057861328,2018-05-29 00:00:00,1.39358234405518,1.77566289901733,0.772779166698456,1.96332490444183,1.07718372344971,0.6593945026397705,0.7236500382423401,0.7296741604804993
2018-036,2018-05-29 09:58:00,149,6,49.511,-124.464,192.0,27,1.4,15.23,25.68,6.78,11.0,0.002169946,1.27,,,0.09,0.0,0.18,0.57,0.02,0.23,0.02,0.13,0.05,1.27,0.09,0.026,0.0,0.026,0.02,,,,,,,,,,,,,,,,,SGN,49.510208129882805,-124.46824645996092,2018-05-29 00:00:00,1.53061699867249,1.8407723903656,0.690475583076477,1.92923533916473,1.17256510257721,0.04806705564260483,0.543877124786377,0.2636655271053314
2018-036,2018-05-29 10:47:00,149,3,49.444,-124.338,324.0,28,1.2,14.6,26.41,6.64,3.0,0.001936623,2.71,,,0.75,0.12,0.24,1.05,0.1,0.22,0.03,0.18,0.08,2.75,0.87,0.084,0.058,0.142,0.052,,,,,,,,,,,,,,,,,SGS,49.45061111450195,-124.3359603881836,2018-05-29 00:00:00,1.71618187427521,1.73465180397034,0.574447691440582,1.71556973457336,1.14417254924774,0.04806705564260483,0.543877124786377,0.2636655271053314
2018-036,2018-05-29 12:12:00,150,2,49.402,-124.154,280.0,29,1.9,16.32,14.7,8.31,7.0,0.009351595,10.08,,,4.52,0.64,0.38,1.21,0.5,0.0,0.01,3.44,0.18,10.88,5.16,0.41,0.328,0.738,0.068,,,,,,,,,,,,,,,,,SGS,49.407962799072266,-124.15697479248045,2018-05-29 00:00:00,1.92525243759155,1.60764729976654,0.504081249237061,1.5113924741745,1.09151530265808,0.04806705564260483,0.543877124786377,0.2636655271053314
2018-036,2018-05-30 12:43:00,151,56,48.77,-123.03,215.0,30,2.1,12.34,23.07,6.04,7.0,0.003219194,5.2,,,1.95,0.04,0.27,1.13,0.13,0.02,0.01,1.03,0.11,4.69,1.99,0.029,0.039,0.068,0.014,,,,,,,,,,,,,,,,,SGI,48.77114868164063,-123.0221481323242,2018-06-01 00:00:00,2.36496829986572,2.32201933860779,0.794377505779266,0.59147697687149,1.26337218284607,1.7149790525436401,0.30783671140670776,0.19496123492717743
2018-036,2018-05-30 14:29:00,151,59,48.628,-123.242,225.0,31,1.3,11.53,26.3,5.37,2.0,0.001371866,2.58,,,1.47,0.11,0.14,0.78,0.05,0.08,0.0,0.31,0.04,2.98,1.58,0.047,0.111,0.157,0.053,963,824.0,283.0,33.0,19.0,144.0,6.0,0.0,6.0,136.0,136.0,3.0,58.0,8.0,130.0,Eucampia zodiacus/Heterosigma akashiwo,SGI,48.62664794921875,-123.2475814819336,2018-06-01 00:00:00,2.78137731552124,1.70261192321777,0.458086729049683,2.51398205364239e-06,0.302075326442719,1.7149790525436401,0.30783671140670776,0.19496123492717743
2018-036,2018-05-31 09:37:00,151,SC04,48.725,-123.415,88.0,34,1.2,12.08,25.32,6.22,6.0,0.002944578,6.07,,,1.95,0.08,0.4,1.32,0.23,0.14,0.0,1.71,0.07,5.9,2.04,0.101,0.181,0.281,0.048,1624,1395.0,475.0,50.0,87.0,212.0,21.0,17.0,12.0,142.0,254.0,12.0,112.0,29.0,200.0,Eucampia zodiacus/Heterosigma akashiwo,SGI,48.72222900390625,-123.41032409667967,2018-06-01 00:00:00,2.45163178443909,2.67852163314819,0.78541761636734,0.508765757083893,1.60741114616394,0.09540750831365585,0.7564592957496643,0.31212693452835083
2018-036,2018-05-31 15:10:00,152,42,49.03,-123.437,320.0,37,1.3,14.02,11.34,7.76,4.0,0.009165483,2.83,,,1.37,0.01,0.12,0.27,0.27,0.19,0.0,1.26,0.21,3.71,1.38,0.024,0.0,0.024,0.006,1099,989.0,306.0,10.0,0.0,73.0,0.0,10.0,17.0,420.0,10.0,13.0,130.0,43.0,67.0,Heterosigma akashiwo,SGS,49.02141189575195,-123.43959808349608,2018-06-01 00:00:00,1.86257350444794,1.53768539428711,0.468232989311218,1.3573545217514,0.974746942520142,0.09540750831365585,0.7564592957496643,0.31212693452835083
2018-030,2018-06-12 05:27:00,163,59,48.631,-123.244,231.0,23,2.2,10.38,30.17,5.1,85.0,0.000427827,5.73,19,41.61,0.07,0.2,0.09,0.29,0.15,0.0,0.03,4.01,0.0,4.85,0.27,0.0,0.0,0.0,0.0,1102,886.0,50.0,13.0,33.0,180.0,33.0,17.0,10.0,493.0,7.0,0.0,50.0,40.0,177.0,Heterosigma akashiwo,SGI,48.62664794921875,-123.2475814819336,2018-06-13 00:00:00,2.88633871078491,2.35925579071045,0.615367472171783,1.33907788040233e-05,0.602596521377563,5.1434645652771,0.32398027181625366,0.2059052586555481
2018-030,2018-06-12 15:59:00,164,102,48.501,-124.733,252.0,37,2.3,11.49,30.38,8.44,52.0,0.000624462,43.96,0.11,38.87,13.43,1.78,1.25,1.99,2.95,0.52,0.57,52.02,0.54,75.04,15.21,0.105,0.0,0.105,0.001,4405,4234.0,17.0,17.0,142.0,674.0,208.0,21.0,67.0,2835.0,0.0,29.0,225.0,37.0,133.0,Heterosigma akashiwo,,-999.0,-999.0,2018-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,5.1434645652771,0.32398027181625366,0.2059052586555481
2018-030,2018-06-12 19:13:00,164,75,48.469,-124.541,220.0,51,2.3,11.05,30.57,6.93,45.0,0.000422693,17.47,11.37,38.38,0.0,0.0,0.24,0.48,0.31,0.0,0.09,10.25,0.0,11.38,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,5.1434645652771,0.32398027181625366,0.2059052586555481
2018-030,2018-06-12 23:23:00,164,72,48.311,-124.069,190.0,64,2.3,10.74,30.82,7.08,49.0,0.000870449,26.99,13.32,37.82,0.5,0.42,0.55,0.68,1.09,0.11,0.19,22.54,0.14,26.22,0.92,0.053,0.0,0.053,0.002,2873,2627.0,58.0,12.0,142.0,279.0,171.0,29.0,12.0,1740.0,8.0,17.0,158.0,54.0,192.0,Heterosigma akashiwo,,-999.0,-999.0,2018-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,5.1434645652771,0.32398027181625366,0.2059052586555481
2018-030,2018-06-13 02:29:00,164,69,48.259,-123.723,177.0,76,2.3,10.45,30.9,6.24,70.0,0.000455747,29.01,15.04,37.75,4.34,0.4,0.45,1.04,1.57,0.18,0.06,20.07,0.13,28.25,4.74,0.105,0.0,0.105,0.004,,,,,,,,,,,,,,,,,,-999.0,-999.0,2018-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.565699577331543,0.32211583852767944,0.10711371898651123
