timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
2457,0.0167107,0.0005195398,0.705165,0.1271203,1.307847,1.290476,0.2729782,2.081659,1.698682,0.01183837,0.08492869,0.6842322,0.02907831,1.918362,0.9487119,2.6657279999999998e-20,5.978464,1.556322,0.5260121,0.5643017,10.1606,12.11821,1998-06-19,Fall,1998,6,170,13,0.9,4.333674685724799,1.4924005942752014,5.82607528,4.2381256773263996,1.5879496026736009,1.3431605348476814
2458,0.01690596,0.0005276947,0.7075268,0.126991,1.305715,1.307065,0.2740399,2.083034,1.656388,0.01186533,0.07977973,0.6821572,0.0331037,2.188508,1.064326,4.538076e-20,5.602361,1.636929,0.5472373,0.5766631,10.49759,11.87597,1998-06-22,Fall,1998,6,173,13,0.9,4.3339156737871996,1.4921596062128009,5.82607528,4.2381256773263996,1.5879496026736009,1.342943645591521
2459,0.01709991,0.0005358307,0.7097787,0.1270161,1.310946,1.321543,0.2768432,2.102212,1.640316,0.01188118,0.07593886,0.6804268,0.04036996,2.519932,1.216863,7.759221999999999e-20,6.648632,1.838221,0.6163468,0.5474207,10.816,12.02132,1998-06-25,Fall,1998,6,176,13,1.0,4.6611012551632,1.1649740248368001,5.82607528,4.2381256773263996,1.5879496026736009,1.1649740248368001
2460,0.01729383,0.0005440128,0.7122717,0.1270305,1.316262,1.337326,0.2795177,2.115501,1.6385,0.01189377,0.07290786,0.6800188,0.04693549,2.69237,1.33091,1.19498e-19,5.379398,1.560429,0.5149831,0.5142651,10.97807,12.11493,1998-06-28,Fall,1998,6,179,13,0.9,4.4293560838528,1.3967191961472007,5.82607528,4.2381256773263996,1.5879496026736009,1.2570472765324807
2461,0.017487,0.0005521919,0.7147741,0.1268317,1.31385,1.354359,0.2802722,2.103804,1.629434,0.01190041,0.06971297,0.6804197,0.04895918,2.639396,1.358204,1.6721539999999998e-19,4.379359,1.483822,0.5002491,0.5000824,10.96157,11.90511,1998-07-01,Fall,1998,7,182,13,0.9,4.2149282355343995,1.6111470444656009,5.82607528,4.2381256773263996,1.5879496026736009,1.450032340019041
2462,0.01767753,0.0005602646,0.7168906,0.1263541,1.300245,1.370246,0.2781834,2.057171,1.598286,0.0118946,0.06602411,0.6806695,0.04516952,2.377939,1.277661,2.186112e-19,2.861947,1.252979,0.4240457,0.5001029,10.78449,11.3146,1998-07-04,Fall,1998,7,185,14,0.8,3.7776941355296003,2.0483811444704,5.82607528,4.2381256773263996,1.5879496026736009,1.6387049155763203
2463,0.01786253,0.0005680805,0.7181596,0.125784,1.279889,1.381423,0.2743891,1.992526,1.544954,0.01186898,0.06216029,0.6788908,0.03959116,2.107396,1.164595,2.907914e-19,2.759548,1.313564,0.45258,0.5015544,10.58865,10.66395,1998-07-07,Fall,1998,7,188,14,0.8,3.637681993528,2.1883932864720004,5.82607528,4.2381256773263996,1.5879496026736009,1.7507146291776003
2464,0.01804001,0.0005755503,0.7185196,0.1251735,1.25847,1.387808,0.270435,1.930816,1.484989,0.01182284,0.05830713,0.6752416,0.0354748,1.940408,1.08505,4.12277e-19,3.108277,1.439182,0.4962316,0.5016782,10.46429,10.19165,1998-07-10,Fall,1998,7,191,14,0.8,3.6255994701328,2.2004758098672004,5.82607528,4.2381256773263996,1.5879496026736009,1.7603806478937605
2465,0.01820896,0.000582638,0.7181023,0.1245837,1.239225,1.390206,0.2670749,1.880642,1.42874,0.01175888,0.0547113,0.6702381,0.0333755,1.87728,1.049416,6.174709e-19,3.629294,1.542104,0.5254614,0.4970452,10.42038,9.944818,1998-07-13,Fall,1998,7,194,14,0.8,3.6807540385279998,2.1453212414720007,5.82607528,4.2381256773263996,1.5879496026736009,1.7162569931776006
2466,0.01836927,0.0005893507,0.7171359,0.1240728,1.225092,1.389698,0.265027,1.848563,1.384766,0.01168179,0.05159888,0.6645485,0.03403391,1.931319,1.065798,8.906372e-19,4.39543,1.799548,0.5614649,0.4850116,10.46053,9.969145,1998-07-16,Fall,1998,7,197,15,0.9,3.861219780523199,1.9648554994768013,5.82607528,4.2381256773263996,1.5879496026736009,1.7683699495291212
2467,0.01852154,0.0005957308,0.7159048,0.1234662,1.213997,1.389335,0.2640162,1.830797,1.356747,0.01159675,0.04858912,0.6594477,0.03678471,2.064317,1.128208,1.443921e-18,4.644628,1.93627,0.6339279,0.4785463,10.53736,10.15134,1998-07-19,Fall,1998,7,200,15,0.9,3.9763962873408003,1.8496789926592,5.82607528,4.2381256773263996,1.5879496026736009,1.66471109339328
2468,0.0186663,0.0006018087,0.7145741,0.1227979,1.203492,1.389305,0.2631553,1.813693,1.338536,0.01150684,0.04586202,0.6551304,0.04002583,2.177236,1.184335,2.328373e-18,4.234217,1.949242,0.6507436,0.4719503,10.5731,10.30774,1998-07-22,Fall,1998,7,203,15,0.9,3.9397141901712005,1.8863610898288,5.82607528,4.2381256773263996,1.5879496026736009,1.69772498084592
2469,0.01880334,0.0006075689,0.7130895,0.1220536,1.189399,1.388954,0.2610946,1.781127,1.316988,0.01141178,0.04333092,0.6511928,0.04058304,2.142408,1.175805,3.501778e-18,3.220073,1.677109,0.5557454,0.466597,10.49495,10.21075,1998-07-25,Fall,1998,7,206,15,0.8,3.6673940686063995,2.158681211393601,5.82607528,4.2381256773263996,1.5879496026736009,1.7269449691148808
2470,0.01893146,0.0006129419,0.7111934,0.1211766,1.170691,1.386978,0.2576767,1.734315,1.285768,0.01130795,0.04072598,0.6469589,0.03859733,2.015976,1.121887,5.082357e-18,2.765187,1.637277,0.5511075,0.4669777,10.35388,9.921832,1998-07-28,Fall,1998,7,209,15,0.8,3.5075970412943995,2.318478238705601,5.82607528,4.2381256773263996,1.5879496026736009,1.8547825909644808
2471,0.01904921,0.0006178523,0.7086925,0.120152,1.146729,1.38247,0.2527133,1.672383,1.241709,0.01119244,0.03798226,0.6419576,0.03417685,1.809661,1.027375,7.142699e-18,1.963387,1.39353,0.4617244,0.4720292,10.16061,9.445719,1998-07-31,Fall,1998,7,212,16,0.7,3.1951658937647998,2.6309093862352007,5.82607528,4.2381256773263996,1.5879496026736009,1.8416365703646402
2472,0.01915469,0.0006222035,0.7053668,0.1189879,1.118495,1.374358,0.2465523,1.600726,1.18516,0.01106189,0.03509031,0.6356714,0.02898153,1.595396,0.9217032,1.0169070000000003e-17,1.750854,1.42621,0.4786164,0.480895,9.966509,8.897386,1998-08-03,Summer,1998,8,215,16,0.7,3.039983881735999,2.786091398264001,5.82607528,4.2381256773263996,1.5879496026736009,1.9502639787848006
2473,0.0192466,0.0006259415,0.7012257,0.1178149,1.091186,1.3627,0.2408348,1.537187,1.128901,0.01091664,0.03231359,0.6279578,0.02621405,1.502005,0.8583646,1.62187e-17,2.41888,1.847513,0.6362494,0.4873689,9.870864,8.548369,1998-08-06,Summer,1998,8,218,16,0.8,3.176346696184,2.6497285838160005,5.82607528,4.2381256773263996,1.5879496026736009,2.1197828670528005
2474,0.01932501,0.0006290893,0.696523,0.1167172,1.068677,1.348812,0.2365129,1.491644,1.083563,0.0107612,0.02985589,0.6195394,0.02638186,1.54079,0.8497217,2.873468e-17,3.119104,2.078285,0.70456,0.4844004,9.883474,8.482692,1998-08-09,Summer,1998,8,221,16,0.8,3.3263297062767996,2.499745573723201,5.82607528,4.2381256773263996,1.5879496026736009,1.9997964589785608
2475,0.01939071,0.0006316993,0.6915126,0.1156307,1.050002,1.334289,0.2331558,1.458939,1.050038,0.01060023,0.0276562,0.6113189,0.02816735,1.638196,0.8726785,5.224952000000001e-17,3.334018,2.153933,0.7179097,0.4751866,9.934004,8.569764,1998-08-12,Summer,1998,8,224,16,0.8,3.3847761821167994,2.441299097883201,5.82607528,4.2381256773263996,1.5879496026736009,1.9530392783065609
2476,0.01944458,0.0006338229,0.6863825,0.1145769,1.035598,1.319991,0.2308919,1.439132,1.029693,0.01043719,0.02574176,0.6036604,0.03196456,1.799063,0.9268295,9.714463e-17,3.858598,2.386203,0.7993517,0.4612236,10.01477,8.812516,1998-08-15,Summer,1998,8,227,17,0.9,3.5700534086704,2.2560218713296005,5.82607528,4.2381256773263996,1.5879496026736009,2.0304196841966404
2477,0.01948817,0.0006355419,0.6813855,0.1136496,1.027098,1.306798,0.2300562,1.434458,1.025093,0.01027655,0.02424369,0.5968577,0.03830765,2.019114,1.012989,1.796475e-16,4.300867,2.393329,0.7956293,0.4407029,10.11953,9.225247,1998-08-18,Summer,1998,8,230,17,0.9,3.7206595591343996,2.105415720865601,5.82607528,4.2381256773263996,1.5879496026736009,1.8948741487790408
2478,0.01952314,0.0006369373,0.6766954,0.1128124,1.021463,1.29535,0.2295493,1.432638,1.029346,0.01012159,0.02310625,0.5911826,0.04416256,2.154171,1.083728,2.989217e-16,3.866231,2.02775,0.6591965,0.4200833,10.15763,9.564932,1998-08-21,Summer,1998,8,233,17,0.8,3.6083487080048,2.2177265719952004,5.82607528,4.2381256773263996,1.5879496026736009,1.7741812575961604
2479,0.01955039,0.0006380421,0.6722497,0.1120308,1.016642,1.285255,0.2288992,1.429417,1.035911,0.00997189,0.02217819,0.5862457,0.04799098,2.18857,1.128269,4.499906e-16,3.803161,1.832625,0.5976882,0.4058032,10.13593,9.773944,1998-08-24,Summer,1998,8,236,17,0.8,3.5746410274095997,2.2514342525904008,5.82607528,4.2381256773263996,1.5879496026736009,1.8011474020723206
2480,0.01957064,0.0006388834,0.6679951,0.1112839,1.012576,1.276266,0.2282811,1.426944,1.044014,0.009826946,0.02136539,0.5818607,0.05060973,2.184079,1.162383,6.455098e-16,3.772283,1.731714,0.5711512,0.3993093,10.09595,9.91364,1998-08-27,Summer,1998,8,239,18,0.8,3.5578535325344003,2.2682217474656,5.82607528,4.2381256773263996,1.5879496026736009,1.8145773979724802
2481,0.01958422,0.0006394702,0.6638309,0.1105352,1.005901,1.267841,0.2267104,1.413412,1.045501,0.00968542,0.02060858,0.5777113,0.04954328,2.05951,1.143309,8.571484e-16,2.933091,1.387445,0.4493496,0.3991059,9.980886,9.813507,1998-08-30,Summer,1998,8,242,18,0.7,3.2888088015552004,2.5372664784448,5.82607528,4.2381256773263996,1.5879496026736009,1.77608653491136
2482,0.01959055,0.0006397634,0.6595041,0.1098069,0.9973062,1.258544,0.2244486,1.39346,1.037718,0.009543724,0.01986289,0.5730494,0.04644765,1.902767,1.101668,1.107753e-15,3.011121,1.313925,0.4300891,0.4029049,9.856681,9.606022,1998-09-02,Fall,1998,9,245,18,0.7,3.2266033728224004,2.5994719071776,5.82607528,4.2381256773263996,1.5879496026736009,1.81963033502432
2483,0.01958987,0.0006397777,0.6550686,0.1092214,0.9946658,1.248303,0.2237891,1.393847,1.036448,0.009402758,0.019255,0.5679833,0.04738247,1.920431,1.134856,1.54287e-15,4.604101,1.590012,0.534298,0.4030437,9.881108,9.719859,1998-09-05,Fall,1998,9,248,18,0.8,3.5865615785232,2.2395137014768003,5.82607528,4.2381256773263996,1.5879496026736009,1.7916109611814404
2484,0.01958417,0.0006396242,0.6509197,0.1088095,1.000057,1.239018,0.2251802,1.416854,1.050742,0.009268515,0.01891763,0.5635816,0.05275792,2.079246,1.238788,2.227999e-15,5.256471,1.610518,0.5342135,0.3964502,10.00859,10.13066,1998-09-08,Fall,1998,9,251,18,0.8,3.7842211144192004,2.0418541655808,5.82607528,4.2381256773263996,1.5879496026736009,1.63348333246464
2485,0.01957594,0.0006394279,0.6473991,0.1086224,1.015598,1.231909,0.2291378,1.466686,1.087066,0.009146275,0.01895041,0.5604801,0.06366482,2.383601,1.425364,3.236727e-15,6.650049,1.74593,0.5814186,0.383121,10.22995,10.87017,1998-09-11,Fall,1998,9,254,19,0.9,4.2155030616304,1.6105722183696,5.82607528,4.2381256773263996,1.5879496026736009,1.4495149965326402
2486,0.01956845,0.0006393497,0.6449209,0.1085746,1.037177,1.229554,0.2346184,1.529874,1.145081,0.009042198,0.01932043,0.5596268,0.07710899,2.688675,1.635408,4.451018e-15,6.342669,1.638564,0.5452864,0.3742349,10.42092,11.64663,1998-09-14,Fall,1998,9,257,19,0.9,4.307094141515201,1.5189811384847998,5.82607528,4.2381256773263996,1.5879496026736009,1.36708302463632
2487,0.01956398,0.0006394856,0.643548,0.1086981,1.061493,1.231048,0.2405868,1.59161,1.214323,0.008957392,0.02009654,0.5606396,0.08909418,2.877311,1.794266,5.643679e-15,6.054443,1.490146,0.4981209,0.3661605,10.5235,12.25608,1998-09-17,Fall,1998,9,260,19,0.9,4.355176804057601,1.4708984759423993,5.82607528,4.2381256773263996,1.5879496026736009,1.3238086283481594
2488,0.01956385,0.0006398758,0.6430901,0.1089142,1.081645,1.235248,0.2450553,1.629596,1.27597,0.008889561,0.02116731,0.5628322,0.09200245,2.781165,1.79815,6.325662e-15,4.652338,1.121293,0.3709254,0.3611041,10.44777,12.37441,1998-09-20,Fall,1998,9,263,19,0.8,4.0358964250368015,1.790178854963199,5.82607528,4.2381256773263996,1.5879496026736009,1.4321430839705593
2489,0.01956747,0.0006404626,0.6430058,0.1091937,1.098305,1.239776,0.2484429,1.654866,1.322258,0.008831443,0.02228124,0.5648735,0.08969738,2.617745,1.748158,6.817343e-15,4.606285,1.026244,0.344162,0.360611,10.3412,12.30457,1998-09-23,Fall,1998,9,266,19,0.8,3.980910025625601,1.8451652543743995,5.82607528,4.2381256773263996,1.5879496026736009,1.4761322034995197
2490,0.01957406,0.0006411945,0.6430144,0.1094661,1.106778,1.243621,0.2493801,1.651489,1.342822,0.008779051,0.02335584,0.5663197,0.07966375,2.284928,1.583892,6.898173e-15,3.338482,0.7401184,0.2436681,0.3627798,10.12409,11.84377,1998-09-26,Fall,1998,9,269,20,0.7,3.574447859208001,2.2516274207919995,5.82607528,4.2381256773263996,1.5879496026736009,1.5761391945543997
2491,0.01958186,0.0006419707,0.6427339,0.1098121,1.118315,1.245009,0.251259,1.664935,1.355829,0.00872684,0.02427428,0.5664464,0.07534575,2.198755,1.539836,7.630095e-15,5.162957,0.9880852,0.3389176,0.3657559,10.10391,11.77175,1998-09-29,Fall,1998,9,272,20,0.8,3.935212656923201,1.8908626230767993,5.82607528,4.2381256773263996,1.5879496026736009,1.5126900984614395
2492,0.01959181,0.0006428535,0.6425939,0.110243,1.131323,1.245827,0.2534372,1.680248,1.368464,0.008680458,0.02534362,0.5664803,0.07341056,2.163267,1.510259,7.235774e-15,4.586226,0.9684236,0.3037198,0.3625493,10.11184,11.77446,1998-10-02,Fall,1998,10,275,20,0.8,3.8198607506640014,2.006214529335999,5.82607528,4.2381256773263996,1.5879496026736009,1.6049716234687992
2493,0.01960386,0.0006438328,0.6425812,0.1107837,1.147262,1.245507,0.2562728,1.701738,1.382135,0.00863976,0.02658898,0.5663589,0.07462356,2.208297,1.512124,6.873701e-15,5.528607,1.142605,0.3476433,0.3515003,10.17696,11.94014,1998-10-05,Fall,1998,10,278,20,0.9,4.051948473932801,1.7741268060671995,5.82607528,4.2381256773263996,1.5879496026736009,1.5967141254604795
2494,0.01961944,0.0006449848,0.6430231,0.1114446,1.171232,1.246,0.2613558,1.746134,1.412484,0.008609386,0.02812588,0.5668356,0.08231254,2.422465,1.601216,6.952177e-15,6.699019,1.355098,0.408798,0.3368998,10.35617,12.45338,1998-10-08,Fall,1998,10,281,21,1.0,4.413088415020801,1.4129868649791995,5.82607528,4.2381256773263996,1.5879496026736009,1.4129868649791995
2495,0.01964156,0.0006464653,0.6444717,0.1123274,1.208833,1.249164,0.2703372,1.828075,1.476271,0.008597324,0.03029219,0.5689415,0.1008493,2.89394,1.825287,8.866487e-15,8.500278,1.651575,0.507163,0.3165632,10.68773,13.49095,1998-10-11,Fall,1998,10,284,21,1.1,5.0298991757168015,0.796176104283199,5.82607528,4.2381256773263996,1.5879496026736009,0.8757937147115189
2496,0.01967451,0.0006484895,0.6476216,0.1134561,1.255119,1.255861,0.2818347,1.924668,1.571097,0.00861407,0.03365933,0.5736786,0.12487,3.38163,2.058661,1.077635e-14,8.071078,1.561561,0.4792306,0.2861343,10.98649,14.65848,1998-10-14,Fall,1998,10,287,21,1.1,5.188334724712002,0.6377405552879987,5.82607528,4.2381256773263996,1.5879496026736009,0.7015146108167986
2497,0.01972063,0.0006511417,0.6524057,0.1146854,1.296163,1.266936,0.2916066,1.992616,1.664879,0.008660286,0.03794594,0.5805591,0.1355734,3.45146,2.095689,7.931694e-15,5.922314,1.16902,0.353821,0.263065,11.02041,15.1983,1998-10-17,Fall,1998,10,290,21,1.1,4.815808730795201,1.0102665492047995,5.82607528,4.2381256773263996,1.5879496026736009,1.1112932041252797
2498,0.0197795,0.0006543605,0.6581415,0.1159976,1.333077,1.278596,0.3005826,2.049361,1.747259,0.00872812,0.04276206,0.5878396,0.1395014,3.430736,2.077212,7.823304e-15,6.450608,1.08276,0.3667941,0.2427671,11.00951,15.55969,1998-10-20,Fall,1998,10,293,21,1.0,4.949413921528001,0.8766613584719991,5.82607528,4.2381256773263996,1.5879496026736009,0.8766613584719991
2499,0.0198512,0.0006581359,0.6646039,0.117325,1.363209,1.292187,0.3074754,2.082988,1.810207,0.008815099,0.0477464,0.595439,0.1328358,3.208963,1.956025,7.17323e-15,5.141339,0.8335274,0.2901661,0.2325944,10.88189,15.52353,1998-10-23,Fall,1998,10,296,22,0.9,4.6252953269424015,1.2007799530575989,5.82607528,4.2381256773263996,1.5879496026736009,1.080701957751839
2500,0.01993343,0.0006623228,0.6710501,0.1185671,1.381824,1.304614,0.3111221,2.085643,1.836067,0.00891112,0.05230854,0.6019533,0.1180596,2.864407,1.754852,5.044736e-15,3.93899,0.6965114,0.2284803,0.2278854,10.66894,15.12386,1998-10-26,Fall,1998,10,299,22,0.9,4.265714341452802,1.5603609385471984,5.82607528,4.2381256773263996,1.5879496026736009,1.4043248446924785
2501,0.02002321,0.0006667629,0.6770721,0.1197387,1.393605,1.313236,0.3134268,2.079952,1.837317,0.009009463,0.05633658,0.6067647,0.105853,2.632025,1.588386,3.612614e-15,4.549047,0.8110718,0.2643887,0.2208186,10.52382,14.79753,1998-10-29,Fall,1998,10,302,22,1.0,4.3092050611984005,1.5168702188016,5.82607528,4.2381256773263996,1.5879496026736009,1.5168702188016
2502,0.02011855,0.000671366,0.682687,0.1208276,1.398342,1.31839,0.3141989,2.062598,1.820496,0.009108969,0.05989011,0.6102654,0.09374772,2.417453,1.425568,2.212034e-15,3.698685,0.6985513,0.22193,0.2102203,10.38495,14.44901,1998-11-01,Fall,1998,11,305,22,1.0,4.03577056184,1.7903047181600007,5.82607528,4.2381256773263996,1.5879496026736009,1.7903047181600007
2503,0.02021685,0.0006759983,0.6876455,0.1217885,1.396993,1.320934,0.3132647,2.033937,1.784611,0.009204887,0.06263833,0.6123253,0.08146306,2.210282,1.270406,1.351105e-15,3.700872,0.7022833,0.2232638,0.2026814,10.2518,14.06356,1998-11-04,Fall,1998,11,308,22,1.1,3.9334148460528002,1.8926604339472002,5.82607528,4.2381256773263996,1.5879496026736009,2.0819264773419204
2504,0.02031673,0.0006806083,0.69206,0.1227464,1.399523,1.320736,0.3144615,2.030726,1.758481,0.009297216,0.0648791,0.6133791,0.07837723,2.276336,1.231475,1.234247e-15,6.127925,1.115177,0.3693787,0.1931496,10.32549,14.16927,1998-11-07,Fall,1998,11,311,23,1.1,4.465931412436801,1.3601438675631998,5.82607528,4.2381256773263996,1.5879496026736009,1.49615825431952
2505,0.02041905,0.0006852754,0.696494,0.1237361,1.402475,1.318857,0.3167718,2.037747,1.746352,0.009393087,0.06732642,0.6145254,0.07913549,2.427793,1.227708,9.498434e-16,5.391654,1.044852,0.3381689,0.175248,10.4385,14.45733,1998-11-10,Fall,1998,11,314,23,1.1,4.3629372079424,1.4631380720576006,5.82607528,4.2381256773263996,1.5879496026736009,1.6094518792633608
2506,0.02052266,0.0006899333,0.7007983,0.1246164,1.396793,1.315487,0.3161303,2.017862,1.721228,0.009490518,0.06968634,0.6154802,0.07343363,2.337588,1.140405,5.502551e-16,3.471587,0.7340574,0.2262198,0.1554534,10.36622,14.34851,1998-11-13,Fall,1998,11,317,23,1.1,3.8991607831088,1.9269144968912002,5.82607528,4.2381256773263996,1.5879496026736009,2.1196059465803203
2507,0.02062493,0.0006944265,0.7044805,0.1253335,1.385161,1.310804,0.3130499,1.979106,1.677363,0.009581939,0.07130197,0.6154419,0.06410769,2.134881,1.019604,3.377451e-16,3.266327,0.6762359,0.2119885,0.1420552,10.21439,14.01903,1998-11-16,Fall,1998,11,320,23,1.1,3.749485154568001,2.0765901254319994,5.82607528,4.2381256773263996,1.5879496026736009,2.2842491379751997
2508,0.02072397,0.0006986624,0.7073908,0.1259253,1.370468,1.303869,0.3090512,1.936983,1.625263,0.009663808,0.07220661,0.6142727,0.05563328,1.968768,0.915554,2.142318e-16,3.301562,0.6744631,0.2150164,0.1317707,10.09105,13.72295,1998-11-19,Fall,1998,11,323,24,1.1,3.6638404013503996,2.162234878649601,5.82607528,4.2381256773263996,1.5879496026736009,2.378458366514561
2509,0.02081817,0.0007025719,0.7095256,0.1264049,1.352831,1.294133,0.3043302,1.893832,1.569798,0.009734823,0.07259094,0.6121498,0.04847931,1.843535,0.8280267,1.361174e-16,3.272482,0.6765701,0.217739,0.1214386,9.998011,13.48006,1998-11-22,Fall,1998,11,326,24,1.2,3.5792256218224003,2.2468496581776,5.82607528,4.2381256773263996,1.5879496026736009,2.69621958981312
2510,0.02090609,0.000706094,0.7108893,0.1267593,1.333001,1.282498,0.2988594,1.847893,1.510895,0.009794036,0.07249107,0.6092156,0.04204515,1.728589,0.7488908,8.613118e-17,3.03964,0.6471567,0.2067513,0.1125934,9.912507,13.24061,1998-11-25,Fall,1998,11,329,24,1.2,3.45236776624,2.3737075137600003,5.82607528,4.2381256773263996,1.5879496026736009,2.848449016512
2511,0.02098643,0.0007091728,0.7114688,0.1269935,1.311489,1.269049,0.2928183,1.800572,1.450335,0.009840374,0.071966,0.6054985,0.03644426,1.629682,0.6791097,5.626421000000001e-17,3.060199,0.6585248,0.2116536,0.1048742,9.840553,13.01834,1998-11-28,Fall,1998,11,332,24,1.2,3.3844734000768,2.4416018799232004,5.82607528,4.2381256773263996,1.5879496026736009,2.9299222559078406
2512,0.02105802,0.0007117629,0.7112902,0.1271198,1.287955,1.253447,0.2861813,1.752435,1.390249,0.009873524,0.07115599,0.6011198,0.03162801,1.545661,0.6172118,3.697691e-17,2.89068,0.6436515,0.2059352,0.09663905,9.778649,12.81483,1998-12-01,Winter,1998,12,335,24,1.2,3.2807826204144,2.5452926595856002,5.82607528,4.2381256773263996,1.5879496026736009,3.0543511915027204
2513,0.02111964,0.0007138127,0.7103801,0.1271555,1.262263,1.235329,0.2789623,1.705065,1.332943,0.009893437,0.07018279,0.5961816,0.02764022,1.485247,0.5641524,2.553533e-17,2.985749,0.6801474,0.2226975,0.08656646,9.732417,12.65292,1998-12-04,Winter,1998,12,338,25,1.2,3.2445248921072,2.5815503878928006,5.82607528,4.2381256773263996,1.5879496026736009,3.0978604654713604
2514,0.02117037,0.000715288,0.7087966,0.1271024,1.235636,1.215576,0.2714048,1.65885,1.278537,0.00990069,0.06907271,0.5908351,0.02434444,1.441572,0.5184164,1.7745150000000006e-17,2.880553,0.6845275,0.2251437,0.07644162,9.69658,12.52355,1998-12-07,Winter,1998,12,341,25,1.2,3.171441328768,2.6546339512320003,5.82607528,4.2381256773263996,1.5879496026736009,3.1855607414784
2515,0.02120951,0.0007161644,0.7065629,0.1269429,1.208259,1.194897,0.2633266,1.610128,1.224224,0.009895409,0.0677956,0.5851038,0.02118458,1.378068,0.4725936,1.19403e-17,2.461236,0.6205521,0.1990796,0.06724987,9.63918,12.35579,1998-12-10,Winter,1998,12,344,25,1.2,3.0189736354784,2.8071016445216004,5.82607528,4.2381256773263996,1.5879496026736009,3.36852197342592
2516,0.02123641,0.0007164166,0.7036482,0.1266528,1.18028,1.173737,0.2546198,1.556234,1.167093,0.009876843,0.06626546,0.5789481,0.01787432,1.2731,0.4228896,7.817810000000001e-18,1.937113,0.521958,0.1599317,0.06013297,9.543228,12.10203,1998-12-13,Winter,1998,12,347,25,1.2,2.8240282410496,3.0020470389504004,5.82607528,4.2381256773263996,1.5879496026736009,3.6024564467404803
2517,0.02125027,0.0007160113,0.7000158,0.1262489,1.151123,1.151138,0.2451629,1.499415,1.109074,0.009844138,0.06454793,0.5723301,0.01472826,1.154155,0.3738301,5.272677e-18,1.738664,0.4819277,0.1478932,0.05365086,9.432572,11.80866,1998-12-16,Winter,1998,12,350,25,1.2,2.6949720697968003,3.1311032102032,5.82607528,4.2381256773263996,1.5879496026736009,3.75732385224384
2518,0.02125051,0.000714932,0.695704,0.125776,1.122485,1.12737,0.2359865,1.448567,1.055583,0.00979769,0.06269784,0.5653294,0.01247489,1.092128,0.3378649,4.043712e-18,2.500642,0.6490709,0.2241639,0.04766879,9.383392,11.63131,1998-12-19,Winter,1998,12,353,26,1.2,2.809200144352,3.0168751356480006,5.82607528,4.2381256773263996,1.5879496026736009,3.6202501627776007
2519,0.02123659,0.0007131559,0.6908341,0.1253038,1.092514,1.099771,0.2251553,1.400181,1.009802,0.009721218,0.06119863,0.5581427,0.01074987,1.062626,0.3067396,2.951765e-18,1.944386,0.5890089,0.2003317,0.03812291,9.351891,11.50799,1998-12-22,Winter,1998,12,356,26,1.2,2.6441500714063997,3.1819252085936007,5.82607528,4.2381256773263996,1.5879496026736009,3.8183102503123205
2520,0.02120789,0.0007106488,0.6854199,0.1247297,1.063189,1.072143,0.2141809,1.348828,0.963361,0.009632199,0.0596073,0.5507925,0.00905165,0.9985179,0.2738569,2.135087e-18,1.547424,0.5283003,0.1768863,0.03050065,9.278655,11.30913,1998-12-25,Winter,1998,12,359,26,1.0,2.4950268938528,3.3310483861472004,5.82607528,4.2381256773263996,1.5879496026736009,3.3310483861472004
2521,0.02116454,0.0007074323,0.6794727,0.1240743,1.03492,1.044811,0.2037116,1.299523,0.9184913,0.009533503,0.05788318,0.5432717,0.007683554,0.9480641,0.2457277,1.728101e-18,1.887944,0.6448853,0.240127,0.0247592,9.223091,11.14144,1999-01-02,Fall,1999,1,2,1,1.2,2.5287696992368,3.2973055807632003,5.82607528,4.2381256773263996,1.5879496026736009,3.95676669691584
2522,0.02110692,0.0007035492,0.6730627,0.1233604,1.007833,1.017871,0.1939069,1.254096,0.8768163,0.009426144,0.05610294,0.5356683,0.006679973,0.9254453,0.2235037,1.403108e-18,1.948475,0.6925324,0.2589267,0.02024889,9.200262,11.03618,1999-01-05,Fall,1999,1,5,1,1.1,2.5053874364512,3.3206878435488005,5.82607528,4.2381256773263996,1.5879496026736009,3.6527566279036807
2523,0.02103545,0.0006990398,0.6662443,0.1225861,0.9817703,0.9913744,0.1845784,1.210586,0.8373707,0.009311005,0.0543084,0.5280341,0.005859342,0.9073163,0.2040903,1.120391e-18,1.874194,0.6968781,0.2546825,0.01662142,9.181677,10.94064,1999-01-08,Fall,1999,1,8,1,1.1,2.4497318675967996,3.376343412403201,5.82607528,4.2381256773263996,1.5879496026736009,3.7139777536435212
2524,0.02095051,0.0006939381,0.659044,0.1217389,0.9564974,0.9653232,0.1754667,1.166238,0.7983703,0.009188575,0.05249964,0.5203711,0.005056567,0.8638468,0.1843823,8.187234999999999e-19,1.372442,0.5731137,0.1891567,0.01371889,9.132081,10.78681,1999-01-11,Fall,1999,1,11,1,1.1,2.2771421627376,3.5489331172624006,5.82607528,4.2381256773263996,1.5879496026736009,3.903826428988641
