year,group,obs_anom,model_anom,Pass,Season,ObsSummary
2011,ZC3-DEC,-0.7478751555410736,0.2864847104415546,ZC,Winter,mean_of_logs
2011,ZC4-CLG,-1.387596001893881,0.2061722874239438,ZC,Winter,mean_of_logs
2011,ZC5-CSM,-1.3073149778582729,-0.012702646389768354,ZC,Winter,mean_of_logs
2015,Total,0.7814371267392053,-0.2560496247543545,ZC,Winter,mean_of_logs
2015,ZC1-EUP,0.653090131721365,-0.25723844318669253,ZC,Winter,mean_of_logs
2015,ZC2-AMP,1.096674561451932,-0.1876044849926034,ZC,Winter,mean_of_logs
2015,ZC3-DEC,-0.7225071962732722,0.4734686672451641,ZC,Winter,mean_of_logs
2015,ZC4-CLG,0.6899681856878301,-0.3153014409201089,ZC,Winter,mean_of_logs
2015,ZC5-CSM,0.8645132855761899,-0.6412157739056544,ZC,Winter,mean_of_logs
2016,Total,0.8337659744109345,1.2858116918592828,ZC,Winter,mean_of_logs
2016,ZC1-EUP,-0.20039281187210892,0.7805186118944255,ZC,Winter,mean_of_logs
2016,ZC2-AMP,0.8666420627025352,1.0756694441759096,ZC,Winter,mean_of_logs
2016,ZC3-DEC,0.9698128224739876,1.1575678846150743,ZC,Winter,mean_of_logs
2016,ZC4-CLG,0.7988165154340401,1.677863518689844,ZC,Winter,mean_of_logs
2016,ZC5-CSM,0.6449340400620764,1.909809068342604,ZC,Winter,mean_of_logs
2017,Total,-0.08146602159715818,0.04435721080772512,ZC,Winter,mean_of_logs
2017,ZC1-EUP,-0.4494576540148602,0.11239937325624397,ZC,Winter,mean_of_logs
2017,ZC2-AMP,0.03183418395131087,-0.0006698856329559138,ZC,Winter,mean_of_logs
2017,ZC3-DEC,-0.17807768870825594,-0.1551815685171706,ZC,Winter,mean_of_logs
2017,ZC4-CLG,0.5916321202016286,-0.053864660726438245,ZC,Winter,mean_of_logs
2017,ZC5-CSM,-0.3933993241329916,0.12297127333865118,ZC,Winter,mean_of_logs
2018,Total,0.30657478630579305,1.243895856058265,ZC,Winter,mean_of_logs
2018,ZC1-EUP,-1.6837542418092486,0.8406643487607913,ZC,Winter,mean_of_logs
2018,ZC2-AMP,0.5768319529748536,1.3926451579921744,ZC,Winter,mean_of_logs
2018,ZC3-DEC,0.06957630221730453,1.0146321604867576,ZC,Winter,mean_of_logs
2018,ZC4-CLG,0.5335120127535539,1.3101443025265378,ZC,Winter,mean_of_logs
2018,ZC5-CSM,1.0690616980790792,1.1740280449209481,ZC,Winter,mean_of_logs
2000,Total,1.9590441666328597,2.2174647096757734,ZC,Spring,log_of_mean
2000,ZC1-EUP,1.1584905646961599,2.2162717141238097,ZC,Spring,log_of_mean
2000,ZC2-AMP,2.6109158059151296,2.3498623658104987,ZC,Spring,log_of_mean
2000,ZC3-DEC,0.3467733621157001,2.04453936726951,ZC,Spring,log_of_mean
2000,ZC4-CLG,2.166257583450268,1.980622777242258,ZC,Spring,log_of_mean
2000,ZC5-CSM,1.513472423028983,1.9867799093523364,ZC,Spring,log_of_mean
2001,Total,0.8334869050043975,-1.1810818057907944,ZC,Spring,log_of_mean
2001,ZC1-EUP,-0.908774375138021,-1.398833901347731,ZC,Spring,log_of_mean
2001,ZC2-AMP,-0.03603991004804799,-0.9228196306053468,ZC,Spring,log_of_mean
2001,ZC3-DEC,-0.9302463543578574,-1.3870163995828664,ZC,Spring,log_of_mean
2001,ZC4-CLG,1.697716260464573,-1.260088525223872,ZC,Spring,log_of_mean
2001,ZC5-CSM,1.068708632306414,-0.8257279143672174,ZC,Spring,log_of_mean
2002,Total,-1.1548695525357535,-2.164438665915131,ZC,Spring,log_of_mean
2002,ZC1-EUP,-0.8978197542977644,-2.0714281469128233,ZC,Spring,log_of_mean
2002,ZC2-AMP,-0.8401933407525759,-1.7038362551715207,ZC,Spring,log_of_mean
2002,ZC3-DEC,-0.6152060385236536,-2.6923660804189264,ZC,Spring,log_of_mean
2002,ZC4-CLG,-0.3560771395932454,-2.340723513201731,ZC,Spring,log_of_mean
2002,ZC5-CSM,-3.186107301731021,-2.0770590990312447,ZC,Spring,log_of_mean
2003,Total,-1.1471766537880865,-0.03412441544196501,ZC,Spring,log_of_mean
2003,ZC1-EUP,-2.745691761616974,-0.5885651911481982,ZC,Spring,log_of_mean
2003,ZC2-AMP,0.45815176432741245,0.3769450288665108,ZC,Spring,log_of_mean
2003,ZC3-DEC,-1.6504761753859445,0.3823603238594428,ZC,Spring,log_of_mean
2003,ZC4-CLG,-1.2359156517594525,-0.0465442582383574,ZC,Spring,log_of_mean
2003,ZC5-CSM,-1.3322496855825996,0.2931906327375308,ZC,Spring,log_of_mean
2004,Total,-0.7261499574821106,-0.8593310283087509,ZC,Spring,log_of_mean
2004,ZC1-EUP,-0.5656083392994515,-0.6104890368051749,ZC,Spring,log_of_mean
2004,ZC2-AMP,0.10552887361619463,-0.21655033913993768,ZC,Spring,log_of_mean
2004,ZC3-DEC,-0.4457002555003446,-0.8756375770353169,ZC,Spring,log_of_mean
2004,ZC4-CLG,-0.7699626401720446,-0.9943396289436246,ZC,Spring,log_of_mean
2004,ZC5-CSM,-1.1127404670089476,-1.2389232170826665,ZC,Spring,log_of_mean
2005,Total,-1.1603344682700447,-0.17046371993943646,ZC,Spring,log_of_mean
2005,ZC1-EUP,-1.5482925119228819,-0.10290165972498837,ZC,Spring,log_of_mean
2005,ZC2-AMP,-1.343310529126617,-0.1460103590115981,ZC,Spring,log_of_mean
2005,ZC3-DEC,-0.989747707042469,-0.11687839425781772,ZC,Spring,log_of_mean
2005,ZC4-CLG,-0.7740032642964049,-0.09244646975207979,ZC,Spring,log_of_mean
2005,ZC5-CSM,-0.72918196362709,-0.2720425086608622,ZC,Spring,log_of_mean
2006,Total,-0.1282465847838792,-0.39168244972579386,ZC,Spring,log_of_mean
2006,ZC1-EUP,0.4336608405772885,-0.8243314216362065,ZC,Spring,log_of_mean
2006,ZC2-AMP,0.5117246820308601,-0.8713808448828629,ZC,Spring,log_of_mean
2006,ZC3-DEC,-1.0248454451425155,-0.1320434475396115,ZC,Spring,log_of_mean
2006,ZC4-CLG,-0.8391002862719733,-0.26444926749985526,ZC,Spring,log_of_mean
2006,ZC5-CSM,0.11621582644082064,0.20355021645045723,ZC,Spring,log_of_mean
2007,Total,0.7035566370788378,0.9086260680715031,ZC,Spring,log_of_mean
2007,ZC1-EUP,0.5945137958091343,1.0125091188198256,ZC,Spring,log_of_mean
2007,ZC2-AMP,1.0748060848182817,0.5770411207937433,ZC,Spring,log_of_mean
2007,ZC3-DEC,0.5568958901601295,0.7060773822880887,ZC,Spring,log_of_mean
2007,ZC4-CLG,0.299796411270438,0.9271125624137738,ZC,Spring,log_of_mean
2007,ZC5-CSM,1.6839618985268425,0.8437329976229725,ZC,Spring,log_of_mean
2008,Total,-1.1157431234858273,-0.5718259781888867,ZC,Spring,log_of_mean
2008,ZC1-EUP,-1.0250154783404402,-0.41667675901608836,ZC,Spring,log_of_mean
2008,ZC2-AMP,-1.4287263296816626,-0.005839479698270148,ZC,Spring,log_of_mean
2008,ZC3-DEC,-0.936584798220312,-0.8934571426158885,ZC,Spring,log_of_mean
2008,ZC4-CLG,-0.5648736110094345,-0.5874644789223713,ZC,Spring,log_of_mean
2008,ZC5-CSM,-1.2586828848385643,-0.8753959770492885,ZC,Spring,log_of_mean
2009,Total,-0.22933084710943383,0.26641628471944695,ZC,Spring,log_of_mean
2009,ZC1-EUP,-0.17237265021055698,0.23461040670381114,ZC,Spring,log_of_mean
2009,ZC2-AMP,-0.32507104068929377,-0.5215717275336914,ZC,Spring,log_of_mean
2009,ZC3-DEC,-0.5837296095666019,-0.004837639236109823,ZC,Spring,log_of_mean
2009,ZC4-CLG,-0.44766267225770695,0.3611107704150501,ZC,Spring,log_of_mean
2009,ZC5-CSM,0.841429741259192,0.6478986432073754,ZC,Spring,log_of_mean
2012,Total,2.243232754499308,1.7102487753572495,ZC,Spring,log_of_mean
2012,ZC1-EUP,1.8664456829107754,1.839327758478503,ZC,Spring,log_of_mean
2012,ZC2-AMP,1.6349653188460822,0.9172703818383509,ZC,Spring,log_of_mean
2012,ZC3-DEC,1.3406454185650991,1.386096423246904,ZC,Spring,log_of_mean
2012,ZC4-CLG,2.3100105407863207,1.6607760036239874,ZC,Spring,log_of_mean
2012,ZC5-CSM,1.6021881380389742,1.6886945115651777,ZC,Spring,log_of_mean
2013,Total,-0.22341608822180042,-1.5335045197146526,ZC,Spring,log_of_mean
2013,ZC1-EUP,-0.907111764613586,-1.513281244210393,ZC,Spring,log_of_mean
2013,ZC2-AMP,-1.1537307787266415,-1.1183581396006843,ZC,Spring,log_of_mean
2013,ZC3-DEC,-0.795503666571632,-1.3404609990019323,ZC,Spring,log_of_mean
2013,ZC4-CLG,0.7373224351232466,-1.5910720039963435,ZC,Spring,log_of_mean
2013,ZC5-CSM,-0.535823009059785,-1.5734848109584532,ZC,Spring,log_of_mean
2014,Total,-1.3087365025767972,-0.9050242335868509,ZC,Spring,log_of_mean
2014,ZC1-EUP,-0.7019740794867683,-1.3020759630597931,ZC,Spring,log_of_mean
2014,ZC2-AMP,-0.9049380337582126,-0.4685459631890197,ZC,Spring,log_of_mean
2014,ZC3-DEC,-1.024459578893831,-0.8035095591411517,ZC,Spring,log_of_mean
2014,ZC4-CLG,-1.6454334761613212,-0.9102263657045542,ZC,Spring,log_of_mean
2014,ZC5-CSM,-1.2980292397907944,-0.5695114674754019,ZC,Spring,log_of_mean
2015,Total,0.5413263663482444,1.0168933955203052,ZC,Spring,log_of_mean
2015,ZC1-EUP,0.550561726328616,0.6814628124201086,ZC,Spring,log_of_mean
2015,ZC2-AMP,0.7977866939801563,1.4091744091503393,ZC,Spring,log_of_mean
2015,ZC3-DEC,0.48968264566871234,1.5399637556885897,ZC,Spring,log_of_mean
2015,ZC4-CLG,0.5764285090155918,1.0436745781351042,ZC,Spring,log_of_mean
2015,ZC5-CSM,0.5237830033214677,0.9152190591351537,ZC,Spring,log_of_mean
2016,Total,0.25955084114324356,1.3026025005718664,ZC,Spring,log_of_mean
2016,ZC1-EUP,-0.18026255924750706,1.2095460768501314,ZC,Spring,log_of_mean
2016,ZC2-AMP,0.5480990722966975,1.7722033701172342,ZC,Spring,log_of_mean
2016,ZC3-DEC,1.7877074906281543,1.4329310459271147,ZC,Spring,log_of_mean
2016,ZC4-CLG,0.06190611539728216,1.214860100501337,ZC,Spring,log_of_mean
2016,ZC5-CSM,0.15014542559579222,1.0385629796357758,ZC,Spring,log_of_mean
2017,Total,0.06840214105154113,-0.9907465910588915,ZC,Spring,log_of_mean
2017,ZC1-EUP,0.06750328621663162,-0.5315440533631467,ZC,Spring,log_of_mean
2017,ZC2-AMP,-0.3684050882979621,-1.7239694386132622,ZC,Spring,log_of_mean
2017,ZC3-DEC,0.8705489246679368,-1.0463660583403365,ZC,Spring,log_of_mean
2017,ZC4-CLG,0.4436355439137598,-0.9404811779761466,ZC,Spring,log_of_mean
2017,ZC5-CSM,-0.3469898060190778,-0.9318113788295311,ZC,Spring,log_of_mean
2018,Total,1.075888831808716,0.21779149628290428,ZC,Spring,log_of_mean
2018,ZC1-EUP,1.5879520512787464,0.32384396454341163,ZC,Spring,log_of_mean
2018,ZC2-AMP,0.8512710746921165,0.3965370097696615,ZC,Spring,log_of_mean
2018,ZC3-DEC,0.7550906912476719,0.14812221001747647,ZC,Spring,log_of_mean
2018,ZC4-CLG,0.6119363946622464,0.1729453777057242,ZC,Spring,log_of_mean
2018,ZC5-CSM,0.3637233371611697,0.12351095243929312,ZC,Spring,log_of_mean
2000,Total,2.3683427525106167,2.2174647096757734,ZC,Spring,mean_of_logs
2000,ZC1-EUP,1.9882205523187313,2.2162717141238097,ZC,Spring,mean_of_logs
2000,ZC2-AMP,2.408440112868617,2.3498623658104987,ZC,Spring,mean_of_logs
2000,ZC3-DEC,0.7221881898850854,2.04453936726951,ZC,Spring,mean_of_logs
2000,ZC4-CLG,2.8488979294882366,1.980622777242258,ZC,Spring,mean_of_logs
2000,ZC5-CSM,1.7569614589628326,1.9867799093523364,ZC,Spring,mean_of_logs
2001,Total,0.26515166180099076,-1.1810818057907944,ZC,Spring,mean_of_logs
2001,ZC1-EUP,0.2897202931604504,-1.398833901347731,ZC,Spring,mean_of_logs
2001,ZC2-AMP,-0.5572120299711067,-0.9228196306053468,ZC,Spring,mean_of_logs
2001,ZC3-DEC,-0.4517063739675587,-1.3870163995828664,ZC,Spring,mean_of_logs
2001,ZC4-CLG,0.876118756785511,-1.260088525223872,ZC,Spring,mean_of_logs
2001,ZC5-CSM,0.6237536689315346,-0.8257279143672174,ZC,Spring,mean_of_logs
2002,Total,-0.6329981103135078,-2.164438665915131,ZC,Spring,mean_of_logs
2002,ZC1-EUP,0.32739337548369685,-2.0714281469128233,ZC,Spring,mean_of_logs
2002,ZC2-AMP,-0.05914471570399331,-1.7038362551715207,ZC,Spring,mean_of_logs
2002,ZC3-DEC,0.020769694120291067,-2.6923660804189264,ZC,Spring,mean_of_logs
2002,ZC4-CLG,0.23504506854508656,-2.340723513201731,ZC,Spring,mean_of_logs
2002,ZC5-CSM,-1.894647787754601,-2.0770590990312447,ZC,Spring,mean_of_logs
2003,Total,-0.625496321996626,-0.03412441544196501,ZC,Spring,mean_of_logs
2003,ZC1-EUP,-1.2220844291729263,-0.5885651911481982,ZC,Spring,mean_of_logs
2003,ZC2-AMP,0.9512035996228634,0.3769450288665108,ZC,Spring,mean_of_logs
2003,ZC3-DEC,-0.7794526050995414,0.3823603238594428,ZC,Spring,mean_of_logs
2003,ZC4-CLG,-0.7012606335983064,-0.0465442582383574,ZC,Spring,mean_of_logs
2003,ZC5-CSM,-0.44864017007862533,0.2931906327375308,ZC,Spring,mean_of_logs
2004,Total,-0.5094770293018481,-0.8593310283087509,ZC,Spring,mean_of_logs
2004,ZC1-EUP,-0.8279306703364191,-0.6104890368051749,ZC,Spring,mean_of_logs
2004,ZC2-AMP,-0.014365741695081662,-0.21655033913993768,ZC,Spring,mean_of_logs
2004,ZC3-DEC,-0.4697486796713038,-0.8756375770353169,ZC,Spring,mean_of_logs
2004,ZC4-CLG,-0.5161535269448504,-0.9943396289436246,ZC,Spring,mean_of_logs
2004,ZC5-CSM,-0.8922614630611158,-1.2389232170826665,ZC,Spring,mean_of_logs
2005,Total,-0.7289148024854702,-0.17046371993943646,ZC,Spring,mean_of_logs
2005,ZC1-EUP,-0.8541824139051379,-0.10290165972498837,ZC,Spring,mean_of_logs
2005,ZC2-AMP,-0.7201099258985882,-0.1460103590115981,ZC,Spring,mean_of_logs
2005,ZC3-DEC,-0.2891937106146104,-0.11687839425781772,ZC,Spring,mean_of_logs
2005,ZC4-CLG,-0.32668367594521847,-0.09244646975207979,ZC,Spring,mean_of_logs
2005,ZC5-CSM,-0.5019498986698685,-0.2720425086608622,ZC,Spring,mean_of_logs
2006,Total,-0.5206928366800064,-0.39168244972579386,ZC,Spring,mean_of_logs
2006,ZC1-EUP,-0.4254495101763252,-0.8243314216362065,ZC,Spring,mean_of_logs
2006,ZC2-AMP,0.25666240271833357,-0.8713808448828629,ZC,Spring,mean_of_logs
2006,ZC3-DEC,-0.8150671142057702,-0.1320434475396115,ZC,Spring,mean_of_logs
2006,ZC4-CLG,-0.7793887109460763,-0.26444926749985526,ZC,Spring,mean_of_logs
2006,ZC5-CSM,-0.22479810843804438,0.20355021645045723,ZC,Spring,mean_of_logs
2007,Total,1.0651513288805756,0.9086260680715031,ZC,Spring,mean_of_logs
2007,ZC1-EUP,0.48626219829445366,1.0125091188198256,ZC,Spring,mean_of_logs
2007,ZC2-AMP,1.3693010774134386,0.5770411207937433,ZC,Spring,mean_of_logs
2007,ZC3-DEC,0.8786900105711126,0.7060773822880887,ZC,Spring,mean_of_logs
2007,ZC4-CLG,0.7708289095470519,0.9271125624137738,ZC,Spring,mean_of_logs
2007,ZC5-CSM,1.860829931069918,0.8437329976229725,ZC,Spring,mean_of_logs
2008,Total,-1.4044472765015323,-0.5718259781888867,ZC,Spring,mean_of_logs
2008,ZC1-EUP,-1.7770138002615299,-0.41667675901608836,ZC,Spring,mean_of_logs
2008,ZC2-AMP,-1.9243893470536488,-0.005839479698270148,ZC,Spring,mean_of_logs
2008,ZC3-DEC,-1.0165559958928567,-0.8934571426158885,ZC,Spring,mean_of_logs
2008,ZC4-CLG,-1.8446044466866391,-0.5874644789223713,ZC,Spring,mean_of_logs
2008,ZC5-CSM,-0.766951919573588,-0.8753959770492885,ZC,Spring,mean_of_logs
2009,Total,-0.026170602519807653,0.26641628471944695,ZC,Spring,mean_of_logs
2009,ZC1-EUP,0.7171703802129991,0.23461040670381114,ZC,Spring,mean_of_logs
2009,ZC2-AMP,-0.12532007794487796,-0.5215717275336914,ZC,Spring,mean_of_logs
2009,ZC3-DEC,-0.7340422460599731,-0.004837639236109823,ZC,Spring,mean_of_logs
2009,ZC4-CLG,-0.08987915721918291,0.3611107704150501,ZC,Spring,mean_of_logs
2009,ZC5-CSM,0.7973422956294143,0.6478986432073754,ZC,Spring,mean_of_logs
2012,Total,2.254536429361794,1.7102487753572495,ZC,Spring,mean_of_logs
2012,ZC1-EUP,2.290876741696508,1.839327758478503,ZC,Spring,mean_of_logs
2012,ZC2-AMP,1.7268312391635792,0.9172703818383509,ZC,Spring,mean_of_logs
2012,ZC3-DEC,1.403028500742657,1.386096423246904,ZC,Spring,mean_of_logs
2012,ZC4-CLG,1.9356512057579374,1.6607760036239874,ZC,Spring,mean_of_logs
2012,ZC5-CSM,1.7932162757997665,1.6886945115651777,ZC,Spring,mean_of_logs
2013,Total,-0.4069301763549232,-1.5335045197146526,ZC,Spring,mean_of_logs
2013,ZC1-EUP,-0.2236478814303124,-1.513281244210393,ZC,Spring,mean_of_logs
2013,ZC2-AMP,-0.6688367101035163,-1.1183581396006843,ZC,Spring,mean_of_logs
2013,ZC3-DEC,-0.676624472159717,-1.3404609990019323,ZC,Spring,mean_of_logs
2013,ZC4-CLG,0.3728945290497117,-1.5910720039963435,ZC,Spring,mean_of_logs
2013,ZC5-CSM,-0.9231857624051532,-1.5734848109584532,ZC,Spring,mean_of_logs
2014,Total,-1.2154342071817914,-0.9050242335868509,ZC,Spring,mean_of_logs
2014,ZC1-EUP,-0.5596765173183297,-1.3020759630597931,ZC,Spring,mean_of_logs
2014,ZC2-AMP,-0.9655378191315968,-0.4685459631890197,ZC,Spring,mean_of_logs
2014,ZC3-DEC,-1.6311737535891546,-0.8035095591411517,ZC,Spring,mean_of_logs
2014,ZC4-CLG,-1.428048055881457,-0.9102263657045542,ZC,Spring,mean_of_logs
2014,ZC5-CSM,-0.9307389170213927,-0.5695114674754019,ZC,Spring,mean_of_logs
2015,Total,0.6038802866234919,1.0168933955203052,ZC,Spring,mean_of_logs
2015,ZC1-EUP,0.6878866664801312,0.6814628124201086,ZC,Spring,mean_of_logs
2015,ZC2-AMP,0.38473975339922567,1.4091744091503393,ZC,Spring,mean_of_logs
2015,ZC3-DEC,0.49400070745357255,1.5399637556885897,ZC,Spring,mean_of_logs
2015,ZC4-CLG,0.7652344496615369,1.0436745781351042,ZC,Spring,mean_of_logs
2015,ZC5-CSM,0.24020026907400252,0.9152190591351537,ZC,Spring,mean_of_logs
2016,Total,0.4722776971089461,1.3026025005718664,ZC,Spring,mean_of_logs
2016,ZC1-EUP,0.35901866673790783,1.2095460768501314,ZC,Spring,mean_of_logs
2016,ZC2-AMP,0.46539262762420297,1.7722033701172342,ZC,Spring,mean_of_logs
2016,ZC3-DEC,1.562625919561871,1.4329310459271147,ZC,Spring,mean_of_logs
2016,ZC4-CLG,0.25065765814718566,1.214860100501337,ZC,Spring,mean_of_logs
2016,ZC5-CSM,0.2437588432036662,1.0385629796357758,ZC,Spring,mean_of_logs
2017,Total,-0.2556491904037977,-0.9907465910588915,ZC,Spring,mean_of_logs
2017,ZC1-EUP,-0.30669342451013737,-0.5315440533631467,ZC,Spring,mean_of_logs
2017,ZC2-AMP,-0.6242968412176956,-1.7239694386132622,ZC,Spring,mean_of_logs
2017,ZC3-DEC,0.45094640480618525,-1.0463660583403365,ZC,Spring,mean_of_logs
2017,ZC4-CLG,0.29396683302500287,-0.9404811779761466,ZC,Spring,mean_of_logs
2017,ZC5-CSM,-1.0265548135277438,-0.9318113788295311,ZC,Spring,mean_of_logs
2018,Total,0.6718703794543709,0.21779149628290428,ZC,Spring,mean_of_logs
2018,ZC1-EUP,0.4333795645161946,0.32384396454341163,ZC,Spring,mean_of_logs
2018,ZC2-AMP,0.8399293627262266,0.3965370097696615,ZC,Spring,mean_of_logs
2018,ZC3-DEC,0.8431144290579866,0.14812221001747647,ZC,Spring,mean_of_logs
2018,ZC4-CLG,0.595523988434998,0.1729453777057242,ZC,Spring,mean_of_logs
2018,ZC5-CSM,0.3310932679201384,0.12351095243929312,ZC,Spring,mean_of_logs
2000,Total,0.34602255713133184,-1.4075698922326685,ZC,Summer,log_of_mean
2000,ZC1-EUP,0.49011482744385104,-0.7530730603181958,ZC,Summer,log_of_mean
2000,ZC2-AMP,-0.12743551637036385,1.0122821816022085,ZC,Summer,log_of_mean
2000,ZC3-DEC,-0.6492663273731167,-0.41323980288116613,ZC,Summer,log_of_mean
2000,ZC4-CLG,0.6498242016682602,-3.20484074735562,ZC,Summer,log_of_mean
2000,ZC5-CSM,-0.32118847620602575,-3.3382075615929523,ZC,Summer,log_of_mean
2001,Total,-0.169896337726392,-0.5777223581796067,ZC,Summer,log_of_mean
2001,ZC1-EUP,0.28580448272767817,-0.9744380310789273,ZC,Summer,log_of_mean
2001,ZC2-AMP,0.09858093957183739,1.3024722062370377,ZC,Summer,log_of_mean
2001,ZC3-DEC,-0.29405336518220165,0.42664207025240364,ZC,Summer,log_of_mean
2001,ZC4-CLG,0.34793678673707296,-2.2295261738715535,ZC,Summer,log_of_mean
2001,ZC5-CSM,-0.8655814947923763,-2.147468099163203,ZC,Summer,log_of_mean
2003,Total,0.49013745491924593,0.034927919572851414,ZC,Summer,log_of_mean
2003,ZC1-EUP,-1.3021450956701321,-0.29612341528891906,ZC,Summer,log_of_mean
2003,ZC2-AMP,1.6857942106532755,1.6809596428684344,ZC,Summer,log_of_mean
2003,ZC3-DEC,-6.592237189208479,0.9685159318935348,ZC,Summer,log_of_mean
2003,ZC4-CLG,0.20839445228742048,-2.2483244490634955,ZC,Summer,log_of_mean
2003,ZC5-CSM,2.129338601833793,-1.8390595300485308,ZC,Summer,log_of_mean
2004,Total,-2.3754651263020365,1.9000849903869255,ZC,Summer,log_of_mean
2004,ZC1-EUP,-2.344265699162144,0.962852187138275,ZC,Summer,log_of_mean
2004,ZC2-AMP,-1.0566019453476274,1.3410841365093222,ZC,Summer,log_of_mean
2004,ZC3-DEC,-2.209243503868652,1.5564309266016105,ZC,Summer,log_of_mean
2004,ZC4-CLG,-0.8125987875482712,0.42281658366349134,ZC,Summer,log_of_mean
2004,ZC5-CSM,-1.8188233256112885,0.4703312844206232,ZC,Summer,log_of_mean
2005,Total,-2.2840309303484867,3.2882268968283532,ZC,Summer,log_of_mean
2005,ZC1-EUP,-1.8744112125179246,1.9219332134333775,ZC,Summer,log_of_mean
2005,ZC2-AMP,-0.7928593567448584,0.8929238261037304,ZC,Summer,log_of_mean
2005,ZC3-DEC,-2.5309338264116783,2.461182330208117,ZC,Summer,log_of_mean
2005,ZC4-CLG,-0.9360994481778238,2.241762649132206,ZC,Summer,log_of_mean
2005,ZC5-CSM,-1.8760546520424084,2.058295485467984,ZC,Summer,log_of_mean
2007,Total,0.8784540080984817,3.187519445322689,ZC,Summer,log_of_mean
2007,ZC1-EUP,-2.3931873565785615,1.9627543600740527,ZC,Summer,log_of_mean
2007,ZC2-AMP,0.023745848897511943,0.8140888467000877,ZC,Summer,log_of_mean
2007,ZC3-DEC,0.7087271335238617,1.8057863105209173,ZC,Summer,log_of_mean
2007,ZC4-CLG,0.32561076550904494,2.161989219871319,ZC,Summer,log_of_mean
2007,ZC5-CSM,3.8589494380199367,1.936791211736947,ZC,Summer,log_of_mean
2008,Total,0.46231006673022,-1.6332892782075858,ZC,Summer,log_of_mean
2008,ZC1-EUP,1.3920863460876565,-1.9789337567951937,ZC,Summer,log_of_mean
2008,ZC2-AMP,-1.1183545353942945,-1.0129975742219983,ZC,Summer,log_of_mean
2008,ZC3-DEC,-0.2326404611627056,-1.0168477020688822,ZC,Summer,log_of_mean
2008,ZC4-CLG,-2.481640495385021,0.16943830736581628,ZC,Summer,log_of_mean
2008,ZC5-CSM,-0.7553365599471032,-0.38309457842247363,ZC,Summer,log_of_mean
2009,Total,-1.125658870017146,-1.4495940115046857,ZC,Summer,log_of_mean
2009,ZC1-EUP,-0.07649323571939402,-1.4113950802588253,ZC,Summer,log_of_mean
2009,ZC2-AMP,-1.7522378630735493,-0.3720296762056018,ZC,Summer,log_of_mean
2009,ZC3-DEC,0.5724058500854644,-1.3180157213395678,ZC,Summer,log_of_mean
2009,ZC4-CLG,-1.0423364043006191,-0.6962554128155141,ZC,Summer,log_of_mean
2009,ZC5-CSM,0.23068956473245142,-0.9710608974661719,ZC,Summer,log_of_mean
2010,Total,-0.0311241412483983,-0.24018296583908907,ZC,Summer,log_of_mean
2010,ZC1-EUP,0.9342180089154913,-0.5155884442821059,ZC,Summer,log_of_mean
2010,ZC2-AMP,-1.4281110417518048,-0.3933960632913877,ZC,Summer,log_of_mean
2010,ZC3-DEC,0.8368610209772104,-0.03171624982215568,ZC,Summer,log_of_mean
2010,ZC4-CLG,-0.25358368724567676,0.476043064967189,ZC,Summer,log_of_mean
2010,ZC5-CSM,-1.239426856981324,-0.013186894922208151,ZC,Summer,log_of_mean
2011,Total,1.5666509293632152,0.045277990235160145,ZC,Summer,log_of_mean
2011,ZC1-EUP,0.42221174745904266,0.7953840345190386,ZC,Summer,log_of_mean
2011,ZC2-AMP,0.7060423231326206,-2.066492469911573,ZC,Summer,log_of_mean
2011,ZC3-DEC,0.13350682933425642,-1.7342368901096847,ZC,Summer,log_of_mean
2011,ZC4-CLG,1.4881773556272921,0.7824784216945421,ZC,Summer,log_of_mean
2011,ZC5-CSM,0.6319472478095925,1.0745530598323452,ZC,Summer,log_of_mean
2012,Total,-0.4281306270828322,-0.8379272248222931,ZC,Summer,log_of_mean
2012,ZC1-EUP,-1.6588473344689925,1.6412953925792786,ZC,Summer,log_of_mean
2012,ZC2-AMP,0.16470519900128894,-0.9723974766010696,ZC,Summer,log_of_mean
2012,ZC3-DEC,-0.7268476821626578,0.02863883921495665,ZC,Summer,log_of_mean
2012,ZC4-CLG,0.8379233557199792,1.7235892660189869,ZC,Summer,log_of_mean
2012,ZC5-CSM,-0.4709437660348172,1.9115867917564515,ZC,Summer,log_of_mean
2013,Total,-0.613127723778254,1.2324176304170482,ZC,Summer,log_of_mean
2013,ZC1-EUP,-0.04418086729918419,0.4919342694134561,ZC,Summer,log_of_mean
2013,ZC2-AMP,0.10577687031053436,0.5988405628355628,ZC,Summer,log_of_mean
2013,ZC3-DEC,-1.4263981527391474,1.265036482454337,ZC,Summer,log_of_mean
2013,ZC4-CLG,-0.20174421783988056,0.7402817603146965,ZC,Summer,log_of_mean
2013,ZC5-CSM,-0.5231378706873901,0.5211576951122487,ZC,Summer,log_of_mean
2014,Total,0.4258506390868575,0.588011510930684,ZC,Summer,log_of_mean
2014,ZC1-EUP,0.30197628954013084,0.22480587780023112,ZC,Summer,log_of_mean
2014,ZC2-AMP,0.8467838510842034,-0.0194688774877917,ZC,Summer,log_of_mean
2014,ZC3-DEC,-0.09695213863503466,0.021564861842080525,ZC,Summer,log_of_mean
2014,ZC4-CLG,0.24054219047226427,0.5907109501507216,ZC,Summer,log_of_mean
2014,ZC5-CSM,0.9623630606848307,0.49641187389724695,ZC,Summer,log_of_mean
