Cruise,Date.Time,DayOfYear,Station,Lat,Lon,Depth.Bottom,SampleNum,Pressure,Temperature,Salinity,DO2,MLD_bvfnoSmooth,bvf_noSmooth,Chlorophyll,Nitrate_plus_Nitrite,Silicate,Diatoms1,Diatoms2,Prasinophytes,Cryptophytes,Dinoflagellates,Haptophytes,Dictyochophytes,Raphidophytes,Cyanobacteria,TchlA,total diatoms,chlidea,Me-chlide a,sum,ratio,Total cells/ml,Total autrophs/ml,centric diatoms,pennate diatoms,prasinophytes,cryptophytes,auto dinoflagellates,prymnesiophytes,dictyochophytes,raphidophytes,chlorophytes,euglenophytes,UID autotroph,unidentified dinoflagellates,unidentified flagellates,Dominant Species,closest_ecospace_time,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,ssc-DIA,ssc-FLA,ssc-CIL,sdomain,ecospace_closest_lat,ecospace_closest_lon
2017-005,2017-06-03 06:02:00,154,CPF1,49.366,-124.083,243.0,398,1.5,12.16,26.75,8.06,8.0,0.00118718,15.09,1.8,9.24,10.44,0.1,0.04,0.48,0.26,0.28,0.0,0.0,0.0,11.59,10.53,1.439,2.39,3.829,0.33,,,,,,,,,,,,,,,,,2017-06-04 00:00:00,2.304,1.843,0.372,1.107,0.82,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.37228393554688,-124.08576965332033
2017-005,2017-06-03 08:54:00,154,22,49.671,-124.272,352.0,410,1.1,13.92,20.28,7.11,14.0,0.003640834,3.79,2.33,25.78,2.38,0.0,0.03,0.27,0.11,0.12,0.01,0.03,0.0,2.95,2.38,0.084,0.211,0.295,0.1,1524,1382.0,812.0,387.0,8.0,104.0,0.0,0.0,21.0,0.0,4.0,0.0,46.0,54.0,87.0,Chaetoceros socialis,2017-06-04 00:00:00,1.535,1.808,0.338,1.093,0.861,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.67061996459961,-124.27959442138672
2017-005,2017-06-03 11:12:00,154,24,49.505,-124.099,425.0,413,1.2,14.18,18.62,7.14,7.0,0.005916197,5.46,1.67,28.56,3.34,0.0,0.03,0.7,0.14,0.12,0.01,0.08,0.0,4.42,3.34,0.099,0.298,0.397,0.09,,,,,,,,,,,,,,,,,2017-06-04 00:00:00,1.905,1.848,0.353,1.081,0.836,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.50614547729492,-124.09828948974608
2017-005,2017-06-03 13:37:00,155,28,49.401,-123.754,135.0,9416,1.5,14.07,14.76,7.11,5.0,0.007861299,3.38,3.03,42.22,1.81,0.0,0.02,0.42,0.07,0.06,0.01,0.02,0.0,2.43,1.81,0.049,0.2,0.249,0.103,,,,,,,,,,,,,,,,,2017-06-04 00:00:00,1.832,2.015,0.401,0.964,0.74,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.39785385131836,-123.76123046875
2017-005,2017-06-03 16:17:00,155,GEO1,49.251,-123.752,397.0,425,0.9,12.82,23.93,7.56,4.0,0.00355749,4.02,5.26,28.9,2.81,0.0,0.0,0.38,0.07,0.03,0.0,0.06,0.02,3.36,2.81,0.135,0.192,0.327,0.097,490,483.0,156.0,201.0,9.0,63.0,0.0,0.0,4.0,0.0,17.0,0.0,33.0,3.0,4.0,Skeletonema costatum/Pseudo-nitzschia spp.,2017-06-04 00:00:00,2.288,1.937,0.379,1.027,0.763,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.2464714050293,-123.75408935546876
2017-005,2017-06-03 19:31:00,155,38,49.199,-123.439,305.0,428,1.4,15.16,12.9,7.57,7.0,0.009503091,5.48,1.39,37.55,1.46,0.0,0.11,2.24,0.38,0.12,0.01,0.0,0.01,4.32,1.46,0.056,0.132,0.188,0.044,,,,,,,,,,,,,,,,,2017-06-04 00:00:00,2.585,1.958,0.392,0.973,0.741,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.190711975097656,-123.44116973876952
2017-005,2017-06-03 21:23:00,155,41,49.055,-123.373,245.0,441,1.5,13.06,13.61,7.14,3.0,0.008225785,1.01,6.34,66.25,0.12,0.0,0.02,0.25,0.06,0.0,0.0,0.03,0.02,0.49,0.12,0.0,0.024,0.024,0.049,,,,,,,,,,,,,,,,,2017-06-04 00:00:00,2.571,1.855,0.386,1.014,0.783,1.3519999980926514,0.2879999876022339,0.07900000363588333,SGS,49.061614990234375,-123.37172698974608
2017-064,2017-06-22 01:40:00,173,SI,48.652,-123.5,180.0,9,0.6,13.76,30.39,7.11,10.0,0.001470699,2.82,6.51,23.59,0.03,0.0,0.14,0.48,0.91,0.45,0.13,0.04,0.0,2.19,0.03,0.032,0.0,0.032,0.015,,,,,,,,,,,,,,,,,2017-06-22 00:00:00,2.26,1.841,0.366,1.146,0.882,5.4120001792907715,0.3089999854564667,0.22300000488758087,SGS,48.65838623046875,-123.49950408935545
2017-064,2017-06-22 04:52:00,173,59,48.63,-123.243,229.0,23,1.2,10.75,30.54,4.93,3.0,0.000221073,0.65,18.42,34.74,0.1,0.05,0.04,0.17,0.07,0.04,0.01,0.01,0.0,0.49,0.15,0.0,0.0,0.0,0.0,487,374.0,85.0,33.0,10.0,125.0,13.0,9.0,11.0,0.0,6.0,3.0,80.0,52.0,62.0,Chaetoceros sp. (hyalochaete),2017-06-22 00:00:00,1.394,1.039,0.201,0.557,0.556,5.4120001792907715,0.3089999854564667,0.22300000488758087,SGI,48.62664794921875,-123.2475814819336
2017-064,2017-06-22 17:07:00,174,102,48.5,-124.735,252.0,39,1.3,11.98,33.82,6.13,11.0,0.000528801,2.2,15.08,29.0,0.4,0.04,0.3,0.61,0.55,0.29,0.06,0.09,0.0,2.34,0.44,0.084,0.066,0.15,0.064,1990,1461.0,266.0,50.0,75.0,412.0,162.0,17.0,42.0,0.0,37.0,0.0,400.0,71.0,458.0,mix,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-22 20:56:00,174,75,48.47,-124.546,220.0,54,0.6,12.3,33.85,6.34,29.0,0.000584002,2.8,12.56,26.56,0.51,0.11,0.2,0.77,0.62,0.36,0.08,0.07,0.01,2.73,0.62,0.157,0.195,0.352,0.129,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 01:47:00,174,72,48.311,-124.067,186.0,68,1.1,11.42,33.28,5.57,34.0,0.000678155,1.41,20.19,34.47,0.0,0.0,0.2,0.71,0.2,0.07,0.01,0.07,0.0,1.25,0.0,0.018,0.0,0.018,0.014,1274,1108.0,17.0,46.0,42.0,595.0,154.0,8.0,0.0,0.0,12.0,0.0,233.0,4.0,162.0,Telaulax spp/ Heterocapsa rotundata,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 04:49:00,174,69,48.26,-123.719,177.0,81,1.2,10.7,31.85,5.32,34.0,0.000618114,1.25,19.69,33.36,0.0,0.06,0.19,0.49,0.1,0.06,0.02,0.03,0.0,0.96,0.06,0.005,0.0,0.005,0.005,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 07:58:00,174,ADCP,48.233,-123.3,121.0,92,1.6,10.85,31.24,5.29,59.0,0.000350747,0.66,19.76,33.35,0.0,0.02,0.09,0.39,0.04,0.03,0.0,0.03,0.0,0.61,0.02,0.0,0.0,0.0,0.0,459,391.0,23.0,3.0,21.0,216.0,16.0,1.0,7.0,1.0,0.0,0.0,102.0,13.0,54.0,sm. Flagellates,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 10:44:00,174,65,48.265,-123.164,125.0,103,1.8,10.63,29.6,5.03,107.0,0.00050596,1.06,20.6,34.91,0.16,0.04,0.1,0.42,0.16,0.06,0.01,0.05,0.0,0.99,0.2,0.026,0.038,0.064,0.064,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 12:35:00,175,63,48.243,-122.975,153.0,107,1.3,10.56,31.46,5.13,29.0,0.000583636,3.21,,,2.0,0.11,0.05,0.33,0.13,0.2,0.0,0.06,0.0,2.89,2.11,0.086,0.183,0.269,0.093,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 13:49:00,175,62,48.38,-123.044,147.0,119,1.6,10.64,30.41,5.07,68.0,0.000358261,3.05,18.98,35.63,1.41,0.14,0.11,0.57,0.19,0.16,0.02,0.12,0.0,2.72,1.56,0.091,0.223,0.314,0.115,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-064,2017-06-23 22:43:00,175,56,48.774,-123.029,205.0,134,1.0,12.29,30.31,5.59,2.0,0.00179152,2.29,13.53,39.19,1.01,0.0,0.22,0.55,0.14,0.13,0.02,0.08,0.0,2.16,1.01,0.053,0.104,0.157,0.073,1092,879.0,450.0,17.0,47.0,173.0,3.0,13.0,13.0,0.0,7.0,10.0,147.0,40.0,173.0,Chaetoceros socialis,2017-06-25 00:00:00,2.698,1.915,0.42,1.138,0.88,0.49399998784065247,0.8960000276565552,0.14499999582767487,SGI,48.77114868164063,-123.0221481323242
2017-064,2017-06-24 04:39:00,175,46,48.856,-123.18,179.0,147,1.3,15.11,30.96,7.0,5.0,0.003268526,2.73,1.44,22.58,1.34,0.05,0.55,0.51,0.06,0.21,0.05,0.06,0.0,2.82,1.39,0.035,0.067,0.102,0.036,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.621,1.834,0.362,1.086,0.851,0.15000000596046448,1.899999976158142,0.21299999952316284,SGI,48.85482025146485,-123.17511749267578
2017-064,2017-06-24 08:40:00,175,42,49.03,-123.436,321.0,164,1.1,15.54,31.04,6.98,13.0,0.003829081,3.06,0.04,19.71,1.68,0.01,0.14,0.32,0.09,0.23,0.02,0.05,0.0,2.54,1.69,0.112,0.427,0.539,0.212,1711,1581.0,1252.0,60.0,16.0,62.0,26.0,63.0,13.0,0.0,1.0,1.0,86.0,59.0,72.0,Chaetoceros socialis,2017-06-25 00:00:00,1.17,1.721,0.323,0.923,0.755,0.15000000596046448,1.899999976158142,0.21299999952316284,SGS,49.02141189575195,-123.43959808349608
2017-064,2017-06-24 14:03:00,176,39,49.163,-123.55,378.0,182,1.2,15.41,29.88,6.93,9.0,0.003391639,2.76,0.2,29.35,1.03,0.0,0.54,0.4,0.06,0.28,0.0,0.13,0.0,2.44,1.03,0.048,0.176,0.224,0.092,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.218,1.75,0.323,0.773,0.618,0.15000000596046448,1.899999976158142,0.21299999952316284,SGS,49.16848373413086,-123.54464721679688
2017-064,2017-06-24 16:40:00,176,GEO1,49.25,-123.748,400.0,191,1.6,15.61,30.97,7.5,4.0,0.003609176,5.39,,,3.17,0.0,0.39,0.42,0.05,0.28,0.04,0.2,0.02,4.55,3.17,0.215,0.412,0.627,0.138,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.129,1.828,0.333,0.919,0.708,0.15000000596046448,1.899999976158142,0.21299999952316284,SGS,49.2464714050293,-123.75408935546876
2017-064,2017-06-24 19:30:00,176,27,49.318,-123.799,342.0,207,1.3,15.72,30.9,7.92,4.0,0.008409369,3.42,0.19,26.31,2.11,0.0,0.22,0.67,0.31,0.17,0.09,0.15,0.01,3.74,2.11,0.135,0.17,0.305,0.082,1969,1753.0,1012.0,25.0,71.0,300.0,21.0,12.0,8.0,4.0,42.0,25.0,233.0,108.0,108.0,Chaetoceros socialis,2017-06-25 00:00:00,1.763,1.821,0.343,0.767,0.591,0.15000000596046448,1.899999976158142,0.21299999952316284,SGS,49.32265853881836,-123.79879760742188
2017-064,2017-06-25 00:47:00,176,2,49.402,-124.154,277.0,9213,0.8,14.4,30.02,7.26,3.0,0.001728447,3.95,0.93,24.1,0.36,0.21,1.29,0.76,0.23,0.46,0.12,0.34,0.0,3.78,0.58,0.05,0.046,0.096,0.025,2615,2119.0,550.0,187.0,67.0,487.0,75.0,58.0,37.0,0.0,29.0,4.0,625.0,171.0,325.0,mix,2017-06-25 00:00:00,1.217,1.842,0.356,0.853,0.633,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGS,49.407962799072266,-124.15697479248045
2017-064,2017-06-25 01:42:00,176,CPF1,49.367,-124.085,245.0,9217,1.4,16.67,29.21,7.26,21.0,0.001929477,2.74,,,0.69,0.0,0.77,0.63,0.03,0.3,0.05,0.34,0.0,2.81,0.69,0.043,0.029,0.072,0.026,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.187,1.856,0.353,0.863,0.642,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGS,49.37228393554688,-124.08576965332033
2017-064,2017-06-25 04:38:00,176,3,49.444,-124.336,320.0,233,1.1,15.76,30.46,7.19,6.0,0.002901376,,1.32,37.43,0.14,0.07,1.26,0.59,0.1,0.42,0.13,0.45,0.0,3.15,0.2,0.012,0.026,0.038,0.012,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.634,1.852,0.359,0.894,0.65,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGS,49.45061111450195,-124.3359603881836
2017-064,2017-06-25 07:14:00,176,BS17,49.483,-124.767,59.0,242,1.6,17.17,27.32,6.83,6.0,0.004104452,1.42,1.19,23.41,0.22,0.0,0.39,0.37,0.1,0.04,0.02,0.17,0.01,1.32,0.22,0.005,0.021,0.026,0.02,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.155,1.891,0.383,1.053,0.797,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGN,49.4783592224121,-124.76728057861328
2017-064,2017-06-25 09:45:00,176,6,49.51,-124.463,193.0,255,1.0,14.52,25.97,6.9,5.0,0.002613576,1.12,1.24,19.81,0.06,0.03,0.34,0.31,0.01,0.13,0.02,0.08,0.02,1.0,0.09,0.005,0.032,0.037,0.037,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.449,1.865,0.36,0.882,0.645,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGN,49.510208129882805,-124.46824645996092
2017-064,2017-06-25 12:30:00,177,9,49.592,-124.639,169.0,268,0.8,15.69,29.2,6.89,9.0,0.002522768,1.4,0.94,19.26,0.02,0.04,0.36,0.41,0.02,0.18,0.08,0.16,0.02,1.29,0.07,0.0,0.004,0.004,0.003,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.386,1.876,0.363,0.946,0.696,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGN,49.58761596679688,-124.63603973388672
2017-064,2017-06-25 15:12:00,177,12,49.727,-124.68,355.0,285,1.3,15.81,27.26,7.04,6.0,0.003028123,1.23,0.69,19.86,0.21,0.0,0.22,0.32,0.09,0.09,0.01,0.11,0.02,1.07,0.21,0.018,0.0,0.018,0.017,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.636,1.832,0.354,0.759,0.565,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGN,49.727420806884766,-124.67367553710936
2017-064,2017-06-25 20:14:00,177,16,49.962,-125.147,150.0,297,1.1,12.09,30.43,5.84,8.0,0.001257055,2.42,12.92,34.26,0.0,0.13,0.95,0.95,0.11,0.13,0.07,0.15,0.02,2.5,0.13,0.032,0.04,0.072,0.029,,,,,,,,,,,,,,,,,2017-06-25 00:00:00,1.487,1.887,0.37,0.922,0.693,1.3819999694824219,2.9509999752044678,0.3089999854564667,SGN,49.97072219848633,-125.1448974609375
2017-064,2017-06-26 01:21:00,177,14,49.883,-124.994,316.0,313,0.7,12.96,27.59,7.15,5.0,0.000898114,4.7,5.08,28.35,0.75,0.07,0.34,0.65,0.06,0.05,0.04,0.1,0.01,2.09,0.82,0.082,0.069,0.151,0.072,2877,2477.0,1066.0,125.0,154.0,708.0,37.0,4.0,75.0,0.0,8.0,4.0,296.0,42.0,358.0,Chaetoceros socialis,2017-06-25 00:00:00,1.813,1.889,0.369,1.026,0.744,0.08799999952316284,1.7949999570846558,0.20200000703334808,SGN,49.887741088867195,-124.9930953979492
2017-064,2017-06-26 07:11:00,177,22,49.67,-124.273,351.0,317,1.0,16.77,28.91,8.23,4.0,0.003166887,2.39,,,1.04,0.0,0.18,0.6,0.06,0.28,0.01,0.1,0.07,2.33,1.04,0.044,0.076,0.12,0.051,1965,1807.0,978.0,158.0,46.0,183.0,4.0,133.0,96.0,0.0,4.0,0.0,204.0,62.0,96.0,Chaetoceros socialis,2017-06-25 00:00:00,1.102,1.873,0.354,0.688,0.512,0.08799999952316284,1.7949999570846558,0.20200000703334808,SGS,49.67061996459961,-124.27959442138672
2017-009,2017-08-31 22:35:00,244,HARO59,48.616,-123.245,222.0,14,1.2,13.59,28.26,5.35,10.0,0.000687072,7.62,12.94,37.39,2.67,1.32,0.05,0.5,0.27,0.0,2.43,0.08,0.04,7.36,3.99,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017-09-02 00:00:00,2.376,1.789,0.374,1.093,0.792,0.12399999797344208,1.2050000429153442,0.21400000154972076,SGI,48.614791870117195,-123.23755645751952
2017-009,2017-09-10 05:31:00,253,14,49.883,-124.994,312.0,454,1.9,12.06,28.66,4.74,12.0,0.000555666,1.19,19.4,49.87,0.25,0.09,0.19,0.46,0.03,0.1,0.01,0.0,0.03,1.16,0.34,0.006,0.0,0.006,0.005,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.776,2.043,0.374,0.876,0.475,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGN,49.887741088867195,-124.9930953979492
2017-009,2017-09-10 07:33:00,253,11,49.705,-124.724,294.0,468,1.2,14.96,27.96,5.54,13.0,0.0011897,0.89,8.57,35.89,0.31,0.05,0.1,0.18,0.02,0.12,0.0,0.01,0.02,0.82,0.36,0.018,0.0,0.018,0.022,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.629,2.135,0.395,0.908,0.467,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGN,49.710548400878906,-124.72035217285156
2017-009,2017-09-10 10:15:00,253,CPF2,49.467,-124.501,345.0,471,1.1,16.11,27.78,5.52,11.0,0.001456307,1.76,5.96,35.1,0.0,0.13,0.73,0.62,0.0,0.33,0.02,0.0,0.11,1.94,0.13,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.061,2.282,0.422,0.799,0.346,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGN,49.4697494506836,-124.4948959350586
2017-009,2017-09-10 17:37:00,254,BS11,49.483,-124.767,61.0,479,1.4,13.83,28.33,4.94,16.0,0.000860145,2.43,13.78,44.42,1.02,0.0,0.16,0.32,0.02,0.21,0.02,0.1,0.09,1.93,1.02,0.039,0.015,0.054,0.028,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.261,2.185,0.414,0.942,0.513,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGN,49.4783592224121,-124.76728057861328
2017-009,2017-09-10 20:40:00,254,CPF1,49.366,-124.085,241.0,482,1.7,16.14,27.22,5.5,11.0,0.001763933,1.73,6.31,33.38,0.0,0.0,0.45,0.94,0.06,0.23,0.01,0.05,0.19,1.92,0.0,0.004,0.0,0.004,0.002,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,0.935,2.314,0.427,0.76,0.31,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGS,49.37228393554688,-124.08576965332033
2017-009,2017-09-10 23:24:00,254,22,49.671,-124.272,350.0,496,1.6,16.63,26.27,5.45,9.0,0.001589135,2.26,5.18,31.71,0.0,0.04,0.63,1.62,0.04,0.52,0.03,0.0,0.13,3.01,0.04,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.046,2.33,0.408,0.854,0.359,0.003000000026077032,1.7610000371932983,0.13899999856948853,SGS,49.67061996459961,-124.27959442138672
2017-009,2017-09-11 01:37:00,254,24,49.506,-124.1,423.0,485,1.7,16.74,26.7,5.69,8.0,0.001735434,2.88,4.12,32.09,0.34,0.0,0.34,1.21,0.02,0.29,0.0,0.05,0.11,2.35,0.34,0.0,0.017,0.017,0.007,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.205,2.276,0.41,0.86,0.376,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.50614547729492,-124.09828948974608
2017-009,2017-09-11 04:16:00,254,28,49.4,-123.755,136.0,499,1.7,16.91,24.44,5.98,11.0,0.002268586,3.6,3.83,30.1,0.7,0.0,0.52,1.86,0.03,0.5,0.0,0.05,0.11,3.77,0.7,0.017,0.0,0.017,0.005,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,0.833,1.927,0.318,0.757,0.376,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.39785385131836,-123.76123046875
2017-009,2017-09-11 05:49:00,254,GEO1,49.251,-123.749,400.0,510,1.9,15.85,27.48,5.27,8.0,0.001513989,1.12,15.24,42.34,0.21,0.0,0.26,0.55,0.02,0.17,0.02,0.03,0.07,1.32,0.21,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,0.556,2.239,0.422,0.747,0.321,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.2464714050293,-123.75408935546876
2017-009,2017-09-11 08:14:00,254,40,49.142,-123.614,156.0,513,1.3,12.67,28.27,4.3,5.0,0.001388311,0.63,14.93,40.71,0.0,0.11,0.12,0.28,0.01,0.07,0.02,0.02,0.03,0.66,0.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,0.937,2.225,0.415,0.788,0.356,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.14012145996094,-123.62250518798828
2017-009,2017-09-11 09:23:00,254,38,49.201,-123.44,304.0,516,1.4,17.25,25.41,5.79,7.0,0.003361731,3.09,3.74,32.46,0.11,0.0,0.42,1.54,0.0,0.43,0.01,0.04,0.05,2.6,0.11,0.039,0.015,0.054,0.021,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.225,2.126,0.402,0.941,0.487,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.20813751220703,-123.43565368652344
2017-009,2017-09-11 10:50:00,254,41,49.054,-123.372,239.0,527,1.4,16.36,20.06,5.4,5.0,0.006998954,2.28,8.4,46.4,0.43,0.14,0.26,0.95,0.02,0.27,0.03,0.01,0.04,2.14,0.56,0.034,0.033,0.067,0.031,,,,,,,,,,,,,,,,,2017-09-11 00:00:00,1.863,2.191,0.405,0.916,0.469,0.009999999776482582,1.194000005722046,0.17900000512599945,SGS,49.061614990234375,-123.37172698974608
2017-065,2017-10-04 00:41:00,277,SI,48.652,-123.51,180.0,9,0.9,12.72,29.23,7.89,66.0,0.000407624,22.27,4.26,26.07,14.12,0.19,0.0,0.0,0.29,0.38,0.0,0.0,0.0,14.97,14.3,0.737,1.227,1.964,0.131,,,,,,,,,,,,,,,,,2017-10-05 00:00:00,2.001,1.987,0.385,1.069,0.679,0.032999999821186066,0.24400000274181366,0.1899999976158142,SGS,48.65264129638672,-123.51510620117188
2017-065,2017-10-05 14:59:00,279,102,48.5,-124.734,253.0,23,1.3,10.7,31.24,4.77,22.0,0.000532752,1.45,22.21,41.78,0.5,0.18,0.06,0.14,0.09,0.23,0.01,0.09,0.01,1.32,0.68,0.031,0.054,0.085,0.064,461,241.0,36.0,20.0,24.0,62.0,10.0,16.0,13.0,3.0,0.0,3.0,54.0,20.0,201.0,mix,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-05 17:40:00,279,75,48.47,-124.547,224.0,37,1.3,10.98,31.0,4.92,30.0,0.000554981,2.59,22.88,42.2,1.14,0.25,0.06,0.24,0.14,0.26,0.0,0.07,0.01,2.17,1.39,0.083,0.155,0.238,0.11,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-05 21:55:00,279,72,48.308,-124.064,188.0,50,1.1,10.49,31.2,4.47,44.0,0.000416323,4.48,23.36,43.72,2.68,0.41,0.02,0.15,0.1,0.13,0.03,0.05,0.0,3.58,3.09,0.256,0.434,0.69,0.193,665,497.0,199.0,129.0,16.0,49.0,19.0,7.0,14.0,1.0,0.0,0.0,63.0,10.0,158.0,Pseudo-nitzschia cf. seriata ,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 00:39:00,279,69,48.26,-123.72,176.0,62,1.5,11.07,31.27,4.72,15.0,0.000392873,5.36,20.57,40.08,2.74,0.53,0.04,0.15,0.21,0.11,0.02,0.1,0.0,3.9,3.27,0.246,0.434,0.68,0.174,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 04:09:00,279,ADCP,48.233,-123.301,119.0,72,0.9,10.79,31.05,4.16,4.0,0.000367279,4.38,23.84,44.83,2.7,0.57,0.04,0.16,0.11,0.11,0.0,0.08,0.0,3.78,3.27,0.105,0.126,0.232,0.061,578,429.0,153.0,87.0,13.0,77.0,19.0,3.0,3.0,3.0,6.0,0.0,64.0,21.0,128.0,Pseudo-nitzschia cf. pungens/ Chaetoceros spp.  ,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 07:05:00,279,65,48.265,-123.164,127.0,82,1.5,10.48,30.83,4.1,60.0,0.000527347,4.46,24.08,45.52,2.75,0.49,0.01,0.12,0.06,0.06,0.0,0.0,0.0,3.48,3.24,0.121,0.177,0.298,0.086,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 09:30:00,279,63,48.243,-122.975,153.0,85,1.5,10.59,31.33,3.62,96.0,0.000288404,2.63,,,1.19,0.55,0.02,0.09,0.07,0.04,0.01,0.03,0.0,1.99,1.74,0.071,0.108,0.179,0.09,391,226.0,47.0,89.0,6.0,42.0,0.0,4.0,9.0,1.0,4.0,1.0,23.0,33.0,132.0,Pseudo-nitzschia cf. pungens ,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 10:52:00,279,62,48.38,-123.043,149.0,95,5.0,10.47,30.8,4.15,27.0,0.000385626,3.33,24.25,46.15,1.3,0.43,0.02,0.12,0.06,0.06,0.02,0.0,0.0,2.01,1.72,0.029,0.027,0.056,0.028,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2017-065,2017-10-06 14:05:00,280,59,48.63,-123.243,231.0,110,1.5,10.54,30.3,3.84,69.0,0.000262189,2.31,23.79,48.88,1.2,0.29,0.05,0.18,0.04,0.07,0.03,0.02,0.01,1.9,1.5,0.033,0.046,0.079,0.042,347,229.0,55.0,24.0,64.0,70.0,4.0,1.0,1.0,1.0,0.0,0.0,8.0,13.0,105.0,Chaetoceros debilis,2017-10-08 00:00:00,1.877,1.352,0.267,0.885,0.758,0.006000000052154064,0.30799999833106995,0.1679999977350235,SGI,48.62664794921875,-123.2475814819336
