date,season,group,obs_biomass,model_biomass
2015-04-04,Spring,ZC1-EUP,0.237722877640949,0.3481935
2015-04-04,Spring,ZC1-EUP,0.56041887038297,0.3481935
2015-04-04,Spring,ZC1-EUP,0.679478372937367,0.3481935
2015-04-05,Spring,ZC1-EUP,0.44135516290223,0.3481935
2015-04-05,Spring,ZC1-EUP,0.614840872978982,0.3481935
2015-04-05,Spring,ZC1-EUP,0.388212299229216,0.3481935
2015-04-06,Spring,ZC1-EUP,0.457452035606522,0.3481935
2015-04-09,Spring,ZC1-EUP,0.889772376779855,0.3610236
2015-04-11,Spring,ZC1-EUP,0.615340635678839,0.3749466
2015-04-11,Spring,ZC1-EUP,0.368339339086439,0.3749466
2015-04-12,Spring,ZC1-EUP,0.353793787562205,0.3749466
2015-04-12,Spring,ZC1-EUP,0.584064296776293,0.3749466
2015-04-12,Spring,ZC1-EUP,0.0689399562137198,0.3749466
2015-04-20,Spring,ZC1-EUP,0.369328909354731,0.4222986
2015-04-20,Spring,ZC1-EUP,0.565959464,0.4222986
2015-04-20,Spring,ZC1-EUP,1.92319684941714,0.4222986
2015-04-20,Spring,ZC1-EUP,1.12240209477649,0.4222986
2015-04-20,Spring,ZC1-EUP,0.636696976495089,0.4222986
2015-04-21,Spring,ZC1-EUP,0.622531198816152,0.4222986
2015-04-22,Spring,ZC1-EUP,0.505174161485531,0.4419398
2015-04-22,Spring,ZC1-EUP,1.70246352448322,0.4419398
2015-04-22,Spring,ZC1-EUP,2.41626197968991,0.4419398
2015-04-22,Spring,ZC1-EUP,0.333504753234049,0.4419398
2015-04-22,Spring,ZC1-EUP,0.699636420723944,0.4419398
2015-05-04,Spring,ZC1-EUP,0.387794531966002,0.5327331
2015-05-04,Spring,ZC1-EUP,3.48992616293545,0.5327331
2015-05-05,Spring,ZC1-EUP,2.15021667819134,0.5327331
2015-05-05,Spring,ZC1-EUP,2.32825818760146,0.5327331
2015-05-05,Spring,ZC1-EUP,1.76058838627698,0.5327331
2015-05-06,Spring,ZC1-EUP,0.62985689589188,0.5327331
2015-05-06,Spring,ZC1-EUP,0.722643981212388,0.5327331
2015-05-06,Spring,ZC1-EUP,0.38933525536466,0.5327331
2015-05-06,Spring,ZC1-EUP,8.447839512402,0.5327331
2015-05-06,Spring,ZC1-EUP,2.1833174307789,0.5327331
2015-05-13,Spring,ZC1-EUP,1.28781010867107,0.6128778
2015-05-17,Spring,ZC1-EUP,0.503935567068106,0.6389167
2015-05-20,Spring,ZC1-EUP,0.38055177136219,0.6639423
2015-05-20,Spring,ZC1-EUP,9.67222750901839,0.6639423
2015-05-20,Spring,ZC1-EUP,0.467321893082159,0.6639423
2015-05-21,Spring,ZC1-EUP,7.24516825475597,0.6639423
2015-05-21,Spring,ZC1-EUP,0.499309876767641,0.6639423
2015-05-21,Spring,ZC1-EUP,5.34377625985899,0.6639423
2015-05-21,Spring,ZC1-EUP,1.02884499395286,0.6639423
2015-05-22,Spring,ZC1-EUP,0.657667993659138,0.6859959
2015-05-22,Spring,ZC1-EUP,1.09659702836371,0.6859959
2015-05-22,Spring,ZC1-EUP,4.58823587805314,0.6859959
2015-05-25,Spring,ZC1-EUP,0.0081084242089125,0.704392
2015-06-05,Summer,ZC1-EUP,7.30745075055326,0.7317023
2015-06-06,Summer,ZC1-EUP,0.428006365284423,0.7355521
2015-06-06,Summer,ZC1-EUP,0.513592821488361,0.7355521
2015-06-06,Summer,ZC1-EUP,0.344478078375917,0.7355521
2015-06-06,Summer,ZC1-EUP,8.44023367170486,0.7355521
2015-06-06,Summer,ZC1-EUP,0.492501299882544,0.7355521
2015-06-06,Summer,ZC1-EUP,0.318971139918065,0.7355521
2015-06-06,Summer,ZC1-EUP,1.54033809247984,0.7355521
2015-06-06,Summer,ZC1-EUP,1.23944606061817,0.7355521
2015-06-06,Summer,ZC1-EUP,0.783871548585137,0.7355521
2015-06-26,Summer,ZC1-EUP,0.0111674784027556,0.746001
2015-06-27,Summer,ZC1-EUP,0.116460451776375,0.7408609
2015-06-27,Summer,ZC1-EUP,0.233241352494495,0.7408609
2015-06-27,Summer,ZC1-EUP,4.62464820234463,0.7408609
2015-06-27,Summer,ZC1-EUP,5.30212931945778,0.7408609
2015-06-28,Summer,ZC1-EUP,0.377973134281426,0.7408609
2015-06-28,Summer,ZC1-EUP,0.0891022435768158,0.7408609
2015-07-06,Summer,ZC1-EUP,0.490401755983889,0.7214873
2015-07-06,Summer,ZC1-EUP,0.213677702679674,0.7214873
2015-07-06,Summer,ZC1-EUP,0.0048392630000344,0.7214873
2015-07-07,Summer,ZC1-EUP,0.787328473503739,0.7214873
2015-07-07,Summer,ZC1-EUP,2.51428430417005,0.7214873
2015-07-07,Summer,ZC1-EUP,0.11977734702558,0.7214873
2015-07-07,Summer,ZC1-EUP,2.52400238994644,0.7214873
2015-07-08,Summer,ZC1-EUP,0.0723158003896833,0.7214873
2015-07-08,Summer,ZC1-EUP,3.71859717177537,0.7214873
2015-07-08,Summer,ZC1-EUP,4.71136857750965,0.7214873
2015-07-15,Summer,ZC1-EUP,,0.6975472
2015-07-15,Summer,ZC1-EUP,2.49487726449963,0.6975472
2015-08-03,Summer,ZC1-EUP,3.41503060965972,0.63767
2015-08-03,Summer,ZC1-EUP,0.0297172567539332,0.63767
2015-08-03,Summer,ZC1-EUP,0.0655287749756208,0.63767
