timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,Total_Biomass_C,N_Bound_gm2,N_Free_gm2
85,0.003724179,0.0001441416,0.2319871,0.02637326,0.5269147,0.4418386,0.07847864,0.5867169,0.4178275,0.002327557,0.02442415,0.219495,0.03358968,0.8696892,0.7426491,0.3434606,1.544148,0.9706016,0.2901113,0.1692758,2.52415,2.612334,1978-09-11,Fall,2.8048609,8.338775648648648,20.66122435135135
86,0.003715292,0.0001438536,0.2317261,0.0263562,0.5268658,0.4417438,0.07849568,0.5868131,0.4179256,0.002324849,0.02443537,0.2194265,0.03359171,0.8696821,0.742632,0.34346,1.544157,0.9706087,0.2901134,0.1692757,2.524096,2.612329,1978-09-14,Fall,2.8048791,8.338829756756756,20.661170243243244
87,0.003706546,0.0001435718,0.2314711,0.02633956,0.5268202,0.441655,0.07851323,0.5869076,0.4180201,0.002322227,0.02444641,0.2193613,0.03359366,0.869675,0.7426153,0.3434595,1.544166,0.9706154,0.2901155,0.1692756,2.524044,2.612324,1978-09-17,Fall,2.8048969,8.338882675675675,20.661117324324323
88,0.003697939,0.0001432961,0.2312221,0.0263233,0.5267777,0.4415719,0.07853124,0.5870004,0.4181113,0.002319689,0.02445728,0.2192992,0.03359554,0.8696681,0.7425988,0.343459,1.544174,0.9706219,0.2901175,0.1692756,2.523992,2.61232,1978-09-20,Fall,2.8049134000000002,8.33893172972973,20.66106827027027
89,0.00368947,0.0001430265,0.230979,0.02630743,0.5267382,0.4414943,0.07854969,0.5870914,0.4181993,0.002317233,0.02446796,0.2192401,0.03359735,0.8696613,0.7425826,0.3434584,1.544182,0.9706282,0.2901194,0.1692755,2.523942,2.612315,1978-09-23,Fall,2.8049296,8.338979891891892,20.661020108108108
90,0.003681139,0.0001427627,0.2307415,0.02629194,0.5267015,0.441422,0.07856853,0.5871808,0.4182841,0.002314857,0.02447847,0.2191839,0.03359908,0.8696547,0.7425668,0.343458,1.54419,0.9706343,0.2901212,0.1692754,2.523893,2.612311,1978-09-26,Fall,2.8049455,8.339027162162163,20.66097283783784
91,0.003672944,0.0001425048,0.2305096,0.02627682,0.5266674,0.4413546,0.07858773,0.5872684,0.4183659,0.002312558,0.02448879,0.2191304,0.03360075,0.8696481,0.7425511,0.3434576,1.544197,0.9706401,0.290123,0.1692753,2.523845,2.612307,1978-09-29,Fall,2.8049601,8.339070567567568,20.660929432432432
92,0.003664884,0.0001422527,0.2302831,0.02626204,0.5266359,0.441292,0.07860726,0.5873542,0.4184446,0.002310333,0.02449893,0.2190795,0.03360236,0.8696417,0.7425359,0.3434572,1.544204,0.9706457,0.2901247,0.1692753,2.523798,2.612303,1978-10-02,Fall,2.8049744,8.33911308108108,20.66088691891892
93,0.003656957,0.0001420062,0.2300619,0.02624762,0.5266067,0.4412339,0.07862709,0.5874383,0.4185205,0.002308181,0.02450888,0.2190312,0.03360391,0.8696353,0.7425209,0.3434569,1.544211,0.9706511,0.2901263,0.1692752,2.523752,2.612299,1978-10-05,Fall,2.8049884,8.339154702702702,20.6608452972973
94,0.003649162,0.0001417653,0.229846,0.02623354,0.5265797,0.4411801,0.07864718,0.5875205,0.4185937,0.002306099,0.02451864,0.2189853,0.0336054,0.8696291,0.7425063,0.3434565,1.544217,0.9706563,0.2901279,0.1692751,2.523707,2.612295,1978-10-08,Fall,2.8050012,8.339192756756756,20.660807243243244
95,0.003641499,0.0001415298,0.2296351,0.02621978,0.5265548,0.4411303,0.07866751,0.587601,0.4186641,0.002304086,0.02452821,0.2189417,0.03360683,0.869623,0.742492,0.3434562,1.544223,0.9706614,0.2901294,0.1692751,2.523664,2.612292,1978-10-11,Fall,2.8050138,8.339230216216215,20.660769783783785
96,0.003633965,0.0001412997,0.2294292,0.02620635,0.5265318,0.4410845,0.07868804,0.5876797,0.418732,0.00230214,0.0245376,0.2189004,0.03360822,0.869617,0.742478,0.343456,1.544229,0.9706663,0.2901308,0.169275,2.523621,2.612288,1978-10-14,Fall,2.8050261,8.339266783783783,20.660733216216215
97,0.003626558,0.0001410749,0.2292282,0.02619323,0.5265107,0.4410423,0.07870876,0.5877566,0.4187973,0.002300257,0.02454681,0.2188611,0.03360955,0.8696113,0.7424643,0.3434557,1.544235,0.970671,0.2901322,0.169275,2.523579,2.612284,1978-10-17,Fall,2.8050382,8.339302756756755,20.660697243243245
98,0.003619279,0.0001408552,0.2290319,0.02618041,0.5264914,0.4410036,0.07872964,0.5878317,0.4188602,0.002298438,0.02455582,0.2188239,0.03361083,0.8696055,0.7424509,0.3434555,1.54424,0.9706756,0.2901336,0.1692749,2.523538,2.612281,1978-10-20,Fall,2.8050492,8.339335459459459,20.66066454054054
99,0.003612125,0.0001406406,0.2288403,0.0261679,0.5264737,0.4409683,0.07875066,0.5879051,0.4189208,0.002296678,0.02456466,0.2187887,0.03361206,0.8695999,0.7424378,0.3434553,1.544245,0.9706799,0.2901348,0.1692749,2.523498,2.612278,1978-10-23,Fall,2.8050597,8.339366675675675,20.660633324324323
100,0.003605094,0.0001404311,0.2286532,0.02615567,0.5264575,0.4409361,0.07877179,0.5879768,0.418979,0.002294978,0.02457331,0.2187553,0.03361325,0.8695945,0.7424251,0.3434551,1.54425,0.9706841,0.2901361,0.1692748,2.523459,2.612275,1978-10-26,Fall,2.8050702000000003,8.339397891891892,20.660602108108108
101,0.003598186,0.0001402264,0.2284706,0.02614372,0.5264428,0.4409069,0.07879301,0.5880467,0.4190352,0.002293335,0.02458178,0.2187236,0.0336144,0.8695891,0.7424126,0.3434549,1.544255,0.9706882,0.2901372,0.1692748,2.523421,2.612271,1978-10-29,Fall,2.8050803999999996,8.339428216216215,20.660571783783787
102,0.003591398,0.0001400266,0.2282923,0.02613205,0.5264295,0.4408805,0.07881431,0.5881149,0.4190892,0.002291748,0.02459006,0.2186937,0.0336155,0.8695839,0.7424005,0.3434548,1.544259,0.9706921,0.2901384,0.1692747,2.523383,2.612268,1978-11-01,Winter,2.8050895000000002,8.339455270270271,20.66054472972973
103,0.00358473,0.0001398314,0.2281182,0.02612065,0.5264174,0.4408568,0.07883565,0.5881813,0.4191411,0.002290213,0.02459817,0.2186654,0.03361656,0.8695788,0.7423886,0.3434547,1.544264,0.9706959,0.2901395,0.1692747,2.523347,2.612265,1978-11-04,Winter,2.8050994,8.339484702702702,20.660515297297298
104,0.00357818,0.0001396409,0.2279483,0.02610951,0.5264065,0.4408357,0.07885703,0.5882461,0.4191912,0.002288732,0.0246061,0.2186387,0.03361759,0.8695738,0.742377,0.3434545,1.544268,0.9706995,0.2901405,0.1692746,2.523311,2.612262,1978-11-07,Winter,2.805108,8.33951027027027,20.66048972972973
105,0.003571745,0.000139455,0.2277824,0.02609863,0.5263967,0.4408169,0.07887842,0.5883093,0.4192393,0.0022873,0.02461386,0.2186135,0.03361857,0.8695689,0.7423658,0.3434544,1.544272,0.970703,0.2901415,0.1692746,2.523277,2.61226,1978-11-10,Winter,2.8051165,8.33953554054054,20.66046445945946
106,0.003565426,0.0001392735,0.2276205,0.02608799,0.5263879,0.4408005,0.07889982,0.5883708,0.4192856,0.002285917,0.02462145,0.2185896,0.03361952,0.8695642,0.7423548,0.3434543,1.544275,0.9707064,0.2901425,0.1692745,2.523243,2.612257,1978-11-13,Winter,2.8051239,8.33955754054054,20.66044245945946
107,0.003559219,0.0001390963,0.2274624,0.0260776,0.5263802,0.4407862,0.07892119,0.5884307,0.4193301,0.002284582,0.02462887,0.2185672,0.03362044,0.8695595,0.742344,0.3434542,1.544279,0.9707096,0.2901434,0.1692745,2.52321,2.612254,1978-11-16,Winter,2.8051319999999995,8.339581621621619,20.66041837837838
108,0.003553124,0.0001389234,0.2273081,0.02606744,0.5263733,0.4407739,0.07894254,0.5884891,0.419373,0.002283292,0.02463612,0.218546,0.03362132,0.869555,0.7423336,0.3434542,1.544282,0.9707127,0.2901443,0.1692744,2.523177,2.612252,1978-11-19,Winter,2.805139,8.339602432432432,20.660397567567568
109,0.003547139,0.0001387548,0.2271575,0.02605751,0.5263673,0.4407636,0.07896385,0.5885459,0.4194142,0.002282048,0.0246432,0.2185261,0.03362217,0.8695505,0.7423234,0.3434541,1.544286,0.9707158,0.2901452,0.1692744,2.523146,2.612249,1978-11-22,Winter,2.8051470000000003,8.339626216216217,20.660373783783783
110,0.003541263,0.0001385902,0.2270106,0.02604781,0.5263621,0.440755,0.0789851,0.5886011,0.4194539,0.002280846,0.02465012,0.2185074,0.03362299,0.8695462,0.7423134,0.343454,1.544289,0.9707187,0.290146,0.1692744,2.523115,2.612247,1978-11-25,Winter,2.8051537,8.339646135135135,20.660353864864867
111,0.003535493,0.0001384296,0.2268671,0.02603832,0.5263577,0.4407482,0.07900628,0.5886549,0.419492,0.002279686,0.02465689,0.2184898,0.03362378,0.869542,0.7423038,0.343454,1.544292,0.9707215,0.2901468,0.1692743,2.523085,2.612244,1978-11-28,Winter,2.8051603000000003,8.339665756756757,20.66033424324324
112,0.003529829,0.000138273,0.2267271,0.02602905,0.5263539,0.440743,0.07902738,0.5887071,0.4195287,0.002278567,0.02466349,0.2184733,0.03362454,0.8695378,0.7422944,0.3434539,1.544295,0.9707243,0.2901476,0.1692743,2.523056,2.612242,1978-12-01,Winter,2.8051669,8.339685378378379,20.660314621621623
113,0.003524269,0.0001381203,0.2265904,0.02601999,0.5263507,0.4407393,0.07904838,0.588758,0.419564,0.002277487,0.02466995,0.2184578,0.03362527,0.8695338,0.7422853,0.3434539,1.544297,0.9707268,0.2901483,0.1692743,2.523027,2.61224,1978-12-04,Winter,2.8051721,8.339700837837837,20.66029916216216
114,0.003518811,0.0001379713,0.2264571,0.02601113,0.5263482,0.440737,0.07906929,0.5888074,0.4195979,0.002276445,0.02467625,0.2184433,0.03362597,0.8695299,0.7422763,0.3434539,1.5443,0.9707294,0.290149,0.1692742,2.522999,2.612237,1978-12-07,Winter,2.8051784,8.339719567567567,20.660280432432433
115,0.003513454,0.000137826,0.2263269,0.02600247,0.5263462,0.4407361,0.07909007,0.5888554,0.4196305,0.00227544,0.0246824,0.2184297,0.03362665,0.8695261,0.7422676,0.3434538,1.544302,0.9707318,0.2901497,0.1692742,2.522972,2.612235,1978-12-10,Winter,2.8051835000000005,8.33973472972973,20.66026527027027
116,0.003508196,0.0001376843,0.2261999,0.025994,0.5263447,0.4407364,0.07911074,0.5889021,0.4196619,0.00227447,0.0246884,0.2184171,0.03362731,0.8695223,0.7422591,0.3434538,1.544305,0.9707341,0.2901504,0.1692741,2.522945,2.612233,1978-12-13,Winter,2.8051895,8.339752567567567,20.660247432432435
117,0.003503036,0.0001375462,0.2260759,0.02598573,0.5263437,0.4407378,0.07913128,0.5889475,0.419692,0.002273535,0.02469427,0.2184053,0.03362794,0.8695187,0.7422509,0.3434538,1.544307,0.9707364,0.290151,0.1692741,2.522919,2.612231,1978-12-16,Winter,2.8051944,8.339767135135135,20.660232864864867
118,0.003497972,0.0001374115,0.2259549,0.02597763,0.5263431,0.4407404,0.07915168,0.5889915,0.419721,0.002272634,0.02469999,0.2183943,0.03362855,0.8695152,0.7422429,0.3434538,1.544309,0.9707386,0.2901516,0.1692741,2.522893,2.612229,1978-12-19,Winter,2.8051992,8.339781405405406,20.660218594594596
119,0.003493003,0.0001372803,0.2258369,0.02596971,0.5263429,0.440744,0.07917194,0.5890343,0.4197489,0.002271765,0.02470557,0.2183841,0.03362914,0.8695117,0.7422351,0.3434538,1.544312,0.9707407,0.2901522,0.169274,2.522869,2.612227,1978-12-22,Winter,2.8052049,8.339798351351352,20.66020164864865
120,0.003488127,0.0001371523,0.2257217,0.02596197,0.5263431,0.4407486,0.07919204,0.5890759,0.4197758,0.002270927,0.02471102,0.2183746,0.0336297,0.8695084,0.7422276,0.3434538,1.544314,0.9707428,0.2901528,0.169274,2.522845,2.612225,1978-12-25,Winter,2.8052096,8.339812324324324,20.660187675675676
121,0.003483343,0.0001370276,0.2256093,0.0259544,0.5263436,0.4407541,0.07921199,0.5891162,0.4198015,0.002270119,0.02471634,0.2183658,0.03363025,0.8695051,0.7422202,0.3434538,1.544315,0.9707447,0.2901533,0.1692739,2.522821,2.612223,1979-01-02,Winter,2.805213,8.339822432432433,20.660177567567565
122,0.00347865,0.000136906,0.2254996,0.025947,0.5263445,0.4407604,0.07923177,0.5891553,0.4198263,0.002269341,0.02472152,0.2183577,0.03363077,0.8695019,0.7422131,0.3434538,1.544317,0.9707466,0.2901538,0.1692739,2.522798,2.612221,1979-01-05,Winter,2.8052174,8.339835513513513,20.660164486486487
123,0.003474045,0.0001367876,0.2253925,0.02593976,0.5263456,0.4407675,0.07925138,0.5891933,0.4198502,0.002268592,0.02472658,0.2183502,0.03363128,0.8694989,0.7422061,0.3434538,1.544319,0.9707484,0.2901543,0.1692739,2.522775,2.612219,1979-01-08,Winter,2.8052216999999997,8.339848297297296,20.660151702702706
124,0.003469528,0.0001366722,0.2252881,0.02593267,0.526347,0.4407753,0.07927081,0.5892301,0.4198731,0.00226787,0.02473152,0.2183434,0.03363176,0.8694959,0.7421993,0.3434538,1.544321,0.9707502,0.2901548,0.1692738,2.522753,2.612218,1979-01-11,Winter,2.8052259999999998,8.33986108108108,20.660138918918918
125,0.003465097,0.0001365597,0.2251862,0.02592574,0.5263486,0.4407838,0.07929006,0.5892659,0.4198951,0.002267174,0.02473633,0.2183371,0.03363223,0.8694929,0.7421927,0.3434538,1.544322,0.9707519,0.2901553,0.1692738,2.522732,2.612216,1979-01-14,Winter,2.8052292,8.339870594594593,20.660129405405407
126,0.00346075,0.0001364502,0.2250867,0.02591896,0.5263504,0.4407929,0.07930913,0.5893006,0.4199163,0.002266505,0.02474102,0.2183314,0.03363269,0.86949,0.7421862,0.3434538,1.544324,0.9707535,0.2901557,0.1692738,2.522711,2.612214,1979-01-17,Winter,2.8052332000000004,8.339882486486488,20.660117513513512
127,0.003456487,0.0001363434,0.2249897,0.02591233,0.5263525,0.4408025,0.07932801,0.5893342,0.4199366,0.00226586,0.0247456,0.2183261,0.03363312,0.8694872,0.74218,0.3434538,1.544325,0.970755,0.2901562,0.1692737,2.522691,2.612212,1979-01-20,Winter,2.8052362000000004,8.339891405405407,20.660108594594593
128,0.003452306,0.0001362395,0.2248951,0.02590585,0.5263547,0.4408127,0.07934669,0.5893668,0.4199562,0.002265239,0.02475007,0.2183214,0.03363355,0.8694844,0.742174,0.3434538,1.544327,0.9707565,0.2901566,0.1692737,2.522671,2.612211,1979-01-23,Winter,2.8052401000000002,8.339903,20.660097
129,0.003448205,0.0001361382,0.2248027,0.0258995,0.5263571,0.4408234,0.07936519,0.5893984,0.419975,0.002264642,0.02475442,0.2183172,0.03363395,0.8694818,0.7421681,0.3434539,1.544328,0.970758,0.290157,0.1692737,2.522652,2.612209,1979-01-26,Winter,2.805243,8.33991162162162,20.66008837837838
130,0.003444183,0.0001360396,0.2247126,0.02589329,0.5263596,0.4408345,0.07938348,0.5894291,0.4199931,0.002264067,0.02475866,0.2183134,0.03363434,0.8694792,0.7421623,0.3434539,1.54433,0.9707595,0.2901573,0.1692736,2.522633,2.612208,1979-01-29,Winter,2.8052468000000004,8.33992291891892,20.66007708108108
131,0.003440239,0.0001359435,0.2246247,0.02588721,0.5263622,0.440846,0.07940157,0.5894589,0.4200105,0.002263514,0.0247628,0.21831,0.03363471,0.8694767,0.7421568,0.3434539,1.544331,0.9707608,0.2901577,0.1692736,2.522614,2.612206,1979-02-01,Winter,2.8052495,8.339930945945945,20.660069054054055
132,0.003436372,0.00013585,0.2245389,0.02588126,0.5263649,0.4408579,0.07941945,0.5894877,0.4200272,0.002262982,0.02476683,0.218307,0.03363508,0.8694743,0.7421514,0.3434539,1.544332,0.9707621,0.290158,0.1692736,2.522597,2.612205,1979-02-04,Winter,2.8052520999999997,8.339938675675674,20.660061324324325
133,0.00343258,0.0001357589,0.2244553,0.02587544,0.5263678,0.4408701,0.07943713,0.5895157,0.4200433,0.00226247,0.02477076,0.2183044,0.03363543,0.869472,0.7421461,0.3434539,1.544333,0.9707633,0.2901584,0.1692735,2.522579,2.612203,1979-02-07,Winter,2.8052547,8.339946405405405,20.660053594594594
134,0.003428861,0.0001356703,0.2243736,0.02586975,0.5263707,0.4408826,0.0794546,0.5895427,0.4200587,0.002261979,0.0247746,0.2183022,0.03363576,0.8694696,0.7421409,0.3434539,1.544334,0.9707645,0.2901587,0.1692735,2.522562,2.612202,1979-02-10,Winter,2.8052572000000002,8.339953837837838,20.66004616216216
135,0.003425215,0.0001355839,0.224294,0.02586417,0.5263737,0.4408954,0.07947186,0.589569,0.4200736,0.002261506,0.02477833,0.2183003,0.03363609,0.8694674,0.7421359,0.343454,1.544335,0.9707657,0.290159,0.1692735,2.522545,2.6122,1979-02-13,Winter,2.8052597,8.33996127027027,20.660038729729727
136,0.003421641,0.0001354999,0.2242163,0.02585872,0.5263767,0.4409084,0.0794889,0.5895944,0.4200878,0.002261052,0.02478197,0.2182987,0.03363639,0.8694651,0.7421311,0.343454,1.544336,0.9707669,0.2901593,0.1692734,2.522529,2.612199,1979-02-16,Winter,2.8052622,8.339968702702702,20.660031297297298
137,0.003418137,0.0001354181,0.2241406,0.02585338,0.5263798,0.4409216,0.07950573,0.589619,0.4201016,0.002260615,0.02478552,0.2182975,0.0336367,0.869463,0.7421263,0.343454,1.544337,0.970768,0.2901596,0.1692734,2.522513,2.612198,1979-02-19,Winter,2.8052646,8.339975837837837,20.660024162162163
138,0.003414701,0.0001353385,0.2240666,0.02584815,0.5263829,0.440935,0.07952236,0.5896428,0.4201148,0.002260196,0.02478898,0.2182965,0.03363698,0.8694609,0.7421218,0.343454,1.544338,0.9707691,0.2901599,0.1692734,2.522497,2.612196,1979-02-22,Winter,2.8052669999999997,8.339982972972972,20.660017027027028
139,0.003411333,0.000135261,0.2239945,0.02584304,0.5263861,0.4409486,0.07953876,0.5896659,0.4201275,0.002259793,0.02479235,0.2182958,0.03363726,0.8694589,0.7421174,0.3434541,1.544339,0.9707701,0.2901602,0.1692733,2.522482,2.612195,1979-02-25,Winter,2.8052693,8.33998981081081,20.66001018918919
140,0.003408032,0.0001351855,0.2239242,0.02583803,0.5263892,0.4409623,0.07955495,0.5896882,0.4201396,0.002259407,0.02479563,0.2182954,0.03363753,0.8694569,0.7421131,0.3434541,1.54434,0.9707711,0.2901604,0.1692733,2.522468,2.612194,1979-02-28,Winter,2.8052715,8.33999635135135,20.660003648648647
141,0.003404796,0.0001351122,0.2238556,0.02583312,0.5263925,0.4409761,0.07957093,0.5897099,0.4201514,0.002259036,0.02479883,0.2182952,0.03363779,0.869455,0.7421089,0.3434541,1.544341,0.9707721,0.2901607,0.1692733,2.522453,2.612193,1979-03-03,Spring,2.8052737999999997,8.340003189189188,20.65999681081081
142,0.003401624,0.0001350407,0.2237887,0.02582832,0.5263957,0.4409899,0.07958668,0.5897309,0.4201626,0.00225868,0.02480195,0.2182952,0.03363804,0.8694531,0.7421049,0.3434542,1.544342,0.970773,0.290161,0.1692732,2.522439,2.612191,1979-03-06,Spring,2.805276,8.34000972972973,20.65999027027027
143,0.003398515,0.0001349713,0.2237234,0.02582362,0.5263989,0.4410039,0.07960223,0.5897512,0.4201735,0.002258338,0.02480499,0.2182955,0.03363828,0.8694513,0.742101,0.3434542,1.544342,0.9707739,0.2901612,0.1692732,2.522426,2.61219,1979-03-09,Spring,2.8052771,8.340012999999999,20.659987
144,0.003395468,0.0001349036,0.2236598,0.02581902,0.5264021,0.4410179,0.07961755,0.5897709,0.4201839,0.00225801,0.02480795,0.2182959,0.03363851,0.8694496,0.7420971,0.3434542,1.544343,0.9707747,0.2901614,0.1692732,2.522412,2.612189,1979-03-12,Spring,2.8052791000000004,8.340018945945946,20.659981054054054
145,0.003392481,0.0001348379,0.2235977,0.02581452,0.5264052,0.4410319,0.07963267,0.5897899,0.4201939,0.002257696,0.02481083,0.2182965,0.03363873,0.8694479,0.7420934,0.3434542,1.544344,0.9707755,0.2901616,0.1692731,2.522399,2.612188,1979-03-15,Spring,2.8052811,8.340024891891892,20.659975108108107
146,0.003389554,0.0001347739,0.2235371,0.0258101,0.5264084,0.441046,0.07964757,0.5898083,0.4202035,0.002257395,0.02481364,0.2182974,0.03363894,0.8694462,0.7420897,0.3434542,1.544345,0.9707763,0.2901618,0.1692731,2.522387,2.612187,1979-03-18,Spring,2.8052831,8.340030837837837,20.659969162162163
147,0.003386686,0.0001347117,0.223478,0.02580578,0.5264115,0.4410601,0.07966226,0.5898261,0.4202128,0.002257107,0.02481638,0.2182983,0.03363915,0.8694445,0.7420862,0.3434542,1.544345,0.970777,0.290162,0.1692731,2.522374,2.612186,1979-03-21,Spring,2.805284,8.340033513513513,20.65996648648649
148,0.003383875,0.0001346512,0.2234204,0.02580155,0.5264146,0.4410741,0.07967672,0.5898434,0.4202217,0.00225683,0.02481904,0.2182995,0.03363935,0.869443,0.7420828,0.3434543,1.544346,0.9707778,0.2901622,0.1692731,2.522362,2.612185,1979-03-24,Spring,2.805286,8.34003945945946,20.65996054054054
149,0.003381121,0.0001345923,0.2233642,0.02579741,0.5264177,0.4410882,0.07969099,0.5898601,0.4202303,0.002256566,0.02482164,0.2183008,0.03363954,0.8694414,0.7420794,0.3434543,1.544346,0.9707785,0.2901624,0.169273,2.522351,2.612184,1979-03-27,Spring,2.8052868999999996,8.340042135135134,20.659957864864865
150,0.003378422,0.0001345351,0.2233095,0.02579335,0.5264208,0.4411022,0.07970503,0.5898762,0.4202385,0.002256313,0.02482417,0.2183022,0.03363972,0.86944,0.7420762,0.3434543,1.544347,0.9707792,0.2901626,0.169273,2.522339,2.612183,1979-03-30,Spring,2.8052888,8.340047783783783,20.65995221621622
151,0.003375777,0.0001344794,0.223256,0.02578937,0.5264238,0.4411161,0.07971887,0.5898919,0.4202464,0.00225607,0.02482663,0.2183038,0.0336399,0.8694385,0.7420731,0.3434543,1.544347,0.9707798,0.2901627,0.169273,2.522328,2.612182,1979-04-02,Spring,2.8052894999999998,8.340049864864863,20.659950135135137
152,0.003373186,0.0001344253,0.2232039,0.02578548,0.5264267,0.44113,0.07973249,0.5899071,0.420254,0.002255838,0.02482903,0.2183055,0.03364007,0.869437,0.74207,0.3434543,1.544348,0.9707804,0.2901629,0.1692729,2.522317,2.612181,1979-04-05,Spring,2.8052913,8.340055216216216,20.659944783783786
