date,group,obs_biomass,model_biomass
1999-06-26,ZC5-CSM,1.94224818018034,0.6404018
1999-06-26,ZC5-CSM,2.87079699585746,0.6404018
1999-06-26,ZC5-CSM,5.4022185858326,0.6404018
1999-08-14,ZC5-CSM,1.8309646993155,0.6231222
1999-08-14,ZC5-CSM,0.954398648579676,0.6231222
2000-05-22,ZC5-CSM,1.63823609248502,0.5131382
2000-05-25,ZC5-CSM,2.02478870645337,0.5523574
2000-08-15,ZC5-CSM,1.39502968377176,0.6037129
2000-08-18,ZC5-CSM,0.916578077983409,0.6027532
2001-03-25,ZC5-CSM,0.499967250399953,0.1230376
2001-03-26,ZC5-CSM,2.69037268983276,0.1328019
2001-08-08,ZC5-CSM,0.609105267611692,0.6073545
2001-08-08,ZC5-CSM,0.776115634168383,0.6073545
2001-08-09,ZC5-CSM,1.31522291822542,0.6073545
2001-08-09,ZC5-CSM,1.20469415004874,0.6073545
2001-08-09,ZC5-CSM,0.810487285251019,0.6073545
2001-08-09,ZC5-CSM,1.00741083184845,0.6073545
2002-02-17,ZC5-CSM,0.14219352477115,0.06503293
2002-02-18,ZC5-CSM,1.16293262625202,0.064224
2002-02-18,ZC5-CSM,0.521166250798692,0.064224
2002-02-19,ZC5-CSM,1.58651025479237,0.064224
2002-02-21,ZC5-CSM,0.453398326011663,0.06347372
2002-02-21,ZC5-CSM,0.212127025720143,0.06347372
2002-02-21,ZC5-CSM,0.83456925174511,0.06347372
2002-02-24,ZC5-CSM,0.299467050256567,0.06277724
2002-03-22,ZC5-CSM,0.42539375015794,0.08004025
2003-04-09,ZC5-CSM,0.75664917921633,0.1806885
2003-08-14,ZC5-CSM,2.74372344728784,0.6261041
2003-09-09,ZC5-CSM,0.995778800413012,0.5743666
2003-10-09,ZC5-CSM,1.50949367301806,0.5827001
2003-11-06,ZC5-CSM,0.689049309656522,0.4886182
2003-11-11,ZC5-CSM,0.55252629569925,0.4605401
2003-11-11,ZC5-CSM,1.02920565239788,0.4605401
2003-11-13,ZC5-CSM,1.21096822415077,0.4341395
2004-01-16,ZC5-CSM,1.18644614271411,0.1108353
2004-02-11,ZC5-CSM,1.14630469076788,0.06857358
2004-03-05,ZC5-CSM,0.307060627624512,0.07057837
2004-03-06,ZC5-CSM,0.639578323378586,0.07057837
2004-03-08,ZC5-CSM,0.89429837607597,0.07368131
2004-03-08,ZC5-CSM,2.4570808335034,0.07368131
2004-03-08,ZC5-CSM,0.703463870164773,0.07368131
2004-03-10,ZC5-CSM,1.80162204367849,0.07782406
2004-03-10,ZC5-CSM,0.892984995992896,0.07782406
2004-03-11,ZC5-CSM,0.952173670600542,0.07782406
2004-03-17,ZC5-CSM,0.624515581885035,0.09121711
2004-03-24,ZC5-CSM,0.321361205375483,0.1098361
2004-03-29,ZC5-CSM,0.146395506784458,0.1304244
2004-04-06,ZC5-CSM,0.289882085039462,0.1599549
2004-04-27,ZC5-CSM,0.663594964456582,0.4101802
2004-05-28,ZC5-CSM,0.646600615255444,0.677975
2004-06-06,ZC5-CSM,0.190752198359362,0.755181
2004-07-10,ZC5-CSM,0.868464367597242,0.6930039
2004-08-11,ZC5-CSM,0.985089690053302,0.6029338
2004-09-01,ZC5-CSM,2.23742224390193,0.5261041
2004-10-19,ZC5-CSM,1.02067547580387,0.541294
2004-10-20,ZC5-CSM,1.31283579706058,0.541294
2004-10-20,ZC5-CSM,0.800235425375543,0.541294
2004-10-20,ZC5-CSM,1.24522592300762,0.541294
2004-10-22,ZC5-CSM,1.28499506997375,0.5445197
2004-10-22,ZC5-CSM,2.07710992441027,0.5445197
2004-11-11,ZC5-CSM,0.755915158906801,0.4272406
2005-01-14,ZC5-CSM,0.974760268711288,0.1212086
2005-02-02,ZC5-CSM,0.273260736598125,0.0841011
2005-02-23,ZC5-CSM,0.512212934570342,0.07399543
2005-03-06,ZC5-CSM,0.730026569161466,0.08081184
2005-03-22,ZC5-CSM,0.820348520123026,0.1215483
2005-04-09,ZC5-CSM,1.82420007610538,0.1916367
2005-05-13,ZC5-CSM,0.275604341686388,0.4684399
2005-06-23,ZC5-CSM,0.667814782461099,0.6309007
2005-09-24,ZC5-CSM,1.57822341550591,0.6447994
2006-04-11,ZC5-CSM,0.272602367614772,0.142587
2006-04-11,ZC5-CSM,0.430438409385526,0.142587
2006-04-23,ZC5-CSM,1.65933006076451,0.2096086
2006-04-23,ZC5-CSM,0.690705547878533,0.2096086
2006-04-23,ZC5-CSM,2.87995359435897,0.2096086
2006-09-07,ZC5-CSM,0.270478346224361,0.6010249
2006-09-08,ZC5-CSM,1.59748312536772,0.6010249
2006-09-08,ZC5-CSM,1.53990701702915,0.6010249
2006-09-08,ZC5-CSM,0.108450080989021,0.6010249
2007-02-02,ZC5-CSM,0.234814740528046,0.08438607
2007-02-22,ZC5-CSM,0.226414379286705,0.06930353
2007-04-29,ZC5-CSM,2.45537200028892,0.2214139
2007-04-29,ZC5-CSM,1.66609959140032,0.2214139
2007-05-28,ZC5-CSM,1.67190527602259,0.5444024
2007-06-30,ZC5-CSM,5.05058455261098,0.6712815
2007-10-10,ZC5-CSM,0.290104980784228,0.5602008
2008-02-17,ZC5-CSM,1.48042099655658,0.05986258
2008-02-17,ZC5-CSM,0.794684826652302,0.05986258
2008-03-02,ZC5-CSM,0.273343748343208,0.05842992
2008-03-03,ZC5-CSM,0.905348903495601,0.05842992
2008-03-09,ZC5-CSM,0.609833682559721,0.06205025
2008-05-28,ZC5-CSM,1.30803317226714,0.5533756
2008-06-18,ZC5-CSM,0.746741443373412,0.6533042
2008-06-18,ZC5-CSM,1.26163419593187,0.6533042
2008-06-18,ZC5-CSM,0.738664622684171,0.6533042
2008-07-04,ZC5-CSM,0.756535909584038,0.7089599
2008-07-04,ZC5-CSM,1.37308250087058,0.7089599
2008-07-04,ZC5-CSM,0.431884404461013,0.7089599
2008-07-04,ZC5-CSM,2.77400233535778,0.7089599
2008-07-05,ZC5-CSM,0.62613366168027,0.7285857
2008-07-05,ZC5-CSM,0.364305397084849,0.7285857
2008-07-05,ZC5-CSM,0.483294135266581,0.7285857
2008-07-05,ZC5-CSM,1.35207091691421,0.7285857
2008-10-24,ZC5-CSM,0.0313908995290228,0.5406953
2008-10-24,ZC5-CSM,0.402046749204697,0.5406953
2008-10-24,ZC5-CSM,0.178839809574061,0.5406953
2008-10-25,ZC5-CSM,0.183337930604808,0.5406953
2008-10-25,ZC5-CSM,0.2016051,0.5406953
2008-10-25,ZC5-CSM,1.06357562920883,0.5406953
2008-11-05,ZC5-CSM,0.379345229503976,0.4714742
2008-11-05,ZC5-CSM,0.140617508706711,0.4714742
2008-11-05,ZC5-CSM,0.260405338198746,0.4714742
2008-11-20,ZC5-CSM,0.702829788415871,0.3427671
2008-11-24,ZC5-CSM,1.36983812240597,0.3217427
2008-11-24,ZC5-CSM,0.635134330561383,0.3217427
2008-11-25,ZC5-CSM,1.20497383675563,0.3217427
2009-02-25,ZC5-CSM,0.202877039020784,0.0718002
2009-02-26,ZC5-CSM,0.47610271473815,0.0718002
2009-02-26,ZC5-CSM,0.0608487213149963,0.0718002
2009-02-26,ZC5-CSM,0.0463824086470378,0.0718002
2009-02-27,ZC5-CSM,0.277814662676371,0.07272153
2009-02-27,ZC5-CSM,0.294025768834201,0.07272153
2009-02-27,ZC5-CSM,0.431250300043642,0.07272153
2009-02-28,ZC5-CSM,0.322449281986299,0.07272153
2009-02-28,ZC5-CSM,0.509684277739469,0.07272153
2009-04-14,ZC5-CSM,1.82085315665658,0.1507788
2009-04-15,ZC5-CSM,1.66731115139339,0.1507788
2009-04-15,ZC5-CSM,2.52936375533223,0.1507788
2009-05-16,ZC5-CSM,0.346734875113461,0.4041819
2009-05-16,ZC5-CSM,0.779931338193351,0.4041819
2009-05-17,ZC5-CSM,1.7743939520202,0.4041819
2009-06-04,ZC5-CSM,3.28531184610581,0.6929026
2009-06-16,ZC5-CSM,3.44325337714262,0.6960751
2009-07-03,ZC5-CSM,1.35991526981777,0.6819362
2009-07-03,ZC5-CSM,0.308913465038091,0.6819362
2009-07-03,ZC5-CSM,1.36611567319258,0.6819362
2009-07-03,ZC5-CSM,0.589304258970043,0.6819362
2009-07-04,ZC5-CSM,1.59212262354993,0.6819362
2009-07-04,ZC5-CSM,1.15349732568923,0.6819362
2009-07-04,ZC5-CSM,0.523571070289476,0.6819362
2009-07-04,ZC5-CSM,0.897731250475596,0.6819362
2009-07-05,ZC5-CSM,1.29516109705664,0.6819362
2009-07-05,ZC5-CSM,1.98899966372311,0.6819362
2009-07-05,ZC5-CSM,1.56397072274822,0.6819362
2009-07-05,ZC5-CSM,0.215727287099071,0.6819362
2009-07-05,ZC5-CSM,1.47993342543418,0.6819362
2009-09-13,ZC5-CSM,3.82461560825925,0.5258846
2009-10-08,ZC5-CSM,0.781645843843011,0.5246504
2009-10-09,ZC5-CSM,0.1700473576684,0.5246504
2009-10-09,ZC5-CSM,0.255008744775366,0.5246504
2009-10-09,ZC5-CSM,0.325851134266443,0.5246504
2009-10-09,ZC5-CSM,0.412380871342446,0.5246504
2009-10-09,ZC5-CSM,0.305831969277703,0.5246504
2009-10-10,ZC5-CSM,0.216688286892499,0.5362458
2009-10-10,ZC5-CSM,0.260333725403982,0.5362458
2009-10-10,ZC5-CSM,0.386943380759295,0.5362458
2009-10-10,ZC5-CSM,0.124825334160663,0.5362458
2009-10-11,ZC5-CSM,0.651296788339214,0.5362458
2009-10-11,ZC5-CSM,0.362347142164246,0.5362458
2009-10-11,ZC5-CSM,0.351027192338792,0.5362458
2009-10-11,ZC5-CSM,1.63538337445801,0.5362458
2009-10-11,ZC5-CSM,0.72135760000963,0.5362458
2010-02-09,ZC5-CSM,0.447353129808283,0.06777596
2010-02-10,ZC5-CSM,1.74719837959756,0.06777596
2010-02-10,ZC5-CSM,0.561298769941545,0.06777596
2010-02-10,ZC5-CSM,0.435377362945591,0.06777596
2010-02-10,ZC5-CSM,0.272001584975334,0.06777596
2010-02-12,ZC5-CSM,0.316234500904,0.06639054
2010-02-13,ZC5-CSM,0.511826654095248,0.06639054
2010-06-04,ZC5-CSM,1.94921630113213,0.6429174
2010-06-16,ZC5-CSM,1.07259402729498,0.6366821
2010-06-16,ZC5-CSM,0.184001087382358,0.6366821
2010-06-28,ZC5-CSM,2.33081584464234,0.6512783
2010-07-03,ZC5-CSM,0.272768488776211,0.6876603
2010-07-03,ZC5-CSM,0.370585288327365,0.6876603
2010-07-03,ZC5-CSM,0.286566549746217,0.6876603
2010-07-07,ZC5-CSM,0.421687321575662,0.7043962
2010-07-07,ZC5-CSM,0.635598945543523,0.7043962
2010-09-13,ZC5-CSM,2.01514906690542,0.5891232
2010-10-10,ZC5-CSM,0.339782416078165,0.5565844
2010-10-22,ZC5-CSM,1.33281935922296,0.5918285
2010-10-22,ZC5-CSM,0.257846197506765,0.5918285
2010-10-23,ZC5-CSM,0.450689579111125,0.5918285
2011-02-20,ZC5-CSM,0.176661724992296,0.06188107
2011-02-23,ZC5-CSM,0.307800346281744,0.06114613
2011-02-23,ZC5-CSM,0.838443360906943,0.06114613
2011-02-27,ZC5-CSM,0.130660949938031,0.06035346
2011-06-02,ZC5-CSM,0.699990794937331,0.5198196
2011-06-02,ZC5-CSM,1.46067745189766,0.5198196
2011-06-25,ZC5-CSM,2.69265929893302,0.6238413
2011-09-11,ZC5-CSM,1.97858102118601,0.5532243
2011-09-11,ZC5-CSM,2.58098048967528,0.5532243
2012-05-21,ZC5-CSM,2.28945657278408,0.4418466
2012-05-21,ZC5-CSM,1.93322909698223,0.4418466
2012-05-21,ZC5-CSM,1.42537973971793,0.4418466
2012-06-14,ZC5-CSM,2.14733050892739,0.6521596
2012-06-14,ZC5-CSM,0.852602087238886,0.6521596
2012-06-15,ZC5-CSM,1.7899056343839,0.6521596
2012-06-15,ZC5-CSM,1.48308663324416,0.6521596
2012-06-15,ZC5-CSM,0.470625918217481,0.6521596
2012-06-15,ZC5-CSM,0.85038319606943,0.6521596
2012-06-16,ZC5-CSM,0.0803436297160184,0.6521596
2012-06-17,ZC5-CSM,0.0279723847502233,0.637661
2012-09-21,ZC5-CSM,1.39152835003861,0.6407215
2012-09-22,ZC5-CSM,0.854712880455687,0.6407215
2012-09-22,ZC5-CSM,1.23276606661391,0.6407215
2012-09-22,ZC5-CSM,1.50796614418756,0.6407215
2012-09-22,ZC5-CSM,0.786207687469759,0.6407215
2012-09-22,ZC5-CSM,1.36887180768156,0.6407215
2013-03-01,ZC5-CSM,0.0927641848236497,0.06480636
2013-03-04,ZC5-CSM,1.49304893138538,0.06472924
2013-03-04,ZC5-CSM,0.7686671862528,0.06472924
2013-03-05,ZC5-CSM,0.10113140971358,0.06513927
2013-03-05,ZC5-CSM,0.399925225728121,0.06513927
2013-03-06,ZC5-CSM,0.106662434252716,0.06513927
2013-03-06,ZC5-CSM,0.990593916373779,0.06513927
2013-04-11,ZC5-CSM,1.27279258583522,0.138215
2013-04-11,ZC5-CSM,1.4019763436923,0.138215
2013-04-11,ZC5-CSM,2.52813806009076,0.138215
2013-04-12,ZC5-CSM,1.10354698602268,0.138215
2013-04-12,ZC5-CSM,0.570267657936853,0.138215
2013-04-12,ZC5-CSM,1.76796202004637,0.138215
2013-06-26,ZC5-CSM,0.873582232510882,0.6380851
2013-06-29,ZC5-CSM,0.537335421519211,0.6334904
2013-06-30,ZC5-CSM,2.26921148588163,0.6359058
2013-06-30,ZC5-CSM,0.764928548438217,0.6359058
2013-06-30,ZC5-CSM,0.562456943740648,0.6359058
2013-06-30,ZC5-CSM,0.668525268109923,0.6359058
2013-07-01,ZC5-CSM,1.85822023271989,0.6359058
2013-09-15,ZC5-CSM,1.44095370959972,0.5046777
2013-09-15,ZC5-CSM,2.17421489906539,0.5046777
2013-09-15,ZC5-CSM,4.73737505382705,0.5046777
2013-09-28,ZC5-CSM,4.46196125185855,0.5254341
2013-09-28,ZC5-CSM,0.667138966819502,0.5254341
2013-09-30,ZC5-CSM,0.869582980204719,0.5254341
2013-09-30,ZC5-CSM,1.06581356416363,0.5254341
2014-03-09,ZC5-CSM,0.142103770759239,0.09653842
2014-03-09,ZC5-CSM,0.336135635109729,0.09653842
2014-03-09,ZC5-CSM,0.885983554253108,0.09653842
2014-03-18,ZC5-CSM,0.311844540724487,0.1057498
2014-03-19,ZC5-CSM,0.373158658642115,0.1057498
2014-03-19,ZC5-CSM,0.469114093619132,0.1057498
2014-04-04,ZC5-CSM,1.33367728388233,0.1568674
2014-04-05,ZC5-CSM,0.650701782616579,0.1568674
2014-04-05,ZC5-CSM,0.872919407426733,0.1568674
2014-04-05,ZC5-CSM,1.13914871377311,0.1568674
2014-04-06,ZC5-CSM,1.24324434973945,0.1568674
2014-04-06,ZC5-CSM,1.41879386322541,0.1568674
2014-06-07,ZC5-CSM,2.78164245862264,0.7282872
2014-06-07,ZC5-CSM,2.19651622292051,0.7282872
2014-06-16,ZC5-CSM,1.41913535081692,0.6907872
2014-06-16,ZC5-CSM,1.91856114720159,0.6907872
2014-06-16,ZC5-CSM,0.961035344738267,0.6907872
2014-06-17,ZC5-CSM,0.924357404954273,0.6907872
2014-06-17,ZC5-CSM,2.33816941433292,0.6907872
2014-06-17,ZC5-CSM,1.66589409863032,0.6907872
2014-06-22,ZC5-CSM,0.69891527817062,0.6532363
2014-06-23,ZC5-CSM,3.45899382793147,0.6532363
2014-06-23,ZC5-CSM,1.04492335723491,0.6532363
2014-06-23,ZC5-CSM,1.41211961145899,0.6532363
2014-06-23,ZC5-CSM,5.56721737383544,0.6532363
2014-06-23,ZC5-CSM,0.535927344072097,0.6532363
2014-06-23,ZC5-CSM,0.343386432967235,0.6532363
2014-09-02,ZC5-CSM,2.14744990261543,0.4725677
2014-09-02,ZC5-CSM,1.73830495118453,0.4725677
2014-09-03,ZC5-CSM,1.63350948516681,0.4725677
2014-09-03,ZC5-CSM,1.15590357363224,0.4725677
2014-09-20,ZC5-CSM,1.18339575004805,0.5612084
2014-09-21,ZC5-CSM,1.09078511363975,0.5612084
2014-10-28,ZC5-CSM,0.853906736368864,0.5231204
2014-10-28,ZC5-CSM,0.752353297143193,0.5231204
2014-10-29,ZC5-CSM,1.16380872441667,0.5231204
2014-10-30,ZC5-CSM,3.4965645509663,0.5231204
2015-02-13,ZC5-CSM,0.630290643946103,0.08463037
2015-02-15,ZC5-CSM,0.777105910865647,0.08287027
2015-02-15,ZC5-CSM,0.46456622485072,0.08287027
2015-03-05,ZC5-CSM,0.870313604029158,0.09013025
2015-03-05,ZC5-CSM,0.952560626172695,0.09013025
2015-03-05,ZC5-CSM,0.8713037378755,0.09013025
2015-03-05,ZC5-CSM,0.405132781802893,0.09013025
2015-03-05,ZC5-CSM,0.854295002422849,0.09013025
2015-03-06,ZC5-CSM,0.990137115030998,0.09013025
2015-03-16,ZC5-CSM,1.31059504411704,0.1143037
2015-03-16,ZC5-CSM,1.29183553952526,0.1143037
2015-03-16,ZC5-CSM,0.63830700124375,0.1143037
2015-03-17,ZC5-CSM,0.916006642972465,0.1246931
2015-03-17,ZC5-CSM,1.4938850210437,0.1246931
2015-03-17,ZC5-CSM,1.55458607915212,0.1246931
2015-03-17,ZC5-CSM,0.735737683216181,0.1246931
2015-03-18,ZC5-CSM,1.08142832007367,0.1246931
2015-03-18,ZC5-CSM,0.961113445107566,0.1246931
2015-03-18,ZC5-CSM,1.5999517498876,0.1246931
2015-03-21,ZC5-CSM,0.127241587239889,0.1365037
2015-04-04,ZC5-CSM,3.73794231386125,0.1954589
2015-04-04,ZC5-CSM,0.91406272336541,0.1954589
2015-04-04,ZC5-CSM,1.35589631972354,0.1954589
2015-04-04,ZC5-CSM,1.95303437402623,0.1954589
2015-04-05,ZC5-CSM,2.18008023005337,0.1954589
2015-04-05,ZC5-CSM,0.119270396775314,0.1954589
2015-04-05,ZC5-CSM,2.0318576829266,0.1954589
2015-04-06,ZC5-CSM,1.52478259585182,0.1954589
2015-04-09,ZC5-CSM,0.152406170329075,0.2072077
2015-04-11,ZC5-CSM,0.778983321642851,0.2239228
2015-04-11,ZC5-CSM,1.6918270850091,0.2239228
2015-04-12,ZC5-CSM,1.02126581005743,0.2239228
2015-04-12,ZC5-CSM,1.30429864302681,0.2239228
2015-04-12,ZC5-CSM,0.50091203532044,0.2239228
2015-04-20,ZC5-CSM,1.211396417649,0.306
2015-04-20,ZC5-CSM,0.2109666944,0.306
2015-04-20,ZC5-CSM,2.27202828306996,0.306
2015-04-20,ZC5-CSM,0.343106582488982,0.306
2015-04-20,ZC5-CSM,1.57659484444891,0.306
2015-04-21,ZC5-CSM,1.19711657505159,0.306
2015-04-22,ZC5-CSM,1.72245346059741,0.3455551
2015-04-22,ZC5-CSM,0.616006400492199,0.3455551
2015-04-22,ZC5-CSM,1.81021847913829,0.3455551
2015-04-22,ZC5-CSM,0.929025200424975,0.3455551
2015-04-22,ZC5-CSM,2.61904466521221,0.3455551
2015-05-04,ZC5-CSM,4.03003729394544,0.4905276
2015-05-04,ZC5-CSM,0.978213361910616,0.4905276
2015-05-05,ZC5-CSM,1.24011531841431,0.4905276
2015-05-05,ZC5-CSM,1.57306070415173,0.4905276
2015-05-05,ZC5-CSM,2.95052791151876,0.4905276
2015-05-06,ZC5-CSM,0.245894121133252,0.4905276
2015-05-06,ZC5-CSM,2.32016265723304,0.4905276
2015-05-06,ZC5-CSM,1.7850856277892,0.4905276
2015-05-06,ZC5-CSM,1.39917993509303,0.4905276
2015-05-06,ZC5-CSM,1.67832735634793,0.4905276
2015-05-13,ZC5-CSM,0.183712251843193,0.5034832
2015-05-17,ZC5-CSM,0.224747631854426,0.5201892
2015-05-20,ZC5-CSM,2.49301965659535,0.5505769
2015-05-20,ZC5-CSM,0.389576618661581,0.5505769
2015-05-20,ZC5-CSM,4.07439954489439,0.5505769
2015-05-21,ZC5-CSM,2.30385377599242,0.5505769
2015-05-21,ZC5-CSM,0.359002945806063,0.5505769
2015-05-21,ZC5-CSM,2.10624775487239,0.5505769
2015-05-21,ZC5-CSM,1.5843985194702,0.5505769
2015-05-22,ZC5-CSM,1.57092494416624,0.5871918
2015-05-22,ZC5-CSM,1.69233275445049,0.5871918
2015-05-22,ZC5-CSM,1.88787630054727,0.5871918
2015-05-25,ZC5-CSM,0.0399082225179252,0.6247861
2015-06-05,ZC5-CSM,1.93710758443879,0.7040194
2015-06-06,ZC5-CSM,1.65153642670913,0.7121474
2015-06-06,ZC5-CSM,1.90012902321867,0.7121474
2015-06-06,ZC5-CSM,2.93339807566282,0.7121474
2015-06-06,ZC5-CSM,3.06495910085224,0.7121474
2015-06-06,ZC5-CSM,0.4126369516626,0.7121474
2015-06-06,ZC5-CSM,2.69453311159422,0.7121474
2015-06-06,ZC5-CSM,1.10739460138293,0.7121474
2015-06-06,ZC5-CSM,1.39050958514724,0.7121474
2015-06-06,ZC5-CSM,1.24460950972619,0.7121474
2015-06-26,ZC5-CSM,1.34906403288198,0.6097287
2015-06-27,ZC5-CSM,1.04717762574105,0.6073813
2015-06-27,ZC5-CSM,2.9844535784419,0.6073813
2015-06-27,ZC5-CSM,3.61602194127923,0.6073813
2015-06-27,ZC5-CSM,2.61908036868814,0.6073813
2015-06-28,ZC5-CSM,4.64193604089979,0.6073813
2015-06-28,ZC5-CSM,2.00980046874868,0.6073813
2015-07-06,ZC5-CSM,0.411479658059315,0.6209947
2015-07-06,ZC5-CSM,2.26817286864129,0.6209947
2015-07-06,ZC5-CSM,2.24779012924847,0.6209947
2015-07-07,ZC5-CSM,0.418139435624837,0.6209947
2015-07-07,ZC5-CSM,1.65209238789391,0.6209947
2015-07-07,ZC5-CSM,2.26420435082758,0.6209947
2015-07-07,ZC5-CSM,3.36029259968531,0.6209947
2015-07-08,ZC5-CSM,1.65897254988105,0.6209947
2015-07-08,ZC5-CSM,1.66365642224309,0.6209947
2015-07-08,ZC5-CSM,2.04690164665145,0.6209947
2015-07-15,ZC5-CSM,0.204543035384478,0.6154248
2015-07-15,ZC5-CSM,0.868976709964387,0.6154248
2015-08-03,ZC5-CSM,0.380057080352203,0.508099
2015-08-03,ZC5-CSM,1.83317985789959,0.508099
2015-08-03,ZC5-CSM,1.28908075798734,0.508099
2015-08-04,ZC5-CSM,4.40257974570432,0.508099
2015-08-04,ZC5-CSM,4.12206901296141,0.508099
2015-08-04,ZC5-CSM,0.387986816962867,0.508099
2015-08-04,ZC5-CSM,4.75499587840033,0.508099
2015-08-05,ZC5-CSM,2.08458741365939,0.5076262
2015-08-05,ZC5-CSM,4.8217079536605,0.5076262
2015-08-05,ZC5-CSM,0.300428864637559,0.5076262
2015-08-05,ZC5-CSM,1.65348782355926,0.5076262
2015-08-05,ZC5-CSM,3.3370608389365,0.5076262
2015-08-15,ZC5-CSM,0.276539639948887,0.5222785
2015-09-13,ZC5-CSM,1.90180468384624,0.5507001
2015-09-13,ZC5-CSM,2.58390769823692,0.5507001
2015-09-13,ZC5-CSM,3.71614909752609,0.5507001
2015-09-13,ZC5-CSM,1.26807773194119,0.5507001
2015-09-13,ZC5-CSM,1.71360420854207,0.5507001
2015-09-13,ZC5-CSM,1.43137472525626,0.5507001
2015-09-14,ZC5-CSM,0.297914163438474,0.5507001
2015-09-14,ZC5-CSM,4.06624780126808,0.5507001
2015-09-14,ZC5-CSM,3.29293732758007,0.5507001
2015-09-14,ZC5-CSM,0.237788843861923,0.5507001
2015-09-14,ZC5-CSM,0.489334448362452,0.5507001
2015-09-14,ZC5-CSM,0.328973638328202,0.5507001
2015-09-24,ZC5-CSM,1.25650007111601,0.5950386
2015-09-24,ZC5-CSM,0.710732726554412,0.5950386
2015-10-02,ZC5-CSM,0.153094769488083,0.5541296
2015-10-02,ZC5-CSM,0.181718222704906,0.5541296
2015-10-02,ZC5-CSM,2.31437213071432,0.5541296
2015-10-02,ZC5-CSM,1.05179497385825,0.5541296
2015-10-02,ZC5-CSM,2.12597374901929,0.5541296
2015-10-02,ZC5-CSM,2.67262651723417,0.5541296
2015-10-03,ZC5-CSM,0.773787374300703,0.5541296
2015-10-03,ZC5-CSM,3.33389599621478,0.5541296
2015-10-03,ZC5-CSM,3.51179604851562,0.5541296
2015-10-03,ZC5-CSM,2.01610913415196,0.5541296
2015-10-03,ZC5-CSM,1.85663558248148,0.5541296
2015-10-04,ZC5-CSM,0.496927132742697,0.537383
2015-10-05,ZC5-CSM,0.318820716127516,0.537383
2016-02-23,ZC5-CSM,0.932801342406855,0.08882193
2016-02-23,ZC5-CSM,0.853204606955347,0.08882193
2016-02-24,ZC5-CSM,0.877757791214482,0.08803741
2016-02-24,ZC5-CSM,0.499632917213292,0.08803741
2016-02-24,ZC5-CSM,0.8508817164786,0.08803741
2016-02-24,ZC5-CSM,0.775432310161199,0.08803741
2016-02-24,ZC5-CSM,0.943250060959415,0.08803741
2016-02-25,ZC5-CSM,0.847916383627569,0.08803741
2016-02-25,ZC5-CSM,0.341626517845771,0.08803741
2016-02-26,ZC5-CSM,0.582107314673765,0.08803741
2016-03-14,ZC5-CSM,0.672796446576015,0.09437549
2016-03-14,ZC5-CSM,1.37202538864654,0.09437549
2016-03-16,ZC5-CSM,1.2236046477302,0.09894744
2016-03-16,ZC5-CSM,0.723318529401798,0.09894744
2016-03-16,ZC5-CSM,0.312267424556215,0.09894744
2016-03-17,ZC5-CSM,0.819859307749738,0.09894744
2016-03-17,ZC5-CSM,0.946456767310364,0.09894744
2016-03-17,ZC5-CSM,0.749486288287751,0.09894744
2016-03-18,ZC5-CSM,1.45434523569986,0.09894744
2016-03-18,ZC5-CSM,0.877308695049729,0.09894744
2016-03-20,ZC5-CSM,0.772175092897106,0.1049952
2016-03-29,ZC5-CSM,0.841209264483037,0.1289261
2016-03-29,ZC5-CSM,0.706281394230639,0.1289261
2016-03-29,ZC5-CSM,0.75491935708487,0.1289261
2016-03-30,ZC5-CSM,0.672100885895762,0.1289261
2016-03-30,ZC5-CSM,0.912065254168114,0.1289261
2016-03-30,ZC5-CSM,0.452467059453095,0.1289261
2016-03-31,ZC5-CSM,1.08354860304105,0.1389607
2016-03-31,ZC5-CSM,0.920374426940222,0.1389607
2016-03-31,ZC5-CSM,0.353656041902314,0.1389607
2016-03-31,ZC5-CSM,1.01665137885223,0.1389607
2016-04-23,ZC5-CSM,1.82144289568529,0.3221646
2016-04-23,ZC5-CSM,0.729410656327957,0.3221646
2016-04-23,ZC5-CSM,1.74760870958896,0.3221646
2016-04-23,ZC5-CSM,1.99485780016269,0.3221646
2016-04-24,ZC5-CSM,0.402973793254847,0.3719714
2016-04-24,ZC5-CSM,1.68334299171003,0.3719714
2016-04-24,ZC5-CSM,2.04271546030987,0.3719714
2016-04-24,ZC5-CSM,1.01172323265719,0.3719714
2016-04-24,ZC5-CSM,1.65709715363227,0.3719714
2016-04-24,ZC5-CSM,1.46580489338091,0.3719714
2016-04-25,ZC5-CSM,1.09514989819724,0.3719714
2016-04-30,ZC5-CSM,1.00374257770285,0.4649054
2016-04-30,ZC5-CSM,1.12040569186045,0.4649054
2016-04-30,ZC5-CSM,0.628820769705027,0.4649054
2016-05-02,ZC5-CSM,0.616291020445211,0.4649054
2016-05-02,ZC5-CSM,0.373221649206872,0.4649054
2016-05-02,ZC5-CSM,0.24738415397198,0.4649054
2016-05-02,ZC5-CSM,0.532573112416175,0.4649054
2016-05-10,ZC5-CSM,1.79661159435296,0.5076312
2016-05-10,ZC5-CSM,1.2828896343505,0.5076312
2016-05-10,ZC5-CSM,1.25136619925372,0.5076312
2016-05-10,ZC5-CSM,1.74729002056961,0.5076312
2016-05-11,ZC5-CSM,1.30069767497855,0.5076312
2016-05-11,ZC5-CSM,2.87925403062379,0.5076312
2016-05-11,ZC5-CSM,0.528958655181605,0.5076312
2016-05-11,ZC5-CSM,0.332379066309952,0.5076312
