year,group,obs_anom,model_anom
2005,ZC5-CSM,-0.16812346623913654,-0.11282991344361742
2006,Total,-0.45031028574314635,-0.329419242629447
2006,ZC1-EUP,-0.3636151332751931,-0.8727726500881274
2006,ZC2-AMP,0.05923770344903927,-0.9242961309040296
2006,ZC3-DEC,-0.8669937688589096,-0.32692553554347586
2006,ZC4-CLG,-0.677494601396346,-0.4114347601655468
2006,ZC5-CSM,-0.05723148270851377,0.08935540376928024
2007,Total,0.5314668552739968,0.4037944864296557
2007,ZC1-EUP,0.16957020579522128,0.07229092243425277
2007,ZC2-AMP,0.6604166180486986,-0.05903441327587041
2007,ZC3-DEC,0.2652271731725257,0.3235596333722375
2007,ZC4-CLG,0.30339208766033204,0.35729528285182593
2007,ZC5-CSM,0.7772550274261237,0.6259162420418293
2008,Total,-0.9974320812711943,-0.8123861574621469
2008,ZC1-EUP,-1.1540341413772934,-0.45760831458058104
2008,ZC2-AMP,-1.1192242298222583,-0.27623555458458005
2008,ZC3-DEC,-1.0016824606999344,-0.9910739995681153
2008,ZC4-CLG,-1.3515005747185063,-0.8477322772926774
2008,ZC5-CSM,-0.27415417133779935,-1.0735852617124668
2009,Total,-0.1441574897957676,0.10261577124793497
2009,ZC1-EUP,0.3046094469571863,-0.34242586369803824
2009,ZC2-AMP,-0.14715437903373307,-0.5663986923976954
2009,ZC3-DEC,-0.8128313088473589,-0.20765631401967463
2009,ZC4-CLG,-0.24121344042426407,-0.025447411117247964
2009,ZC5-CSM,0.3517399937485688,0.48736997794949505
2012,Total,1.2678009345472034,0.7831419624780332
2012,ZC1-EUP,1.2249411177572067,0.3798487531730092
2012,ZC2-AMP,0.8535966678402355,-0.22638064785091874
2012,ZC3-DEC,0.6157302120090826,0.5743151191107538
2012,ZC4-CLG,1.0404232440383907,0.7321728340349404
2012,ZC5-CSM,0.7502019373472493,1.0620799819443698
2013,Total,-0.37988118442663493,-1.0367655508446723
2013,ZC1-EUP,-0.24559792580905324,-0.9408120638518908
2013,ZC2-AMP,-0.4408263018414961,-1.0129675387926786
2013,ZC3-DEC,-0.7744494150659468,-1.070243910258975
2013,ZC4-CLG,0.05160257644080941,-1.0033713447933037
2013,ZC5-CSM,-0.3366653343063382,-1.0226715058541223
2014,Total,-0.8804163524615394,-0.7600237471732761
2014,ZC1-EUP,-0.4421134915286568,-1.034354692238033
2014,ZC2-AMP,-0.6011393079797154,-0.6949254180035268
2014,ZC3-DEC,-1.4125342212200964,-0.8428504820371288
2014,ZC4-CLG,-1.0879281487694834,-0.8152653451731963
2014,ZC5-CSM,-0.3396874482771975,-0.5316413080944916
2015,Total,0.24589947423118566,0.5690564133324327
2015,ZC1-EUP,0.2874838065921097,0.670321808088673
2015,ZC2-AMP,0.12844022572181407,0.6850385816520287
2015,ZC3-DEC,0.008075023791880489,0.7065719949981666
2015,ZC4-CLG,0.29985224192408144,0.6015085362609291
2015,ZC5-CSM,0.12882032802560026,0.43976417367863935
2016,Total,0.16442588628985683,0.5289239866099573
2016,ZC1-EUP,0.09515590916269291,0.602619845547845
2016,ZC2-AMP,0.17201844072427339,0.7268370783578816
2016,ZC3-DEC,0.7224158384415494,0.5874666206762319
2016,ZC4-CLG,-0.025741738315519243,0.5414149525945131
2016,ZC5-CSM,0.13024415914517948,0.4124849122741982
2017,Total,-0.2862249367934707,-0.7579423176695491
2017,ZC1-EUP,-0.2941644470392919,-0.7793058003164095
2017,ZC2-AMP,-0.4167606005117031,-1.2236315226232242
2017,ZC3-DEC,-0.020705361771576856,-0.9329907601819106
2017,ZC4-CLG,0.0016617646443847593,-0.7693462361391662
2017,ZC5-CSM,-0.3780246165432465,-0.5579830588172627
2018,Total,0.28799132689023593,-0.2486785640574504
2018,ZC1-EUP,0.13864349424811243,-0.3226112470815692
2018,ZC2-AMP,0.37438745144380087,-0.3491812956622689
2018,ZC3-DEC,0.24144606676424216,-0.28434334116959026
2018,ZC4-CLG,0.19246942662758915,-0.24109873655662017
2018,ZC5-CSM,0.16518778184094007,-0.20108920680512563
