year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_flux_mult,model_N_free_used_gN_m2,avg_obs,avg_model
2016,17,52,3,2016-08-22 00:00:00,109.05199999999998,0.00548,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,109.05199999999998,1.5274586483999997,5.48,2016-08-23,4638,0.002838927321136,0.0001437921309843,0.240188270807266,0.0340203568339348,0.0036225756630301,1.19132792949677,0.200415402650833,0.702258169651031,1.01609754562378,0.0032678528223186,0.0618547610938549,0.0834957957267761,0.0474869385361671,1.14132332801819,0.613750517368317,0.864431977272034,0.350627809762955,2.42091631889343,0.391078650951385,0.079952284693718,,1.0,1.663041460135952,4.261327819864048,1.0,4.261327819864048,1.5274586483999997,4.261327819864048
2016,17,40,17,2016-08-22 00:00:00,91.341,0.0045899999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,91.341,1.2793859847,4.59,2016-08-23,4638,0.0029249254148453,0.0001420480548404,0.223893374204636,0.0134087838232517,0.752451360225677,1.11505877971649,0.191278025507927,0.568478643894196,0.683656394481659,0.0030729887075722,0.0672056674957275,0.155654355883598,0.0407616272568703,0.910410284996033,0.447817653417587,0.922782301902771,2.33317041397095,2.23156905174255,0.292409211397171,0.0455344840884209,,0.717135,1.936295746208168,3.9880735337918325,0.717135,2.8599871136558055,1.2793859847,2.8599871136558055
2016,17,126,32,2016-08-22 00:00:00,213.2285,0.010715,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,213.2285,2.98662763095,10.715,2016-08-23,4638,0.0039560706354677,0.0001960612862603,0.309528976678848,0.0506230629980564,0.0049323486164212,1.39148736000061,0.254888147115707,0.833966791629791,1.00575387477875,0.0044393143616616,0.0890802219510078,0.336586475372314,0.0446144565939903,1.29439282417297,0.706979751586914,1.07394027709961,2.46875667572021,3.06425333023071,0.3923479616642,0.0856262594461441,,1.0,2.361277642581377,3.5630916374186237,1.0,3.5630916374186237,2.98662763095,3.5630916374186237
2016,17,55,11,2016-08-22 00:00:00,175.12,0.0088,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,175.12,2.452853304,8.8,2016-08-23,4638,0.0029663653112947,0.0001448088441975,0.230317056179047,0.032037653028965,0.053116712719202,1.13966500759125,0.18668919801712,0.56386798620224,0.808285117149353,0.0031446837820112,0.0564563758671284,0.0786927491426468,0.0425406433641911,0.984024465084076,0.471730500459671,0.875175416469574,0.508173108100891,2.47732162475586,0.386723428964615,0.0659409686923027,,1.0,1.5781944410717121,4.346174838928288,1.0,4.346174838928288,2.452853304,4.346174838928288
2016,17,126,29,2016-08-22 00:00:00,285.6645,0.014355,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,285.6645,4.00121695215,14.355,2016-08-23,4638,0.0041075944900512,0.0002026781439781,0.319303691387177,0.0484585128724575,0.0050439559854567,1.43677127361298,0.255731582641602,0.904196262359619,1.08286476135254,0.0045897997915744,0.0896944850683212,0.296050578355789,0.0443836972117424,1.28405809402466,0.734946370124817,1.02049708366394,1.80048704147339,2.56567239761353,0.365838348865509,0.0884931236505508,,1.0,2.1738448745533847,3.750524405446616,1.0,3.750524405446616,4.00121695215,3.750524405446616
2016,17,133,44,2016-08-23 00:00:00,165.46849999999998,0.008315,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,165.46849999999998,2.31766763895,8.315,2016-08-23,4638,0.0041486481204628,0.000203580231755,0.32145956158638,0.0392019748687744,0.387602210044861,1.50580489635468,0.272121489048004,1.00095200538635,1.10160446166992,0.004750027321279,0.100896917283535,0.306947290897369,0.0404393523931503,1.18604588508606,0.726835608482361,0.937016725540161,2.574538230896,2.41897988319397,0.348243832588196,0.0844387859106064,,1.039846,2.3517527205750817,3.572616559424919,1.039846,3.7149710388517643,2.31766763895,3.7149710388517643
2016,17,130,55,2016-08-23 00:00:00,136.01649999999998,0.0068349999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,136.01649999999998,1.90514231055,6.834999999999999,2016-08-23,4638,0.0035328704398125,0.0001701912551652,0.266840100288391,0.0227147154510021,0.747484624385834,1.48456192016602,0.22419011592865,0.823923230171204,0.905102670192719,0.0042106523178517,0.0773544013500214,0.22853147983551,0.0355620570480824,0.96980208158493,0.526347935199738,0.855462729930878,0.645905554294586,2.25030040740967,0.341527730226517,0.0677710101008415,,1.0,1.8447081800536267,4.079661099946374,1.0,4.079661099946374,1.90514231055,4.079661099946374
2016,17,97,68,2016-08-23 00:00:00,139.499,0.00701,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,139.499,1.9539206433,7.010000000000001,2016-08-23,4638,0.0026872297748923,0.0001315877307206,0.212519764900208,0.0320971086621284,0.471114337444305,1.29768419265747,0.227693557739258,0.72312206029892,0.885557472705841,0.0036182582844048,0.0811373889446259,0.186297819018364,0.047393873333931,1.18083000183105,0.618964076042175,1.06393730640411,2.07511329650879,2.72911238670349,0.379538357257843,0.071577787399292,,1.0,2.1630625040009597,3.761306775999041,1.0,3.761306775999041,1.9539206433,3.761306775999041
2016,17,102,59,2016-08-23 00:00:00,250.342,0.01258,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,250.342,3.5064652914,12.58,2016-08-23,4638,0.0028271293267607,0.0001323294127359,0.208305031061172,0.0155841521918774,0.797255575656891,1.34014809131622,0.215265110135078,0.607168436050415,0.736943542957306,0.0037425390910357,0.0746746882796288,0.186759456992149,0.0438480339944363,1.03052580356598,0.463986277580261,1.08178782463074,1.79411399364471,2.87397193908691,0.398932009935379,0.0678430572152138,,1.0,2.102111443893982,3.8222578361060187,1.0,3.8222578361060187,3.5064652914,3.8222578361060187
2016,17,68,19,2016-08-23 00:00:00,148.05599999999998,0.0074399999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,148.05599999999998,2.0737759752,7.439999999999999,2016-08-23,4638,0.0031244179699569,0.0001492071169195,0.227866172790527,0.0262824948877096,0.28395614027977,1.14773714542389,0.173133790493011,0.458924978971481,0.677089333534241,0.0031374380923807,0.0491674020886421,0.0586947426199913,0.0405443459749222,0.884960651397705,0.359853446483612,0.887175858020782,0.333612620830536,2.57322549819946,0.403262406587601,0.0522493496537209,,1.0,1.521369949689367,4.402999330310633,1.0,4.402999330310633,2.0737759752,4.402999330310633
2016,17,69,35,2016-08-23 00:00:00,132.73299999999998,0.0066699999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,132.73299999999998,1.8591513111,6.669999999999999,2016-08-23,4638,0.0031778728589415,0.000150997453602,0.227212980389595,0.00399179616943,0.675353825092316,1.13059270381927,0.185925394296646,0.473981887102127,0.662917137145996,0.0031598615460097,0.0588024482131004,0.129702836275101,0.0450931489467621,0.971761167049408,0.413401067256927,1.04778146743774,2.22259116172791,2.83724546432495,0.387178897857666,0.0440911687910557,,1.0,2.028243937940801,3.8961253420591997,1.0,3.8961253420591997,1.8591513111,3.8961253420591997
2016,17,125,46,2016-08-23 00:00:00,170.145,0.00855,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,170.145,2.3831699715,8.55,2016-08-23,4638,0.0036464557051658,0.0001821046025725,0.292729318141937,0.0459258109331131,0.005468625575304,1.44924914836884,0.250122606754303,0.906567335128784,1.05246818065643,0.0043869484215974,0.0893981084227562,0.289142578840256,0.040261447429657,1.17651462554932,0.68342912197113,0.95656156539917,1.74320864677429,2.509605884552,0.362711131572723,0.0804616138339043,,0.824706,2.1017992615194525,3.822570018480548,0.824706,3.152496429661019,2.3831699715,3.152496429661019
2016,17,97,62,2016-08-23 00:00:00,212.97975,0.0107025,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,212.97975,2.983143464325,10.7025,2016-08-23,4638,0.0028508475515991,0.0001367612567264,0.214101567864418,0.0188900027424097,0.816398322582245,1.31887602806091,0.215999573469162,0.642134368419647,0.787597298622131,0.0036511814687401,0.0755425319075584,0.17831651866436,0.0459343194961548,1.0853168964386,0.51602965593338,1.07462000846863,1.91571533679962,2.8198778629303,0.390940070152283,0.0645295903086662,,1.0,2.1449927387922063,3.779376541207794,1.0,3.779376541207794,2.983143464325,3.779376541207794
2016,17,77,35,2016-08-23 00:00:00,179.69699999999995,0.00903,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,179.69699999999995,2.5169619699,9.03,2016-08-23,4638,0.0032450417056679,0.0001539663498988,0.23049008846283,0.018402261659503,0.651878833770752,1.17284548282623,0.185488253831863,0.459558606147766,0.639410853385925,0.0032552897464484,0.0583696477115154,0.138792186975479,0.0394265204668045,0.856084406375885,0.349763602018356,0.984026432037354,1.34268498420715,2.5200138092041,0.333820998668671,0.0422450229525566,,0.717135,1.7652723067768368,4.159096973223164,0.717135,2.982634007892394,2.5169619699,2.982634007892394
2016,18,5,4,2016-09-05 00:00:00,253.0285,0.012715,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,253.0285,3.54409429095,12.715,2016-09-04,4642,0.0028036574367433,0.0001445566158508,0.242579430341721,0.0343305990099907,0.0056032412685453,1.06616079807281,0.251585304737091,0.90784752368927,1.10310590267181,0.0033531291410327,0.0768151506781578,0.178732469677925,0.0606650002300739,1.24433124065399,0.928589820861816,0.919696092605591,3.57427167892456,2.04576730728149,0.269705772399902,0.118194229900837,,1.0,2.2940337914910605,3.63033548850894,1.0,3.63033548850894,3.54409429095,3.63033548850894
2016,18,12,4,2016-09-06 00:00:00,380.09,0.0191,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,380.09,5.323806603,19.1,2016-09-07,4643,0.0028782736044377,0.0001447045506211,0.233305558562279,0.0344214998185635,0.283799409866333,1.10086381435394,0.224348977208138,0.790413796901703,0.929548323154449,0.0032204727176576,0.077839195728302,0.154030039906502,0.0546775013208389,0.973075926303864,0.704945683479309,0.992313802242279,2.79581999778748,1.91400647163391,0.245502561330795,0.0853273272514343,,1.283672,2.041685067439219,3.8826842125607817,1.283672,4.984093008506323,5.323806603,4.984093008506323
2016,18,21,6,2016-09-07 00:00:00,178.80149999999998,0.008985,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,178.80149999999998,2.50441897005,8.985,2016-09-07,4643,0.0029068186413496,0.000144184086821,0.22849015891552,0.0296022016555071,0.364612311124802,1.04154825210571,0.212256491184235,0.688971996307373,0.805274426937103,0.0031594245228916,0.069624736905098,0.140931844711304,0.0498697832226753,1.14059507846832,0.690738916397095,0.874788761138916,3.29872608184814,1.98971283435822,0.272467792034149,0.0655502080917358,,0.717135,2.106715125267626,3.8176541547323746,0.717135,2.7377734122540014,2.50441897005,2.7377734122540014
2016,18,19,10,2016-09-07 00:00:00,174.921,0.00879,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,174.921,2.4500659707,8.790000000000001,2016-09-07,4643,0.0029190224595367,0.0001446234091417,0.228138357400894,0.0376976169645786,0.0040508359670639,1.1731059551239,0.201815083622932,0.705338597297668,0.808587253093719,0.0031535685993731,0.07391257584095,0.145306885242462,0.0442747659981251,1.03030323982239,0.600727319717407,0.901786804199219,1.95192933082581,2.09013986587524,0.255134284496307,0.0534777119755745,,0.717135,1.814902090836083,4.109467189163918,0.717135,2.947042752701066,2.4500659707,2.947042752701066
2016,18,39,30,2016-09-07 00:00:00,87.759,0.00441,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,87.759,1.2292139853,4.41,2016-09-07,4643,0.0029403010848909,0.0001423852954758,0.22147211432457,0.024303974583745,0.446723788976669,1.09906184673309,0.192178905010223,0.604700863361359,0.832874476909637,0.0029482168611139,0.065303698182106,0.092351458966732,0.0517779476940632,0.934944212436676,0.516676425933838,1.03362631797791,0.988714218139648,2.21427392959595,0.280742257833481,0.0611589178442955,,1.0,1.7013772613632032,4.2229920186367975,1.0,4.2229920186367975,1.2292139853,4.2229920186367975
2016,18,20,14,2016-09-07 00:00:00,113.1315,0.005685,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,113.1315,1.58459898105,5.685,2016-09-07,4643,0.0029092382173985,0.0001437183527741,0.226319938898087,0.0181949324905872,0.803813219070435,1.17001211643219,0.197278171777725,0.681671857833862,0.797580897808075,0.0031105824746191,0.0717676654458046,0.140370726585388,0.0429728254675865,0.938413977622986,0.578676581382751,0.906457126140594,1.53281676769257,1.99320292472839,0.244698256254196,0.0533910803496838,,0.717135,1.8310692584845238,4.093300021515477,0.717135,2.935448710929501,1.58459898105,2.935448710929501
2016,18,14,20,2016-09-08 00:00:00,122.13625,0.0061375,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,122.13625,1.7107258128749998,6.1375,2016-09-07,4643,0.0028648516163229,0.0001415239094058,0.224595874547958,0.0133561417460442,0.844311594963074,1.14201545715332,0.200651437044144,0.682716190814972,0.868675351142883,0.0030306079424917,0.0707526206970215,0.124835133552551,0.0503502376377583,1.05867171287537,0.627040803432465,1.02101683616638,1.24351048469543,2.44302678108215,0.314445704221725,0.0684042572975159,,1.0,1.9367767940468608,3.9875924859531398,1.0,3.9875924859531398,1.7107258128749998,3.9875924859531398
2016,18,40,17,2016-09-08 00:00:00,121.8875,0.006125,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,121.8875,1.70724164625,6.125,2016-09-07,4643,0.0029635280370712,0.0001443420769646,0.225036591291428,0.013078891672194,0.783289194107056,1.15970551967621,0.190334811806679,0.632978677749634,0.742299914360046,0.003092051949352,0.0701557993888855,0.138827919960022,0.0421900823712349,0.978318989276886,0.513805449008942,0.90579891204834,1.72877287864685,2.16871428489685,0.280408889055252,0.0508217960596085,,0.717135,1.871009980125353,4.053359299874647,0.717135,2.906805821515605,1.70724164625,2.906805821515605
2016,18,41,4,2016-09-08 00:00:00,217.2085,0.010915,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,217.2085,3.0423742969499994,10.915,2016-09-07,4643,0.0028252988122403,0.0001416091690771,0.230241268873215,0.0372487865388393,0.0038709575310349,1.14498972892761,0.203074648976326,0.69338846206665,0.910734355449677,0.0031286131124943,0.069173239171505,0.133109524846077,0.052648302167654,1.22264492511749,0.687346816062927,1.01313316822052,3.72652673721313,2.65591335296631,0.364503681659698,0.0633155256509781,,1.0,2.3263607844458876,3.598008495554113,1.0,3.598008495554113,3.0423742969499994,3.598008495554113
2016,18,55,11,2016-09-08 00:00:00,274.5205,0.013795,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,274.5205,3.84512628735,13.795,2016-09-07,4643,0.0029827642720192,0.0001456195313949,0.228667303919792,0.031489510089159,0.056570291519165,1.05844140052795,0.196356385946274,0.576990902423859,0.795525252819061,0.0030954303219914,0.0610984377563,0.104568094015121,0.0528238378465176,1.16100382804871,0.599108517169952,1.0131254196167,3.90848588943481,2.63608717918396,0.357190817594528,0.0572139695286751,,1.0,2.270570869875605,3.6537984101243954,1.0,3.6537984101243954,3.84512628735,3.6537984101243954
2016,18,126,29,2016-09-08 00:00:00,206.164,0.01036,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,206.164,2.8876772988,10.36,2016-09-07,4643,0.0042090048082172,0.0002076044911518,0.319161772727966,0.0500830002129078,0.0046373726800084,1.39363825321198,0.244184970855713,0.816346764564514,1.02398324012756,0.0045688482932746,0.08347487449646,0.282579213380814,0.0481645874679089,1.31446123123169,0.730899453163147,1.08020341396332,2.95160818099976,2.71657729148865,0.366573512554169,0.0790770351886749,,1.0,2.378576574159788,3.5457927058402126,1.0,3.5457927058402126,2.8876772988,3.5457927058402126
2016,18,126,32,2016-09-08 00:00:00,332.8275,0.016725,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,332.8275,4.66181494425,16.725,2016-09-07,4643,0.0040391008369624,0.0001999950764002,0.308566600084305,0.0390527434647083,0.0042643537744879,1.28153991699219,0.235701024532318,0.708134174346924,0.919513285160065,0.0043873065151274,0.0736571028828621,0.240445226430893,0.0447316132485867,1.02165126800537,0.62986809015274,1.08386516571045,3.10957145690918,2.77058291435242,0.332651913166046,0.0807954967021942,,1.0,2.2692064997085843,3.655162780291416,1.0,3.655162780291416,4.66181494425,3.655162780291416
2016,18,127,30,2016-09-08 00:00:00,347.1555,0.017445,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,347.1555,4.86250294185,17.445,2016-09-07,4643,0.0042080385610461,0.0002074350777547,0.318733036518097,0.0428886041045189,0.02787946164608,1.38204598426819,0.243823200464249,0.805698752403259,1.00990450382233,0.0045620100572705,0.0825606510043144,0.279281318187714,0.0479557365179062,1.30669033527374,0.723181962966919,1.07901668548584,3.12060141563416,2.77541947364807,0.375967115163803,0.0790973901748657,,1.0,2.412911267532502,3.5114580124674983,1.0,3.5114580124674983,4.86250294185,3.5114580124674983
2016,18,128,31,2016-09-08 00:00:00,358.69749999999993,0.018025,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,358.69749999999993,5.024168273249999,18.025,2016-09-07,4643,0.0042060520499944,0.0002070686605293,0.317746639251709,0.0401324778795242,0.0788485482335091,1.35584759712219,0.242545932531357,0.780093491077423,0.978100299835205,0.0045461407862603,0.0801569744944572,0.270736813545227,0.0467729680240154,1.23854053020477,0.706400394439697,1.06811964511871,3.14215898513794,2.84418392181396,0.3493891954422,0.0786724016070366,,1.3267,2.398423469597006,3.5259458104029946,1.3267,4.677872306661653,5.024168273249999,4.677872306661653
2016,18,18,19,2016-09-08 00:00:00,129.8475,0.006525,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,129.8475,1.81873497825,6.525,2016-09-07,4643,0.0028665689751505,0.0001416777085978,0.224685832858086,0.0228603668510914,0.654192268848419,1.13380551338196,0.200438991189003,0.691107630729675,0.857352316379547,0.0030470928177237,0.0712087452411652,0.130796372890472,0.0482979118824005,1.06640458106995,0.650077044963837,0.978855073451996,1.37484693527222,2.25497174263,0.280618041753769,0.0653440654277802,,0.717135,1.8852977042808206,4.03907157571918,0.717135,2.896559594453374,1.81873497825,2.896559594453374
2016,19,97,68,2016-09-09 00:00:00,159.79699999999997,0.0080299999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,159.79699999999997,2.2382286398999995,8.03,2016-09-10,4644,0.0027611749246716,0.0001358664740109,0.214769005775452,0.0301296468824148,0.455016672611237,1.28452706336975,0.221803367137909,0.689683020114899,0.874772429466248,0.003655040403828,0.078989751636982,0.17544487118721,0.046504519879818,0.998503506183624,0.58418744802475,1.07437801361084,2.43313097953796,2.59503221511841,0.329098254442215,0.0746107771992683,,1.0,2.141415517820743,3.7829537621792575,1.0,3.7829537621792575,2.2382286398999995,3.7829537621792575
2016,19,125,46,2016-09-09 00:00:00,226.3625,0.011375,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,226.3625,3.17059162875,11.375,2016-09-10,4644,0.003755330806598,0.0001876981114037,0.293667525053024,0.0404012985527515,0.0054750712588429,1.40405738353729,0.248703569173813,0.900099277496338,1.05164778232574,0.0044123530387878,0.0860583037137985,0.266595304012299,0.0533423125743866,1.38591396808624,0.831796407699585,1.04924786090851,3.23922276496887,2.35848021507263,0.306176692247391,0.0773276016116142,,0.724307,2.394756094763985,3.5296131852360153,0.724307,2.5565235373587427,3.17059162875,2.5565235373587427
2016,19,101,66,2016-09-09 00:00:00,141.3895,0.007105,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,141.3895,1.98040030965,7.105,2016-09-10,4644,0.0025776133406907,0.000120124706882,0.195742785930634,0.0003519895544741,0.002045014873147,0.0308634340763092,0.0014379961648955,0.0418137758970261,0.166240096092224,0.0004196322988718,0.0001668528129812,0.0231298170983791,0.0053781028836965,0.0065244380384683,0.0055682794190943,0.0179667733609676,0.0113591980189085,0.0090720523148775,0.0015828283503651,0.0910978093743324,,,0.10796871617087157,5.816400563829129,1.0,5.816400563829129,1.98040030965,5.816400563829129
2016,19,97,62,2016-09-09 00:00:00,278.69949999999994,0.0140049999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,278.69949999999994,3.903660286649999,14.005,2016-09-10,4644,0.0029089592862874,0.0001401520858053,0.215869516134262,0.0184576921164989,0.811599373817444,1.2807343006134,0.214955687522888,0.638883352279663,0.800371766090393,0.0036665631923824,0.076496459543705,0.167464837431908,0.0471413023769855,0.95210587978363,0.519393682479858,1.0923433303833,2.10452580451965,2.57781505584717,0.325401484966278,0.0689189583063126,,1.0,2.0977781719448965,3.826591108055104,1.0,3.826591108055104,3.903660286649999,3.826591108055104
2016,19,77,35,2016-09-10 00:00:00,24.676,0.00124,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,24.676,0.3456293292,1.24,2016-09-10,4644,0.0032696209382265,0.0001553016190882,0.229925379157066,0.0183331035077572,0.691857218742371,1.13901233673096,0.186281397938728,0.508697867393494,0.695037722587585,0.003213619114831,0.0618475079536438,0.109292477369308,0.0445257760584354,0.948070704936981,0.450637072324753,0.986652314662933,1.45857512950897,2.36961674690247,0.27861300110817,0.0454626232385635,,0.717135,1.8003175382358028,4.124051741764198,0.717135,2.957501845830068,0.3456293292,2.957501845830068
2016,19,68,19,2016-09-10 00:00:00,208.552,0.0104799999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,208.552,2.9211252984,10.48,2016-09-10,4644,0.0031342995353043,0.0001496931945439,0.225955441594124,0.0250190291553736,0.340535640716553,1.01579904556274,0.187125384807587,0.511198103427887,0.694217681884766,0.0030682627111673,0.0571053884923458,0.103346809744835,0.0528913997113705,1.1162041425705,0.537745654582977,1.03685879707336,3.81223201751709,2.73188519477844,0.367627143859863,0.0439228676259518,,1.0,2.264419871744233,3.6599494082557675,1.0,3.6599494082557675,2.9211252984,3.6599494082557675
2016,19,69,35,2016-09-10 00:00:00,274.42099999999994,0.0137899999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,274.42099999999994,3.843732620699999,13.789999999999996,2016-09-10,4644,0.0032106835860759,0.0001528264692751,0.227985009551048,0.0038507310673594,0.735873937606812,1.12409722805023,0.19177570939064,0.55491977930069,0.746864855289459,0.0031580000650137,0.0649756416678429,0.117845378816128,0.0477250553667545,0.996378481388092,0.518648982048035,1.00647258758545,1.37971043586731,2.49548196792603,0.331710487604141,0.0560259371995926,,1.0,1.8668080139888925,4.057561266011108,1.0,4.057561266011108,3.843732620699999,4.057561266011108
2016,19,52,34,2016-09-15 00:00:00,136.315,0.00685,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,136.315,1.9093233105,6.8500000000000005,2016-09-16,4646,0.0030574859119951,0.0001470064744353,0.224557355046272,0.0110286306589842,0.778194844722748,1.1223908662796,0.196237653493881,0.579998552799225,0.829925358295441,0.0030217955354601,0.0705449804663658,0.0869361087679863,0.051105085760355,1.07218277454376,0.542532444000244,1.04387986660004,2.08636784553528,2.7519953250885,0.380172371864319,0.0652235820889473,,1.0,2.0943119883723558,3.8300572916276447,1.0,3.8300572916276447,1.9093233105,3.8300572916276447
2016,19,58,43,2016-09-15 00:00:00,223.12875,0.0112125,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,223.12875,3.125297462625,11.2125,2016-09-16,4646,0.003076211316511,0.000148536360939,0.226540938019753,0.0360391438007355,0.0038547716103494,1.08366978168488,0.199309512972832,0.579109668731689,0.832742273807526,0.0030750450678169,0.0675534531474113,0.100561909377575,0.0487335994839668,1.04077315330505,0.5514195561409,1.02013456821442,2.95849370956421,2.7447612285614,0.375432968139648,0.0669721737504005,,1.0,2.1018627877382103,3.82250649226179,1.0,3.82250649226179,3.125297462625,3.82250649226179
2016,19,60,37,2016-09-15 00:00:00,182.5825,0.0091749999999999,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,182.5825,2.55737830275,9.175,2016-09-16,4646,0.0031394818797707,0.000150574138388,0.227823853492737,0.003267616033554,0.787436425685883,1.15933656692505,0.198204189538956,0.607943892478943,0.837880730628967,0.0031184542458504,0.0724827572703362,0.104234471917152,0.050783958286047,1.08054447174072,0.554978668689728,1.04309618473053,2.01503586769104,2.73051166534424,0.378069967031479,0.0662429630756378,,1.0,2.0986737659052013,3.8256955140947992,1.0,3.8256955140947992,2.55737830275,3.8256955140947992
2016,19,133,44,2016-09-15 12:00:00,265.466,0.01334,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,265.466,3.7183026222,13.340000000000002,2016-09-16,4646,0.0043328031897544,0.0002131612272933,0.326717734336853,0.0371377356350422,0.40428963303566,1.45826184749603,0.273025035858154,1.03149592876434,1.13762760162354,0.0048700994811952,0.0956728532910347,0.293800801038742,0.05256412550807,1.41450750827789,0.92547744512558,0.970817685127258,3.015465259552,1.9874255657196,0.267201751470566,0.0879152044653893,,1.025504,2.426832281319422,3.4975369986805784,1.025504,3.586738182294928,3.7183026222,3.586738182294928
2016,19,121,52,2016-09-15 12:00:00,120.419875,0.0060512499999999,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,120.419875,1.6866850631625,6.05125,2016-09-16,4646,0.0033317317720502,0.0001599536626599,0.242979988455772,0.0239703506231308,0.684267640113831,1.34526097774506,0.218057468533516,0.731454730033875,0.833651006221771,0.0040343827567994,0.0742990747094154,0.186140343546867,0.0506423786282539,1.20469927787781,0.640151143074036,1.06911361217499,2.23110342025757,2.69236636161804,0.370558679103851,0.0576927810907364,,1.0,2.2288526131520063,3.695516666847994,1.0,3.695516666847994,1.6866850631625,3.695516666847994
2016,19,14,20,2016-09-21 00:00:00,193.97525,0.0097475,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,193.97525,2.716953134175,9.7475,2016-09-22,4648,0.0029191053472459,0.0001446850656066,0.227912276983261,0.0138018606230617,0.855732023715973,1.16671562194824,0.20272421836853,0.672779321670532,0.852673172950745,0.0031197955831885,0.0756253823637962,0.127543672919273,0.0481218993663788,1.08684074878693,0.576021611690521,1.02943956851959,2.83360815048218,2.73037123680115,0.357120543718338,0.067424014210701,,1.0,2.275792448356283,3.6485768316437177,1.0,3.6485768316437177,2.716953134175,3.6485768316437177
2016,19,17,22,2016-09-21 00:00:00,286.0625,0.014375,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,286.0625,4.00679161875,14.375000000000002,2016-09-22,4648,0.0029105974826961,0.0001442702196072,0.227478817105293,0.0266416016966105,0.411664009094238,1.19323408603668,0.201358154416084,0.696827173233032,0.873179137706757,0.0031163948588073,0.0762157514691353,0.130746364593506,0.048277385532856,1.11355483531952,0.598805248737335,1.02638423442841,2.54420232772827,2.69916009902954,0.356510579586029,0.0689221918582916,,1.0,2.164682653783355,3.7596866262166455,1.0,3.7596866262166455,4.00679161875,3.7596866262166455
