timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
3458,0.01062266,0.0003277623,0.5133996,0.07983726,1.224515,1.134081,0.2765076,1.540422,1.698404,0.007872656,0.061559,0.5988507,0.08984547,2.084651,1.422985,0.5539458,4.586607,1.710149,0.4519349,0.1558345,10.87405,15.78792,2006-10-20,Fall,2006,10,293,21,1.0,4.308768335860799,1.517306944139201,5.82607528,3.3581669354784,2.4679083445216006,1.517306944139201
3459,0.01076397,0.0003340578,0.5188324,0.08083384,1.238251,1.141604,0.2811183,1.556559,1.715408,0.007962636,0.06417537,0.6020348,0.08880641,2.058344,1.393433,0.5478428,4.468991,1.672811,0.4517894,0.1514825,10.89603,15.83096,2006-10-23,Fall,2006,10,296,22,1.0,4.2852096371487995,1.5408656428512009,5.82607528,3.3581669354784,2.4679083445216006,1.5408656428512009
3460,0.01090934,0.0003405203,0.5243084,0.08172646,1.244426,1.146521,0.2838295,1.555833,1.717171,0.00805711,0.0668146,0.6047741,0.08414337,1.949663,1.313249,0.4670159,3.178773,1.383189,0.3434536,0.1605122,10.84292,15.62957,2006-10-26,Fall,2006,10,299,22,1.0,3.9320188776528,1.8940564023472004,5.82607528,3.3581669354784,2.4679083445216006,1.8940564023472004
3461,0.01105739,0.0003470745,0.5295831,0.08250896,1.248069,1.150002,0.2859741,1.552446,1.709733,0.008151911,0.06899811,0.6067842,0.08120398,1.901027,1.253675,0.4815597,4.061903,1.713054,0.4678671,0.1493109,10.79067,15.44858,2006-10-29,Fall,2006,10,302,22,1.1,4.137333572487999,1.6887417075120013,5.82607528,3.3581669354784,2.4679083445216006,1.8576158782632015
3462,0.01120767,0.0003537062,0.5348252,0.08331537,1.247869,1.14941,0.2885654,1.551891,1.708041,0.008248856,0.07126833,0.6084312,0.08198289,1.930631,1.229651,0.5084811,4.007986,1.786492,0.5000159,0.128902,10.78418,15.48783,2006-11-01,Fall,2006,11,305,22,1.1,4.1531601775072,1.6729151024928006,5.82607528,3.3581669354784,2.4679083445216006,1.8402066127420809
3463,0.0113592,0.0003603658,0.5399591,0.08418873,1.240634,1.147282,0.2884133,1.532424,1.689636,0.008346713,0.07333362,0.6096684,0.07615223,1.805072,1.138499,0.3337842,2.100996,1.160166,0.2907308,0.1610951,10.70264,15.17822,2006-11-04,Fall,2006,11,308,22,1.1,3.5778851335488,2.2481901464512006,5.82607528,3.3581669354784,2.4679083445216006,2.473009161096321
3464,0.01151006,0.0003669381,0.5445163,0.08493093,1.228489,1.143685,0.2858543,1.499074,1.649495,0.008437772,0.07461262,0.6097857,0.06758028,1.63747,1.022631,0.2986979,2.199195,1.218157,0.327664,0.1629521,10.52722,14.59637,2006-11-07,Fall,2006,11,311,23,1.1,3.4989643624176,2.3271109175824005,5.82607528,3.3581669354784,2.4679083445216006,2.5598220093406407
3465,0.011659,0.0003733627,0.5484506,0.08558866,1.214849,1.137901,0.2829199,1.466738,1.604785,0.008519889,0.07528353,0.6089119,0.0623383,1.550553,0.9404728,0.2833712,2.424196,1.351296,0.3793063,0.160928,10.39927,14.12843,2006-11-10,Fall,2006,11,314,23,1.2,3.4879157937392,2.3381594862608006,5.82607528,3.3581669354784,2.4679083445216006,2.8057913835129606
3466,0.01180502,0.0003795943,0.5518105,0.0861561,1.1983,1.129692,0.2789901,1.43106,1.555753,0.008592804,0.07556141,0.6072233,0.0576283,1.468266,0.8648173,0.2310266,1.935542,1.186399,0.3261844,0.1696089,10.28157,13.66454,2006-11-13,Fall,2006,11,317,23,1.2,3.2752819537808,2.5507933262192006,5.82607528,3.3581669354784,2.4679083445216006,3.0609519914630408
3467,0.01194675,0.0003855614,0.554501,0.08661269,1.178323,1.119071,0.2735839,1.38939,1.4996,0.008654409,0.07540286,0.6046024,0.05207453,1.363554,0.7838074,0.1849953,1.612785,1.066614,0.2952096,0.1764342,10.13797,13.12753,2006-11-16,Fall,2006,11,320,23,1.2,3.0903354776703997,2.7357398023296007,5.82607528,3.3581669354784,2.4679083445216006,3.2828877627955206
3468,0.01208288,0.0003911993,0.5564543,0.08695626,1.156698,1.106556,0.2673381,1.345333,1.43903,0.008702912,0.07476867,0.6011174,0.04704366,1.269494,0.7099175,0.1576785,1.565079,1.063716,0.3052636,0.1783897,9.993876,12.59156,2006-11-19,Fall,2006,11,323,24,1.2,2.9849630799088,2.8411122000912004,5.82607528,3.3581669354784,2.4679083445216006,3.4093346401094404
3469,0.0122124,0.0003964623,0.5576733,0.08719444,1.134018,1.092309,0.2605442,1.300633,1.37683,0.00873765,0.07374649,0.596842,0.0427948,1.190963,0.6457724,0.1321318,1.45276,1.030097,0.2998131,0.1802529,9.860893,12.08969,2006-11-22,Fall,2006,11,326,24,1.2,2.8660053618448,2.9600699181552006,5.82607528,3.3581669354784,2.4679083445216006,3.5520839017862404
3470,0.01233431,0.0004013053,0.5581809,0.08734515,1.109794,1.075662,0.2531455,1.256471,1.316549,0.008758528,0.07251748,0.5918822,0.03962827,1.136073,0.5924375,0.122986,1.489917,1.097126,0.3329159,0.1717322,9.738997,11.66086,2006-11-25,Fall,2006,11,329,24,1.2,2.8096110748207996,3.0164642051792008,5.82607528,3.3581669354784,2.4679083445216006,3.6197570462150406
3471,0.01244754,0.0004056772,0.5580477,0.08743528,1.083486,1.055771,0.2447672,1.213668,1.262122,0.008766538,0.07132766,0.5864379,0.03774201,1.11066,0.5491145,0.1279318,1.446942,1.186206,0.3770964,0.1495527,9.627914,11.35003,2006-11-28,Fall,2006,11,332,24,1.2,2.7604094113152002,3.0656658686848,5.82607528,3.3581669354784,2.4679083445216006,3.67879904242176
3472,0.01255112,0.0004095264,0.5573369,0.08746222,1.056263,1.033588,0.2353465,1.170587,1.211398,0.008756985,0.07018117,0.5806116,0.03608551,1.081865,0.5074137,0.1211096,1.154669,1.110143,0.354093,0.1271655,9.50632,11.0934,2006-12-01,Winter,2006,12,335,24,1.2,2.6275363943264,3.1985388856736003,5.82607528,3.3581669354784,2.4679083445216006,3.83824666280832
3473,0.01264439,0.0004128212,0.5560434,0.08739631,1.029353,1.010954,0.2255942,1.126186,1.159811,0.008733452,0.0688573,0.5744691,0.03358804,1.022854,0.4623991,0.09988365,0.8596317,0.9534673,0.2967078,0.1127547,9.359081,10.80551,2006-12-04,Winter,2006,12,338,25,1.2,2.4638921623232,3.3621831176768002,5.82607528,3.3581669354784,2.4679083445216006,4.03461974121216
3474,0.01272703,0.0004155546,0.5541359,0.0872304,1.00313,0.9885594,0.2160282,1.0813,1.106553,0.00870059,0.06724316,0.5679547,0.03060629,0.9492278,0.418045,0.08312369,0.7464431,0.8857669,0.2784149,0.1030692,9.197584,10.48742,2006-12-07,Winter,2006,12,341,25,1.2,2.3513261673695998,3.4747491126304006,5.82607528,3.3581669354784,2.4679083445216006,4.169698935156481
3475,0.0127988,0.0004177274,0.5516069,0.08697206,0.9774625,0.966041,0.2064675,1.03634,1.05239,0.008655376,0.06540342,0.5610698,0.02727172,0.8659822,0.3749663,0.06041235,0.5340185,0.7141381,0.2114992,0.09874213,9.030954,10.14268,2006-12-10,Winter,2006,12,344,25,1.2,2.1906149826784,3.6354602973216004,5.82607528,3.3581669354784,2.4679083445216006,4.36255235678592
3476,0.01285955,0.0004193477,0.5484555,0.0866168,0.9528742,0.9443225,0.1976193,0.9928222,0.9976897,0.008602729,0.06324267,0.5538213,0.02448327,0.8013049,0.3387933,0.05488856,0.7650168,0.8684377,0.2856338,0.09547516,8.88076,9.816734,2006-12-13,Winter,2006,12,347,25,1.2,2.1996061344592,3.6264691455408005,5.82607528,3.3581669354784,2.4679083445216006,4.351762974648961
3477,0.0129092,0.0004204272,0.5447542,0.0862115,0.9288458,0.9216699,0.1887773,0.9521061,0.947279,0.008533149,0.06110863,0.5463333,0.02268117,0.7664963,0.3102325,0.04804823,0.7450314,0.8864787,0.2936694,0.09034532,8.762172,9.563299,2006-12-16,Winter,2006,12,350,25,1.2,2.1411308786112,3.6849444013888,5.82607528,3.3581669354784,2.4679083445216006,4.42193328166656
3478,0.01294758,0.0004209675,0.5405533,0.08574213,0.905464,0.8988501,0.1800062,0.9123613,0.8987175,0.008450745,0.05895427,0.5386824,0.02085418,0.7254662,0.2830719,0.03734724,0.5787894,0.7709792,0.2414688,0.08625356,8.641684,9.30839,2006-12-19,Winter,2006,12,353,26,1.2,2.02181435116,3.8042609288400002,5.82607528,3.3581669354784,2.4679083445216006,4.565113114608
3479,0.01297469,0.00042098,0.535875,0.08520769,0.8829079,0.8764184,0.1717039,0.8741404,0.8517997,0.008360474,0.05671688,0.5308558,0.01934898,0.6917188,0.259595,0.03455887,0.7094182,0.8905568,0.298089,0.08220847,8.529895,9.071644,2006-12-22,Winter,2006,12,356,26,1.2,2.020641244384,3.8054340356160004,5.82607528,3.3581669354784,2.4679083445216006,4.5665208427392
3480,0.01299056,0.0004204794,0.5307781,0.08463781,0.8610407,0.8535298,0.1634452,0.8380867,0.8086587,0.008254862,0.054577,0.5229589,0.01834983,0.6735153,0.2398601,0.03092181,0.6691002,0.9016472,0.3022261,0.07628439,8.435914,8.884012,2006-12-25,Winter,2006,12,359,26,1.0,1.9685067784863999,3.8575685015136005,5.82607528,3.3581669354784,2.4679083445216006,3.8575685015136005
3481,0.01299525,0.0004194763,0.5253028,0.08402174,0.8399076,0.8307326,0.1553521,0.8030379,0.7674616,0.008139464,0.05248009,0.5150108,0.0172257,0.6455221,0.2206083,0.0245178,0.5146973,0.7843556,0.2467569,0.07102991,8.334582,8.689006,2007-01-02,Fall,2007,1,2,1,1.2,1.8612756253327998,3.9647996546672006,5.82607528,3.3581669354784,2.4679083445216006,4.757759585600641
3482,0.01298889,0.0004179856,0.5194679,0.08336371,0.8195091,0.8080667,0.147469,0.7691769,0.7281332,0.008014992,0.05041569,0.507013,0.01609569,0.6151529,0.2023951,0.02173857,0.5189157,0.8190821,0.2697087,0.06521464,8.230927,8.49655,2007-01-05,Fall,2007,1,5,1,1.2,1.8236504222975998,4.002424857702401,5.82607528,3.3581669354784,2.4679083445216006,4.802909829242881
3483,0.01297164,0.0004160258,0.5133079,0.08266901,0.7998495,0.7856193,0.1398501,0.7366793,0.6908631,0.007882372,0.04839216,0.4990002,0.01509386,0.587922,0.1858868,0.01835407,0.4601832,0.7846638,0.2554333,0.05975653,8.132326,8.318748,2007-01-08,Fall,2007,1,8,1,1.2,1.7588361335328,4.0672391464672,5.82607528,3.3581669354784,2.4679083445216006,4.88068697576064
3484,0.01294373,0.0004136159,0.5068586,0.0819497,0.7810039,0.7632529,0.1324685,0.705893,0.656148,0.007740587,0.0464472,0.491003,0.01442783,0.5733035,0.1716153,0.01877676,0.544111,0.9354864,0.3350291,0.05321353,8.046686,8.176857,2007-01-11,Fall,2007,1,11,1,1.2,1.7748271529104,4.0512481270896,5.82607528,3.3581669354784,2.4679083445216006,4.86149775250752
3485,0.01290538,0.000410772,0.5001724,0.0812323,0.7632724,0.7404873,0.125039,0.6768889,0.6246834,0.007583479,0.04468565,0.4830371,0.01409849,0.5749447,0.1588804,0.02006862,0.5041974,1.005892,0.3758591,0.04453836,7.976266,8.085763,2007-01-14,Fall,2007,1,14,1,1.2,1.7555657885760003,4.070509491424,5.82607528,3.3581669354784,2.4679083445216006,4.884611389708799
3486,0.01285688,0.0004075125,0.4932872,0.08049592,0.7463304,0.7180488,0.1178808,0.6490064,0.5951295,0.007420098,0.04301647,0.4751484,0.01379323,0.5728171,0.1466769,0.01916683,0.4072017,0.9533739,0.3478745,0.03679333,7.901687,7.999701,2007-01-17,Fall,2007,1,17,2,1.2,1.6928428232080004,4.133232456792,5.82607528,3.3581669354784,2.4679083445216006,4.9598789481504
3487,0.01279862,0.0004038659,0.4862238,0.07972005,0.7297341,0.6966291,0.1113185,0.622142,0.5667017,0.00726103,0.04133454,0.4673531,0.01352245,0.5639507,0.1355947,0.01877867,0.3927981,0.9649269,0.3520435,0.03129569,7.822106,7.906394,2007-01-20,Fall,2007,1,20,2,1.2,1.6612850563984,4.1647902236016,5.82607528,3.3581669354784,2.4679083445216006,4.99774826832192
3488,0.01273103,0.000399864,0.4790024,0.07891116,0.7135956,0.6760231,0.1052278,0.5962606,0.5393597,0.007103533,0.03966595,0.4596689,0.01315726,0.5450742,0.1252091,0.0154947,0.3108968,0.8367504,0.2798376,0.02745519,7.736233,7.797627,2007-01-23,Fall,2007,1,23,2,1.2,1.5775150701120002,4.248560209888,5.82607528,3.3581669354784,2.4679083445216006,5.098272251865599
3489,0.01265451,0.0003955351,0.4716412,0.07808296,0.6980036,0.6560797,0.09957518,0.5718524,0.5136422,0.006946267,0.03802796,0.452064,0.01310211,0.5396191,0.1166908,0.01848515,0.5013744,1.104404,0.4176334,0.02394645,7.666157,7.719325,2007-01-26,Fall,2007,1,26,2,1.2,1.6551756322895999,4.1708996477104,5.82607528,3.3581669354784,2.4679083445216006,5.00507957725248
3490,0.01256952,0.0003909067,0.4641934,0.07725433,0.6830757,0.6365707,0.09429107,0.5493918,0.490595,0.00678659,0.03649174,0.4446064,0.01383368,0.5664238,0.1108057,0.02458113,0.6326373,1.32137,0.5131012,0.02038549,7.632102,7.718056,2007-01-29,Fall,2007,1,29,3,1.2,1.7193504803792,4.1067247996208005,5.82607528,3.3581669354784,2.4679083445216006,4.92806975954496
3491,0.01247651,0.0003860061,0.4567175,0.07642768,0.6687448,0.6176587,0.08941935,0.5287997,0.4702682,0.006627276,0.03507235,0.4373502,0.01549885,0.6233249,0.1073475,0.04111198,0.8106017,1.601602,0.6289743,0.0166691,7.626667,7.792925,2007-02-01,Fall,2007,2,32,3,1.2,1.8206385839696,4.005436696030401,5.82607528,3.3581669354784,2.4679083445216006,4.806524035236481
3492,0.01237598,0.0003808607,0.4492622,0.07559904,0.6549388,0.5993592,0.08482747,0.5092223,0.4517309,0.006469154,0.03378438,0.4303315,0.01729913,0.6660085,0.1040031,0.03736731,0.5959612,1.32067,0.4574831,0.01403383,7.611564,7.857605,2007-02-04,Fall,2007,2,35,3,1.1,1.6977473500271998,4.128327929972801,5.82607528,3.3581669354784,2.4679083445216006,4.541160722970081
3493,0.01226842,0.0003754942,0.4418225,0.07475967,0.6415739,0.5817444,0.08050019,0.490247,0.4340045,0.006313839,0.0325728,0.423501,0.01869383,0.6784156,0.0999817,0.04022862,0.5866622,1.28016,0.4358721,0.01164556,7.56773,7.874465,2007-02-07,Fall,2007,2,38,3,1.1,1.6725689748831998,4.1535063051168,5.82607528,3.3581669354784,2.4679083445216006,4.568856935628481
3494,0.0121543,0.0003699316,0.4344078,0.07391199,0.6286679,0.5648906,0.07655425,0.4723971,0.417548,0.006162834,0.03141228,0.4168695,0.02038374,0.6921248,0.09690243,0.04680862,0.6804408,1.340651,0.4616935,0.009706866,7.528467,7.900588,2007-02-10,Fall,2007,2,41,3,1.1,1.6942354105216,4.131839869478401,5.82607528,3.3581669354784,2.4679083445216006,4.5450238564262415
3495,0.01203411,0.0003641993,0.4270496,0.07306479,0.6162834,0.548798,0.07301611,0.4560479,0.4027813,0.006016289,0.03031371,0.4104441,0.02283965,0.7221735,0.09553092,0.06004721,0.8633778,1.47683,0.5139719,0.0080611,7.508479,7.967871,2007-02-13,Fall,2007,2,44,4,1.1,1.7579029935408,4.0681722864592,5.82607528,3.3581669354784,2.4679083445216006,4.47498951510512
3496,0.01190839,0.000358323,0.4197921,0.07222743,0.6044516,0.5333454,0.06981747,0.4412392,0.3899135,0.005873243,0.02931012,0.4042618,0.02623183,0.7674741,0.09580557,0.07624954,0.9905193,1.552061,0.5299209,0.006619234,7.507132,8.078748,2007-02-16,Fall,2007,2,47,4,1.1,1.8023312487999998,4.023744031200001,5.82607528,3.3581669354784,2.4679083445216006,4.426118434320001
3497,0.01177766,0.0003523266,0.4126723,0.0713996,0.5931466,0.5185515,0.06690865,0.4276416,0.3786908,0.005734162,0.02840763,0.398355,0.03029592,0.8144241,0.0971994,0.09114492,1.052265,1.553221,0.51284,0.005408869,7.512021,8.208862,2007-02-19,Fall,2007,2,50,4,1.1,1.8190172586176,4.0070580213824005,5.82607528,3.3581669354784,2.4679083445216006,4.407763823520641
3498,0.01164242,0.0003462318,0.4057269,0.07059418,0.5823711,0.5043,0.06427511,0.4156399,0.369656,0.005598239,0.02762415,0.3927422,0.03592356,0.8878394,0.1008054,0.1412091,1.396216,1.830577,0.6196029,0.003972427,7.536513,8.406305,2007-02-22,Fall,2007,2,53,4,1.2,1.9729739003327997,3.8531013796672005,5.82607528,3.3581669354784,2.4679083445216006,4.62372165560064
3499,0.01150321,0.0003400604,0.3990108,0.06980629,0.5720205,0.4906142,0.06181019,0.4044227,0.3621947,0.00546628,0.02697771,0.3874716,0.04189507,0.9455118,0.1048121,0.1394819,1.127088,1.549156,0.4778507,0.003179958,7.562941,8.596626,2007-02-25,Fall,2007,2,56,4,1.2,1.8655518432384004,3.9605234367616,5.82607528,3.3581669354784,2.4679083445216006,4.75262812411392
3500,0.0113605,0.0003338286,0.392514,0.06904139,0.5620109,0.4773374,0.05945576,0.3940909,0.3561731,0.005336991,0.02644825,0.3824847,0.04852304,1.009574,0.109738,0.2078542,1.522273,1.81176,0.6374988,0.002079466,7.581557,8.812486,2007-02-28,Fall,2007,2,59,5,1.2,2.0399903477056,3.7860849322944006,5.82607528,3.3581669354784,2.4679083445216006,4.54330191875328
3501,0.01121473,0.0003275521,0.3862787,0.06830244,0.5522281,0.4643795,0.05711087,0.3841799,0.3514629,0.005209739,0.026061,0.3778043,0.05527764,1.061443,0.1147093,0.2149329,1.192726,1.541877,0.491894,0.001460131,7.606141,9.022124,2007-03-03,Spring,2007,3,62,5,1.2,1.9267115075696,3.8993637724304007,5.82607528,3.3581669354784,2.4679083445216006,4.679236526916481
3502,0.01106637,0.0003212458,0.3802698,0.06756676,0.5428686,0.4521453,0.05499912,0.3746294,0.3474808,0.005089359,0.02573768,0.3734291,0.06130004,1.08665,0.1194273,0.2550482,1.280173,1.600514,0.5118992,0.0009384753,7.598714,9.184351,2007-03-06,Spring,2007,3,65,5,1.2,1.9719780300176,3.8540972499824004,5.82607528,3.3581669354784,2.4679083445216006,4.62491669997888
3503,0.01091589,0.00031493,0.374493,0.0668401,0.5341521,0.4407317,0.05324373,0.3661089,0.3448938,0.004976955,0.025468,0.3693882,0.06773063,1.115721,0.1261018,0.2798119,1.359793,1.586511,0.4901641,0.0006328039,7.600749,9.354671,2007-03-09,Spring,2007,3,68,5,1.2,1.9955938328464,3.8304814471536,5.82607528,3.3581669354784,2.4679083445216006,4.59657773658432
3504,0.01076378,0.000308623,0.3689544,0.06612942,0.5259119,0.4298891,0.0516822,0.3584445,0.3434556,0.004869967,0.02527065,0.3656417,0.0741777,1.145533,0.1342887,0.3021594,1.451158,1.586332,0.480369,0.0004245529,7.607087,9.527426,2007-03-12,Spring,2007,3,71,6,1.2,2.0266543179504,3.7994209620496004,5.82607528,3.3581669354784,2.4679083445216006,4.55930515445952
3505,0.01061043,0.000302338,0.3636751,0.06545436,0.517978,0.4193716,0.05026405,0.3521791,0.343969,0.004766228,0.02517741,0.3621617,0.08253044,1.217819,0.1466331,0.3761069,1.94988,1.803145,0.6134566,0.0002456663,7.643704,9.784902,2007-03-15,Spring,2007,3,74,6,1.2,2.2171509199248,3.6089243600752003,5.82607528,3.3581669354784,2.4679083445216006,4.33070923209024
3506,0.01045629,0.0002960902,0.3587108,0.06480242,0.5105492,0.4094602,0.04904544,0.3467675,0.3462598,0.004668932,0.02520611,0.3590764,0.09079498,1.278006,0.1613062,0.3791081,1.659731,1.596298,0.4863207,0.0001615953,7.692505,10.04455,2007-03-18,Spring,2007,3,77,6,1.2,2.13523503332,3.6908402466800005,5.82607528,3.3581669354784,2.4679083445216006,4.429008296016001
3507,0.0103018,0.000289894,0.3540312,0.06416898,0.503802,0.400257,0.0481059,0.3423338,0.3502438,0.004578935,0.02532187,0.3563545,0.09920903,1.340461,0.1795712,0.4402151,2.059797,1.826784,0.5630511,9.35952e-05,7.730374,10.31246,2007-03-21,Spring,2007,3,80,6,1.2,2.3004112199391997,3.5256640600608007,5.82607528,3.3581669354784,2.4679083445216006,4.23079687207296
3508,0.01014735,0.0002837619,0.3496546,0.06355736,0.4970811,0.3913386,0.04713238,0.3378637,0.3550677,0.004492803,0.02556584,0.3539277,0.1059782,1.369571,0.1976055,0.4023367,1.588491,1.481148,0.4132459,6.498978e-05,7.766933,10.5323,2007-03-24,Spring,2007,3,83,6,1.1,2.14430253650368,3.6817727434963206,5.82607528,3.3581669354784,2.4679083445216006,4.049950017845953
3509,0.009993234,0.0002777013,0.3455066,0.0629602,0.4910826,0.3830607,0.04640616,0.3344374,0.361141,0.004413381,0.02586499,0.351805,0.1121637,1.406138,0.2196058,0.4479943,2.206475,1.70235,0.5531564,3.857373e-05,7.793293,10.75634,2007-03-27,Spring,2007,3,86,7,1.1,2.34836105024528,3.4777142297547203,5.82607528,3.3581669354784,2.4679083445216006,3.8254856527301926
3510,0.009839864,0.0002717268,0.3416534,0.06240135,0.4858566,0.3753168,0.04599237,0.332895,0.370336,0.004339288,0.02628791,0.3500471,0.1209902,1.491474,0.2519169,0.5007885,2.388928,1.820712,0.5588958,2.27634e-05,7.86403,11.08263,2007-03-30,Spring,2007,3,89,7,1.1,2.4546420407072,3.3714332392928004,5.82607528,3.3581669354784,2.4679083445216006,3.708576563222081
3511,0.009687655,0.0002658522,0.3381498,0.06188093,0.4814489,0.3681607,0.04586668,0.3330211,0.3828906,0.004270981,0.02687513,0.3487398,0.131082,1.596191,0.2946658,0.5489609,2.741524,1.874296,0.5936913,1.344661e-05,7.958918,11.47428,2007-04-02,Fall,2007,4,92,7,1.1,2.59517573316656,3.2308995468334403,5.82607528,3.3581669354784,2.4679083445216006,3.5539895015167846
3512,0.009537086,0.000260093,0.3350313,0.0613992,0.4782973,0.3617562,0.0461193,0.3350755,0.399404,0.004209043,0.02765329,0.3479728,0.1411311,1.699453,0.3498884,0.5833325,2.90742,1.831696,0.5698258,8.202209e-06,8.066295,11.90658,2007-04-05,Fall,2007,4,95,7,1.0,2.6796073401007843,3.146467939899216,5.82607528,3.3581669354784,2.4679083445216006,3.146467939899216
3513,0.009388724,0.0002544687,0.3322961,0.06094678,0.4773711,0.3564486,0.04689444,0.3391737,0.4202654,0.004153653,0.02861489,0.3478545,0.1498871,1.782351,0.4177499,0.5978217,2.992009,1.846731,0.5217019,5.488751e-06,8.165916,12.3347,2007-04-08,Fall,2007,4,98,7,1.0,2.7522468222233765,3.073828457776624,5.82607528,3.3581669354784,2.4679083445216006,3.073828457776624
3514,0.009243092,0.000248996,0.3299484,0.06054255,0.4777687,0.3517787,0.0480383,0.3456164,0.4459769,0.004105056,0.02980342,0.3482402,0.1590855,1.885029,0.50405,0.6098977,3.533419,1.923255,0.5756686,3.827274e-06,8.290167,12.82264,2007-04-11,Fall,2007,4,101,8,1.1,2.946527404064224,2.8795478759357764,5.82607528,3.3581669354784,2.4679083445216006,3.1675026635293544
3515,0.009100622,0.000243688,0.3280355,0.06019509,0.4790817,0.3476042,0.04950565,0.3543745,0.4774802,0.004064071,0.03129452,0.3491774,0.1686283,2.000599,0.6094805,0.6196631,3.710533,1.923741,0.5831481,2.735908e-06,8.436501,13.3734,2007-04-14,Fall,2007,4,104,8,1.1,3.0667857063358075,2.759289573664193,5.82607528,3.3581669354784,2.4679083445216006,3.0352185310306123
3516,0.008961718,0.0002385553,0.3265611,0.0598895,0.4814871,0.3441014,0.05126057,0.3643031,0.5144145,0.004031039,0.03310407,0.350735,0.176189,2.081677,0.7198995,0.6156585,3.509483,1.90979,0.5400149,2.065403e-06,8.557151,13.88478,2007-04-17,Fall,2007,4,107,8,1.1,3.1000916847157276,2.725983595284273,5.82607528,3.3581669354784,2.4679083445216006,2.9985819548127
3517,0.008826857,0.0002336117,0.3254964,0.05962776,0.4867618,0.3416647,0.0535899,0.3770817,0.5584686,0.004005942,0.03520495,0.3529862,0.1821029,2.1559,0.8417528,0.6075448,3.933283,1.927089,0.568381,1.756404e-06,8.676767,14.39951,2007-04-20,Fall,2007,4,110,8,1.1,3.2642863471703034,2.561788932829697,5.82607528,3.3581669354784,2.4679083445216006,2.817967826112667
3518,0.008696698,0.0002288791,0.3248702,0.05942712,0.4958178,0.3403636,0.05665631,0.3945056,0.612321,0.003989534,0.03765737,0.3560079,0.1874944,2.246161,0.9842076,0.6001604,4.322943,1.948143,0.5784774,1.691525e-06,8.822506,14.97952,2007-04-23,Fall,2007,4,113,9,1.1,3.434797368462,2.3912779115380003,5.82607528,3.3581669354784,2.4679083445216006,2.6304057026918004
3519,0.00857183,0.0002243761,0.3247123,0.05928773,0.5068157,0.3398505,0.0601883,0.4144463,0.6750579,0.003982652,0.04053295,0.3597026,0.1912037,2.314344,1.123075,0.5864501,4.16514,1.940728,0.5435582,1.76465e-06,8.955503,15.53782,2007-04-26,Fall,2007,4,116,9,1.1,3.4914332068840004,2.334642073116,5.82607528,3.3581669354784,2.4679083445216006,2.5681062804276
3520,0.008452665,0.0002201134,0.3250088,0.05921042,0.5198421,0.3401229,0.06420157,0.4371363,0.7467387,0.003985604,0.0438172,0.3640491,0.193042,2.369102,1.25346,0.5716082,4.420296,1.924118,0.5588984,2.00098e-06,9.081291,16.07298,2007-04-29,Fall,2007,4,119,9,1.1,3.6248915249148803,2.20118375508512,5.82607528,3.3581669354784,2.4679083445216006,2.421302130593632
3521,0.008339765,0.0002161077,0.3257736,0.05919931,0.5371422,0.3417422,0.06888675,0.4643306,0.8296416,0.003999092,0.04750055,0.3692127,0.1930442,2.415331,1.377267,0.556834,4.518481,1.93008,0.5547627,2.639252e-06,9.208593,16.60498,2007-05-02,Fall,2007,5,122,9,1.1,3.7322631144555523,2.093812165544448,5.82607528,3.3581669354784,2.4679083445216006,2.3031933820988932
3522,0.008233718,0.000212376,0.3270065,0.05925479,0.5575473,0.3445207,0.07402316,0.4946472,0.9216811,0.004023691,0.05157278,0.3750856,0.1900096,2.426034,1.47544,0.5345722,4.416867,1.791723,0.5091681,3.943275e-06,9.313509,17.06716,2007-05-05,Fall,2007,5,125,9,1.0,3.7575475094563995,2.068527770543601,5.82607528,3.3581669354784,2.4679083445216006,2.068527770543601
3523,0.008134903,0.0002089259,0.3286415,0.05936097,0.5798582,0.3484244,0.07920372,0.5254101,1.017328,0.004059103,0.05590323,0.3815117,0.181854,2.362027,1.52198,0.4967646,3.912048,1.552615,0.4287522,6.680075e-06,9.35471,17.34469,2007-05-08,Fall,2007,5,128,10,0.9,3.6506885328276,2.1753867471724004,5.82607528,3.3581669354784,2.4679083445216006,1.9578480724551603
3524,0.008043566,0.0002057598,0.3305959,0.05952674,0.6058339,0.3536924,0.08468014,0.5602272,1.116978,0.004104622,0.06030648,0.388399,0.1731843,2.32109,1.557718,0.4692008,4.470955,1.656268,0.4774718,1.324609e-05,9.404828,17.59632,2007-05-11,Fall,2007,5,131,10,1.0,3.81867749428464,2.0073977857153604,5.82607528,3.3581669354784,2.4679083445216006,2.0073977857153604
3525,0.007960283,0.0002028947,0.3329572,0.05977829,0.637557,0.3608502,0.09080705,0.6031582,1.225595,0.004161524,0.06474985,0.3960016,0.166395,2.330307,1.606804,0.4558938,4.837312,1.717705,0.4934345,3.17962e-05,9.501482,17.93784,2007-05-14,Fall,2007,5,134,10,1.0,3.9645813450704006,1.8614939349295998,5.82607528,3.3581669354784,2.4679083445216006,1.8614939349295998
