year,season,group,obs_anom,mod_anom
2013,Spring,ZC2-AMP,-0.9880713856940595,-0.3243122456644001
2013,Spring,ZC2-AMP,-0.549899001180143,-0.3243122456644001
2013,Spring,ZC2-AMP,-0.9345057956854524,-0.3243122456644001
2013,Spring,ZC2-AMP,0.05752227970512058,-0.3243122456644001
2013,Spring,ZC2-AMP,-0.18676276070099843,-0.9303057494094553
2013,Spring,ZC2-AMP,-0.43311375398277535,-0.9303057494094553
2013,Spring,ZC2-AMP,-0.9523710866055076,-0.9303057494094553
2013,Spring,ZC2-AMP,-0.6194006895048777,-0.9303057494094553
2013,Spring,ZC2-AMP,-0.5948886299808527,-0.9303057494094553
2013,Spring,ZC2-AMP,-0.7343497695659242,-0.9303057494094553
2013,Summer,ZC2-AMP,-0.5221158048552351,-0.17993454689651273
2013,Summer,ZC2-AMP,-0.20856263625116442,-0.03784118272182743
2013,Summer,ZC2-AMP,-0.5078650007534863,0.08994749570745071
2013,Summer,ZC2-AMP,-0.6169102771634327,0.08994749570745071
2013,Summer,ZC2-AMP,-0.8826272817446803,0.08994749570745071
2013,Summer,ZC2-AMP,-0.24029885189534123,0.08994749570745071
2013,Summer,ZC2-AMP,1.6303238565851497,0.08994749570745071
2013,Fall,ZC2-AMP,1.7374275081931458,-1.0215210893333577
2013,Fall,ZC2-AMP,-0.5857387677291132,-1.0215210893333577
2013,Fall,ZC2-AMP,0.6540132932583885,-1.0215210893333577
2013,Fall,ZC2-AMP,1.0344573015886067,-0.9166460929730627
2013,Fall,ZC2-AMP,-0.7166389090769738,-0.9166460929730627
2013,Fall,ZC2-AMP,0.5231271879833085,-0.9166460929730627
2013,Fall,ZC2-AMP,-0.041311514345069994,-0.9166460929730627
2014,Spring,ZC2-AMP,-1.0283048535823558,-0.006048471195243277
2014,Spring,ZC2-AMP,-1.1174651500606196,-0.006048471195243277
2014,Spring,ZC2-AMP,-0.09821739157820192,-0.006048471195243277
2014,Spring,ZC2-AMP,-0.9499329850066102,-0.2751284077497847
2014,Spring,ZC2-AMP,-0.9939467494351613,-0.2751284077497847
2014,Spring,ZC2-AMP,-0.9034794177331881,-0.2751284077497847
2014,Spring,ZC2-AMP,-0.5769555035185318,-0.5291195498491469
2014,Spring,ZC2-AMP,-0.21343673638054775,-0.5291195498491469
2014,Spring,ZC2-AMP,-0.4420829092848042,-0.5291195498491469
2014,Spring,ZC2-AMP,-0.6586521684994557,-0.5291195498491469
2014,Spring,ZC2-AMP,1.0834052950898925,-0.5291195498491469
2014,Spring,ZC2-AMP,-0.3338237025259352,-0.5291195498491469
2014,Summer,ZC2-AMP,-0.05538363399613654,-1.0862493446666137
2014,Summer,ZC2-AMP,-0.29136147795988127,-1.0862493446666137
2014,Summer,ZC2-AMP,0.4710722009444302,-0.5650097817678966
2014,Summer,ZC2-AMP,0.4190377014524777,-0.5650097817678966
2014,Summer,ZC2-AMP,-0.6142435843729185,-0.5650097817678966
2014,Summer,ZC2-AMP,-0.23215540619544112,-0.5650097817678966
2014,Summer,ZC2-AMP,0.11664630837376354,-0.5650097817678966
2014,Summer,ZC2-AMP,-0.12328423702984748,-0.5650097817678966
2014,Summer,ZC2-AMP,1.9807764227689943,-0.24953612645970205
2014,Summer,ZC2-AMP,0.2219617915776811,-0.24953612645970205
2014,Summer,ZC2-AMP,0.8050922600599265,-0.24953612645970205
2014,Summer,ZC2-AMP,0.30928091098704547,-0.24953612645970205
2014,Summer,ZC2-AMP,1.1768462081109878,-0.24953612645970205
2014,Summer,ZC2-AMP,-0.7883381808802972,-0.24953612645970205
2014,Summer,ZC2-AMP,-0.6286115842641988,-0.24953612645970205
2014,Fall,ZC2-AMP,1.8114622096717383,-1.135288788102914
2014,Fall,ZC2-AMP,0.3109141011688568,-1.135288788102914
2014,Fall,ZC2-AMP,2.8609259848858457,-1.135288788102914
2014,Fall,ZC2-AMP,-0.11536386829584738,-1.135288788102914
2014,Fall,ZC2-AMP,-0.8803209710417605,-0.9538511575230493
2014,Fall,ZC2-AMP,-0.41546078051083174,-0.9538511575230493
2014,Fall,ZC2-AMP,0.11419728835358461,-0.17262430626637834
2014,Fall,ZC2-AMP,-0.20443568207599483,-0.17262430626637834
2014,Fall,ZC2-AMP,-0.8192426405885864,-0.17262430626637834
2014,Fall,ZC2-AMP,0.20336836024867394,-0.17262430626637834
2015,Winter,ZC2-AMP,-0.21571074485330027,-0.5592388081065683
2015,Winter,ZC2-AMP,0.3939947959356209,-0.6141314080795309
2015,Winter,ZC2-AMP,-0.09552214684998671,-0.6141314080795309
2015,Spring,ZC2-AMP,-0.4050077847115301,-0.06418827321773493
2015,Spring,ZC2-AMP,-0.8062586926615521,-0.06418827321773493
2015,Spring,ZC2-AMP,0.09258910798493158,-0.06418827321773493
2015,Spring,ZC2-AMP,-0.8767760440508869,-0.06418827321773493
2015,Spring,ZC2-AMP,0.06918808512324946,-0.06418827321773493
2015,Spring,ZC2-AMP,-0.8530065811545259,-0.06418827321773493
2015,Spring,ZC2-AMP,-0.4329037315182652,-0.21660006837893117
2015,Spring,ZC2-AMP,-0.9560532421228491,-0.21660006837893117
2015,Spring,ZC2-AMP,-0.7277528200041075,-0.21660006837893117
2015,Spring,ZC2-AMP,0.2822264892444638,-0.2507753145020203
2015,Spring,ZC2-AMP,-0.12495198950685452,-0.2507753145020203
2015,Spring,ZC2-AMP,0.21075647888054214,-0.2507753145020203
2015,Spring,ZC2-AMP,-0.0895198625924884,-0.2507753145020203
2015,Spring,ZC2-AMP,-0.8930300829566485,-0.2507753145020203
2015,Spring,ZC2-AMP,0.3995558555823663,-0.2507753145020203
2015,Spring,ZC2-AMP,0.7689111857535474,-0.2507753145020203
2015,Spring,ZC2-AMP,-1.1212821885222746,-0.2777002398309118
2015,Spring,ZC2-AMP,-0.409324947848567,-0.29323282235830306
2015,Spring,ZC2-AMP,1.03764880942607,-0.29323282235830306
2015,Spring,ZC2-AMP,4.2885160651090075,-0.29323282235830306
2015,Spring,ZC2-AMP,-0.09492535032951888,-0.29323282235830306
2015,Spring,ZC2-AMP,0.1957641928385834,-0.29323282235830306
2015,Spring,ZC2-AMP,-1.1134538085923826,-0.29323282235830306
2015,Spring,ZC2-AMP,1.0046222667123266,-0.29323282235830306
2015,Spring,ZC2-AMP,0.13633155824630022,-0.29323282235830306
2015,Spring,ZC2-AMP,-0.8825658788230665,-0.26220152065039704
2015,Spring,ZC2-AMP,-0.2103469944001143,-0.21342938974253076
2015,Spring,ZC2-AMP,-0.12384114548609537,-0.21342938974253076
2015,Spring,ZC2-AMP,-0.870818168214179,-0.21342938974253076
2015,Spring,ZC2-AMP,-0.525642609775991,-0.21342938974253076
2015,Spring,ZC2-AMP,-0.9277400170024908,-0.21342938974253076
2015,Spring,ZC2-AMP,-0.239239884475396,0.018138869880972554
2015,Spring,ZC2-AMP,-1.0928605863932657,0.018138869880972554
2015,Spring,ZC2-AMP,0.8484859205060875,0.018138869880972554
2015,Spring,ZC2-AMP,-1.0560815069164289,0.018138869880972554
2015,Spring,ZC2-AMP,-0.1589553655375925,0.018138869880972554
2015,Spring,ZC2-AMP,-0.2571797030066267,0.018138869880972554
2015,Spring,ZC2-AMP,1.257071667799407,0.13098045307738124
2015,Spring,ZC2-AMP,1.2314922318093338,0.13098045307738124
2015,Spring,ZC2-AMP,0.017654955255072123,0.13098045307738124
2015,Spring,ZC2-AMP,-0.7227938895345686,0.13098045307738124
2015,Spring,ZC2-AMP,1.0214200628137098,0.13098045307738124
2015,Spring,ZC2-AMP,0.26732513650980105,0.7552013488485552
2015,Spring,ZC2-AMP,-0.5422795552259259,0.7552013488485552
2015,Spring,ZC2-AMP,0.46225179091575996,0.7552013488485552
2015,Spring,ZC2-AMP,0.6333513943659664,0.7552013488485552
2015,Spring,ZC2-AMP,1.9119042097261476,0.7552013488485552
2015,Spring,ZC2-AMP,-0.7849475424065212,0.7552013488485552
2015,Spring,ZC2-AMP,0.8351104103164417,0.7552013488485552
2015,Spring,ZC2-AMP,-0.2519957215255765,0.7552013488485552
2015,Spring,ZC2-AMP,2.497409542009367,0.7552013488485552
2015,Spring,ZC2-AMP,0.13300245763813381,0.7552013488485552
2015,Spring,ZC2-AMP,,1.420619679515959
2015,Spring,ZC2-AMP,-1.0709281635592633,1.6743220920261712
2015,Spring,ZC2-AMP,2.4583243689117547,1.9400852028683238
2015,Spring,ZC2-AMP,2.675260491549989,1.9400852028683238
2015,Spring,ZC2-AMP,2.0139395523525683,1.9400852028683238
2015,Spring,ZC2-AMP,3.599197074117063,1.9400852028683238
2015,Spring,ZC2-AMP,-0.6292136614443118,1.9400852028683238
2015,Spring,ZC2-AMP,1.5257916986060232,1.9400852028683238
2015,Spring,ZC2-AMP,0.17760585085179784,1.9400852028683238
2015,Spring,ZC2-AMP,0.8209941122473459,2.21419830213742
2015,Spring,ZC2-AMP,0.4566706350846065,2.21419830213742
2015,Spring,ZC2-AMP,1.8092990819653358,2.21419830213742
2015,Spring,ZC2-AMP,-1.0580586981877744,2.490868975236329
2015,Summer,ZC2-AMP,-0.007236550809064147,-0.5903688158566813
2015,Summer,ZC2-AMP,-0.8908409843148423,-0.43624474451296474
2015,Summer,ZC2-AMP,0.9364513368026264,-0.43624474451296474
2015,Summer,ZC2-AMP,-0.3187742148348268,-0.43624474451296474
2015,Summer,ZC2-AMP,0.4609590635292078,-0.43624474451296474
2015,Summer,ZC2-AMP,-1.3028699411375766,-0.43624474451296474
2015,Summer,ZC2-AMP,0.19107693221280042,-0.43624474451296474
2015,Summer,ZC2-AMP,0.12799293861319005,-0.43624474451296474
2015,Summer,ZC2-AMP,0.1825184121009082,-0.43624474451296474
2015,Summer,ZC2-AMP,1.9395108270403394,-0.43624474451296474
2015,Summer,ZC2-AMP,-0.3775040542225927,0.3636755231937312
2015,Summer,ZC2-AMP,-0.5924985400336676,0.47133337468845626
2015,Summer,ZC2-AMP,1.7199314322956152,0.47133337468845626
2015,Summer,ZC2-AMP,2.1092754134250327,0.47133337468845626
2015,Summer,ZC2-AMP,-0.17970507602287808,0.47133337468845626
2015,Summer,ZC2-AMP,1.4430662318916985,0.47133337468845626
2015,Summer,ZC2-AMP,0.23171451504291898,0.47133337468845626
2015,Summer,ZC2-AMP,-1.1503693137981172,0.7339338840833001
2015,Summer,ZC2-AMP,-0.07710035503997698,0.7339338840833001
2015,Summer,ZC2-AMP,-0.41659907868757784,0.7339338840833001
2015,Summer,ZC2-AMP,-1.1691870065701493,0.7339338840833001
2015,Summer,ZC2-AMP,1.087389501112038,0.7339338840833001
2015,Summer,ZC2-AMP,0.8944322334372182,0.7339338840833001
2015,Summer,ZC2-AMP,3.1006314841927107,0.7339338840833001
2015,Summer,ZC2-AMP,0.7794414968035984,0.7339338840833001
2015,Summer,ZC2-AMP,0.23096208512293037,0.7339338840833001
2015,Summer,ZC2-AMP,-0.028482203399818478,0.7339338840833001
2015,Summer,ZC2-AMP,-1.3818165644797358,0.9302060168632518
2015,Summer,ZC2-AMP,-0.6600325333163622,0.9302060168632518
2015,Summer,ZC2-AMP,-1.297208555768012,1.122070815600002
2015,Summer,ZC2-AMP,-0.45424815238586896,1.122070815600002
2015,Summer,ZC2-AMP,3.4659460590399376,1.122070815600002
2015,Summer,ZC2-AMP,0.8069508736109395,1.122070815600002
2015,Summer,ZC2-AMP,0.3174365739479944,1.122070815600002
2015,Summer,ZC2-AMP,-0.8836041598235835,1.122070815600002
2015,Summer,ZC2-AMP,0.4091924700033989,1.122070815600002
2015,Summer,ZC2-AMP,0.4885625687832967,1.1305230647780549
2015,Summer,ZC2-AMP,3.3358891661378616,1.1305230647780549
2015,Summer,ZC2-AMP,-1.3950779757010092,1.1305230647780549
2015,Summer,ZC2-AMP,-0.41504343313767467,1.1305230647780549
2015,Summer,ZC2-AMP,-0.0767108643690909,1.1305230647780549
2015,Summer,ZC2-AMP,-1.3419175836197375,1.1359307664704914
2015,Fall,ZC2-AMP,-0.08596638461775234,-0.7140838772660432
2015,Fall,ZC2-AMP,0.9840885347229058,-0.7140838772660432
2015,Fall,ZC2-AMP,4.557715577573122,-0.7140838772660432
2015,Fall,ZC2-AMP,1.2247579471954084,-0.7140838772660432
2015,Fall,ZC2-AMP,0.6167800742884463,-0.7140838772660432
2015,Fall,ZC2-AMP,0.3369623076430923,-0.7140838772660432
2015,Fall,ZC2-AMP,-1.0566595218623287,-0.7140838772660432
2015,Fall,ZC2-AMP,0.7043061339493513,-0.7140838772660432
2015,Fall,ZC2-AMP,0.21778377086548367,-0.7140838772660432
2015,Fall,ZC2-AMP,-0.30662723298512556,-0.7140838772660432
2015,Fall,ZC2-AMP,-1.1920911837809534,-0.7140838772660432
2015,Fall,ZC2-AMP,-0.5955281843622936,-0.7140838772660432
2015,Fall,ZC2-AMP,0.6472212190207434,-0.4243849563620942
2015,Fall,ZC2-AMP,-0.7137758595133754,-0.4243849563620942
2015,Fall,ZC2-AMP,-1.1608733212544684,-0.11532232319215946
2015,Fall,ZC2-AMP,-1.0059118772601525,-0.11532232319215946
2015,Fall,ZC2-AMP,0.3630835218361005,-0.11532232319215946
2015,Fall,ZC2-AMP,-0.3487168633775292,-0.11532232319215946
2015,Fall,ZC2-AMP,0.3033829506239629,-0.11532232319215946
2015,Fall,ZC2-AMP,1.6881642402504875,-0.11532232319215946
2015,Fall,ZC2-AMP,0.19704560531522575,-0.11532232319215946
2015,Fall,ZC2-AMP,1.4538818717031445,-0.11532232319215946
2015,Fall,ZC2-AMP,1.9216176196358636,-0.11532232319215946
2015,Fall,ZC2-AMP,0.5214318325655496,-0.11532232319215946
2015,Fall,ZC2-AMP,-0.23488435182330894,-0.11532232319215946
2015,Fall,ZC2-AMP,-0.8063489439681447,0.02318298913374062
2015,Fall,ZC2-AMP,-1.186206792400274,0.02318298913374062
2016,Winter,ZC2-AMP,0.017857652620003765,-0.5815722377776369
2016,Winter,ZC2-AMP,-0.15209651984427142,-0.5815722377776369
2016,Winter,ZC2-AMP,1.2277119710979445,-0.63108293594577
2016,Winter,ZC2-AMP,0.37178040700885684,-0.63108293594577
2016,Winter,ZC2-AMP,-0.28545949769405193,-0.63108293594577
2016,Winter,ZC2-AMP,0.14394182508403702,-0.63108293594577
2016,Winter,ZC2-AMP,-0.23159833128343907,-0.63108293594577
2016,Winter,ZC2-AMP,-0.13336838782641885,-0.63108293594577
2016,Winter,ZC2-AMP,-0.38961023205918693,-0.63108293594577
2016,Winter,ZC2-AMP,-0.10691411199039805,-0.63108293594577
2016,Spring,ZC2-AMP,-0.9702273436861634,-0.091114980828041
2016,Spring,ZC2-AMP,-0.08636135494689175,-0.091114980828041
2016,Spring,ZC2-AMP,0.20427028252129423,-0.17269178345124303
2016,Spring,ZC2-AMP,-0.5784974851908666,-0.17269178345124303
2016,Spring,ZC2-AMP,-1.0762771290602349,-0.17269178345124303
2016,Spring,ZC2-AMP,-0.5193140935868515,-0.17269178345124303
2016,Spring,ZC2-AMP,-0.6844288785398491,-0.17269178345124303
2016,Spring,ZC2-AMP,-0.5223506367498184,-0.17269178345124303
2016,Spring,ZC2-AMP,-0.5691286092635359,-0.17269178345124303
2016,Spring,ZC2-AMP,0.28646842176233134,-0.17269178345124303
2016,Spring,ZC2-AMP,0.35950025075895436,-0.24445356232477855
2016,Spring,ZC2-AMP,-0.6052234860507104,-0.4056430934524006
2016,Spring,ZC2-AMP,-0.29880149877836354,-0.4056430934524006
2016,Spring,ZC2-AMP,-0.5607066818676607,-0.4056430934524006
2016,Spring,ZC2-AMP,0.07661418666981896,-0.4056430934524006
2016,Spring,ZC2-AMP,-0.16088430847416313,-0.4056430934524006
2016,Spring,ZC2-AMP,-0.9237237644807473,-0.4056430934524006
2016,Spring,ZC2-AMP,-0.3647937112747785,-0.42937238820508994
2016,Spring,ZC2-AMP,-0.4667966949828392,-0.42937238820508994
2016,Spring,ZC2-AMP,-0.7538898667689506,-0.42937238820508994
2016,Spring,ZC2-AMP,-0.30947971821882925,-0.42937238820508994
2016,Spring,ZC2-AMP,0.01734391597428213,-0.006923571369763532
2016,Spring,ZC2-AMP,-0.7589220202848839,-0.006923571369763532
2016,Spring,ZC2-AMP,-0.28439270598929717,-0.006923571369763532
2016,Spring,ZC2-AMP,0.2985763492605416,-0.006923571369763532
2016,Spring,ZC2-AMP,-0.7430951158231547,0.13337227473564336
2016,Spring,ZC2-AMP,0.10573743531808064,0.13337227473564336
2016,Spring,ZC2-AMP,-0.029255575348282208,0.13337227473564336
2016,Spring,ZC2-AMP,0.16594906812532947,0.13337227473564336
2016,Spring,ZC2-AMP,4.334351335453125,0.13337227473564336
2016,Spring,ZC2-AMP,0.9871247642454992,0.13337227473564336
2016,Spring,ZC2-AMP,0.3093964553992144,0.13337227473564336
2016,Spring,ZC2-AMP,-0.22245384474659566,0.47811896874289617
2016,Spring,ZC2-AMP,-0.027287480286012526,0.47811896874289617
2016,Spring,ZC2-AMP,-0.5622745797995338,0.47811896874289617
2016,Spring,ZC2-AMP,-0.22066103799169695,0.47811896874289617
2016,Spring,ZC2-AMP,-0.6300741678443088,0.47811896874289617
2016,Spring,ZC2-AMP,-1.0684567735271415,0.47811896874289617
2016,Spring,ZC2-AMP,-0.3154950399086994,0.47811896874289617
2016,Spring,ZC2-AMP,0.6598163056430113,1.1391867504774984
2016,Spring,ZC2-AMP,1.5715511454896385,1.1391867504774984
2016,Spring,ZC2-AMP,0.016629339524902545,1.1391867504774984
2016,Spring,ZC2-AMP,3.7760842271748203,1.1391867504774984
2016,Spring,ZC2-AMP,0.9595520659206733,1.1391867504774984
2016,Spring,ZC2-AMP,1.309414378642937,1.1391867504774984
2016,Spring,ZC2-AMP,-0.15879605813460182,1.1391867504774984
2016,Spring,ZC2-AMP,-0.826258860734993,1.1391867504774984
2016,Spring,ZC2-AMP,-0.9460144653036421,1.3913991757251871
2016,Spring,ZC2-AMP,0.6314654595070603,1.3913991757251871
2016,Spring,ZC2-AMP,1.3996618431956884,2.208646495531245
2016,Spring,ZC2-AMP,0.45945627967830155,2.208646495531245
2016,Spring,ZC2-AMP,1.2352692391153899,2.488664293126589
2016,Spring,ZC2-AMP,-0.14829384167447737,2.488664293126589
2016,Spring,ZC2-AMP,0.4632632858764538,2.488664293126589
2016,Spring,ZC2-AMP,1.2566123968172669,2.488664293126589
2016,Spring,ZC2-AMP,-0.4275713585700895,2.488664293126589
2016,Spring,ZC2-AMP,-0.1121373845492558,2.488664293126589
2016,Spring,ZC2-AMP,1.8704088367568774,2.488664293126589
2016,Spring,ZC2-AMP,-1.0218728997118702,2.488664293126589
2016,Summer,ZC2-AMP,0.5933290279302205,-0.5743091994351882
2016,Summer,ZC2-AMP,0.42028240961595426,-0.5743091994351882
2016,Summer,ZC2-AMP,-0.11560400755454728,-0.5743091994351882
2016,Summer,ZC2-AMP,-0.8061818102055062,-0.5743091994351882
2016,Summer,ZC2-AMP,0.23112314495019604,-0.5743091994351882
2016,Summer,ZC2-AMP,0.6534010615889303,-0.5743091994351882
2016,Summer,ZC2-AMP,-1.0394070657861008,-0.5743091994351882
2016,Summer,ZC2-AMP,-0.6058263320227035,-0.5743091994351882
2016,Summer,ZC2-AMP,0.050796317660238906,-0.5743091994351882
2016,Summer,ZC2-AMP,-0.5634777308642827,-0.5743091994351882
2016,Summer,ZC2-AMP,1.4008425019087114,0.20783424932527045
2016,Summer,ZC2-AMP,-0.04334576708179061,0.20783424932527045
2016,Summer,ZC2-AMP,-0.8903226719856334,0.20783424932527045
2016,Summer,ZC2-AMP,0.027823195701060295,0.20783424932527045
2016,Summer,ZC2-AMP,0.5552327840688133,0.20783424932527045
2016,Summer,ZC2-AMP,0.9627346614477241,0.20783424932527045
2016,Summer,ZC2-AMP,0.806391071684893,0.20783424932527045
2016,Summer,ZC2-AMP,-1.2452411663084084,0.20783424932527045
2016,Summer,ZC2-AMP,-0.39789168651603224,0.20783424932527045
2016,Summer,ZC2-AMP,1.3088384882484136,0.20783424932527045
2016,Summer,ZC2-AMP,2.1720470299624033,0.20783424932527045
2016,Summer,ZC2-AMP,-0.6423833149169595,0.4765718713385082
2016,Summer,ZC2-AMP,-0.5506137344293515,0.598692180847892
2016,Summer,ZC2-AMP,-1.1247187425671787,0.598692180847892
2016,Summer,ZC2-AMP,-0.41459784132560745,0.598692180847892
2016,Summer,ZC2-AMP,0.5650800228561952,0.598692180847892
2016,Summer,ZC2-AMP,-0.6403343741862582,0.598692180847892
2016,Summer,ZC2-AMP,1.249844052956993,0.598692180847892
2016,Summer,ZC2-AMP,-0.2084192921548855,0.598692180847892
2016,Summer,ZC2-AMP,-0.5602952763606756,0.598692180847892
2016,Summer,ZC2-AMP,-0.18035181173028272,0.598692180847892
2016,Summer,ZC2-AMP,0.6111385183448006,0.598692180847892
2016,Summer,ZC2-AMP,0.9464785184225748,0.598692180847892
2016,Summer,ZC2-AMP,0.8405947682247662,0.7118560558840074
2016,Summer,ZC2-AMP,-1.1724159588418128,0.7118560558840074
2016,Summer,ZC2-AMP,-0.9111204977825041,0.7118560558840074
2016,Summer,ZC2-AMP,-0.9466542194563404,0.7118560558840074
2016,Summer,ZC2-AMP,-0.20709155989732092,0.7118560558840074
2016,Summer,ZC2-AMP,1.9011112553849974,1.2358028994608836
2016,Summer,ZC2-AMP,0.6603230010797756,1.2358028994608836
2016,Summer,ZC2-AMP,2.080469896917802,1.2761731646747627
2016,Summer,ZC2-AMP,-1.19553446472197,1.2761731646747627
2016,Summer,ZC2-AMP,2.130623102140214,1.2761731646747627
2016,Summer,ZC2-AMP,0.21990162622369125,1.2761731646747627
2016,Summer,ZC2-AMP,-0.908162922605629,1.3082020786099913
2016,Summer,ZC2-AMP,0.4346350112886367,1.3082020786099913
2016,Summer,ZC2-AMP,-1.1154858319274894,1.3320885715191024
2016,Summer,ZC2-AMP,-0.3728329589877139,1.3320885715191024
2016,Summer,ZC2-AMP,0.07486237607963708,1.4032530111697255
2016,Summer,ZC2-AMP,4.463629734858109,1.4032530111697255
2016,Summer,ZC2-AMP,0.3974634543564447,1.4107597700095866
2016,Summer,ZC2-AMP,-0.4299301325213539,1.4107597700095866
2016,Summer,ZC2-AMP,-0.3636088092029533,1.4107597700095866
2016,Summer,ZC2-AMP,0.14726930449960157,1.4107597700095866
2016,Summer,ZC2-AMP,-0.8768095784006206,1.4107597700095866
2016,Summer,ZC2-AMP,0.04138433137339341,1.4107597700095866
2016,Summer,ZC2-AMP,-0.9240270759863113,1.4166590809467918
2016,Fall,ZC2-AMP,3.6216626098157594,-0.11324932236562991
2016,Fall,ZC2-AMP,-0.16642411778145913,-0.11324932236562991
2016,Fall,ZC2-AMP,-0.04502137432414214,-0.11324932236562991
2016,Fall,ZC2-AMP,0.38144386909932954,-0.11324932236562991
2016,Fall,ZC2-AMP,-0.7167798072705331,-0.11324932236562991
2016,Fall,ZC2-AMP,0.5501269339655087,-0.11324932236562991
2016,Fall,ZC2-AMP,1.517491495717468,-0.11324932236562991
2016,Fall,ZC2-AMP,0.7933146819322521,-0.11324932236562991
2016,Fall,ZC2-AMP,0.818099521265301,-0.11324932236562991
2016,Fall,ZC2-AMP,0.0683805635547819,0.16394681230331742
2016,Fall,ZC2-AMP,0.39736194256029744,0.16394681230331742
2016,Fall,ZC2-AMP,0.837513269225134,0.16394681230331742
2016,Fall,ZC2-AMP,-0.5282807812132505,0.2668165337163624
2016,Fall,ZC2-AMP,0.44494978575515876,0.2668165337163624
2016,Fall,ZC2-AMP,0.2845093098688035,0.2668165337163624
2016,Fall,ZC2-AMP,1.3487401753058161,0.2668165337163624
2016,Fall,ZC2-AMP,-0.18947545280931538,0.2668165337163624
2016,Fall,ZC2-AMP,0.22291938030949582,0.2668165337163624
2016,Fall,ZC2-AMP,-0.3353299062772964,0.2668165337163624
2016,Fall,ZC2-AMP,-0.23758265722656408,0.2668165337163624
2016,Fall,ZC2-AMP,-0.20155164951195234,0.8919705684836821
2016,Fall,ZC2-AMP,-0.956197957344188,0.6846115937618658
2016,Fall,ZC2-AMP,-0.8723337491791106,0.6846115937618658
2016,Fall,ZC2-AMP,-0.724181118597069,0.6846115937618658
2016,Winter,ZC2-AMP,-0.3927783915280146,1.6470445520293244
2016,Winter,ZC2-AMP,-0.11303818503436722,1.6470445520293244
2016,Winter,ZC2-AMP,1.2673781584759756,1.6470445520293244
2016,Winter,ZC2-AMP,0.12618615442533135,1.6470445520293244
2016,Winter,ZC2-AMP,1.4122901560563257,1.6470445520293244
2016,Winter,ZC2-AMP,-0.3251811280018568,1.5607598568917713
2016,Winter,ZC2-AMP,-0.36362143168978295,0.9679009513395983
2016,Winter,ZC2-AMP,-0.7567539207384639,0.7171292587579203
2017,Winter,ZC2-AMP,-0.4421951406624204,0.28875353460037645
2017,Winter,ZC2-AMP,-0.6895153685065041,-0.19206488575416672
2017,Winter,ZC2-AMP,-0.9405000690827333,-0.40626292396492614
2017,Winter,ZC2-AMP,-0.373757898492756,-0.6566415634485909
2017,Winter,ZC2-AMP,-0.7168752778824427,-0.7677846410065834
2017,Winter,ZC2-AMP,0.06808152347398293,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.3549923520604438,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.6876732803783179,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.4661199638915614,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.049733495175795235,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.018155924271454335,-0.7677846410065834
2017,Winter,ZC2-AMP,-0.8099051289216066,-0.820068971149529
2017,Spring,ZC2-AMP,-0.8454884632185409,-0.4788788190557307
2017,Spring,ZC2-AMP,-0.5489013773676236,-0.5851723003352552
2017,Spring,ZC2-AMP,-0.537103836383083,-0.5851723003352552
2017,Spring,ZC2-AMP,-0.9164162422746397,-0.5851723003352552
2017,Spring,ZC2-AMP,-0.9203401039828181,-0.7769208285959404
2017,Spring,ZC2-AMP,-1.1286733399764974,-0.946536986251331
2017,Spring,ZC2-AMP,0.2633914694260848,-0.946536986251331
2017,Spring,ZC2-AMP,-0.7941330602140196,-0.946536986251331
2017,Spring,ZC2-AMP,-0.3979114363146597,-0.946536986251331
2017,Spring,ZC2-AMP,-0.24220089106715076,-1.0221912677341416
2017,Spring,ZC2-AMP,-0.8986015700275096,-1.208543047871712
2017,Spring,ZC2-AMP,-0.19017606327991468,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.971051800096557,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.16213868923216038,-1.3241329090092828
2017,Spring,ZC2-AMP,0.31140445694924107,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.8659028642052533,-1.3241329090092828
2017,Spring,ZC2-AMP,-1.0461263423056575,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.06083400030784371,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.033661431731358944,-1.3241329090092828
2017,Spring,ZC2-AMP,-0.07547686125309275,-1.3241329090092828
2017,Spring,ZC2-AMP,0.03658599482867463,-1.345773369944175
2017,Spring,ZC2-AMP,-0.8745813046376655,-1.3550091522341277
2017,Spring,ZC2-AMP,-0.5141255471626635,-1.3425795216493857
2017,Spring,ZC2-AMP,-0.42080610220809833,-1.3425795216493857
2017,Spring,ZC2-AMP,1.6164770388616476,-1.3425795216493857
2017,Spring,ZC2-AMP,0.655380285656172,-1.226253578287625
2017,Spring,ZC2-AMP,0.38581356651106746,-1.0692862718309601
2017,Spring,ZC2-AMP,-1.1124364103227649,-1.0692862718309601
2017,Spring,ZC2-AMP,-0.7379888317142166,-1.0692862718309601
2017,Spring,ZC2-AMP,-0.9883834568239046,-1.0692862718309601
2017,Spring,ZC2-AMP,-1.1398603546480486,-1.0692862718309601
2017,Spring,ZC2-AMP,-1.0509885835473176,-1.0692862718309601
