date,latitude,longitude,depth,nitrogen,dataset,month,season,ewe_row,ewe_col,ewe_lat,ewe_lon,ewe_dist_km
2021-03-22,48.736667,-123.571667,20.0,16.18,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
2021-03-22,48.715,-123.244833,0.1,18.51,csop,3,Spring,137,46,48.72063446044922,-123.24530792236328,0.6276428801574816
2021-03-22,48.715,-123.244833,20.0,14.07,csop,3,Spring,137,46,48.72063446044922,-123.24530792236328,0.6276428801574816
2021-03-22,48.761667,-123.318333,0.1,16.64,csop,3,Spring,133,44,48.75656127929688,-123.31668090820312,0.5956656658051432
2021-03-22,48.761667,-123.318333,20.0,15.11,csop,3,Spring,133,44,48.75656127929688,-123.31668090820312,0.5956656658051432
2021-03-22,49.388333,-124.358233,0.1,9.51,csop,3,Spring,68,19,49.38095474243164,-124.35811614990234,0.8190892900072825
2021-03-23,49.635,-124.083017,0.1,12.84,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.2974002370728575
2021-03-23,49.635,-124.083017,20.0,16.59,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.2974002370728575
2021-03-23,49.655,-124.2879,0.1,16.03,csop,3,Spring,52,34,49.65330505371094,-124.28511810302734,0.3615908047022518
2021-03-23,49.655,-124.2879,20.0,23.67,csop,3,Spring,52,34,49.65330505371094,-124.28511810302734,0.3615908047022518
2021-03-23,49.575,-124.155933,0.1,14.2,csop,3,Spring,60,37,49.576465606689446,-124.15841674804688,0.32011536560140463
2021-03-23,49.575,-124.155933,20.0,17.39,csop,3,Spring,60,37,49.576465606689446,-124.15841674804688,0.32011536560140463
2021-03-23,49.986667,-124.821683,0.1,22.25,csop,3,Spring,17,22,49.9955940246582,-124.82041931152344,1.0007785965668288
2021-03-23,49.986667,-124.821683,20.0,22.53,csop,3,Spring,17,22,49.9955940246582,-124.82041931152344,1.0007785965668288
2021-03-23,49.961667,-124.856667,0.1,22.83,csop,3,Spring,18,19,49.96716308593751,-124.85717010498045,0.6126161826156069
2021-03-23,49.961667,-124.856667,20.0,23.89,csop,3,Spring,18,19,49.96716308593751,-124.85717010498045,0.6126161826156069
2021-03-23,49.783333,-124.483433,0.1,21.08,csop,3,Spring,39,30,49.783016204833984,-124.4771728515625,0.6957656524312691
2021-03-23,49.783333,-124.483433,20.0,21.72,csop,3,Spring,39,30,49.783016204833984,-124.4771728515625,0.6957656524312691
2021-03-23,49.858333,-125.026783,0.1,26.7,csop,3,Spring,21,6,49.859161376953125,-125.02994537353516,0.3628667035755398
2021-03-23,49.858333,-125.026783,20.0,26.97,csop,3,Spring,21,6,49.859161376953125,-125.02994537353516,0.3628667035755398
2021-03-23,49.901667,-124.988733,0.1,26.91,csop,3,Spring,19,10,49.90507125854492,-124.98744201660156,0.4041316923018857
2021-03-23,49.901667,-124.988733,20.0,26.97,csop,3,Spring,19,10,49.90507125854492,-124.98744201660156,0.4041316923018857
2021-03-23,49.92,-124.920033,0.1,25.06,csop,3,Spring,20,14,49.91579055786133,-124.91516876220705,0.7140347311524273
2021-03-23,49.92,-124.920033,20.0,26.38,csop,3,Spring,20,14,49.91579055786133,-124.91516876220705,0.7140347311524273
2021-03-23,49.266667,-123.293333,0.1,8.07,csop,3,Spring,101,66,49.2590217590332,-123.29552459716795,0.882801134049209
2021-03-23,49.266667,-123.293333,20.0,28.2,csop,3,Spring,101,66,49.2590217590332,-123.29552459716795,0.882801134049209
2021-03-23,49.206667,-123.39,0.1,0.12,csop,3,Spring,102,59,49.20769500732422,-123.39445495605467,0.5074950166528228
2021-03-23,49.206667,-123.39,20.0,27.73,csop,3,Spring,102,59,49.20769500732422,-123.39445495605467,0.5074950166528228
2021-03-23,49.281667,-123.407725,0.1,0.73,csop,3,Spring,97,61,49.27776718139648,-123.41364288330078,0.7866911348687764
2021-03-23,49.278333,-123.405,20.0,29.6,csop,3,Spring,97,62,49.28341293334961,-123.39807891845705,0.9529664671121094
2021-03-23,49.326667,-123.305,0.1,2.54,csop,3,Spring,97,68,49.31727600097656,-123.30469512939452,1.0429500503564784
2021-03-23,49.326667,-123.305,20.0,29.74,csop,3,Spring,97,68,49.31727600097656,-123.30469512939452,1.0429500503564784
2021-03-26,49.555,-124.563333,0.1,15.07,csop,3,Spring,52,16,49.55195999145508,-124.56493377685545,0.3813643800704033
2021-03-26,49.555,-124.563333,20.0,17.87,csop,3,Spring,52,16,49.55195999145508,-124.56493377685545,0.3813643800704033
2021-03-26,49.485,-124.60505,0.1,7.08,csop,3,Spring,55,11,49.488445281982415,-124.6127243041992,0.9337529071424169
2021-03-26,49.485,-124.60505,20.0,18.47,csop,3,Spring,55,11,49.488445281982415,-124.6127243041992,0.9337529071424169
2021-03-26,49.483333,-124.766667,0.1,14.4,csop,3,Spring,52,3,49.4783592224121,-124.76728057861328,0.5562743953767688
2021-03-26,49.483333,-124.766667,20.0,23.49,csop,3,Spring,52,3,49.4783592224121,-124.76728057861328,0.5562743953767688
2021-03-26,48.855,-123.363333,0.1,11.12,csop,3,Spring,125,46,48.86262130737305,-123.36579895019533,0.8891455888557139
2021-03-26,48.855,-123.363333,20.0,10.06,csop,3,Spring,125,46,48.86262130737305,-123.36579895019533,0.8891455888557139
2021-03-26,48.856667,-123.18,0.1,0.02,csop,3,Spring,130,55,48.85482025146485,-123.17511749267578,0.5794301847260985
2021-03-26,48.856667,-123.18,20.0,19.87,csop,3,Spring,130,55,48.85482025146485,-123.17511749267578,0.5794301847260985
2021-03-26,48.945,-123.32,20.0,16.09,csop,3,Spring,121,52,48.944068908691406,-123.31240844726562,0.8489766187531279
2021-03-26,49.635,-124.083067,0.1,11.73,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.2927247353454256
2021-03-26,49.635,-124.083067,20.0,19.62,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.2927247353454256
2021-03-26,49.655,-124.2869,0.1,5.69,csop,3,Spring,52,34,49.65330505371094,-124.28511810302734,0.27297876262743237
2021-03-26,49.655,-124.2869,20.0,22.08,csop,3,Spring,52,34,49.65330505371094,-124.28511810302734,0.27297876262743237
2021-03-26,49.575,-124.155633,0.1,14.26,csop,3,Spring,60,37,49.576465606689446,-124.15841674804688,0.3492049442749897
2021-03-26,49.575,-124.155633,20.0,14.6,csop,3,Spring,60,37,49.576465606689446,-124.15841674804688,0.3492049442749897
2021-03-26,49.388333,-124.358333,0.1,9.25,csop,3,Spring,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
2021-03-26,49.388333,-124.358333,20.0,9.19,csop,3,Spring,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
2021-03-26,49.3666,-123.5502,0.1,-0.05,csop,3,Spring,88,58,49.36648178100586,-123.5509033203125,0.07916371774586214
2021-03-26,49.3666,-123.5502,20.0,22.87,csop,3,Spring,88,58,49.36648178100586,-123.5509033203125,0.07916371774586214
2021-03-26,49.2749,-123.6333,0.1,-0.02,csop,3,Spring,92,50,49.27433776855469,-123.63512420654295,0.21188599560611804
2021-03-26,49.2749,-123.6333,20.0,26.68,csop,3,Spring,92,50,49.27433776855469,-123.63512420654295,0.21188599560611804
2021-03-26,49.3209,-123.7333,0.1,0.77,csop,3,Spring,87,47,49.31612396240234,-123.73204803466795,0.5480517773170694
2021-03-26,49.3209,-123.7333,20.0,28.71,csop,3,Spring,87,47,49.31612396240234,-123.73204803466795,0.5480517773170694
2021-03-26,49.4247,-123.7334,0.1,-0.03,csop,3,Spring,80,51,49.42085647583008,-123.74018096923828,0.8651894402260331
2021-03-26,49.4247,-123.7334,20.0,29.61,csop,3,Spring,80,51,49.42085647583008,-123.74018096923828,0.8651894402260331
2021-03-27,49.266667,-123.293333,0.1,1.9,csop,3,Spring,101,66,49.2590217590332,-123.29552459716795,0.882801134049209
2021-03-27,49.266667,-123.293333,20.0,28.3,csop,3,Spring,101,66,49.2590217590332,-123.29552459716795,0.882801134049209
2021-03-27,49.206667,-123.39,0.1,4.31,csop,3,Spring,102,59,49.20769500732422,-123.39445495605467,0.5074950166528228
2021-03-27,49.206667,-123.39,20.0,30.21,csop,3,Spring,102,59,49.20769500732422,-123.39445495605467,0.5074950166528228
2021-03-27,49.281667,-123.407725,0.1,0.01,csop,3,Spring,97,61,49.27776718139648,-123.41364288330078,0.7866911348687764
2021-03-27,49.278333,-123.405,20.0,28.38,csop,3,Spring,97,62,49.28341293334961,-123.39807891845705,0.9529664671121094
2021-03-27,49.326667,-123.305,0.1,1.24,csop,3,Spring,97,68,49.31727600097656,-123.30469512939452,1.0429500503564784
2021-03-27,49.326667,-123.305,20.0,26.57,csop,3,Spring,97,68,49.31727600097656,-123.30469512939452,1.0429500503564784
2021-03-30,48.748333,-123.595,0.1,5.55,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-30,48.748333,-123.595,20.0,20.57,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-30,48.736667,-123.571667,0.1,10.44,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
2021-03-30,48.736667,-123.571667,20.0,11.63,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
2021-03-30,48.715,-123.244833,0.1,14.25,csop,3,Spring,137,46,48.72063446044922,-123.24530792236328,0.6276428801574816
