threeday_yrmo,threeday_yr,year,dayofyear,varsalt2_PSU_0-4m
4010,335,2005,284,28.3
4011,335,2005,284,28.3
4012,335,2005,284,28.3
4013,335,2005,284,28.3
4014,335,2005,284,28.3
4015,335,2005,284,28.3
4016,335,2005,284,28.3
4017,335,2005,284,28.3
4018,335,2005,284,28.3
4019,335,2005,284,28.3
4020,335,2005,284,28.3
4021,336,2005,287,28.3
4022,336,2005,287,28.3
4023,336,2005,287,28.3
4024,336,2005,287,28.3
4025,336,2005,287,28.3
4026,336,2005,287,28.3
4027,336,2005,287,28.3
4028,336,2005,287,28.3
4029,336,2005,287,28.3
4030,336,2005,287,28.3
4031,336,2005,287,28.3
4032,336,2005,287,28.3
4033,337,2005,290,28.2
4034,337,2005,290,28.2
4035,337,2005,290,28.2
4036,337,2005,290,28.2
4037,337,2005,290,28.2
4038,337,2005,290,28.2
4039,337,2005,290,28.2
4040,337,2005,290,28.2
4041,337,2005,290,28.2
4042,337,2005,290,28.2
4043,337,2005,290,28.2
4044,337,2005,290,28.2
4045,338,2005,293,28.4
4046,338,2005,293,28.4
4047,338,2005,293,28.4
4048,338,2005,293,28.4
4049,338,2005,293,28.4
4050,338,2005,293,28.4
4051,338,2005,293,28.4
4052,338,2005,293,28.4
4053,338,2005,293,28.4
4054,338,2005,293,28.4
4055,338,2005,293,28.4
4056,338,2005,293,28.4
4057,339,2005,296,28.3
4058,339,2005,296,28.3
4059,339,2005,296,28.3
4060,339,2005,296,28.3
4061,339,2005,296,28.3
4062,339,2005,296,28.3
4063,339,2005,296,28.3
4064,339,2005,296,28.3
4065,339,2005,296,28.3
4066,339,2005,296,28.3
4067,339,2005,296,28.3
4068,339,2005,296,28.3
4069,340,2005,299,28.1
4070,340,2005,299,28.1
4071,340,2005,299,28.1
4072,340,2005,299,28.1
4073,340,2005,299,28.1
4074,340,2005,299,28.1
4075,340,2005,299,28.1
4076,340,2005,299,28.1
4077,340,2005,299,28.1
4078,340,2005,299,28.1
4079,340,2005,299,28.1
4080,340,2005,299,28.1
4081,341,2005,302,27.9
4082,341,2005,302,27.9
4083,341,2005,302,27.9
4084,341,2005,302,27.9
4085,341,2005,302,27.9
4086,341,2005,302,27.9
4087,341,2005,302,27.9
4088,341,2005,302,27.9
4089,341,2005,302,27.9
4090,341,2005,302,27.9
4091,341,2005,302,27.9
4092,341,2005,302,27.9
4093,342,2005,305,28.0
4094,342,2005,305,28.0
4095,342,2005,305,28.0
4096,342,2005,305,28.0
4097,342,2005,305,28.0
4098,342,2005,305,28.0
4099,342,2005,305,28.0
4100,342,2005,305,28.0
4101,342,2005,305,28.0
4102,342,2005,305,28.0
4103,342,2005,305,28.0
4104,342,2005,305,28.0
4105,343,2005,308,28.1
4106,343,2005,308,28.1
4107,343,2005,308,28.1
4108,343,2005,308,28.1
4109,343,2005,308,28.1
4110,343,2005,308,28.1
4111,343,2005,308,28.1
4112,343,2005,308,28.1
4113,343,2005,308,28.1
4114,343,2005,308,28.1
4115,343,2005,308,28.1
4116,343,2005,308,28.1
4117,344,2005,311,28.2
4118,344,2005,311,28.2
4119,344,2005,311,28.2
4120,344,2005,311,28.2
4121,344,2005,311,28.2
4122,344,2005,311,28.2
4123,344,2005,311,28.2
4124,344,2005,311,28.2
4125,344,2005,311,28.2
4126,344,2005,311,28.2
4127,344,2005,311,28.2
4128,344,2005,311,28.2
4129,345,2005,314,28.0
4130,345,2005,314,28.0
4131,345,2005,314,28.0
4132,345,2005,314,28.0
4133,345,2005,314,28.0
4134,345,2005,314,28.0
4135,345,2005,314,28.0
4136,345,2005,314,28.0
4137,345,2005,314,28.0
4138,345,2005,314,28.0
4139,345,2005,314,28.0
4140,345,2005,314,28.0
4141,346,2005,317,27.8
4142,346,2005,317,27.8
4143,346,2005,317,27.8
4144,346,2005,317,27.8
4145,346,2005,317,27.8
4146,346,2005,317,27.8
4147,346,2005,317,27.8
4148,346,2005,317,27.8
4149,346,2005,317,27.8
4150,346,2005,317,27.8
4151,346,2005,317,27.8
4152,346,2005,317,27.8
4153,347,2005,320,27.9
4154,347,2005,320,27.9
4155,347,2005,320,27.9
4156,347,2005,320,27.9
4157,347,2005,320,27.9
4158,347,2005,320,27.9
4159,347,2005,320,27.9
4160,347,2005,320,27.9
4161,347,2005,320,27.9
4162,347,2005,320,27.9
4163,347,2005,320,27.9
4164,347,2005,320,27.9
4165,348,2005,323,28.1
4166,348,2005,323,28.1
4167,348,2005,323,28.1
4168,348,2005,323,28.1
4169,348,2005,323,28.1
4170,348,2005,323,28.1
4171,348,2005,323,28.1
4172,348,2005,323,28.1
4173,348,2005,323,28.1
4174,348,2005,323,28.1
4175,348,2005,323,28.1
4176,348,2005,323,28.1
4177,349,2005,326,28.2
4178,349,2005,326,28.2
4179,349,2005,326,28.2
4180,349,2005,326,28.2
4181,349,2005,326,28.2
4182,349,2005,326,28.2
4183,349,2005,326,28.2
4184,349,2005,326,28.2
4185,349,2005,326,28.2
4186,349,2005,326,28.2
4187,349,2005,326,28.2
4188,349,2005,326,28.2
4189,350,2005,329,27.9
4190,350,2005,329,27.9
4191,350,2005,329,27.9
4192,350,2005,329,27.9
4193,350,2005,329,27.9
4194,350,2005,329,27.9
4195,350,2005,329,27.9
4196,350,2005,329,27.9
4197,350,2005,329,27.9
4198,350,2005,329,27.9
4199,350,2005,329,27.9
4200,350,2005,329,27.9
4201,351,2005,332,27.8
4202,351,2005,332,27.8
4203,351,2005,332,27.8
4204,351,2005,332,27.8
4205,351,2005,332,27.8
4206,351,2005,332,27.8
4207,351,2005,332,27.8
4208,351,2005,332,27.8
4209,351,2005,332,27.8
4210,351,2005,332,27.8
4211,351,2005,332,27.8
4212,351,2005,332,27.8
4213,352,2005,335,27.9
4214,352,2005,335,27.9
4215,352,2005,335,27.9
4216,352,2005,335,27.9
4217,352,2005,335,27.9
4218,352,2005,335,27.9
4219,352,2005,335,27.9
4220,352,2005,335,27.9
4221,352,2005,335,27.9
4222,352,2005,335,27.9
4223,352,2005,335,27.9
4224,352,2005,335,27.9
4225,353,2005,338,28.0
4226,353,2005,338,28.0
4227,353,2005,338,28.0
4228,353,2005,338,28.0
4229,353,2005,338,28.0
4230,353,2005,338,28.0
4231,353,2005,338,28.0
4232,353,2005,338,28.0
4233,353,2005,338,28.0
4234,353,2005,338,28.0
4235,353,2005,338,28.0
4236,353,2005,338,28.0
4237,354,2005,341,28.0
4238,354,2005,341,28.0
4239,354,2005,341,28.0
4240,354,2005,341,28.0
4241,354,2005,341,28.0
4242,354,2005,341,28.0
4243,354,2005,341,28.0
4244,354,2005,341,28.0
4245,354,2005,341,28.0
4246,354,2005,341,28.0
4247,354,2005,341,28.0
4248,354,2005,341,28.0
4249,355,2005,344,28.1
4250,355,2005,344,28.1
4251,355,2005,344,28.1
4252,355,2005,344,28.1
4253,355,2005,344,28.1
4254,355,2005,344,28.1
4255,355,2005,344,28.1
4256,355,2005,344,28.1
4257,355,2005,344,28.1
4258,355,2005,344,28.1
4259,355,2005,344,28.1
4260,355,2005,344,28.1
4261,356,2005,347,28.1
4262,356,2005,347,28.1
4263,356,2005,347,28.1
4264,356,2005,347,28.1
4265,356,2005,347,28.1
4266,356,2005,347,28.1
4267,356,2005,347,28.1
4268,356,2005,347,28.1
4269,356,2005,347,28.1
4270,356,2005,347,28.1
4271,356,2005,347,28.1
4272,356,2005,347,28.1
4273,357,2005,350,28.2
4274,357,2005,350,28.2
4275,357,2005,350,28.2
4276,357,2005,350,28.2
4277,357,2005,350,28.2
4278,357,2005,350,28.2
4279,357,2005,350,28.2
4280,357,2005,350,28.2
4281,357,2005,350,28.2
4282,357,2005,350,28.2
4283,357,2005,350,28.2
4284,357,2005,350,28.2
4285,358,2005,353,28.3
4286,358,2005,353,28.3
4287,358,2005,353,28.3
4288,358,2005,353,28.3
4289,358,2005,353,28.3
4290,358,2005,353,28.3
4291,358,2005,353,28.3
4292,358,2005,353,28.3
4293,358,2005,353,28.3
4294,358,2005,353,28.3
4295,358,2005,353,28.3
4296,358,2005,353,28.3
4297,359,2005,356,28.2
4298,359,2005,356,28.2
4299,359,2005,356,28.2
4300,359,2005,356,28.2
4301,359,2005,356,28.2
4302,359,2005,356,28.2
4303,359,2005,356,28.2
4304,359,2005,356,28.2
4305,359,2005,356,28.2
4306,359,2005,356,28.2
4307,359,2005,356,28.2
4308,359,2005,356,28.2
4309,360,2005,360,28.1
4310,360,2005,360,28.1
4311,360,2005,360,28.1
4312,360,2005,360,28.1
4313,360,2005,360,28.1
4314,360,2005,360,28.1
4315,360,2005,360,28.1
4316,360,2005,360,28.1
4317,360,2005,360,28.1
4318,360,2005,360,28.1
4319,360,2005,360,28.1
4320,360,2005,360,28.1
4321,361,2006,2,28.3
4322,361,2006,2,28.3
4323,361,2006,2,28.3
4324,361,2006,2,28.3
4325,361,2006,2,28.3
4326,361,2006,2,28.3
4327,361,2006,2,28.3
4328,361,2006,2,28.3
4329,361,2006,2,28.3
4330,361,2006,2,28.3
4331,361,2006,2,28.3
4332,361,2006,2,28.3
4333,362,2006,5,28.2
4334,362,2006,5,28.2
4335,362,2006,5,28.2
4336,362,2006,5,28.2
4337,362,2006,5,28.2
4338,362,2006,5,28.2
4339,362,2006,5,28.2
4340,362,2006,5,28.2
4341,362,2006,5,28.2
4342,362,2006,5,28.2
4343,362,2006,5,28.2
4344,362,2006,5,28.2
4345,363,2006,8,28.1
4346,363,2006,8,28.1
4347,363,2006,8,28.1
4348,363,2006,8,28.1
4349,363,2006,8,28.1
4350,363,2006,8,28.1
4351,363,2006,8,28.1
4352,363,2006,8,28.1
4353,363,2006,8,28.1
4354,363,2006,8,28.1
4355,363,2006,8,28.1
4356,363,2006,8,28.1
4357,364,2006,11,27.9
4358,364,2006,11,27.9
4359,364,2006,11,27.9
4360,364,2006,11,27.9
4361,364,2006,11,27.9
4362,364,2006,11,27.9
4363,364,2006,11,27.9
4364,364,2006,11,27.9
4365,364,2006,11,27.9
4366,364,2006,11,27.9
4367,364,2006,11,27.9
4368,364,2006,11,27.9
4369,365,2006,14,27.9
4370,365,2006,14,27.9
4371,365,2006,14,27.9
4372,365,2006,14,27.9
4373,365,2006,14,27.9
4374,365,2006,14,27.9
4375,365,2006,14,27.9
4376,365,2006,14,27.9
4377,365,2006,14,27.9
4378,365,2006,14,27.9
4379,365,2006,14,27.9
4380,365,2006,14,27.9
4381,366,2006,17,27.9
4382,366,2006,17,27.9
4383,366,2006,17,27.9
4384,366,2006,17,27.9
4385,366,2006,17,27.9
4386,366,2006,17,27.9
4387,366,2006,17,27.9
4388,366,2006,17,27.9
4389,366,2006,17,27.9
4390,366,2006,17,27.9
4391,366,2006,17,27.9
4392,366,2006,17,27.9
4393,367,2006,20,27.8
4394,367,2006,20,27.8
4395,367,2006,20,27.8
4396,367,2006,20,27.8
4397,367,2006,20,27.8
4398,367,2006,20,27.8
4399,367,2006,20,27.8
4400,367,2006,20,27.8
4401,367,2006,20,27.8
4402,367,2006,20,27.8
4403,367,2006,20,27.8
4404,367,2006,20,27.8
4405,368,2006,23,27.7
4406,368,2006,23,27.7
4407,368,2006,23,27.7
4408,368,2006,23,27.7
4409,368,2006,23,27.7
4410,368,2006,23,27.7
4411,368,2006,23,27.7
4412,368,2006,23,27.7
4413,368,2006,23,27.7
4414,368,2006,23,27.7
4415,368,2006,23,27.7
4416,368,2006,23,27.7
4417,369,2006,26,27.7
4418,369,2006,26,27.7
4419,369,2006,26,27.7
4420,369,2006,26,27.7
4421,369,2006,26,27.7
4422,369,2006,26,27.7
4423,369,2006,26,27.7
4424,369,2006,26,27.7
4425,369,2006,26,27.7
4426,369,2006,26,27.7
4427,369,2006,26,27.7
4428,369,2006,26,27.7
4429,370,2006,29,28.0
4430,370,2006,29,28.0
4431,370,2006,29,28.0
4432,370,2006,29,28.0
4433,370,2006,29,28.0
4434,370,2006,29,28.0
4435,370,2006,29,28.0
4436,370,2006,29,28.0
4437,370,2006,29,28.0
4438,370,2006,29,28.0
4439,370,2006,29,28.0
4440,370,2006,29,28.0
4441,371,2006,32,28.1
4442,371,2006,32,28.1
4443,371,2006,32,28.1
4444,371,2006,32,28.1
4445,371,2006,32,28.1
4446,371,2006,32,28.1
4447,371,2006,32,28.1
4448,371,2006,32,28.1
4449,371,2006,32,28.1
4450,371,2006,32,28.1
4451,371,2006,32,28.1
4452,371,2006,32,28.1
4453,372,2006,35,28.1
4454,372,2006,35,28.1
4455,372,2006,35,28.1
4456,372,2006,35,28.1
4457,372,2006,35,28.1
4458,372,2006,35,28.1
4459,372,2006,35,28.1
4460,372,2006,35,28.1
4461,372,2006,35,28.1
4462,372,2006,35,28.1
4463,372,2006,35,28.1
4464,372,2006,35,28.1
4465,373,2006,38,28.1
4466,373,2006,38,28.1
4467,373,2006,38,28.1
4468,373,2006,38,28.1
4469,373,2006,38,28.1
4470,373,2006,38,28.1
4471,373,2006,38,28.1
4472,373,2006,38,28.1
4473,373,2006,38,28.1
4474,373,2006,38,28.1
4475,373,2006,38,28.1
4476,373,2006,38,28.1
4477,374,2006,41,28.0
4478,374,2006,41,28.0
4479,374,2006,41,28.0
4480,374,2006,41,28.0
4481,374,2006,41,28.0
4482,374,2006,41,28.0
4483,374,2006,41,28.0
4484,374,2006,41,28.0
4485,374,2006,41,28.0
4486,374,2006,41,28.0
4487,374,2006,41,28.0
4488,374,2006,41,28.0
4489,375,2006,44,28.0
4490,375,2006,44,28.0
4491,375,2006,44,28.0
4492,375,2006,44,28.0
4493,375,2006,44,28.0
4494,375,2006,44,28.0
4495,375,2006,44,28.0
4496,375,2006,44,28.0
4497,375,2006,44,28.0
4498,375,2006,44,28.0
4499,375,2006,44,28.0
4500,375,2006,44,28.0
4501,376,2006,47,28.2
4502,376,2006,47,28.2
4503,376,2006,47,28.2
4504,376,2006,47,28.2
4505,376,2006,47,28.2
4506,376,2006,47,28.2
4507,376,2006,47,28.2
4508,376,2006,47,28.2
4509,376,2006,47,28.2
4510,376,2006,47,28.2
4511,376,2006,47,28.2
4512,376,2006,47,28.2
4513,377,2006,50,28.2
4514,377,2006,50,28.2
4515,377,2006,50,28.2
4516,377,2006,50,28.2
4517,377,2006,50,28.2
4518,377,2006,50,28.2
4519,377,2006,50,28.2
4520,377,2006,50,28.2
4521,377,2006,50,28.2
4522,377,2006,50,28.2
4523,377,2006,50,28.2
4524,377,2006,50,28.2
4525,378,2006,53,28.1
4526,378,2006,53,28.1
4527,378,2006,53,28.1
4528,378,2006,53,28.1
4529,378,2006,53,28.1
4530,378,2006,53,28.1
4531,378,2006,53,28.1
4532,378,2006,53,28.1
4533,378,2006,53,28.1
4534,378,2006,53,28.1
4535,378,2006,53,28.1
4536,378,2006,53,28.1
4537,379,2006,56,28.2
4538,379,2006,56,28.2
4539,379,2006,56,28.2
4540,379,2006,56,28.2
4541,379,2006,56,28.2
4542,379,2006,56,28.2
4543,379,2006,56,28.2
4544,379,2006,56,28.2
4545,379,2006,56,28.2
4546,379,2006,56,28.2
4547,379,2006,56,28.2
4548,379,2006,56,28.2
4549,380,2006,59,28.3
4550,380,2006,59,28.3
4551,380,2006,59,28.3
4552,380,2006,59,28.3
4553,380,2006,59,28.3
4554,380,2006,59,28.3
4555,380,2006,59,28.3
4556,380,2006,59,28.3
4557,380,2006,59,28.3
4558,380,2006,59,28.3
4559,380,2006,59,28.3
4560,380,2006,59,28.3
4561,381,2006,62,28.4
4562,381,2006,62,28.4
4563,381,2006,62,28.4
4564,381,2006,62,28.4
4565,381,2006,62,28.4
4566,381,2006,62,28.4
4567,381,2006,62,28.4
4568,381,2006,62,28.4
4569,381,2006,62,28.4
4570,381,2006,62,28.4
4571,381,2006,62,28.4
4572,381,2006,62,28.4
4573,382,2006,65,28.4
4574,382,2006,65,28.4
4575,382,2006,65,28.4
4576,382,2006,65,28.4
4577,382,2006,65,28.4
4578,382,2006,65,28.4
4579,382,2006,65,28.4
4580,382,2006,65,28.4
4581,382,2006,65,28.4
4582,382,2006,65,28.4
4583,382,2006,65,28.4
4584,382,2006,65,28.4
4585,383,2006,68,28.3
4586,383,2006,68,28.3
4587,383,2006,68,28.3
4588,383,2006,68,28.3
4589,383,2006,68,28.3
4590,383,2006,68,28.3
4591,383,2006,68,28.3
4592,383,2006,68,28.3
4593,383,2006,68,28.3
4594,383,2006,68,28.3
4595,383,2006,68,28.3
4596,383,2006,68,28.3
4597,384,2006,71,28.3
4598,384,2006,71,28.3
4599,384,2006,71,28.3
4600,384,2006,71,28.3
4601,384,2006,71,28.3
4602,384,2006,71,28.3
4603,384,2006,71,28.3
4604,384,2006,71,28.3
4605,384,2006,71,28.3
4606,384,2006,71,28.3
4607,384,2006,71,28.3
4608,384,2006,71,28.3
4609,385,2006,74,28.2
4610,385,2006,74,28.2
4611,385,2006,74,28.2
4612,385,2006,74,28.2
4613,385,2006,74,28.2
4614,385,2006,74,28.2
4615,385,2006,74,28.2
4616,385,2006,74,28.2
4617,385,2006,74,28.2
4618,385,2006,74,28.2
4619,385,2006,74,28.2
4620,385,2006,74,28.2
4621,386,2006,77,28.2
4622,386,2006,77,28.2
4623,386,2006,77,28.2
4624,386,2006,77,28.2
4625,386,2006,77,28.2
4626,386,2006,77,28.2
4627,386,2006,77,28.2
4628,386,2006,77,28.2
4629,386,2006,77,28.2
4630,386,2006,77,28.2
4631,386,2006,77,28.2
4632,386,2006,77,28.2
4633,387,2006,80,28.2
4634,387,2006,80,28.2
4635,387,2006,80,28.2
4636,387,2006,80,28.2
4637,387,2006,80,28.2
4638,387,2006,80,28.2
4639,387,2006,80,28.2
4640,387,2006,80,28.2
4641,387,2006,80,28.2
4642,387,2006,80,28.2
4643,387,2006,80,28.2
4644,387,2006,80,28.2
4645,388,2006,83,28.2
4646,388,2006,83,28.2
4647,388,2006,83,28.2
4648,388,2006,83,28.2
4649,388,2006,83,28.2
4650,388,2006,83,28.2
4651,388,2006,83,28.2
4652,388,2006,83,28.2
4653,388,2006,83,28.2
4654,388,2006,83,28.2
4655,388,2006,83,28.2
4656,388,2006,83,28.2
4657,389,2006,86,28.2
4658,389,2006,86,28.2
4659,389,2006,86,28.2
4660,389,2006,86,28.2
4661,389,2006,86,28.2
4662,389,2006,86,28.2
4663,389,2006,86,28.2
4664,389,2006,86,28.2
4665,389,2006,86,28.2
4666,389,2006,86,28.2
4667,389,2006,86,28.2
4668,389,2006,86,28.2
4669,390,2006,89,28.2
4670,390,2006,89,28.2
4671,390,2006,89,28.2
4672,390,2006,89,28.2
4673,390,2006,89,28.2
4674,390,2006,89,28.2
4675,390,2006,89,28.2
4676,390,2006,89,28.2
4677,390,2006,89,28.2
4678,390,2006,89,28.2
4679,390,2006,89,28.2
4680,390,2006,89,28.2
4681,391,2006,92,28.2
4682,391,2006,92,28.2
4683,391,2006,92,28.2
4684,391,2006,92,28.2
4685,391,2006,92,28.2
4686,391,2006,92,28.2
4687,391,2006,92,28.2
4688,391,2006,92,28.2
4689,391,2006,92,28.2
4690,391,2006,92,28.2
4691,391,2006,92,28.2
4692,391,2006,92,28.2
4693,392,2006,95,28.1
4694,392,2006,95,28.1
4695,392,2006,95,28.1
4696,392,2006,95,28.1
4697,392,2006,95,28.1
4698,392,2006,95,28.1
4699,392,2006,95,28.1
4700,392,2006,95,28.1
4701,392,2006,95,28.1
4702,392,2006,95,28.1
4703,392,2006,95,28.1
4704,392,2006,95,28.1
4705,393,2006,98,28.0
4706,393,2006,98,28.0
4707,393,2006,98,28.0
4708,393,2006,98,28.0
4709,393,2006,98,28.0
4710,393,2006,98,28.0
4711,393,2006,98,28.0
4712,393,2006,98,28.0
4713,393,2006,98,28.0
4714,393,2006,98,28.0
4715,393,2006,98,28.0
4716,393,2006,98,28.0
4717,394,2006,101,27.9
4718,394,2006,101,27.9
4719,394,2006,101,27.9
4720,394,2006,101,27.9
4721,394,2006,101,27.9
4722,394,2006,101,27.9
4723,394,2006,101,27.9
4724,394,2006,101,27.9
4725,394,2006,101,27.9
4726,394,2006,101,27.9
4727,394,2006,101,27.9
4728,394,2006,101,27.9
4729,395,2006,104,28.0
4730,395,2006,104,28.0
4731,395,2006,104,28.0
4732,395,2006,104,28.0
4733,395,2006,104,28.0
4734,395,2006,104,28.0
4735,395,2006,104,28.0
4736,395,2006,104,28.0
4737,395,2006,104,28.0
4738,395,2006,104,28.0
4739,395,2006,104,28.0
4740,395,2006,104,28.0
4741,396,2006,107,28.1
4742,396,2006,107,28.1
4743,396,2006,107,28.1
4744,396,2006,107,28.1
4745,396,2006,107,28.1
4746,396,2006,107,28.1
4747,396,2006,107,28.1
4748,396,2006,107,28.1
4749,396,2006,107,28.1
4750,396,2006,107,28.1
4751,396,2006,107,28.1
4752,396,2006,107,28.1
4753,397,2006,110,28.1
4754,397,2006,110,28.1
4755,397,2006,110,28.1
4756,397,2006,110,28.1
4757,397,2006,110,28.1
4758,397,2006,110,28.1
4759,397,2006,110,28.1
4760,397,2006,110,28.1
4761,397,2006,110,28.1
4762,397,2006,110,28.1
4763,397,2006,110,28.1
4764,397,2006,110,28.1
4765,398,2006,113,27.9
4766,398,2006,113,27.9
4767,398,2006,113,27.9
4768,398,2006,113,27.9
4769,398,2006,113,27.9
4770,398,2006,113,27.9
4771,398,2006,113,27.9
4772,398,2006,113,27.9
4773,398,2006,113,27.9
4774,398,2006,113,27.9
4775,398,2006,113,27.9
4776,398,2006,113,27.9
4777,399,2006,116,28.0
4778,399,2006,116,28.0
4779,399,2006,116,28.0
4780,399,2006,116,28.0
4781,399,2006,116,28.0
4782,399,2006,116,28.0
4783,399,2006,116,28.0
4784,399,2006,116,28.0
4785,399,2006,116,28.0
4786,399,2006,116,28.0
4787,399,2006,116,28.0
4788,399,2006,116,28.0
4789,400,2006,119,28.0
4790,400,2006,119,28.0
4791,400,2006,119,28.0
4792,400,2006,119,28.0
4793,400,2006,119,28.0
4794,400,2006,119,28.0
4795,400,2006,119,28.0
4796,400,2006,119,28.0
4797,400,2006,119,28.0
4798,400,2006,119,28.0
4799,400,2006,119,28.0
4800,400,2006,119,28.0
4801,401,2006,122,28.1
4802,401,2006,122,28.1
4803,401,2006,122,28.1
4804,401,2006,122,28.1
4805,401,2006,122,28.1
4806,401,2006,122,28.1
4807,401,2006,122,28.1
4808,401,2006,122,28.1
4809,401,2006,122,28.1
4810,401,2006,122,28.1
4811,401,2006,122,28.1
4812,401,2006,122,28.1
4813,402,2006,125,28.1
4814,402,2006,125,28.1
4815,402,2006,125,28.1
4816,402,2006,125,28.1
4817,402,2006,125,28.1
4818,402,2006,125,28.1
4819,402,2006,125,28.1
4820,402,2006,125,28.1
4821,402,2006,125,28.1
4822,402,2006,125,28.1
4823,402,2006,125,28.1
4824,402,2006,125,28.1
4825,403,2006,128,27.8
4826,403,2006,128,27.8
4827,403,2006,128,27.8
4828,403,2006,128,27.8
4829,403,2006,128,27.8
4830,403,2006,128,27.8
4831,403,2006,128,27.8
4832,403,2006,128,27.8
4833,403,2006,128,27.8
4834,403,2006,128,27.8
4835,403,2006,128,27.8
4836,403,2006,128,27.8
4837,404,2006,131,27.9
4838,404,2006,131,27.9
4839,404,2006,131,27.9
4840,404,2006,131,27.9
4841,404,2006,131,27.9
4842,404,2006,131,27.9
4843,404,2006,131,27.9
4844,404,2006,131,27.9
4845,404,2006,131,27.9
4846,404,2006,131,27.9
4847,404,2006,131,27.9
4848,404,2006,131,27.9
4849,405,2006,134,27.9
4850,405,2006,134,27.9
4851,405,2006,134,27.9
4852,405,2006,134,27.9
4853,405,2006,134,27.9
4854,405,2006,134,27.9
4855,405,2006,134,27.9
4856,405,2006,134,27.9
4857,405,2006,134,27.9
4858,405,2006,134,27.9
4859,405,2006,134,27.9
4860,405,2006,134,27.9
4861,406,2006,137,28.0
4862,406,2006,137,28.0
4863,406,2006,137,28.0
4864,406,2006,137,28.0
4865,406,2006,137,28.0
4866,406,2006,137,28.0
4867,406,2006,137,28.0
4868,406,2006,137,28.0
4869,406,2006,137,28.0
4870,406,2006,137,28.0
4871,406,2006,137,28.0
4872,406,2006,137,28.0
4873,407,2006,140,28.1
4874,407,2006,140,28.1
4875,407,2006,140,28.1
4876,407,2006,140,28.1
4877,407,2006,140,28.1
4878,407,2006,140,28.1
4879,407,2006,140,28.1
4880,407,2006,140,28.1
4881,407,2006,140,28.1
4882,407,2006,140,28.1
4883,407,2006,140,28.1
4884,407,2006,140,28.1
4885,408,2006,143,27.7
4886,408,2006,143,27.7
4887,408,2006,143,27.7
4888,408,2006,143,27.7
4889,408,2006,143,27.7
4890,408,2006,143,27.7
4891,408,2006,143,27.7
4892,408,2006,143,27.7
4893,408,2006,143,27.7
4894,408,2006,143,27.7
4895,408,2006,143,27.7
4896,408,2006,143,27.7
4897,409,2006,146,27.5
4898,409,2006,146,27.5
4899,409,2006,146,27.5
4900,409,2006,146,27.5
4901,409,2006,146,27.5
4902,409,2006,146,27.5
4903,409,2006,146,27.5
4904,409,2006,146,27.5
4905,409,2006,146,27.5
4906,409,2006,146,27.5
4907,409,2006,146,27.5
4908,409,2006,146,27.5
4909,410,2006,149,27.2
4910,410,2006,149,27.2
4911,410,2006,149,27.2
4912,410,2006,149,27.2
4913,410,2006,149,27.2
4914,410,2006,149,27.2
4915,410,2006,149,27.2
4916,410,2006,149,27.2
4917,410,2006,149,27.2
4918,410,2006,149,27.2
4919,410,2006,149,27.2
4920,410,2006,149,27.2
4921,411,2006,152,27.2
4922,411,2006,152,27.2
4923,411,2006,152,27.2
4924,411,2006,152,27.2
4925,411,2006,152,27.2
4926,411,2006,152,27.2
4927,411,2006,152,27.2
4928,411,2006,152,27.2
4929,411,2006,152,27.2
4930,411,2006,152,27.2
4931,411,2006,152,27.2
4932,411,2006,152,27.2
4933,412,2006,155,26.6
4934,412,2006,155,26.6
4935,412,2006,155,26.6
4936,412,2006,155,26.6
4937,412,2006,155,26.6
4938,412,2006,155,26.6
4939,412,2006,155,26.6
4940,412,2006,155,26.6
4941,412,2006,155,26.6
4942,412,2006,155,26.6
4943,412,2006,155,26.6
4944,412,2006,155,26.6
4945,413,2006,158,26.5
4946,413,2006,158,26.5
4947,413,2006,158,26.5
4948,413,2006,158,26.5
4949,413,2006,158,26.5
4950,413,2006,158,26.5
4951,413,2006,158,26.5
4952,413,2006,158,26.5
4953,413,2006,158,26.5
4954,413,2006,158,26.5
4955,413,2006,158,26.5
4956,413,2006,158,26.5
4957,414,2006,161,26.1
4958,414,2006,161,26.1
4959,414,2006,161,26.1
4960,414,2006,161,26.1
4961,414,2006,161,26.1
4962,414,2006,161,26.1
4963,414,2006,161,26.1
4964,414,2006,161,26.1
4965,414,2006,161,26.1
4966,414,2006,161,26.1
4967,414,2006,161,26.1
4968,414,2006,161,26.1
4969,415,2006,164,26.1
4970,415,2006,164,26.1
4971,415,2006,164,26.1
4972,415,2006,164,26.1
4973,415,2006,164,26.1
4974,415,2006,164,26.1
4975,415,2006,164,26.1
4976,415,2006,164,26.1
4977,415,2006,164,26.1
4978,415,2006,164,26.1
4979,415,2006,164,26.1
4980,415,2006,164,26.1
4981,416,2006,167,25.9
4982,416,2006,167,25.9
4983,416,2006,167,25.9
4984,416,2006,167,25.9
4985,416,2006,167,25.9
4986,416,2006,167,25.9
4987,416,2006,167,25.9
4988,416,2006,167,25.9
4989,416,2006,167,25.9
4990,416,2006,167,25.9
4991,416,2006,167,25.9
4992,416,2006,167,25.9
4993,417,2006,170,26.1
4994,417,2006,170,26.1
4995,417,2006,170,26.1
4996,417,2006,170,26.1
4997,417,2006,170,26.1
4998,417,2006,170,26.1
4999,417,2006,170,26.1
5000,417,2006,170,26.1
5001,417,2006,170,26.1
5002,417,2006,170,26.1
5003,417,2006,170,26.1
5004,417,2006,170,26.1
5005,418,2006,173,26.1
5006,418,2006,173,26.1
