,EWE_GROUP_CODE,BIOMASS_MT,TotalRelease,release_avg_date,FINAL_LAT,FINAL_LON,ROW_EWE,COL_EWE
6662,Chinook-H-LFR-2,0.5532,23050,1993-01-17,49.2697,-121.9358,136.0,48.0
6663,Chinook-H-LFR-2,4.316211900000001,2055339,1993-04-21,49.2697,-121.9358,136.0,48.0
6664,Chinook-H-LFR-2,1.1065318000000002,502969,1993-04-19,49.2697,-121.9358,136.0,48.0
6665,Chinook-H-LFR-2,1.06306023,600599,1993-04-22,49.2697,-121.9358,136.0,48.0
6666,Chinook-H-LFR-2,0.4204695,25483,1993-09-15,49.2697,-121.9358,136.0,48.0
6667,Chinook-H-LFR-2,1.819838,909919,1994-04-17,49.2697,-121.9358,136.0,48.0
6668,Chinook-H-LFR-2,0.9584668,563804,1994-04-16,49.2697,-121.9358,136.0,48.0
6669,Chinook-H-LFR-2,0.8936495999999999,558531,1994-04-16,49.2697,-121.9358,136.0,48.0
6670,Chinook-H-LFR-2,2.2930929,1206891,1995-04-18,49.2697,-121.9358,136.0,48.0
6671,Chinook-H-LFR-2,1.706392,1066495,1995-04-27,49.2697,-121.9358,136.0,48.0
6672,Chinook-H-LFR-2,0.29370880000000005,133504,1995-05-15,49.2697,-121.9358,136.0,48.0
6673,Chinook-H-LFR-2,0.22295879999999998,123866,1996-04-18,49.2697,-121.9358,136.0,48.0
6674,Chinook-H-LFR-2,0.4801588000000001,109127,1996-06-08,49.2697,-121.9358,136.0,48.0
6675,Chinook-H-LFR-2,0.3851848000000001,104104,1996-06-08,49.2697,-121.9358,136.0,48.0
6676,Chinook-H-LFR-2,2.2393548,1244086,1997-05-21,49.2697,-121.9358,136.0,48.0
6677,Chinook-H-LFR-2,1.551984,739040,1997-05-17,49.2697,-121.9358,136.0,48.0
6678,Chinook-H-LFR-2,1.173732,335352,1997-06-06,49.2697,-121.9358,136.0,48.0
6679,Chinook-H-LFR-2,0.9800032,612502,1997-05-14,49.2697,-121.9358,136.0,48.0
6680,Chinook-H-LFR-2,1.3029737,265913,1998-06-04,49.2697,-121.9358,136.0,48.0
6681,Chinook-H-LFR-2,1.6500279999999998,825014,1998-04-20,49.2697,-121.9358,136.0,48.0
6682,Chinook-H-LFR-2,2.8424833,1672049,1998-04-22,49.2697,-121.9358,136.0,48.0
6683,Chinook-H-LFR-2,0.4763051999999999,29043,1999-05-02,49.2697,-121.9358,136.0,48.0
6684,Chinook-H-LFR-2,0.47068770000000004,224137,1999-04-30,49.2697,-121.9358,136.0,48.0
6685,Chinook-H-LFR-2,0.9144471,435451,1999-04-30,49.2697,-121.9358,136.0,48.0
6686,Chinook-H-LFR-2,0.6631212000000001,315772,1999-05-04,49.2697,-121.9358,136.0,48.0
6687,Chinook-H-LFR-2,2.288006,1144003,1999-04-30,49.2697,-121.9358,136.0,48.0
6688,Chinook-H-LFR-2,3.3609419999999997,746876,1999-06-04,49.2697,-121.9358,136.0,48.0
6689,Chinook-H-LFR-2,1.7705819999999999,91740,2000-04-28,49.2697,-121.9358,136.0,48.0
6690,Chinook-H-LFR-2,1.56739616,890566,2000-04-28,49.2697,-121.9358,136.0,48.0
6691,Chinook-H-LFR-2,1.32084645,852159,2000-05-02,49.2697,-121.9358,136.0,48.0
6692,Chinook-H-LFR-2,1.56996581,380137,2000-06-05,49.2697,-121.9358,136.0,48.0
6693,Chinook-H-LFR-2,0.0992026,24020,2000-06-05,49.2697,-121.9358,136.0,48.0
6694,Chinook-H-LFR-2,1.13968,67040,2001-04-17,49.2697,-121.9358,136.0,48.0
6695,Chinook-H-LFR-2,2.31160242,1453838,2001-04-28,49.2697,-121.9358,136.0,48.0
6696,Chinook-H-LFR-2,1.88184942,397854,2001-06-02,49.2697,-121.9358,136.0,48.0
6697,Chinook-H-LFR-2,0.41970318,26463,2002-04-17,49.2697,-121.9358,136.0,48.0
6698,Chinook-H-LFR-2,3.5983058400000005,1955601,2002-04-22,49.2697,-121.9358,136.0,48.0
6699,Chinook-H-LFR-2,1.79798448,365444,2002-06-05,49.2697,-121.9358,136.0,48.0
6700,Chinook-H-LFR-2,2.75724504,1612424,2003-04-26,49.2697,-121.9358,136.0,48.0
6701,Chinook-H-LFR-2,1.74413548,374278,2003-06-03,49.2697,-121.9358,136.0,48.0
6702,Chinook-H-LFR-2,2.51765136,1015182,2004-05-10,49.2697,-121.9358,136.0,48.0
6703,Chinook-H-LFR-2,1.6334438999999998,322815,2004-06-04,49.2697,-121.9358,136.0,48.0
6704,Chinook-H-LFR-2,4.8289017,2267090,2005-04-17,49.2697,-121.9358,136.0,48.0
6705,Chinook-H-LFR-2,1.2872559600000002,224652,2005-06-03,49.2697,-121.9358,136.0,48.0
6706,Chinook-H-LFR-2,0.6368543000000001,116854,2006-06-14,49.2697,-121.9358,136.0,48.0
6707,Chinook-H-LFR-2,0.2916113,55021,2006-06-04,49.2189,-121.9451,136.0,48.0
6708,Chinook-H-LFR-2,0.27842325,53033,2006-06-06,49.2189,-121.9451,136.0,48.0
6709,Chinook-H-LFR-2,0.23832929999999997,72221,2007-05-10,49.2697,-121.9358,136.0,48.0
6710,Chinook-H-LFR-2,0.28545,51900,2007-06-05,49.2189,-121.9451,136.0,48.0
6711,Chinook-H-LFR-2,0.16349760000000002,25952,2007-05-31,49.2189,-121.9451,136.0,48.0
6712,Chinook-H-LFR-2,0.142769,25958,2007-06-01,49.2189,-121.9451,136.0,48.0
6713,Chinook-H-LFR-2,0.1507188,25986,2007-06-04,49.2189,-121.9451,136.0,48.0
6714,Chinook-H-LFR-2,0.15709679999999998,24936,2007-05-23,49.2189,-121.9451,136.0,48.0
6715,Chinook-H-LFR-2,0.156276,26046,2007-05-24,49.2189,-121.9451,136.0,48.0
6716,Chinook-H-LFR-2,0.171237,25945,2007-05-30,49.2189,-121.9451,136.0,48.0
6717,Chinook-H-LFR-2,0.1461369,69589,2008-05-01,49.2697,-121.9358,136.0,48.0
6718,Chinook-H-LFR-2,0.13439510000000002,25945,2008-06-10,49.2189,-121.9451,136.0,48.0
6719,Chinook-H-LFR-2,0.13497065,27829,2008-06-18,49.2189,-121.9451,136.0,48.0
6720,Chinook-H-LFR-2,0.13352941000000002,26131,2008-06-16,49.2189,-121.9451,136.0,48.0
6721,Chinook-H-LFR-2,0.14512198999999998,25961,2008-06-02,49.2189,-121.9451,136.0,48.0
6722,Chinook-H-LFR-2,0.14060022,25941,2008-06-03,49.2189,-121.9451,136.0,48.0
6723,Chinook-H-LFR-2,0.1411223,25894,2008-06-03,49.2189,-121.9451,136.0,48.0
6724,Chinook-H-LFR-2,0.13721136,25987,2008-06-04,49.2189,-121.9451,136.0,48.0
6725,Chinook-H-LFR-2,0.13698960000000002,25945,2008-06-06,49.2189,-121.9451,136.0,48.0
6726,Chinook-H-LFR-2,0.49352399999999996,82254,2009-06-08,49.2189,-121.9451,136.0,48.0
6727,Chinook-H-LFR-2,0.485454,80909,2009-06-08,49.2189,-121.9451,136.0,48.0
6728,Chinook-H-LFR-2,0.47590200000000005,79317,2009-06-08,49.2189,-121.9451,136.0,48.0
6729,Chinook-H-LFR-2,0.292038,48673,2009-06-08,49.2189,-121.9451,136.0,48.0
6730,Chinook-H-LFR-2,0.40163552,70216,2010-06-17,49.2189,-121.9451,136.0,48.0
6731,Chinook-H-LFR-2,0.40107496,70118,2010-06-17,49.2189,-121.9451,136.0,48.0
6732,Chinook-H-LFR-2,0.44282524,77417,2010-06-17,49.2189,-121.9451,136.0,48.0
6733,Chinook-H-LFR-2,0.29323008,51264,2010-06-17,49.2189,-121.9451,136.0,48.0
6734,Chinook-H-LFR-2,0.40576875,64923,2011-06-17,49.2189,-121.9451,136.0,48.0
6735,Chinook-H-LFR-2,0.2636375,42182,2011-06-17,49.2189,-121.9451,136.0,48.0
6736,Chinook-H-LFR-2,0.1983625,31738,2011-06-17,49.2189,-121.9451,136.0,48.0
6737,Chinook-H-LFR-2,0.35305625,56489,2011-06-17,49.2189,-121.9451,136.0,48.0
6738,Chinook-H-LFR-2,0.032317900000000004,5515,2012-06-19,49.2189,-121.9451,136.0,48.0
6739,Chinook-H-LFR-2,0.36459748,62218,2012-06-19,49.2189,-121.9451,136.0,48.0
6740,Chinook-H-LFR-2,0.3667422400000001,62584,2012-06-19,49.2189,-121.9451,136.0,48.0
6741,Chinook-H-LFR-2,0.36636134,62519,2012-06-19,49.2189,-121.9451,136.0,48.0
6742,Chinook-H-LFR-2,0.36882254,62939,2012-06-19,49.2189,-121.9451,136.0,48.0
6743,Chinook-H-LFR-2,0.36547687,62689,2012-06-19,49.2189,-121.9451,136.0,48.0
6744,Chinook-H-LFR-2,0.035090769999999986,6019,2012-06-19,49.2189,-121.9451,136.0,48.0
6745,Chinook-H-LFR-2,0.041877,6345,2013-06-18,49.2189,-121.9451,136.0,48.0
6746,Chinook-H-LFR-2,0.4138992,62712,2013-06-18,49.2189,-121.9451,136.0,48.0
6747,Chinook-H-LFR-2,0.4211922,63817,2013-06-18,49.2189,-121.9451,136.0,48.0
6748,Chinook-H-LFR-2,0.39876540000000005,60419,2013-06-18,49.2189,-121.9451,136.0,48.0
6749,Chinook-H-LFR-2,0.4447146,67381,2013-06-18,49.2189,-121.9451,136.0,48.0
6750,Chinook-H-LFR-2,0.4179714,63329,2013-06-18,49.2189,-121.9451,136.0,48.0
6751,Chinook-H-LFR-2,0.35124001,60247,2014-06-05,49.2189,-121.9451,136.0,48.0
6752,Chinook-H-LFR-2,0.35848087,61489,2014-06-05,49.2189,-121.9451,136.0,48.0
6753,Chinook-H-LFR-2,0.35751309000000003,61323,2014-06-05,49.2189,-121.9451,136.0,48.0
6754,Chinook-H-LFR-2,0.36912645,63315,2014-06-05,49.2189,-121.9451,136.0,48.0
6755,Chinook-H-LFR-2,0.18115559,31073,2014-06-05,49.2189,-121.9451,136.0,48.0
6756,Chinook-H-LFR-2,0.16573248,29808,2015-06-09,49.2189,-121.9451,136.0,48.0
6757,Chinook-H-LFR-2,0.19934824,35854,2015-06-09,49.2189,-121.9451,136.0,48.0
6758,Chinook-H-LFR-2,0.30116296,54166,2015-06-09,49.2189,-121.9451,136.0,48.0
6759,Chinook-H-LFR-2,0.33390024,60054,2015-06-09,49.2189,-121.9451,136.0,48.0
6760,Chinook-H-LFR-2,0.33637444,60499,2015-06-09,49.2189,-121.9451,136.0,48.0
6761,Chinook-H-LFR-2,0.28510012,51277,2015-06-14,49.2189,-121.9451,136.0,48.0
6762,Chinook-H-LFR-2,0.053925,2157,1985-05-14,49.2697,-121.9358,136.0,48.0
6769,Chinook-H-LFR-2,1.16049,193415,1991-05-12,49.2697,-121.9358,136.0,48.0
6771,Chinook-H-LFR-2,0.9882552,133548,1992-05-08,49.2697,-121.9358,136.0,48.0
6772,Chinook-H-LFR-2,0.9200874,150834,1993-05-16,49.2697,-121.9358,136.0,48.0
6773,Chinook-H-LFR-2,1.4816715,214735,1994-04-21,49.2697,-121.9358,136.0,48.0
6774,Chinook-H-LFR-2,2.0265459999999997,215590,1995-05-15,49.2697,-121.9358,136.0,48.0
6775,Chinook-H-LFR-2,1.8045258,273413,1996-05-14,49.2697,-121.9358,136.0,48.0
6776,Chinook-H-LFR-2,3.6591165,562941,1997-05-12,49.2697,-121.9358,136.0,48.0
6777,Chinook-H-LFR-2,0.39440559999999997,18092,1998-04-29,49.2697,-121.9358,136.0,48.0
6778,Chinook-H-LFR-2,0.569278,29962,1999-05-11,49.2697,-121.9358,136.0,48.0
6779,Chinook-H-LFR-2,1.9519579,291337,1998-05-12,49.2697,-121.9358,136.0,48.0
6780,Chinook-H-LFR-2,4.0299467,660647,1999-05-01,49.2697,-121.9358,136.0,48.0
6781,Chinook-H-LFR-2,0.9961914000000001,189390,2000-04-28,49.2697,-121.9358,136.0,48.0
6782,Chinook-H-LFR-2,1.098757,186230,2001-05-08,49.2697,-121.9358,136.0,48.0
6783,Chinook-H-LFR-2,0.428753,72670,2001-05-08,49.2697,-121.9358,136.0,48.0
6784,Chinook-H-LFR-2,2.28740986,389678,2002-05-10,49.2697,-121.9358,136.0,48.0
6785,Chinook-H-LFR-2,3.52950075,575775,2003-05-12,49.2697,-121.9358,136.0,48.0
6786,Chinook-H-LFR-2,1.8688146,256002,2004-05-08,49.2697,-121.9358,136.0,48.0
6787,Chinook-H-LFR-2,2.9277599999999997,554500,2005-04-25,49.2697,-121.9358,136.0,48.0
6788,Chinook-H-LFR-2,2.75632736,374501,2006-05-08,49.2697,-121.9358,136.0,48.0
6789,Chinook-H-LFR-2,1.62726,219900,2007-05-11,49.2697,-121.9358,136.0,48.0
6790,Chinook-H-LFR-2,2.6667685000000003,484867,2008-05-09,49.2697,-121.9358,136.0,48.0
6791,Chinook-H-LFR-2,3.5945412,704812,2009-05-08,49.2697,-121.9358,136.0,48.0
6792,Chinook-H-LFR-2,3.50543358,549441,2010-05-09,49.2697,-121.9358,136.0,48.0
6793,Chinook-H-LFR-2,0.10307686153846156,274590,2010-01-06,49.2697,-121.9358,136.0,48.0
6794,Chinook-H-LFR-2,3.6622773,502370,2011-05-09,49.2697,-121.9358,136.0,48.0
6795,Chinook-H-LFR-2,0.80832024,123032,2012-05-11,49.2697,-121.9358,136.0,48.0
6796,Chinook-H-LFR-2,1.3114167,74470,2013-05-01,49.2697,-121.9358,136.0,48.0
6797,Chinook-H-LFR-2,0.96082895,140267,2013-05-07,49.2697,-121.9358,136.0,48.0
6798,Chinook-H-LFR-2,1.89,100000,2014-04-28,49.2697,-121.9358,136.0,48.0
6799,Chinook-H-LFR-2,0.83985735,132261,2014-05-05,49.2697,-121.9358,136.0,48.0
6800,Chinook-H-LFR-2,1.91936366,100966,2015-04-28,49.2697,-121.9358,136.0,48.0
6801,Chinook-H-LFR-2,0.86441823,108459,2015-04-30,49.2697,-121.9358,136.0,48.0
7253,Chinook-H-LFR-2,1.9244952,356388,1982-06-08,49.0972,-121.9639,136.0,48.0
7254,Chinook-H-LFR-2,7.7330301000000015,1120729,1983-06-03,49.0972,-121.9639,136.0,48.0
7255,Chinook-H-LFR-2,2.1342253,349873,1984-05-31,49.0972,-121.9639,136.0,48.0
7256,Chinook-H-LFR-2,1.9628519,321779,1984-05-31,49.0972,-121.9639,136.0,48.0
7257,Chinook-H-LFR-2,2.1731982000000003,356262,1984-05-31,49.0972,-121.9639,136.0,48.0
7258,Chinook-H-LFR-2,1.1155263999999998,164048,1985-06-16,49.0972,-121.9639,136.0,48.0
7259,Chinook-H-LFR-2,0.9078776,162121,1985-06-06,49.0972,-121.9639,136.0,48.0
7260,Chinook-H-LFR-2,1.1026268,162151,1985-06-16,49.0972,-121.9639,136.0,48.0
7261,Chinook-H-LFR-2,1.112956,163670,1985-06-16,49.0972,-121.9639,136.0,48.0
7262,Chinook-H-LFR-2,0.9205448,164383,1985-06-06,49.0972,-121.9639,136.0,48.0
7263,Chinook-H-LFR-2,0.9073232,162022,1985-06-06,49.0972,-121.9639,136.0,48.0
7264,Chinook-H-LFR-2,0.7127794000000001,122893,1986-06-12,49.0972,-121.9639,136.0,48.0
7265,Chinook-H-LFR-2,0.1071579,36951,1986-06-12,49.0972,-121.9639,136.0,48.0
7266,Chinook-H-LFR-2,0.7447284000000001,143217,1987-05-21,49.0972,-121.9639,136.0,48.0
7267,Chinook-H-LFR-2,2.5820214,614767,1988-05-31,49.0972,-121.9639,136.0,48.0
7268,Chinook-H-LFR-2,1.9054403999999998,322956,1989-05-28,49.0972,-121.9639,136.0,48.0
7269,Chinook-H-LFR-2,1.8257963,309457,1989-05-28,49.0972,-121.9639,136.0,48.0
7270,Chinook-H-LFR-2,1.2337393,232781,1990-05-18,49.0972,-121.9639,136.0,48.0
7271,Chinook-H-LFR-2,1.2336915999999998,232772,1990-05-18,49.0972,-121.9639,136.0,48.0
7272,Chinook-H-LFR-2,2.7650064,531732,1991-05-21,49.0972,-121.9639,136.0,48.0
7273,Chinook-H-LFR-2,3.5262784000000003,550981,1992-05-14,49.0972,-121.9639,136.0,48.0
7274,Chinook-H-LFR-2,3.305226,550871,1992-05-14,49.0972,-121.9639,136.0,48.0
7275,Chinook-H-LFR-2,3.4257684999999998,622867,1993-05-17,49.0972,-121.9639,136.0,48.0
7276,Chinook-H-LFR-2,7.2875127000000015,1278511,1993-05-29,49.0972,-121.9639,136.0,48.0
7277,Chinook-H-LFR-2,0.0371667,123889,1993-02-09,49.0972,-121.9639,136.0,48.0
7278,Chinook-H-LFR-2,2.2625,452500,1994-05-20,49.0972,-121.9639,136.0,48.0
7279,Chinook-H-LFR-2,9.023338800000001,1432276,1994-06-02,49.0972,-121.9639,136.0,48.0
7280,Chinook-H-LFR-2,3.025482,504247,1995-05-21,49.0972,-121.9639,136.0,48.0
7281,Chinook-H-LFR-2,1.7888998,308431,1995-06-03,49.0972,-121.9639,136.0,48.0
7282,Chinook-H-LFR-2,2.966316,494386,1995-05-21,49.0972,-121.9639,136.0,48.0
7283,Chinook-H-LFR-2,1.7768068,306346,1995-06-03,49.0972,-121.9639,136.0,48.0
7284,Chinook-H-LFR-2,0.37865479999999996,99646,1995-05-19,49.1717,-122.4236,136.0,48.0
7285,Chinook-H-LFR-2,0.3783926,99577,1995-05-19,49.1717,-122.4236,136.0,48.0
7286,Chinook-H-LFR-2,2.5328880000000003,422148,1996-05-29,49.0972,-121.9639,136.0,48.0
7287,Chinook-H-LFR-2,2.0328932,390941,1996-06-03,49.0972,-121.9639,136.0,48.0
7288,Chinook-H-LFR-2,4.093622600000001,705797,1997-06-03,49.0972,-121.9639,136.0,48.0
7289,Chinook-H-LFR-2,5.8791915,1199835,1997-05-29,49.0972,-121.9639,136.0,48.0
7290,Chinook-H-LFR-2,0.4806048000000001,150189,1997-05-21,49.1717,-122.4236,136.0,48.0
7291,Chinook-H-LFR-2,3.6309057,637001,1998-05-24,49.0972,-121.9639,136.0,48.0
7292,Chinook-H-LFR-2,5.908520599999999,1284461,1998-05-24,49.0972,-121.9639,136.0,48.0
7293,Chinook-H-LFR-2,2.5814935999999995,460981,1999-05-26,49.0972,-121.9639,136.0,48.0
7294,Chinook-H-LFR-2,2.6300654999999997,461415,1999-05-26,49.0972,-121.9639,136.0,48.0
7295,Chinook-H-LFR-2,2.5232532,442676,1999-05-26,49.0972,-121.9639,136.0,48.0
7296,Chinook-H-LFR-2,2.2571529,442579,1999-05-26,49.0972,-121.9639,136.0,48.0
7297,Chinook-H-LFR-2,0.9590966000000001,154693,2000-05-26,49.0972,-121.9639,136.0,48.0
7298,Chinook-H-LFR-2,0.9586315999999999,154618,2000-05-26,49.0972,-121.9639,136.0,48.0
7299,Chinook-H-LFR-2,0.9588982,154661,2000-05-26,49.0972,-121.9639,136.0,48.0
7300,Chinook-H-LFR-2,0.9586005999999999,154613,2000-05-26,49.0972,-121.9639,136.0,48.0
7301,Chinook-H-LFR-2,0.9428216,152068,2000-05-26,49.0972,-121.9639,136.0,48.0
7302,Chinook-H-LFR-2,0.9426046,152033,2000-05-26,49.0972,-121.9639,136.0,48.0
7303,Chinook-H-LFR-2,0.9435594,152187,2000-05-26,49.0972,-121.9639,136.0,48.0
7304,Chinook-H-LFR-2,0.9424,152000,2000-05-26,49.0972,-121.9639,136.0,48.0
7305,Chinook-H-LFR-2,0.38996,77992,2001-05-22,49.0972,-121.9639,136.0,48.0
7306,Chinook-H-LFR-2,0.389875,77975,2001-05-22,49.0972,-121.9639,136.0,48.0
7307,Chinook-H-LFR-2,0.39058000000000004,78116,2001-05-22,49.0972,-121.9639,136.0,48.0
7308,Chinook-H-LFR-2,0.390025,78005,2001-05-22,49.0972,-121.9639,136.0,48.0
7309,Chinook-H-LFR-2,0.39276,78552,2001-05-22,49.0972,-121.9639,136.0,48.0
7310,Chinook-H-LFR-2,0.390025,78005,2001-05-22,49.0972,-121.9639,136.0,48.0
7311,Chinook-H-LFR-2,0.39021999999999996,78044,2001-05-22,49.0972,-121.9639,136.0,48.0
7312,Chinook-H-LFR-2,0.389915,77983,2001-05-22,49.0972,-121.9639,136.0,48.0
7313,Chinook-H-LFR-2,1.7935775,326105,2002-05-25,49.0972,-121.9639,136.0,48.0
7314,Chinook-H-LFR-2,1.7926755,325941,2002-05-25,49.0972,-121.9639,136.0,48.0
7315,Chinook-H-LFR-2,1.5133612,291031,2002-05-29,49.0972,-121.9639,136.0,48.0
7316,Chinook-H-LFR-2,1.5081871999999998,290036,2002-05-29,49.0972,-121.9639,136.0,48.0
7317,Chinook-H-LFR-2,2.24725254,399867,2003-05-20,49.0972,-121.9639,136.0,48.0
7318,Chinook-H-LFR-2,2.23921594,398437,2003-05-20,49.0972,-121.9639,136.0,48.0
7319,Chinook-H-LFR-2,1.837725,367545,2003-05-21,49.0972,-121.9639,136.0,48.0
7320,Chinook-H-LFR-2,1.831075,366215,2003-05-21,49.0972,-121.9639,136.0,48.0
7321,Chinook-H-LFR-2,1.0498106000000003,177934,2004-05-13,49.0972,-121.9639,136.0,48.0
7322,Chinook-H-LFR-2,1.0507782,178098,2004-05-13,49.0972,-121.9639,136.0,48.0
7323,Chinook-H-LFR-2,1.8548915000000001,337253,2004-05-13,49.0972,-121.9639,136.0,48.0
7324,Chinook-H-LFR-2,2.0967715000000005,355385,2004-05-13,49.0972,-121.9639,136.0,48.0
7325,Chinook-H-LFR-2,0.9523524999999999,173155,2004-05-13,49.0972,-121.9639,136.0,48.0
7326,Chinook-H-LFR-2,1.010225,202045,2005-05-21,49.0972,-121.9639,136.0,48.0
7327,Chinook-H-LFR-2,1.002565,200513,2005-05-20,49.0972,-121.9639,136.0,48.0
7328,Chinook-H-LFR-2,1.00037,200074,2005-05-20,49.0972,-121.9639,136.0,48.0
7329,Chinook-H-LFR-2,0.9972549999999999,199451,2005-05-20,49.0972,-121.9639,136.0,48.0
7330,Chinook-H-LFR-2,0.5768107599999999,127613,2005-05-26,49.0972,-121.9639,136.0,48.0
7331,Chinook-H-LFR-2,0.58444504,129302,2005-05-26,49.0972,-121.9639,136.0,48.0
7332,Chinook-H-LFR-2,0.57660736,127568,2005-05-26,49.0972,-121.9639,136.0,48.0
7333,Chinook-H-LFR-2,0.5748083999999999,127170,2005-05-26,49.0972,-121.9639,136.0,48.0
7334,Chinook-H-LFR-2,0.8728495999999999,155866,2006-05-08,49.0972,-121.9639,136.0,48.0
7335,Chinook-H-LFR-2,0.8736951999999999,156017,2006-05-08,49.0972,-121.9639,136.0,48.0
7336,Chinook-H-LFR-2,0.5268535999999999,94081,2006-05-07,49.0972,-121.9639,136.0,48.0
7337,Chinook-H-LFR-2,0.6751303999999999,120559,2006-05-02,49.0972,-121.9639,136.0,48.0
7338,Chinook-H-LFR-2,0.90689575,157721,2006-05-08,49.0972,-121.9639,136.0,48.0
7339,Chinook-H-LFR-2,0.88954225,154703,2006-05-08,49.0972,-121.9639,136.0,48.0
7340,Chinook-H-LFR-2,0.906683,157684,2006-05-02,49.0972,-121.9639,136.0,48.0
7341,Chinook-H-LFR-2,0.88925475,154653,2006-05-08,49.0972,-121.9639,136.0,48.0
7342,Chinook-H-LFR-2,0.0202807,202807,2005-12-11,49.0972,-121.9639,136.0,48.0
7343,Chinook-H-LFR-2,0.93510763,157691,2007-05-19,49.0972,-121.9639,136.0,48.0
7344,Chinook-H-LFR-2,0.93844029,158253,2007-05-19,49.0972,-121.9639,136.0,48.0
7345,Chinook-H-LFR-2,0.8204505999999999,141457,2007-05-25,49.0972,-121.9639,136.0,48.0
7346,Chinook-H-LFR-2,0.94525979,159403,2007-05-19,49.0972,-121.9639,136.0,48.0
7347,Chinook-H-LFR-2,0.8409245999999999,144987,2007-05-25,49.0972,-121.9639,136.0,48.0
7348,Chinook-H-LFR-2,0.94112065,158705,2007-05-19,49.0972,-121.9639,136.0,48.0
7349,Chinook-H-LFR-2,0.8201026,141397,2007-05-25,49.0972,-121.9639,136.0,48.0
7350,Chinook-H-LFR-2,0.8201431999999999,141404,2007-05-25,49.0972,-121.9639,136.0,48.0
7351,Chinook-H-LFR-2,0.0082074,82074,2006-12-05,49.0972,-121.9639,136.0,48.0
7352,Chinook-H-LFR-2,2.0386592,328816,2008-05-25,49.0972,-121.9639,136.0,48.0
7353,Chinook-H-LFR-2,2.0363466,328443,2008-05-25,49.0972,-121.9639,136.0,48.0
7354,Chinook-H-LFR-2,2.0033433,317991,2008-05-20,49.0972,-121.9639,136.0,48.0
7355,Chinook-H-LFR-2,1.9983978,317206,2008-05-20,49.0972,-121.9639,136.0,48.0
7356,Chinook-H-LFR-2,1.5155671999999998,270637,2009-05-22,49.0972,-121.9639,136.0,48.0
7357,Chinook-H-LFR-2,1.5176615999999998,271011,2009-05-22,49.0972,-121.9639,136.0,48.0
7358,Chinook-H-LFR-2,1.4896596000000002,286473,2009-05-29,49.0972,-121.9639,136.0,48.0
7359,Chinook-H-LFR-2,1.4871531999999998,285991,2009-05-29,49.0972,-121.9639,136.0,48.0
7360,Chinook-H-LFR-2,1.9396476,334422,2010-05-16,49.0972,-121.9639,136.0,48.0
7361,Chinook-H-LFR-2,1.7688590999999998,333747,2010-05-16,49.0972,-121.9639,136.0,48.0
7362,Chinook-H-LFR-2,1.7690075,333775,2010-05-16,49.0972,-121.9639,136.0,48.0
7363,Chinook-H-LFR-2,0.8600184999999999,158675,2011-05-23,49.0972,-121.9639,136.0,48.0
7364,Chinook-H-LFR-2,1.1416276681147568,192279,2011-05-17,49.0972,-121.9639,136.0,48.0
7365,Chinook-H-LFR-2,0.9059386333606576,152583,2010-11-14,49.0972,-121.9639,136.0,48.0
7366,Chinook-H-LFR-2,1.0942535546448109,184300,2011-05-17,49.0972,-121.9639,136.0,48.0
7367,Chinook-H-LFR-2,2.0324023102732283,342308,2011-05-23,49.0972,-121.9639,136.0,48.0
7368,Chinook-H-LFR-2,0.017230600000000002,172306,2010-11-09,49.0926,-122.0324,136.0,48.0
7369,Chinook-H-LFR-2,0.79163968,160576,2012-05-16,49.0972,-121.9639,136.0,48.0
7370,Chinook-H-LFR-2,0.8009771,162470,2012-05-16,49.0972,-121.9639,136.0,48.0
7371,Chinook-H-LFR-2,0.8031815600000001,153572,2012-05-22,49.0972,-121.9639,136.0,48.0
7372,Chinook-H-LFR-2,0.80099542,153154,2012-05-22,49.0972,-121.9639,136.0,48.0
7373,Chinook-H-LFR-2,1.6591913500000002,317245,2012-05-22,49.0972,-121.9639,136.0,48.0
7374,Chinook-H-LFR-2,1.40142,280284,2013-05-21,49.0972,-121.9639,136.0,48.0
7375,Chinook-H-LFR-2,1.369545,273909,2013-05-21,49.0972,-121.9639,136.0,48.0
7376,Chinook-H-LFR-2,1.5083879999999998,287312,2013-05-21,49.0972,-121.9639,136.0,48.0
7377,Chinook-H-LFR-2,1.54153125,293625,2013-05-21,49.0972,-121.9639,136.0,48.0
7378,Chinook-H-LFR-2,0.0030879,30879,2012-12-10,49.0926,-122.0324,136.0,48.0
7379,Chinook-H-LFR-2,1.14839836,250742,2014-05-22,49.0972,-121.9639,136.0,48.0
7380,Chinook-H-LFR-2,1.1332293999999998,247430,2014-05-22,49.0972,-121.9639,136.0,48.0
7381,Chinook-H-LFR-2,1.0876901,262094,2014-05-31,49.0972,-121.9639,136.0,48.0
7382,Chinook-H-LFR-2,1.08762785,262079,2014-05-31,49.0972,-121.9639,136.0,48.0
7383,Chinook-H-LFR-2,0.005965700000000001,59657,2013-12-11,49.0926,-122.0324,136.0,48.0
7384,Chinook-H-LFR-2,1.3929347799999998,264314,2015-05-19,49.0972,-121.9639,136.0,48.0
7385,Chinook-H-LFR-2,1.2567516,241683,2015-05-22,49.0972,-121.9639,136.0,48.0
7386,Chinook-H-LFR-2,1.2568556000000002,241703,2015-05-22,49.0972,-121.9639,136.0,48.0
7387,Chinook-H-LFR-2,1.3912167599999998,263988,2015-05-19,49.0972,-121.9639,136.0,48.0
