2003,Coho,Seabird Ch,3000
2003,Coho,Shop 3 Pd,1000
2003,Coho,Shovelnose Ch,2000
2003,Coho,Slesse R4 Ch,1800
2003,Coho,Smiling Cr Lad,500
2003,Coho,Stave Ch,2550
2003,Coho,Stoney Fwy,1000
2003,Coho,Swoboda Ch,400
2003,Coho,Thompson Ch,1000
2003,Coho,Tower Ch,1000
2003,Coho,Valens Cr,181
2003,Coho,Volcanic Brown Ch,1200
2003,Coho,Weldwood Ch,1100
2003,Coho,Worth Cr,850
2003,Coho,Yukalup Ch,2200
2004,Chinook,Addington Msh,80000
2004,Chinook,Angel Wing Ch,12500
2004,Chinook,Annacis Ch,2400
2004,Chinook,Big Bend Ch,9400
2004,Chinook,Big Silver Ch,675000
2004,Chinook,Colony Farm Ch,2000
2004,Chinook,Douglas Is Ch,650
2004,Chinook,Flood Ch,2000
2004,Chinook,Ladner Lag,2400
2004,Chinook,McNeil Ch,225000
2004,Chinook,Seymour Nar Ch,225000
2004,Chinook,Shovelnose Ch,125000
2004,Chinook,Squamish Est Rest,62500
2004,Chinook,Van Dyke Ch,250000
2004,Chinook,Yukalup Ch,12500
2004,Coho,232nd Street Pd,1700
2004,Coho,Alouette Tr 10-11,250
2004,Coho,Anderson Pd,7600
2004,Coho,Angel Wing Ch,6000
2004,Coho,Atchelitz Pd,400
2004,Coho,Camp Ch,3250
2004,Coho,Coho Ch,460
2004,Coho,Coho Pd,7000
2004,Coho,Colony Farm Ch,1900
2004,Coho,Delair Ch,500
2004,Coho,Donovan's Pd,350
2004,Coho,Elizabeth Joe Ch,2000
2004,Coho,Fell Ch,750
2004,Coho,Fish Hatchery Pd,12500
2004,Coho,Foley Ch,1200
2004,Coho,Forestry Ch,3400
2004,Coho,Foster Ch,3100
2004,Coho,Gouwenberg Pd,31250
2004,Coho,Griffin Pk Ch,500
2004,Coho,Hennipen Cr Lad,1500
2004,Coho,Henry's Pd,31250
2004,Coho,Highfalls Ch,1300
2004,Coho,Hixon Ch,800
2004,Coho,Homestead Pd/LWFR,500
2004,Coho,Hyde Ch,1000
2004,Coho,Jack Sl,2900
2004,Coho,Kawkawa Ch,300
2004,Coho,MacKay Sl,1000
2004,Coho,Mile 49 Ch,2700
2004,Coho,Millennium Ch,16000
2004,Coho,Moodie's Ch,9300
2004,Coho,Mosquito Ch,5900
2004,Coho,One Mile Div,5000
2004,Coho,Overlanders Ch,4500
2004,Coho,Painted Turtle Sl,700
2004,Coho,Pilchuk Ch,5000
2004,Coho,Pretty's Ch,400
2004,Coho,Salmon R/LWFR Bk Stab,250
2004,Coho,Salmon R/LWFR Fwy,12000
2004,Coho,Salwein Pd,29000
2004,Coho,Seabird Ch,3000
2004,Coho,Shop 3 Pd,1000
2004,Coho,Shovelnose Ch,2000
2004,Coho,Slesse R4 Ch,1800
2004,Coho,Smiling Cr Lad,500
2004,Coho,Stave Ch,2550
2004,Coho,Stoney Fwy,1000
2004,Coho,Swoboda Ch,400
2004,Coho,Thompson Ch,1000
2004,Coho,Tower Ch,1000
2004,Coho,Valens Cr,210
2004,Coho,Volcanic Brown Ch,1200
2004,Coho,Weldwood Ch,1100
2004,Coho,Worth Cr,850
2004,Coho,Yukalup Ch,2200
2005,Chinook,Addington Msh,80000
2005,Chinook,Angel Wing Ch,12500
2005,Chinook,Annacis Ch,2400
2005,Chinook,Big Bend Ch,9400
2005,Chinook,Big Silver Ch,675000
2005,Chinook,Colony Farm Ch,2000
2005,Chinook,Douglas Is Ch,650
2005,Chinook,Flood Ch,2000
2005,Chinook,Ladner Lag,2400
2005,Chinook,McNeil Ch,225000
2005,Chinook,Seymour Nar Ch,225000
2005,Chinook,Shovelnose Ch,125000
2005,Chinook,Squamish Est Rest,62500
2005,Chinook,Van Dyke Ch,250000
2005,Chinook,Yukalup Ch,12500
2005,Coho,232nd Street Pd,1700
2005,Coho,Alouette Tr 10-11,250
2005,Coho,Anderson Pd,7600
2005,Coho,Atchelitz Pd,625
2005,Coho,Camp Ch,3250
2005,Coho,Coal Cr,5202
2005,Coho,Coho Ch,460
2005,Coho,Coho Pd,7000
2005,Coho,Colony Farm Ch,1900
2005,Coho,Delair Ch,500
2005,Coho,Donovan's Pd,350
2005,Coho,Elizabeth Joe Ch,2000
2005,Coho,Fell Ch,750
2005,Coho,Fish Hatchery Pd,12500
2005,Coho,Foley Ch,1200
2005,Coho,Forestry Ch,3400
2005,Coho,Foster Ch,3100
2005,Coho,Gouwenberg Pd,31250
2005,Coho,Griffin Pk Ch,500
2005,Coho,Hastings Cr/GSVI,160
2005,Coho,Hennipen Cr Lad,1500
2005,Coho,Henry's Pd,31250
2005,Coho,Highfalls Ch,1300
2005,Coho,Hixon Ch,800
2005,Coho,Homestead Pd/LWFR,500
2005,Coho,Hyde Ch,1000
2005,Coho,Jack Sl,2900
2005,Coho,Kawkawa Ch,300
2005,Coho,MacKay Sl,1000
2005,Coho,Mile 49 Ch,2700
2005,Coho,Millennium Ch,16000
2005,Coho,Moodie's Ch,9300
2005,Coho,Mosquito Ch,5900
2005,Coho,One Mile Div,5000
2005,Coho,Overlanders Ch,4500
2005,Coho,Painted Turtle Sl,700
2005,Coho,Pilchuk Ch,5000
2005,Coho,Pretty's Ch,400
2005,Coho,Salmon R/LWFR Bk Stab,250
2005,Coho,Seabird Ch,3000
2005,Coho,Shop 3 Pd,1000
2005,Coho,Slesse R4 Ch,1800
2005,Coho,Stoney Fwy,1000
2005,Coho,Swoboda Ch,400
2005,Coho,Thompson Ch,1000
2005,Coho,Tower Ch,1000
2005,Coho,Valens Cr,168
2005,Coho,Volcanic Brown Ch,1200
2005,Coho,Weldwood Ch,1100
2005,Coho,Worth Cr,850
2006,Chinook,Addington Msh,80000
2006,Chinook,Angel Wing Ch,12500
2006,Chinook,Annacis Ch,2400
2006,Chinook,Big Bend Ch,9400
2006,Chinook,Big Silver Ch,675000
2006,Chinook,Colony Farm Ch,2000
2006,Chinook,Douglas Is Ch,650
2006,Chinook,Flood Ch,2000
2006,Chinook,Ladner Lag,2400
2006,Chinook,McNeil Ch,225000
2006,Chinook,Seymour Nar Ch,225000
2006,Chinook,Squamish Est Rest,62500
2006,Chinook,Van Dyke Ch,250000
2006,Coho,232nd Street Pd,1700
2006,Coho,Alouette Tr 10-11,250
2006,Coho,Anderson Pd,7600
2006,Coho,Angel Wing Ch,6000
2006,Coho,Atchelitz Pd,625
2006,Coho,Camp Ch,3250
2006,Coho,Coho Ch,250
2006,Coho,Coho Pd,7000
2006,Coho,Colony Farm Ch,1900
2006,Coho,Delair Ch,500
2006,Coho,Donovan's Pd,350
2006,Coho,Elizabeth Joe Ch,1000
2006,Coho,Fell Ch,750
2006,Coho,Fish Hatchery Pd,12500
2006,Coho,Foley Ch,1200
2006,Coho,Forestry Ch,1700
2006,Coho,Foster Ch,3100
2006,Coho,Gouwenberg Pd,31250
2006,Coho,Griffin Pk Ch,500
2006,Coho,Hastings Cr/GSVI,180
2006,Coho,Hennipen Cr Lad,1500
2006,Coho,Henry's Pd,31250
2006,Coho,Highfalls Ch,650
2006,Coho,Hixon Ch,400
2006,Coho,Homestead Pd/LWFR,500
2006,Coho,Hyde Ch,1000
2006,Coho,Jack Sl,1700
2006,Coho,Kawkawa Ch,300
2006,Coho,MacKay Sl,500
2006,Coho,Mile 49 Ch,2000
2006,Coho,Millennium Ch,16000
2006,Coho,Moodie's Ch,7600
2006,Coho,Mosquito Ch,3000
2006,Coho,One Mile Div,5000
2006,Coho,Overlanders Ch,2300
2006,Coho,Painted Turtle Sl,700
2006,Coho,Pilchuk Ch,2500
2006,Coho,Pretty's Ch,200
2006,Coho,Salmon R/LWFR Bk Stab,250
2006,Coho,Salmon R/LWFR Fwy,12000
2006,Coho,Salwein Pd,10000
2006,Coho,Seabird Ch,1500
2006,Coho,Shop 3 Pd,1000
2006,Coho,Shovelnose Ch,2000
2006,Coho,Slesse R4 Ch,1800
2006,Coho,Stave Ch,2550
2006,Coho,Stoney Fwy,3000
2006,Coho,Swoboda Ch,400
2006,Coho,Thompson Ch,1000
2006,Coho,Tower Ch,500
2006,Coho,Volcanic Brown Ch,1200
2006,Coho,Weldwood Ch,550
2006,Coho,Worth Cr,425
2006,Coho,Yukalup Ch,2200
2007,Chinook,Annacis Ch,2400
2007,Chinook,Big Bend Ch,9400
2007,Chinook,Colony Farm Ch,2000
2007,Chinook,Douglas Is Ch,650
2007,Chinook,Flood Ch,2000
2007,Chinook,Ladner Lag,2400
2007,Chinook,McNeil Ch,225000
2007,Chinook,Seymour Nar Ch,225000
2007,Chinook,Squamish Est Rest,71000
2007,Chinook,Van Dyke Ch,250000
2007,Coho,232nd Street Pd,1700
2007,Coho,Alouette Tr 10-11,250
2007,Coho,Anderson Pd,7600
2007,Coho,Coal Cr,4369
2008,Coho,Coal Cr,14807
2010,Coho,Hastings Cr/GSVI,186
2011,Coho,Cat Stream Cr,95
2011,Coho,Coal Cr,10066
2011,Coho,Hastings Cr/GSVI,190
2012,Coho,Cat Stream Cr,80
2012,Coho,Coal Cr,13430
2012,Coho,Hastings Cr/GSVI,196
2013,Coho,Hastings Cr/GSVI,196
2014,Coho,Hastings Cr/GSVI,198
