"year","month","mean"
"1999","4",0.993789089250586
"1999","5",0.410639291990632
"1999","6",0.183224436967213
"1999","7",0.18283495411007
"1999","8",1.00621091074941
"1999","9",0.759437786615925
"1999","10",0.767333540503513
"1999","11",1.25377984025761
"1999","12",1.56179357300937
"2000","1",1.07526897409251
"2000","2",1.05539487987705
"2000","3",0.996811164900468
"2000","4",1.46420594909251
"2000","5",0.340059365930913
"2000","6",0.36069277484192
"2000","7",0.982318764771663
"2000","8",1.04408659878806
"2000","9",1.01507456645785
"2000","10",1.00318883509953
"2000","11",0.690670913214286
"2000","12",0.824949031539813
"2001","1",1.24814754322014
"2001","2",0.898787021791569
"2001","3",1.17919060845433
"2001","4",0.869438568711944
"2001","5",0.278681703583138
"2001","6",0.573333109543326
"2001","7",1.22174910537471
"2001","8",0.448192334145199
"2001","9",1.10121297820843
"2001","10",0.68635775734192
"2001","11",1.16635800529274
"2001","12",1.13705990525761
"2002","1",1.59120883798595
"2002","2",1.17877496016393
"2002","3",0.702238449777518
"2002","4",0.912379103477752
"2002","5",0.772040051791569
"2002","6",0.92535838529274
"2002","7",0.960658125058548
"2002","8",0.302462082025761
"2002","9",1.03934187494145
"2002","10",1.30703251604215
"2002","11",1.54838446169789
"2002","12",2
"2003","1",1.84730891399883
"2003","2",1.62183602306206
"2003","3",1.36121855693794
"2003","4",0.765275276867682
"2003","5",0.869133248460187
"2003","6",1.02726299245316
"2003","7",0.944621173530445
"2003","8",0.972737007546838
"2003","9",0.66199649456089
"2003","10",1.25265659926815
"2003","11",0.372531159022248
"2003","12",1.21045753242974
"2004","1",0.599319670117096
"2004","2",0.883671586065574
"2004","3",1.25596768813817
"2004","4",1.66411205396956
"2004","5",1.73253922228337
"2004","6",1.35612506693208
"2004","7",1.15902358571429
"2004","8",0.526526072845433
"2004","9",0.555514460843091
"2004","10",1.01550859014052
"2004","11",0.80822060235363
"2004","12",0.984491409859485
"2005","1",0.955314735035129
"2005","2",1.17403167295082
"2005","3",1.8969706215808
"2005","4",1.40209461069087
"2005","5",1.39187961834895
"2005","6",1.04468526496487
"2005","7",0.426678136533958
"2005","8",0.951222153173302
"2005","9",0.92587617559719
"2005","10",0.876085321288056
"2005","11",1.05490588563232
"2005","12",0.908700607564403
"2006","1",2
"2006","2",1.37457051377049
"2006","3",0.973162449613583
"2006","4",0.905693657084309
"2006","5",0.6130781014637
"2006","6",1.28484084152225
"2006","7",0.659811508173302
"2006","8",0.445370739566745
"2006","9",0.792831734449649
"2006","10",1.20578107030445
"2006","11",1.02683755038642
"2006","12",1.12530380608899
"2007","1",1.21475026149883
"2007","2",1.4857932912178
"2007","3",1.21981527197892
"2007","4",1.07038062272834
"2007","5",0.929619377271663
"2007","6",0.564090249789227
"2007","7",0.279037027259953
"2007","8",0.690788802259953
"2007","9",0.68570138206089
"2007","10",0.57287478381733
"2007","11",1.15243047898126
"2007","12",1.10040266419204
"2008","1",1.36824144470726
"2008","2",1.01798332721311
"2008","3",1.34058145715457
"2008","4",0.959549027903981
"2008","5",0.901876287037471
"2008","6",0.745566960866511
"2008","7",1.23592439637002
"2008","8",0.29224262940281
"2008","9",0.891983642318501
"2008","10",1.00205791030445
"2008","11",1.61863545891101
"2008","12",0.99794208969555
"2009","1",0.563822142757611
"2009","2",0.643040514443794
"2009","3",0.541735808319672
"2009","4",0.757207573495316
"2009","5",0.927541438858314
"2009","6",2
"2009","7",1.44745401048595
"2009","8",2
"2009","9",2
"2009","10",1.07245856114169
"2009","11",1.24980833827283
"2009","12",0.4414830625
"2010","1",1.34066366450234
"2010","2",1.58421079782787
"2010","3",1.32668246940867
"2010","4",0.708694992289227
"2010","5",0.274876930111241
"2010","6",0.272970703940281
"2010","7",0.893107478788056
"2010","8",1.60563358854215
"2010","9",0.560519283425059
"2010","10",1.34082915173888
"2010","11",1.01336165444379
"2010","12",0.986638345556206
"2011","1",1.09569042368267
"2011","2",0.935512095696721
"2011","3",0.601555022031616
"2011","4",0.402760696715457
"2011","5",0.208931641750586
"2011","6",1.05294464803864
"2011","7",0.579731829771663
"2011","8",1.5279088896897
"2011","9",1.53515180719555
"2011","10",1.35788436239461
"2011","11",0.979208421492974
"2011","12",1.02079157850703
"2012","1",1.05391445211944
"2012","2",0.932710536592506
"2012","3",0.426727643583138
"2012","4",0.55749466088993
"2012","5",0.372976996088993
"2012","6",0.113443172213115
"2012","7",1.51726584935597
"2012","8",1.98795634238876
"2012","9",1.27774048546838
"2012","10",0.946085547880562
"2012","11",1.14988097091335
"2012","12",1.34872757120609
"2013","1",0.457351053155738
"2013","2",0.984910769432084
"2013","3",0.853365199701405
"2013","4",1.07034347372951
"2013","5",1.01508923056792
"2013","6",0.97276371456089
"2013","7",1.86068439760539
"2013","8",1.50297183424473
"2013","9",1.90183118617681
"2013","10",1.05209563153981
"2013","11",0.960299033588993
"2013","12",0.425845853881733
"2014","1",0.591564072570258
"2014","2",0
"2014","3",0.244163039443794
"2014","4",0.323161764947307
"2014","5",0.963523551293911
"2014","6",1.22424234086066
"2014","7",1.0850963960363
"2014","8",1.71647541956089
"2014","9",1.43455186001756
"2014","10",1.43795255062646
"2014","11",0.895799652347775
"2014","12",1.03647644870609
"2015","1",0.8544879339637
"2015","2",1.50780825089578
"2015","3",1.45995740378806
"2015","4",0.992454865357143
"2015","5",1.91500615268735
"2015","6",1.96306646782787
"2015","7",1.1126506410363
"2015","8",0.402445874724825
"2015","9",0
"2015","10",1.00754513464286
"2015","11",0.649368297675644
"2015","12",0.8340839304274
"2016","1",0.50550513324356
"2016","2",1.00632366033958
"2016","3",1.07454417782201
"2016","4",1.78755807086651
"2016","5",1.3333501047541
"2016","6",1.10140786415691
"2016","7",0.993676339660422
"2016","8",0.286628453021077
"2016","9",0.217056431510539
"2016","10",0.174834013266979
"2016","11",1.10046187302108
"2016","12",0.000434763477751732
"2017","1",0.602694401551522
"2017","2",0.403706341762295
"2017","3",0.611712203179157
"2017","4",0.683519103764637
"2017","5",0.833027491750586
"2017","6",1.35532782984192
"2017","7",2
"2017","8",1.93338942034543
"2017","9",1.85760943785129
"2017","10",1.15384267764052
"2017","11",1.06340134362412
"2017","12",0.936598656375878
"2018","1",0.956167393723653
"2018","2",0.357559403114754
"2018","3",0.282055980269321
"2018","4",0.30943008970726
"2018","5",2
"2018","6",1.04383260627635
"2018","7",1.04471775784543
"2018","8",1.84188719120609
"2018","9",0.515242268711944
"2018","10",0.771482408173302
"2018","11",1.06632197874707
"2018","12",1.12311205248244
