"year","month","mean"
"1999","10",1.78172816535129
"1999","11",1.50660860339578
"1999","12",0.889510411194379
"2000","1",0.943616045193208
"2000","2",1.20302748897541
"2000","3",1.05638395480679
"2000","4",1.29874391479508
"2000","5",1.2576541555445
"2000","6",2
"2000","7",0.309177551715457
"2000","8",0
"2000","9",0
"2000","10",0.407393070310304
"2000","11",0.706494869666276
"2000","12",1.1763901918911
"2001","1",0.841462391896955
"2001","2",1.03519401338407
"2001","3",1.40844144577283
"2001","4",1.67615440018735
"2001","5",2
"2001","6",1.69873791976581
"2001","7",0.964805986615925
"2001","8",0.145437193196721
"2001","9",0.471191140152225
"2001","10",0.947659669145199
"2001","11",0.679008923911007
"2001","12",1.08260516908665
"2002","1",0.915545463981265
"2002","2",1.04747683891101
"2002","3",1.22353551162763
"2002","4",1.40811770177986
"2002","5",0.744005181873536
"2002","6",0.29791741971897
"2002","7",0
"2002","8",1.351906520363
"2002","9",0.952523161088993
"2002","10",0.552810091721311
"2002","11",1.17687916451991
"2002","12",1.38626939166276
"2003","1",1.23351394109485
"2003","2",0.935592537663934
"2003","3",1.21795829529859
"2003","4",0.765602606106557
"2003","5",0.824648547839578
"2003","6",1.80031047355386
"2003","7",0.978876536469555
"2003","8",1.22569513649297
"2003","9",1.4743360663993
"2003","10",0.854632467851288
"2003","11",0.393206006551522
"2003","12",1.02112346353044
"2004","1",1.04513384953747
"2004","2",0.964277158565574
"2004","3",1.21763221357728
"2004","4",1.03572284143443
"2004","5",0.815444561855972
"2004","6",1.43084773084895
"2004","7",1.86615075901054
"2004","8",2
"2004","9",0
"2004","10",0.588780287769321
"2004","11",0.367652694994145
"2004","12",0.0517907788583138
"2005","1",0.986812742131148
"2005","2",0.158323798044496
"2005","3",0.790856128466042
"2005","4",1.25857063271663
"2005","5",0.989357153466042
"2005","6",0.90233087295082
"2005","7",1.27089367717799
"2005","8",1.98818624277518
"2005","9",1.52302531333724
"2005","10",1.04301644495316
"2005","11",0.635065024964871
"2005","12",1.01064284653396
"2006","1",0
"2006","2",0.288376778360656
"2006","3",0.525641087470726
"2006","4",0.287147973032787
"2006","5",1.61301914820843
"2006","6",0.0981935050702576
"2006","7",2
"2006","8",1.8690443424356
"2006","9",1.40960860971897
"2006","10",1.30901794067916
"2006","11",1.24634223413349
"2006","12",0.753657765866511
"2007","1",1.65750982070258
"2007","2",1.5590292979274
"2007","3",1.16639763031616
"2007","4",0.922064608665105
"2007","5",0.830665314004684
"2007","6",0.400339798407494
"2007","7",0.767429477716628
"2007","8",0.690428736100703
"2007","9",1.67164741813817
"2007","10",1.24948506877049
"2007","11",0.754724280257611
"2007","12",1.07793539133489
"2008","1",1.19782467552693
"2008","2",0.969495853079625
"2008","3",0.981552288091335
"2008","4",1.43118128217799
"2008","5",1.74271827997658
"2008","6",0
"2008","7",0.622275569918033
"2008","8",1.01844771190867
"2008","9",0.963890419519906
"2008","10",1.20603084490632
"2008","11",1.17815046393443
"2008","12",0.612305389765808
"2009","1",0.617881554233021
"2009","2",0.962968237031616
"2009","3",1.21361211794496
"2009","4",1.64924764317916
"2009","5",1.10389451442037
"2009","6",1.1149797912822
"2009","7",2
"2009","8",0.474341037827869
"2009","9",0.513263072324356
"2009","10",0.865437017710773
"2009","11",1.03703176296838
"2009","12",0.327538682898126
"2010","1",0.827740543507026
"2010","2",0.549345614502342
"2010","3",0.789491766891101
"2010","4",1.13731382064988
"2010","5",1.88712860566159
"2010","6",1.78687367924473
"2010","7",1.69648452609485
"2010","8",1.16264659267564
"2010","9",1.12155717471311
"2010","10",0.595296105345433
"2010","11",0.855553912898126
"2010","12",0.878442825286885
"2011","1",0.930681026791569
"2011","2",1.16582398663934
"2011","3",1.2694670380445
"2011","4",1.30849127278689
"2011","5",1.06931897320843
"2011","6",0
"2011","7",0
"2011","8",0
"2011","9",0.360606197669789
"2011","10",0.0329200715807961
"2011","11",1.22293287552693
"2011","12",1.27447268299766
"2012","1",1.27822860887002
"2012","2",1.11429699494731
"2012","3",1.20633697782787
"2012","4",1.1016705689637
"2012","5",1.28092148413934
"2012","6",0.435524887886417
"2012","7",0
"2012","8",0
"2012","9",0.582058164338408
"2012","10",0.8983294310363
"2012","11",0.738900641211944
"2012","12",1.13239924769906
"2013","1",0.911400366399297
"2013","2",1.14464573641101
"2013","3",1.12113982748829
"2013","4",1.25111984157494
"2013","5",0.595070762652225
"2013","6",0.24008765131733
"2013","7",0.690872333577284
"2013","8",1.0885996336007
"2013","9",0.698206418588993
"2013","10",0.698129064631148
"2013","11",1.55265213382319
"2013","12",1.41751796260539
"2014","1",1.32591061625293
"2014","2",1.95104477446136
"2014","3",1.51140960422717
"2014","4",1.63959252487119
"2014","5",0.527131090210773
"2014","6",0.0462425854332551
"2014","7",1.00259143392272
"2014","8",0.997408566077283
"2014","9",1.04542744188525
"2014","10",0.961031728911007
"2014","11",0.274048691217799
"2014","12",0.336933316393443
"2015","1",0
"2015","2",0
"2015","3",0
"2015","4",0
"2015","5",0.248157175720141
"2015","6",1.37571661586066
"2015","7",2
"2015","8",2
"2015","9",1.68323204936183
"2015","10",0.758018235403981
"2015","11",1.24198176459602
"2015","12",1.6720879009192
"2016","1",1.02860048629391
"2016","2",0.379146834010539
"2016","3",0.215447147382904
"2016","4",0
"2016","5",1.09619783500585
"2016","6",1.64983603547424
"2016","7",1.16993628298009
"2016","8",2
"2016","9",1.34608998143443
"2016","10",0.971399513706089
"2016","11",0.0391706848653396
"2016","12",0
"2017","1",0.928011341381733
"2017","2",0.818293121557377
"2017","3",0.989391334929742
"2017","4",0.793540706065574
"2017","5",1.00837458058548
"2017","6",0.99162541941452
"2017","7",1.73753349741218
"2017","8",2
"2017","9",1.7732377738993
"2017","10",1.47973319797424
"2017","11",1.6951201563466
"2017","12",0.878030905128806
"2018","1",1.03357888362412
"2018","2",0.449391141504684
"2018","3",0.605756900122951
"2018","4",0.993147306340749
"2018","5",0
"2018","6",0.0490314213290398
"2018","7",1.60055343309719
"2018","8",1.3388485816452
"2018","9",1.03670048007611
"2018","10",1.00685269365925
"2018","11",0.878097106785714
"2018","12",1.17680196966628
