threeday_yrmo,threeday_yr,year,dayofyear,uPAR
13488,1124,2012,131,47.537
13489,1125,2012,134,59.665
13490,1125,2012,134,59.665
13491,1125,2012,134,59.665
13492,1125,2012,134,59.665
13493,1125,2012,134,59.665
13494,1125,2012,134,59.665
13495,1125,2012,134,59.665
13496,1125,2012,134,59.665
13497,1125,2012,134,59.665
13498,1125,2012,134,59.665
13499,1125,2012,134,59.665
13500,1125,2012,134,59.665
13501,1126,2012,137,56.42
13502,1126,2012,137,56.42
13503,1126,2012,137,56.42
13504,1126,2012,137,56.42
13505,1126,2012,137,56.42
13506,1126,2012,137,56.42
13507,1126,2012,137,56.42
13508,1126,2012,137,56.42
13509,1126,2012,137,56.42
13510,1126,2012,137,56.42
13511,1126,2012,137,56.42
13512,1126,2012,137,56.42
13513,1127,2012,140,54.689
13514,1127,2012,140,54.689
13515,1127,2012,140,54.689
13516,1127,2012,140,54.689
13517,1127,2012,140,54.689
13518,1127,2012,140,54.689
13519,1127,2012,140,54.689
13520,1127,2012,140,54.689
13521,1127,2012,140,54.689
13522,1127,2012,140,54.689
13523,1127,2012,140,54.689
13524,1127,2012,140,54.689
13525,1128,2012,143,21.149
13526,1128,2012,143,21.149
13527,1128,2012,143,21.149
13528,1128,2012,143,21.149
13529,1128,2012,143,21.149
13530,1128,2012,143,21.149
13531,1128,2012,143,21.149
13532,1128,2012,143,21.149
13533,1128,2012,143,21.149
13534,1128,2012,143,21.149
13535,1128,2012,143,21.149
13536,1128,2012,143,21.149
13537,1129,2012,146,55.323
13538,1129,2012,146,55.323
13539,1129,2012,146,55.323
13540,1129,2012,146,55.323
13541,1129,2012,146,55.323
13542,1129,2012,146,55.323
13543,1129,2012,146,55.323
13544,1129,2012,146,55.323
13545,1129,2012,146,55.323
13546,1129,2012,146,55.323
13547,1129,2012,146,55.323
13548,1129,2012,146,55.323
13549,1130,2012,149,41.471
13550,1130,2012,149,41.471
13551,1130,2012,149,41.471
13552,1130,2012,149,41.471
13553,1130,2012,149,41.471
13554,1130,2012,149,41.471
13555,1130,2012,149,41.471
13556,1130,2012,149,41.471
13557,1130,2012,149,41.471
13558,1130,2012,149,41.471
13559,1130,2012,149,41.471
13560,1130,2012,149,41.471
13561,1131,2012,152,27.191
13562,1131,2012,152,27.191
13563,1131,2012,152,27.191
13564,1131,2012,152,27.191
13565,1131,2012,152,27.191
13566,1131,2012,152,27.191
13567,1131,2012,152,27.191
13568,1131,2012,152,27.191
13569,1131,2012,152,27.191
13570,1131,2012,152,27.191
13571,1131,2012,152,27.191
13572,1131,2012,152,27.191
13573,1132,2012,155,40.567
13574,1132,2012,155,40.567
13575,1132,2012,155,40.567
13576,1132,2012,155,40.567
13577,1132,2012,155,40.567
13578,1132,2012,155,40.567
13579,1132,2012,155,40.567
13580,1132,2012,155,40.567
13581,1132,2012,155,40.567
13582,1132,2012,155,40.567
13583,1132,2012,155,40.567
13584,1132,2012,155,40.567
13585,1133,2012,158,35.137
13586,1133,2012,158,35.137
13587,1133,2012,158,35.137
13588,1133,2012,158,35.137
13589,1133,2012,158,35.137
13590,1133,2012,158,35.137
13591,1133,2012,158,35.137
13592,1133,2012,158,35.137
13593,1133,2012,158,35.137
13594,1133,2012,158,35.137
13595,1133,2012,158,35.137
13596,1133,2012,158,35.137
13597,1134,2012,161,41.195
13598,1134,2012,161,41.195
13599,1134,2012,161,41.195
13600,1134,2012,161,41.195
13601,1134,2012,161,41.195
13602,1134,2012,161,41.195
13603,1134,2012,161,41.195
13604,1134,2012,161,41.195
13605,1134,2012,161,41.195
13606,1134,2012,161,41.195
13607,1134,2012,161,41.195
13608,1134,2012,161,41.195
13609,1135,2012,164,35.473
13610,1135,2012,164,35.473
13611,1135,2012,164,35.473
13612,1135,2012,164,35.473
13613,1135,2012,164,35.473
13614,1135,2012,164,35.473
13615,1135,2012,164,35.473
13616,1135,2012,164,35.473
13617,1135,2012,164,35.473
13618,1135,2012,164,35.473
13619,1135,2012,164,35.473
13620,1135,2012,164,35.473
13621,1136,2012,167,39.706
13622,1136,2012,167,39.706
13623,1136,2012,167,39.706
13624,1136,2012,167,39.706
13625,1136,2012,167,39.706
13626,1136,2012,167,39.706
13627,1136,2012,167,39.706
13628,1136,2012,167,39.706
13629,1136,2012,167,39.706
13630,1136,2012,167,39.706
13631,1136,2012,167,39.706
13632,1136,2012,167,39.706
13633,1137,2012,170,34.524
13634,1137,2012,170,34.524
13635,1137,2012,170,34.524
13636,1137,2012,170,34.524
13637,1137,2012,170,34.524
13638,1137,2012,170,34.524
13639,1137,2012,170,34.524
13640,1137,2012,170,34.524
13641,1137,2012,170,34.524
13642,1137,2012,170,34.524
13643,1137,2012,170,34.524
13644,1137,2012,170,34.524
13645,1138,2012,173,40.231
13646,1138,2012,173,40.231
13647,1138,2012,173,40.231
13648,1138,2012,173,40.231
13649,1138,2012,173,40.231
13650,1138,2012,173,40.231
13651,1138,2012,173,40.231
13652,1138,2012,173,40.231
13653,1138,2012,173,40.231
13654,1138,2012,173,40.231
13655,1138,2012,173,40.231
13656,1138,2012,173,40.231
13657,1139,2012,176,35.303
13658,1139,2012,176,35.303
13659,1139,2012,176,35.303
13660,1139,2012,176,35.303
13661,1139,2012,176,35.303
13662,1139,2012,176,35.303
13663,1139,2012,176,35.303
13664,1139,2012,176,35.303
13665,1139,2012,176,35.303
13666,1139,2012,176,35.303
13667,1139,2012,176,35.303
13668,1139,2012,176,35.303
13669,1140,2012,179,38.824
13670,1140,2012,179,38.824
13671,1140,2012,179,38.824
13672,1140,2012,179,38.824
13673,1140,2012,179,38.824
13674,1140,2012,179,38.824
13675,1140,2012,179,38.824
13676,1140,2012,179,38.824
13677,1140,2012,179,38.824
13678,1140,2012,179,38.824
13679,1140,2012,179,38.824
13680,1140,2012,179,38.824
13681,1141,2012,182,19.902
13682,1141,2012,182,19.902
13683,1141,2012,182,19.902
13684,1141,2012,182,19.902
13685,1141,2012,182,19.902
13686,1141,2012,182,19.902
13687,1141,2012,182,19.902
13688,1141,2012,182,19.902
13689,1141,2012,182,19.902
13690,1141,2012,182,19.902
13691,1141,2012,182,19.902
13692,1141,2012,182,19.902
13693,1142,2012,185,21.644
13694,1142,2012,185,21.644
13695,1142,2012,185,21.644
13696,1142,2012,185,21.644
13697,1142,2012,185,21.644
13698,1142,2012,185,21.644
13699,1142,2012,185,21.644
13700,1142,2012,185,21.644
13701,1142,2012,185,21.644
13702,1142,2012,185,21.644
13703,1142,2012,185,21.644
13704,1142,2012,185,21.644
13705,1143,2012,188,50.43
13706,1143,2012,188,50.43
13707,1143,2012,188,50.43
13708,1143,2012,188,50.43
13709,1143,2012,188,50.43
13710,1143,2012,188,50.43
13711,1143,2012,188,50.43
13712,1143,2012,188,50.43
13713,1143,2012,188,50.43
13714,1143,2012,188,50.43
13715,1143,2012,188,50.43
13716,1143,2012,188,50.43
13717,1144,2012,191,49.026
13718,1144,2012,191,49.026
13719,1144,2012,191,49.026
13720,1144,2012,191,49.026
13721,1144,2012,191,49.026
13722,1144,2012,191,49.026
13723,1144,2012,191,49.026
13724,1144,2012,191,49.026
13725,1144,2012,191,49.026
13726,1144,2012,191,49.026
13727,1144,2012,191,49.026
13728,1144,2012,191,49.026
13729,1145,2012,194,45.93
13730,1145,2012,194,45.93
13731,1145,2012,194,45.93
13732,1145,2012,194,45.93
13733,1145,2012,194,45.93
13734,1145,2012,194,45.93
13735,1145,2012,194,45.93
13736,1145,2012,194,45.93
13737,1145,2012,194,45.93
13738,1145,2012,194,45.93
13739,1145,2012,194,45.93
13740,1145,2012,194,45.93
13741,1146,2012,197,36.533
13742,1146,2012,197,36.533
13743,1146,2012,197,36.533
13744,1146,2012,197,36.533
13745,1146,2012,197,36.533
13746,1146,2012,197,36.533
13747,1146,2012,197,36.533
13748,1146,2012,197,36.533
13749,1146,2012,197,36.533
13750,1146,2012,197,36.533
13751,1146,2012,197,36.533
13752,1146,2012,197,36.533
13753,1147,2012,200,38.135
13754,1147,2012,200,38.135
13755,1147,2012,200,38.135
13756,1147,2012,200,38.135
13757,1147,2012,200,38.135
13758,1147,2012,200,38.135
13759,1147,2012,200,38.135
13760,1147,2012,200,38.135
13761,1147,2012,200,38.135
13762,1147,2012,200,38.135
13763,1147,2012,200,38.135
13764,1147,2012,200,38.135
13765,1148,2012,203,29.395
13766,1148,2012,203,29.395
13767,1148,2012,203,29.395
13768,1148,2012,203,29.395
13769,1148,2012,203,29.395
13770,1148,2012,203,29.395
13771,1148,2012,203,29.395
13772,1148,2012,203,29.395
13773,1148,2012,203,29.395
13774,1148,2012,203,29.395
13775,1148,2012,203,29.395
13776,1148,2012,203,29.395
13777,1149,2012,206,35.974
13778,1149,2012,206,35.974
13779,1149,2012,206,35.974
13780,1149,2012,206,35.974
13781,1149,2012,206,35.974
13782,1149,2012,206,35.974
13783,1149,2012,206,35.974
13784,1149,2012,206,35.974
13785,1149,2012,206,35.974
13786,1149,2012,206,35.974
13787,1149,2012,206,35.974
13788,1149,2012,206,35.974
13789,1150,2012,209,45.078
13790,1150,2012,209,45.078
13791,1150,2012,209,45.078
13792,1150,2012,209,45.078
13793,1150,2012,209,45.078
13794,1150,2012,209,45.078
13795,1150,2012,209,45.078
13796,1150,2012,209,45.078
13797,1150,2012,209,45.078
13798,1150,2012,209,45.078
13799,1150,2012,209,45.078
13800,1150,2012,209,45.078
13801,1151,2012,212,43.995
13802,1151,2012,212,43.995
13803,1151,2012,212,43.995
13804,1151,2012,212,43.995
13805,1151,2012,212,43.995
13806,1151,2012,212,43.995
13807,1151,2012,212,43.995
13808,1151,2012,212,43.995
13809,1151,2012,212,43.995
13810,1151,2012,212,43.995
13811,1151,2012,212,43.995
13812,1151,2012,212,43.995
13813,1152,2012,215,40.61
13814,1152,2012,215,40.61
13815,1152,2012,215,40.61
13816,1152,2012,215,40.61
13817,1152,2012,215,40.61
13818,1152,2012,215,40.61
13819,1152,2012,215,40.61
13820,1152,2012,215,40.61
13821,1152,2012,215,40.61
13822,1152,2012,215,40.61
13823,1152,2012,215,40.61
13824,1152,2012,215,40.61
13825,1153,2012,218,46.059
13826,1153,2012,218,46.059
13827,1153,2012,218,46.059
13828,1153,2012,218,46.059
13829,1153,2012,218,46.059
13830,1153,2012,218,46.059
13831,1153,2012,218,46.059
13832,1153,2012,218,46.059
13833,1153,2012,218,46.059
13834,1153,2012,218,46.059
13835,1153,2012,218,46.059
13836,1153,2012,218,46.059
13837,1154,2012,221,38.025
13838,1154,2012,221,38.025
13839,1154,2012,221,38.025
13840,1154,2012,221,38.025
13841,1154,2012,221,38.025
13842,1154,2012,221,38.025
13843,1154,2012,221,38.025
13844,1154,2012,221,38.025
13845,1154,2012,221,38.025
13846,1154,2012,221,38.025
13847,1154,2012,221,38.025
13848,1154,2012,221,38.025
13849,1155,2012,224,43.315
13850,1155,2012,224,43.315
13851,1155,2012,224,43.315
13852,1155,2012,224,43.315
13853,1155,2012,224,43.315
13854,1155,2012,224,43.315
13855,1155,2012,224,43.315
13856,1155,2012,224,43.315
13857,1155,2012,224,43.315
13858,1155,2012,224,43.315
13859,1155,2012,224,43.315
13860,1155,2012,224,43.315
13861,1156,2012,227,38.416
13862,1156,2012,227,38.416
13863,1156,2012,227,38.416
13864,1156,2012,227,38.416
13865,1156,2012,227,38.416
13866,1156,2012,227,38.416
13867,1156,2012,227,38.416
13868,1156,2012,227,38.416
13869,1156,2012,227,38.416
13870,1156,2012,227,38.416
13871,1156,2012,227,38.416
13872,1156,2012,227,38.416
13873,1157,2012,230,41.993
13874,1157,2012,230,41.993
13875,1157,2012,230,41.993
13876,1157,2012,230,41.993
13877,1157,2012,230,41.993
13878,1157,2012,230,41.993
13879,1157,2012,230,41.993
13880,1157,2012,230,41.993
13881,1157,2012,230,41.993
13882,1157,2012,230,41.993
13883,1157,2012,230,41.993
13884,1157,2012,230,41.993
13885,1158,2012,233,38.692
13886,1158,2012,233,38.692
13887,1158,2012,233,38.692
13888,1158,2012,233,38.692
13889,1158,2012,233,38.692
13890,1158,2012,233,38.692
13891,1158,2012,233,38.692
13892,1158,2012,233,38.692
13893,1158,2012,233,38.692
13894,1158,2012,233,38.692
13895,1158,2012,233,38.692
13896,1158,2012,233,38.692
13897,1159,2012,236,41.653
13898,1159,2012,236,41.653
13899,1159,2012,236,41.653
13900,1159,2012,236,41.653
13901,1159,2012,236,41.653
13902,1159,2012,236,41.653
13903,1159,2012,236,41.653
13904,1159,2012,236,41.653
13905,1159,2012,236,41.653
13906,1159,2012,236,41.653
13907,1159,2012,236,41.653
13908,1159,2012,236,41.653
13909,1160,2012,239,40.205
13910,1160,2012,239,40.205
13911,1160,2012,239,40.205
13912,1160,2012,239,40.205
13913,1160,2012,239,40.205
13914,1160,2012,239,40.205
13915,1160,2012,239,40.205
13916,1160,2012,239,40.205
13917,1160,2012,239,40.205
13918,1160,2012,239,40.205
13919,1160,2012,239,40.205
13920,1160,2012,239,40.205
13921,1161,2012,242,35.039
13922,1161,2012,242,35.039
13923,1161,2012,242,35.039
13924,1161,2012,242,35.039
13925,1161,2012,242,35.039
13926,1161,2012,242,35.039
13927,1161,2012,242,35.039
13928,1161,2012,242,35.039
13929,1161,2012,242,35.039
13930,1161,2012,242,35.039
13931,1161,2012,242,35.039
13932,1161,2012,242,35.039
13933,1162,2012,245,44.306
13934,1162,2012,245,44.306
13935,1162,2012,245,44.306
13936,1162,2012,245,44.306
13937,1162,2012,245,44.306
13938,1162,2012,245,44.306
13939,1162,2012,245,44.306
13940,1162,2012,245,44.306
13941,1162,2012,245,44.306
13942,1162,2012,245,44.306
13943,1162,2012,245,44.306
13944,1162,2012,245,44.306
13945,1163,2012,248,43.461
13946,1163,2012,248,43.461
13947,1163,2012,248,43.461
13948,1163,2012,248,43.461
13949,1163,2012,248,43.461
13950,1163,2012,248,43.461
13951,1163,2012,248,43.461
13952,1163,2012,248,43.461
13953,1163,2012,248,43.461
13954,1163,2012,248,43.461
13955,1163,2012,248,43.461
13956,1163,2012,248,43.461
13957,1164,2012,251,44.79
13958,1164,2012,251,44.79
13959,1164,2012,251,44.79
13960,1164,2012,251,44.79
13961,1164,2012,251,44.79
13962,1164,2012,251,44.79
13963,1164,2012,251,44.79
13964,1164,2012,251,44.79
13965,1164,2012,251,44.79
13966,1164,2012,251,44.79
13967,1164,2012,251,44.79
13968,1164,2012,251,44.79
13969,1165,2012,254,31.08
13970,1165,2012,254,31.08
13971,1165,2012,254,31.08
13972,1165,2012,254,31.08
13973,1165,2012,254,31.08
13974,1165,2012,254,31.08
13975,1165,2012,254,31.08
13976,1165,2012,254,31.08
13977,1165,2012,254,31.08
13978,1165,2012,254,31.08
13979,1165,2012,254,31.08
13980,1165,2012,254,31.08
13981,1166,2012,257,40.758
13982,1166,2012,257,40.758
13983,1166,2012,257,40.758
13984,1166,2012,257,40.758
13985,1166,2012,257,40.758
13986,1166,2012,257,40.758
13987,1166,2012,257,40.758
13988,1166,2012,257,40.758
13989,1166,2012,257,40.758
13990,1166,2012,257,40.758
13991,1166,2012,257,40.758
13992,1166,2012,257,40.758
13993,1167,2012,260,40.912
13994,1167,2012,260,40.912
13995,1167,2012,260,40.912
13996,1167,2012,260,40.912
13997,1167,2012,260,40.912
13998,1167,2012,260,40.912
13999,1167,2012,260,40.912
14000,1167,2012,260,40.912
14001,1167,2012,260,40.912
14002,1167,2012,260,40.912
14003,1167,2012,260,40.912
14004,1167,2012,260,40.912
14005,1168,2012,263,41.199
14006,1168,2012,263,41.199
14007,1168,2012,263,41.199
14008,1168,2012,263,41.199
14009,1168,2012,263,41.199
14010,1168,2012,263,41.199
14011,1168,2012,263,41.199
14012,1168,2012,263,41.199
14013,1168,2012,263,41.199
14014,1168,2012,263,41.199
14015,1168,2012,263,41.199
14016,1168,2012,263,41.199
14017,1169,2012,266,38.165
14018,1169,2012,266,38.165
14019,1169,2012,266,38.165
14020,1169,2012,266,38.165
14021,1169,2012,266,38.165
14022,1169,2012,266,38.165
14023,1169,2012,266,38.165
14024,1169,2012,266,38.165
14025,1169,2012,266,38.165
14026,1169,2012,266,38.165
14027,1169,2012,266,38.165
14028,1169,2012,266,38.165
14029,1170,2012,269,37.013
14030,1170,2012,269,37.013
14031,1170,2012,269,37.013
14032,1170,2012,269,37.013
14033,1170,2012,269,37.013
14034,1170,2012,269,37.013
14035,1170,2012,269,37.013
14036,1170,2012,269,37.013
14037,1170,2012,269,37.013
14038,1170,2012,269,37.013
14039,1170,2012,269,37.013
14040,1170,2012,269,37.013
14041,1171,2012,272,29.687
14042,1171,2012,272,29.687
14043,1171,2012,272,29.687
14044,1171,2012,272,29.687
14045,1171,2012,272,29.687
14046,1171,2012,272,29.687
14047,1171,2012,272,29.687
14048,1171,2012,272,29.687
14049,1171,2012,272,29.687
14050,1171,2012,272,29.687
14051,1171,2012,272,29.687
14052,1171,2012,272,29.687
14053,1172,2012,275,31.837
14054,1172,2012,275,31.837
14055,1172,2012,275,31.837
14056,1172,2012,275,31.837
14057,1172,2012,275,31.837
14058,1172,2012,275,31.837
14059,1172,2012,275,31.837
14060,1172,2012,275,31.837
14061,1172,2012,275,31.837
14062,1172,2012,275,31.837
14063,1172,2012,275,31.837
14064,1172,2012,275,31.837
14065,1173,2012,278,37.449
14066,1173,2012,278,37.449
14067,1173,2012,278,37.449
14068,1173,2012,278,37.449
14069,1173,2012,278,37.449
14070,1173,2012,278,37.449
14071,1173,2012,278,37.449
14072,1173,2012,278,37.449
14073,1173,2012,278,37.449
14074,1173,2012,278,37.449
14075,1173,2012,278,37.449
14076,1173,2012,278,37.449
14077,1174,2012,281,36.861
14078,1174,2012,281,36.861
14079,1174,2012,281,36.861
14080,1174,2012,281,36.861
14081,1174,2012,281,36.861
14082,1174,2012,281,36.861
14083,1174,2012,281,36.861
14084,1174,2012,281,36.861
14085,1174,2012,281,36.861
14086,1174,2012,281,36.861
14087,1174,2012,281,36.861
14088,1174,2012,281,36.861
14089,1175,2012,284,35.557
14090,1175,2012,284,35.557
14091,1175,2012,284,35.557
14092,1175,2012,284,35.557
14093,1175,2012,284,35.557
14094,1175,2012,284,35.557
14095,1175,2012,284,35.557
14096,1175,2012,284,35.557
14097,1175,2012,284,35.557
14098,1175,2012,284,35.557
14099,1175,2012,284,35.557
14100,1175,2012,284,35.557
14101,1176,2012,287,12.805
14102,1176,2012,287,12.805
14103,1176,2012,287,12.805
14104,1176,2012,287,12.805
14105,1176,2012,287,12.805
14106,1176,2012,287,12.805
14107,1176,2012,287,12.805
14108,1176,2012,287,12.805
14109,1176,2012,287,12.805
14110,1176,2012,287,12.805
14111,1176,2012,287,12.805
14112,1176,2012,287,12.805
14113,1177,2012,290,19.188
14114,1177,2012,290,19.188
14115,1177,2012,290,19.188
14116,1177,2012,290,19.188
14117,1177,2012,290,19.188
14118,1177,2012,290,19.188
14119,1177,2012,290,19.188
14120,1177,2012,290,19.188
14121,1177,2012,290,19.188
14122,1177,2012,290,19.188
14123,1177,2012,290,19.188
14124,1177,2012,290,19.188
14125,1178,2012,293,15.888
14126,1178,2012,293,15.888
14127,1178,2012,293,15.888
14128,1178,2012,293,15.888
14129,1178,2012,293,15.888
14130,1178,2012,293,15.888
14131,1178,2012,293,15.888
14132,1178,2012,293,15.888
14133,1178,2012,293,15.888
14134,1178,2012,293,15.888
14135,1178,2012,293,15.888
14136,1178,2012,293,15.888
14137,1179,2012,296,14.877
14138,1179,2012,296,14.877
14139,1179,2012,296,14.877
14140,1179,2012,296,14.877
14141,1179,2012,296,14.877
14142,1179,2012,296,14.877
14143,1179,2012,296,14.877
14144,1179,2012,296,14.877
14145,1179,2012,296,14.877
14146,1179,2012,296,14.877
14147,1179,2012,296,14.877
14148,1179,2012,296,14.877
14149,1180,2012,299,15.722
14150,1180,2012,299,15.722
14151,1180,2012,299,15.722
14152,1180,2012,299,15.722
14153,1180,2012,299,15.722
14154,1180,2012,299,15.722
14155,1180,2012,299,15.722
14156,1180,2012,299,15.722
14157,1180,2012,299,15.722
14158,1180,2012,299,15.722
14159,1180,2012,299,15.722
14160,1180,2012,299,15.722
14161,1181,2012,302,9.009
14162,1181,2012,302,9.009
14163,1181,2012,302,9.009
14164,1181,2012,302,9.009
14165,1181,2012,302,9.009
14166,1181,2012,302,9.009
14167,1181,2012,302,9.009
14168,1181,2012,302,9.009
14169,1181,2012,302,9.009
14170,1181,2012,302,9.009
14171,1181,2012,302,9.009
14172,1181,2012,302,9.009
14173,1182,2012,305,6.658
14174,1182,2012,305,6.658
14175,1182,2012,305,6.658
14176,1182,2012,305,6.658
14177,1182,2012,305,6.658
14178,1182,2012,305,6.658
14179,1182,2012,305,6.658
14180,1182,2012,305,6.658
14181,1182,2012,305,6.658
14182,1182,2012,305,6.658
14183,1182,2012,305,6.658
14184,1182,2012,305,6.658
14185,1183,2012,308,8.611
14186,1183,2012,308,8.611
14187,1183,2012,308,8.611
14188,1183,2012,308,8.611
14189,1183,2012,308,8.611
14190,1183,2012,308,8.611
14191,1183,2012,308,8.611
14192,1183,2012,308,8.611
14193,1183,2012,308,8.611
14194,1183,2012,308,8.611
14195,1183,2012,308,8.611
14196,1183,2012,308,8.611
14197,1184,2012,311,12.558
14198,1184,2012,311,12.558
14199,1184,2012,311,12.558
14200,1184,2012,311,12.558
14201,1184,2012,311,12.558
14202,1184,2012,311,12.558
14203,1184,2012,311,12.558
14204,1184,2012,311,12.558
14205,1184,2012,311,12.558
14206,1184,2012,311,12.558
14207,1184,2012,311,12.558
14208,1184,2012,311,12.558
14209,1185,2012,314,18.704
14210,1185,2012,314,18.704
14211,1185,2012,314,18.704
14212,1185,2012,314,18.704
14213,1185,2012,314,18.704
14214,1185,2012,314,18.704
14215,1185,2012,314,18.704
14216,1185,2012,314,18.704
14217,1185,2012,314,18.704
14218,1185,2012,314,18.704
14219,1185,2012,314,18.704
14220,1185,2012,314,18.704
14221,1186,2012,317,7.571
14222,1186,2012,317,7.571
14223,1186,2012,317,7.571
14224,1186,2012,317,7.571
14225,1186,2012,317,7.571
14226,1186,2012,317,7.571
14227,1186,2012,317,7.571
14228,1186,2012,317,7.571
14229,1186,2012,317,7.571
14230,1186,2012,317,7.571
14231,1186,2012,317,7.571
14232,1186,2012,317,7.571
14233,1187,2012,320,12.781
14234,1187,2012,320,12.781
14235,1187,2012,320,12.781
14236,1187,2012,320,12.781
14237,1187,2012,320,12.781
14238,1187,2012,320,12.781
14239,1187,2012,320,12.781
14240,1187,2012,320,12.781
14241,1187,2012,320,12.781
14242,1187,2012,320,12.781
14243,1187,2012,320,12.781
14244,1187,2012,320,12.781
14245,1188,2012,323,5.415
14246,1188,2012,323,5.415
14247,1188,2012,323,5.415
14248,1188,2012,323,5.415
14249,1188,2012,323,5.415
14250,1188,2012,323,5.415
14251,1188,2012,323,5.415
14252,1188,2012,323,5.415
14253,1188,2012,323,5.415
14254,1188,2012,323,5.415
14255,1188,2012,323,5.415
14256,1188,2012,323,5.415
14257,1189,2012,326,8.009
14258,1189,2012,326,8.009
14259,1189,2012,326,8.009
14260,1189,2012,326,8.009
14261,1189,2012,326,8.009
14262,1189,2012,326,8.009
14263,1189,2012,326,8.009
14264,1189,2012,326,8.009
14265,1189,2012,326,8.009
14266,1189,2012,326,8.009
14267,1189,2012,326,8.009
14268,1189,2012,326,8.009
14269,1190,2012,329,8.494
14270,1190,2012,329,8.494
14271,1190,2012,329,8.494
14272,1190,2012,329,8.494
14273,1190,2012,329,8.494
14274,1190,2012,329,8.494
14275,1190,2012,329,8.494
14276,1190,2012,329,8.494
14277,1190,2012,329,8.494
14278,1190,2012,329,8.494
14279,1190,2012,329,8.494
14280,1190,2012,329,8.494
14281,1191,2012,332,10.595
14282,1191,2012,332,10.595
14283,1191,2012,332,10.595
14284,1191,2012,332,10.595
14285,1191,2012,332,10.595
14286,1191,2012,332,10.595
14287,1191,2012,332,10.595
14288,1191,2012,332,10.595
14289,1191,2012,332,10.595
14290,1191,2012,332,10.595
14291,1191,2012,332,10.595
14292,1191,2012,332,10.595
14293,1192,2012,335,5.309
14294,1192,2012,335,5.309
14295,1192,2012,335,5.309
14296,1192,2012,335,5.309
14297,1192,2012,335,5.309
14298,1192,2012,335,5.309
14299,1192,2012,335,5.309
14300,1192,2012,335,5.309
14301,1192,2012,335,5.309
14302,1192,2012,335,5.309
14303,1192,2012,335,5.309
14304,1192,2012,335,5.309
14305,1193,2012,338,6.545
14306,1193,2012,338,6.545
14307,1193,2012,338,6.545
14308,1193,2012,338,6.545
14309,1193,2012,338,6.545
14310,1193,2012,338,6.545
14311,1193,2012,338,6.545
14312,1193,2012,338,6.545
14313,1193,2012,338,6.545
14314,1193,2012,338,6.545
14315,1193,2012,338,6.545
14316,1193,2012,338,6.545
14317,1194,2012,341,7.625
14318,1194,2012,341,7.625
14319,1194,2012,341,7.625
14320,1194,2012,341,7.625
14321,1194,2012,341,7.625
14322,1194,2012,341,7.625
14323,1194,2012,341,7.625
14324,1194,2012,341,7.625
14325,1194,2012,341,7.625
14326,1194,2012,341,7.625
14327,1194,2012,341,7.625
14328,1194,2012,341,7.625
14329,1195,2012,344,5.017
14330,1195,2012,344,5.017
14331,1195,2012,344,5.017
14332,1195,2012,344,5.017
14333,1195,2012,344,5.017
14334,1195,2012,344,5.017
14335,1195,2012,344,5.017
14336,1195,2012,344,5.017
14337,1195,2012,344,5.017
14338,1195,2012,344,5.017
14339,1195,2012,344,5.017
14340,1195,2012,344,5.017
14341,1196,2012,347,5.803
14342,1196,2012,347,5.803
14343,1196,2012,347,5.803
14344,1196,2012,347,5.803
14345,1196,2012,347,5.803
14346,1196,2012,347,5.803
14347,1196,2012,347,5.803
14348,1196,2012,347,5.803
14349,1196,2012,347,5.803
14350,1196,2012,347,5.803
14351,1196,2012,347,5.803
14352,1196,2012,347,5.803
14353,1197,2012,350,6.335
14354,1197,2012,350,6.335
14355,1197,2012,350,6.335
14356,1197,2012,350,6.335
14357,1197,2012,350,6.335
14358,1197,2012,350,6.335
14359,1197,2012,350,6.335
14360,1197,2012,350,6.335
14361,1197,2012,350,6.335
14362,1197,2012,350,6.335
14363,1197,2012,350,6.335
14364,1197,2012,350,6.335
14365,1198,2012,353,6.41
14366,1198,2012,353,6.41
14367,1198,2012,353,6.41
14368,1198,2012,353,6.41
14369,1198,2012,353,6.41
14370,1198,2012,353,6.41
14371,1198,2012,353,6.41
14372,1198,2012,353,6.41
14373,1198,2012,353,6.41
14374,1198,2012,353,6.41
14375,1198,2012,353,6.41
14376,1198,2012,353,6.41
14377,1199,2012,356,4.628
14378,1199,2012,356,4.628
14379,1199,2012,356,4.628
14380,1199,2012,356,4.628
14381,1199,2012,356,4.628
14382,1199,2012,356,4.628
14383,1199,2012,356,4.628
14384,1199,2012,356,4.628
14385,1199,2012,356,4.628
14386,1199,2012,356,4.628
14387,1199,2012,356,4.628
14388,1199,2012,356,4.628
14389,1200,2012,361,5.913
14390,1200,2012,361,5.913
14391,1200,2012,361,5.913
14392,1200,2012,361,5.913
14393,1200,2012,361,5.913
14394,1200,2012,361,5.913
14395,1200,2012,361,5.913
14396,1200,2012,361,5.913
14397,1200,2012,361,5.913
14398,1200,2012,361,5.913
14399,1200,2012,361,5.913
14400,1200,2012,361,5.913
14401,1201,2013,2,10.564
14402,1201,2013,2,10.564
14403,1201,2013,2,10.564
14404,1201,2013,2,10.564
14405,1201,2013,2,10.564
14406,1201,2013,2,10.564
14407,1201,2013,2,10.564
14408,1201,2013,2,10.564
14409,1201,2013,2,10.564
14410,1201,2013,2,10.564
14411,1201,2013,2,10.564
14412,1201,2013,2,10.564
14413,1202,2013,5,4.726
14414,1202,2013,5,4.726
14415,1202,2013,5,4.726
14416,1202,2013,5,4.726
14417,1202,2013,5,4.726
14418,1202,2013,5,4.726
