threeday_yrmo,threeday_yr,year,dayofyear,varsalt2_PSU_0-4m
8552,713,1995,338,27.7
8553,713,1995,338,27.7
8554,713,1995,338,27.7
8555,713,1995,338,27.7
8556,713,1995,338,27.7
8557,714,1995,341,28.0
8558,714,1995,341,28.0
8559,714,1995,341,28.0
8560,714,1995,341,28.0
8561,714,1995,341,28.0
8562,714,1995,341,28.0
8563,714,1995,341,28.0
8564,714,1995,341,28.0
8565,714,1995,341,28.0
8566,714,1995,341,28.0
8567,714,1995,341,28.0
8568,714,1995,341,28.0
8569,715,1995,344,28.0
8570,715,1995,344,28.0
8571,715,1995,344,28.0
8572,715,1995,344,28.0
8573,715,1995,344,28.0
8574,715,1995,344,28.0
8575,715,1995,344,28.0
8576,715,1995,344,28.0
8577,715,1995,344,28.0
8578,715,1995,344,28.0
8579,715,1995,344,28.0
8580,715,1995,344,28.0
8581,716,1995,347,27.9
8582,716,1995,347,27.9
8583,716,1995,347,27.9
8584,716,1995,347,27.9
8585,716,1995,347,27.9
8586,716,1995,347,27.9
8587,716,1995,347,27.9
8588,716,1995,347,27.9
8589,716,1995,347,27.9
8590,716,1995,347,27.9
8591,716,1995,347,27.9
8592,716,1995,347,27.9
8593,717,1995,350,27.9
8594,717,1995,350,27.9
8595,717,1995,350,27.9
8596,717,1995,350,27.9
8597,717,1995,350,27.9
8598,717,1995,350,27.9
8599,717,1995,350,27.9
8600,717,1995,350,27.9
8601,717,1995,350,27.9
8602,717,1995,350,27.9
8603,717,1995,350,27.9
8604,717,1995,350,27.9
8605,718,1995,353,27.9
8606,718,1995,353,27.9
8607,718,1995,353,27.9
8608,718,1995,353,27.9
8609,718,1995,353,27.9
8610,718,1995,353,27.9
8611,718,1995,353,27.9
8612,718,1995,353,27.9
8613,718,1995,353,27.9
8614,718,1995,353,27.9
8615,718,1995,353,27.9
8616,718,1995,353,27.9
8617,719,1995,356,27.9
8618,719,1995,356,27.9
8619,719,1995,356,27.9
8620,719,1995,356,27.9
8621,719,1995,356,27.9
8622,719,1995,356,27.9
8623,719,1995,356,27.9
8624,719,1995,356,27.9
8625,719,1995,356,27.9
8626,719,1995,356,27.9
8627,719,1995,356,27.9
8628,719,1995,356,27.9
8629,720,1995,360,27.9
8630,720,1995,360,27.9
8631,720,1995,360,27.9
8632,720,1995,360,27.9
8633,720,1995,360,27.9
8634,720,1995,360,27.9
8635,720,1995,360,27.9
8636,720,1995,360,27.9
8637,720,1995,360,27.9
8638,720,1995,360,27.9
8639,720,1995,360,27.9
8640,720,1995,360,27.9
8641,721,1996,2,27.7
8642,721,1996,2,27.7
8643,721,1996,2,27.7
8644,721,1996,2,27.7
8645,721,1996,2,27.7
8646,721,1996,2,27.7
8647,721,1996,2,27.7
8648,721,1996,2,27.7
8649,721,1996,2,27.7
8650,721,1996,2,27.7
8651,721,1996,2,27.7
8652,721,1996,2,27.7
8653,722,1996,5,27.8
8654,722,1996,5,27.8
8655,722,1996,5,27.8
8656,722,1996,5,27.8
8657,722,1996,5,27.8
8658,722,1996,5,27.8
8659,722,1996,5,27.8
8660,722,1996,5,27.8
8661,722,1996,5,27.8
8662,722,1996,5,27.8
8663,722,1996,5,27.8
8664,722,1996,5,27.8
8665,723,1996,8,27.7
8666,723,1996,8,27.7
8667,723,1996,8,27.7
8668,723,1996,8,27.7
8669,723,1996,8,27.7
8670,723,1996,8,27.7
8671,723,1996,8,27.7
8672,723,1996,8,27.7
8673,723,1996,8,27.7
8674,723,1996,8,27.7
8675,723,1996,8,27.7
8676,723,1996,8,27.7
8677,724,1996,11,27.6
8678,724,1996,11,27.6
8679,724,1996,11,27.6
8680,724,1996,11,27.6
8681,724,1996,11,27.6
8682,724,1996,11,27.6
8683,724,1996,11,27.6
8684,724,1996,11,27.6
8685,724,1996,11,27.6
8686,724,1996,11,27.6
8687,724,1996,11,27.6
8688,724,1996,11,27.6
8689,725,1996,14,27.7
8690,725,1996,14,27.7
8691,725,1996,14,27.7
8692,725,1996,14,27.7
8693,725,1996,14,27.7
8694,725,1996,14,27.7
8695,725,1996,14,27.7
8696,725,1996,14,27.7
8697,725,1996,14,27.7
8698,725,1996,14,27.7
8699,725,1996,14,27.7
8700,725,1996,14,27.7
8701,726,1996,17,27.6
8702,726,1996,17,27.6
8703,726,1996,17,27.6
8704,726,1996,17,27.6
8705,726,1996,17,27.6
8706,726,1996,17,27.6
8707,726,1996,17,27.6
8708,726,1996,17,27.6
8709,726,1996,17,27.6
8710,726,1996,17,27.6
8711,726,1996,17,27.6
8712,726,1996,17,27.6
8713,727,1996,20,27.7
8714,727,1996,20,27.7
8715,727,1996,20,27.7
8716,727,1996,20,27.7
8717,727,1996,20,27.7
8718,727,1996,20,27.7
8719,727,1996,20,27.7
8720,727,1996,20,27.7
8721,727,1996,20,27.7
8722,727,1996,20,27.7
8723,727,1996,20,27.7
8724,727,1996,20,27.7
8725,728,1996,23,27.7
8726,728,1996,23,27.7
8727,728,1996,23,27.7
8728,728,1996,23,27.7
8729,728,1996,23,27.7
8730,728,1996,23,27.7
8731,728,1996,23,27.7
8732,728,1996,23,27.7
8733,728,1996,23,27.7
8734,728,1996,23,27.7
8735,728,1996,23,27.7
8736,728,1996,23,27.7
8737,729,1996,26,27.8
8738,729,1996,26,27.8
8739,729,1996,26,27.8
8740,729,1996,26,27.8
8741,729,1996,26,27.8
8742,729,1996,26,27.8
8743,729,1996,26,27.8
8744,729,1996,26,27.8
8745,729,1996,26,27.8
8746,729,1996,26,27.8
8747,729,1996,26,27.8
8748,729,1996,26,27.8
8749,730,1996,29,27.7
8750,730,1996,29,27.7
8751,730,1996,29,27.7
8752,730,1996,29,27.7
8753,730,1996,29,27.7
8754,730,1996,29,27.7
8755,730,1996,29,27.7
8756,730,1996,29,27.7
8757,730,1996,29,27.7
8758,730,1996,29,27.7
8759,730,1996,29,27.7
8760,730,1996,29,27.7
8761,731,1996,32,27.8
8762,731,1996,32,27.8
8763,731,1996,32,27.8
8764,731,1996,32,27.8
8765,731,1996,32,27.8
8766,731,1996,32,27.8
8767,731,1996,32,27.8
8768,731,1996,32,27.8
8769,731,1996,32,27.8
8770,731,1996,32,27.8
8771,731,1996,32,27.8
8772,731,1996,32,27.8
8773,732,1996,35,27.9
8774,732,1996,35,27.9
8775,732,1996,35,27.9
8776,732,1996,35,27.9
8777,732,1996,35,27.9
8778,732,1996,35,27.9
8779,732,1996,35,27.9
8780,732,1996,35,27.9
8781,732,1996,35,27.9
8782,732,1996,35,27.9
8783,732,1996,35,27.9
8784,732,1996,35,27.9
8785,733,1996,38,27.8
8786,733,1996,38,27.8
8787,733,1996,38,27.8
8788,733,1996,38,27.8
8789,733,1996,38,27.8
8790,733,1996,38,27.8
8791,733,1996,38,27.8
8792,733,1996,38,27.8
8793,733,1996,38,27.8
8794,733,1996,38,27.8
8795,733,1996,38,27.8
8796,733,1996,38,27.8
8797,734,1996,41,27.8
8798,734,1996,41,27.8
8799,734,1996,41,27.8
8800,734,1996,41,27.8
8801,734,1996,41,27.8
8802,734,1996,41,27.8
8803,734,1996,41,27.8
8804,734,1996,41,27.8
8805,734,1996,41,27.8
8806,734,1996,41,27.8
8807,734,1996,41,27.8
8808,734,1996,41,27.8
8809,735,1996,44,27.8
8810,735,1996,44,27.8
8811,735,1996,44,27.8
8812,735,1996,44,27.8
8813,735,1996,44,27.8
8814,735,1996,44,27.8
8815,735,1996,44,27.8
8816,735,1996,44,27.8
8817,735,1996,44,27.8
8818,735,1996,44,27.8
8819,735,1996,44,27.8
8820,735,1996,44,27.8
8821,736,1996,47,27.9
8822,736,1996,47,27.9
8823,736,1996,47,27.9
8824,736,1996,47,27.9
8825,736,1996,47,27.9
8826,736,1996,47,27.9
8827,736,1996,47,27.9
8828,736,1996,47,27.9
8829,736,1996,47,27.9
8830,736,1996,47,27.9
8831,736,1996,47,27.9
8832,736,1996,47,27.9
8833,737,1996,50,27.9
8834,737,1996,50,27.9
8835,737,1996,50,27.9
8836,737,1996,50,27.9
8837,737,1996,50,27.9
8838,737,1996,50,27.9
8839,737,1996,50,27.9
8840,737,1996,50,27.9
8841,737,1996,50,27.9
8842,737,1996,50,27.9
8843,737,1996,50,27.9
8844,737,1996,50,27.9
8845,738,1996,53,28.1
8846,738,1996,53,28.1
8847,738,1996,53,28.1
8848,738,1996,53,28.1
8849,738,1996,53,28.1
8850,738,1996,53,28.1
8851,738,1996,53,28.1
8852,738,1996,53,28.1
8853,738,1996,53,28.1
8854,738,1996,53,28.1
8855,738,1996,53,28.1
8856,738,1996,53,28.1
8857,739,1996,56,28.0
8858,739,1996,56,28.0
8859,739,1996,56,28.0
8860,739,1996,56,28.0
8861,739,1996,56,28.0
8862,739,1996,56,28.0
8863,739,1996,56,28.0
8864,739,1996,56,28.0
8865,739,1996,56,28.0
8866,739,1996,56,28.0
8867,739,1996,56,28.0
8868,739,1996,56,28.0
8869,740,1996,59,27.8
8870,740,1996,59,27.8
8871,740,1996,59,27.8
8872,740,1996,59,27.8
8873,740,1996,59,27.8
8874,740,1996,59,27.8
8875,740,1996,59,27.8
8876,740,1996,59,27.8
8877,740,1996,59,27.8
8878,740,1996,59,27.8
8879,740,1996,59,27.8
8880,740,1996,59,27.8
8881,741,1996,62,27.9
8882,741,1996,62,27.9
8883,741,1996,62,27.9
8884,741,1996,62,27.9
8885,741,1996,62,27.9
8886,741,1996,62,27.9
8887,741,1996,62,27.9
8888,741,1996,62,27.9
8889,741,1996,62,27.9
8890,741,1996,62,27.9
8891,741,1996,62,27.9
8892,741,1996,62,27.9
8893,742,1996,65,27.8
8894,742,1996,65,27.8
8895,742,1996,65,27.8
8896,742,1996,65,27.8
8897,742,1996,65,27.8
8898,742,1996,65,27.8
8899,742,1996,65,27.8
8900,742,1996,65,27.8
8901,742,1996,65,27.8
8902,742,1996,65,27.8
8903,742,1996,65,27.8
8904,742,1996,65,27.8
8905,743,1996,68,27.8
8906,743,1996,68,27.8
8907,743,1996,68,27.8
8908,743,1996,68,27.8
8909,743,1996,68,27.8
8910,743,1996,68,27.8
8911,743,1996,68,27.8
8912,743,1996,68,27.8
8913,743,1996,68,27.8
8914,743,1996,68,27.8
8915,743,1996,68,27.8
8916,743,1996,68,27.8
8917,744,1996,71,27.9
8918,744,1996,71,27.9
8919,744,1996,71,27.9
8920,744,1996,71,27.9
8921,744,1996,71,27.9
8922,744,1996,71,27.9
8923,744,1996,71,27.9
8924,744,1996,71,27.9
8925,744,1996,71,27.9
8926,744,1996,71,27.9
8927,744,1996,71,27.9
8928,744,1996,71,27.9
8929,745,1996,74,27.9
8930,745,1996,74,27.9
8931,745,1996,74,27.9
8932,745,1996,74,27.9
8933,745,1996,74,27.9
8934,745,1996,74,27.9
8935,745,1996,74,27.9
8936,745,1996,74,27.9
8937,745,1996,74,27.9
8938,745,1996,74,27.9
8939,745,1996,74,27.9
8940,745,1996,74,27.9
8941,746,1996,77,28.0
8942,746,1996,77,28.0
8943,746,1996,77,28.0
8944,746,1996,77,28.0
8945,746,1996,77,28.0
8946,746,1996,77,28.0
8947,746,1996,77,28.0
8948,746,1996,77,28.0
8949,746,1996,77,28.0
8950,746,1996,77,28.0
8951,746,1996,77,28.0
8952,746,1996,77,28.0
8953,747,1996,80,28.0
8954,747,1996,80,28.0
8955,747,1996,80,28.0
8956,747,1996,80,28.0
8957,747,1996,80,28.0
8958,747,1996,80,28.0
8959,747,1996,80,28.0
8960,747,1996,80,28.0
8961,747,1996,80,28.0
8962,747,1996,80,28.0
8963,747,1996,80,28.0
8964,747,1996,80,28.0
8965,748,1996,83,28.1
8966,748,1996,83,28.1
8967,748,1996,83,28.1
8968,748,1996,83,28.1
8969,748,1996,83,28.1
8970,748,1996,83,28.1
8971,748,1996,83,28.1
8972,748,1996,83,28.1
8973,748,1996,83,28.1
8974,748,1996,83,28.1
8975,748,1996,83,28.1
8976,748,1996,83,28.1
8977,749,1996,86,28.0
8978,749,1996,86,28.0
8979,749,1996,86,28.0
8980,749,1996,86,28.0
8981,749,1996,86,28.0
8982,749,1996,86,28.0
8983,749,1996,86,28.0
8984,749,1996,86,28.0
8985,749,1996,86,28.0
8986,749,1996,86,28.0
8987,749,1996,86,28.0
8988,749,1996,86,28.0
8989,750,1996,89,27.9
8990,750,1996,89,27.9
8991,750,1996,89,27.9
8992,750,1996,89,27.9
8993,750,1996,89,27.9
8994,750,1996,89,27.9
8995,750,1996,89,27.9
8996,750,1996,89,27.9
8997,750,1996,89,27.9
8998,750,1996,89,27.9
8999,750,1996,89,27.9
9000,750,1996,89,27.9
9001,751,1996,92,27.7
9002,751,1996,92,27.7
9003,751,1996,92,27.7
9004,751,1996,92,27.7
9005,751,1996,92,27.7
9006,751,1996,92,27.7
9007,751,1996,92,27.7
9008,751,1996,92,27.7
9009,751,1996,92,27.7
9010,751,1996,92,27.7
9011,751,1996,92,27.7
9012,751,1996,92,27.7
9013,752,1996,95,27.8
9014,752,1996,95,27.8
9015,752,1996,95,27.8
9016,752,1996,95,27.8
9017,752,1996,95,27.8
9018,752,1996,95,27.8
9019,752,1996,95,27.8
9020,752,1996,95,27.8
9021,752,1996,95,27.8
9022,752,1996,95,27.8
9023,752,1996,95,27.8
9024,752,1996,95,27.8
9025,753,1996,98,27.9
9026,753,1996,98,27.9
9027,753,1996,98,27.9
9028,753,1996,98,27.9
9029,753,1996,98,27.9
9030,753,1996,98,27.9
9031,753,1996,98,27.9
9032,753,1996,98,27.9
9033,753,1996,98,27.9
9034,753,1996,98,27.9
9035,753,1996,98,27.9
9036,753,1996,98,27.9
9037,754,1996,101,27.9
9038,754,1996,101,27.9
9039,754,1996,101,27.9
9040,754,1996,101,27.9
9041,754,1996,101,27.9
9042,754,1996,101,27.9
9043,754,1996,101,27.9
9044,754,1996,101,27.9
9045,754,1996,101,27.9
9046,754,1996,101,27.9
9047,754,1996,101,27.9
9048,754,1996,101,27.9
9049,755,1996,104,27.6
9050,755,1996,104,27.6
9051,755,1996,104,27.6
9052,755,1996,104,27.6
9053,755,1996,104,27.6
9054,755,1996,104,27.6
9055,755,1996,104,27.6
9056,755,1996,104,27.6
9057,755,1996,104,27.6
9058,755,1996,104,27.6
9059,755,1996,104,27.6
9060,755,1996,104,27.6
9061,756,1996,107,27.6
9062,756,1996,107,27.6
9063,756,1996,107,27.6
9064,756,1996,107,27.6
9065,756,1996,107,27.6
9066,756,1996,107,27.6
9067,756,1996,107,27.6
9068,756,1996,107,27.6
9069,756,1996,107,27.6
9070,756,1996,107,27.6
9071,756,1996,107,27.6
9072,756,1996,107,27.6
9073,757,1996,110,27.5
9074,757,1996,110,27.5
9075,757,1996,110,27.5
9076,757,1996,110,27.5
9077,757,1996,110,27.5
9078,757,1996,110,27.5
9079,757,1996,110,27.5
9080,757,1996,110,27.5
9081,757,1996,110,27.5
9082,757,1996,110,27.5
9083,757,1996,110,27.5
9084,757,1996,110,27.5
9085,758,1996,113,27.5
9086,758,1996,113,27.5
9087,758,1996,113,27.5
9088,758,1996,113,27.5
9089,758,1996,113,27.5
9090,758,1996,113,27.5
9091,758,1996,113,27.5
9092,758,1996,113,27.5
9093,758,1996,113,27.5
9094,758,1996,113,27.5
9095,758,1996,113,27.5
9096,758,1996,113,27.5
9097,759,1996,116,27.1
9098,759,1996,116,27.1
9099,759,1996,116,27.1
9100,759,1996,116,27.1
9101,759,1996,116,27.1
9102,759,1996,116,27.1
9103,759,1996,116,27.1
9104,759,1996,116,27.1
9105,759,1996,116,27.1
9106,759,1996,116,27.1
9107,759,1996,116,27.1
9108,759,1996,116,27.1
9109,760,1996,119,26.9
9110,760,1996,119,26.9
9111,760,1996,119,26.9
9112,760,1996,119,26.9
9113,760,1996,119,26.9
9114,760,1996,119,26.9
9115,760,1996,119,26.9
9116,760,1996,119,26.9
9117,760,1996,119,26.9
9118,760,1996,119,26.9
9119,760,1996,119,26.9
9120,760,1996,119,26.9
9121,761,1996,122,26.9
9122,761,1996,122,26.9
9123,761,1996,122,26.9
9124,761,1996,122,26.9
9125,761,1996,122,26.9
9126,761,1996,122,26.9
9127,761,1996,122,26.9
9128,761,1996,122,26.9
9129,761,1996,122,26.9
9130,761,1996,122,26.9
9131,761,1996,122,26.9
9132,761,1996,122,26.9
9133,762,1996,125,27.2
9134,762,1996,125,27.2
9135,762,1996,125,27.2
9136,762,1996,125,27.2
9137,762,1996,125,27.2
9138,762,1996,125,27.2
9139,762,1996,125,27.2
9140,762,1996,125,27.2
9141,762,1996,125,27.2
9142,762,1996,125,27.2
9143,762,1996,125,27.2
9144,762,1996,125,27.2
9145,763,1996,128,27.3
9146,763,1996,128,27.3
9147,763,1996,128,27.3
9148,763,1996,128,27.3
9149,763,1996,128,27.3
9150,763,1996,128,27.3
9151,763,1996,128,27.3
9152,763,1996,128,27.3
9153,763,1996,128,27.3
9154,763,1996,128,27.3
9155,763,1996,128,27.3
9156,763,1996,128,27.3
9157,764,1996,131,27.2
9158,764,1996,131,27.2
9159,764,1996,131,27.2
9160,764,1996,131,27.2
9161,764,1996,131,27.2
9162,764,1996,131,27.2
9163,764,1996,131,27.2
9164,764,1996,131,27.2
9165,764,1996,131,27.2
9166,764,1996,131,27.2
9167,764,1996,131,27.2
9168,764,1996,131,27.2
9169,765,1996,134,27.2
9170,765,1996,134,27.2
9171,765,1996,134,27.2
9172,765,1996,134,27.2
9173,765,1996,134,27.2
9174,765,1996,134,27.2
9175,765,1996,134,27.2
9176,765,1996,134,27.2
9177,765,1996,134,27.2
9178,765,1996,134,27.2
9179,765,1996,134,27.2
9180,765,1996,134,27.2
9181,766,1996,137,27.1
9182,766,1996,137,27.1
9183,766,1996,137,27.1
9184,766,1996,137,27.1
9185,766,1996,137,27.1
9186,766,1996,137,27.1
9187,766,1996,137,27.1
9188,766,1996,137,27.1
9189,766,1996,137,27.1
9190,766,1996,137,27.1
9191,766,1996,137,27.1
9192,766,1996,137,27.1
9193,767,1996,140,26.7
9194,767,1996,140,26.7
9195,767,1996,140,26.7
9196,767,1996,140,26.7
9197,767,1996,140,26.7
9198,767,1996,140,26.7
9199,767,1996,140,26.7
9200,767,1996,140,26.7
9201,767,1996,140,26.7
9202,767,1996,140,26.7
9203,767,1996,140,26.7
9204,767,1996,140,26.7
9205,768,1996,143,26.7
9206,768,1996,143,26.7
9207,768,1996,143,26.7
9208,768,1996,143,26.7
9209,768,1996,143,26.7
9210,768,1996,143,26.7
9211,768,1996,143,26.7
9212,768,1996,143,26.7
9213,768,1996,143,26.7
9214,768,1996,143,26.7
9215,768,1996,143,26.7
9216,768,1996,143,26.7
9217,769,1996,146,26.7
9218,769,1996,146,26.7
9219,769,1996,146,26.7
9220,769,1996,146,26.7
9221,769,1996,146,26.7
9222,769,1996,146,26.7
9223,769,1996,146,26.7
9224,769,1996,146,26.7
9225,769,1996,146,26.7
9226,769,1996,146,26.7
9227,769,1996,146,26.7
9228,769,1996,146,26.7
9229,770,1996,149,26.6
9230,770,1996,149,26.6
9231,770,1996,149,26.6
9232,770,1996,149,26.6
9233,770,1996,149,26.6
9234,770,1996,149,26.6
9235,770,1996,149,26.6
9236,770,1996,149,26.6
9237,770,1996,149,26.6
9238,770,1996,149,26.6
9239,770,1996,149,26.6
9240,770,1996,149,26.6
9241,771,1996,152,26.3
9242,771,1996,152,26.3
9243,771,1996,152,26.3
9244,771,1996,152,26.3
9245,771,1996,152,26.3
9246,771,1996,152,26.3
9247,771,1996,152,26.3
9248,771,1996,152,26.3
9249,771,1996,152,26.3
9250,771,1996,152,26.3
9251,771,1996,152,26.3
9252,771,1996,152,26.3
9253,772,1996,155,26.7
9254,772,1996,155,26.7
9255,772,1996,155,26.7
9256,772,1996,155,26.7
9257,772,1996,155,26.7
9258,772,1996,155,26.7
9259,772,1996,155,26.7
9260,772,1996,155,26.7
9261,772,1996,155,26.7
9262,772,1996,155,26.7
9263,772,1996,155,26.7
9264,772,1996,155,26.7
9265,773,1996,158,26.8
9266,773,1996,158,26.8
9267,773,1996,158,26.8
9268,773,1996,158,26.8
9269,773,1996,158,26.8
9270,773,1996,158,26.8
9271,773,1996,158,26.8
9272,773,1996,158,26.8
9273,773,1996,158,26.8
9274,773,1996,158,26.8
9275,773,1996,158,26.8
9276,773,1996,158,26.8
9277,774,1996,161,26.6
9278,774,1996,161,26.6
9279,774,1996,161,26.6
9280,774,1996,161,26.6
9281,774,1996,161,26.6
9282,774,1996,161,26.6
9283,774,1996,161,26.6
9284,774,1996,161,26.6
9285,774,1996,161,26.6
9286,774,1996,161,26.6
9287,774,1996,161,26.6
9288,774,1996,161,26.6
9289,775,1996,164,26.3
9290,775,1996,164,26.3
9291,775,1996,164,26.3
9292,775,1996,164,26.3
9293,775,1996,164,26.3
9294,775,1996,164,26.3
9295,775,1996,164,26.3
9296,775,1996,164,26.3
9297,775,1996,164,26.3
9298,775,1996,164,26.3
9299,775,1996,164,26.3
9300,775,1996,164,26.3
9301,776,1996,167,26.3
9302,776,1996,167,26.3
9303,776,1996,167,26.3
9304,776,1996,167,26.3
9305,776,1996,167,26.3
9306,776,1996,167,26.3
9307,776,1996,167,26.3
9308,776,1996,167,26.3
9309,776,1996,167,26.3
9310,776,1996,167,26.3
9311,776,1996,167,26.3
9312,776,1996,167,26.3
9313,777,1996,170,26.3
9314,777,1996,170,26.3
9315,777,1996,170,26.3
9316,777,1996,170,26.3
9317,777,1996,170,26.3
9318,777,1996,170,26.3
9319,777,1996,170,26.3
9320,777,1996,170,26.3
9321,777,1996,170,26.3
9322,777,1996,170,26.3
9323,777,1996,170,26.3
9324,777,1996,170,26.3
9325,778,1996,173,26.4
9326,778,1996,173,26.4
9327,778,1996,173,26.4
9328,778,1996,173,26.4
9329,778,1996,173,26.4
9330,778,1996,173,26.4
9331,778,1996,173,26.4
9332,778,1996,173,26.4
9333,778,1996,173,26.4
9334,778,1996,173,26.4
9335,778,1996,173,26.4
9336,778,1996,173,26.4
9337,779,1996,176,26.0
9338,779,1996,176,26.0
9339,779,1996,176,26.0
9340,779,1996,176,26.0
9341,779,1996,176,26.0
9342,779,1996,176,26.0
9343,779,1996,176,26.0
9344,779,1996,176,26.0
9345,779,1996,176,26.0
9346,779,1996,176,26.0
9347,779,1996,176,26.0
9348,779,1996,176,26.0
9349,780,1996,179,26.1
9350,780,1996,179,26.1
9351,780,1996,179,26.1
9352,780,1996,179,26.1
9353,780,1996,179,26.1
9354,780,1996,179,26.1
9355,780,1996,179,26.1
9356,780,1996,179,26.1
9357,780,1996,179,26.1
9358,780,1996,179,26.1
9359,780,1996,179,26.1
9360,780,1996,179,26.1
9361,781,1996,182,25.9
9362,781,1996,182,25.9
9363,781,1996,182,25.9
9364,781,1996,182,25.9
9365,781,1996,182,25.9
9366,781,1996,182,25.9
9367,781,1996,182,25.9
9368,781,1996,182,25.9
9369,781,1996,182,25.9
9370,781,1996,182,25.9
9371,781,1996,182,25.9
9372,781,1996,182,25.9
9373,782,1996,185,26.4
9374,782,1996,185,26.4
9375,782,1996,185,26.4
9376,782,1996,185,26.4
9377,782,1996,185,26.4
9378,782,1996,185,26.4
9379,782,1996,185,26.4
9380,782,1996,185,26.4
9381,782,1996,185,26.4
9382,782,1996,185,26.4
9383,782,1996,185,26.4
9384,782,1996,185,26.4
9385,783,1996,188,26.5
9386,783,1996,188,26.5
9387,783,1996,188,26.5
9388,783,1996,188,26.5
9389,783,1996,188,26.5
9390,783,1996,188,26.5
9391,783,1996,188,26.5
9392,783,1996,188,26.5
9393,783,1996,188,26.5
9394,783,1996,188,26.5
9395,783,1996,188,26.5
9396,783,1996,188,26.5
9397,784,1996,191,26.6
9398,784,1996,191,26.6
9399,784,1996,191,26.6
9400,784,1996,191,26.6
9401,784,1996,191,26.6
9402,784,1996,191,26.6
9403,784,1996,191,26.6
9404,784,1996,191,26.6
9405,784,1996,191,26.6
9406,784,1996,191,26.6
9407,784,1996,191,26.6
9408,784,1996,191,26.6
9409,785,1996,194,26.5
9410,785,1996,194,26.5
9411,785,1996,194,26.5
9412,785,1996,194,26.5
9413,785,1996,194,26.5
9414,785,1996,194,26.5
9415,785,1996,194,26.5
9416,785,1996,194,26.5
9417,785,1996,194,26.5
9418,785,1996,194,26.5
9419,785,1996,194,26.5
9420,785,1996,194,26.5
9421,786,1996,197,26.8
9422,786,1996,197,26.8
9423,786,1996,197,26.8
9424,786,1996,197,26.8
9425,786,1996,197,26.8
9426,786,1996,197,26.8
9427,786,1996,197,26.8
9428,786,1996,197,26.8
9429,786,1996,197,26.8
9430,786,1996,197,26.8
9431,786,1996,197,26.8
9432,786,1996,197,26.8
9433,787,1996,200,26.9
9434,787,1996,200,26.9
9435,787,1996,200,26.9
9436,787,1996,200,26.9
9437,787,1996,200,26.9
9438,787,1996,200,26.9
9439,787,1996,200,26.9
9440,787,1996,200,26.9
9441,787,1996,200,26.9
9442,787,1996,200,26.9
9443,787,1996,200,26.9
9444,787,1996,200,26.9
9445,788,1996,203,26.9
9446,788,1996,203,26.9
9447,788,1996,203,26.9
9448,788,1996,203,26.9
9449,788,1996,203,26.9
9450,788,1996,203,26.9
9451,788,1996,203,26.9
9452,788,1996,203,26.9
9453,788,1996,203,26.9
9454,788,1996,203,26.9
9455,788,1996,203,26.9
9456,788,1996,203,26.9
9457,789,1996,206,26.6
9458,789,1996,206,26.6
9459,789,1996,206,26.6
9460,789,1996,206,26.6
9461,789,1996,206,26.6
9462,789,1996,206,26.6
9463,789,1996,206,26.6
9464,789,1996,206,26.6
9465,789,1996,206,26.6
9466,789,1996,206,26.6
9467,789,1996,206,26.6
9468,789,1996,206,26.6
9469,790,1996,209,26.8
9470,790,1996,209,26.8
9471,790,1996,209,26.8
9472,790,1996,209,26.8
9473,790,1996,209,26.8
9474,790,1996,209,26.8
9475,790,1996,209,26.8
9476,790,1996,209,26.8
9477,790,1996,209,26.8
9478,790,1996,209,26.8
9479,790,1996,209,26.8
9480,790,1996,209,26.8
9481,791,1996,212,27.1
9482,791,1996,212,27.1
9483,791,1996,212,27.1
9484,791,1996,212,27.1
9485,791,1996,212,27.1
9486,791,1996,212,27.1
9487,791,1996,212,27.1
9488,791,1996,212,27.1
9489,791,1996,212,27.1
9490,791,1996,212,27.1
9491,791,1996,212,27.1
9492,791,1996,212,27.1
9493,792,1996,215,27.4
9494,792,1996,215,27.4
9495,792,1996,215,27.4
9496,792,1996,215,27.4
9497,792,1996,215,27.4
9498,792,1996,215,27.4
9499,792,1996,215,27.4
9500,792,1996,215,27.4
9501,792,1996,215,27.4
9502,792,1996,215,27.4
9503,792,1996,215,27.4
9504,792,1996,215,27.4
9505,793,1996,218,27.3
9506,793,1996,218,27.3
9507,793,1996,218,27.3
9508,793,1996,218,27.3
9509,793,1996,218,27.3
9510,793,1996,218,27.3
9511,793,1996,218,27.3
9512,793,1996,218,27.3
9513,793,1996,218,27.3
9514,793,1996,218,27.3
9515,793,1996,218,27.3
9516,793,1996,218,27.3
9517,794,1996,221,27.3
9518,794,1996,221,27.3
9519,794,1996,221,27.3
9520,794,1996,221,27.3
9521,794,1996,221,27.3
9522,794,1996,221,27.3
9523,794,1996,221,27.3
9524,794,1996,221,27.3
9525,794,1996,221,27.3
9526,794,1996,221,27.3
9527,794,1996,221,27.3
9528,794,1996,221,27.3
9529,795,1996,224,27.2
9530,795,1996,224,27.2
9531,795,1996,224,27.2
9532,795,1996,224,27.2
9533,795,1996,224,27.2
9534,795,1996,224,27.2
9535,795,1996,224,27.2
9536,795,1996,224,27.2
9537,795,1996,224,27.2
9538,795,1996,224,27.2
9539,795,1996,224,27.2
9540,795,1996,224,27.2
9541,796,1996,227,27.2
9542,796,1996,227,27.2
9543,796,1996,227,27.2
9544,796,1996,227,27.2
9545,796,1996,227,27.2
9546,796,1996,227,27.2
9547,796,1996,227,27.2
9548,796,1996,227,27.2
