threeday_yrmo,threeday_yr,year,dayofyear,uPAR
4768,398,2018,95,11.985
4769,398,2018,95,11.985
4770,398,2018,95,11.985
4771,398,2018,95,11.985
4772,398,2018,95,11.985
4773,398,2018,95,11.985
4774,398,2018,95,11.985
4775,398,2018,95,11.985
4776,398,2018,95,11.985
4777,399,2018,98,24.647
4778,399,2018,98,24.647
4779,399,2018,98,24.647
4780,399,2018,98,24.647
4781,399,2018,98,24.647
4782,399,2018,98,24.647
4783,399,2018,98,24.647
4784,399,2018,98,24.647
4785,399,2018,98,24.647
4786,399,2018,98,24.647
4787,399,2018,98,24.647
4788,399,2018,98,24.647
4789,400,2018,101,27.177
4790,400,2018,101,27.177
4791,400,2018,101,27.177
4792,400,2018,101,27.177
4793,400,2018,101,27.177
4794,400,2018,101,27.177
4795,400,2018,101,27.177
4796,400,2018,101,27.177
4797,400,2018,101,27.177
4798,400,2018,101,27.177
4799,400,2018,101,27.177
4800,400,2018,101,27.177
4801,401,2018,104,23.443
4802,401,2018,104,23.443
4803,401,2018,104,23.443
4804,401,2018,104,23.443
4805,401,2018,104,23.443
4806,401,2018,104,23.443
4807,401,2018,104,23.443
4808,401,2018,104,23.443
4809,401,2018,104,23.443
4810,401,2018,104,23.443
4811,401,2018,104,23.443
4812,401,2018,104,23.443
4813,402,2018,107,30.191
4814,402,2018,107,30.191
4815,402,2018,107,30.191
4816,402,2018,107,30.191
4817,402,2018,107,30.191
4818,402,2018,107,30.191
4819,402,2018,107,30.191
4820,402,2018,107,30.191
4821,402,2018,107,30.191
4822,402,2018,107,30.191
4823,402,2018,107,30.191
4824,402,2018,107,30.191
4825,403,2018,110,38.779
4826,403,2018,110,38.779
4827,403,2018,110,38.779
4828,403,2018,110,38.779
4829,403,2018,110,38.779
4830,403,2018,110,38.779
4831,403,2018,110,38.779
4832,403,2018,110,38.779
4833,403,2018,110,38.779
4834,403,2018,110,38.779
4835,403,2018,110,38.779
4836,403,2018,110,38.779
4837,404,2018,113,57.485
4838,404,2018,113,57.485
4839,404,2018,113,57.485
4840,404,2018,113,57.485
4841,404,2018,113,57.485
4842,404,2018,113,57.485
4843,404,2018,113,57.485
4844,404,2018,113,57.485
4845,404,2018,113,57.485
4846,404,2018,113,57.485
4847,404,2018,113,57.485
4848,404,2018,113,57.485
4849,405,2018,116,60.678
4850,405,2018,116,60.678
4851,405,2018,116,60.678
4852,405,2018,116,60.678
4853,405,2018,116,60.678
4854,405,2018,116,60.678
4855,405,2018,116,60.678
4856,405,2018,116,60.678
4857,405,2018,116,60.678
4858,405,2018,116,60.678
4859,405,2018,116,60.678
4860,405,2018,116,60.678
4861,406,2018,119,24.433
4862,406,2018,119,24.433
4863,406,2018,119,24.433
4864,406,2018,119,24.433
4865,406,2018,119,24.433
4866,406,2018,119,24.433
4867,406,2018,119,24.433
4868,406,2018,119,24.433
4869,406,2018,119,24.433
4870,406,2018,119,24.433
4871,406,2018,119,24.433
4872,406,2018,119,24.433
4873,407,2018,122,59.477
4874,407,2018,122,59.477
4875,407,2018,122,59.477
4876,407,2018,122,59.477
4877,407,2018,122,59.477
4878,407,2018,122,59.477
4879,407,2018,122,59.477
4880,407,2018,122,59.477
4881,407,2018,122,59.477
4882,407,2018,122,59.477
4883,407,2018,122,59.477
4884,407,2018,122,59.477
4885,408,2018,125,43.679
4886,408,2018,125,43.679
4887,408,2018,125,43.679
4888,408,2018,125,43.679
4889,408,2018,125,43.679
4890,408,2018,125,43.679
4891,408,2018,125,43.679
4892,408,2018,125,43.679
4893,408,2018,125,43.679
4894,408,2018,125,43.679
4895,408,2018,125,43.679
4896,408,2018,125,43.679
4897,409,2018,128,55.459
4898,409,2018,128,55.459
4899,409,2018,128,55.459
4900,409,2018,128,55.459
4901,409,2018,128,55.459
4902,409,2018,128,55.459
4903,409,2018,128,55.459
4904,409,2018,128,55.459
4905,409,2018,128,55.459
4906,409,2018,128,55.459
4907,409,2018,128,55.459
4908,409,2018,128,55.459
4909,410,2018,131,52.688
4910,410,2018,131,52.688
4911,410,2018,131,52.688
4912,410,2018,131,52.688
4913,410,2018,131,52.688
4914,410,2018,131,52.688
4915,410,2018,131,52.688
4916,410,2018,131,52.688
4917,410,2018,131,52.688
4918,410,2018,131,52.688
4919,410,2018,131,52.688
4920,410,2018,131,52.688
4921,411,2018,134,59.294
4922,411,2018,134,59.294
4923,411,2018,134,59.294
4924,411,2018,134,59.294
4925,411,2018,134,59.294
4926,411,2018,134,59.294
4927,411,2018,134,59.294
4928,411,2018,134,59.294
4929,411,2018,134,59.294
4930,411,2018,134,59.294
4931,411,2018,134,59.294
4932,411,2018,134,59.294
4933,412,2018,137,54.557
4934,412,2018,137,54.557
4935,412,2018,137,54.557
4936,412,2018,137,54.557
4937,412,2018,137,54.557
4938,412,2018,137,54.557
4939,412,2018,137,54.557
4940,412,2018,137,54.557
4941,412,2018,137,54.557
4942,412,2018,137,54.557
4943,412,2018,137,54.557
4944,412,2018,137,54.557
4945,413,2018,140,44.89
4946,413,2018,140,44.89
4947,413,2018,140,44.89
4948,413,2018,140,44.89
4949,413,2018,140,44.89
4950,413,2018,140,44.89
4951,413,2018,140,44.89
4952,413,2018,140,44.89
4953,413,2018,140,44.89
4954,413,2018,140,44.89
4955,413,2018,140,44.89
4956,413,2018,140,44.89
4957,414,2018,143,59.862
4958,414,2018,143,59.862
4959,414,2018,143,59.862
4960,414,2018,143,59.862
4961,414,2018,143,59.862
4962,414,2018,143,59.862
4963,414,2018,143,59.862
4964,414,2018,143,59.862
4965,414,2018,143,59.862
4966,414,2018,143,59.862
4967,414,2018,143,59.862
4968,414,2018,143,59.862
4969,415,2018,146,50.41
4970,415,2018,146,50.41
4971,415,2018,146,50.41
4972,415,2018,146,50.41
4973,415,2018,146,50.41
4974,415,2018,146,50.41
4975,415,2018,146,50.41
4976,415,2018,146,50.41
4977,415,2018,146,50.41
4978,415,2018,146,50.41
4979,415,2018,146,50.41
4980,415,2018,146,50.41
4981,416,2018,149,48.25
4982,416,2018,149,48.25
4983,416,2018,149,48.25
4984,416,2018,149,48.25
4985,416,2018,149,48.25
4986,416,2018,149,48.25
4987,416,2018,149,48.25
4988,416,2018,149,48.25
4989,416,2018,149,48.25
4990,416,2018,149,48.25
4991,416,2018,149,48.25
4992,416,2018,149,48.25
4993,417,2018,152,37.762
4994,417,2018,152,37.762
4995,417,2018,152,37.762
4996,417,2018,152,37.762
4997,417,2018,152,37.762
4998,417,2018,152,37.762
4999,417,2018,152,37.762
5000,417,2018,152,37.762
5001,417,2018,152,37.762
5002,417,2018,152,37.762
5003,417,2018,152,37.762
5004,417,2018,152,37.762
5005,418,2018,155,30.483
5006,418,2018,155,30.483
5007,418,2018,155,30.483
5008,418,2018,155,30.483
5009,418,2018,155,30.483
5010,418,2018,155,30.483
5011,418,2018,155,30.483
5012,418,2018,155,30.483
5013,418,2018,155,30.483
5014,418,2018,155,30.483
5015,418,2018,155,30.483
5016,418,2018,155,30.483
5017,419,2018,158,39.398
5018,419,2018,158,39.398
5019,419,2018,158,39.398
5020,419,2018,158,39.398
5021,419,2018,158,39.398
5022,419,2018,158,39.398
5023,419,2018,158,39.398
5024,419,2018,158,39.398
5025,419,2018,158,39.398
5026,419,2018,158,39.398
5027,419,2018,158,39.398
5028,419,2018,158,39.398
5029,420,2018,161,40.834
5030,420,2018,161,40.834
5031,420,2018,161,40.834
5032,420,2018,161,40.834
5033,420,2018,161,40.834
5034,420,2018,161,40.834
5035,420,2018,161,40.834
5036,420,2018,161,40.834
5037,420,2018,161,40.834
5038,420,2018,161,40.834
5039,420,2018,161,40.834
5040,420,2018,161,40.834
5041,421,2018,164,30.683
5042,421,2018,164,30.683
5043,421,2018,164,30.683
5044,421,2018,164,30.683
5045,421,2018,164,30.683
5046,421,2018,164,30.683
5047,421,2018,164,30.683
5048,421,2018,164,30.683
5049,421,2018,164,30.683
5050,421,2018,164,30.683
5051,421,2018,164,30.683
5052,421,2018,164,30.683
5053,422,2018,167,50.628
5054,422,2018,167,50.628
5055,422,2018,167,50.628
5056,422,2018,167,50.628
5057,422,2018,167,50.628
5058,422,2018,167,50.628
5059,422,2018,167,50.628
5060,422,2018,167,50.628
5061,422,2018,167,50.628
5062,422,2018,167,50.628
5063,422,2018,167,50.628
5064,422,2018,167,50.628
5065,423,2018,170,51.563
5066,423,2018,170,51.563
5067,423,2018,170,51.563
5068,423,2018,170,51.563
5069,423,2018,170,51.563
5070,423,2018,170,51.563
5071,423,2018,170,51.563
5072,423,2018,170,51.563
5073,423,2018,170,51.563
5074,423,2018,170,51.563
5075,423,2018,170,51.563
5076,423,2018,170,51.563
5077,424,2018,173,47.055
5078,424,2018,173,47.055
5079,424,2018,173,47.055
5080,424,2018,173,47.055
5081,424,2018,173,47.055
5082,424,2018,173,47.055
5083,424,2018,173,47.055
5084,424,2018,173,47.055
5085,424,2018,173,47.055
5086,424,2018,173,47.055
5087,424,2018,173,47.055
5088,424,2018,173,47.055
5089,425,2018,176,45.038
5090,425,2018,176,45.038
5091,425,2018,176,45.038
5092,425,2018,176,45.038
5093,425,2018,176,45.038
5094,425,2018,176,45.038
5095,425,2018,176,45.038
5096,425,2018,176,45.038
5097,425,2018,176,45.038
5098,425,2018,176,45.038
5099,425,2018,176,45.038
5100,425,2018,176,45.038
5101,426,2018,179,39.161
5102,426,2018,179,39.161
5103,426,2018,179,39.161
5104,426,2018,179,39.161
5105,426,2018,179,39.161
5106,426,2018,179,39.161
5107,426,2018,179,39.161
5108,426,2018,179,39.161
5109,426,2018,179,39.161
5110,426,2018,179,39.161
5111,426,2018,179,39.161
5112,426,2018,179,39.161
5113,427,2018,182,29.085
5114,427,2018,182,29.085
5115,427,2018,182,29.085
5116,427,2018,182,29.085
5117,427,2018,182,29.085
5118,427,2018,182,29.085
5119,427,2018,182,29.085
5120,427,2018,182,29.085
5121,427,2018,182,29.085
5122,427,2018,182,29.085
5123,427,2018,182,29.085
5124,427,2018,182,29.085
5125,428,2018,185,52.349
5126,428,2018,185,52.349
5127,428,2018,185,52.349
5128,428,2018,185,52.349
5129,428,2018,185,52.349
5130,428,2018,185,52.349
5131,428,2018,185,52.349
5132,428,2018,185,52.349
5133,428,2018,185,52.349
5134,428,2018,185,52.349
5135,428,2018,185,52.349
5136,428,2018,185,52.349
5137,429,2018,188,37.708
5138,429,2018,188,37.708
5139,429,2018,188,37.708
5140,429,2018,188,37.708
5141,429,2018,188,37.708
5142,429,2018,188,37.708
5143,429,2018,188,37.708
5144,429,2018,188,37.708
5145,429,2018,188,37.708
5146,429,2018,188,37.708
5147,429,2018,188,37.708
5148,429,2018,188,37.708
5149,430,2018,191,36.903
5150,430,2018,191,36.903
5151,430,2018,191,36.903
5152,430,2018,191,36.903
5153,430,2018,191,36.903
5154,430,2018,191,36.903
5155,430,2018,191,36.903
5156,430,2018,191,36.903
5157,430,2018,191,36.903
5158,430,2018,191,36.903
5159,430,2018,191,36.903
5160,430,2018,191,36.903
5161,431,2018,194,54.84
5162,431,2018,194,54.84
5163,431,2018,194,54.84
5164,431,2018,194,54.84
5165,431,2018,194,54.84
5166,431,2018,194,54.84
5167,431,2018,194,54.84
5168,431,2018,194,54.84
5169,431,2018,194,54.84
5170,431,2018,194,54.84
5171,431,2018,194,54.84
5172,431,2018,194,54.84
5173,432,2018,197,58.654
5174,432,2018,197,58.654
5175,432,2018,197,58.654
5176,432,2018,197,58.654
5177,432,2018,197,58.654
5178,432,2018,197,58.654
5179,432,2018,197,58.654
5180,432,2018,197,58.654
5181,432,2018,197,58.654
5182,432,2018,197,58.654
5183,432,2018,197,58.654
5184,432,2018,197,58.654
5185,433,2018,200,54.409
5186,433,2018,200,54.409
5187,433,2018,200,54.409
5188,433,2018,200,54.409
5189,433,2018,200,54.409
5190,433,2018,200,54.409
5191,433,2018,200,54.409
5192,433,2018,200,54.409
5193,433,2018,200,54.409
5194,433,2018,200,54.409
5195,433,2018,200,54.409
5196,433,2018,200,54.409
5197,434,2018,203,59.323
5198,434,2018,203,59.323
5199,434,2018,203,59.323
5200,434,2018,203,59.323
5201,434,2018,203,59.323
5202,434,2018,203,59.323
5203,434,2018,203,59.323
5204,434,2018,203,59.323
5205,434,2018,203,59.323
5206,434,2018,203,59.323
5207,434,2018,203,59.323
5208,434,2018,203,59.323
5209,435,2018,206,58.684
5210,435,2018,206,58.684
5211,435,2018,206,58.684
5212,435,2018,206,58.684
5213,435,2018,206,58.684
5214,435,2018,206,58.684
5215,435,2018,206,58.684
5216,435,2018,206,58.684
5217,435,2018,206,58.684
5218,435,2018,206,58.684
5219,435,2018,206,58.684
5220,435,2018,206,58.684
5221,436,2018,209,57.949
5222,436,2018,209,57.949
5223,436,2018,209,57.949
5224,436,2018,209,57.949
5225,436,2018,209,57.949
5226,436,2018,209,57.949
5227,436,2018,209,57.949
5228,436,2018,209,57.949
5229,436,2018,209,57.949
5230,436,2018,209,57.949
5231,436,2018,209,57.949
5232,436,2018,209,57.949
5233,437,2018,212,57.676
5234,437,2018,212,57.676
5235,437,2018,212,57.676
5236,437,2018,212,57.676
5237,437,2018,212,57.676
5238,437,2018,212,57.676
5239,437,2018,212,57.676
5240,437,2018,212,57.676
5241,437,2018,212,57.676
5242,437,2018,212,57.676
5243,437,2018,212,57.676
5244,437,2018,212,57.676
5245,438,2018,215,51.468
5246,438,2018,215,51.468
5247,438,2018,215,51.468
5248,438,2018,215,51.468
5249,438,2018,215,51.468
5250,438,2018,215,51.468
5251,438,2018,215,51.468
5252,438,2018,215,51.468
5253,438,2018,215,51.468
5254,438,2018,215,51.468
5255,438,2018,215,51.468
5256,438,2018,215,51.468
5257,439,2018,218,56.599
5258,439,2018,218,56.599
5259,439,2018,218,56.599
5260,439,2018,218,56.599
5261,439,2018,218,56.599
5262,439,2018,218,56.599
5263,439,2018,218,56.599
5264,439,2018,218,56.599
5265,439,2018,218,56.599
5266,439,2018,218,56.599
5267,439,2018,218,56.599
5268,439,2018,218,56.599
5269,440,2018,221,54.749
5270,440,2018,221,54.749
5271,440,2018,221,54.749
5272,440,2018,221,54.749
5273,440,2018,221,54.749
5274,440,2018,221,54.749
5275,440,2018,221,54.749
5276,440,2018,221,54.749
5277,440,2018,221,54.749
5278,440,2018,221,54.749
5279,440,2018,221,54.749
5280,440,2018,221,54.749
5281,441,2018,224,36.771
5282,441,2018,224,36.771
5283,441,2018,224,36.771
5284,441,2018,224,36.771
5285,441,2018,224,36.771
5286,441,2018,224,36.771
5287,441,2018,224,36.771
5288,441,2018,224,36.771
5289,441,2018,224,36.771
5290,441,2018,224,36.771
5291,441,2018,224,36.771
5292,441,2018,224,36.771
5293,442,2018,227,52.761
5294,442,2018,227,52.761
5295,442,2018,227,52.761
5296,442,2018,227,52.761
5297,442,2018,227,52.761
5298,442,2018,227,52.761
5299,442,2018,227,52.761
5300,442,2018,227,52.761
5301,442,2018,227,52.761
5302,442,2018,227,52.761
5303,442,2018,227,52.761
5304,442,2018,227,52.761
5305,443,2018,230,52.595
5306,443,2018,230,52.595
5307,443,2018,230,52.595
5308,443,2018,230,52.595
5309,443,2018,230,52.595
5310,443,2018,230,52.595
5311,443,2018,230,52.595
5312,443,2018,230,52.595
5313,443,2018,230,52.595
5314,443,2018,230,52.595
5315,443,2018,230,52.595
5316,443,2018,230,52.595
5317,444,2018,233,54.931
5318,444,2018,233,54.931
5319,444,2018,233,54.931
5320,444,2018,233,54.931
5321,444,2018,233,54.931
5322,444,2018,233,54.931
5323,444,2018,233,54.931
5324,444,2018,233,54.931
5325,444,2018,233,54.931
5326,444,2018,233,54.931
5327,444,2018,233,54.931
5328,444,2018,233,54.931
5329,445,2018,236,46.104
5330,445,2018,236,46.104
5331,445,2018,236,46.104
5332,445,2018,236,46.104
5333,445,2018,236,46.104
5334,445,2018,236,46.104
5335,445,2018,236,46.104
5336,445,2018,236,46.104
5337,445,2018,236,46.104
5338,445,2018,236,46.104
5339,445,2018,236,46.104
5340,445,2018,236,46.104
5341,446,2018,239,38.885
5342,446,2018,239,38.885
5343,446,2018,239,38.885
5344,446,2018,239,38.885
5345,446,2018,239,38.885
5346,446,2018,239,38.885
5347,446,2018,239,38.885
5348,446,2018,239,38.885
5349,446,2018,239,38.885
5350,446,2018,239,38.885
5351,446,2018,239,38.885
5352,446,2018,239,38.885
5353,447,2018,242,37.976
5354,447,2018,242,37.976
5355,447,2018,242,37.976
5356,447,2018,242,37.976
5357,447,2018,242,37.976
5358,447,2018,242,37.976
5359,447,2018,242,37.976
5360,447,2018,242,37.976
5361,447,2018,242,37.976
5362,447,2018,242,37.976
5363,447,2018,242,37.976
5364,447,2018,242,37.976
5365,448,2018,245,47.318
5366,448,2018,245,47.318
5367,448,2018,245,47.318
5368,448,2018,245,47.318
5369,448,2018,245,47.318
5370,448,2018,245,47.318
5371,448,2018,245,47.318
5372,448,2018,245,47.318
5373,448,2018,245,47.318
5374,448,2018,245,47.318
5375,448,2018,245,47.318
5376,448,2018,245,47.318
5377,449,2018,248,49.843
5378,449,2018,248,49.843
5379,449,2018,248,49.843
5380,449,2018,248,49.843
5381,449,2018,248,49.843
5382,449,2018,248,49.843
5383,449,2018,248,49.843
5384,449,2018,248,49.843
5385,449,2018,248,49.843
5386,449,2018,248,49.843
5387,449,2018,248,49.843
5388,449,2018,248,49.843
5389,450,2018,251,27.234
5390,450,2018,251,27.234
5391,450,2018,251,27.234
5392,450,2018,251,27.234
5393,450,2018,251,27.234
5394,450,2018,251,27.234
5395,450,2018,251,27.234
5396,450,2018,251,27.234
5397,450,2018,251,27.234
5398,450,2018,251,27.234
5399,450,2018,251,27.234
5400,450,2018,251,27.234
5401,451,2018,254,29.562
5402,451,2018,254,29.562
5403,451,2018,254,29.562
5404,451,2018,254,29.562
5405,451,2018,254,29.562
5406,451,2018,254,29.562
5407,451,2018,254,29.562
5408,451,2018,254,29.562
5409,451,2018,254,29.562
5410,451,2018,254,29.562
5411,451,2018,254,29.562
5412,451,2018,254,29.562
5413,452,2018,257,31.137
5414,452,2018,257,31.137
5415,452,2018,257,31.137
5416,452,2018,257,31.137
5417,452,2018,257,31.137
5418,452,2018,257,31.137
5419,452,2018,257,31.137
5420,452,2018,257,31.137
5421,452,2018,257,31.137
5422,452,2018,257,31.137
5423,452,2018,257,31.137
5424,452,2018,257,31.137
5425,453,2018,260,30.402
5426,453,2018,260,30.402
5427,453,2018,260,30.402
5428,453,2018,260,30.402
5429,453,2018,260,30.402
5430,453,2018,260,30.402
5431,453,2018,260,30.402
5432,453,2018,260,30.402
5433,453,2018,260,30.402
5434,453,2018,260,30.402
5435,453,2018,260,30.402
5436,453,2018,260,30.402
5437,454,2018,263,28.945
5438,454,2018,263,28.945
5439,454,2018,263,28.945
5440,454,2018,263,28.945
5441,454,2018,263,28.945
5442,454,2018,263,28.945
5443,454,2018,263,28.945
5444,454,2018,263,28.945
5445,454,2018,263,28.945
5446,454,2018,263,28.945
5447,454,2018,263,28.945
5448,454,2018,263,28.945
5449,455,2018,266,28.118
5450,455,2018,266,28.118
5451,455,2018,266,28.118
5452,455,2018,266,28.118
5453,455,2018,266,28.118
5454,455,2018,266,28.118
5455,455,2018,266,28.118
5456,455,2018,266,28.118
5457,455,2018,266,28.118
5458,455,2018,266,28.118
5459,455,2018,266,28.118
5460,455,2018,266,28.118
5461,456,2018,269,38.902
5462,456,2018,269,38.902
5463,456,2018,269,38.902
5464,456,2018,269,38.902
5465,456,2018,269,38.902
5466,456,2018,269,38.902
5467,456,2018,269,38.902
5468,456,2018,269,38.902
5469,456,2018,269,38.902
5470,456,2018,269,38.902
5471,456,2018,269,38.902
5472,456,2018,269,38.902
5473,457,2018,272,35.65
5474,457,2018,272,35.65
5475,457,2018,272,35.65
5476,457,2018,272,35.65
5477,457,2018,272,35.65
5478,457,2018,272,35.65
5479,457,2018,272,35.65
5480,457,2018,272,35.65
5481,457,2018,272,35.65
5482,457,2018,272,35.65
5483,457,2018,272,35.65
5484,457,2018,272,35.65
5485,458,2018,275,21.469
5486,458,2018,275,21.469
5487,458,2018,275,21.469
5488,458,2018,275,21.469
5489,458,2018,275,21.469
5490,458,2018,275,21.469
5491,458,2018,275,21.469
5492,458,2018,275,21.469
5493,458,2018,275,21.469
5494,458,2018,275,21.469
5495,458,2018,275,21.469
5496,458,2018,275,21.469
5497,459,2018,278,23.829
5498,459,2018,278,23.829
5499,459,2018,278,23.829
5500,459,2018,278,23.829
5501,459,2018,278,23.829
5502,459,2018,278,23.829
5503,459,2018,278,23.829
5504,459,2018,278,23.829
5505,459,2018,278,23.829
5506,459,2018,278,23.829
5507,459,2018,278,23.829
5508,459,2018,278,23.829
5509,460,2018,281,8.411
5510,460,2018,281,8.411
5511,460,2018,281,8.411
5512,460,2018,281,8.411
5513,460,2018,281,8.411
5514,460,2018,281,8.411
5515,460,2018,281,8.411
5516,460,2018,281,8.411
5517,460,2018,281,8.411
5518,460,2018,281,8.411
5519,460,2018,281,8.411
5520,460,2018,281,8.411
5521,461,2018,284,31.703
5522,461,2018,284,31.703
5523,461,2018,284,31.703
5524,461,2018,284,31.703
5525,461,2018,284,31.703
5526,461,2018,284,31.703
5527,461,2018,284,31.703
5528,461,2018,284,31.703
5529,461,2018,284,31.703
5530,461,2018,284,31.703
5531,461,2018,284,31.703
5532,461,2018,284,31.703
5533,462,2018,287,33.211
5534,462,2018,287,33.211
5535,462,2018,287,33.211
5536,462,2018,287,33.211
5537,462,2018,287,33.211
5538,462,2018,287,33.211
5539,462,2018,287,33.211
5540,462,2018,287,33.211
5541,462,2018,287,33.211
5542,462,2018,287,33.211
5543,462,2018,287,33.211
5544,462,2018,287,33.211
5545,463,2018,290,33.32
5546,463,2018,290,33.32
5547,463,2018,290,33.32
5548,463,2018,290,33.32
5549,463,2018,290,33.32
5550,463,2018,290,33.32
5551,463,2018,290,33.32
5552,463,2018,290,33.32
5553,463,2018,290,33.32
5554,463,2018,290,33.32
5555,463,2018,290,33.32
5556,463,2018,290,33.32
5557,464,2018,293,31.938
5558,464,2018,293,31.938
5559,464,2018,293,31.938
5560,464,2018,293,31.938
5561,464,2018,293,31.938
5562,464,2018,293,31.938
5563,464,2018,293,31.938
5564,464,2018,293,31.938
5565,464,2018,293,31.938
5566,464,2018,293,31.938
5567,464,2018,293,31.938
5568,464,2018,293,31.938
5569,465,2018,296,27.124
5570,465,2018,296,27.124
5571,465,2018,296,27.124
5572,465,2018,296,27.124
5573,465,2018,296,27.124
5574,465,2018,296,27.124
5575,465,2018,296,27.124
5576,465,2018,296,27.124
5577,465,2018,296,27.124
5578,465,2018,296,27.124
5579,465,2018,296,27.124
5580,465,2018,296,27.124
5581,466,2018,299,13.597
5582,466,2018,299,13.597
5583,466,2018,299,13.597
5584,466,2018,299,13.597
5585,466,2018,299,13.597
5586,466,2018,299,13.597
5587,466,2018,299,13.597
5588,466,2018,299,13.597
5589,466,2018,299,13.597
5590,466,2018,299,13.597
5591,466,2018,299,13.597
5592,466,2018,299,13.597
5593,467,2018,302,13.818
5594,467,2018,302,13.818
5595,467,2018,302,13.818
5596,467,2018,302,13.818
5597,467,2018,302,13.818
5598,467,2018,302,13.818
5599,467,2018,302,13.818
5600,467,2018,302,13.818
5601,467,2018,302,13.818
5602,467,2018,302,13.818
5603,467,2018,302,13.818
5604,467,2018,302,13.818
5605,468,2018,305,6.546
5606,468,2018,305,6.546
5607,468,2018,305,6.546
5608,468,2018,305,6.546
5609,468,2018,305,6.546
5610,468,2018,305,6.546
5611,468,2018,305,6.546
5612,468,2018,305,6.546
5613,468,2018,305,6.546
5614,468,2018,305,6.546
5615,468,2018,305,6.546
5616,468,2018,305,6.546
5617,469,2018,308,12.842
5618,469,2018,308,12.842
5619,469,2018,308,12.842
5620,469,2018,308,12.842
5621,469,2018,308,12.842
5622,469,2018,308,12.842
5623,469,2018,308,12.842
5624,469,2018,308,12.842
5625,469,2018,308,12.842
5626,469,2018,308,12.842
5627,469,2018,308,12.842
5628,469,2018,308,12.842
5629,470,2018,311,18.669
5630,470,2018,311,18.669
5631,470,2018,311,18.669
5632,470,2018,311,18.669
5633,470,2018,311,18.669
5634,470,2018,311,18.669
5635,470,2018,311,18.669
5636,470,2018,311,18.669
5637,470,2018,311,18.669
5638,470,2018,311,18.669
5639,470,2018,311,18.669
5640,470,2018,311,18.669
5641,471,2018,314,13.311
5642,471,2018,314,13.311
5643,471,2018,314,13.311
5644,471,2018,314,13.311
5645,471,2018,314,13.311
5646,471,2018,314,13.311
5647,471,2018,314,13.311
5648,471,2018,314,13.311
5649,471,2018,314,13.311
5650,471,2018,314,13.311
5651,471,2018,314,13.311
5652,471,2018,314,13.311
5653,472,2018,317,15.228
5654,472,2018,317,15.228
5655,472,2018,317,15.228
5656,472,2018,317,15.228
5657,472,2018,317,15.228
5658,472,2018,317,15.228
5659,472,2018,317,15.228
5660,472,2018,317,15.228
5661,472,2018,317,15.228
5662,472,2018,317,15.228
5663,472,2018,317,15.228
5664,472,2018,317,15.228
5665,473,2018,320,12.846
5666,473,2018,320,12.846
5667,473,2018,320,12.846
5668,473,2018,320,12.846
5669,473,2018,320,12.846
5670,473,2018,320,12.846
5671,473,2018,320,12.846
5672,473,2018,320,12.846
5673,473,2018,320,12.846
5674,473,2018,320,12.846
5675,473,2018,320,12.846
5676,473,2018,320,12.846
5677,474,2018,323,18.576
5678,474,2018,323,18.576
5679,474,2018,323,18.576
5680,474,2018,323,18.576
5681,474,2018,323,18.576
5682,474,2018,323,18.576
5683,474,2018,323,18.576
5684,474,2018,323,18.576
5685,474,2018,323,18.576
5686,474,2018,323,18.576
5687,474,2018,323,18.576
5688,474,2018,323,18.576
5689,475,2018,326,4.821
5690,475,2018,326,4.821
5691,475,2018,326,4.821
5692,475,2018,326,4.821
5693,475,2018,326,4.821
5694,475,2018,326,4.821
5695,475,2018,326,4.821
5696,475,2018,326,4.821
5697,475,2018,326,4.821
5698,475,2018,326,4.821
5699,475,2018,326,4.821
5700,475,2018,326,4.821
5701,476,2018,329,8.531
5702,476,2018,329,8.531
5703,476,2018,329,8.531
5704,476,2018,329,8.531
5705,476,2018,329,8.531
5706,476,2018,329,8.531
5707,476,2018,329,8.531
5708,476,2018,329,8.531
5709,476,2018,329,8.531
5710,476,2018,329,8.531
5711,476,2018,329,8.531
5712,476,2018,329,8.531
5713,477,2018,332,8.385
5714,477,2018,332,8.385
5715,477,2018,332,8.385
5716,477,2018,332,8.385
5717,477,2018,332,8.385
5718,477,2018,332,8.385
5719,477,2018,332,8.385
5720,477,2018,332,8.385
5721,477,2018,332,8.385
5722,477,2018,332,8.385
5723,477,2018,332,8.385
5724,477,2018,332,8.385
5725,478,2018,335,8.403
5726,478,2018,335,8.403
5727,478,2018,335,8.403
5728,478,2018,335,8.403
5729,478,2018,335,8.403
5730,478,2018,335,8.403
5731,478,2018,335,8.403
5732,478,2018,335,8.403
5733,478,2018,335,8.403
5734,478,2018,335,8.403
5735,478,2018,335,8.403
5736,478,2018,335,8.403
5737,479,2018,338,13.498
5738,479,2018,338,13.498
5739,479,2018,338,13.498
5740,479,2018,338,13.498
5741,479,2018,338,13.498
5742,479,2018,338,13.498
5743,479,2018,338,13.498
5744,479,2018,338,13.498
5745,479,2018,338,13.498
5746,479,2018,338,13.498
5747,479,2018,338,13.498
5748,479,2018,338,13.498
5749,480,2018,341,12.475
5750,480,2018,341,12.475
5751,480,2018,341,12.475
5752,480,2018,341,12.475
5753,480,2018,341,12.475
5754,480,2018,341,12.475
5755,480,2018,341,12.475
5756,480,2018,341,12.475
5757,480,2018,341,12.475
5758,480,2018,341,12.475
5759,480,2018,341,12.475
5760,480,2018,341,12.475
5761,481,2018,344,5.72
5762,481,2018,344,5.72
5763,481,2018,344,5.72
5764,481,2018,344,5.72
