,YEAR_,TIMESTEP_,CHIN_H_MT_,COHO_H_MT_,CHUM_H_MT_,SOCKEYE_H_MT_,PINK_H_MT_,CHIN_H_N_,COHO_H_N_,CHUM_H_N_,SOCKEYE_H_N_,PINK_H_N_
512,1991.0,503.0,5e-05,0.00026,0.0,0.0,0.0,80000.0,144205.0,0.0,0.0,0.0
513,1991.0,504.0,0.0,3e-05,0.0,0.0,0.0,0.0,15626.0,0.0,0.0,0.0
514,1992.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1992.0,505.0,8e-05,2e-05,0.0,0.0,1e-05,143264.0,10961.0,0.0,0.0,473091.0
516,1992.0,506.0,3e-05,5e-05,0.0,0.0,0.00016,42328.0,26756.0,0.0,0.0,5405949.0
517,1992.0,507.0,0.00035,0.001,0.00196,0.00065,0.00019,624670.0,561193.0,57299240.0,42990056.0,7539485.0
518,1992.0,508.0,0.00266,0.00107,0.00287,0.00038,0.00071,4825352.0,599696.0,34906522.0,29787768.0,31746554.0
519,1992.0,509.0,0.00897,0.01623,0.00179,0.00018,4e-05,16297967.0,9148314.0,41260768.0,16589314.0,95000.0
520,1992.0,510.0,0.00255,0.00293,3e-05,0.00021,0.0,4623876.0,1650131.0,157500.0,1525784.0,0.0
521,1992.0,511.0,0.00024,0.00222,0.0,6e-05,0.0,434084.0,1246674.0,0.0,225682.0,0.0
522,1992.0,512.0,0.0,2e-05,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0
523,1992.0,513.0,0.00018,4e-05,0.0,0.0,0.0,312080.0,19843.0,0.0,0.0,0.0
524,1992.0,514.0,0.0,0.0002,0.0,6e-05,0.0,0.0,110314.0,0.0,70494.0,0.0
525,1992.0,515.0,7e-05,0.00021,0.0,0.0,1e-05,126360.0,114859.0,0.0,0.0,985424.0
526,1992.0,516.0,3e-05,0.0,0.0,0.0,0.0,53313.0,0.0,0.0,0.0,0.0
527,1993.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1993.0,517.0,3e-05,1e-05,1e-05,0.0,0.0,51741.0,3000.0,860000.0,0.0,0.0
529,1993.0,518.0,7e-05,0.0,0.0,0.0,0.0,126889.0,0.0,0.0,0.0,0.0
530,1993.0,519.0,6e-05,0.00017,0.0011,5e-05,9e-05,105000.0,92000.0,28955190.0,1551000.0,3818080.0
531,1993.0,520.0,0.00321,0.00113,0.00364,0.00099,2e-05,5822101.0,633408.0,70405210.0,68485092.0,475000.0
532,1993.0,521.0,0.00557,0.01308,0.00322,0.00012,6e-05,10117354.0,7368983.0,78100937.0,4627812.0,700000.0
533,1993.0,522.0,0.00528,0.00345,3e-05,0.00015,0.0,9583878.0,1943862.0,305816.0,1464186.0,0.0
534,1993.0,523.0,9e-05,0.00291,0.0,6e-05,0.0,149201.0,1635853.0,0.0,326248.0,0.0
535,1993.0,524.0,1e-05,0.00029,0.0,1e-05,0.0,1987.0,160942.0,0.0,26145.0,0.0
536,1993.0,525.0,2e-05,4e-05,0.0,0.0,0.0,25483.0,21786.0,0.0,0.0,0.0
537,1993.0,526.0,1e-05,0.00016,0.0,5e-05,0.0,4882.0,87274.0,0.0,1022636.0,0.0
538,1993.0,527.0,4e-05,1e-05,0.0,0.0,1e-05,66880.0,750.0,0.0,0.0,1530002.0
539,1993.0,528.0,0.0,0.00012,0.0,0.0,0.0,0.0,64137.0,0.0,0.0,0.0
540,1994.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1994.0,529.0,0.0,9e-05,1e-05,0.0,0.0,0.0,45960.0,613000.0,0.0,0.0
542,1994.0,530.0,0.0,4e-05,4e-05,0.0,1e-05,0.0,20014.0,1097314.0,0.0,429530.0
543,1994.0,531.0,0.00016,1e-05,0.00034,0.0006,0.0002,283908.0,2751.0,9388878.0,40334200.0,8112757.0
544,1994.0,532.0,0.00202,0.00139,0.00467,0.00022,0.00052,3665993.0,777973.0,85130244.0,13165558.0,25493635.0
545,1994.0,533.0,0.00847,0.01388,0.00266,0.00015,0.0,15393340.0,7820931.0,67807651.0,7567098.0,0.0
546,1994.0,534.0,0.00164,0.00388,1e-05,0.00027,0.0,2980840.0,2184153.0,44000.0,1457970.0,0.0
547,1994.0,535.0,0.0001,0.00255,0.0,0.0,0.0,176950.0,1434914.0,0.0,0.0,0.0
548,1994.0,536.0,0.0,0.00056,0.0,0.0,0.0,0.0,310219.0,0.0,0.0,0.0
549,1994.0,537.0,3e-05,0.00054,0.0,0.0,0.0,49311.0,299806.0,0.0,0.0,0.0
550,1994.0,538.0,8e-05,3e-05,0.0,5e-05,0.0,129535.0,11771.0,0.0,50588.0,0.0
551,1994.0,539.0,6e-05,3e-05,0.0,0.0,1e-05,102900.0,13700.0,0.0,0.0,1750000.0
552,1994.0,540.0,0.0,9e-05,0.0,0.0,0.0,0.0,47449.0,0.0,0.0,0.0
553,1995.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1995.0,541.0,0.0,0.0,1e-05,3e-05,0.0,0.0,0.0,132650.0,2045000.0,0.0
555,1995.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1995.0,543.0,0.00034,1e-05,0.00091,5e-05,5e-05,614178.0,5114.0,25310476.0,1584300.0,1685732.0
557,1995.0,544.0,0.00172,0.00104,0.00373,0.00072,0.0,3120186.0,584632.0,69374506.0,45879003.0,0.0
558,1995.0,545.0,0.00573,0.01543,0.0026,0.00018,0.00011,10407732.0,8694020.0,58306825.0,3089917.0,1981042.0
559,1995.0,546.0,0.00559,0.00332,0.0,0.00011,0.0,10159237.0,1870399.0,0.0,861963.0,0.0
560,1995.0,547.0,0.00016,0.00222,0.0,0.0,0.0,290703.0,1247266.0,0.0,0.0,0.0
561,1995.0,548.0,0.0,0.00051,0.0,0.0,0.0,0.0,287328.0,0.0,0.0,0.0
562,1995.0,549.0,0.0,0.00019,0.0,0.0,0.0,0.0,102228.0,0.0,0.0,0.0
563,1995.0,550.0,0.0,7e-05,0.0,0.0,0.0,0.0,35136.0,0.0,0.0,0.0
564,1995.0,551.0,5e-05,1e-05,0.0,0.0,1e-05,74410.0,4000.0,0.0,0.0,1470000.0
565,1996.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1996.0,553.0,0.0,7e-05,1e-05,0.00012,1e-05,0.0,37600.0,2700.0,9202000.0,192114.0
567,1996.0,554.0,0.0,0.00078,1e-05,0.0,5e-05,0.0,436120.0,110406.0,0.0,1453575.0
568,1996.0,555.0,0.00012,0.0,0.00024,6e-05,0.00013,203405.0,0.0,6554193.0,2174100.0,3598017.0
569,1996.0,556.0,0.00077,0.002,0.00654,0.00034,0.00059,1392503.0,1127066.0,104280018.0,21962365.0,22493176.0
570,1996.0,557.0,0.00448,0.01516,0.001,2e-05,0.00012,8141480.0,8540126.0,10418085.0,446359.0,1762467.0
571,1996.0,558.0,0.00572,0.00292,1e-05,0.00011,0.0,10396455.0,1645909.0,93150.0,1202666.0,0.0
572,1996.0,559.0,4e-05,0.00134,0.0,0.00011,0.0,64276.0,752867.0,0.0,741289.0,0.0
573,1996.0,560.0,0.0,2e-05,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0
574,1996.0,561.0,0.0,0.00052,0.0,0.0,0.0,0.0,292096.0,0.0,0.0,0.0
575,1996.0,562.0,1e-05,0.00017,0.0,0.0,0.0,4700.0,94713.0,0.0,0.0,0.0
576,1996.0,563.0,9e-05,0.0,0.0,0.0,0.0,151870.0,0.0,0.0,0.0,0.0
577,1997.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,1997.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,1997.0,566.0,0.0,3e-05,0.0,0.0,1e-05,0.0,14632.0,0.0,0.0,135511.0
580,1997.0,567.0,0.00012,5e-05,0.00023,2e-05,0.00011,215800.0,24000.0,6450000.0,518800.0,3183059.0
581,1997.0,568.0,0.00192,0.00272,0.00327,0.00106,0.00014,3490756.0,1529736.0,77147908.0,60652519.0,1819990.0
582,1997.0,569.0,0.00617,0.01462,0.00186,0.00043,1e-05,11202678.0,8239357.0,19075906.0,20377979.0,15000.0
583,1997.0,570.0,0.00562,0.00191,1e-05,0.00012,0.0,10208775.0,1073039.0,88392.0,1508024.0,0.0
584,1997.0,571.0,0.00017,0.00101,1e-05,0.00012,0.0,296497.0,566953.0,41.0,964980.0,0.0
585,1997.0,572.0,0.0,3e-05,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0
586,1997.0,573.0,0.0,8e-05,0.0,0.0,0.0,0.0,41056.0,0.0,0.0,0.0
587,1997.0,574.0,0.0,0.00016,0.0,0.0,0.0,0.0,89689.0,0.0,0.0,0.0
588,1997.0,575.0,1e-05,0.00059,0.0,0.0,1e-05,11050.0,327811.0,0.0,0.0,369380.0
589,1997.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1998.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1998.0,577.0,0.0,3e-05,1e-05,0.0,1e-05,0.0,16802.0,206965.0,0.0,559732.0
592,1998.0,578.0,0.0,2e-05,0.0,0.0,3e-05,0.0,6585.0,0.0,0.0,1335634.0
593,1998.0,579.0,0.00017,0.0,0.00044,0.00026,0.0002,296149.0,0.0,11732638.0,16523385.0,6534665.0
594,1998.0,580.0,0.00211,0.00144,0.00567,0.00016,0.0008,3824978.0,806427.0,111051645.0,7457933.0,22546153.0
595,1998.0,581.0,0.00716,0.01639,0.00097,0.0001,1e-05,13018443.0,9237453.0,9204070.0,1951632.0,3000.0
596,1998.0,582.0,0.0022,0.00197,1e-05,0.0001,0.0,3994840.0,1108279.0,27200.0,737588.0,0.0
597,1998.0,583.0,2e-05,0.00053,0.0,0.0,0.0,24824.0,297932.0,0.0,0.0,0.0
598,1998.0,584.0,0.0,1e-05,0.0,0.0,0.0,0.0,1489.0,0.0,0.0,0.0
599,1998.0,585.0,0.0,0.00018,0.0,0.0,0.0,0.0,100269.0,0.0,0.0,0.0
600,1998.0,586.0,0.0,4e-05,0.0,0.0,0.0,0.0,22210.0,0.0,0.0,0.0
601,1998.0,587.0,3e-05,5e-05,0.0,0.0,0.0,40460.0,23301.0,0.0,0.0,0.0
602,1998.0,588.0,0.0,1e-05,0.0,0.0,1e-05,0.0,5500.0,0.0,0.0,48811.0
603,1999.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,1999.0,589.0,1e-05,0.00018,0.0,0.0009,0.0,800.0,96201.0,0.0,73629000.0,0.0
605,1999.0,590.0,0.0,0.0,2e-05,0.0,6e-05,0.0,0.0,242853.0,0.0,2740105.0
606,1999.0,591.0,0.00134,1e-05,0.00085,2e-05,9e-05,2426655.0,4958.0,26307837.0,504800.0,4407905.0
607,1999.0,592.0,0.00216,0.00218,0.00516,0.00015,0.0,3910290.0,1223877.0,133510325.0,6334480.0,0.0
608,1999.0,593.0,0.00846,0.01407,0.00026,6e-05,0.0,15367765.0,7926595.0,1380229.0,1220311.0,0.0
609,1999.0,594.0,0.00219,0.00344,6e-05,0.0,0.0,3969158.0,1935362.0,495038.0,0.0,0.0
610,1999.0,595.0,0.00011,0.00115,0.0,0.00011,0.0,187257.0,643630.0,0.0,754055.0,0.0
611,1999.0,596.0,0.0,0.0003,0.0,0.0,0.0,0.0,167579.0,0.0,0.0,0.0
612,1999.0,597.0,1e-05,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0
613,1999.0,598.0,0.0,0.00049,0.0,0.0,0.0,0.0,270586.0,0.0,0.0,0.0
614,1999.0,599.0,0.0,1e-05,0.0,0.0,0.0,0.0,2550.0,0.0,0.0,0.0
615,1999.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2000.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2000.0,602.0,0.00072,0.0,1e-05,0.0,3e-05,1306845.0,0.0,56703.0,0.0,1142097.0
619,2000.0,603.0,0.00159,0.00012,9e-05,0.00024,0.00052,2884896.0,67083.0,1765025.0,9018800.0,17602999.0
620,2000.0,604.0,0.00224,0.00181,0.00496,0.00095,0.00011,4061193.0,1017646.0,136391286.0,37244000.0,1610932.0
621,2000.0,605.0,0.00712,0.01769,0.00072,0.00062,3e-05,12930950.0,9966233.0,6238163.0,21155550.0,145265.0
622,2000.0,606.0,0.00352,0.00399,4e-05,1e-05,0.0,6385260.0,2246801.0,315770.0,402.0,0.0
623,2000.0,607.0,4e-05,0.00046,0.0,0.0,0.0,70126.0,258481.0,0.0,0.0,0.0
624,2000.0,608.0,0.0,0.00113,0.0,0.0,0.0,0.0,633007.0,0.0,0.0,0.0
625,2000.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2000.0,610.0,1e-05,0.00016,0.0,0.0,0.0,200.0,86642.0,0.0,0.0,0.0
627,2000.0,611.0,5e-05,0.0001,0.0,0.0,0.0,81370.0,55149.0,0.0,0.0,0.0
628,2001.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2001.0,613.0,0.0,5e-05,5e-05,0.0,0.0,0.0,22884.0,622000.0,0.0,0.0
630,2001.0,614.0,0.0,2e-05,0.0,0.0,1e-05,0.0,7250.0,0.0,0.0,71344.0
631,2001.0,615.0,0.00151,0.00015,1e-05,0.00024,0.00014,2737707.0,83827.0,254800.0,9004800.0,6540693.0
632,2001.0,616.0,0.0019,0.00384,0.00452,0.00057,1e-05,3443328.0,2161755.0,116466241.0,24136813.0,500000.0
633,2001.0,617.0,0.00736,0.01505,0.00086,0.00062,0.0,13369652.0,8480559.0,7700304.0,17538967.0,0.0
634,2001.0,618.0,0.00237,0.00643,1e-05,1e-05,0.0,4309478.0,3620486.0,43578.0,14981.0,0.0
635,2001.0,619.0,3e-05,0.00098,0.0,0.0,0.0,41466.0,551225.0,0.0,0.0,0.0
636,2001.0,620.0,3e-05,4e-05,0.0,0.0,0.0,53263.0,20175.0,0.0,0.0,0.0
637,2001.0,621.0,0.0,0.00016,0.0,0.0,0.0,0.0,86516.0,0.0,0.0,0.0
638,2001.0,622.0,0.0,6e-05,0.0,0.0,0.0,0.0,32900.0,0.0,0.0,0.0
639,2001.0,623.0,3e-05,0.0,0.0,0.0,1e-05,45400.0,0.0,0.0,0.0,570698.0
640,2002.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2002.0,625.0,0.0,1e-05,1e-05,0.0,1e-05,0.0,2000.0,91327.0,0.0,23867.0
642,2002.0,626.0,0.0,2e-05,0.0,0.0,3e-05,0.0,6090.0,0.0,0.0,1050000.0
643,2002.0,627.0,0.00101,0.00016,7e-05,0.00028,0.00059,1819493.0,88243.0,1551849.0,11000000.0,20443092.0
644,2002.0,628.0,0.00302,0.00137,0.00663,0.00064,9e-05,5477704.0,772030.0,169908089.0,35245672.0,3526162.0
645,2002.0,629.0,0.00699,0.02026,0.00033,0.0005,4e-05,12704822.0,11416371.0,2635725.0,15141058.0,245001.0
646,2002.0,630.0,0.00488,0.00257,2e-05,1e-05,0.0,8867030.0,1447110.0,98150.0,31922.0,0.0
647,2002.0,631.0,0.00016,0.0002,0.0,0.0,0.0,288625.0,111084.0,0.0,0.0,0.0
648,2002.0,632.0,3e-05,5e-05,0.0,0.0,0.0,52591.0,25604.0,0.0,0.0,0.0
649,2002.0,633.0,0.0,0.00013,0.0,1e-05,0.0,0.0,69841.0,0.0,461.0,0.0
650,2002.0,634.0,0.0,0.00012,0.0,1e-05,0.0,0.0,66337.0,0.0,3254.0,0.0
651,2002.0,635.0,5e-05,0.00019,0.0,0.0,0.0,73160.0,104363.0,0.0,0.0,0.0
652,2002.0,636.0,0.00012,0.0,0.0,0.0,0.0,200447.0,0.0,0.0,0.0,0.0
653,2003.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2003.0,637.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,434405.0,0.0,0.0
655,2003.0,638.0,0.0,4e-05,0.0,0.0,0.0,0.0,19825.0,0.0,0.0,0.0
656,2003.0,639.0,0.00088,0.00021,0.0001,0.00102,0.00019,1586000.0,117774.0,2419866.0,56604874.0,8310323.0
657,2003.0,640.0,0.00191,0.00623,0.00631,0.00029,1e-05,3464261.0,3506682.0,158447197.0,10750957.0,94611.0
658,2003.0,641.0,0.0093,0.01215,0.00031,0.0011,0.0,16909034.0,6845683.0,2446747.0,31113166.0,0.0
659,2003.0,642.0,0.00179,0.00394,1e-05,0.0,0.0,3253069.0,2217968.0,63000.0,0.0,0.0
660,2003.0,643.0,0.0001,0.00038,0.0,0.0,0.0,164650.0,210034.0,0.0,0.0,0.0
661,2003.0,644.0,0.0,0.00031,0.0,1e-05,0.0,0.0,169482.0,0.0,2784.0,0.0
662,2003.0,645.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,227029.0,0.0
663,2003.0,646.0,0.0,1e-05,0.0,0.0,1e-05,0.0,2570.0,0.0,0.0,225255.0
664,2003.0,647.0,4e-05,0.0,0.0,0.0,0.0,59920.0,0.0,0.0,0.0,0.0
665,2004.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2004.0,649.0,0.0,1e-05,0.0,0.00033,0.0,0.0,4000.0,0.0,27000000.0,0.0
667,2004.0,650.0,0.00025,0.0,0.0,0.0,2e-05,451625.0,0.0,0.0,0.0,610579.0
668,2004.0,651.0,0.00077,3e-05,4e-05,9e-05,0.00045,1398667.0,12683.0,731248.0,3512055.0,16960139.0
669,2004.0,652.0,0.00182,0.00392,0.00397,0.00116,7e-05,3297925.0,2207841.0,96143545.0,61640512.0,3191676.0
670,2004.0,653.0,0.01042,0.01263,0.00077,8e-05,1e-05,18938952.0,7119500.0,8153515.0,1390132.0,32064.0
671,2004.0,654.0,0.00062,0.00094,0.0,9e-05,0.0,1126337.0,524685.0,0.0,983847.0,0.0
672,2004.0,655.0,0.0,0.00039,0.0,2e-05,0.0,0.0,219335.0,0.0,148448.0,0.0
673,2004.0,656.0,0.0,1e-05,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
674,2004.0,657.0,2e-05,6e-05,0.0,0.0,0.0,23032.0,31265.0,0.0,0.0,0.0
675,2004.0,658.0,0.0,4e-05,0.0,7e-05,0.0,0.0,20000.0,0.0,163721.0,0.0
676,2004.0,659.0,4e-05,0.00023,0.0,1e-05,0.0,56090.0,124307.0,0.0,1342.0,0.0
677,2004.0,660.0,0.0,1e-05,0.0,1e-05,0.0,0.0,1300.0,0.0,50.0,0.0
678,2005.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2005.0,661.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,1193835.0,0.0,0.0
680,2005.0,662.0,0.00037,1e-05,0.00038,0.0,1e-05,659484.0,4500.0,10877698.0,0.0,120000.0
681,2005.0,663.0,0.00106,0.00021,0.0001,0.00013,0.00012,1912750.0,113226.0,2501142.0,3474469.0,4388496.0
682,2005.0,664.0,0.00241,0.00267,0.00495,0.00129,0.0,4380139.0,1502333.0,112884333.0,45185579.0,0.0
683,2005.0,665.0,0.00787,0.01409,0.00023,0.0003,2e-05,14296370.0,7940977.0,2010179.0,10792112.0,388000.0
684,2005.0,666.0,0.00081,0.00276,0.0,7e-05,0.0,1463172.0,1555763.0,0.0,583234.0,0.0
685,2005.0,667.0,0.00016,3e-05,0.0,4e-05,0.0,275400.0,12991.0,0.0,297085.0,0.0
686,2005.0,668.0,0.0,1e-05,0.0,0.0,0.0,0.0,4545.0,0.0,0.0,0.0
687,2005.0,669.0,0.0,0.00016,0.0,0.0,0.0,0.0,89504.0,0.0,0.0,0.0
688,2005.0,670.0,0.0,0.00014,0.0,7e-05,0.0,0.0,75638.0,0.0,131743.0,0.0
689,2005.0,671.0,3e-05,1e-05,0.0,0.0,0.0,50350.0,2000.0,0.0,0.0,0.0
690,2005.0,672.0,0.00012,0.0,0.0,0.0,0.0,202807.0,0.0,0.0,0.0,0.0
691,2006.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2006.0,673.0,0.0,2e-05,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0
693,2006.0,674.0,2e-05,0.0,0.0,1e-05,2e-05,22173.0,0.0,0.0,2495.0,396356.0
694,2006.0,675.0,0.00094,3e-05,4e-05,0.0,0.00051,1704211.0,11935.0,699532.0,0.0,19739065.0
695,2006.0,676.0,0.00132,0.00092,0.00353,0.0015,0.00023,2391690.0,514370.0,93307395.0,48762266.0,7138021.0
696,2006.0,677.0,0.00539,0.01172,0.00056,0.00032,0.0,9786969.0,6606500.0,5274519.0,10554887.0,0.0
697,2006.0,678.0,0.00411,0.00175,0.0,8e-05,0.0,7465568.0,985396.0,0.0,666351.0,0.0
698,2006.0,679.0,0.0,3e-05,0.0,2e-05,0.0,0.0,13786.0,0.0,133615.0,0.0
699,2006.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2006.0,681.0,0.0,0.00019,0.0,0.0,0.0,0.0,105984.0,0.0,0.0,0.0
701,2006.0,682.0,0.0,2e-05,0.0,6e-05,0.0,0.0,5900.0,0.0,155795.0,0.0
702,2006.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2006.0,684.0,5e-05,0.0,0.0,0.0,0.0,82074.0,0.0,0.0,0.0,0.0
704,2007.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2007.0,685.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,4985.0,0.0
706,2007.0,686.0,0.00011,1e-05,0.0,0.0,0.0,198854.0,5200.0,0.0,0.0,0.0
707,2007.0,687.0,0.00084,1e-05,0.00055,0.0,5e-05,1514914.0,5202.0,10218021.0,0.0,1552000.0
708,2007.0,688.0,0.0011,0.00137,0.00318,0.00096,0.00012,1990029.0,771190.0,83861498.0,54325658.0,2727340.0
709,2007.0,689.0,0.00617,0.01024,0.00159,0.00021,0.0,11202147.0,5769717.0,36673145.0,6857486.0,0.0
710,2007.0,690.0,0.00364,0.0006,2e-05,6e-05,0.0,6604763.0,335629.0,198000.0,731761.0,0.0
711,2007.0,691.0,4e-05,0.00029,0.0,8e-05,0.0,55890.0,158845.0,0.0,643074.0,0.0
712,2007.0,692.0,0.0,0.00011,0.0,0.0,0.0,0.0,61070.0,0.0,0.0,0.0
713,2007.0,693.0,0.0,0.00019,0.0,0.0,0.0,0.0,104770.0,0.0,0.0,0.0
714,2007.0,694.0,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,138155.0,0.0
715,2007.0,695.0,0.0,0.0,0.0,2e-05,1e-05,0.0,0.0,0.0,500.0,3136.0
716,2007.0,696.0,0.0,3e-05,0.0,0.0,0.0,0.0,12896.0,0.0,0.0,0.0
717,2008.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2008.0,697.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,63250.0
719,2008.0,698.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,106855.0,0.0,221970.0
720,2008.0,699.0,0.00093,5e-05,0.00028,0.0,0.00116,1673480.0,22585.0,6446770.0,0.0,9499414.0
721,2008.0,700.0,0.00085,0.00105,0.00266,0.0006,0.00018,1535092.0,588705.0,69465601.0,33960535.0,7088629.0
722,2008.0,701.0,0.00605,0.00847,0.00042,0.00015,0.00011,10987659.0,4769175.0,3855199.0,2630539.0,968159.0
723,2008.0,702.0,0.00243,0.00339,2e-05,8e-05,0.0,4415541.0,1907987.0,153418.0,864233.0,0.0
724,2008.0,703.0,6e-05,0.00069,0.0,2e-05,0.0,105307.0,384551.0,0.0,122001.0,0.0
725,2008.0,704.0,1e-05,0.00014,0.0,6e-05,0.0,5500.0,77489.0,0.0,656630.0,0.0
726,2008.0,705.0,0.0,2e-05,0.0,0.0,0.0,0.0,10198.0,0.0,0.0,0.0
727,2008.0,706.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,150573.0,0.0
728,2008.0,707.0,4e-05,0.0,0.0,0.0,0.0,68650.0,0.0,0.0,0.0,0.0
729,2008.0,708.0,0.0,1e-05,0.0,0.0,0.0,0.0,4369.0,0.0,0.0,0.0
730,2009.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2009.0,709.0,0.0,1e-05,0.0,0.0,0.0,0.0,3368.0,0.0,0.0,0.0
732,2009.0,710.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,168124.0,0.0,0.0
733,2009.0,711.0,0.0,1e-05,0.00054,1e-05,9e-05,0.0,500.0,15262950.0,75600.0,2845302.0
734,2009.0,712.0,0.0002,0.00131,0.00122,0.00015,0.00012,353536.0,734835.0,26941664.0,8327521.0,4104250.0
735,2009.0,713.0,0.00879,0.01243,0.00037,0.00014,0.0001,15969104.0,7003976.0,3938759.0,777771.0,965337.0
736,2009.0,714.0,0.00077,0.00099,0.00023,0.00011,0.0,1398838.0,555628.0,48797.0,1620609.0,0.0
737,2009.0,715.0,0.0,0.00019,0.0,0.0,0.0,0.0,103578.0,0.0,0.0,0.0
738,2009.0,716.0,9e-05,6e-05,0.0,0.00011,0.0,160000.0,30411.0,0.0,677868.0,0.0
739,2009.0,717.0,1e-05,5e-05,0.0,0.0,0.0,200.0,26821.0,0.0,0.0,0.0
740,2009.0,718.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,142228.0,0.0
741,2009.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2009.0,720.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,16461.0
743,2010.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2010.0,721.0,0.00016,0.00103,0.0,0.0,0.0,274590.0,578944.0,0.0,0.0,0.0
745,2010.0,722.0,0.0001,0.00011,1e-05,0.0,4e-05,179186.0,60439.0,59846.0,0.0,832223.0
746,2010.0,723.0,0.0,0.00034,0.00017,0.00042,0.00024,0.0,190794.0,4791944.0,34284658.0,9326578.0
747,2010.0,724.0,0.00092,0.00257,0.00159,0.00012,0.00031,1660196.0,1446647.0,33817618.0,8329660.0,7089040.0
748,2010.0,725.0,0.00629,0.01016,0.00035,0.00025,0.0,11426726.0,5725403.0,3782550.0,5027417.0,0.0
749,2010.0,726.0,0.00223,0.00393,0.0,7e-05,0.0,4047052.0,2212161.0,0.0,593988.0,0.0
750,2010.0,727.0,3e-05,0.00026,0.0,2e-05,0.0,45000.0,142312.0,0.0,103149.0,0.0
751,2010.0,728.0,0.0,0.00024,0.0,2e-05,0.0,0.0,133655.0,0.0,132957.0,0.0
752,2010.0,729.0,6e-05,0.0,0.0,0.0,0.0,100211.0,0.0,0.0,0.0,0.0
753,2010.0,730.0,3e-05,0.0,0.0,6e-05,0.0,47101.0,0.0,0.0,148532.0,0.0
754,2010.0,731.0,0.00018,5e-05,0.0,0.0,0.0,324889.0,25907.0,0.0,0.0,0.0
